TimeElapsed,ReturnStepMax,LQGmu1_actor,Iteration,IWMean,Regret,ReturnMax,ReturnMean,ReturnMin,DenMISEMeanLog,DenMISELogFirst,ReturnLastEpisode,Regret/t,TimestepsSoFar,IWMax,LQGsigma_higher,LQGmu1_higher,Bound,GridSize,Delta,IWLastEpisode,ReturnAbsMax,DenMISELogLast,IWMin,IWFirstEpisode
3.718935966491699,0.9989807,-1.0050336,11,0.68462795,3.3506393,0.9559814,0.6605165,,0.17400399,-4.4030237,0.836786,0.30460352,220,7.5309076,0.0285655,-1.0,32.68101,10,5.0241906e-05,,0.9559814,0.69195,,
4.06988525390625,0.9989807,-0.08785897,12,2.0831163e-33,3.360382,0.9559814,0.68508816,,0.21238464,-4.490035,0.9553762,0.28003186,240,2.4770614e-32,0.01831564,-0.11111111,32.946857,10,4.221716e-05,,0.9559814,1.0701523,,
4.420878648757935,0.9989807,0.7376541,13,0.6395864,3.3736029,0.9559814,0.7056121,,0.10296537,-4.570078,0.9518996,0.2595079,260,8.314623,0.0285655,0.7777778,32.4513,10,3.5972018e-05,,0.9559814,-0.24955371,,
4.768687009811401,0.9989807,-0.79033226,14,0.6418525,3.9869604,0.9559814,0.68033713,,0.01720156,-4.6441855,0.35176322,0.2847829,280,8.985935,0.0285655,-0.7777778,30.657713,10,3.1016683e-05,,0.9559814,-0.6287684,,
5.118645191192627,0.9989807,0.5433715,15,0.66921145,3.996457,0.9559814,0.6986895,,0.03140386,-4.7131786,0.9556226,0.2664305,300,10.038172,0.0285655,0.5555556,30.328888,10,2.7018985e-05,,0.9559814,0.7003113,,
5.476478815078735,0.9989807,0.97354835,16,0.75169337,4.48934,0.9559814,0.6845363,,0.04134874,-4.777717,0.4722376,0.28058374,320,6.1350183,0.044551425,1.0,29.509575,10,2.374715e-05,7.2395337e-23,0.9559814,0.6462484,,
5.794511795043945,0.9989807,-0.53301704,17,0.63922846,5.2615995,0.9559814,0.65561414,,0.040903162,-4.8383417,0.19285962,0.30950588,340,10.866884,0.0285655,-0.5555556,29.343622,10,2.1035537e-05,,0.9559814,0.36565915,,
6.062672853469849,0.9989807,0.2980057,18,0.67979604,5.2709866,0.9559814,0.6722874,,0.020161364,-4.8955,0.95573354,0.2928326,360,12.236329,0.0285655,0.33333334,29.144356,10,1.8763181e-05,,0.9559814,0.14501856,,
6.3321027755737305,0.9989807,-0.33361825,19,0.6808099,5.6372776,0.9559814,0.6684212,,-0.037257697,-4.9495673,0.5988277,0.2966988,380,12.935389,0.0285655,-0.33333334,28.588577,10,1.6840086e-05,,0.9559814,-0.61626405,,
6.636530876159668,0.9989807,-0.1272886,20,0.9899791,5.6473656,0.9559814,0.6827518,,-0.028586984,-5.0008607,0.9550327,0.28236824,400,19.799582,0.0285655,-0.11111111,28.631422,10,1.5198177e-05,5.1637037e-13,0.9559814,0.59145385,,
6.97626256942749,0.9989807,0.11074995,21,0.63319415,5.657221,0.9559814,0.6957286,,-0.028884003,-5.0496507,0.95526546,0.26939142,420,13.297077,0.0285655,0.11111111,28.65127,10,1.3785194e-05,8.14174e-15,0.9559814,0.2528545,,
7.344563722610474,0.9989807,-0.9330207,22,0.52353674,5.8521004,0.9559814,0.6991155,,-0.027127493,-5.096171,0.7702415,0.2660045,440,5.923252,0.044551425,-1.0,27.889467,10,1.25604765e-05,,0.9559814,0.49614248,,1.3554594e-33
7.708032846450806,0.9989807,0.8217542,23,1.0507684,5.8614864,0.9559814,0.7102727,,-0.12327963,-5.1406226,0.95573133,0.2548473,460,18.390308,0.044551425,0.7777778,27.589615,10,1.1492007e-05,,0.9559814,-1.7256826,,
8.070289850234985,0.9989807,-0.7137294,24,0.54217666,6.5422993,0.9559814,0.6925242,,-0.1566628,-5.1831822,0.28430894,0.27259582,480,6.835677,0.044551425,-0.7777778,25.79934,10,1.055429e-05,,0.9559814,-0.7572575,,
8.422536849975586,0.9989807,0.50400186,25,0.5460241,6.5518036,0.9559814,0.7030479,,-0.2372502,-5.2240043,0.9556162,0.26207215,500,7.062609,0.044551425,0.5555556,25.438696,10,9.726833e-06,,0.9559814,-1.6722624,,
8.704416990280151,0.9989807,0.9198226,26,0.6145955,7.028393,0.9559814,0.6947972,,-0.29226,-5.263225,0.48853073,0.2703228,520,5.665904,0.069483444,1.0,24.71577,10,8.9930045e-06,1.5923221e-10,0.9559814,-1.1697367,,
9.064366579055786,0.9989807,-0.60707414,27,0.6335818,7.79368,0.9559814,0.6764652,,-0.35733274,-5.3009653,0.19983368,0.2886548,540,10.223124,0.044551425,-0.5555556,24.585175,10,8.3391915e-06,,0.9559814,-1.630045,,
9.422466039657593,0.9989807,0.25144383,28,0.9059523,7.802843,0.9559814,0.6864471,,-0.40429738,-5.3373327,0.9559564,0.27867293,560,17.84649,0.044551425,0.33333334,24.475887,10,7.754171e-06,,0.9559814,-1.2393049,,
9.790321826934814,0.9989807,-0.40057665,29,0.51625466,8.127213,0.9559814,0.68487126,,-0.48703885,-5.372424,0.6407485,0.28024876,580,7.783828,0.044551425,-0.33333334,23.71233,10,7.2286225e-06,4.4509056e-36,0.9559814,-2.552385,,
10.166136264801025,0.9989807,0.06808202,30,0.52483314,8.136433,0.9559814,0.6939056,,-0.554051,-5.406326,0.95590055,0.27121443,600,7.474103,0.044551425,0.11111111,23.64518,10,6.754746e-06,1.4608555e-27,0.9559814,-1.9734437,,
10.532155513763428,0.9989807,-0.13108444,31,0.6979305,8.25024,0.9559814,0.69898325,,-0.5836444,-5.4391155,0.8513137,0.26613677,620,12.018181,0.044551425,-0.11111111,23.699604,10,6.325984e-06,0.007171591,0.9559814,-0.95910144,,
10.904250144958496,0.9989807,-1.0717788,32,1.1473618,8.260185,0.9559814,0.7069892,,-0.5780159,-5.4708643,0.95517534,0.2581308,640,28.050522,0.069483444,-1.0,23.759184,10,5.9367876e-06,6.4289738e-34,0.9559814,-0.01722994,,2.0955666e-12
11.274299144744873,0.9989807,0.6997342,33,1.0407765,8.269945,0.9559814,0.7145156,,-0.6120298,-5.501636,0.9553605,0.2506044,660,13.522241,0.069483444,0.7777778,22.80491,10,5.5824344e-06,,0.9559814,-1.5994661,,
11.585470199584961,0.9989807,-0.79805297,34,1.1700144,8.856991,0.9559814,0.70462024,,-0.6490985,-5.531489,0.3780722,0.26049978,680,27.082796,0.069483444,-0.7777778,21.973969,10,5.2588844e-06,,0.9559814,-1.7927827,,4.5121987e-26
11.873678922653198,0.9989807,0.45765254,35,0.949518,8.86636,0.9559814,0.7117955,,-0.6305645,-5.5604763,0.95575255,0.2533245,700,18.886408,0.069483444,0.5555556,21.19444,10,4.96267e-06,,0.9559814,0.04557682,,
12.166362524032593,0.9989807,0.41552538,36,2.029952,9.32847,0.9559814,0.7059958,,-0.68254024,-5.5886474,0.5030084,0.25912422,720,44.446415,0.069483444,0.33333334,20.807655,10,4.6907953e-06,11.940379,0.9559814,-2.3328009,,
12.456862211227417,0.9989807,-0.6133356,37,1.0077236,9.773277,0.9559814,0.70097744,,-0.6997382,-5.6160464,0.52031523,0.26414257,740,19.23682,0.069483444,-0.5555556,20.679668,10,4.4406656e-06,,0.9559814,-1.8401108,,
12.744804859161377,0.9989807,1.0141966,38,0.8856688,9.782434,0.9559814,0.70768756,,-0.71787673,-5.6427145,0.95596147,0.25743246,760,17.731777,0.10836801,1.0,20.556856,10,4.2100214e-06,,0.9559814,-1.2777112,,
13.11234736442566,0.9989807,-0.39466488,39,1.0471325,10.608284,0.9559814,0.6931127,,-0.70018965,-5.66869,0.1392687,0.27200735,780,30.170946,0.069483444,-0.33333334,20.056396,10,3.996891e-06,,0.9559814,0.17566176,,
13.397163152694702,0.9989807,0.08927278,40,0.809676,10.617855,0.9559814,0.69967365,,-0.7222289,-5.694008,0.95554954,0.26544636,800,15.949246,0.069483444,0.11111111,19.692446,10,3.7995442e-06,7.451344e-11,0.9559814,-1.4247786,,
13.682897567749023,0.9989807,-0.933679,41,1.0189222,10.721516,0.9559814,0.7036196,,-0.71499723,-5.7187004,0.8614583,0.26150042,820,18.180357,0.10836801,-1.0,19.519583,10,3.6164613e-06,4.9667814e-22,0.9559814,-0.16003086,,0.0009109971
13.971045732498169,0.9989807,-0.043742992,42,0.54301393,10.731062,0.9559814,0.70961857,,-0.73158795,-5.742776,0.95557714,0.25550145,840,8.120844,0.069483444,-0.11111111,19.422585,10,3.4462985e-06,7.824491e-30,0.9559814,-1.3050013,,
14.261785745620728,0.9989807,0.5674624,43,1.554575,10.742205,0.9559814,0.7153013,,-0.7643378,-5.7663064,0.95397615,0.24981874,860,22.62883,0.10836801,0.5555556,17.65819,10,3.2878697e-06,4.3936134e-06,0.9559814,-1.6530054,,
14.645247459411621,0.9989807,-0.63007486,44,1.2135261,11.252094,0.9559814,0.70939064,,-0.73618525,-5.7892957,0.4552325,0.25572938,880,13.2592745,0.10836801,-0.5555556,17.188093,10,3.1401191e-06,1.5895139e-23,0.9559814,0.103402406,,8.035559e-17
14.980135679244995,0.9989807,0.89736485,45,0.68669873,11.261314,0.9559814,0.7148686,,-0.75095505,-5.8117685,0.95589715,0.2502514,900,10.769651,0.1690133,1.0,16.77597,10,3.002109e-06,6.847677e-20,0.9559814,-1.5230436,,
15.274631261825562,0.9989807,-0.735342,46,1.1254538,11.9953575,0.9559814,0.70435137,,-0.77818364,-5.8337474,0.23107378,0.26076865,920,13.834725,0.10836801,-0.7777778,16.426876,10,2.8730017e-06,,0.9559814,-1.6636322,,2.3989466e-09
15.57294225692749,0.9989807,0.079196826,47,0.97097176,12.004559,0.9559814,0.70970386,,-0.77685195,-5.8552537,0.95591986,0.25541615,940,12.452152,0.10836801,0.11111111,16.233828,10,2.7520464e-06,4.5157243e-13,0.9559814,-0.7758602,,
15.873337507247925,0.9989807,-1.077892,48,0.8979323,12.075188,0.9559814,0.7135536,,-0.77345204,-5.876307,0.89448833,0.2515664,960,10.655559,0.1690133,-1.0,15.952142,10,2.6385726e-06,5.5881433e-09,0.9559814,-0.5244228,,2.6383088
16.23485517501831,0.9989807,-0.4865693,49,0.85812944,12.084595,0.9559814,0.71849567,,-0.79181343,-5.843419,0.9557176,0.24662435,980,15.533317,0.10836801,-0.33333334,15.645122,10,2.5319744e-06,9.520063e-10,0.9559814,-1.5271764,,4.431834e-26
16.582347631454468,0.9991466,0.289978,50,1.361658,12.093575,0.95613843,0.72324854,,-0.80820906,-5.8636217,0.95613843,0.24187148,1000,18.2844,0.10836801,0.33333334,15.392059,10,2.4317083e-06,5.5286166e-12,0.95613843,-1.3971301,,
16.886865377426147,0.9991466,0.031750537,51,0.7412057,12.438881,0.95613843,0.72122043,,-0.8053486,-5.8834243,0.61981386,0.24389958,1020,16.001114,0.10836801,-0.11111111,14.775188,10,2.337282e-06,0.009411347,0.95613843,-0.8802293,,3.5957583e-37
17.283780574798584,0.9991466,0.47398615,52,1.1703336,12.473663,0.95613843,0.7252419,,-0.8261052,-5.9028425,0.9303367,0.23987812,1040,11.478579,0.1690133,0.5555556,14.296236,10,2.2482511e-06,0.094082244,0.95613843,-1.5800768,,2.9235503e-32
17.671262502670288,0.9991466,-0.42873126,53,1.2728981,12.931107,0.95613843,0.72113687,,-0.8357544,-5.9218907,0.5076747,0.24398315,1060,9.812696,0.1690133,-0.5555556,14.243561,10,2.164212e-06,8.817888e-08,0.95613843,-1.4503446,,1.15253215e-05
18.067885637283325,0.9991466,-0.9070059,54,1.8205781,12.940266,0.95613843,0.7254855,,-0.84575695,-5.9405828,0.955963,0.23963451,1080,53.78058,0.26359713,-1.0,14.052597,10,2.0847979e-06,0.7078241,0.95613843,-1.588432,,53.78058
18.46654725074768,0.9991466,1.0309958,55,0.7221459,12.9495735,0.95613843,0.7296732,,-0.8476524,-5.2678185,0.95581204,0.23544681,1100,8.554636,0.26359713,1.0,13.877254,10,2.0096763e-06,2.7690579e-11,0.95613843,-1.4450121,,5.803133e-19
18.8728985786438,0.9991466,0.11576441,56,1.1014911,13.769188,0.95613843,0.7192417,,-0.84736335,-5.285837,0.14551054,0.24587834,1120,11.025599,0.1690133,0.11111111,13.414946,10,1.9385427e-06,1.4885821e-06,0.95613843,-0.53483826,,1.2170293e-19
19.27405858039856,0.9991466,-1.5063211,57,2.0645342,13.944389,0.95613843,0.72048163,,-0.8314693,-5.3035364,0.7899132,0.24463838,1140,73.63525,0.41111228,-1.0,12.116813,10,1.8711206e-06,0.024407096,0.95613843,-0.00010372094,,73.63525
19.670188426971436,0.9991466,1.7383965,58,0.6594026,13.955448,0.95613843,0.7245088,,-0.8793317,-4.4915705,0.9540619,0.2406112,1160,5.2341485,0.41111228,1.0,11.564327,10,1.8071556e-06,5.5060633e-07,0.95613843,-4.201087,,2.6662985e-07
20.076379537582397,0.9991466,-0.1549617,59,1.6178783,14.8326,0.95613843,0.71372,,-0.9599759,-4.508665,0.0879687,0.2514,1180,60.318047,1.0,1.0,11.590955,10,1.7464151e-06,60.318047,0.95613843,-5.2911844,,1.3194928
20.474678993225098,0.9991466,-0.7123623,60,1.5173558,14.847424,0.95613843,0.71766293,,-0.9555857,-4.503354,0.9502988,0.24745709,1200,30.561321,1.0,-1.0,10.327486,10,1.6886866e-06,0.75853807,0.95613843,-0.99962103,,30.561321
20.827165126800537,0.9991466,-0.34333917,61,0.8981479,14.85648,0.95613843,0.7215712,,-0.95474654,-4.1082006,0.9560643,0.24354881,1220,8.9396925,0.1690133,-0.11111111,7.8403254,10,1.6337734e-06,0.014935287,0.95613843,-1.2647487,,7.786734e-15
21.233113288879395,0.9991466,-0.21305364,62,0.9540007,14.865765,0.95613843,0.7253496,,-0.94352144,-4.124461,0.9558321,0.23977041,1240,5.369322,0.26359713,-0.11111111,7.451845,10,1.581496e-06,1.173628,0.95613843,-0.13378209,,1.9236672e-05
21.63371706008911,0.9991466,0.17826313,63,1.0514914,14.875282,0.95613843,0.72900444,,-0.9536956,-4.1404614,0.9556036,0.23611557,1260,6.7953577,0.26359713,0.33333334,6.8022394,10,1.5316882e-06,0.8126713,0.95613843,-1.5264487,,4.0760997e-10
22.05004072189331,0.9991466,-1.1135291,64,1.4775867,15.126781,0.95613843,0.72876406,,-0.95781386,-4.1562095,0.7136188,0.23635596,1280,26.60616,0.6411804,-1.0,6.643499,10,1.4841969e-06,0.39985925,0.95613843,-1.2463248,,26.60616
22.462117433547974,0.9991466,-0.74162,65,1.0439427,15.136799,0.95613843,0.73224616,,-0.96718854,-3.8240747,0.95510256,0.23287386,1300,3.8183613,0.41111228,0.11111111,6.109241,10,1.4388808e-06,0.07840497,0.95613843,-1.9209447,,0.009996767
22.794809818267822,0.9991466,-0.9904399,66,1.107934,15.146137,0.95613843,0.7356331,,-0.96351415,-3.8391883,0.95578516,0.22948694,1320,15.729996,1.0,-1.0,6.0618277,10,1.3956086e-06,0.8250685,0.95613843,-0.76002973,,15.729996
23.103928804397583,0.9991466,-0.4196738,67,1.0437005,15.155437,0.95613843,0.73891944,,-0.9503963,-3.6404598,0.9558173,0.22620058,1340,32.81974,1.0,1.0,5.6943946,10,1.3542596e-06,0.06399955,0.95613843,-0.15098475,,0.5537965
23.4156334400177,0.9991466,-0.8017007,68,1.2881685,15.164635,0.95613843,0.74211067,,-0.95911855,-3.6470432,0.955919,0.22300935,1360,6.316314,0.26359713,-0.5555556,5.2960124,10,1.3147211e-06,5.9363017,0.95613843,-1.4995567,,0.03334171
23.72514319419861,0.9991466,0.29437757,69,1.0191369,15.173721,0.95613843,0.74521106,,-0.947985,-3.661152,0.9560411,0.21990895,1380,13.164621,1.0,-1.0,4.818512,10,1.2768895e-06,0.6146251,0.95613843,-0.45185703,,13.164621
24.056807041168213,0.9991466,0.5620799,70,0.90634227,15.547962,0.95613843,0.7430063,,-0.94647825,-3.5009224,0.5908795,0.22211373,1400,14.612403,0.10836801,0.7777778,4.6538334,10,1.2406675e-06,0.0004051574,0.95613843,-0.83452946,,
24.46633791923523,0.9991466,-0.68699515,71,1.2818296,16.069935,0.95613843,0.7387829,,-0.93758726,-3.515107,0.44314384,0.22633713,1420,7.7143,0.1690133,-0.7777778,4.650729,10,1.2059652e-06,6.323297e-14,0.95613843,-0.17206019,,0.0012065034
24.87493634223938,0.9991466,-0.31470796,72,1.0892478,16.079418,0.95613843,0.74179476,,-0.9398515,-3.5290763,0.955636,0.22332525,1440,8.794241,0.1690133,-0.33333334,4.575172,10,1.1726988e-06,1.0177208,0.95613843,-1.3480222,,1.6089761e-10
25.19837760925293,0.9991466,0.1626705,73,1.0974612,16.0886,0.95613843,0.7447282,,-0.93077284,-3.5428696,0.9559379,0.22039181,1460,3.7416286,0.41111228,-0.33333334,4.524269,10,1.1407902e-06,1.3538461,0.95613843,-0.33402535,,0.35342318
25.522279977798462,0.9991466,1.723285,74,0.8877353,16.32164,0.95613843,0.7445574,,-0.9314437,-3.5516455,0.7320879,0.22056264,1480,25.4206,0.6411804,1.0,4.470977,10,1.1101664e-06,0.77331567,0.95613843,-1.0701382,,0.0068726367
25.840178728103638,0.9991466,-0.46329555,75,1.0360055,17.198143,0.95613843,0.7358115,,-0.9753065,-3.5649757,0.088610314,0.22930855,1500,8.892941,1.0,0.33333334,4.4293246,10,1.0807593e-06,8.821782,0.95613843,-4.062145,,2.2870634
26.20248532295227,0.9991466,0.09279739,76,1.4039847,17.207184,0.95613843,0.7387097,,-0.9797451,-3.5481825,0.9560787,0.22641033,1520,25.558834,0.01831564,0.11111111,4.391304,10,1.0525054e-06,,0.95613843,-1.3364987,,
26.5716290473938,0.9991466,-0.7837878,77,1.2591137,17.40836,0.95613843,0.7390374,,-0.9658378,-3.5612545,0.76394194,0.22608262,1540,16.459558,0.0285655,-0.7777778,4.3543844,10,1.0253452e-06,,0.95613843,-0.15315682,,
26.92705273628235,0.9991466,-0.34307528,78,1.1846665,17.417618,0.95613843,0.7418172,,-0.95142215,-3.574158,0.9558603,0.22330284,1560,25.722784,0.01831564,-0.33333334,4.3450503,10,9.992227e-07,,0.95613843,-0.0034260007,,
27.264373540878296,0.9991466,-0.9159907,79,1.2610191,17.427425,0.95613843,0.7445197,,-0.93850505,-3.586897,0.95531785,0.2206003,1580,15.359604,0.069483444,-1.0,4.3177032,10,9.740861e-07,2.178513e-19,0.95613843,0.02530475,,3.184969e-13
27.68987488746643,0.9991466,0.12262506,80,1.300798,17.436752,0.95613843,0.7471606,,-0.94046783,-3.5994756,0.9557914,0.2179594,1600,13.957499,0.0285655,0.11111111,4.255202,10,9.4988604e-07,,0.95613843,-1.277412,,
28.07352900505066,0.9991466,-0.7449511,81,1.2411435,17.645279,0.95613843,0.7472771,,-0.92487663,-3.6118982,0.75659454,0.21784294,1620,12.591854,0.044551425,-0.7777778,4.2558365,10,9.2657694e-07,,0.95613843,0.105762176,,
28.407170057296753,0.9991466,-0.82801604,82,1.1661345,17.65453,0.95613843,0.7498208,,-0.9168069,-3.6241684,0.9558664,0.21529919,1640,13.762248,0.10836801,-1.0,4.173405,10,9.041153e-07,0.3575911,0.95613843,-0.43793583,,0.00011216912
28.738736629486084,0.9991466,-0.6555525,83,1.3341347,17.663715,0.95613843,0.7523042,,-0.91423947,-3.6362884,0.95593846,0.21281582,1660,11.088009,0.069483444,-0.7777778,4.2273684,10,8.8246054e-07,9.963928,0.95613843,-0.81262565,,6.781288e-27
29.142637968063354,0.9991466,-0.59518844,84,1.4194536,17.672771,0.95613843,0.7547299,,-0.9165871,-3.6482644,0.9560633,0.21039009,1680,11.035021,0.10836801,-0.5555556,4.222091,10,8.615746e-07,9.680465,0.95613843,-1.3925627,,9.444497e-18
29.4808828830719,0.9991466,-0.5558208,85,1.1908214,17.682419,0.95613843,0.7570916,,-0.9111459,-3.660099,0.9554708,0.20802844,1700,4.9640336,0.26359713,-0.7777778,4.1475844,10,8.414217e-07,2.6970623,0.95613843,-0.8176734,,0.6148513
29.818403244018555,0.9991466,0.13402276,86,1.2502704,17.691444,0.95613843,0.75940555,,-0.9007799,-3.6645875,0.9560927,0.20571446,1720,13.502782,0.044551425,0.11111111,4.1428404,10,8.2196743e-07,,0.95613843,-0.19544339,,
30.228395223617554,0.9991466,-1.4497851,87,1.115193,17.87387,0.95613843,0.7596732,,-0.88991207,-3.6761482,0.78269356,0.20544684,1740,15.580295,0.41111228,-1.0,4.1016636,10,8.031802e-07,0.024932932,0.95613843,-0.14294021,,14.465052
30.66621708869934,0.9991466,-2.0662827,88,0.9560375,17.88404,0.95613843,0.7618923,,-0.91571426,-3.5337706,0.9549554,0.2032277,1760,11.590105,1.0,-1.0,4.127488,10,7.850298e-07,9.253455,0.95613843,-3.2450888,,11.590105
31.1180579662323,0.9991466,0.35647565,89,1.0820131,17.952965,0.95613843,0.7634013,,-0.95435524,-3.4213443,0.8961915,0.20171869,1780,10.565617,0.1690133,0.33333334,3.9923155,10,7.674879e-07,,0.95613843,-4.293843,,1.611669e-26
31.539485931396484,0.9991466,-0.36149317,90,0.89573693,18.332764,0.95613843,0.76142263,,-0.9501875,-3.4325175,0.58531845,0.20369738,1800,14.984084,0.0285655,-0.33333334,3.971973,10,7.5052725e-07,,0.95613843,-0.63036126,,
31.96737289428711,0.9991466,0.72274053,91,0.9419813,18.341866,0.95613843,0.763561,,-0.94596165,-3.4435673,0.9560203,0.201559,1820,19.577705,1.0,1.0,3.9718885,10,7.341228e-07,0.23717988,0.95613843,-0.4068337,,0.45482144
32.374303340911865,0.9991466,-0.11063492,92,0.7242781,18.945663,0.95613843,0.75918883,,-0.951725,-3.4495108,0.36131814,0.20593119,1840,23.858517,0.01831564,-0.11111111,3.924993,10,7.182504e-07,,0.95613843,-1.3810282,,
32.71117067337036,0.9991466,-0.074878335,93,0.82923216,18.954788,0.95613843,0.7613051,,-0.94568676,-3.4603217,0.9560062,0.20381492,1860,15.826604,0.0285655,-0.11111111,3.943551,10,7.028872e-07,14.687632,0.95613843,-0.050527565,,
33.056716203689575,0.9991466,-0.5520676,94,0.85976607,18.966064,0.95613843,0.7633534,,-0.94553393,-3.4710171,0.9538383,0.20176661,1880,28.531416,0.01831564,-0.5555556,3.9281332,10,6.880116e-07,,0.95613843,-0.7080359,,
33.390506744384766,0.9991466,0.51911426,95,1.2694652,18.975418,0.95613843,0.7653788,,-0.93824834,-3.481599,0.9557695,0.19974124,1900,31.235344,0.01831564,0.5555556,3.8975048,10,6.736034e-07,,0.95613843,-0.02564247,,
33.724759340286255,0.9991466,-1.9023517,96,1.0961088,19.442215,0.95613843,0.7625969,,-0.9370663,-3.4920704,0.49832344,0.20252311,1920,17.799284,1.0,-1.0,3.889975,10,6.5964315e-07,0.32085356,0.95613843,-0.93602204,,11.116734
34.08434200286865,0.9991466,-0.338988,97,0.9200969,19.478363,0.95613843,0.7643121,,-0.9674319,-3.3928623,0.9289701,0.20080793,1940,11.648221,0.044551425,-0.33333334,3.8675458,10,6.461123e-07,,0.95613843,-3.95007,,
34.5352520942688,0.9991466,-0.52180755,98,0.9135918,19.487724,0.95613843,0.7662657,,-0.9575668,-3.4031186,0.9557634,0.19885433,1960,15.31075,0.0285655,-0.5555556,3.8407953,10,6.329936e-07,4.109679e-12,0.95613843,0.11518837,,
34.91088652610779,0.9991466,-0.51412237,99,1.0978656,19.497353,0.95613843,0.7681771,,-0.9551831,-3.4132712,0.95548487,0.19694293,1980,12.540993,0.044551425,-0.5555556,3.8454952,10,6.202705e-07,12.081711,0.95613843,-0.58642894,,
35.25742864608765,0.9991695,-0.11719293,100,0.838223,19.50631,0.956163,0.7700569,,-0.95187354,-3.4233215,0.956163,0.19506311,2000,14.530542,0.044551425,-0.11111111,3.842639,10,6.0792706e-07,2.997313e-17,0.956163,-0.6764668,,
35.60129976272583,0.9991695,-0.6656626,101,1.2559932,19.515587,0.956163,0.77189636,,-0.943734,-3.4332716,0.95584613,0.19322366,2020,11.250612,0.069483444,-0.5555556,3.809682,10,5.959485e-07,1.2164211e-08,0.956163,0.071516,,
35.96123170852661,0.9991695,-1.0385426,102,0.80942965,19.524582,0.956163,0.77370256,,-0.9449376,-3.443124,0.95612633,0.19141746,2040,28.668303,0.01831564,-1.0,3.8020542,10,5.843205e-07,,0.956163,-1.2798915,,
36.310161113739014,0.9991695,0.131949,103,1.0609068,19.533905,0.956163,0.7754705,,-0.94658244,-3.4528801,0.9557899,0.18964952,2060,13.547766,0.069483444,0.11111111,3.8026342,10,5.7302964e-07,,0.956163,-0.8362482,,
36.65566611289978,0.9991695,-0.79077065,104,1.2335871,19.661682,0.956163,0.7760654,,-0.9389575,-3.462542,0.83734477,0.18905461,2080,9.151139,0.10836801,-0.7777778,3.792543,10,5.620628e-07,2.1845342e-15,0.956163,-0.17559864,,2.2398493e-10
37.00694513320923,0.9991695,0.75364345,105,0.87698364,19.670807,0.956163,0.777779,,-0.9291665,-3.4721115,0.95599365,0.18734103,2100,12.231143,0.1690133,0.7777778,3.7804418,10,5.5140777e-07,5.247656e-19,0.956163,-0.11478568,,
