IWLastEpisode,IWMin,ReturnMax,IWMean,IWFirstEpisode,TimestepsSoFar,LQGsigma_higher,DenMISELogFirst,DenMISELogLast,ReturnStepMax,IWMax,TimeElapsed,ReturnAbsMax,Bound,LQGmu1_actor,ReturnMin,Iteration,LQGmu1_higher,MISE,DenMISEMeanLog,ReturnLastEpisode,ReturnMean
0.80276847,,17.398926,1.002519,0.19585264,4920,0.11,-0.4347408,1.2020832,19.186281,2.7449756,100.89397239685059,17.398926,16.960941,-0.20688397,,246,-0.2929293,16.960941,0.72077554,16.688198,16.28775
1.5744417,,17.398926,1.0034869,0.19649234,4940,0.11,-0.43800175,0.7401709,19.186281,2.725719,101.30241465568542,17.398926,16.978003,-0.34069127,,247,-0.2929293,16.978003,0.7208615,17.202774,16.291456
1.415174,,17.398926,1.0038154,0.19713104,4960,0.11,-0.44124696,0.9159037,19.186281,2.706883,101.71502709388733,17.398926,16.983711,-0.3176145,,248,-0.2929293,16.983711,0.72165924,17.140799,16.29488
1.0002638,,17.398926,1.0024906,0.19776873,4980,0.11,-0.4444766,1.2011646,19.186281,2.6884537,102.19447946548462,17.398926,16.960491,-0.24706894,,249,-0.2929293,16.960491,0.72359765,16.993408,16.297686
2.0630941,,17.398926,1.0054519,0.1984054,5000,0.11,-0.44769067,0.015449841,19.186281,2.6704183,102.62937998771667,17.398926,17.012617,-0.4081597,,250,-0.2929293,17.012617,0.72077245,17.29556,16.301678
1.7645466,,17.398926,1.0071893,0.19904104,5020,0.11,-0.4508894,0.4762357,19.186281,2.6527638,103.05092930793762,17.398926,17.04369,-0.36980456,,251,-0.2929293,17.04369,0.71981734,17.313337,16.305708
2.4315274,,17.404095,1.0115616,0.1996757,5040,0.11,-0.45407283,-0.6984824,19.191666,2.6354787,103.46126508712769,17.404095,17.12126,-0.45595947,,252,-0.2929293,17.12126,0.714215,17.404095,16.310066
1.4894812,,17.404095,1.012145,0.20030937,5060,0.11,-0.45724124,0.82998276,19.191666,2.6185513,103.89056301116943,17.404095,17.131496,-0.33101085,,253,-0.2929293,17.131496,0.71471566,17.170479,16.313469
2.2329206,,17.404095,1.0101105,0.12279637,5080,0.11,-0.46039456,0.21795058,19.191666,3.4961004,104.37141752243042,17.404095,17.184662,-0.39352548,,254,-0.3131313,17.184662,0.7128051,17.373777,16.317642
1.099136,,17.404095,1.0131465,0.20163561,5100,0.11,-0.46384054,1.1635511,19.191666,2.5767481,104.9131932258606,17.404095,17.149996,-0.265868,,255,-0.2929293,17.149996,0.71460813,17.061964,16.320562
3.6982038,,17.404095,1.0170095,0.12360572,5120,0.11,-0.46696404,-1.3893144,19.191666,3.6982038,105.42709565162659,17.404095,17.305698,-0.49520063,,256,-0.3131313,17.305698,0.7064384,17.38849,16.324734
0.46162903,,17.404095,1.0126914,0.12402869,5140,0.11,-0.47038,1.001892,19.191666,3.6597807,105.97853517532349,17.404095,17.230047,-0.15301134,,257,-0.3131313,17.230047,0.7076499,16.436588,16.325169
2.2169914,,17.404095,1.0152597,0.124451235,5160,0.11,-0.473781,0.21176311,19.191666,3.6224363,106.48472595214844,17.404095,17.274864,-0.3955098,,258,-0.3131313,17.274864,0.7057729,17.274628,16.328848
0.68686444,,17.404095,1.0119044,0.12487338,5180,0.11,-0.4771673,1.1885399,19.191666,3.586126,107.06887793540955,17.404095,17.216175,-0.20586976,,259,-0.3131313,17.216175,0.70769155,16.831402,16.33079
0.9403542,,17.404095,1.0095961,0.12529509,5200,0.11,-0.48053885,1.1933597,19.191666,3.5508077,107.60665392875671,17.404095,17.175817,-0.2515951,,260,-0.3131313,17.175817,0.70960134,17.015299,16.333422
0.77528465,,17.404095,1.006716,0.1257164,5220,0.11,-0.4838959,1.2061936,19.191666,3.5164406,108.13268375396729,17.404095,17.125631,-0.22286856,,261,-0.3131313,17.125631,0.7115369,16.977144,16.335888
1.5057286,,17.404095,1.0066884,0.12613733,5240,0.11,-0.48723847,0.869919,19.191666,3.4829879,108.63649201393127,17.404095,17.125154,-0.3280041,,262,-0.3131313,17.125154,0.7121632,17.194763,16.339165
0.9900798,,17.404095,1.0097069,0.20709722,5260,0.11,-0.49056664,1.2011436,19.191666,2.503397,109.22015142440796,17.404095,17.089533,-0.24443877,,263,-0.2929293,17.089533,0.7140443,16.924936,16.341393
4.063421,,17.404095,1.01454,0.1269391,5280,0.11,-0.49357468,-2.184022,19.191666,4.063421,109.74214792251587,17.404095,17.2618,-0.5369662,,264,-0.3131313,17.2618,0.7031013,17.349514,16.345211
0.89914906,,17.404095,1.0121144,0.12735869,5300,0.11,-0.49687463,1.2005777,19.191666,4.0169835,110.27797245979309,17.404095,17.21934,-0.2446012,,265,-0.3131313,17.21934,0.70502955,16.978485,16.3476
0.75399226,,17.404095,1.0092037,0.12777789,5320,0.11,-0.5001607,1.1984911,19.191666,3.971934,110.88186430931091,17.404095,17.168346,-0.21822247,,266,-0.3131313,17.168346,0.7069265,16.866928,16.349554
2.3150144,,17.404095,1.0122033,0.12819667,5340,0.11,-0.5034328,0.041889004,19.191666,3.92821,111.42587518692017,17.404095,17.220627,-0.4123793,,267,-0.3131313,17.220627,0.7044665,17.275877,16.353022
1.244829,,17.404095,1.0111837,0.12861505,5360,0.11,-0.5066911,1.0583968,19.191666,3.8857536,111.97029662132263,17.404095,17.202698,-0.29685917,,268,-0.3131313,17.202698,0.7058291,17.110653,16.35585
2.041489,,17.404095,1.0131667,0.12903306,5380,0.11,-0.5099358,0.3406394,19.191666,3.8445106,112.54157781600952,17.404095,17.237799,-0.3883857,,269,-0.3131313,17.237799,0.7045095,17.326735,16.359459
1.5095909,,17.404095,1.0131724,0.12945065,5400,0.11,-0.5131668,0.86311877,19.191666,3.8044298,113.08784198760986,17.404095,17.238293,-0.33112496,,270,-0.3131313,17.238293,0.70514226,17.265102,16.362812
0.9736808,,17.404095,1.011226,0.12986782,5420,0.11,-0.51638436,1.1837586,19.191666,3.7654626,113.602459192276,17.404095,17.203878,-0.25677317,,271,-0.3131313,17.203878,0.7069535,16.929724,16.364904
2.0855777,,17.404095,1.013417,0.1302846,5440,0.11,-0.5195886,0.27493092,19.191666,3.7275648,114.14344668388367,17.404095,17.242,-0.39520627,,272,-0.3131313,17.242,0.70540327,17.251955,16.368166
1.6701484,,17.404095,1.0140736,0.130701,5460,0.11,-0.52277946,0.71538687,19.191666,3.6906905,114.63801670074463,17.404095,17.25351,-0.35124817,,273,-0.3131313,17.25351,0.7054856,17.227776,16.371315
0.6806755,,17.404095,1.0111326,0.13111699,5480,0.11,-0.52595717,1.1636024,19.191666,3.6547995,115.1851065158844,17.404095,17.20187,-0.20210172,,274,-0.3131313,17.20187,0.70720565,16.756294,16.372719
1.3882942,,17.404095,1.0108212,0.13153256,5500,0.11,-0.5291217,0.9595128,19.191666,3.619854,115.70986986160278,17.404095,17.196423,-0.31738508,,275,-0.3131313,17.196423,0.7081605,17.170658,16.375622
1.8205644,,17.404095,1.0121025,0.13194777,5520,0.11,-0.5322733,0.55576843,19.191666,3.585817,116.27239894866943,17.404095,17.218908,-0.3699538,,276,-0.3131313,17.218908,0.70764446,17.258879,16.37882
1.6459783,,17.404095,1.0127555,0.13236257,5540,0.11,-0.5354121,0.7329963,19.191666,3.5526524,116.80620336532593,17.404095,17.230547,-0.35027325,,277,-0.3131313,17.230547,0.70777655,17.258339,16.381996
1.7981921,,17.404095,1.0139674,0.13277698,5560,0.11,-0.538538,0.57434326,19.191666,3.5203273,117.49004077911377,17.404095,17.251795,-0.36861566,,278,-0.3131313,17.251795,0.7073395,17.252611,16.385128
1.9427173,,17.404095,1.0156991,0.13319099,5580,0.11,-0.5416512,0.40733993,19.191666,3.488812,118.0450279712677,17.404095,17.282425,-0.38558263,,279,-0.3131313,17.282425,0.70631135,17.311506,16.388449
0.60800934,,17.404095,1.0126572,0.13360457,5600,0.11,-0.54475176,1.1051426,19.191666,3.4580746,118.5949194431305,17.404095,17.229153,-0.18477881,,280,-0.3131313,17.229153,0.70778894,16.733747,16.38968
2.4537342,,17.404095,1.0162362,0.13401781,5620,0.11,-0.5478398,-0.29397735,19.191666,3.4280865,119.16791844367981,17.404095,17.291777,-0.44185507,,281,-0.3131313,17.291777,0.704266,17.313915,16.392971
1.5479946,,17.404095,1.0165606,0.1344306,5640,0.11,-0.55091536,0.82097244,19.191666,3.3988223,119.69646883010864,17.404095,17.297272,-0.34025633,,282,-0.3131313,17.297272,0.7047346,17.172752,16.395737
0.9962907,,17.404095,1.0149498,0.13484305,5660,0.11,-0.5539787,1.1771944,19.191666,3.370254,120.25085973739624,17.404095,17.269066,-0.26040968,,283,-0.3131313,17.269066,0.70645976,17.03776,16.398006
0.5378515,,17.404095,1.0117629,0.1352551,5680,0.11,-0.5570296,1.0229497,19.191666,3.342359,120.78915333747864,17.404095,17.212994,-0.16673957,,284,-0.3131313,17.212994,0.70762414,16.499575,16.398361
2.3957407,,17.404095,1.0151459,0.13566674,5700,0.11,-0.56006855,-0.25980622,19.191666,3.315112,121.33848404884338,17.404095,17.27193,-0.4408877,,285,-0.3131313,17.27193,0.70426816,17.27928,16.401453
0.44155163,,17.404095,1.0116571,0.13607799,5720,0.11,-0.5630953,0.86301714,19.191666,3.2884927,121.90813755989075,17.404095,17.210846,-0.13970909,,286,-0.3131313,17.210846,0.7048735,16.453005,16.401634
0.5866921,,17.404095,1.0087261,0.13648884,5740,0.11,-0.56611,1.0702066,19.191666,3.2624779,122.48064708709717,17.404095,17.159344,-0.17828505,,287,-0.3131313,17.159344,0.7061844,16.625069,16.402412
1.4004865,,17.404095,1.0086688,0.1368993,5760,0.11,-0.5691128,0.947909,19.191666,3.2370481,123.02041435241699,17.404095,17.158203,-0.32247517,,288,-0.3131313,17.158203,0.7070515,17.150593,16.405008
2.6493664,,17.404095,1.0129502,0.13730939,5780,0.11,-0.57210386,-0.76330614,19.191666,3.2121835,123.47544503211975,17.404095,17.233328,-0.47459707,,289,-0.3131313,17.233328,0.7019913,17.351837,16.408285
1.2460854,,17.404095,1.0123348,0.13771906,5800,0.11,-0.5750831,1.0617249,19.191666,3.187866,124.00310492515564,17.404095,17.22286,-0.30048892,,290,-0.3131313,17.22286,0.7032739,17.20847,16.411045
0.9258148,,17.404095,1.0106428,0.13812837,5820,0.11,-0.5780507,1.1899071,19.191666,3.1640768,124.43686509132385,17.404095,17.193289,-0.2479596,,291,-0.3131313,17.193289,0.70498616,17.025658,16.413158
1.3610814,,17.404095,1.0104766,0.1385373,5840,0.11,-0.5810067,0.97912085,19.191666,3.1407995,124.89404296875,17.404095,17.190187,-0.31789064,,292,-0.3131313,17.190187,0.70595896,17.127728,16.415606
0.80214775,,17.404095,1.0084208,0.13894582,5860,0.11,-0.58395123,1.1834396,19.191666,3.118018,125.33233952522278,17.404095,17.15397,-0.22439748,,293,-0.3131313,17.15397,0.707622,16.853708,16.4171
1.039388,,17.404095,1.0072094,0.13935395,5880,0.11,-0.5868843,1.1647965,19.191666,3.095716,125.78503322601318,17.404095,17.13284,-0.26780173,,294,-0.3131313,17.13284,0.70920336,17.088245,16.419384
1.758687,,17.404095,1.0084653,0.13976172,5900,0.11,-0.589806,0.57135826,19.191666,3.0738788,126.24466919898987,17.404095,17.155214,-0.37386298,,295,-0.3131313,17.155214,0.70875823,17.312193,16.42241
1.4329313,,17.404095,1.0086176,0.14016907,5920,0.11,-0.5927165,0.917685,19.191666,3.0524912,126.70347762107849,17.404095,17.158003,-0.32939434,,296,-0.3131313,17.158003,0.7094905,17.214542,16.425085
2.876374,,17.411343,1.0136423,0.14057605,5940,0.11,-0.59561574,-1.4896369,19.19945,3.031541,127.1845383644104,17.411343,17.24658,-0.5172365,,297,-0.3131313,17.24658,0.70211285,17.411343,16.428408
1.4645644,,17.411343,1.0138552,0.14098263,5960,0.11,-0.5985039,0.8877168,19.19945,3.0110145,127.68131995201111,17.411343,17.250303,-0.33460903,,298,-0.3131313,17.250303,0.7027792,17.194475,16.430977
1.2761229,,17.411343,1.0134494,0.14138885,5980,0.11,-0.60138106,1.0427597,19.19945,2.990898,128.1597604751587,17.411343,17.243536,-0.30662322,,299,-0.3131313,17.243536,0.7039604,17.229292,16.433645
1.5047475,,17.411343,1.0138245,0.14179468,6000,0.11,-0.6042472,0.8473146,19.19945,2.97118,128.61360812187195,17.411343,17.250555,-0.3411313,,300,-0.3131313,17.250555,0.7044808,17.294436,16.436518
1.3551471,,17.411343,1.0137115,0.14220014,6020,0.11,-0.6071026,0.9829025,19.19945,2.9518495,129.07841634750366,17.411343,17.248758,-0.31920406,,301,-0.3131313,17.248758,0.7054496,17.212358,16.439093
1.0402114,,17.411343,1.0125703,0.14260519,6040,0.11,-0.609947,1.1652496,19.19945,2.9328935,129.74696898460388,17.411343,17.228855,-0.26813528,,302,-0.3131313,17.228855,0.70701545,17.093504,16.441261
2.3422346,,17.411343,1.015752,0.14300987,6060,0.11,-0.61278075,-0.43519515,19.19945,2.9143028,130.296368598938,17.411343,17.284863,-0.45843345,,303,-0.3131313,17.284863,0.7032851,17.352953,16.444271
1.2445416,,17.411343,1.0152864,0.14341415,6080,0.11,-0.6156038,1.0648912,19.19945,2.8960662,130.83593487739563,17.411343,17.276922,-0.30249146,,304,-0.3131313,17.276922,0.7045244,17.193808,16.446735
2.6582847,,17.411343,1.0194744,0.14381808,6100,0.11,-0.61841625,-1.2170762,19.19945,2.8781734,131.38793683052063,17.411343,17.350704,-0.50541,,305,-0.3131313,17.350704,0.6982721,17.390074,16.449827
2.8087277,,17.411343,1.0195063,0.08521114,6120,0.11,-0.6212181,-0.3258855,19.19945,4.0872993,131.9512710571289,17.411343,17.42061,-0.45195907,,306,-0.33333334,17.42061,0.6949867,17.34597,16.452757
7.6019945,,17.411343,1.0291897,0.048821457,6140,0.11,-0.62420243,-3.122567,19.19945,7.6019945,132.48394012451172,17.411343,17.645632,-0.59365267,,307,-0.35353535,17.645632,0.6826118,17.39313,16.45582
2.3171809,,17.411343,1.0299314,0.048972696,6160,0.11,-0.62729543,0.3659216,19.19945,7.4424653,133.1393527984619,17.411343,17.658625,-0.39809918,,308,-0.35353535,17.658625,0.68167263,17.30764,16.458586
1.6324427,,17.411343,1.0285118,0.049123887,6180,0.11,-0.63037795,0.79784536,19.19945,7.2904625,133.7127923965454,17.411343,17.634016,-0.35037163,,309,-0.35353535,17.634016,0.6821399,17.270607,16.461212
2.7557523,,17.411343,1.0308013,0.04927503,6200,0.11,-0.63345,0.06291105,19.19945,7.145468,134.27630400657654,17.411343,17.673693,-0.42511737,,310,-0.35353535,17.673693,0.68022877,17.29502,16.463902
2.661262,,17.411343,1.0328058,0.04942613,6220,0.11,-0.6365117,0.12346886,19.19945,7.0070086,134.8258821964264,17.411343,17.708712,-0.42063844,,311,-0.35353535,17.708712,0.67853224,17.325844,16.466675
0.4871133,,17.411343,1.0278643,0.049577173,6240,0.11,-0.63956296,1.1360254,19.19945,6.874648,135.36758875846863,17.411343,17.62239,-0.20830455,,312,-0.35353535,17.62239,0.6800984,16.688139,16.467386
7.1395884,,17.411343,1.0358694,0.02746452,6260,0.11,-0.6426042,-1.8590984,19.19945,9.90736,135.93479418754578,17.411343,17.80685,-0.54284996,,313,-0.37373737,17.80685,0.67206985,17.349604,16.470203
0.76884204,,17.411343,1.0335685,0.049882665,6280,0.11,-0.6457062,1.1735712,19.19945,6.5618544,136.56445980072021,17.411343,17.721395,-0.25793847,,314,-0.35353535,17.721395,0.6737731,17.032677,16.471994
2.6816194,,17.411343,1.0356674,0.050033577,6300,0.11,-0.64872694,0.08910479,19.19945,6.4480047,137.1380639076233,17.411343,17.757444,-0.425299,,315,-0.35353535,17.757444,0.6720184,17.25455,16.47448
2.0318692,,17.411343,1.0357262,0.050184444,6320,0.11,-0.65173775,0.5424508,19.19945,6.3387213,137.69149804115295,17.411343,17.758848,-0.3834301,,316,-0.35353535,17.758848,0.67171615,17.339983,16.477217
1.2939088,,17.411343,1.033508,0.05033526,6340,0.11,-0.6547385,0.9878373,19.19945,6.2337375,138.32451462745667,17.411343,17.720291,-0.32134035,,317,-0.35353535,17.720291,0.67282104,17.2235,16.479572
2.5841794,,17.411343,1.0354265,0.050486024,6360,0.11,-0.65772927,0.14620568,19.19945,6.132801,138.8839464187622,17.411343,17.754028,-0.42182803,,318,-0.35353535,17.754028,0.67126554,17.350739,16.482311
2.061535,,17.411343,1.0357213,0.050636757,6380,0.11,-0.6607102,0.5184242,19.19945,6.0356855,139.43694472312927,17.411343,17.75903,-0.3870669,,319,-0.35353535,17.75903,0.6708927,17.263624,16.48476
0.91150403,,17.411343,1.0324636,0.050787434,6400,0.11,-0.66368145,1.1425223,19.19945,5.942176,140.04088926315308,17.411343,17.702269,-0.2775679,,320,-0.35353535,17.702269,0.67247355,17.109158,16.486712
4.2246175,,17.411343,1.0396106,0.050938055,6420,0.11,-0.66664284,-1.2524631,19.19945,5.8520765,140.59381008148193,17.411343,17.82744,-0.51668215,,321,-0.35353535,17.82744,0.6665734,17.405125,16.489573
1.6526127,,17.411343,1.0386559,0.051088627,6440,0.11,-0.6695945,0.78578615,19.19945,5.7652044,141.17127799987793,17.411343,17.810589,-0.355695,,322,-0.35353535,17.810589,0.66706204,17.210157,16.491812
0.7502388,,17.411343,1.0349638,0.05123917,6460,0.11,-0.67253673,1.1690117,19.19945,5.681386,141.7911241054535,17.411343,17.746115,-0.2543292,,323,-0.35353535,17.746115,0.66873115,16.982584,16.49333
1.645748,,17.411343,1.0341196,0.05138965,6480,0.11,-0.67546934,0.78995246,19.19945,5.6004677,142.35750722885132,17.411343,17.731165,-0.35567415,,324,-0.35353535,17.731165,0.6692089,17.204712,16.495525
1.5291798,,17.411343,1.0329686,0.051540084,6500,0.11,-0.67839235,0.8608725,19.19945,5.5222983,142.96690344810486,17.411343,17.711193,-0.34540364,,325,-0.35353535,17.711193,0.6698992,17.257284,16.49787
1.7000496,,17.411343,1.0323963,0.051690463,6520,0.11,-0.68130594,0.75535643,19.19945,5.44674,143.62026619911194,17.411343,17.701088,-0.3610325,,326,-0.35353535,17.701088,0.67025834,17.233027,16.500126
0.6112863,,17.411343,1.0285398,0.051840812,6540,0.11,-0.6842102,1.1552554,19.19945,5.373667,144.34972620010376,17.411343,17.63385,-0.23052497,,327,-0.35353535,17.63385,0.6718365,16.940054,16.50147
0.54688764,,17.411343,1.0245643,0.0519911,6560,0.11,-0.6871051,1.1335123,19.19945,5.3029547,144.92011642456055,17.411343,17.564535,-0.21806678,,328,-0.35353535,17.564535,0.673327,16.887196,16.502647
1.4240019,,17.411343,1.0269556,0.09127754,6580,0.11,-0.68999076,0.9348528,19.19945,3.4470155,145.48541498184204,17.411343,17.550716,-0.3338807,,329,-0.33333334,17.550716,0.6741928,17.228294,16.504852
0.60637224,,17.411343,1.0241516,0.091529585,6600,0.11,-0.69274825,1.0945871,19.19945,3.4216433,146.06841659545898,17.411343,17.50171,-0.20373762,,330,-0.33333334,17.50171,0.67554593,16.852415,16.505905
0.43452716,,17.411343,1.0208706,0.0917815,6620,0.11,-0.69549674,0.91202474,19.19945,3.3967912,146.7525987625122,17.411343,17.444483,-0.16222705,,331,-0.33333334,17.444483,0.676331,16.693048,16.50647
0.9850531,,17.411343,1.0192921,0.092033274,6640,0.11,-0.69823617,1.1487703,19.19945,3.3724446,147.33736729621887,17.411343,17.416733,-0.2721619,,332,-0.33333334,17.416733,0.6778145,17.039097,16.508074
1.9147892,,17.411343,1.0205375,0.0922849,6660,0.11,-0.70096654,0.47407135,19.19945,3.3485873,147.8976113796234,17.411343,17.438635,-0.3964579,,333,-0.33333334,17.438635,0.6772584,17.30482,16.510466
0.4838447,,17.411343,1.0174968,0.092536375,6680,0.11,-0.70368797,0.97294396,19.19945,3.3252053,148.5278606414795,17.411343,17.385206,-0.17458358,,334,-0.33333334,17.385206,0.67820287,16.50246,16.510443
1.4477485,,17.411343,1.0173749,0.09278773,6700,0.11,-0.7064005,0.9172409,19.19945,3.302285,149.11734008789062,17.411343,17.382639,-0.33845964,,335,-0.33333334,17.382639,0.67896646,17.11727,16.512255
1.4390112,,17.411343,1.0172426,0.093038954,6720,0.11,-0.7091043,0.9236442,19.19945,3.2798111,149.88184905052185,17.411343,17.380465,-0.33755368,,336,-0.33333334,17.380465,0.67974424,17.24833,16.514444
0.8861484,,17.411343,1.015485,0.093290016,6740,0.11,-0.7117992,1.1611626,19.19945,3.2577724,150.6886990070343,17.411343,17.349787,-0.2558564,,337,-0.33333334,17.349787,0.68122184,17.069574,16.516092
2.0066247,,17.411343,1.0170736,0.09354095,6760,0.11,-0.7144854,0.34031597,19.19945,3.2361555,151.6962184906006,17.411343,17.37752,-0.4113584,,338,-0.33333334,17.37752,0.68025696,17.285933,16.51837
0.78733623,,17.411343,1.0150578,0.09379177,6780,0.11,-0.717163,1.154281,19.19945,3.2149487,152.29663729667664,17.411343,17.342001,-0.23830515,,339,-0.33333334,17.342001,0.68170357,16.878883,16.519434
2.236461,,17.411343,1.0173367,0.09404241,6800,0.11,-0.71983194,-0.012261693,19.19945,3.1941397,153.00673389434814,17.411343,17.382,-0.4428597,,340,-0.33333334,17.382,0.6797047,17.336702,16.521837
0.8026767,,17.411343,1.0153922,0.094292924,6820,0.11,-0.7224923,1.1553075,19.19945,3.1737185,153.87940430641174,17.411343,17.347881,-0.24092913,,341,-0.33333334,17.347881,0.68114835,16.954756,16.523108
2.6067948,,17.411343,1.018754,0.09454329,6840,0.11,-0.725144,-0.78132457,19.19945,3.1536741,154.73790550231934,17.411343,17.406815,-0.49734327,,342,-0.33333334,17.406815,0.6769152,17.357143,16.525545
1.3224038,,17.411343,1.0183344,0.09479356,6860,0.11,-0.72778744,1.0044746,19.19945,3.1339955,155.57812452316284,17.411343,17.399551,-0.32300192,,343,-0.33333334,17.399551,0.67792284,17.213667,16.527552
1.4386383,,17.411343,1.0182698,0.095043644,6880,0.11,-0.7304223,0.92305636,19.19945,3.1146736,156.22000694274902,17.411343,17.39825,-0.3395227,,344,-0.33333334,17.39825,0.6786868,17.177881,16.529442
1.8705478,,17.411343,1.0194699,0.09529362,6900,0.11,-0.73304886,0.48690668,19.19945,3.0956988,156.79742002487183,17.411343,17.41922,-0.3984471,,345,-0.33333334,17.41922,0.67818195,17.277723,16.531612
0.48263437,,17.411343,1.0166556,0.09554343,6920,0.11,-0.73566705,0.94168824,19.19945,3.0770607,157.34834337234497,17.411343,17.370039,-0.17203088,,346,-0.33333334,17.370039,0.6789979,16.70713,16.53212
0.8202399,,17.411343,1.0148498,0.09579313,6940,0.11,-0.738277,1.1540359,19.19945,3.0587518,157.9295265674591,17.411343,17.338161,-0.24363661,,347,-0.33333334,17.338161,0.680413,16.891136,16.533154
1.6220905,,17.411343,1.0153764,0.09604269,6960,0.11,-0.74087876,0.7600481,19.19945,3.040763,158.56348586082458,17.411343,17.3475,-0.36617625,,348,-0.33333334,17.3475,0.6806827,17.277239,16.535292
0.24116711,,17.411343,1.0119516,0.0962921,6980,0.11,-0.7434723,0.32702932,19.19945,3.0230854,159.19268536567688,17.411343,17.287554,-0.09316164,,349,-0.33333334,17.287554,0.6797117,15.814194,16.533226
2.2891915,,17.411343,1.0144153,0.096541375,7000,0.11,-0.7460577,-0.22366469,19.19945,3.0057118,160.1410813331604,17.411343,17.330688,-0.46197245,,350,-0.33333334,17.330688,0.67716295,17.327444,16.535494
0.5499131,,17.411343,1.0119019,0.096790515,7020,0.11,-0.74863505,1.0095265,19.19945,2.9886332,160.72219061851501,17.411343,17.286774,-0.18766701,,351,-0.33333334,17.286774,0.67814916,16.814404,16.53629
2.0148916,,17.411343,1.0135823,0.097039506,7040,0.11,-0.75120425,0.25065887,19.19945,2.971844,161.29947209358215,17.411343,17.316174,-0.4236556,,352,-0.33333334,17.316174,0.6769668,17.29934,16.538456
1.684662,,17.411343,1.014317,0.09728838,7060,0.11,-0.7537656,0.6875727,19.19945,2.9553356,161.87822246551514,17.411343,17.328974,-0.37711242,,353,-0.33333334,17.328974,0.6770336,17.25135,16.540476
0.83924615,,17.411343,1.0126653,0.09753709,7080,0.11,-0.75631887,1.1525952,19.19945,2.9391012,162.45895719528198,17.411343,17.299871,-0.24658072,,354,-0.33333334,17.299871,0.6784158,16.936806,16.541595
0.6833955,,17.411343,1.0106002,0.0977857,7100,0.11,-0.7588643,1.1038404,19.19945,2.9231343,163.06453680992126,17.411343,17.263763,-0.21638337,,355,-0.33333334,17.263763,0.6796481,16.93221,16.542696
1.1286206,,17.411343,1.0098137,0.09803414,7120,0.11,-0.7614019,1.1080096,19.19945,2.907428,163.70461010932922,17.411343,17.250212,-0.29544142,,356,-0.33333334,17.250212,0.6808796,17.213297,16.544579
2.3190994,,17.411343,1.0123794,0.09828247,7140,0.11,-0.76393163,-0.39589423,19.19945,2.8919759,164.4358422756195,17.411343,17.295135,-0.4761684,,357,-0.33333334,17.295135,0.67788935,17.330984,16.546782
1.3486651,,17.411343,1.0122107,0.09853065,7160,0.11,-0.7664536,0.9886621,19.19945,2.876773,165.32334780693054,17.411343,17.292263,-0.3296554,,358,-0.33333334,17.292263,0.6787903,17.2263,16.548681
1.4619137,,17.411343,1.0123689,0.09877868,7180,0.11,-0.76896787,0.9010023,19.19945,2.8618114,166.18670177459717,17.411343,17.295214,-0.3468841,,359,-0.33333334,17.295214,0.6794418,17.272182,16.550697
2.1475482,,17.411343,1.0144393,0.09902658,7200,0.11,-0.7714745,-0.054895706,19.19945,2.8470876,166.86567878723145,17.411343,17.331581,-0.4516951,,360,-0.33333334,17.331581,0.6774347,17.336956,16.552881
2.281516,,17.411343,1.0168644,0.09927437,7220,0.11,-0.7739734,-0.37099484,19.19945,2.8325944,167.53022241592407,17.411343,17.373951,-0.47544134,,361,-0.33333334,17.373951,0.6745689,17.314657,16.55499
1.1284966,,17.411343,1.0160823,0.099521995,7240,0.11,-0.7764647,1.1092699,19.19945,2.8183265,168.239821434021,17.411343,17.360058,-0.29581055,,362,-0.33333334,17.360058,0.6758148,17.080841,16.556444
1.6449201,,17.411343,1.0167395,0.099769495,7260,0.11,-0.7789485,0.7160788,19.19945,2.8042793,168.9731159210205,17.411343,17.371368,-0.37581265,,363,-0.33333334,17.371368,0.67596847,17.215054,16.558258
0.6501016,,17.411343,1.0146655,0.100016855,7280,0.11,-0.78142476,1.0720133,19.19945,2.7904475,169.62842273712158,17.411343,17.335176,-0.20820867,,364,-0.33333334,17.335176,0.67710096,16.943775,16.559317
1.9933541,,17.411343,1.0162979,0.10026409,7300,0.11,-0.7838935,0.19981377,19.19945,2.7768264,170.30264854431152,17.411343,17.363592,-0.4315608,,365,-0.33333334,17.363592,0.675832,17.272322,16.56127
1.3087304,,17.411343,1.016049,0.10051118,7320,0.11,-0.7863549,1.0163994,19.19945,2.7634106,170.9075963497162,17.411343,17.359137,-0.32498565,,366,-0.33333334,17.359137,0.6768055,17.167625,16.562927
0.6047214,,17.411343,1.013893,0.10075812,7340,0.11,-0.7888089,1.0321388,19.19945,2.7501962,171.6200692653656,17.411343,17.321102,-0.19778898,,367,-0.33333334,17.321102,0.67781603,16.65648,16.56318
1.0585399,,17.411343,1.0129963,0.10100494,7360,0.11,-0.7912555,1.1329501,19.19945,2.737178,172.24722933769226,17.411343,17.30527,-0.28451124,,368,-0.33333334,17.30527,0.67908907,17.075356,16.564573
1.2248436,,17.411343,1.012567,0.10125162,7380,0.11,-0.7936948,1.0667858,19.19945,2.7243521,172.96102571487427,17.411343,17.297792,-0.31203908,,369,-0.33333334,17.297792,0.6801736,17.186367,16.566257
0.46923792,,17.411343,1.0101079,0.10149817,7400,0.11,-0.79612684,0.8622204,19.19945,2.7117143,173.96303915977478,17.411343,17.254541,-0.16415054,,370,-0.33333334,17.254541,0.68069816,16.484562,16.566038
