ReturnMean,ReturnLastEpisode,LQGmu1_higher,Iteration,Regret,Regret/t,LQGsigma_higher,TimeElapsed,LQGmu1_actor
0.9463060392293517,0.9463060392293517,-1.0,1,0.01881396077064823,0.01881396077064823,0.14999999,0.08775806427001953,-0.8852609
0.7165960377874301,0.48688603634550837,0.57575756,2,0.49704792442513984,0.24852396221256992,0.14999999,0.12145280838012695,0.30925184
0.7850616539039019,0.9219928861368456,-0.27272728,3,0.5401750382882942,0.18005834609609805,0.14999999,0.15677857398986816,-0.100390986
0.8258195286193295,0.9480931527656123,-0.67676765,4,0.5572018855226818,0.13930047138067045,0.14999999,0.18927311897277832,-0.5649707
0.8496411518421925,0.9449276447336442,-0.85858583,5,0.5773942407890376,0.11547884815780751,0.14999999,0.22988057136535645,-1.0227907
0.8658677307675479,0.9470006253943251,-0.5555556,6,0.5955136153947125,0.09925226923245208,0.14999999,0.2655937671661377,-0.81878483
0.877507026369233,0.9473427999793439,-0.65656567,7,0.6132908154153686,0.08761297363076694,0.14999999,0.29850149154663086,-0.75184035
0.788580585307132,0.16609549787242525,1.0,8,1.4123153175429433,0.1765394146928679,0.14999999,0.32959794998168945,0.8709048
0.8062072298443863,0.9472203861424202,-0.5959596,9,1.430214931400523,0.15891277015561367,0.14999999,0.3522047996520996,-0.7435647
0.8201844216815669,0.9459791482161933,-0.6969697,10,1.4493557831843296,0.14493557831843296,0.14999999,0.38772034645080566,-0.86906016
0.8318072818169452,0.948035883170729,-0.5959596,11,1.4664399000136006,0.1333127181830546,0.14999999,0.4159708023071289,-0.64474607
0.8414556290754632,0.9475874489191622,-0.7171717,12,1.4839724510944383,0.12366437092453653,0.14999999,0.43427300453186035,-0.60908914
0.849244924333636,0.9427164674317076,-1.0,13,1.5063759836627306,0.11587507566636389,0.14999999,0.4599184989929199,-1.1966747
0.8562452597557876,0.947249620243758,-0.5959596,14,1.5242463634189725,0.10887474024421231,0.14999999,0.48026204109191895,-0.4489669
0.8623047731502691,0.9471379606730109,-0.83838385,15,1.5422284027459616,0.10281522684973078,0.14999999,0.5010120868682861,-0.7845411
0.8676558885952336,0.947922620269701,-0.5151515,16,1.5594257824762607,0.0974641114047663,0.14999999,0.5293741226196289,-0.568358
0.8724042673277045,0.948378327047239,-0.5959596,17,1.5761674554290217,0.0927157326722954,0.14999999,0.5618331432342529,-0.6170684
0.8765795015076916,0.9475584825674735,-0.8787879,18,1.5937289728615482,0.08854049849230823,0.14999999,0.594921350479126,-0.7438731
0.8803502594768261,0.948223902921244,-0.5555556,19,1.6106250699403042,0.0847697405231739,0.14999999,0.6176068782806396,-0.66660625
0.8837011543414522,0.9473681567693492,-0.57575756,20,1.6283769131709551,0.08141884565854776,0.14999999,0.6497583389282227,-0.58386064
0.8867355290574701,0.9474230233778279,-0.57575756,21,1.646073889793127,0.07838447094252986,0.14999999,0.6791777610778809,-0.7271608
0.8895092367898866,0.947757099170634,-0.5151515,22,1.6634367906224932,0.07561076321011333,0.14999999,0.706791877746582,-0.58599335
0.8920110940209601,0.9470519531045785,-1.0,23,1.6815048375179147,0.07310890597903977,0.14999999,0.7319490909576416,-0.8099563
0.8943288641345056,0.9476375767460546,-0.5959596,24,1.69898726077186,0.07079113586549417,0.14999999,0.7581357955932617,-0.6534835
0.8964635000800498,0.9476947627731113,-0.5555556,25,1.7164124979987485,0.06865649991994995,0.14999999,0.7860791683197021,-0.4779968
0.8983106764161334,0.9444900848182183,-0.9191919,26,1.7370424131805302,0.06680932358386654,0.14999999,0.8071331977844238,-1.0621058
0.9001256010020534,0.9473136402359762,-0.4949495,27,1.754848772944554,0.06499439899794644,0.14999999,0.8357200622558594,-0.37268266
0.9018063974609234,0.9471879018504137,-0.5555556,28,1.7727808710941404,0.06331360253907645,0.14999999,0.8648631572723389,-0.49503484
0.9033900916585862,0.947733529193145,-0.5555556,29,1.7901673419009954,0.061729908341413633,0.14999999,0.8917195796966553,-0.68441945
0.9048828804345972,0.9481737549389164,-0.6363636,30,1.807113586962079,0.06023711956540263,0.14999999,0.9164886474609375,-0.44469452
0.9062486206850743,0.9472208281993867,-0.7171717,31,1.8250127587626923,0.05887137931492556,0.14999999,0.9411029815673828,-0.5991023
0.9075204413619709,0.9469468823457626,-0.47474748,32,1.8431858764169298,0.057599558638029055,0.14999999,0.9653029441833496,-0.79667276
0.9087544082890502,0.948241349955588,-0.4949495,33,1.8600645264613418,0.05636559171094975,0.14999999,0.9897177219390869,-0.46320862
0.9099070475130574,0.9479441419052951,-0.6969697,34,1.8772403845560466,0.055212952486942544,0.14999999,1.017974853515625,-0.7411194
0.9109377843580257,0.9459828370869522,-0.5555556,35,1.8963775474690943,0.05418221564197412,0.14999999,1.0518348217010498,-0.2907521
0.9119124778339808,0.9460267494924024,-0.8181818,36,1.9154707979766918,0.05320752216601922,0.14999999,1.084650993347168,-0.95910597
0.9128467470014425,0.946480437030065,-0.5555556,37,1.9341103609466268,0.05227325299855748,0.14999999,1.1142332553863525,-0.9102464
0.9137530212903142,0.9472851699785629,-0.5555556,38,1.9519451909680638,0.051366978709685894,0.14999999,1.1522777080535889,-0.69163483
0.9145823659662,0.9460974636498628,-0.7171717,39,1.9709677273182011,0.05053763403380003,0.14999999,1.1907837390899658,-0.53774065
0.9154118593316276,0.9477621005833035,-0.5555556,40,1.9883256267348977,0.04970814066837244,0.14999999,1.2292790412902832,-0.7053318
0.9161878136516244,0.94722598645149,-0.7373737,41,2.0062196402834074,0.04893218634837579,0.14999999,1.2586758136749268,-0.71109146
0.9169372515495886,0.9476642053661251,-0.8181818,42,2.0236754349172825,0.04818274845041149,0.14999999,1.2801120281219482,-0.6516786
0.9176646136445675,0.9482138216336792,-0.75757575,43,2.0405816132836034,0.04745538635543264,0.14999999,1.3067729473114014,-0.6123535
0.918281847082244,0.9448228849023352,-0.8787879,44,2.060878728381268,0.04683815291775609,0.14999999,1.3315520286560059,-1.0492865
0.918930005544033,0.9474489778627451,-0.57575756,45,2.0785497505185226,0.04618999445596717,0.14999999,1.3575694561004639,-0.75186
0.919553317170972,0.9476023403832244,-0.47474748,46,2.0960674101352983,0.045566682829028225,0.14999999,1.3853368759155273,-0.7546899
0.9201512330625559,0.9476553640754111,-0.4949495,47,2.113532046059887,0.04496876693744441,0.14999999,1.411341667175293,-0.76983535
0.9207161739494746,0.9472683956346556,-0.43434343,48,2.1313836504252315,0.044403826050525654,0.14999999,1.431701421737671,-0.56392384
0.9212720247050377,0.9479528609720678,-0.5151515,49,2.1485507894531635,0.04384797529496252,0.14999999,1.4518136978149414,-0.6633687
0.9217901265422499,0.9471771165656492,-0.5151515,50,2.166493672887514,0.04332987345775028,0.14999999,1.4710779190063477,-0.47246537
0.9222996216940882,0.947774379286005,-0.5151515,51,2.183839293601509,0.04282037830591195,0.14999999,1.4909486770629883,-0.4926034
0.9227570425104125,0.9460855041429479,-0.5151515,52,2.202873789458561,0.04236295748958771,0.14999999,1.513824462890625,-0.3814925
0.9231922513182287,0.9458231093246703,-0.8989899,53,2.2221706801338907,0.04192774868177152,0.14999999,1.529472827911377,-0.91955227
0.923634729163023,0.9470860549371207,-0.5555556,54,2.24020462519677,0.04148527083697723,0.14999999,1.553640365600586,-0.83234626
0.9240789650449732,0.948067702670285,-0.5151515,55,2.2572569225264854,0.041041034955027006,0.14999999,1.5735914707183838,-0.65908194
0.9244990942617521,0.9476062011845942,-0.5959596,56,2.2747707213418913,0.04062090573824806,0.14999999,1.5956859588623047,-0.62165046
0.9249044564177273,0.9476047371523367,-0.75757575,57,2.2922859841895544,0.04021554358227288,0.14999999,1.6214990615844727,-0.53958964
0.925240704012172,0.9444068168955168,-0.6363636,58,2.3129991672940378,0.03987929598782824,0.14999999,1.6534318923950195,-0.30232176
0.9256141882195128,0.9472762722452845,-0.61616164,59,2.330842895048753,0.039505811780487336,0.14999999,1.6789336204528809,-0.44022727
0.9259742995877438,0.9472208703133738,-0.5151515,60,2.348742024735379,0.03914570041225632,0.14999999,1.702136516571045,-0.811306
0.9263297768778809,0.9476584142861055,-0.6969697,61,2.366203610449274,0.038790223122119244,0.14999999,1.7254383563995361,-0.62387735
0.9266080163525605,0.9435806243080159,-0.4949495,62,2.387742986141258,0.03851198364743964,0.14999999,1.7491474151611328,-0.254381
0.9269421100726286,0.9476559207168466,-0.5555556,63,2.405207065424411,0.0381778899273716,0.14999999,1.7696771621704102,-0.6764276
0.9272553561189434,0.9469898570367782,-0.57575756,64,2.423337208387633,0.037864643881056766,0.14999999,1.7900042533874512,-0.57716477
0.9275532319914704,0.9466172878331991,-0.7979798,65,2.441839920554434,0.037566768008529754,0.14999999,1.8154735565185547,-0.857298
0.9278239387872463,0.9454198805126778,-0.83838385,66,2.461540040041756,0.037296061212753875,0.14999999,1.831122875213623,-0.9908809
