LQGmu1_actor,Regret/t,Iteration,Regret,LQGsigma_higher,TimeElapsed,ReturnMean,ReturnLastEpisode,LQGmu1_higher
-0.9603634,0.03747320695946055,1,0.03747320695946055,0.14999999,0.06608390808105469,0.9276467930405394,0.9276467930405394,-1.0
0.598715,0.3399130385201548,2,0.6798260770403096,0.14999999,0.09329652786254883,0.6252069614798452,0.3227671299191509,0.57575756
-0.07853851,0.2590221966910854,3,0.7770665900732562,0.14999999,0.11646628379821777,0.7060978033089146,0.8678794869670534,-0.2929293
-0.56931037,0.20272291750635973,4,0.8108916700254389,0.14999999,0.13361310958862305,0.7623970824936402,0.9312949200478172,-0.6969697
-0.7074101,0.16864926958728266,5,0.8432463479364133,0.14999999,0.15373969078063965,0.7964707304127173,0.9327653220890256,-0.85858583
-0.9319867,0.14658845839330464,6,0.8795307503598279,0.14999999,0.1754617691040039,0.8185315416066953,0.9288355975765854,-0.7979798
1.1221838,0.2607444279764599,7,1.8252109958352194,0.14999999,0.2009115219116211,0.7043755720235401,0.019439754524608513,1.0
-0.6291277,0.23225698471428266,8,1.8580558777142613,0.14999999,0.22784924507141113,0.7328630152857173,0.9322751181209581,-0.4949495
-0.686785,0.21004885958984218,9,1.8904397363085796,0.14999999,0.25632619857788086,0.7550711404101578,0.9327361414056815,-0.6363636
-0.6411333,0.1922569522651886,10,1.922569522651886,0.14999999,0.2819552421569824,0.7728630477348113,0.9329902136566937,-0.5555556
-0.4651085,0.17780806255892226,11,1.955888688148145,0.14999999,0.30814194679260254,0.7873119374410776,0.9318008345037411,-0.5555556
-0.5882255,0.16559342919257033,12,1.9871211503108441,0.14999999,0.33188939094543457,0.7995265708074295,0.9338875378373008,-0.5959596
-0.60063285,0.1553996636776944,13,2.0201956278100273,0.14999999,0.35470128059387207,0.8097203363223054,0.9320455225008167,-0.5555556
-0.86693144,0.14675136979012296,14,2.0545191770617213,0.14999999,0.38054656982421875,0.8183686302098768,0.930796450748306,-0.93939394
-0.5246096,0.13911945295434466,15,2.08679179431517,0.14999999,0.4052729606628418,0.8260005470456552,0.9328473827465514,-0.5555556
-0.6909983,0.13246092400230464,16,2.119374784036874,0.14999999,0.43057942390441895,0.8326590759976952,0.9325370102782957,-0.65656567
-0.87147605,0.12672423845923433,17,2.1543120538069838,0.14999999,0.45690131187438965,0.8383957615407656,0.9301827302298906,-0.8787879
-0.32910508,0.12176008323740234,18,2.191681498273242,0.14999999,0.4825613498687744,0.8433599167625975,0.9277505555337414,-0.4949495
-0.75955796,0.11707664519586534,19,2.2244562587214416,0.14999999,0.5061461925506592,0.8480433548041344,0.9323452395518004,-0.6363636
-0.34961504,0.11307265230054897,20,2.2614530460109794,0.14999999,0.5353696346282959,0.8520473476994509,0.9281232127104623,-0.57575756
-0.9145216,0.10938102839073302,21,2.2970015962053933,0.14999999,0.5693502426147461,0.8557389716092668,0.9295714498055863,-0.7777778
-0.75610733,0.10590293163456418,22,2.329864495960412,0.14999999,0.600372314453125,0.8592170683654357,0.9322571002449814,-0.6969697
-0.8924564,0.10285469505005285,23,2.3656579861512155,0.14999999,0.6332869529724121,0.862265304949947,0.9293265098091963,-0.61616164
-0.6610371,0.09994313119689242,24,2.3986351487254183,0.14999999,0.6662664413452148,0.8651768688031075,0.9321428374257974,-0.57575756
-0.46751317,0.0973206777555521,25,2.4330169438888025,0.14999999,0.6948137283325195,0.8677993222444478,0.9307382048366156,-0.57575756
-0.5563414,0.09481018052951132,26,2.465064693767294,0.14999999,0.7243895530700684,0.8703098194704886,0.9330722501215081,-0.8181818
-0.6492132,0.09253342614988469,27,2.4984025060468866,0.14999999,0.7469348907470703,0.8725865738501152,0.9317821877204077,-0.57575756
-0.4832215,0.09046892903325919,28,2.5331300129312573,0.14999999,0.7815876007080078,0.8746510709667408,0.9303924931156293,-0.57575756
-0.7681398,0.08850307730795529,29,2.5665892419307035,0.14999999,0.8137171268463135,0.8766169226920447,0.9316607710005538,-0.57575756
-1.078958,0.08690105350547937,30,2.6070316051643814,0.14999999,0.8395345211029053,0.8782189464945206,0.9246776367663221,-0.8787879
-0.44419855,0.08523137793893448,31,2.642172716106969,0.14999999,0.861039400100708,0.8798886220610656,0.9299788890574124,-0.61616164
-0.80351424,0.08361954692608128,32,2.675825501634601,0.14999999,0.8904774188995361,0.8815004530739187,0.9314672144723676,-0.75757575
-0.81457055,0.08212331253618148,33,2.710069313693989,0.14999999,0.9139928817749023,0.8829966874638184,0.9308761879406123,-0.65656567
-0.8330987,0.0807140054636503,34,2.7442761857641105,0.14999999,0.9435303211212158,0.8844059945363496,0.9309131279298782,-0.8787879
-0.55010325,0.07939676140452112,35,2.778886649158239,0.14999999,0.9704360961914062,0.8857232385954787,0.9305095366058714,-0.53535354
-0.63492405,0.07805834428004327,36,2.810100394081558,0.14999999,0.9965264797210693,0.8870616557199567,0.9339062550766812,-0.53535354
-0.66619617,0.07682766067820701,37,2.8426234450936594,0.14999999,1.02530837059021,0.8882923393217929,0.9325969489878982,-0.57575756
-0.73331606,0.07567139257984681,38,2.875512918034179,0.14999999,1.0536174774169922,0.8894486074201531,0.9322305270594806,-0.5959596
-0.40100837,0.07464673271283348,39,2.9112225758005055,0.14999999,1.0824265480041504,0.8904732672871665,0.9294103422336736,-0.57575756
-0.46709266,0.07360606219090676,40,2.9442424876362705,0.14999999,1.109337568283081,0.891513937809093,0.9321000881642348,-0.57575756
-0.3645236,0.07268019873024348,41,2.9798881479399824,0.14999999,1.1313273906707764,0.8924398012697564,0.9294743396962882,-0.61616164
-0.73375183,0.07173611316888957,42,3.012916753093362,0.14999999,1.1537959575653076,0.8933838868311105,0.9320913948466204,-0.67676765
-0.8307537,0.07088209104981763,43,3.0479299151421584,0.14999999,1.176466703414917,0.8942379089501823,0.9301068379512035,-0.57575756
-0.62035763,0.07001027063425766,44,3.080451907907337,0.14999999,1.2040371894836426,0.8951097293657423,0.9325980072348213,-0.61616164
-0.8492732,0.06922210874919182,45,3.114994893713632,0.14999999,1.2310702800750732,0.8958978912508081,0.9305770141937051,-0.57575756
-0.48893523,0.06841942024776451,46,3.1472933313971674,0.14999999,1.2603538036346436,0.8967005797522354,0.9328215623164644,-0.57575756
-0.45851526,0.06769129628892417,47,3.1814909255794364,0.14999999,1.3449249267578125,0.8974287037110756,0.930922405817731,-0.57575756
-0.42253146,0.06703982206089933,48,3.217911458923168,0.14999999,1.4360988140106201,0.8980801779391006,0.9286994666562685,-0.7171717
-1.0083803,0.06644872848736906,49,3.255987695881084,0.14999999,1.4710826873779297,0.8986712715126308,0.9270437630420838,-0.93939394
-0.79830265,0.0657796584801294,50,3.2889829240064703,0.14999999,1.4974145889282227,0.8993403415198705,0.9321247718746138,-0.6969697
-0.8828334,0.06517929591193983,51,3.3241440915089315,0.14999999,1.5244166851043701,0.8999407040880602,0.9299588324975386,-0.85858583
-0.3668182,0.06462110834273009,52,3.360297633821965,0.14999999,1.549753189086914,0.9004988916572698,0.9289664576869665,-0.6363636
-0.6221627,0.06400650473548825,53,3.392344750980877,0.14999999,1.5698511600494385,0.9011134952645117,0.9330728828410876,-0.7171717
-0.9217946,0.06348444842791355,54,3.428160215107332,0.14999999,1.5839486122131348,0.9016355515720865,0.9293045358735448,-0.8989899
-0.9385375,0.06298989942817053,55,3.464444468549379,0.14999999,1.6027579307556152,0.9021301005718295,0.9288357465579531,-0.9191919
-0.5906499,0.06243741620068292,56,3.496495307238243,0.14999999,1.6214702129364014,0.9026825837993171,0.933069161311136,-0.57575756
-0.875608,0.06195004252913509,57,3.5311524241607,0.14999999,1.6405975818634033,0.903169957470865,0.930462883077543,-0.6969697
-0.6112282,0.061435985790455235,58,3.5632871758464035,0.14999999,1.6612343788146973,0.9036840142095448,0.9329852483142964,-0.5959596
-0.24330306,0.061134365135968614,59,3.6069275430221484,0.14999999,1.6852400302886963,0.9039856348640315,0.9214796328242553,-0.5151515
-0.6171217,0.06065636369278297,60,3.639381821566978,0.14999999,1.705826759338379,0.9044636363072172,0.93266572145517,-0.61616164
-0.78093445,0.06020800786314145,61,3.672688479651628,0.14999999,1.7295310497283936,0.9049119921368587,0.9318133419153501,-0.959596
-0.8456862,0.05978890139675827,62,3.7069118865990127,0.14999999,1.7514305114746094,0.9053310986032419,0.9308965930526152,-0.7777778
-0.43333882,0.05942616306895426,63,3.7438482733441187,0.14999999,1.7724859714508057,0.9056938369310459,0.9281836132548941,-0.5555556
-0.86789906,0.059041895495706244,64,3.7786813117251996,0.14999999,1.7908308506011963,0.9060781045042939,0.930286961618919,-0.8181818
-0.5859426,0.058670744394827015,65,3.813598385663756,0.14999999,1.8208162784576416,0.9064492556051731,0.9302029260614436,-0.61616164
-0.40469533,0.05834598930424772,66,3.8508352940803494,0.14999999,1.8479588031768799,0.9067740106957524,0.9278830915834062,-0.61616164
-0.76036596,0.05796481284224892,67,3.8836424604306776,0.14999999,1.8715317249298096,0.9071551871577512,0.932312833649672,-0.61616164
-0.5136462,0.057611970442292014,68,3.917613990075857,0.14999999,1.89976167678833,0.9075080295577082,0.9311484703548206,-0.61616164
-0.48010185,0.05724605427700134,69,3.9499777451130926,0.14999999,1.9266178607940674,0.9078739457229988,0.9327562449627642,-0.5151515
-0.64318943,0.056889768691240857,70,3.98228380838686,0.14999999,1.9501359462738037,0.9082302313087594,0.9328139367262328,-0.67676765
-0.95338905,0.05660387918635641,71,4.0188754222313054,0.14999999,1.9744446277618408,0.9085161208136436,0.9285283861555549,-0.7979798
-0.8851794,0.056307569983487134,72,4.054145038811074,0.14999999,2.0048816204071045,0.9088124300165129,0.9298503834202317,-0.83838385
-0.7056451,0.05598082381343933,73,4.086600138381071,0.14999999,2.0307135581970215,0.9091391761865607,0.9326649004300027,-0.7171717
-0.61855346,0.05567124789189725,74,4.119672344000397,0.14999999,2.061256170272827,0.9094487521081028,0.9320477943806739,-0.7777778
-0.74332565,0.05537528325332942,75,4.153146243999706,0.14999999,2.0935614109039307,0.9097447167466707,0.93164610000069,-0.67676765
-0.85518074,0.05510074104763081,76,4.187656319619942,0.14999999,2.1239676475524902,0.9100192589523693,0.9306099243797643,-0.5959596
-0.67699754,0.054806864225538134,77,4.220128545366436,0.14999999,2.154528856277466,0.910313135774462,0.9326477742535055,-0.65656567
-0.65746987,0.05450921588650252,78,4.2517188391471965,0.14999999,2.1847753524780273,0.9106107841134977,0.9335297062192401,-0.6969697
