Regret/t,ReturnMean,LQGmu1_higher,Regret,ReturnLastEpisode,TimeElapsed,Iteration,LQGsigma_higher,LQGmu1_actor
0.024132335456542163,0.9409876645434575,-0.7979798,1.0135580891747709,0.9558418296847301,1.0701324939727783,42,0.14999999,-0.7061801
0.023787949263879112,0.9413320507361206,-0.5555556,1.0228818183468018,0.9557962708279689,1.093820571899414,43,0.14999999,-0.41012213
0.023459614749261018,0.9416603852507386,-0.47474748,1.0322230489674848,0.955778769379317,1.1196401119232178,44,0.14999999,-0.45826644
0.023145892182654927,0.9419741078173446,-0.8989899,1.0415651482194717,0.955777900748013,1.1553728580474854,45,0.14999999,-1.0021374
0.02284497712840409,0.9422750228715955,-0.2929293,1.050868947906588,0.9558162003128836,1.1747000217437744,46,0.14999999,-0.3840184
0.02255475810914017,0.9425652418908594,-0.75757575,1.060073631129588,0.955915316777,1.2056214809417725,47,0.14999999,-0.6988373
0.02228067943192341,0.9428393205680762,-0.65656567,1.0694726127323237,0.9557210183972642,1.2436060905456543,48,0.14999999,-0.7007405
0.022014612633514924,0.9431053873664846,-0.33333334,1.0787160190422314,0.9558765936900923,1.2652506828308105,49,0.14999999,-0.40246272
0.021755848782359442,0.9433641512176402,-0.53535354,1.087792439117972,0.9560435799242594,1.2839655876159668,50,0.14999999,-0.74745846
0.021504120224481803,0.9436158797755179,-0.4949495,1.0967101314485719,0.9562023076694003,1.3062779903411865,51,0.14999999,-0.5549607
0.02128130384046906,0.9438386961595306,-0.47474748,1.1066277997043912,0.9552023317441806,1.3243587017059326,52,0.14999999,-0.27700233
0.021054777482703752,0.944065222517296,-0.43434343,1.1159032065832988,0.9558445931210925,1.342226505279541,53,0.14999999,-0.50673664
0.020836394215983073,0.9442836057840167,-0.41414142,1.125165287663086,0.9558579189202128,1.362128496170044,54,0.14999999,-0.30158433
0.020622362603683723,0.9444976373963161,-0.25252524,1.1342299432026048,0.9560553444604811,1.3894097805023193,55,0.14999999,-0.19960693
0.020417475371010328,0.9447025246289894,-0.7373737,1.1433786207765784,0.9559713224260266,1.4027435779571533,56,0.14999999,-0.71973556
0.02022114401013874,0.944898855989861,-0.6363636,1.1526052085779082,0.9558934121986701,1.4250967502593994,57,0.14999999,-0.6322338
0.020036193857932195,0.9450838061420676,-0.9191919,1.1620992437600672,0.9556259648178408,1.4504637718200684,58,0.14999999,-1.1039301
0.019856644178355923,0.9452633558216438,-0.57575756,1.1715420065229996,0.9556772372370675,1.4713008403778076,59,0.14999999,-0.3063434
0.01968675453875573,0.945433245461244,-0.35353535,1.1812052723253437,0.9554567341976559,1.4906845092773438,60,0.14999999,-0.5267796
0.019512481354245464,0.9456075186457542,-0.5555556,1.1902613626089733,0.9560639097163703,1.5086658000946045,61,0.14999999,-0.5124099
0.019347164395042284,0.9457728356049574,-0.1919192,1.1995241924926217,0.9558571701163515,1.540745496749878,62,0.14999999,-0.39802253
0.019186058220183065,0.9459339417798166,-0.33333334,1.2087216678715331,0.9559225246210885,1.5635874271392822,63,0.14999999,-0.39134377
0.019028595167275376,0.9460914048327244,-0.4949495,1.217830090705624,0.9560115771659089,1.5860416889190674,64,0.14999999,-0.5831922
0.018874709172768653,0.9462452908272311,-0.5151515,1.2268560962299624,0.9560939944756617,1.607008695602417,65,0.14999999,-0.54171085
0.01873719741648264,0.946382802583517,-0.7373737,1.2366550294878542,0.9553210667421083,1.6350045204162598,66,0.14999999,-1.0485045
0.01859802744231163,0.9465219725576881,-0.15151516,1.2460678386348794,0.955707190852975,1.6565525531768799,67,0.14999999,-0.15008114
0.01846801912345505,0.9466519808765446,-0.8787879,1.2558253003949433,0.955362538239936,1.6713848114013672,68,0.14999999,-1.0917389
0.01832923711575769,0.946790762884242,-0.35353535,1.2647173609872806,0.9562279394076627,1.6879160404205322,69,0.14999999,-0.49360427
0.01922958445855914,0.9458904155414406,-0.15151516,1.3460709120991399,0.8837664488881406,1.7201755046844482,70,0.14999999,0.04264146
0.027430320285209447,0.9376896797147903,1.0,1.9475527402498707,0.3636381718492693,1.746497392654419,71,0.14999999,0.701437
0.037937443057675005,0.9271825569423248,0.85858583,2.7314959001526002,0.1811768400972704,1.7644448280334473,72,0.14999999,0.9391558
0.03754313318720344,0.9275768668127964,-0.35353535,2.740648722665851,0.9559671774867492,1.7950575351715088,73,0.14999999,-0.33700526
0.03716372224908916,0.9279562777509106,-0.75757575,2.750115446432598,0.9556532762332527,1.826927661895752,74,0.14999999,-0.57660186
0.03680853049713138,0.9283114695028684,-0.43434343,2.760639787284853,0.954595659147745,1.8502357006072998,75,0.14999999,-0.2651356
0.03644501392260796,0.9286749860773917,-0.75757575,2.769821058118205,0.9559387291666482,1.8752503395080566,76,0.14999999,-0.87707007
0.036094967862302,0.9290250321376977,-0.37373737,2.7793125253972537,0.9556285327209513,1.8949570655822754,77,0.14999999,-0.52372164
0.03575278740622423,0.9293672125937755,-0.37373737,2.78871741768549,0.9557151077117637,1.9197518825531006,78,0.14999999,-0.4052963
0.03542039400179683,0.9296996059982029,-0.37373737,2.798211126141949,0.9556262915435407,1.9402785301208496,79,0.14999999,-0.45352095
0.03511136262390625,0.9300086373760935,-0.37373737,2.8089090099125,0.9544221162294488,1.9604241847991943,80,0.14999999,-0.19237915
0.03479584455915784,0.930324155440842,-0.65656567,2.818463409291785,0.9555656006207152,1.985466480255127,81,0.14999999,-0.5961049
0.03448936288984204,0.9306306371101578,-0.37373737,2.8281277569670475,0.9554556523247373,2.004966974258423,82,0.14999999,-0.26321334
0.03418242128123908,0.9309375787187608,-0.7777778,2.8371409663428437,0.9561067906242037,2.031217575073242,83,0.14999999,-0.5397223
0.03388659543924619,0.9312334045607538,-0.5151515,2.84647401689668,0.9557869494461639,2.0559802055358887,84,0.14999999,-0.25129303
0.03360116431685215,0.9315188356831476,-0.65656567,2.856098966932433,0.9554950499642468,2.082404375076294,85,0.14999999,-0.71142435
0.033317707230274024,0.9318022927697257,-0.43434343,2.865322821803566,0.9558961451288669,2.107895851135254,86,0.14999999,-0.30803877
0.033044206890536755,0.932075793109463,-0.85858583,2.874845999476698,0.955596822326868,2.135902166366577,87,0.14999999,-0.7814447
0.032776566421519764,0.93234343357848,-0.8989899,2.8843378450937394,0.9556281543829585,2.1595187187194824,88,0.14999999,-1.0631002
0.03251269773574385,0.932607302264256,-0.61616164,2.8936300984812027,0.9558277466125364,2.187788963317871,89,0.14999999,-0.77610403
0.032258746219777104,0.9328612537802228,-0.97979796,2.9032871597799392,0.9554629387012633,2.211057662963867,90,0.14999999,-0.95925903
0.032004304220349805,0.93311569577965,-0.53535354,2.9123916840518325,0.9560154757281065,2.24174427986145,91,0.14999999,-0.6832233
0.031757744747742234,0.9333622552522576,-0.35353535,2.9217125167922857,0.955799167259547,2.276808500289917,92,0.14999999,-0.39512426
0.031512570934196134,0.9336074290658037,-0.45454547,2.9306690968802407,0.9561634199120451,2.304473638534546,93,0.14999999,-0.45064563
0.03127758799123432,0.9338424120087655,-0.83838385,2.940093271176026,0.9556958257042145,2.3384480476379395,94,0.14999999,-0.6481223
0.031046372082351514,0.9340736279176484,-0.6363636,2.9494053478233937,0.9558079233526322,2.3687362670898438,95,0.14999999,-0.60779786
0.030821509656961038,0.9342984903430388,-0.7373737,2.9588649270682597,0.955660420755134,2.39742374420166,96,0.14999999,-1.035818
0.030602810998574856,0.9345171890014251,-0.47474748,2.968472666861761,0.9555122602064984,2.431178331375122,97,0.14999999,-0.6101002
0.03038954609775193,0.934730453902248,-1.0,2.978175517579689,0.9554171492820719,2.4667749404907227,98,0.14999999,-1.0190387
0.03021137784439676,0.9349086221556031,-0.35353535,2.990926406595279,0.9523691109844097,2.5048229694366455,99,0.14999999,-0.17632158
0.029999033057112632,0.9351209669428873,-0.5959596,2.999903305711263,0.9561431008840159,2.5410289764404297,100,0.14999999,-0.45645833
0.029790108558498396,0.9353298914415015,-0.37373737,3.008800964408338,0.9562223413029253,2.566664457321167,101,0.14999999,-0.3942142
0.029592417534572233,0.9355275824654277,-0.97979796,3.018426588526368,0.9554943758819702,2.6068718433380127,102,0.14999999,-1.2174956
0.029396027485702504,0.9357239725142973,-0.75757575,3.027790831027358,0.9557557574990098,2.6402647495269775,103,0.14999999,-1.0732287
0.029202250962405422,0.9359177490375944,-0.3939394,3.037034100090164,0.955876730937194,2.662766933441162,104,0.14999999,-0.34895483
0.029010259454172696,0.9361097405458271,-0.65656567,3.046077242688133,0.9560768574020306,2.6935222148895264,105,0.14999999,-0.67455006
0.028826268820735818,0.936293731179264,-1.0,3.055584494997997,0.9556127476901362,2.721144199371338,106,0.14999999,-1.0214193
0.028645428776721188,0.9364745712232786,-0.41414142,3.065060879109167,0.9556436158888297,2.7471370697021484,107,0.14999999,-0.40959233
0.028471094427556472,0.9366489055724434,-0.93939394,3.074878198176099,0.9553026809330679,2.778940439224243,108,0.14999999,-1.0725377
0.02829352243765396,0.9368264775623458,-0.37373737,3.0839939457042815,0.9560042524718178,2.802720308303833,109,0.14999999,-0.51777357
0.028120330996333036,0.9369996690036668,-0.75757575,3.093236409596634,0.9558775361076477,2.8238768577575684,110,0.14999999,-0.6408656
0.027952261456041884,0.9371677385439579,-0.37373737,3.102701021620649,0.9556553879759851,2.84582257270813,111,0.14999999,-0.46051916
0.02778558127119295,0.9373344187288069,-0.37373737,3.1119851023736103,0.9558359192470388,2.87235164642334,112,0.14999999,-0.5059689
0.027622469332228596,0.9374975306677711,-0.5151515,3.1213390345418315,0.9557660678317788,2.895124912261963,113,0.14999999,-0.42425418
0.02746518041911666,0.937654819580883,-0.33333334,3.131030567779299,0.9554284667625322,2.921090841293335,114,0.14999999,-0.48077783
0.02730638143207123,0.9378136185679284,-0.43434343,3.1402338646881915,0.9559167030911077,2.9500808715820312,115,0.14999999,-0.52817506
0.027148056324120023,0.9379719436758797,-0.3131313,3.1491745335979227,0.956179331090269,2.967993974685669,116,0.14999999,-0.3270816
0.026996765647426948,0.9381232343525727,-0.75757575,3.158621580748953,0.9556729528489698,2.993992805480957,117,0.14999999,-0.48020723
0.026848532332094787,0.9382714676679048,-0.6969697,3.168126815187185,0.9556147655617682,3.0252456665039062,118,0.14999999,-0.8078106
0.02670245999708521,0.9384175400029144,-0.7171717,3.1775927396531403,0.9556540755340444,3.0526540279388428,119,0.14999999,-0.8181261
0.026555325989885394,0.9385646740101142,-0.7979798,3.186639118786247,0.956073620866893,3.0884101390838623,120,0.14999999,-0.61579376
0.0264129889225143,0.9387070110774852,-0.8181818,3.19597165962423,0.9557874591620172,3.1254706382751465,121,0.14999999,-0.70629853
0.026273150252365703,0.9388468497476339,-0.37373737,3.2053243307886157,0.9557673288356143,3.154039144515991,122,0.14999999,-0.55840254
0.026135881526986576,0.938984118473013,-0.37373737,3.214713427819349,0.9557309029692667,3.1833548545837402,123,0.14999999,-0.25078815
0.0260015648097956,0.9391184351902039,-0.37373737,3.224194036414654,0.9556393914046948,3.2136166095733643,124,0.14999999,-0.48123536
0.02586602753198487,0.9392539724680147,-0.37373737,3.2332534414981087,0.9560605949165457,3.2503502368927,125,0.14999999,-0.5638405
0.025739958413739675,0.9393800415862599,-1.0,3.243234760131199,0.9551386813669098,3.344996452331543,126,0.14999999,-1.2131051
0.025609109907246786,0.9395108900927527,-0.5959596,3.252356958220342,0.9559978019108568,3.3992550373077393,127,0.14999999,-0.46887285
0.025484826262832844,0.9396351737371667,-0.8989899,3.262057761642604,0.9554191965777378,3.41694712638855,128,0.14999999,-1.2544504
0.025359874775727313,0.9397601252242722,-0.67676765,3.2714238460688234,0.9557539155737806,3.4368693828582764,129,0.14999999,-0.5621416
0.02524333457413657,0.9398766654258629,-0.5555556,3.281633494637754,0.9549103514310693,3.4536426067352295,130,0.14999999,-0.2848216
0.025121419274214477,0.939998580725785,-0.75757575,3.290905924922096,0.9558475697156578,3.472938299179077,131,0.14999999,-0.73192245
0.025002447039638775,0.9401175529603608,-0.57575756,3.3003230092323186,0.9557029156897776,3.4980242252349854,132,0.14999999,-0.74693584
0.02488375044299603,0.9402362495570036,-0.61616164,3.3095388089184716,0.9559042003138467,3.5229861736297607,133,0.14999999,-0.6067072
0.024769212191791398,0.9403507878082081,-0.2929293,3.319074433700047,0.9555843752184245,3.5447354316711426,134,0.14999999,-0.2678834
0.024655380834401625,0.940464619165598,-0.5959596,3.3284764126442195,0.9557180210558274,3.570683717727661,135,0.14999999,-0.79201233
0.024542861312008647,0.940577138687991,-0.9191919,3.337829138433176,0.955767274211043,3.5939114093780518,136,0.14999999,-0.8606711
0.0244322901263,0.9406877098736995,-0.65656567,3.3472237473031,0.9557253911300763,3.626394033432007,137,0.14999999,-0.740641
0.024325935032901237,0.9407940649670984,-0.9191919,3.356979034540371,0.9553647127627289,3.6545119285583496,138,0.14999999,-1.1630157
0.024221431595834356,0.9408985684041652,-0.27272728,3.3667789918209756,0.9553200427193951,3.6878209114074707,139,0.14999999,-0.25510967
0.024113046330466716,0.9410069536695328,-0.37373737,3.37582648626534,0.9560725055556357,3.7169549465179443,140,0.14999999,-0.61491036
0.02400812185266078,0.9411118781473388,-0.35353535,3.38514518122517,0.9558013050401698,3.7445743083953857,141,0.14999999,-0.59875935
0.02392301108076564,0.9411969889192339,-0.35353535,3.3970675734687212,0.9531976077564488,3.7755494117736816,142,0.14999999,-0.08959788
0.023819598500576907,0.9413004014994225,-0.5151515,3.4062025855824976,0.9559849878862235,3.8031561374664307,143,0.14999999,-0.535979
0.023721228464345195,0.9413987715356542,-0.8181818,3.415856898865708,0.9554656867167894,3.8310539722442627,144,0.14999999,-0.8011411
0.02362410900277103,0.9414958909972284,-0.8181818,3.4254958054017997,0.9554810934639083,3.8639092445373535,145,0.14999999,-1.0011286
0.02352762968196084,0.9415923703180384,-0.37373737,3.4350339335662827,0.9555818718355167,3.900170087814331,146,0.14999999,-0.2307615
0.023433222029857356,0.941686777970142,-0.97979796,3.4446836383890314,0.9554702951772513,3.9360294342041016,147,0.14999999,-1.1681931
0.023339586273136682,0.9417804137268627,-0.37373737,3.454258768424229,0.9555448699648024,3.967386245727539,148,0.14999999,-0.35690254
0.023244874126092767,0.9418751258739066,-0.45454547,3.4634862447878225,0.9558925236364064,4.00169825553894,149,0.14999999,-0.64182913
0.023152960828987032,0.9419670391710123,-0.8787879,3.4729441243480546,0.9556621204397681,4.041949987411499,150,0.14999999,-0.812439
0.02306367389801795,0.9420563261019814,-0.6969697,3.4826147586007106,0.9554493657473438,4.0794830322265625,151,0.14999999,-0.63733834
0.022971671774885866,0.9421483282251135,-0.65656567,3.4916941097826517,0.9560406488180588,4.106987237930298,152,0.14999999,-0.7906634
0.022885942769701365,0.9422340572302981,-0.3131313,3.5015492437643085,0.9552648660183432,4.134636402130127,153,0.14999999,-0.26811177
0.02280365525975733,0.9423163447402421,-0.43434343,3.511762910002629,0.9549063337616798,4.152749300003052,154,0.14999999,-0.26354104
0.02271591275298861,0.9424040872470107,-0.57575756,3.5209664767132347,0.9559164332893941,4.175350904464722,155,0.14999999,-0.4928344
0.022630745095156127,0.9424892549048431,-0.65656567,3.5303962348443556,0.9556902418688791,4.203144550323486,156,0.14999999,-0.49016684
0.02254490754466443,0.9425750924553349,-0.97979796,3.539550484512316,0.9559657503320396,4.235229730606079,157,0.14999999,-0.71887314
0.02246093322046214,0.9426590667795371,-0.5555556,3.548827448833018,0.9558430356792977,4.2745513916015625,158,0.14999999,-0.6238429
0.022380718226306974,0.9427392817736923,-0.6969697,3.5585341979828087,0.9554132508502096,4.315080165863037,159,0.14999999,-1.0619042
0.02230225963698133,0.942817740363018,-0.93939394,3.568361541917013,0.9552926560657958,4.338598728179932,160,0.14999999,-1.1094242
0.022221284932772326,0.9428987150672271,-0.67676765,3.577626874176344,0.955854667740669,4.36288595199585,161,0.14999999,-0.7343915
0.022141388589786367,0.942978611410213,-0.5959596,3.5869049515453915,0.9558419226309527,4.403640031814575,162,0.14999999,-0.57099503
0.022065961616540668,0.9430540383834587,-0.27272728,3.596751743496129,0.9552732080492624,4.443643569946289,163,0.14999999,-0.2268996
0.021988101909478905,0.9431318980905203,-0.8989899,3.6060487131545402,0.9558230303415888,4.486752271652222,164,0.14999999,-0.7714767
0.02191231385414584,0.9432076861458534,-0.75757575,3.6155317859340634,0.9556369272204766,4.513864994049072,165,0.14999999,-0.68584204
0.021836434510944313,0.9432835654890549,-0.53535354,3.624848128816756,0.9558036571173073,4.545417308807373,166,0.14999999,-0.5538436
0.021760057722567096,0.9433599422774321,-0.45454547,3.633929639668705,0.9560384891480509,4.584526300430298,167,0.14999999,-0.57607454
0.021687284148278838,0.9434327158517204,-0.57575756,3.643463736910845,0.9555859027578599,4.62905740737915,168,0.14999999,-0.4478583
0.02161351961538327,0.9435064803846162,-0.6363636,3.6526848149997724,0.9558989219110723,4.66085147857666,169,0.14999999,-0.6891409
0.02154095753175154,0.9435790424682478,-0.53535354,3.6619627803977624,0.9558420346020099,4.690031051635742,170,0.14999999,-0.5037364
0.02147180302288892,0.9436481969771103,-1.0,3.6716783169140053,0.9554044634837568,4.721770763397217,171,0.14999999,-1.0276793
0.021400177722089606,0.9437198222779096,-0.65656567,3.6808305681994122,0.9559677487145932,4.7640769481658936,172,0.14999999,-0.6758563
0.021328897922878735,0.9437911020771205,-0.37373737,3.6898993406580214,0.956051227541391,4.798397779464722,173,0.14999999,-0.44423053
0.021260223836714217,0.9438597761632851,-0.9191919,3.6992789475882737,0.9557403930697477,4.829647779464722,174,0.14999999,-0.7937621
0.021205783073619987,0.9439142169263794,-0.37373737,3.711012037883498,0.9533869097047759,4.863313436508179,175,0.14999999,-0.2871802
0.02113891365835826,0.9439810863416411,-0.37373737,3.7204488038710535,0.9556832340124445,4.89770770072937,176,0.14999999,-0.38436517
0.021072204630800288,0.944047795369199,-0.45454547,3.729780219651651,0.9557885842194024,4.92999529838562,177,0.14999999,-0.5222192
0.02100451325662942,0.9441154867433699,-0.43434343,3.7388033596800367,0.9560968599716144,4.963437080383301,178,0.14999999,-0.3411014
0.02093966240223438,0.944180337597765,-0.37373737,3.748199569999954,0.9557237896800826,5.005993366241455,179,0.14999999,-0.46145284
0.020873357240121102,0.9442466427598784,-0.65656567,3.757204303221798,0.9561152667781558,5.038576364517212,180,0.14999999,-0.53970325
0.020810681195932792,0.9443093188040667,-0.37373737,3.7667332964638356,0.9555910067579625,5.07590126991272,181,0.14999999,-0.31999162
0.020745629517991932,0.9443743704820075,-0.75757575,3.775704572274532,0.9561487241893035,5.112929344177246,182,0.14999999,-0.7103204
0.02068374140292809,0.9444362585970713,-0.85858583,3.78512467673584,0.9556998955386921,5.140861749649048,183,0.14999999,-0.7765802
0.020620685148083913,0.9444993148519154,-0.33333334,3.79420606724744,0.9560386094883998,5.179205656051636,184,0.14999999,-0.34833297
0.020560041179747527,0.9445599588202517,-0.61616164,3.8036076182532925,0.9557184489941473,5.212966442108154,185,0.14999999,-0.84545135
0.020498013298174505,0.9446219867018247,-0.41414142,3.812630473460458,0.9560971447928344,5.249022960662842,186,0.14999999,-0.5265174
0.02043795769861337,0.9446820423013859,-0.67676765,3.8218980896407,0.9558523838197575,5.293031930923462,187,0.14999999,-0.6930693
0.020379010131696372,0.9447409898683028,-0.75757575,3.831253904758918,0.9557641848817822,5.3398425579071045,188,0.14999999,-0.6304867
0.020320071115590674,0.9447999288844086,-0.75757575,3.840493440846638,0.9558804639122801,5.373786211013794,189,0.14999999,-0.77722543
0.020261788951610096,0.9448582110483892,-0.7777778,3.849739900805918,0.95587354004072,5.412086486816406,190,0.14999999,-0.80605656
0.02020363950810266,0.9449163604918965,-0.7979798,3.858895146047608,0.9559647547583098,5.456815004348755,191,0.14999999,-0.67834425
0.020146645198800873,0.9449733548011983,-0.47474748,3.868155878169768,0.9558592678778406,5.496450901031494,192,0.14999999,-0.57956916
0.020091876970434228,0.9450281230295648,-0.65656567,3.8777322552938056,0.9555436228759624,5.545185804367065,193,0.14999999,-0.6525476
0.020034876437136605,0.9450851235628625,-0.2929293,3.8867660288045016,0.9560862264893039,5.580036163330078,194,0.14999999,-0.3928969
0.01998070539088517,0.945139294609114,-0.5151515,3.896237551222608,0.9556484775818932,5.62321400642395,195,0.14999999,-0.47315574
0.01992521696337637,0.9451947830366227,-0.67676765,3.9053425248217684,0.9560150264008399,5.669576644897461,196,0.14999999,-0.54588366
0.019871556136387376,0.9452484438636117,-0.61616164,3.914696558868313,0.9557659659534552,5.715070486068726,197,0.14999999,-0.5702991
0.019818572147913063,0.9453014278520859,-0.37373737,3.9240772852867867,0.9557392735815267,5.745163679122925,198,0.14999999,-0.6307056
0.01976615266352652,0.9453538473364725,-0.7777778,3.9334643800417775,0.9557329052450092,5.769542217254639,199,0.14999999,-0.87943095
0.019720763583172454,0.9453992364168267,-0.33333334,3.9441527166344907,0.9544316634072866,5.7898640632629395,200,0.14999999,-0.24325223
0.01966759416629498,0.945452405833704,-0.3939394,3.9531864274252912,0.9560862892091995,5.8174214363098145,201,0.14999999,-0.46233726
0.019616509418087475,0.9455034905819116,-0.53535354,3.9625349024536702,0.9557715249716211,5.8570990562438965,202,0.14999999,-0.54992265
0.01956685422375591,0.9455531457762432,-0.57575756,3.9720714074224497,0.9555834950312204,5.888246536254883,203,0.14999999,-0.60123223
0.019518400994439883,0.9456015990055593,-0.3131313,3.981753802865736,0.9554376045567139,5.923767328262329,204,0.14999999,-0.47064596
0.019467973933090455,0.9456520260669087,-0.35353535,3.9909346562835433,0.9559391465821925,5.9643614292144775,205,0.14999999,-0.52905333
0.01941907170408582,0.9457009282959132,-0.47474748,4.000328771041679,0.9557258852418642,6.004151344299316,206,0.14999999,-0.47184902
0.01937031297953903,0.94574968702046,-0.8989899,4.009654786764579,0.9557939842770997,6.041715145111084,207,0.14999999,-1.0348419
0.019325016003994333,0.9457949839960047,-1.0,4.019603328830821,0.9551714579337575,6.078171968460083,208,0.14999999,-1.2106446
0.01927564871310798,0.945844351286891,-0.85858583,4.028610581039567,0.9561127477912542,6.113905906677246,209,0.14999999,-0.5939213
0.019228312647300405,0.9458916873526987,-0.37373737,4.037945655933085,0.9557849251064819,6.157656192779541,210,0.14999999,-0.43082857
