LQGsigma_higher,ReturnLastEpisode,LQGmu1_higher,Iteration,LQGmu1_actor,ReturnMean,Regret/t,Regret,TimeElapsed
0.14999999,0.9555416859339604,-1.0,19,-0.78010863,0.9300303869559207,0.03508961304407938,0.6667026478375082,0.47325706481933594
0.14999999,0.9555331829304629,-0.61616164,20,-0.9506092,0.9313055267546477,0.033814473245352264,0.6762894649070453,0.5051672458648682
0.14999999,0.9547841375387663,-0.5555556,21,-0.38519594,0.9324235558396058,0.03269644416039424,0.686625327368279,0.5232844352722168
0.14999999,0.9559427896299285,-0.53535354,22,-0.34814182,0.9334926119209842,0.03162738807901593,0.6958025377383504,0.5409369468688965
0.14999999,0.955696822290162,-0.7373737,23,-0.7439785,0.9344580123718179,0.03066198762818211,0.7052257154481885,0.5550627708435059
0.14999999,0.954925379038647,-0.53535354,24,-0.22178712,0.9353108193162692,0.029809180683730892,0.7154203364095414,0.580723762512207
0.14999999,0.954859915359838,-0.7373737,25,-0.50383234,0.9360927831580119,0.029027216841988134,0.7256804210497033,0.612938642501831
0.14999999,0.9549863267034205,-0.47474748,26,-0.32449043,0.9368194579097584,0.028300542090241645,0.7358140943462828,0.6441769599914551
0.14999999,0.9551478110532856,-0.6363636,27,-0.5159769,0.9374982858039631,0.027621714196036932,0.7457862832929971,0.67510986328125
0.14999999,0.9552480034715711,-0.7373737,28,-0.80524623,0.938132204292092,0.02698779570790807,0.755658279821426,0.7100107669830322
0.14999999,0.9555896131816641,-0.67676765,29,-0.6243354,0.9387341839089738,0.02638581609102627,0.7651886666397618,0.744877815246582
0.14999999,0.9551695067190351,-0.47474748,30,-0.465698,0.9392820280026425,0.025837971997357555,0.7751391599207267,0.789696455001831
0.14999999,0.9547350656141235,-0.7979798,31,-1.0561404,0.9397805130868838,0.025339486913116233,0.7855240943066032,0.8197543621063232
0.14999999,0.9556066607859725,-0.7171717,32,-0.69629216,0.9402750802024803,0.02484491979751971,0.7950374335206307,0.8532381057739258
0.14999999,0.9556650487366015,-0.5151515,33,-0.6192606,0.9407414428853325,0.024378557114667552,0.8044923847840292,0.8942253589630127
0.14999999,0.955222549172027,-0.97979796,34,-0.9537127,0.9411673577761176,0.023952642223882416,0.8143898356120022,0.9134647846221924
0.14999999,0.9553742083774162,-0.959596,35,-1.0944691,0.9415732677932975,0.023546732206702458,0.824135627234586,0.9336326122283936
0.14999999,0.9547557340988784,-1.0,36,-1.1080827,0.941939447412897,0.023180552587102988,0.8344998931357076,0.9585790634155273
0.14999999,0.9553470477276704,-0.67676765,37,-0.5639969,0.942301814988972,0.02281818501102803,0.8442728454080372,0.9814715385437012
0.14999999,0.9545821489873696,-0.85858583,38,-1.2570761,0.9426249816731405,0.022495018326859673,0.8548106964206675,1.000957727432251
0.14999999,0.9546821518721723,-0.97979796,39,-1.2512689,0.9429341398833719,0.02218586011662808,0.8652485445484952,1.0226681232452393
0.14999999,0.9553820400518384,-0.93939394,40,-0.8918676,0.9432453373875835,0.02187466261241642,0.8749865044966568,1.0419762134552002
0.14999999,0.9553546269892049,-0.5151515,41,-0.67105615,0.9435406859144524,0.021579314085547606,0.8847518775074519,1.064706802368164
0.14999999,0.6582963771964645,0.17171717,42,0.22682157,0.9367491547545003,0.0283708452454997,1.1915755003109874,1.0874886512756348
0.14999999,0.3017685248300522,1.0,43,0.7889267,0.9219821633609085,0.043137836639091515,1.8549269754809352,1.1089701652526855
0.14999999,0.20159505330879576,0.85858583,44,0.915497,0.9056097290415422,0.05951027095845771,2.6184519221721394,1.1478848457336426
0.14999999,0.9548450362966475,-0.11111111,45,-0.15869918,0.9067038469805445,0.05841615301945538,2.628726885875492,1.1869018077850342
0.14999999,0.9543636495485884,-0.15151516,46,-0.066708304,0.9077399296450672,0.057380070354932686,2.6394832363269036,1.2262530326843262
0.14999999,0.9551542579995748,-0.1919192,47,-0.26574257,0.9087487451419717,0.056371254858028276,2.649448978327329,1.2595341205596924
0.14999999,0.9557981496050576,-0.21212122,48,-0.4916343,0.909728941068286,0.055391058931713984,2.6587708287222713,1.3286221027374268
0.14999999,0.7762347259983187,-0.15151516,49,0.105409145,0.9070045693321642,0.05811543066783577,2.8476561027239526,1.3619985580444336
0.14999999,0.9556748058755652,-0.5959596,50,-0.3957836,0.9079779740630323,0.057142025936967746,2.8571012968483873,1.390362024307251
0.14999999,0.9558665140178353,-0.5959596,51,-0.5835777,0.9089169650425383,0.056203034957461796,2.866354782830552,1.4162371158599854
0.14999999,0.9557255278916122,-0.5959596,52,-0.708653,0.9098171297127127,0.0553028702872873,2.8757492549389396,1.4422895908355713
0.14999999,0.9556715461711481,-0.5959596,53,-0.7095564,0.9106823073817397,0.05443769261826022,2.8851977087677914,1.468189001083374
0.14999999,0.9557000548919854,-0.5959596,54,-0.75544715,0.9115159693726702,0.05360403062732974,2.894617653875806,1.495398759841919
0.14999999,0.9558099073044143,-0.5959596,55,-0.7345996,0.9123213136987018,0.05279868630129803,2.9039277465713917,1.5248234272003174
0.14999999,0.9553715524778228,-0.959596,56,-0.8640215,0.9130900679626147,0.05202993203738516,2.913676194093569,1.5494177341461182
0.14999999,0.9553319384430031,-0.5555556,57,-0.52573323,0.913831153409639,0.0512888465903608,2.9234642556505657,1.5666003227233887
0.14999999,0.9550482314275631,-0.57575756,58,-0.26997963,0.9145417926858102,0.050578207314189695,2.9335360242230024,1.5868327617645264
0.14999999,0.9554751447782412,-0.7171717,59,-0.67676675,0.9152355783144954,0.04988442168550443,2.9431808794447614,1.6091265678405762
0.14999999,0.9551370439847199,-0.8787879,60,-1.0721929,0.9159006027423325,0.04921939725766736,2.9531638354600416,1.6360549926757812
0.14999999,0.9555360850748975,-0.61616164,61,-0.86919487,0.9165503647477844,0.04856963525221548,2.962747750385144,1.6644525527954102
0.14999999,0.9558883132906584,-0.61616164,62,-0.5985828,0.9171848477887985,0.047935152211201384,2.9719794370944856,1.6903471946716309
0.14999999,0.9557284119796472,-0.959596,63,-0.7930651,0.9177966503950025,0.047323349604997435,2.9813710251148384,1.7181189060211182
0.14999999,0.9557842010492156,-0.61616164,64,-0.5766586,0.9183902058739745,0.046729794126025355,2.9907068240656227,1.7387728691101074
0.14999999,0.9558689139001688,-0.5959596,65,-0.5334991,0.9189668013820698,0.04615319861793006,2.999957910165454,1.7697381973266602
0.14999999,0.9557104081711959,-0.67676765,66,-0.53007424,0.9195235226970565,0.0455964773029433,3.009367501994258,1.7984504699707031
0.14999999,0.9556488266080619,-0.6363636,67,-0.7890786,0.9200627063375192,0.045057293662480534,3.018838675386196,1.8301384449005127
0.14999999,0.9558347911554449,-0.5959596,68,-0.58333856,0.9205887664083711,0.044531233591628694,3.028123884230751,1.8557898998260498
0.14999999,0.9555223230822323,-0.65656567,69,-0.57075834,0.9210950498384272,0.04402495016157274,3.037721561148519,1.8831417560577393
0.14999999,0.955736145506053,-0.9191919,70,-0.8180408,0.921589922633679,0.04353007736632094,3.047105415642466,1.9157474040985107
0.14999999,0.9557085903338912,-0.53535354,71,-0.3628679,0.9220704672491749,0.043049532750824994,3.0565168253085746,1.9457697868347168
0.14999999,0.9555141931541379,-0.4949495,72,-0.63662416,0.9225349634422995,0.04258503655770051,3.066122632154437,1.977898359298706
0.14999999,0.9557966714733037,-0.7171717,73,-0.6618646,0.9229906032783406,0.04212939672165936,3.075445960681133,2.0072312355041504
0.14999999,0.9554421765675953,-0.7171717,74,-0.8989161,0.9234291380525198,0.04169086194748024,3.085123784113538,2.0405755043029785
0.14999999,0.9559566288468555,-0.65656567,75,-0.4042008,0.9238628379297775,0.04125716207022243,3.0942871552666826,2.0766615867614746
0.14999999,0.9555907725415088,-0.8989899,76,-0.8575868,0.9242803107536162,0.04083968924638387,3.103816382725174,2.1095094680786133
0.14999999,0.9556148804225572,-0.8181818,77,-0.72443306,0.9246872532168492,0.04043274678315087,3.113321502302617,2.145442247390747
0.14999999,0.9558368767409537,-0.5959596,78,-0.6885158,0.9250866073645942,0.04003339263540594,3.122604625561663,2.1756391525268555
0.14999999,0.9559446628486632,-0.5959596,79,-0.6849104,0.9254772156618609,0.03964278433813924,3.131779962713,2.2053275108337402
0.14999999,0.9557476382146983,-0.7979798,80,-0.8201347,0.9258555959437714,0.03926440405622877,3.1411523244983015,2.236083745956421
0.14999999,0.9550635484289779,-0.6969697,81,-0.34745547,0.9262161879497617,0.03890381205023856,3.1512087760693235,2.2660515308380127
0.14999999,0.9553287894585331,-0.959596,82,-0.97425073,0.9265712196754784,0.03854878032452183,3.1609999866107903,2.29923677444458
0.14999999,0.9553555836108515,-0.85858583,83,-0.8088606,0.9269180192409648,0.03820198075903541,3.170764402999939,2.3311822414398193
0.14999999,0.9554995369811555,-0.65656567,84,-0.44828558,0.9272582754045385,0.03786172459546171,3.1803848660187835,2.3563919067382812
0.14999999,0.95523611749585,-0.93939394,85,-1.0539534,0.9275874264879657,0.03753257351203451,3.1902687485229335,2.380908250808716
0.14999999,0.95565174042685,-0.5959596,86,-0.62877524,0.927913755719813,0.03720624428018702,3.1997370080960836,2.409719467163086
0.14999999,0.9554686433942264,-0.7373737,87,-0.8772222,0.9282304785666454,0.03688952143335468,3.2093883647018573,2.438640594482422
0.14999999,0.9558563676315138,-0.6363636,88,-0.53488755,0.9285444091242007,0.03657559087579936,3.2186519970703436,2.46427583694458
0.14999999,0.9557761046039753,-0.7777778,89,-0.6622316,0.928850383230715,0.036269616769285036,3.2279958924663683,2.488968849182129
0.14999999,0.9547876024748334,-0.959596,90,-1.2253126,0.9291385745556496,0.03598142544435039,3.238328289991535,2.515861988067627
0.14999999,0.9545830379260093,-0.8989899,91,-1.2603104,0.9294181840432361,0.03570181595676402,3.2488652520655257,2.541433095932007
0.14999999,0.956008546467752,-0.5959596,92,-0.50968826,0.9297072097217635,0.03541279027823667,3.2579767055977737,2.5688493251800537
0.14999999,0.9553533731723703,-0.61616164,93,-0.79343766,0.9299829749201571,0.03513702507984305,3.2677433324254035,2.595133066177368
0.14999999,0.9555990670249879,-0.61616164,94,-0.5019393,0.9302554865382936,0.03486451346170655,3.2772642654004156,2.6260697841644287
0.14999999,0.9555788731406335,-0.61616164,95,-0.7771039,0.9305220485025288,0.03459795149747139,3.286805392259782,2.6631524562835693
0.14999999,0.9554507041160581,-0.93939394,96,-0.81976444,0.9307817219985032,0.03433827800149713,3.296474688143724,2.699287176132202
0.14999999,0.9555377477593793,-0.61616164,97,-0.6126725,0.9310369387589246,0.03408306124107572,3.306056940384345,2.730055809020996
0.14999999,0.9557255142670547,-0.61616164,98,-0.6323694,0.9312888629988034,0.03383113700119684,3.3154514261172903,2.7587509155273438
0.14999999,0.9555688862927145,-0.61616164,99,-0.53289694,0.931534115759348,0.03358588424065228,3.3250025398245757,2.787843942642212
0.14999999,0.9558740592649523,-0.61616164,100,-0.65777194,0.9317775151944041,0.033342484805596234,3.3342484805596233,2.8125967979431152
0.14999999,0.9505800665845585,-0.4949495,101,-0.036801577,0.9319636790695541,0.03315632093044619,3.3487884139750648,2.847825527191162
0.14999999,0.9555313318339202,-0.5555556,102,-0.57310826,0.9321947344888127,0.03292526551118769,3.3583770821411445,2.884521722793579
0.14999999,0.9559092736126107,-0.75757575,103,-0.6749455,0.932424972732733,0.03269502726726732,3.367587808528534,2.9153339862823486
0.14999999,0.9553547422752301,-0.3939394,104,-0.3160177,0.9326454512860263,0.03247454871397407,3.3773530662533036,2.9474430084228516
0.14999999,0.9555335689986149,-0.7373737,105,-0.84332335,0.9328634333594795,0.032256566640520845,3.386939497254689,2.978515863418579
0.14999999,0.9551643082304556,-0.97979796,106,-1.0339842,0.9330738189714698,0.032046181028530504,3.3968951890242334,3.0155701637268066
0.14999999,0.9540502412885328,-0.23232323,107,-0.14656183,0.9332698603015358,0.03185013969846449,3.4079649477357004,3.0478432178497314
0.14999999,0.9559597421994337,-0.4949495,108,-0.34640563,0.9334799518005904,0.031640048199409875,3.4171252055362666,3.0809407234191895
0.14999999,0.9560817918928143,-0.61616164,109,-0.26458862,0.9336873081317117,0.03143269186828855,3.4261634136434522,3.1155319213867188
0.14999999,0.9550383094444457,-0.7373737,110,-0.9881557,0.9338814081436457,0.0312385918563546,3.4362451041990063,3.144261360168457
0.14999999,0.9557521555773403,-0.41414142,111,-0.35898745,0.9340784419043097,0.03104155809569069,3.4456129486216662,3.174067735671997
0.14999999,0.955142396300459,-0.5959596,112,-0.5273336,0.9342665129257038,0.030853487074296495,3.4555905523212074,3.2043263912200928
0.14999999,0.9558723548589975,-0.83838385,113,-0.6803721,0.9344577150667065,0.030662284933293895,3.46483819746221,3.2396464347839355
0.14999999,0.955588270463007,-0.5959596,114,-0.388931,0.9346430708157968,0.030476929184203534,3.474369926999203,3.269178867340088
0.14999999,0.9557458887953347,-0.7777778,115,-0.68514997,0.9348265735808363,0.030293426419164073,3.4837440382038682,3.3045859336853027
0.14999999,0.9556312859686483,-0.61616164,116,-0.74678254,0.9350059245496968,0.030114075450303618,3.49323275223522,3.340087652206421
0.14999999,0.9556462153620139,-0.65656567,117,-0.7978767,0.9351823372916823,0.029937662708318,3.5027065368732058,3.3767178058624268
0.14999999,0.9558220417657269,-0.7777778,118,-0.8192961,0.9353572500414624,0.029762749958537955,3.5120044951074787,3.406235694885254
0.14999999,0.9556938440296042,-0.6363636,119,-0.6094753,0.9355281457892619,0.02959185421073844,3.5214306510778743,3.436108112335205
0.14999999,0.9558589183727955,-0.6969697,120,-0.55684316,0.9356975688941247,0.029422431105875658,3.530691732705079,3.458211660385132
0.14999999,0.9560653228695468,-0.5151515,121,-0.50503194,0.9358658974393762,0.029254102560624228,3.539746409835532,3.483262538909912
0.14999999,0.9554536235031097,-0.7979798,122,-0.94754565,0.9360264525710461,0.02909354742895428,3.549412786332422,3.5133681297302246
0.14999999,0.9551003734307528,-0.9191919,123,-1.0698413,0.9361815250983607,0.028938474901639588,3.5594324129016695,3.543861150741577
0.14999999,0.9558909258561383,-0.45454547,124,-0.3348152,0.9363404718786654,0.028779528121334927,3.568661487045531,3.5729496479034424
0.14999999,0.9557144513326487,-0.75757575,125,-0.7309007,0.9364954637142974,0.028624536285703057,3.5780670357128823,3.6072824001312256
0.14999999,0.9554845382909029,-0.57575756,126,-0.52693194,0.9366461706553815,0.028473829344618885,3.5877024974219793,3.635584831237793
0.14999999,0.9556825623173729,-0.61616164,127,-0.7963838,0.9367960635031137,0.028323936496886665,3.5971399351046065,3.6702663898468018
0.14999999,0.954854913657954,-0.97979796,128,-1.1836461,0.9369371482699484,0.028182851730051972,3.6074050214466524,3.69964337348938
0.14999999,0.9555259551589991,-0.15151516,129,-0.34835953,0.9370812475481581,0.028038752451842276,3.6169990662876534,3.734851360321045
0.14999999,0.9554736605128465,-0.93939394,130,-1.0726475,0.9372227276478866,0.0278972723521139,3.626645405774807,3.7670488357543945
0.14999999,0.95524207124925,-0.93939394,131,-0.9956035,0.9373602798891183,0.027759720110882114,3.636523334525557,3.792996883392334
0.14999999,0.9557277538525658,-0.61616164,132,-0.6969699,0.9374994274191445,0.02762057258085599,3.645915580672991,3.8284902572631836
0.14999999,0.9558412376104487,-0.41414142,133,-0.34010231,0.9376373357664475,0.027482664233552948,3.655194343062542,3.8631975650787354
0.14999999,0.9556244572031912,-0.15151516,134,-0.23921183,0.9377715680159754,0.027348431984025007,3.664689885859351,3.9007279872894287
0.14999999,0.95150035572174,-0.13131313,135,-0.13362812,0.9378732627397217,0.027246737260278597,3.6783095301376107,3.9230337142944336
0.14999999,0.954496362290743,-0.9191919,136,-0.96807957,0.937995491412891,0.02712450858710932,3.6889331678468675,3.9522545337677
0.14999999,0.9555795744136704,-0.93939394,137,-0.8965391,0.9381238423836995,0.026996157616300708,3.698473593433197,3.989884853363037
0.14999999,0.9554117561963854,-0.7171717,138,-0.57731986,0.9382491171214726,0.02687088287852762,3.7081818372368116,4.023118734359741
0.14999999,0.9554737565323312,-0.83838385,139,-0.8458775,0.9383730353906156,0.02674696460938475,3.7178280807044803,4.062614679336548
0.14999999,0.9559462932013952,-0.61616164,140,-0.6319889,0.9384985586606926,0.02662144133930775,3.727001787503085,4.09693169593811
0.14999999,0.9557125586681111,-0.97979796,141,-0.87668777,0.9386206437671283,0.026499356232872154,3.7364092288349737,4.128969669342041
0.14999999,0.95524588676862,-0.83838385,142,-1.0612242,0.9387377229431951,0.02638227705680531,3.746283342066354,4.15992546081543
0.14999999,0.9553925615478326,-0.959596,143,-1.0384983,0.9388541903460247,0.026265809653975673,3.756010780518521,4.194567680358887
0.14999999,0.9551388497807959,-0.53535354,144,-0.3197788,0.9389672782587662,0.026152721741234203,3.765991930737725,4.228358268737793
0.14999999,0.9556406550978966,-0.7979798,145,-0.6789328,0.9390822670645534,0.026037732935447096,3.7754712756398288,4.253596782684326
0.14999999,0.9554716709581551,-0.4949495,146,-0.47773865,0.9391945232556055,0.025925476744395024,3.7851196046816735,4.283677101135254
0.14999999,0.9552477683616705,-0.5555556,147,-0.26553273,0.9393037290046263,0.02581627099537417,3.794991836320003,4.314345598220825
0.14999999,0.9549906112553249,-0.8787879,148,-1.0661763,0.9394097214522661,0.025710278547734312,3.805121225064678,4.353825330734253
0.14999999,0.9557418081468394,-0.61616164,149,-0.60376567,0.9395193327723638,0.0256006672276365,3.8144994169178386,4.393553256988525
0.14999999,0.9556023445483994,-0.61616164,150,-0.42168805,0.9396265528508707,0.025493447149129593,3.824017072369439,4.418663501739502
0.14999999,0.9556727214687256,-0.61616164,151,-0.7217138,0.9397328188682074,0.0253871811317928,3.833464350900713,4.453404903411865
0.14999999,0.9555608254671031,-0.61616164,152,-0.5802923,0.9398369504905686,0.025283049509431645,3.84302352543361,4.489733695983887
0.14999999,0.9556353923735443,-0.61616164,153,-0.8454255,0.9399402082806534,0.025179791719346832,3.8525081330600655,4.521418809890747
0.14999999,0.9553542574013271,-0.65656567,154,-0.47704458,0.9400402995087097,0.025079700491290508,3.8622738756587385,4.550212860107422
0.14999999,0.9555495927292189,-0.8989899,155,-0.74492085,0.9401403594649711,0.02497964053502916,3.8718442829295197,4.58269476890564
0.14999999,0.9552724440893788,-0.83838385,156,-0.9524804,0.9402373600074353,0.024882639992565007,3.881691838840141,4.613325834274292
0.14999999,0.9552542860442549,-0.27272728,157,-0.19868827,0.940333009217861,0.024786990782139404,3.891557552795886,4.655430793762207
0.14999999,0.9552190560731484,-0.61616164,158,-0.8164153,0.940427224704287,0.024692775295713527,3.9014584967227375,4.689536094665527
0.14999999,0.9551626847525619,-0.93939394,159,-1.0170689,0.9405199005536472,0.024600099446353305,3.9114158119701754,4.721877574920654
0.14999999,0.9553267141870474,-1.0,160,-1.0309436,0.9406124431388558,0.02450755686114455,3.921209097783128,4.748845815658569
0.14999999,0.9555859157830091,-0.8989899,161,-0.78832984,0.9407054460745339,0.024414553925466577,3.9307431820001186,4.787812232971191
0.14999999,0.9556930755643499,-0.93939394,162,-0.8408688,0.9407979623059525,0.024322037694047956,3.940170106435769,4.824504375457764
0.14999999,0.9558502544047802,-0.4949495,163,-0.46334115,0.9408903076562521,0.0242296923437484,3.949439852030989,4.8550028800964355
0.14999999,0.9554293800122207,-0.9191919,164,-0.86006707,0.9409789605364715,0.024141039463529072,3.959130472018768,4.8812360763549805
0.14999999,0.9556267275198765,-0.5151515,165,-0.59341824,0.9410677348818254,0.024052265118175098,3.9686237444988914,4.9145348072052
0.14999999,0.9559528722906919,-0.7979798,166,-0.69734985,0.9411574043842883,0.023962595615712047,3.9777908722081996,4.954653263092041
0.14999999,0.9549219100795814,-0.7171717,167,-1.0414551,0.9412398265740805,0.02388017342591987,3.987988962128618,4.986981153488159
0.14999999,0.9553738376002191,-0.7171717,168,-0.76790524,0.9413239575920931,0.02379604240790714,3.997735124528399,5.027443885803223
0.14999999,0.9555310956199081,-0.2929293,169,-0.26006937,0.9414080234975831,0.023711976502417107,4.007324028908491,5.060891151428223
0.14999999,0.7846210897554102,-0.13131313,170,0.10607982,0.9404857474167468,0.02463425258325342,4.187822939153081,5.10351037979126
0.14999999,0.9554192842585679,-0.47474748,171,-0.39681894,0.9405730780415528,0.024546921958447446,4.197523654894513,5.1454784870147705
0.14999999,0.9556540642357425,-1.0,172,-0.8710185,0.9406607581938445,0.024459241806155645,4.206989590658771,5.18954610824585
0.14999999,0.9552397476750502,-0.6363636,173,-0.8890909,0.9407450298093429,0.024374970190657347,4.216869842983721,5.236165761947632
0.14999999,0.955299418786683,-0.85858583,174,-0.968786,0.9408286757230059,0.024291324276994472,4.226690424197038,5.2795305252075195
0.14999999,0.9553562715444408,-0.37373737,175,-0.23334542,0.9409116905562712,0.024208309443729127,4.236454152652597,5.312029123306274
0.14999999,0.9558248599333049,-0.61616164,176,-0.846958,0.9409964244731861,0.02412357552681416,4.245749292719292,5.354304790496826
0.14999999,0.9555305358332377,-0.8181818,177,-0.71361136,0.9410785380966893,0.02404146190331104,4.255338756886054,5.404975652694702
0.14999999,0.9557391654051922,-0.85858583,178,-0.66278917,0.9411609011714561,0.02395909882854417,4.264719591480862,5.44709038734436
0.14999999,0.9554823901926947,-0.7979798,179,-0.7106475,0.9412409094900105,0.023879090509989764,4.274357201288168,5.49367880821228
0.14999999,0.9555444653622338,-0.75757575,180,-0.7222451,0.9413203736893007,0.02379962631069963,4.283932735925934,5.531416893005371
0.14999999,0.9551681189588168,-0.6969697,181,-1.0311675,0.9413968805692428,0.023723119430757552,4.293884616967117,5.5695154666900635
0.14999999,0.9556633616664959,-0.65656567,182,-0.8063268,0.9414752678280189,0.023644732171981434,4.303341255300621,5.618048429489136
0.14999999,0.9553992470328226,-0.7171717,183,-0.7604138,0.941551355146078,0.023568644853922394,4.313062008267798,5.665774822235107
0.14999999,0.9555269726709394,-0.7979798,184,-0.7867437,0.941627309589148,0.023492690410852494,4.322655035596859,5.712632656097412
0.14999999,0.9553279011934733,-0.83838385,185,-1.0543426,0.9417013668410632,0.02341863315893722,4.3324471344033855,5.759259939193726
0.14999999,0.9554570956625967,-0.57575756,186,-0.43993556,0.9417753223723618,0.023344677627638647,4.342110038740788,5.806217193603516
0.14999999,0.9557601221111318,-0.57575756,187,-0.51307976,0.9418501073977029,0.02326989260229763,4.351469916629656,5.850739240646362
0.14999999,0.9558910586079756,-0.57575756,188,-0.48582283,0.941924793308396,0.023195206691604683,4.360698858021681,5.876746654510498
0.14999999,0.9556574872997519,-0.6363636,189,-0.40431136,0.941997453064964,0.023122546935036663,4.370161370721929,5.923750162124634
0.14999999,0.9554947633261488,-0.43434343,190,-0.5373236,0.9420684915400229,0.02305150845997779,4.37978660739578,5.970625162124634
0.14999999,0.9556563954814672,-0.65656567,191,-0.6957638,0.9421396323983551,0.022980367601645613,4.389250211914312,6.020469427108765
0.14999999,0.9555186438718475,-0.5151515,192,-0.6352261,0.9422093147497795,0.022910685250221174,4.398851568042465,6.067019939422607
0.14999999,0.955653287496921,-0.5959596,193,-0.80136985,0.942278972639661,0.022841027360339605,4.408318280545544,6.105325222015381
0.14999999,0.9549182281196593,-1.0,194,-1.0170507,0.9423441234411043,0.022775876558896308,4.418520052425884,6.127741098403931
0.14999999,0.9555436718768486,-0.7777778,195,-0.7365606,0.9424118134330824,0.022708186566918132,4.428096380549036,6.17465877532959
0.14999999,0.9552464808371339,-0.7171717,196,-0.96829486,0.942477296430042,0.022642703569958685,4.437969899711902,6.216865539550781
0.14999999,0.9542245661674841,-0.5555556,197,-0.15860301,0.9425369272408919,0.022583072759108723,4.448865333544418,6.2671990394592285
0.14999999,0.9556369860074733,-0.67676765,198,-0.47867584,0.9426030891538544,0.022516910846146185,4.458348347536945,6.3202314376831055
0.14999999,0.9550532233228545,-0.57575756,199,-0.6610475,0.9426656526421409,0.022454347357859752,4.468415124214091,6.372941017150879
0.14999999,0.9554858505933305,-0.61616164,200,-0.6898497,0.9427297536318968,0.0223902463681038,4.47804927362076,6.438407897949219
0.14999999,0.9555942575021594,-0.93939394,201,-0.78841394,0.9427937561387141,0.022326243861286572,4.487575016118601,6.469676733016968
0.14999999,0.9557432309912683,-0.57575756,202,-0.44352975,0.9428578624498652,0.022262137550135314,4.496951785127333,6.50247049331665
0.14999999,0.9558287282399349,-0.3939394,203,-0.46686584,0.9429217583404568,0.022198241659543833,4.506243056887398,6.529234886169434
0.14999999,0.9551483160912111,-0.41414142,204,-0.4324408,0.9429816924470781,0.022138307552922485,4.516214740796187,6.561070203781128
0.14999999,0.9555750615238154,-0.93939394,205,-0.8771461,0.943043123515745,0.02207687648425547,4.5257596792723715,6.589054822921753
0.14999999,0.955529526816589,-0.7777778,206,-0.756032,0.9431037371240014,0.022016262875998945,4.535350152455782,6.628850698471069
0.14999999,0.9552690140642242,-0.57575756,207,-0.5183006,0.943162506577819,0.02195749342218144,4.545201138391558,6.67471170425415
0.14999999,0.9556771333448684,-0.57575756,208,-0.46639487,0.9432226730526605,0.021897326947339854,4.55464400504669,6.706733465194702
0.14999999,0.9555080668736704,-0.8989899,209,-0.9301379,0.9432814548412778,0.02183854515872258,4.5642559381730194,6.745409727096558
0.14999999,0.9557566302821419,-0.67676765,210,-0.7426403,0.9433408604386152,0.021779139561385132,4.573619307890878,6.787171363830566
0.14999999,0.9553932301341146,-0.93939394,211,-0.6589043,0.9433979806741389,0.021722019325861437,4.583346077756763,6.836464166641235
