Regret/t,LQGmu1_actor,ReturnMean,LQGmu1_higher,ReturnLastEpisode,Iteration,LQGsigma_higher,TimeElapsed,Regret
0.0270763538405554,-0.80105674,0.9380436461594446,-1.0,0.9380436461594446,1,0.14999999,0.06050896644592285,0.0270763538405554
0.33723862899404444,0.617125,0.6278813710059555,0.57575756,0.3177190958524665,2,0.14999999,0.09108853340148926,0.6744772579880889
0.2339105946257071,-0.4902467,0.7312094053742929,-0.3131313,0.9378654741109675,3,0.14999999,0.1105947494506836,0.7017317838771213
0.18182387810889336,-0.6759222,0.7832961218911066,-0.67676765,0.9395562714415479,4,0.14999999,0.12905001640319824,0.7272955124355734
0.15078131508573384,-0.70058364,0.8143386849142662,-0.47474748,0.9385089370069043,5,0.14999999,0.156325101852417,0.7539065754286691
0.13026095770093524,-0.84067184,0.8348590422990648,-0.8787879,0.9374608292230576,6,0.14999999,0.17789459228515625,0.7815657462056115
0.11530337942911291,-0.6479531,0.8498166205708871,-0.65656567,0.9395620902018211,7,0.14999999,0.20070767402648926,0.8071236560037903
0.10406820434539318,-0.51857173,0.8610517956546069,-0.4949495,0.9396980212406448,8,0.14999999,0.22842693328857422,0.8325456347631455
0.14633965834288779,0.2305093,0.8187803416571122,0.09090909,0.4806087096771554,9,0.14999999,0.2555828094482422,1.31705692508599
0.22550999091921375,1.1709747,0.7396100090807863,1.0,0.02707701589385253,10,0.14999999,0.2772369384765625,2.2550999091921375
0.20735290667726983,-0.68724895,0.7577670933227303,-0.3939394,0.9393379357421694,11,0.14999999,0.30310940742492676,2.280881973449968
0.19235749888883938,-0.5422411,0.7727625011111607,-0.3939394,0.9377119867838952,12,0.14999999,0.33479976654052734,2.3082899866660727
0.23334024929654085,0.7407706,0.7317797507034592,0.8181818,0.23998674581104135,13,0.14999999,0.3674893379211426,3.033423240855031
0.21865472697844823,-0.88277966,0.7464652730215519,-0.7979798,0.9373770631567558,14,0.14999999,0.38779425621032715,3.0611661776982753
0.20587580203925657,-0.49107748,0.7592441979607435,-0.3939394,0.9381491471094265,15,0.14999999,0.4157731533050537,3.0881370305888485
0.1946786636096575,-0.47152552,0.7704413363903425,-0.45454547,0.9383984128343285,16,0.14999999,0.4312605857849121,3.11485861775452
0.184872386500045,-0.5003109,0.780247613499955,-0.7373737,0.9371480472537544,17,0.14999999,0.4475109577178955,3.1428305705007653
0.1760536357504153,-0.72925323,0.7890663642495848,-0.37373737,0.9389851269932902,18,0.14999999,0.4641110897064209,3.168965443507475
0.16816076023306045,-0.48666176,0.7969592397669395,-0.37373737,0.9390309990793269,19,0.14999999,0.4860880374908447,3.1950544444281483
0.16104434578653712,-0.5382364,0.8040756542134628,-0.7979798,0.9392875286974057,20,0.14999999,0.5039336681365967,3.2208869157307425
0.1545975064274335,-0.5943138,0.8105224935725666,-0.7373737,0.9394592807546394,21,0.14999999,0.5210971832275391,3.2465476349761033
0.14901878456852874,-0.35672897,0.8161012154314714,-0.41414142,0.933254374468471,22,0.14999999,0.5403070449829102,3.2784132605076324
0.14370684140039347,-0.80129987,0.8214131585996066,-0.7777778,0.938275908298583,23,0.14999999,0.5576643943786621,3.3052573522090496
0.13919736341812378,-0.26381245,0.8259226365818763,-0.3939394,0.9296406301740788,24,0.14999999,0.5814208984375,3.3407367220349706
0.13470144728668138,-0.8009904,0.8304185527133187,-0.6969697,0.9383205398679363,25,0.14999999,0.6032326221466064,3.367536182167034
0.1306286483166932,-0.92829657,0.8344913516833069,-0.7777778,0.9363113259330107,26,0.14999999,0.6257214546203613,3.3963448562340233
0.1268009900198051,-0.83778113,0.838319009980195,-0.7777778,0.9378381256992853,27,0.14999999,0.6491658687591553,3.423626730534738
0.12323128252134766,-0.8104296,0.8418887174786525,-0.7979798,0.9382708199370037,28,0.14999999,0.6719076633453369,3.4504759105977345
0.11987119432128637,-0.4819892,0.8452488056787137,-0.43434343,0.9393312752804295,29,0.14999999,0.7084627151489258,3.476264635317305
0.1167404710516731,-0.48814,0.848379528948327,-0.43434343,0.9391705037671121,30,0.14999999,0.739797830581665,3.502214131550193
0.1137891436562559,-0.55714315,0.8513308563437442,-0.41414142,0.9398706782062599,31,0.14999999,0.7606997489929199,3.527463453343933
0.1110375381716815,-0.6865244,0.8540824618283186,-0.4949495,0.9393822318501251,32,0.14999999,0.7831785678863525,3.553201221493808
0.1084583805892765,-0.5821362,0.8566616194107236,-0.3939394,0.9391946620476831,33,0.14999999,0.7998316287994385,3.5791265594461246
0.10615223671002429,-0.3179809,0.8589677632899758,-0.41414142,0.935070511305299,34,0.14999999,0.8219788074493408,3.6091760481408257
0.10390143786162113,-0.83581454,0.8612185621383789,-0.75757575,0.9377457229840858,35,0.14999999,0.8451178073883057,3.63655032515674
0.1018263955102264,-0.94187266,0.8632936044897737,-0.7171717,0.9359200867885893,36,0.14999999,0.8604199886322021,3.6657502383681506
0.09979807866199669,-0.5687267,0.8653219213380033,-0.41414142,0.938341327874273,37,0.14999999,0.879824161529541,3.6925289104938774
0.09841942019793022,-0.14386922,0.8667005798020697,-0.41414142,0.9177109429725293,38,0.14999999,0.8954551219940186,3.739937967521348
0.096586217344051,-0.787069,0.8685337826559489,-0.75757575,0.9381954911033595,39,0.14999999,0.9153790473937988,3.7668624764179888
0.09482539450257058,-0.5980052,0.8702946054974292,-0.75757575,0.9389666963151659,40,0.14999999,0.9341001510620117,3.793015780102823
0.09322857371990653,-0.9460459,0.8718914262800933,-0.75757575,0.9357642575866549,41,0.14999999,0.9544706344604492,3.8223715225161676
0.09163707467053174,-0.75887626,0.8734829253294681,-0.75757575,0.9387343863538345,42,0.14999999,0.9799566268920898,3.848757136162333
0.09013160959970484,-0.76573294,0.8749883904002951,-0.41414142,0.9382179233750249,43,0.14999999,1.0151245594024658,3.875659212787308
0.08872922743575802,-0.40679795,0.8763907725642419,-0.37373737,0.9366932056139552,44,0.14999999,1.0492613315582275,3.904086007173353
0.08785686025044964,-0.17415226,0.8772631397495504,-0.37373737,0.9156472959031188,45,0.14999999,1.0809636116027832,3.953558711270234
0.08650933999729438,-0.60853827,0.8786106600027056,-0.53535354,0.9392490713946927,46,0.14999999,1.106942892074585,3.979429639875541
0.08523090532568649,-0.49118418,0.8798890946743135,-0.4949495,0.9386970895682761,47,0.14999999,1.1297407150268555,4.005852550307265
0.08400828391350094,-0.41190565,0.8811117160864991,-0.37373737,0.9385749224592191,48,0.14999999,1.1480374336242676,4.032397627848045
0.08285156650948491,-0.4029629,0.8822684334905151,-0.53535354,0.9377908688832848,49,0.14999999,1.1816802024841309,4.059726758964761
0.08169942047313289,-0.5683405,0.883420579526867,-0.61616164,0.9398757353081169,50,0.14999999,1.212263822555542,4.084971023656644
0.08082215046025294,-0.18787298,0.8842978495397469,-0.67676765,0.9281613501837433,51,0.14999999,1.2498810291290283,4.1219296734729
0.07978340538373267,-0.61950964,0.8853365946162672,-0.4949495,0.9383125935188015,52,0.14999999,1.27797532081604,4.148737079954099
0.07875486412111608,-0.5687649,0.8863651358788838,-0.7777778,0.9398492815349467,53,0.14999999,1.305511474609375,4.174007798419153
0.07775529747564874,-0.557559,0.8873647025243512,-0.7777778,0.9403417347341203,54,0.14999999,1.3319802284240723,4.1987860636850325
0.07682600971283933,-0.51322424,0.8882939902871606,-0.4949495,0.9384755294788698,55,0.14999999,1.3628721237182617,4.225430534206163
0.07591032631599583,-0.5559491,0.889209673684004,-0.6969697,0.9395722605103969,56,0.14999999,1.3916661739349365,4.250978273695766
0.07502158817531393,-0.67188007,0.890098411824686,-0.7777778,0.9398677477028732,57,0.14999999,1.414309024810791,4.276230525992894
0.07417530771412305,-0.48350215,0.8909446922858768,-0.4949495,0.939182678573757,58,0.14999999,1.4489092826843262,4.3021678474191365
0.07335578480977817,-0.67789567,0.8917642151902216,-0.6969697,0.939296543642224,59,0.14999999,1.4800615310668945,4.327991303776912
0.0727153152400776,-0.26742005,0.8924046847599223,-0.45454547,0.9301923893722561,60,0.14999999,1.5093233585357666,4.362918914404656
0.07197973242382445,-0.8106344,0.8931402675761755,-0.47474748,0.9372752365513641,61,0.14999999,1.539799451828003,4.3907636778532915
0.07125069465752654,-0.4845159,0.8938693053424733,-0.45454547,0.9383406090866467,62,0.14999999,1.5735740661621094,4.417543068766645
0.07059134288923963,-0.96052015,0.8945286571107602,-0.7777778,0.935408466744549,63,0.14999999,1.5993106365203857,4.447254602022096
0.06988765834830651,-0.6148686,0.8952323416516933,-0.8181818,0.9395644677304793,64,0.14999999,1.6287791728973389,4.472810134291617
0.06923548333108447,-0.6514013,0.8958845166689153,-0.8181818,0.9376237177711265,65,0.14999999,1.6582043170928955,4.50030641652049
0.06868547257728358,-1.1160041,0.8964345274227162,-0.97979796,0.9321852264197741,66,0.14999999,1.6827552318572998,4.533241190100716
0.06810268411213663,-0.963507,0.8970173158878632,-0.93939394,0.9354813545875613,67,0.14999999,1.7128303050994873,4.562879835513154
0.06758747055532964,-1.1024513,0.8975325294446702,-1.0,0.9320518377507383,68,0.14999999,1.737562656402588,4.595947997762416
0.06698154418780636,-0.6429751,0.8981384558121934,-0.67676765,0.939341448803777,69,0.14999999,1.7593631744384766,4.621726548958638
0.06639484035457828,-0.6474349,0.8987251596454214,-0.7777778,0.939207724138159,70,0.14999999,1.7762525081634521,4.647638824820479
0.06583882960647312,-0.7658303,0.8992811703935266,-0.75757575,0.9382019227608877,71,0.14999999,1.7909533977508545,4.674556902059591
0.06529256942703993,-0.707975,0.8998274305729598,-0.7777778,0.9386119033127167,72,0.14999999,1.8064355850219727,4.701064998746874
0.06473990537267703,-0.58723164,0.9003800946273226,-0.47474748,0.9401719065414514,73,0.14999999,1.8214728832244873,4.726013092205423
0.06421350328405738,-0.5864221,0.9009064967159423,-0.61616164,0.9393338491851768,74,0.14999999,1.8406777381896973,4.751799243020246
0.0636916676595876,-0.59390044,0.9014283323404122,-0.85858583,0.9400441685511766,75,0.14999999,1.8622534275054932,4.77687507446907
0.06319034418937335,-0.6390548,0.9019296558106265,-0.7373737,0.9395289160766952,76,0.14999999,1.8800361156463623,4.802466158392375
0.06272337158320843,-0.3310713,0.9023966284167914,-0.41414142,0.9378865464853257,77,0.14999999,1.8920412063598633,4.829699611907049
0.062261540266076644,-0.77500975,0.9028584597339232,-0.67676765,0.9384194711530712,78,0.14999999,1.905914068222046,4.856400140753978
