Iteration,ReturnLastEpisode,TimeElapsed,Regret,LQGmu1_higher,ReturnMean,LQGsigma_higher,Regret/t,LQGmu1_actor
27,0.9124045225598666,0.7573792934417725,3.270998159590724,-0.75757575,0.8439719200151585,0.14999999,0.12114807998484162,-0.983301
28,0.9177650884285926,0.7897377014160156,3.3183530711621314,-0.65656567,0.8466073903156383,0.14999999,0.11851260968436184,-0.8104482
29,0.9182834956310325,0.8181180953979492,3.3651895755310988,-0.7171717,0.8490789801541002,0.14999999,0.11604101984589996,-0.8170247
30,0.9215053324149222,0.842707633972168,3.4088042431161765,-0.67676765,0.8514931918961276,0.14999999,0.11362680810387255,-0.6161938
31,0.9208726803493449,0.8672444820404053,3.4530515627668317,-0.67676765,0.8537312399107475,0.14999999,0.11138876008925264,-0.7010403
32,0.9173850853444777,0.8967747688293457,3.500786477422354,-0.7171717,0.8557204225805516,0.14999999,0.10939957741944856,-0.842972
33,0.9190217604477235,0.9230585098266602,3.5468847169746303,-0.7171717,0.8576386449401628,0.14999999,0.10748135505983727,-0.55745673
34,0.9210155409438368,0.9469056129455566,3.5909891760307935,-0.61616164,0.8595026712932121,0.14999999,0.10561732870678804,-0.5622654
35,0.918666590209936,0.9804348945617676,3.6374425858208577,-0.75757575,0.861193068976547,0.14999999,0.10392693102345307,-0.46185607
36,0.9181831457584333,1.007965326309204,3.6843794400624246,-0.7171717,0.8627761266649328,0.14999999,0.10234387333506735,-0.8263909
37,0.9206496129214258,1.035071849822998,3.7288498271409987,-0.6969697,0.8643402749421353,0.14999999,0.10077972505786482,-0.637669
38,0.9210662734788085,1.067737340927124,3.77290355366219,-0.67676765,0.865833064377311,0.14999999,0.09928693562268921,-0.6524961
39,0.9207565232022974,1.094257116317749,3.8172670304598926,-0.7373737,0.8672413581933364,0.14999999,0.09787864180666392,-0.61025286
40,0.9162146067207968,1.1230127811431885,3.866172423739096,-0.7171717,0.8684656894065229,0.14999999,0.0966543105934774,-0.8829585
41,0.9200095465513132,1.2120256423950195,3.911282877187783,-0.65656567,0.8697228566539569,0.14999999,0.09539714334604349,-0.7668909
42,0.9209542298537614,1.2766835689544678,3.9554486473340216,-0.6969697,0.8709426512539522,0.14999999,0.09417734874604813,-0.61583596
43,0.919080466510539,1.30055570602417,4.001488180823483,-0.75757575,0.8720621353296867,0.14999999,0.09305786467031354,-0.6871935
44,0.9142252823177498,1.3216955661773682,4.052382898505733,-0.7171717,0.8730203886703246,0.14999999,0.09209961132967574,-0.93780243
45,0.9191440347585726,1.3432402610778809,4.09835886374716,-0.7171717,0.8740453585833967,0.14999999,0.09107464141660356,-0.69924545
46,0.9200527362229848,1.3645374774932861,4.143426127524175,-0.61616164,0.8750455189668661,0.14999999,0.09007448103313424,-0.67313886
47,0.9182634206295697,1.3856112957000732,4.190282706894605,-0.7373737,0.8759650487894768,0.14999999,0.08915495121052351,-0.75686365
48,0.9178919524040385,1.4074790477752686,4.237510754490566,-0.67676765,0.8768385259481136,0.14999999,0.0882814740518868,-0.82436156
49,0.9058820509797402,1.4290885925292969,4.2967487035108265,-0.57575756,0.8774312509487591,0.14999999,0.08768874905124135,-0.2509779
50,0.9142156954506331,1.4458215236663818,4.347653008060194,-0.8181818,0.8781669398387966,0.14999999,0.08695306016120387,-0.9322762
51,0.9203227365226645,1.4658584594726562,4.392450271537529,-0.6363636,0.8789935240874999,0.14999999,0.08612647591250056,-0.68341607
52,0.9197537089374203,1.4829392433166504,4.4378165626001085,-0.6363636,0.8797773737961522,0.14999999,0.08534262620384823,-0.762871
53,0.9179534412825021,1.4999029636383057,4.484983121317606,-0.7979798,0.8804976769562719,0.14999999,0.08462232304372842,-0.8153791
54,0.9205290498978889,1.5197770595550537,4.5295740714197175,-0.5959596,0.881238998677413,0.14999999,0.08388100132258736,-0.6281392
55,0.9206184995144326,1.5458204746246338,4.574075571905285,-0.61616164,0.8819549896017225,0.14999999,0.08316501039827791,-0.68144464
56,0.9196313270703831,1.5680742263793945,4.619564244834901,-0.6969697,0.8826277813422342,0.14999999,0.0824922186577661,-0.7559394
57,0.9196329408739614,1.5904638767242432,4.66505130396094,-0.6969697,0.8832769946673522,0.14999999,0.08184300533264807,-0.74969727
58,0.9210482649877801,1.617220163345337,4.70912303897316,-0.67676765,0.8839282234659803,0.14999999,0.08119177653402,-0.63170797
59,0.918591120666056,1.6342308521270752,4.7556519183071035,-0.6969697,0.8845157301981851,0.14999999,0.08060426980181531,-0.8166571
60,0.9197096960533839,1.6580650806427002,4.801062222253719,-0.6363636,0.8851022962957716,0.14999999,0.08001770370422866,-0.6358971
61,0.9182094594239192,1.6837217807769775,4.8479727628298,-0.7171717,0.8856450366749216,0.14999999,0.07947496332507868,-0.79795116
62,0.9200980161420331,1.7117693424224854,4.892994746687767,-0.8989899,0.8862007298921332,0.14999999,0.0789192701078672,-0.6601313
63,0.9179137512867036,1.7344036102294922,4.940200995401063,-0.57575756,0.8867041111841104,0.14999999,0.07841588881588989,-0.41515794
64,0.91438011631326,1.7562048435211182,4.990940879087803,-0.8181818,0.8871365487642534,0.14999999,0.07798345123574692,-0.9407854
65,0.9098853053250313,1.7847850322723389,5.046175573762771,-0.85858583,0.8874865296344192,0.14999999,0.0776334703655811,-1.0456014
66,0.9125536458195344,1.811847448348999,5.098741927943237,-0.67676765,0.8878663344251029,0.14999999,0.07725366557489753,-0.3123644
67,0.9195326826354322,1.8382110595703125,5.144329245307805,-0.6969697,0.8883389664879436,0.14999999,0.0767810335120568,-0.7837454
68,0.9191745717027677,1.863954782485962,5.190274673605037,-0.7171717,0.8887924312705145,0.14999999,0.07632756872948585,-0.47578645
69,0.9213162922647026,1.8888754844665527,5.234078381340335,-0.7373737,0.8892637915747782,0.14999999,0.07585620842522224,-0.56162405
70,0.9178248715232333,1.9232666492462158,5.281373509817101,-0.7171717,0.8896718070026133,0.14999999,0.07544819299738716,-0.81748307
71,0.9172799744192979,1.9545001983642578,5.329213535397803,-0.67676765,0.8900606544310172,0.14999999,0.07505934556898314,-0.8591118
72,0.920638395041859,1.9819159507751465,5.373695140355943,-0.7373737,0.8904853452728345,0.14999999,0.07463465472716588,-0.6396373
73,0.9195354852151927,2.009925365447998,5.419279655140751,-0.75757575,0.8908832923953326,0.14999999,0.07423670760466781,-0.518921
74,0.9173067593663183,2.0427563190460205,5.4670928957744325,-0.6363636,0.8912403662733187,0.14999999,0.07387963372668152,-0.3981946
75,0.9162201588365676,2.0749669075012207,5.515992736937865,-0.7777778,0.891573430174162,0.14999999,0.0735465698258382,-0.8930916
76,0.9200421088750145,2.1102898120880127,5.561070628062851,-0.6363636,0.8919480180518048,0.14999999,0.07317198194819541,-0.69765145
77,0.9202065242583797,2.141925096511841,5.605984103804471,-0.6969697,0.8923150116389031,0.14999999,0.07280498836109703,-0.7226716
78,0.9197598984532308,2.169783592224121,5.65134420535124,-0.67676765,0.8926668691621638,0.14999999,0.07245313083783642,-0.54192996
79,0.919704546845486,2.1979496479034424,5.696759658505754,-0.6969697,0.8930091182467628,0.14999999,0.07211088175323739,-0.72236776
80,0.9117317603011672,2.2218871116638184,5.750147898204586,-0.6969697,0.8932431512724428,0.14999999,0.07187684872755733,-0.3809543
81,0.9187180548408476,2.254032611846924,5.796549843363739,-0.7171717,0.8935576562547688,0.14999999,0.07156234374523134,-0.49006993
82,0.9140940851441959,2.2866814136505127,5.847575758219543,-0.75757575,0.893808100509518,0.14999999,0.07131189949048224,-0.9458226
83,0.9186270461842585,2.317248821258545,5.894068712035285,-0.83838385,0.8941071239513823,0.14999999,0.07101287604861789,-0.79902834
84,0.9205353723732884,2.3497347831726074,5.938653339661997,-0.7373737,0.894421745956405,0.14999999,0.0706982540435952,-0.5629414
85,0.9191999391849174,2.378629684448242,5.984573400477079,-0.959596,0.8947132541120346,0.14999999,0.07040674588796564,-0.7688295
86,0.9168898323138066,2.404635190963745,6.032803568163272,-0.9191919,0.8949711213004272,0.14999999,0.07014887869957294,-0.8659708
87,0.042699425561937454,2.4273533821105957,6.955224142601335,0.85858583,0.8851748949126285,0.14999999,0.07994510508737167,0.96281534
88,0.9146854771717492,2.4536921977996826,7.005658665429586,-0.7171717,0.8855102424383002,0.14999999,0.07960975756169984,-0.93213457
89,0.9183666324275278,2.4790496826171875,7.052412033002057,-0.6969697,0.8858794153595274,0.14999999,0.07924058464047255,-0.8231387
90,0.9072340655463313,2.5014679431915283,7.110297967455726,-1.0,0.8861166892504919,0.14999999,0.07900331074950807,-1.1363257
91,0.9179792199953212,2.5273420810699463,7.1574387474604055,-0.7373737,0.8864668269509846,0.14999999,0.07865317304901545,-0.8296643
92,0.9188890161656955,2.5598714351654053,7.20366973129471,-0.75757575,0.8868192420511444,0.14999999,0.07830075794885553,-0.6398603
93,0.9175646611024069,2.5891032218933105,7.251225070192303,-0.7171717,0.8871498379549214,0.14999999,0.07797016204507853,-0.8447032
94,0.9130328925095135,2.6229875087738037,7.303312177682789,-0.7171717,0.8874251895991192,0.14999999,0.07769481040088073,-0.98068345
95,0.920785334537809,2.655503273010254,7.347646843144981,-0.7171717,0.8877763490195265,0.14999999,0.07734365098047348,-0.67758596
96,0.9183644798968106,2.6826364994049072,7.39440236324817,-0.5555556,0.8880949753828316,0.14999999,0.07702502461716844,-0.5329884
97,0.918236079070424,2.7100348472595215,7.441286284177746,-0.61616164,0.8884057084105387,0.14999999,0.0767142915894613,-0.8110871
98,0.9205940396332069,2.740985155105591,7.485812244544539,-0.7373737,0.8887341607699536,0.14999999,0.07638583923004633,-0.6772827
99,0.9175316110055417,2.76374888420105,7.533400633538998,-0.85858583,0.8890250441056666,0.14999999,0.07609495589433331,-0.8430628
100,0.9140312131206932,2.789241313934326,7.584489420418304,-0.7979798,0.8892751057958169,0.14999999,0.07584489420418304,-0.95432055
101,0.9163856268403802,2.8155829906463623,7.633223793577924,-0.8181818,0.8895435267962581,0.14999999,0.07557647320374182,-0.8598184
102,0.9207449767279102,2.8467235565185547,7.677598816850014,-0.7373737,0.8898494233642156,0.14999999,0.07527057663578444,-0.6827224
103,0.9194988368801902,2.8726251125335693,7.723219979969824,-0.6363636,0.8901372817478659,0.14999999,0.0749827182521342,-0.76777583
104,0.9153412334948944,2.8985021114349365,7.772998746474929,-0.93939394,0.8903796274377412,0.14999999,0.07474037256225893,-0.9210154
105,0.9214465356035149,2.9226014614105225,7.816672210871414,-0.7777778,0.8906755027536056,0.14999999,0.07444449724639442,-0.6257936
106,0.918083314345602,2.953078031539917,7.863708896525813,-0.6363636,0.8909340670139075,0.14999999,0.07418593298609258,-0.82180274
107,0.9205777797616519,2.9773318767547607,7.908251116764161,-0.6363636,0.8912111110582791,0.14999999,0.07390888894172112,-0.63167906
108,0.9141342224932356,2.998757839202881,7.9592368942709255,-0.959596,0.8914233620900842,0.14999999,0.07369663790991597,-0.94737935
109,0.9192890479049975,3.0256974697113037,8.005067846365929,-0.7777778,0.891679010583799,0.14999999,0.07344098941620118,-0.7115383
110,0.9192584282838574,3.060413122177124,8.050929418082072,-0.3131313,0.8919297325628903,0.14999999,0.07319026743710974,-0.45788062
111,0.9199235786867531,3.0928730964660645,8.096125839395318,-0.9191919,0.892181929374817,0.14999999,0.07293807062518305,-0.73965883
112,0.8873567717111338,3.124098777770996,8.173889067684184,-0.6363636,0.8921388476099628,0.14999999,0.07298115239003736,-0.16643208
113,0.9208405369178082,3.1540656089782715,8.218168530766377,-0.85858583,0.8923928448604747,0.14999999,0.07272715513952546,-0.71001095
114,0.9170680485052587,3.180612325668335,8.266220482261119,-0.8787879,0.8926092940152535,0.14999999,0.07251070598474665,-0.8738876
115,0.9088845914728794,3.214264154434204,8.32245589078824,-0.8989899,0.892750818340972,0.14999999,0.07236918165902817,-1.0600151
116,0.9198090051456909,3.2524497509002686,8.36776688564255,-0.6969697,0.8929840785720472,0.14999999,0.07213592142795301,-0.74138045
117,0.9205095847113635,3.2844719886779785,8.412377300931185,-0.6969697,0.8932193393082807,0.14999999,0.07190066069171953,-0.61482567
118,0.9195765652700789,3.3162894248962402,8.457920735661107,-0.6969697,0.8934427056299908,0.14999999,0.07167729437000937,-0.6262207
119,0.9196669377826467,3.347970962524414,8.50337379787846,-0.67676765,0.8936630773287527,0.14999999,0.07145692267124756,-0.7362849
120,0.9111533353894572,3.3685314655303955,8.557340462489003,-0.8787879,0.8938088294792585,0.14999999,0.07131117052074169,-1.0158556
121,0.9199343302239349,3.400574207305908,8.60252613226507,-0.7777778,0.8940247427085535,0.14999999,0.07109525729144685,-0.71445996
122,0.9188552075348592,3.4316980838775635,8.64879092473021,-0.6969697,0.894228271108769,0.14999999,0.07089172889123123,-0.78166074
123,0.9151809072802435,3.464738368988037,8.698730017449968,-0.959596,0.8943986177443095,0.14999999,0.0707213822556908,-0.9230827
124,0.9200057212544405,3.502362012863159,8.743844296195528,-0.67676765,0.8946051266435847,0.14999999,0.07051487335641554,-0.6168508
125,0.920135538841527,3.5309300422668457,8.788828757354,-0.65656567,0.8948093699411682,0.14999999,0.07031063005883201,-0.5167963
126,0.9122551927129832,3.565234422683716,8.841693564641018,-0.959596,0.8949478288520556,0.14999999,0.07017217114794458,-0.98964185
127,0.9180438906319398,3.5950608253479004,8.888769674009078,-0.7373737,0.8951296876062279,0.14999999,0.06999031239377226,-0.51441854
128,0.9183609786155071,3.623617172241211,8.93552869539357,-0.37373737,0.8953111820672379,0.14999999,0.06980881793276227,-0.49264923
129,0.9183013302774459,3.6522016525268555,8.982347365116125,-0.85858583,0.8954894002704178,0.14999999,0.06963059972958237,-0.81618994
130,0.9127419533555832,3.6829307079315186,9.034725411760542,-0.7979798,0.8956221122172268,0.14999999,0.0694978877827734,-0.9819766
131,0.9209524205677038,3.7103335857391357,9.078892991192838,-0.85858583,0.8958154733496732,0.14999999,0.069304526650327,-0.66044223
132,0.9206724391754049,3.7410202026367188,9.123340552017433,-0.8181818,0.8960037836968378,0.14999999,0.06911621630316238,-0.74456227
133,0.917943704072227,3.772615432739258,9.170516847945207,-0.7373737,0.8961687455041715,0.14999999,0.06895125449582862,-0.82371724
134,0.9197971865822411,3.8084518909454346,9.215839661362965,-0.7373737,0.8963450771540079,0.14999999,0.06877492284599228,-0.6763618
135,0.9126838681001465,3.845845937728882,9.268275793262818,-0.7373737,0.8964661052350904,0.14999999,0.06865389476490977,-0.9899887
136,0.9179267121432485,3.882007122039795,9.31546908111957,-0.7373737,0.8966239038152973,0.14999999,0.06849609618470272,-0.83129644
137,0.9204538116778807,3.915985584259033,9.36013526944169,-0.75757575,0.8967978447486008,0.14999999,0.0683221552513992,-0.74391776
138,0.9117090237705042,3.9490959644317627,9.413546245671185,-0.8989899,0.8969058967704987,0.14999999,0.06821410322950135,-0.9997699
139,0.9131891241521588,3.9765372276306152,9.465477121519026,-0.7373737,0.89702304229123,0.14999999,0.06809695770876997,-0.33748192
140,0.9198787416616672,4.003787279129028,9.510718379857359,-0.57575756,0.897186297286733,0.14999999,0.06793370271326685,-0.5599139
141,0.9183677647438159,4.041691541671753,9.557470615113543,-0.7979798,0.8973365204601876,0.14999999,0.06778347953981236,-0.5021694
142,0.9199109298008553,4.067513465881348,9.602679685312687,-0.37373737,0.8974954951738542,0.14999999,0.06762450482614568,-0.4707579
143,0.9191276242158906,4.100829124450684,9.648672061096796,-0.67676765,0.8976467688035189,0.14999999,0.06747323119648109,-0.8082961
144,0.9101575350742203,4.121856451034546,9.703634526022576,-0.85858583,0.8977336491248433,0.14999999,0.06738635087515678,-1.0350281
145,0.9188024687982115,4.150377511978149,9.749952057224364,-0.65656567,0.8978789513294873,0.14999999,0.06724104867051285,-0.7552898
146,0.9180939829935804,4.1787474155426025,9.796978074230784,-0.4949495,0.8980174104504742,0.14999999,0.06710258954952592,-0.7722857
147,0.9198694027287287,4.208653450012207,9.842228671502056,-0.7373737,0.8981660634591698,0.14999999,0.06695393654083032,-0.68960786
148,0.9200693924106705,4.239235162734985,9.887279279091386,-0.7373737,0.8983140589250584,0.14999999,0.0668059410749418,-0.74430704
149,0.9206263333502576,4.26953911781311,9.931772945741129,-0.7171717,0.8984638057332813,0.14999999,0.06665619426671898,-0.7055588
150,0.9135023664980984,4.308210372924805,9.98339057924303,-0.43434343,0.8985640628050469,0.14999999,0.06655593719495353,-0.37341717
151,0.9198374644668691,4.340200424194336,10.028673114776161,-0.45454547,0.8987049462597608,0.14999999,0.06641505374023948,-0.61019766
152,0.9211353869712083,4.369978189468384,10.072657727804954,-0.75757575,0.8988525149486519,0.14999999,0.06626748505134838,-0.6691501
153,0.9201736856574689,4.406447410583496,10.117604042147484,-0.65656567,0.8989918690055723,0.14999999,0.06612813099442799,-0.5961798
154,0.9208258883813514,4.438348293304443,10.161898153766133,-0.7373737,0.8991336483521682,0.14999999,0.06598635164783204,-0.7309269
155,0.9158030190958029,4.4669106006622314,10.21121513467033,-0.83838385,0.8992411926795464,0.14999999,0.06587880732045373,-0.8952741
156,0.9210761591952821,4.496099472045898,10.255258975475048,-0.67676765,0.8993811604136217,0.14999999,0.06573883958637851,-0.5988115
157,0.9168097465596695,4.530295372009277,10.303569228915379,-0.7373737,0.8994921705164627,0.14999999,0.06562782948353744,-0.85003674
158,0.9210596481125999,4.563485383987427,10.347629580802778,-0.7373737,0.8996286735392229,0.14999999,0.06549132646077707,-0.5663473
159,0.9164041787195025,4.601735353469849,10.396345402083275,-0.7373737,0.8997341798611115,0.14999999,0.06538582013888852,-0.88325024
160,0.9204426150007635,4.6395158767700195,10.441022787082511,-0.7373737,0.8998636075807342,0.14999999,0.0652563924192657,-0.6494174
161,0.9181286648047258,4.661046266555786,10.488014122277786,-0.6969697,0.8999770551411317,0.14999999,0.06514294485886823,-0.8332983
162,0.9205980592959353,4.693707227706909,10.532536062981851,-0.7373737,0.9001043452902354,0.14999999,0.06501565470976452,-0.7205586
163,0.9027356844816182,4.731574773788452,10.594920378500232,-0.33333334,0.9001204884754587,0.14999999,0.0649995115245413,-0.2592966
164,0.9181694560032124,4.749957084655762,10.64187092249702,-0.3939394,0.9002305431555059,0.14999999,0.06488945684449403,-0.41446888
165,0.9103281256505145,4.782924175262451,10.696662796846505,-0.9191919,0.9002917406251727,0.14999999,0.06482825937482731,-1.0378051
166,0.920372224205688,4.8106489181518555,10.741410572640817,-0.7373737,0.90041270739373,0.14999999,0.06470729260626998,-0.7356125
167,0.9165560794596797,4.8460211753845215,10.789974493181138,-0.8181818,0.9005093742923285,0.14999999,0.06461062570767148,-0.8768025
168,0.9214417919188949,4.876523733139038,10.833652701262242,-0.7373737,0.9006339720162961,0.14999999,0.06448602798370381,-0.67159605
169,0.9193088290833341,4.917205572128296,10.879463872178908,-0.3939394,0.9007444741291188,0.14999999,0.0643755258708811,-0.51264435
170,0.9205268980657384,4.957512140274048,10.924056974113169,-0.5959596,0.9008608413287459,0.14999999,0.06425915867125394,-0.6237689
171,0.9196096511702158,4.988583087921143,10.969567322942954,-0.5959596,0.9009704834915616,0.14999999,0.06414951650843832,-0.49610037
172,0.9192051431397396,5.02921724319458,11.015482179803215,-0.5959596,0.9010764989546324,0.14999999,0.06404350104536753,-0.53786016
173,0.8773972103996521,5.0680131912231445,11.103204969403562,-0.37373737,0.9009396244543146,0.14999999,0.06418037554568533,-0.14160757
174,0.9073230163130124,5.110619068145752,11.16100195309055,-0.8787879,0.9009763106144221,0.14999999,0.06414368938557787,-1.1002775
175,0.9191106798874833,5.146876573562622,11.207011273203065,-0.5151515,0.9010799355816967,0.14999999,0.06404006441830323,-0.7660618
176,0.9184064459547107,5.1778504848480225,11.253724827248355,-0.67676765,0.9011783816633616,0.14999999,0.06394161833663838,-0.7925415
177,0.9173534727811907,5.211230278015137,11.301491354467164,-0.7171717,0.9012697663589426,0.14999999,0.06385023364105742,-0.84341824
178,0.9191914884260145,5.245845556259155,11.347419866041148,-0.7171717,0.90137045019078,0.14999999,0.06374954980921993,-0.81093186
179,0.9194582161670165,5.288119792938232,11.393081649874132,-0.7777778,0.9014714991627143,0.14999999,0.06364850083728565,-0.7722806
180,0.9187556131588268,5.3223395347595215,11.439446036715305,-0.7171717,0.9015675220182483,0.14999999,0.06355247798175169,-0.7840543
181,0.9214368346091122,5.346513271331787,11.483129202106193,-0.53535354,0.9016772972259327,0.14999999,0.06344270277406737,-0.4911481
182,0.909356449054843,5.380996942520142,11.53889275305135,-0.67676765,0.9017194903678498,0.14999999,0.06340050963215027,-1.0503564
183,0.9099533050239434,5.416018009185791,11.594059448027407,-1.0,0.9017644838905607,0.14999999,0.06335551610943937,-1.0472804
184,0.9207737374376975,5.452193737030029,11.638405710589709,-0.7171717,0.9018677950511429,0.14999999,0.06325220494885711,-0.7087661
185,0.8758143927054992,5.486365556716919,11.727711317884209,-0.4949495,0.9017269658492746,0.14999999,0.06339303415072545,-0.16970462
186,0.9177612753980393,5.527052402496338,11.77507004248617,-0.6969697,0.9018131718145906,0.14999999,0.06330682818540952,-0.84112334
187,0.9187059689358187,5.572870969772339,11.821484073550351,-0.4949495,0.9019035076280731,0.14999999,0.06321649237192702,-0.5081407
188,0.9153560411389232,5.618100643157959,11.871248032411428,-0.97979796,0.9019750636573861,0.14999999,0.06314493634261398,-0.9065446
189,0.9156756730986619,5.657159328460693,11.920692359312765,-0.8989899,0.9020475536544299,0.14999999,0.06307244634557019,-0.9014564
190,0.8903001650045052,5.701488494873047,11.99551219430826,-0.33333334,0.9019857252931146,0.14999999,0.06313427470688558,-0.17635818
191,0.9179892402950243,5.72678804397583,12.042642954013235,-0.4949495,0.9020695133297737,0.14999999,0.06305048667022636,-0.84654605
192,0.9073730571668418,5.764911890029907,12.100389896846394,-0.97979796,0.902097135953925,0.14999999,0.06302286404607498,-1.1156698
193,0.9162774472491676,5.808194875717163,12.149232449597227,-1.0,0.9021706090694445,0.14999999,0.06294939093055558,-0.89278936
194,0.9196014668491139,5.852019309997559,12.194750982748113,-0.6969697,0.9022604588518139,0.14999999,0.06285954114818615,-0.7056956
195,0.9178934130503353,5.8959596157073975,12.241977569697777,-0.83838385,0.9023406278477037,0.14999999,0.0627793721522963,-0.8307369
196,0.9196266658193759,5.946336269378662,12.2874709038784,-0.6969697,0.9024288219189879,0.14999999,0.06269117808101225,-0.7405596
197,0.9132202391180545,5.986017227172852,12.339370664760345,-0.43434343,0.9024836006864958,0.14999999,0.06263639931350429,-0.3168777
198,0.9192203074326621,6.0294435024261475,12.385270357327682,-0.57575756,0.9025681295084461,0.14999999,0.06255187049155395,-0.469827
199,0.9087090154340768,6.055973291397095,12.441681341893606,-1.0,0.9025989882316905,0.14999999,0.06252101176830958,-1.0685384
200,0.9210733261677624,6.10334587097168,12.485728015725844,-0.959596,0.902691359921371,0.14999999,0.06242864007862922,-0.6771163
201,0.9170231348987744,6.135879993438721,12.53382488082707,-0.83838385,0.9027626622844427,0.14999999,0.062357337715557556,-0.8032956
202,0.912622335390691,6.164554595947266,12.586322545436378,-0.8989899,0.9028114725473448,0.14999999,0.06230852745265534,-0.98030907
203,0.9201860910569412,6.20751166343689,12.631256454379436,-0.5151515,0.9028970618010868,0.14999999,0.062222938198913474,-0.7135367
204,0.9192075335411921,6.259459018707275,12.677168920838243,-0.75757575,0.9029770150939304,0.14999999,0.06214298490606982,-0.7645662
205,0.9209710930934678,6.315807580947876,12.721317827744775,-0.61616164,0.903064791084172,0.14999999,0.06205520891582817,-0.68937695
206,0.9200414163054133,6.371050119400024,12.766396411439361,-0.61616164,0.903147201886217,0.14999999,0.061972798113783305,-0.56148833
207,0.919248361219619,6.413264989852905,12.812268050219743,-0.83838385,0.9032249852646391,0.14999999,0.061895014735361076,-0.68391585
208,0.9069176445576413,6.451672554016113,12.8704704056621,-0.959596,0.903242738434317,0.14999999,0.06187726156568318,-1.2025983
209,0.919441464441584,6.504863977432251,12.916148941220516,-0.5555556,0.9033202443003805,0.14999999,0.06179975569961969,-0.5750731
210,0.9081247519782362,6.530378341674805,12.97314418924228,-0.7979798,0.9033431229083704,0.14999999,0.061776877091629906,-1.0719928
211,0.9071528130076965,6.555114507675171,13.031111376234584,-0.959596,0.9033611783116846,0.14999999,0.06175882168831556,-1.1176453
212,0.9178855546639064,6.589478492736816,13.078345821570677,-0.47474748,0.9034296895208932,0.14999999,0.06169031047910697,-0.43264508
