ReturnMean,Regret,TimeElapsed,LQGmu1_actor,LQGmu1_higher,LQGsigma_higher,ReturnLastEpisode,Regret/t,Iteration
0.949660231261766,0.015459768738233959,0.07814478874206543,-0.6594825,-1.0,0.14999999,0.949660231261766,0.015459768738233959,1
0.621590088555032,0.6870598228899361,0.09821224212646484,0.7100941,0.57575756,0.14999999,0.2935199458482979,0.34352991144496803,2
0.7310275854768239,0.7022772435695285,0.11739420890808105,-0.41087988,-0.3131313,0.14999999,0.9499025793204076,0.23409241452317617,3
0.7857156482858737,0.7176174068565052,0.13430571556091309,-0.8079077,-0.67676765,0.14999999,0.9497798367130232,0.1794043517141263,4
0.8182959592158119,0.7341202039209411,0.15457415580749512,-1.0074335,-0.47474748,0.14999999,0.9486172029355641,0.14682404078418823,5
0.8400750490455512,0.7502697057266934,0.17701220512390137,-0.9776771,-0.8787879,0.14999999,0.9489704981942477,0.1250449509544489,6
0.8396999168143141,0.8779405822998015,0.20366930961608887,0.01178278,-0.13131313,0.14999999,0.8374491234268918,0.12542008318568593,7
0.7405569994266227,1.7965040045870193,0.22544622421264648,1.3801962,1.0,0.14999999,0.046556577712782224,0.2245630005733774,8
0.671327597648256,2.6441316211656964,0.2453937530517578,0.9440173,0.83838385,0.14999999,0.1174923834213228,0.29379240235174403,9
0.6992947950607854,2.6582520493921464,0.2725517749786377,-0.4392554,-0.3939394,0.14999999,0.9509995717735501,0.26582520493921463,10
0.7220213875559837,2.6740847368841805,0.2977259159088135,-0.88546604,-0.83838385,0.14999999,0.9492873125079659,0.2430986124440164,11
0.740431129989589,2.6962664401249317,0.3264894485473633,-0.15059651,-0.3939394,0.14999999,0.9429382967592486,0.22468887001041096,12
0.7563751151764431,2.71368350270624,0.35646867752075195,-0.28137496,-0.3939394,0.14999999,0.947702937418692,0.2087448848235569,13
0.7701870864642171,2.729060789500961,0.38250088691711426,-0.8656663,-0.7979798,0.14999999,0.9497427132052787,0.19493291353578293,14
0.782141759303275,2.744673610450876,0.41158151626586914,-0.84661406,-0.7979798,0.14999999,0.9495071790500847,0.18297824069672508,15
0.7926489469569157,2.7595368486893506,0.4377734661102295,-0.7692447,-0.45454547,0.14999999,0.9502567617615258,0.1724710530430844,16
0.8019076766669597,2.7746094966616877,0.4605231285095215,-0.35252523,-0.3939394,0.14999999,0.950047352027663,0.16321232333304045,17
0.8100375205147684,2.791484630734171,0.4876747131347656,-0.2825363,-0.3939394,0.14999999,0.9482448659275166,0.15508247948523174,18
0.8173934112762797,2.806805185750688,0.5201921463012695,-0.762892,-0.85858583,0.14999999,0.9497994449834833,0.1477265887237204,19
0.8240446875551891,2.821506248896221,0.5522847175598145,-0.6068992,-0.43434343,0.14999999,0.9504189368544672,0.14107531244481103,20
0.83004076298123,2.8366639773941733,0.5837204456329346,-0.6654766,-0.7979798,0.14999999,0.9499622715020474,0.13507923701877017,21
0.835526897112345,2.8510482635284156,0.6125447750091553,-0.6567899,-0.7373737,0.14999999,0.9507357138657576,0.12959310288765524,22
0.8405000929421582,2.8662578623303645,0.6454164981842041,-0.6469252,-0.7777778,0.14999999,0.9499104011980508,0.12461990705784194,23
0.8450724713930073,2.8811406865678264,0.6696140766143799,-0.47138733,-0.45454547,0.14999999,0.9502371757625382,0.12004752860699276,24
0.8492876000275367,2.8958099993115867,0.6869895458221436,-0.5318656,-0.3939394,0.14999999,0.9504506872562396,0.11583239997246347,25
0.85101321975521,2.9667762863645417,0.7124519348144531,-0.033028156,-0.43434343,0.14999999,0.894153712947045,0.11410678024479007,26
0.8546188182610143,2.9835319069526163,0.7357265949249268,-1.0241679,-1.0,0.14999999,0.9483643794119254,0.1105011817389858,27
0.8578878601469787,3.002499915884594,0.752718448638916,-0.25386015,-0.35353535,0.14999999,0.9461519910680222,0.10723213985302123,28
0.8610697992032424,3.01745582310597,0.7721338272094727,-0.69870365,-0.83838385,0.14999999,0.9501640927786239,0.10405020079675759,29
0.8640242235517991,3.0328732934460283,0.7978055477142334,-0.8676351,-0.75757575,0.14999999,0.9497025296599416,0.10109577644820095,30
0.8667571968322435,3.0492468982004493,0.8223321437835693,-0.97269607,-0.7777778,0.14999999,0.9487463952455789,0.09836280316775643,31
0.8693446390856998,3.0648115492576036,0.8506355285644531,-0.867882,-0.75757575,0.14999999,0.9495553489428457,0.09577536091430011,32
0.8717800990752703,3.080216730516078,0.8740386962890625,-0.89954257,-0.7979798,0.14999999,0.9497148187415256,0.09333990092472963,33
0.8739611510883172,3.099400862997217,0.8997788429260254,-1.239423,-0.7979798,0.14999999,0.9459358675188607,0.09115884891168285,34
0.8760848374575707,3.116230688985022,0.9218170642852783,-1.0442148,-0.8181818,0.14999999,0.9482901740121948,0.0890351625424292,35
0.8781135311290661,3.1322328793536203,0.9452676773071289,-0.9799519,-0.7373737,0.14999999,0.949117809631402,0.0870064688709339,36
0.880052209581695,3.1475082454772805,0.9706559181213379,-0.7968596,-0.7979798,0.14999999,0.9498446338763398,0.08506779041830488,37
0.881883261392142,3.162996067098599,0.9985761642456055,-0.5471295,-0.43434343,0.14999999,0.9496321783786816,0.08323673860785787,38
0.8836172897738337,3.178605698820482,1.0255646705627441,-0.8841686,-0.7979798,0.14999999,0.9495103682781166,0.0815027102261662,39
0.8852574131666981,3.1945034733320705,1.0544872283935547,-0.9533717,-0.7979798,0.14999999,0.9492222254884117,0.07986258683330176,40
0.8868153798583426,3.2104894258079497,1.0795643329620361,-0.9361955,-0.7777778,0.14999999,0.9491340475241209,0.07830462014165732,41
0.8883161240021615,3.225762791909212,1.105409860610962,-0.8378035,-0.85858583,0.14999999,0.9498466338987377,0.07680387599783838,42
0.8897533306166742,3.240766783483003,1.1292500495910645,-0.77013564,-0.7979798,0.14999999,0.9501160084262088,0.07536666938332566,43
0.8911120756622516,3.256348670860926,1.1540071964263916,-0.8572737,-1.0,0.14999999,0.9495381126220771,0.07400792433774832,44
0.8923999971855692,3.272400126649381,1.1819875240325928,-0.9663478,-0.7171717,0.14999999,0.9490685442115447,0.07272000281443068,45
0.8936590175318537,3.2872051935347213,1.2103345394134521,-0.7816864,-0.8787879,0.14999999,0.9503149331146595,0.07146098246814611,46
0.894852821724277,3.3025573789589697,1.2404844760894775,-0.75258344,-0.7979798,0.14999999,0.9497678145757517,0.07026717827572276,47
