DenMISELogLast,Iteration,LQGmu1_actor,Delta,LQGmu1_higher,ReturnMean,ReturnMin,Regret/t,Regret,ReturnLastEpisode,Bound,DenMISELogFirst,IWFirstEpisode,ReturnMax,IWMean,ReturnAbsMax,IWMin,DenMISEMeanLog,TimeElapsed,IWLastEpisode,ReturnStepMax,TimestepsSoFar,LQGsigma_higher,IWMax
-0.59593004,14,-0.7918977,3.1016684e-06,-0.7171717,0.6183707,,0.3467493,4.8544903,0.8977956,6.155074,-0.59691423,0.005099498,0.9290211,0.99500686,0.9290211,,-0.83195263,8.36457896232605,0.003754446,0.9733234,280,0.14999999,7.481113
-0.6507147,15,0.52507925,2.7018984e-06,0.57575756,0.6389318,,0.3261882,4.892823,0.9267856,5.983698,-0.6655429,2.90763e-05,0.9290211,0.5468051,0.9290211,,-0.82861924,9.264640092849731,4.5230223e-18,0.9733234,300,0.14999999,4.8828864
-0.7623665,16,-0.61563295,2.3747152e-06,-0.45454547,0.6213974,,0.34372264,5.4995623,0.3583816,5.4331784,-0.7300795,0.82206416,0.9290211,0.39669505,0.9290211,,-0.85411716,10.035257816314697,3.120312e-09,0.9733234,320,0.14999999,2.9239058
-0.71602243,17,-0.84121805,2.103554e-06,-0.85858583,0.6394875,,0.3256325,5.5357523,0.9289296,5.380392,-0.7406015,0.00011509456,0.9290211,1.3275777,0.9290211,,-0.88089705,10.765674352645874,1.4659631,0.9733234,340,0.14999999,5.5714808
-0.5352037,18,-0.17782721,1.8763183e-06,-0.09090909,0.6554382,,0.30968183,5.574273,0.9265999,5.0800734,-0.7977531,5.2814302,0.9290211,1.2226855,0.9290211,,-0.8499619,11.52295732498169,1.6753227e-05,0.9733234,360,0.14999999,5.506472
-0.60037935,19,1.252851,1.6840087e-06,1.0,0.66826427,,0.29685575,5.640259,0.899135,5.0223675,-0.594536,4.5278676e-13,0.9290211,1.2355629,0.9290211,,-0.8307808,12.2781982421875,1.9813678e-13,0.9733234,380,0.14999999,9.353835
-2.678397,20,-0.6222698,1.5198176e-06,-0.6363636,0.6353137,,0.32980633,6.5961266,0.009252096,4.800541,-0.6458293,0.034038134,0.9290211,0.92527276,0.9290211,,-0.92035264,13.028573989868164,1.3879632e-33,0.9733234,400,0.14999999,5.8346133
-0.5830722,21,-1.0756166,1.3785193e-06,-1.0,0.64925885,,0.31586117,6.6330853,0.9281606,4.7454157,-0.692919,8.8200284e-07,0.9290211,1.0991998,0.9290211,,-0.9104756,13.779327869415283,0.20000447,0.9733234,420,0.14999999,8.830844
-0.94773436,22,0.33167413,1.2560477e-06,0.2929293,0.66155475,,0.30356526,6.678437,0.9197685,4.7145443,-0.739439,0.05625593,0.9290211,0.8309737,0.9290211,,-0.91220796,14.536789178848267,5.7663943e-18,0.9733234,440,0.14999999,7.5208845
-0.845053,23,-0.15978155,1.1492007e-06,-0.25252524,0.65175396,,0.31336606,7.2074184,0.43613735,4.602929,-0.78133696,4.838872,0.9290211,1.0044485,0.9290211,,-0.9191698,15.06561541557312,0.003148077,0.9733234,460,0.14999999,6.0769777
-0.6338692,24,0.053476125,1.055429e-06,0.07070707,0.6616727,,0.3034473,7.282735,0.88980436,4.4994955,-0.63295746,1.5062472,0.9290211,0.88850206,0.9290211,,-0.9099958,16.127122402191162,1.5395573,0.9733234,480,0.14999999,6.438178
-0.6727154,25,0.5871121,9.726833e-07,0.6363636,0.65511864,,0.31000137,7.7500343,0.49782097,4.4986157,-0.61290985,3.4865961e-06,0.9290211,0.5938537,0.9290211,,-0.90671885,16.99160075187683,0.0027414216,0.9733234,500,0.14999999,6.0738845
-0.91693544,26,-0.7341881,8.993004e-07,-0.8181818,0.64246047,,0.32265955,8.389149,0.32600656,4.368525,-0.6521304,0.00035503303,0.9290211,1.203219,0.9290211,,-0.9234766,17.489805221557617,5.8046164e-19,0.9733234,520,0.14999999,5.269288
-0.5852081,27,0.49000275,8.3391916e-07,0.45454547,0.6530365,,0.31208354,8.426256,0.92801255,4.211687,-0.6898571,0.0011427761,0.9290211,1.0530856,0.9290211,,-0.9059015,18.56256413459778,1.0997096e-13,0.9733234,540,0.14999999,6.946925
-0.77619714,28,-0.22850776,7.754171e-07,-0.4949495,0.6431098,,0.32201022,9.016287,0.37508968,4.1981387,-0.7261824,0.46683902,0.9290211,0.59009826,0.9290211,,-0.90211934,19.58189630508423,2.5072315e-09,0.9733234,560,0.14999999,4.152486
-0.74688303,29,-0.21966422,7.2286224e-07,-0.15151516,0.65227646,,0.31284356,9.072462,0.90894365,4.286273,-0.7447384,5.5876603,0.9290211,1.3395805,0.9290211,,-0.91117984,20.594512701034546,4.920127,0.9733234,580,0.14999999,5.604734
-0.6192183,30,-1.0863405,6.754746e-07,-1.0,0.6609104,,0.3042096,9.126287,0.9112956,4.1250906,-0.6024388,8.0570317e-07,0.9290211,1.062237,0.9290211,,-0.89284503,21.399858236312866,6.5617905e-06,0.9733234,600,0.14999999,8.498768
-1.0472775,31,0.61014605,6.325984e-07,0.8181818,0.6692304,,0.29588962,9.172577,0.9188307,4.115038,-0.6352286,2.7031721e-09,0.9290211,0.8330416,0.9290211,,-0.8982043,21.85116744041443,7.4734854e-35,0.9733234,620,0.14999999,8.270731
-0.9044722,32,-0.88801205,5.936788e-07,-0.6969697,0.6581003,,0.3070197,9.824631,0.31306568,3.966146,-0.6669773,0.008924227,0.9290211,1.0153815,0.9290211,,-0.9053271,22.29367208480835,2.1301627e-16,0.9733234,640,0.14999999,5.1936455
-0.57022446,33,-0.16707101,5.582434e-07,-0.27272728,0.6662098,,0.2989102,9.864037,0.92571443,3.9582734,-0.6974701,4.06455,0.9290211,1.0631818,0.9290211,,-0.89613134,23.142304182052612,0.0010443269,0.9733234,660,0.14999999,5.625781
-0.6086123,34,-0.14424165,5.258885e-07,0.13131313,0.6729453,,0.2921747,9.933939,0.8952164,3.9035654,-0.61116964,0.72605944,0.9290211,0.80630064,0.9290211,,-0.88727033,24.071077823638916,0.6758936,0.9733234,680,0.14999999,6.3035164
-0.62425184,35,-0.043269344,4.9626703e-07,-0.11111111,0.6789394,,0.28618062,10.016323,0.8827377,3.9064026,-0.6190273,4.6649137,0.9290211,1.3733115,0.9290211,,-0.8860915,24.95915985107422,4.845457,0.9733234,700,0.14999999,4.845457
-0.58537,36,-1.3030274,4.6907957e-07,-1.0,0.68256575,,0.28255427,10.171953,0.8094876,3.9038014,-0.5220792,7.434905e-07,0.9290211,1.1665461,0.9290211,,-0.8690622,25.866703033447266,7.0011117e-09,0.9733234,720,0.14999999,7.9138093
-3.0323644,37,1.4026484,4.4406656e-07,1.0,0.6886986,,0.27642143,10.227594,0.90948075,3.8554077,-0.5494782,4.328382e-13,0.9290211,1.1464481,0.9290211,,-0.9248889,26.46236228942871,,0.9733234,740,0.14999999,16.809557
-5.1402836,38,0.2913926,4.2100217e-07,0.47474748,0.67081845,,0.29430157,11.18346,0.009252096,3.7258978,-0.5761464,0.00058115815,0.9290211,1.1449118,0.9290211,,-1.0355221,26.907851934432983,2.2269548e-06,0.9733234,760,0.14999999,7.565974
-0.92811775,39,-1.050643,3.996891e-07,-1.0,0.66510296,,0.30001706,11.7006645,0.44791475,3.6950166,-0.60210663,8.0543583e-07,0.9290211,1.2040799,0.9290211,,-1.0308902,27.351928234100342,5.4074313e-16,0.9733234,780,0.14999999,7.5581026
-0.797513,40,-0.16349629,3.799544e-07,-0.11111111,0.67148894,,0.29363108,11.745243,0.9205428,3.6653433,-0.6274244,4.7042503,0.9290211,1.3520254,0.9290211,,-1.0215611,27.799715995788574,1.7867023e-08,0.9733234,800,0.14999999,4.864128
-0.5414371,41,-0.48765746,3.6164613e-07,-0.41414142,0.67701507,,0.28810495,11.812302,0.89805955,3.5983486,-0.5409279,1.1099266,0.9290211,0.5434898,0.9290211,,-1.0025923,28.260915756225586,1.1315088,0.9733234,820,0.14999999,3.3868902
-0.801939,42,-0.47517475,3.4462983e-07,-0.75757575,0.6830292,,0.28209084,11.847816,0.9296098,3.605356,-0.538314,0.0017108659,0.9296098,0.99075824,0.9296098,,-1.0086839,28.710201025009155,1.1748031,0.97380704,840,0.14999999,5.4303384
-0.7957681,43,0.18825632,3.2878697e-07,0.27272728,0.6887402,,0.27637982,11.884331,0.92860377,3.5880256,-0.56180376,0.07021139,0.9296098,0.8624295,0.9296098,,-1.0047299,29.160142421722412,2.3553916e-05,0.97380704,860,0.14999999,7.32645
-0.86979336,44,0.83276343,3.140119e-07,0.6969697,0.6838413,,0.28127873,12.3762665,0.47318542,3.54529,-0.5831618,3.6333486e-07,0.9296098,0.67076284,0.9296098,,-1.0055401,29.69118857383728,0.02018331,0.97380704,880,0.14999999,6.580329
-1.0706396,45,-0.6374195,3.0021093e-07,-0.5555556,0.6722522,,0.29286784,13.179052,0.16233318,3.5447233,-0.6056346,0.15547587,0.9296098,0.74830914,0.9296098,,-1.0147247,30.159807682037354,1.9417318e-18,0.97380704,900,0.14999999,5.57938
-0.6837443,46,-0.0039575547,2.8730017e-07,-0.25252524,0.67783415,,0.28728586,13.215149,0.92902094,3.4944606,-0.62416446,4.1350904,0.9296098,1.1478878,0.9296098,,-1.0134455,30.62382459640503,0.19589926,0.97380704,920,0.14999999,5.1483216
-0.73632157,47,0.06864637,2.7520463e-07,0.030303031,0.6773331,,0.2877869,13.525986,0.65428585,3.5104232,-0.55959094,2.049369,0.9296098,1.1107728,0.9296098,,-1.0051545,31.078742504119873,5.410918,0.97380704,940,0.14999999,5.9700727
-0.7417389,48,-1.1502209,2.6385726e-07,-1.0,0.6735361,,0.2915839,13.996025,0.49507806,3.4677114,-0.5379646,7.553954e-07,0.9296098,1.1479852,0.9296098,,-0.9980443,31.625946283340454,5.3146113e-11,0.97380704,960,0.14999999,7.779069
-1.3908954,49,0.9994592,2.531974e-07,1.0,0.67847115,,0.28664887,14.045795,0.9153502,3.3579025,-0.55858386,4.367975e-13,0.9296098,1.2598565,0.9296098,,-1.004125,32.09742307662964,,0.97380704,980,0.14999999,15.954114
-1.2285221,50,-0.7667607,2.4317083e-07,-0.6363636,0.6652819,,0.29983813,14.991905,0.019011594,3.3490057,-0.5787866,0.031830944,0.9296098,0.8569905,0.9296098,,-1.0058066,32.56856083869934,1.3586901e-25,0.97380704,1000,0.14999999,5.687048
-0.6299612,51,-0.84596634,2.3372819e-07,-1.0,0.6704363,,0.2946837,15.02887,0.928158,3.3402114,-0.5979528,8.0209685e-07,0.9296098,1.172455,0.9296098,,-1.0017135,33.51089572906494,1.4906931,0.97380704,1020,0.14999999,7.1121774
-0.5820292,52,-0.8878236,2.248251e-07,-0.7979798,0.6753664,,0.28975362,15.067188,0.9267985,3.3168335,-0.61737084,0.0006125987,0.9296098,1.0282197,0.9296098,,-0.9912472,34.47978663444519,4.5223846,0.97380704,1040,0.14999999,4.8817177
-0.51550126,53,-0.2512414,2.1642118e-07,-0.030303031,0.68007994,,0.28504008,15.107124,0.9251834,3.3123567,-0.63640726,3.4219964,0.9296098,1.2330391,0.9296098,,-0.9822259,35.44040775299072,3.5638993e-07,0.97380704,1060,0.14999999,5.530296
-0.6570256,54,-0.41362917,2.0847979e-07,-0.35353535,0.68445253,,0.28066748,15.156044,0.91620237,3.2841344,-0.5925322,2.1253378,0.9296098,0.8114118,0.9296098,,-0.9725444,36.463484048843384,4.066052,0.97380704,1080,0.14999999,4.6289673
-0.719652,55,0.4018447,2.0096763e-07,0.35353535,0.6888693,,0.27625072,15.19379,0.92737037,3.2847376,-0.5722781,0.012886956,0.9296098,0.9305271,0.9296098,,-0.9715984,37.430063247680664,1.1411772e-05,0.97380704,1100,0.14999999,7.861076
-0.9898665,56,0.6336312,1.9385428e-07,0.5959596,0.68392485,,0.28119516,15.746929,0.41198415,3.2226849,-0.59006226,1.3778739e-05,0.9296098,0.8273989,0.9296098,,-0.9738019,38.387327909469604,3.0978286,0.97380704,1120,0.14999999,8.238158
-1.0317383,57,-0.33169907,1.8711206e-07,-0.1919192,0.6771781,,0.28794193,16.41269,0.29935858,3.2034788,-0.6077616,4.7865458,0.9296098,1.1979479,0.9296098,,-0.9783688,39.10196876525879,1.9743504e-06,0.97380704,1140,0.14999999,4.868464
-0.65715235,58,-0.6239234,1.8071556e-07,-0.45454547,0.6814352,,0.2836848,16.453716,0.92409223,3.1946893,-0.544519,0.6828382,0.9296098,0.7737924,0.9296098,,-0.9699716,39.63064742088318,3.6691976,0.97380704,1160,0.14999999,5.709921
-0.69675624,59,-0.59121525,1.7464151e-07,-0.7979798,0.6856435,,0.27947652,16.489117,0.9297227,3.2154417,-0.5499091,0.0005726351,0.9297227,1.0597507,0.9297227,,-0.969393,40.227503299713135,2.7229118,0.97397196,1180,0.14999999,5.022936
-0.6860463,60,-0.6969694,1.6886865e-07,-0.5959596,0.689691,,0.275429,16.525738,0.92849624,3.167464,-0.56670654,0.071110696,0.9297227,0.9285976,0.9297227,,-0.96408206,40.93055200576782,5.2789516,0.97397196,1200,0.14999999,5.2789516
-0.57442504,61,0.8419092,1.6337734e-07,0.8181818,0.6936175,,0.2715025,16.561653,0.9292054,3.1677003,-0.58205134,2.563181e-09,0.9297227,0.80120885,0.9297227,,-0.959185,41.41001224517822,3.301202e-22,0.97397196,1220,0.14999999,9.156231
-1.1223431,62,0.30294126,1.581496e-07,0.17171717,0.6849325,,0.28018755,17.371628,0.15514596,3.1665606,-0.59831184,0.40834367,0.9297227,0.84548414,0.9297227,,-0.96550256,42.40594744682312,0.0003779485,0.97397196,1240,0.14999999,7.2660294
-0.9789301,63,-0.98766345,1.5316883e-07,-1.0,0.68111914,,0.28400087,17.892056,0.4446939,3.1341872,-0.6077476,8.099921e-07,0.9297227,1.1004078,0.9297227,,-0.96847576,43.429356813430786,2.9234847e-16,0.97397196,1260,0.14999999,7.6604414
-0.6691822,64,-1.0877104,1.484197e-07,-0.6969697,0.6848955,,0.2802245,17.934368,0.9228051,3.0641892,-0.62349594,0.008544505,0.9297227,1.0305696,0.9297227,,-0.9628035,43.89417338371277,0.7941539,0.97397196,1280,0.14999999,4.9067063
-1.0262302,65,-0.74144614,1.4388809e-07,-1.0,0.68850136,,0.27661866,17.980213,0.91927415,3.0955963,-0.63886666,8.3559405e-07,0.9297227,1.1716307,0.9297227,,-0.9636331,44.63080191612244,6.2554536,0.97397196,1300,0.14999999,7.0451045
-0.5386676,66,-0.2916895,1.3956085e-07,-0.23232323,0.69213474,,0.27298528,18.017029,0.92830765,3.050983,-0.6541341,4.5807,0.9297227,1.0847086,0.9297227,,-0.9551416,45.69053626060486,0.014360297,0.97397196,1320,0.14999999,5.1375294
-0.627781,67,0.4524173,1.3542595e-07,0.45454547,0.6955514,,0.26956862,18.061096,0.9210486,3.0446677,-0.60207,0.0010467323,0.9297227,1.0119715,0.9297227,,-0.94935966,46.643229484558105,2.1044902e-05,0.97397196,1340,0.14999999,7.8885345
-0.994139,68,-0.5901854,1.3147212e-07,-0.3939394,0.69108313,,0.27403688,18.634506,0.39171126,3.00231,-0.61686945,1.4884249,0.9297227,0.84075785,0.9297227,,-0.95035386,47.63681077957153,8.7775356e-07,0.97397196,1360,0.14999999,5.378441
-0.64138174,69,-0.9679157,1.2768895e-07,-0.7979798,0.6945144,,0.27060562,18.671791,0.9278427,3.0042508,-0.6098158,0.000607988,0.9297227,1.071646,0.9297227,,-0.9483463,48.39835166931152,1.9348714,0.97397196,1380,0.14999999,4.6662817
-0.5983442,70,0.93802893,1.2406676e-07,1.0,0.69778466,,0.26733536,18.713478,0.9234299,2.9839714,-0.6241957,4.664172e-13,0.9297227,1.1937066,0.9297227,,-0.942591,48.86207461357117,2.0387285e-37,0.97397196,1400,0.14999999,17.115515
-1.2286501,71,-1.2024895,1.2059652e-07,-1.0,0.6890111,,0.27610892,19.603733,0.0748625,2.970553,-0.63838035,8.3518773e-07,0.9297227,1.1387597,0.9297227,,-0.9450737,49.335845947265625,5.1253068e-36,0.97397196,1420,0.14999999,6.9249105
-1.7602868,72,0.055659793,1.1726989e-07,0.17171717,0.69212216,,0.27299786,19.655846,0.91300493,2.9630125,-0.6523666,0.43102404,0.9297227,0.8454057,0.9297227,,-0.95489734,49.92187237739563,9.2034654e-18,0.97397196,1440,0.14999999,7.3761015
-0.8529877,73,-0.021643257,1.1407902e-07,-0.05050505,0.6894608,,0.2756592,20.12312,0.49784398,2.9514763,-0.6601913,3.9079876,0.9297227,1.072005,0.9297227,,-0.9558588,50.54530596733093,4.8583703,0.97397196,1460,0.14999999,5.658859
-0.7168992,74,-0.87276566,1.1101664e-07,-0.57575756,0.68976414,,0.27535588,20.376339,0.71190906,2.9458559,-0.62164664,0.10993726,0.9297227,0.90141946,0.9297227,,-0.9519519,51.01725888252258,0.0059278756,0.97397196,1480,0.14999999,5.235315
-0.52819455,75,-1.0318527,1.0807592e-07,-1.0,0.69291764,,0.27220237,20.41518,0.9262771,2.9417093,-0.6335851,8.3119255e-07,0.9297227,1.1870341,0.9297227,,-0.9478177,51.54021167755127,3.147567,0.97397196,1500,0.14999999,6.664947
-0.6920957,76,0.45902157,1.0525054e-07,0.6969697,0.6959237,,0.26919633,20.45892,0.921377,2.910119,-0.6468303,3.8722044e-07,0.9297227,0.7962344,0.9297227,,-0.94239026,52.01186656951904,7.590156e-29,0.97397196,1520,0.14999999,8.022319
-1.0736763,77,0.21652445,1.02534514e-07,0.37373737,0.6919362,,0.27318382,21.035152,0.38888666,2.8882244,-0.6599024,0.008776261,0.9297227,1.0476735,0.9297227,,-0.9469851,52.4848792552948,6.6208706,0.97397196,1540,0.14999999,7.5725074
-0.9503516,78,0.09702504,9.9922275e-08,-0.17171717,0.6890365,,0.27608353,21.534512,0.465759,2.8764277,-0.6726918,5.200195,0.9297227,1.1064678,0.9297227,,-0.94682163,53.001481771469116,0.24145858,0.97397196,1560,0.14999999,5.2032003
-0.88060004,79,-1.2228516,9.74086e-08,-1.0,0.686472,,0.27864802,22.013195,0.48644203,2.8737874,-0.62089,8.20707e-07,0.9297227,1.1833025,0.9297227,,-0.9449158,53.47241711616516,1.5582622e-11,0.97397196,1580,0.14999999,6.4474525
-1.9055381,80,0.20835689,9.49886e-08,0.07070707,0.68929255,,0.27582747,22.0662,0.9121157,2.8626769,-0.63346875,1.5070175,0.9297227,1.0361836,0.9297227,,-0.9549837,54.00726056098938,1.2689403e-15,0.97397196,1600,0.14999999,6.3978915
-0.9261867,81,-0.68279535,9.265769e-08,-0.7777778,0.686553,,0.27856702,22.563927,0.46738744,2.8377168,-0.6272288,0.001085382,0.9297227,1.0160563,0.9297227,,-0.954446,54.52274513244629,2.7659304e-09,0.97397196,1620,0.14999999,4.7545433
-0.6018322,82,-0.56257933,9.041153e-08,-0.5959596,0.6894986,,0.2756214,22.600952,0.9280943,2.810337,-0.6394855,0.07647902,0.9297227,0.8951394,0.9297227,,-0.95013356,55.502416372299194,4.105995,0.97397196,1640,0.14999999,5.2556286
-0.65431863,83,-1.0422246,8.8246054e-08,-1.0,0.6923968,,0.2727232,22.636028,0.93004924,2.7939377,-0.65067464,8.455196e-07,0.93004924,1.1667155,0.93004924,,-0.9479989,56.54525399208069,0.07284435,0.9742692,1660,0.14999999,6.254827
-0.6816338,84,-0.16146109,8.6157456e-08,-0.37373737,0.69510937,,0.27001065,22.680897,0.92025006,2.7917166,-0.6626508,1.9018823,0.93004924,0.78743225,0.93004924,,-0.9431508,57.497575521469116,0.00025589354,0.9742692,1680,0.14999999,5.4108295
-0.65219486,85,0.4162801,8.4142165e-08,0.25252524,0.6975385,,0.26758152,22.74443,0.90158606,2.7898154,-0.65209633,0.11249389,0.93004924,1.0287673,0.93004924,,-0.9423305,58.51637673377991,0.11324835,0.9742692,1700,0.14999999,7.125747
-1.0297621,86,0.5302328,8.219674e-08,0.53535354,0.6941536,,0.2709664,23.303108,0.40644225,2.795459,-0.6624698,0.000105115985,0.93004924,0.98142946,0.93004924,,-0.94327456,59.52283310890198,5.4350357,0.9742692,1720,0.14999999,8.095635
-1.0405335,87,-0.231114,8.031802e-08,-0.09090909,0.6902648,,0.2748552,23.9124,0.3558295,2.762249,-0.6740294,4.666798,0.93004924,1.0948497,0.93004924,,-0.9449148,60.510483264923096,0.0014229784,0.9742692,1740,0.14999999,5.308684
-0.6444353,88,1.0391645,7.850298e-08,1.0,0.6928133,,0.27230674,23.962997,0.91452414,2.7599149,-0.63320595,4.706388e-13,0.93004924,1.1049732,0.93004924,,-0.94063646,61.50902771949768,1.1946818e-14,0.9742692,1760,0.14999999,17.287327
-1.5278623,89,-0.9405856,7.674878e-08,-1.0,0.6852215,,0.27989852,24.910973,0.017144442,2.7422137,-0.6445055,8.4031933e-07,0.93004924,1.1639721,0.93004924,,-0.9467679,62.557206869125366,,0.9742692,1780,0.14999999,6.2369695
-0.5081822,90,-0.62256444,7.505273e-08,-0.6969697,0.6878696,,0.2772504,24.952538,0.9235537,2.7358384,-0.6556788,0.008823963,0.93004924,0.9815158,0.93004924,,-0.94034374,63.55233025550842,1.182349,0.9742692,1800,0.14999999,4.958619
-0.6290116,91,-0.22708163,7.3412274e-08,-0.25252524,0.69052017,,0.27459985,24.988586,0.92906636,2.7350278,-0.66663057,4.3144736,0.93004924,0.98404527,0.93004924,,-0.9372815,64.54887509346008,0.237955,0.9742692,1820,0.14999999,5.278925
-0.6319163,92,0.8298476,7.182504e-08,0.7979798,0.69289505,,0.27222496,25.044693,0.90901315,2.714443,-0.6312375,6.43195e-09,0.93004924,0.78485453,0.93004924,,-0.9343067,65.5467598438263,3.618015e-10,0.9742692,1840,0.14999999,9.372333
-1.1991104,93,-0.48376644,7.028872e-08,-0.5151515,0.68721455,,0.27790546,25.845211,0.16460809,2.7015824,-0.6420484,0.31534725,0.93004924,0.81323445,0.93004924,,-0.93967676,66.1885449886322,3.067105e-17,0.9742692,1860,0.14999999,5.438778
-0.6874023,94,-0.11721622,6.880116e-08,-0.23232323,0.6897922,,0.2753278,25.880814,0.929519,2.6816492,-0.64935863,4.558877,0.93004924,1.0282037,0.93004924,,-0.9390786,66.84795904159546,1.2977254,0.9742692,1880,0.14999999,5.071602
-0.6410901,95,-0.029904153,6.736033e-08,0.030303031,0.6918571,,0.27326292,25.959976,0.8859537,2.6819522,-0.6125814,2.1608949,0.93004924,1.0152754,0.93004924,,-0.935815,67.9379050731659,3.1132681,0.9742692,1900,0.14999999,6.1456785
-0.69608957,96,-0.71820325,6.5964315e-08,-0.8181818,0.69304925,,0.27207077,26.11879,0.806306,2.6799731,-0.60056126,0.00033718822,0.93004924,0.99469733,0.93004924,,-0.93332887,71.77957916259766,5.3725307e-06,0.9742692,1920,0.14999999,4.617865
-0.565853,97,0.54673076,6.461123e-08,0.41414142,0.6954617,,0.26965833,26.156853,0.9270521,2.6606872,-0.61092055,0.0030804412,0.93004924,1.0827335,0.93004924,,-0.92971164,74.95019865036011,1.977069e-12,0.9742692,1940,0.14999999,7.8495317
-1.0923508,98,-0.4999046,6.329935e-08,-0.61616164,0.691911,,0.27320904,26.77449,0.34749192,2.661528,-0.6211453,0.05039066,0.93004924,0.94933194,0.93004924,,-0.9308075,76.68370580673218,7.0470637e-13,0.9742692,1960,0.14999999,5.0553675
-0.675986,99,-1.0141283,6.2027055e-08,-1.0,0.69428647,,0.27083355,26.812523,0.9270866,2.6439915,-0.6307836,8.2886766e-07,0.93004924,1.1148101,0.93004924,,-0.9288758,78.65750455856323,0.020171018,0.9742692,1980,0.14999999,6.464834
-0.63650167,100,-0.25376567,6.079271e-08,-0.13131313,0.6965604,,0.26855963,26.855965,0.92167103,2.6440036,-0.6408339,4.944795,0.93004924,1.1147934,0.93004924,,-0.92501694,81.02740001678467,1.5122596e-07,0.9742692,2000,0.14999999,5.12229
