DenMISELogFirst,LQGmu1_actor,ReturnAbsMax,IWMean,ReturnLastEpisode,TimeElapsed,IWMax,Delta,IWMin,LQGsigma_higher,Iteration,ReturnMean,ReturnStepMax,Regret,LQGmu1_higher,ReturnMax,DenMISELogLast,IWFirstEpisode,DenMISEMeanLog,ReturnMin,Bound,IWLastEpisode,TimestepsSoFar,Regret/t
-0.7583667,1.0300678,0.93505776,0.85320616,0.9334869,51.30937314033508,13.522273,1.3147212e-07,,0.14999999,68,0.6834952,0.9790224,19.150482,1.0,0.93505776,-0.52091795,8.4182435e-12,-0.8106123,,3.0371246,1.9414159e-23,1360,0.2816248
-0.7729655,-0.83848405,0.93505776,0.88332754,0.023890046,52.091063499450684,7.147399,1.2768895e-07,,0.14999999,69,0.6739358,0.9790224,20.091717,-1.0,0.93505776,-1.3965471,1.1643465e-07,-0.8217844,,2.990666,,1380,0.29118425
-0.78735423,-0.24357149,0.93505776,0.9560239,0.9321491,52.90682053565979,5.231558,1.2406676e-07,,0.14999999,70,0.6776245,0.9790224,20.124687,-0.2929293,0.93505776,-0.54892206,2.7132697,-0.8198908,,2.9923768,0.0061771553,1400,0.2874955
-0.76351017,-0.9223387,0.93505776,1.0961951,0.92053896,54.014524936676025,4.5672665,1.2059652e-07,,0.14999999,71,0.68104583,0.9790224,20.169266,-0.65656567,0.93505776,-0.64359605,0.006960855,-0.8182718,,2.983202,0.11434466,1420,0.2840742
-0.7773984,0.5980058,0.93505776,1.299586,0.9307374,55.022032260894775,8.303762,1.1726989e-07,,0.14999999,72,0.6845138,0.9790224,20.203644,0.6969697,0.93505776,-0.6279244,3.3326367e-06,-0.8145398,,2.9709966,2.4608615e-25,1440,0.2806062
-0.7911917,-0.9829459,0.93505776,1.0756701,0.3241806,55.805171489715576,4.722169,1.1407902e-07,,0.14999999,73,0.67957777,0.9790224,20.844582,-0.85858583,0.93505776,-1.0336071,2.0807995e-05,-0.81405807,,2.961419,2.4980383e-20,1460,0.28554225
-0.80479705,-0.020322114,0.93505776,0.87433684,0.9291766,56.589197874069214,5.94542,1.1101664e-07,,0.14999999,74,0.68295074,0.9790224,20.880531,-0.11111111,0.93505776,-0.7205408,5.94542,-0.8120371,,2.9439926,2.5238737e-07,1480,0.28216928
-0.740941,0.7381046,0.93505776,1.1053424,0.7881141,57.3743691444397,7.653532,1.0807592e-07,,0.14999999,75,0.6843529,0.9790224,21.057537,0.47474748,0.93505776,-0.835434,0.0030149901,-0.81425846,,2.9284818,0.026438963,1500,0.28076714
-0.75414604,0.12964794,0.93505776,0.7903236,0.23692553,58.161165952682495,6.6086307,1.0525054e-07,,0.14999999,76,0.67846566,0.9790224,21.785728,0.09090909,0.93505776,-1.0736469,2.3656163,-0.8166791,,2.9033854,0.00070577255,1520,0.28665435
-0.7365662,-1.2127123,0.93505776,0.93405986,0.49705318,58.94878387451172,6.913048,1.02534514e-07,,0.14999999,77,0.6761097,0.9790224,22.253796,-1.0,0.93505776,-0.9068732,1.1227276e-07,-0.8207551,,2.8990312,3.184181e-12,1540,0.28901035
-0.7494696,-0.6360774,0.93505776,0.966355,0.9198404,59.73730397224426,4.9539213,9.9922275e-08,,0.14999999,78,0.67923445,0.9790224,22.299072,-0.45454547,0.93505776,-2.0813458,0.38482606,-0.8380397,,2.8942184,6.0420338e-05,1560,0.28588557
