ReturnMean,Bound,DenMISELogFirst,IWMin,ReturnMax,Delta,LQGsigma_higher,LQGmu1_higher,IWMax,IWFirstEpisode,ReturnStepMax,TimeElapsed,ReturnLastEpisode,IWLastEpisode,TimestepsSoFar,Iteration,LQGmu1_actor,IWMean,ReturnMin,DenMISELogLast,Regret,Regret/t,DenMISEMeanLog,ReturnAbsMax
0.7323917,2.9259257,-0.605232,,0.9440862,9.49886e-08,0.14999999,-0.43434343,4.682294,0.62001896,0.9876555,80.37246608734131,0.93867046,2.7332604,1600,80,-0.32847863,1.0748279,,-0.5077877,18.618267,0.2327283,-0.846022,0.9440862
0.73496103,2.9115152,-0.6099342,,0.9440862,9.265769e-08,0.14999999,-0.8181818,4.96368,0.00013062498,0.9876555,83.6814956665039,0.9405117,0.020892076,1620,81,-0.8322582,1.0042409,,-0.48252714,18.642876,0.23015898,-0.840796,0.9440862
0.73749554,2.904991,-0.6222027,,0.9440862,9.041153e-08,0.14999999,0.83838385,9.400346,4.455732e-09,0.9876555,86.50309157371521,0.9427861,5.5314118e-27,1640,82,0.73002636,0.62609464,,-0.5856976,18.665207,0.22762448,-0.8378268,0.9440862
0.73168,2.8837118,-0.634324,,0.9440862,8.8246054e-08,0.14999999,-0.2929293,4.429924,2.7758095,0.9876555,89.22446918487549,0.25480294,6.7804024e-10,1660,83,-0.23717275,1.18497,,-1.1641915,19.375526,0.23344004,-0.8464212,0.9440862
0.73413646,2.8739083,-0.6134038,,0.9440862,8.6157456e-08,0.14999999,-1.0,7.8571844,2.412964e-07,0.9876555,91.23203015327454,0.9380299,1.0562138e-05,1680,84,-1.0454918,0.9972805,,-0.49481726,19.402618,0.23098356,-0.8402521,0.9440862
0.73655254,2.844486,-0.62523824,,0.9440862,8.4142165e-08,0.14999999,-0.65656567,5.0492325,0.010425427,0.9876555,93.58035397529602,0.9394985,0.22305593,1700,85,-0.69725585,0.92687863,,-0.88289845,19.428238,0.22856748,-0.8410662,0.9440862
0.73895705,2.8437133,-0.6368117,,0.9440862,8.219674e-08,0.14999999,-0.11111111,5.294737,4.989096,0.9876555,95.3219473361969,0.943342,0.0023221588,1720,86,-0.2126722,1.0227374,,-0.59135395,19.450012,0.22616297,-0.83915293,0.9440862
0.74121374,2.8322835,-0.5919801,,0.9440862,8.031802e-08,0.14999999,0.3131313,7.4875455,0.061481286,0.9876555,96.99100470542908,0.9352901,0.009487676,1740,87,0.14167179,1.0970902,,-0.5078212,19.479843,0.22390628,-0.8352547,0.9440862
0.73869896,2.8226714,-0.6027024,,0.9440862,7.850298e-08,0.14999999,-0.2929293,4.3377733,2.689407,0.9876555,99.34345388412476,0.5199167,0.100357234,1760,88,-0.56839395,1.1920425,,-0.9200904,19.925056,0.22642106,-0.8354437,0.9440862
0.7410069,2.8276296,-0.5838982,,0.94410986,7.674878e-08,0.14999999,-0.8181818,4.8669405,0.00012726801,0.9876587,102.2339448928833,0.94410986,1.222759,1780,89,-0.97892815,1.0319556,,-0.60946125,19.946068,0.2241131,-0.8309412,0.94410986
0.74322504,2.824541,-0.59507006,,0.94410986,7.505273e-08,0.14999999,-1.0,7.6400003,2.369129e-07,0.9876587,104.61237907409668,0.94063604,5.3479586,1800,90,-0.9059162,1.0363722,,-0.70840055,19.97055,0.22189498,-0.82938725,0.94410986
0.7454061,2.8013272,-0.6061199,,0.94410986,7.3412274e-08,0.14999999,0.5959596,8.775811,4.027266e-05,0.9876587,106.595862865448,0.94169927,7.9730356e-22,1820,91,0.43969953,0.8926375,,-0.56615406,19.993965,0.21971393,-0.82634646,0.94410986
0.7418495,2.800739,-0.6170485,,0.94410986,7.182504e-08,0.14999999,0.09090909,6.779173,1.6703037,0.9876587,108.1611692905426,0.41819587,0.50020534,1840,92,0.22910714,0.9208881,,-1.0325212,20.540886,0.22327054,-0.83002025,0.94410986
0.7392114,2.798157,-0.6098668,,0.94410986,7.028872e-08,0.14999999,-0.5555556,5.0257397,0.087103486,0.9876587,109.55972981452942,0.496508,7.821124e-06,1860,93,-0.3621726,0.9568749,,-0.9452634,21.009506,0.22590864,-0.83227605,0.94410986
0.74134654,2.7802143,-0.6196259,,0.94410986,6.880116e-08,0.14999999,1.0,16.918413,2.3743388e-12,0.9876587,111.55921506881714,0.93991977,5.445057e-18,1880,94,0.93199384,0.9881522,,-0.50364226,21.034706,0.22377348,-0.8293545,0.94410986
0.73456323,2.763855,-0.630208,,0.94410986,6.736033e-08,0.14999999,-0.37373737,4.464152,1.3307482,0.9876587,112.99662566184998,0.09693445,3.5100222e-16,1900,95,-0.22500299,1.1272837,,-1.323503,21.902893,0.23055679,-0.8353366,0.94410986
0.73665196,2.7476947,-0.62676865,,0.94410986,6.5964315e-08,0.14999999,-1.0,7.511566,2.4454314e-07,0.9876587,114.29887247085571,0.9350818,7.1133954e-06,1920,96,-0.7038107,1.0184515,,-0.5154075,21.93293,0.22846806,-0.8308263,0.94410986
