AvgEpLen,Regret,TimeElapsed,BoundBonus,ActionIn1,IWFirstEpisode,Iteration,NumTrainableParams,IWMax,ReturnStepMax,ReturnLastEpisode,ReturnAbsMax,ReturnMean,IWLastEpisode,NumTrajectories,IWMean,Bound,MountainCar_std1_higher,TimestepsSoFar,DenMISELogFirst,ReturnMax,MountainCar_mu1_higher,IWMin,DenMISEMeanLog,MountainCar_std0_higher,Delta,BoundMISE,ReturnMin,Regret/t,GridSize,MountainCar_mu0_higher,MinEpLen,DenMISELogLast
883.2789317507419,3910.775,775.04545378685,34.687363,9.472853,0.040353198,674,,27.02901,99.39426,-0.8801644,19.432583,-0.8023366,1.1895578e-12,674,0.99792737,35.963303,3.0,595330,-3.965937,19.432583,10.0,,-4.321136,0.14999999,3.2639824e-09,1.2759401,-9.169163,5.8023367,81,-0.5,157,-3.9917402
882.7748148148148,3915.879,776.1123371124268,36.18743,-15.083377,0.0047676424,675,,29.017122,99.39426,-0.10414429,19.432583,-0.80130225,1.72971e-09,675,1.0314472,35.959045,3.0,595873,-3.9673595,19.432583,-10.0,,-4.320761,0.14999999,3.2543186e-09,-0.2283865,-9.169163,5.8013024,81,-0.25,157,-4.0566287
882.9467455621302,3920.8877,777.5090854167938,33.13085,11.320429,1.1676324e-05,676,,24.839314,99.39426,-0.008606917,19.432583,-0.80012953,8.59328e-14,676,1.0192285,35.95043,3.0,596872,-3.968833,19.432583,10.0,,-4.322981,0.14999999,3.2446976e-09,2.8195782,-9.169163,5.8001294,81,,157,-5.8426843
882.0989660265878,3921.5837,778.6647427082062,40.678898,-0.06428647,2.404351e-25,677,,34.007523,99.39426,4.3038335,19.432583,-0.79259044,1.9766648e-09,677,0.8462549,35.942932,3.0,597181,-3.9703112,19.432583,5.0,,-4.322816,0.14999999,3.235119e-09,-4.735965,-9.169163,5.7925906,81,1.0,157,-4.2210393
882.2713864306785,3930.1309,780.4264950752258,33.08663,12.691031,3.0839886e-09,678,,25.641916,99.39426,-3.5469673,19.432583,-0.79665303,2.4574424e-06,678,0.9329366,35.878094,3.0,598180,-3.9717872,19.432583,10.0,,-4.323025,0.14999999,3.225583e-09,2.7914612,-9.169163,5.796653,81,0.25,157,-4.300976
881.6833578792342,3935.016,781.7158732414246,38.271564,-7.2550364,9.461874e-19,679,,23.292654,99.39426,0.114753366,19.432583,-0.79531074,1.3122047e-09,679,0.9847004,35.87262,3.0,598663,-3.9732609,19.432583,-7.5,,-4.32342,0.14999999,3.2160896e-09,-2.3989449,-9.169163,5.795311,81,0.75,157,-4.515993
881.8558823529412,3941.5361,783.649388551712,36.484848,-11.0061865,0.07050721,680,,30.838425,99.39426,-1.5201799,19.432583,-0.79637665,2.391542e-12,680,1.1774995,35.763668,3.0,599662,-3.9747326,19.432583,-10.0,,-4.3230557,0.14999999,3.2066374e-09,-0.72118133,-9.169163,5.7963767,81,-0.5,157,-4.052458
882.0279001468429,3946.8535,785.2382447719574,36.696728,4.7744117,3.7525976e-12,681,,19.271967,99.39426,-0.31740302,19.432583,-0.7956733,2.376355e-12,681,1.0310712,35.743618,3.0,600661,-3.9760985,19.432583,5.0,,-4.3227124,0.14999999,3.1972267e-09,-0.9531088,-9.169163,5.7956734,81,0.5,157,-4.2543387
882.1994134897361,3953.1099,786.96027135849,35.934517,2.0616555,3.0205427e-07,682,,17.887592,99.39426,-1.2563674,19.432583,-0.79634887,0.023275498,682,1.0453863,35.70333,3.0,601660,-3.9775658,19.432583,-5.0,,-4.322183,0.14999999,3.1878575e-09,-0.23118515,-9.169163,5.796349,81,0.25,157,-3.9857597
882.3704245973646,3958.5918,788.7363159656525,36.719494,-12.735281,0.06463302,683,,31.172642,99.39426,-0.48181152,19.432583,-0.79588836,5.4601455e-15,683,0.97075486,35.66396,3.0,602659,-3.979031,19.432583,-10.0,,-4.3216667,0.14999999,3.1785294e-09,-1.0555351,-9.169163,5.7958884,81,-0.75,157,-4.0078697
882.5409356725146,3964.3286,790.1308019161224,37.6283,-6.349792,0.20651695,684,,29.381512,99.39426,-0.73670876,19.432583,-0.7958019,0.043551277,684,0.9776049,35.647846,3.0,603658,-3.9803994,19.432583,-5.0,,-4.322079,0.14999999,3.1692424e-09,-1.9804525,-9.169163,5.795802,81,-1.0,157,-4.5648966
882.7109489051095,3970.999,791.7333812713623,35.37845,8.029961,0.037412472,685,,29.14084,99.39426,-1.6707256,19.432583,-0.797079,2.1648677e-05,685,0.89144385,35.650055,3.0,604657,-3.9815586,19.432583,10.0,,-4.321929,0.14999999,3.159996e-09,0.27160624,-9.169163,5.797079,81,-0.75,157,-4.1863866
881.9927113702624,3976.8313,792.9964048862457,35.485218,5.97773,0.20688957,686,,18.858074,99.39426,-0.83217335,19.432583,-0.7971303,5.19992e-08,686,1.1104069,35.650414,3.0,605047,-3.9829626,19.432583,5.0,,-4.323546,0.14999999,3.1507896e-09,0.16519661,-9.169163,5.79713,81,-0.25,157,-5.31557
881.8879184861718,3982.0928,794.6498169898987,35.628975,6.2801824,2.3102702e-07,687,,18.533024,99.39426,-0.26155505,19.432583,-0.79635066,0.0058941003,687,1.0338503,35.611706,3.0,605857,-3.9841177,19.432583,5.0,,-4.322869,0.14999999,3.1416238e-09,-0.017267289,-9.169163,5.7963505,81,0.25,157,-3.9607382
882.0581395348837,3987.494,796.1867084503174,38.58788,9.182773,5.2123006e-20,688,,35.551037,99.39426,-0.4010138,19.432583,-0.795776,0.092978016,688,1.0793669,35.612316,3.0,606856,-3.9855723,19.432583,10.0,,-4.3222833,0.14999999,3.132498e-09,-2.9755633,-9.169163,5.795776,81,0.75,157,-3.947561
882.2278664731494,3995.7612,797.8588688373566,37.77756,-6.9784613,1.776947e-17,689,,22.532936,99.39426,-3.2673128,19.432583,-0.7993632,0.427166,689,0.94753814,35.5494,3.0,607855,-3.9870248,19.432583,,,-4.3219423,0.14999999,3.1234115e-09,-2.2281625,-9.169163,5.799363,81,0.75,157,-4.1535134
882.3971014492754,4002.196,799.5234546661377,35.579407,1.3198271,0.026025249,690,,26.324697,99.39426,-1.4348178,19.432583,-0.80028415,1.2708585e-30,690,0.99475896,35.535732,3.0,608854,-3.988475,19.432583,7.5,,-4.3216295,0.14999999,3.1143645e-09,-0.043672867,-9.169163,5.8002844,81,-1.0,157,-4.0463753
882.5311143270623,4009.5706,801.3122789859772,36.50442,0.40180868,8.472944,691,,20.418411,99.39426,-2.374492,19.432583,-0.8025623,2.1396017,691,0.9376362,35.52131,3.0,609829,-3.9898856,19.432583,2.5,,-4.3221436,0.14999999,3.1053569e-09,-0.98311067,-9.169163,5.802562,81,-0.75,157,-4.6604953
882.6994219653179,4015.7354,803.2055537700653,35.55415,-1.6845733,0.003039624,692,,19.20227,99.39426,-1.1648477,19.432583,-0.80308574,3.4835568e-05,692,1.0170939,35.487984,3.0,610828,-3.9791443,19.432583,-2.5,,-4.321839,0.14999999,3.0963885e-09,-0.06616605,-9.169163,5.803086,81,,157,-4.04297
882.8672438672438,4020.7642,804.6057810783386,35.964733,0.5292005,13.939726,693,,17.631374,99.39426,-0.028659243,19.432583,-0.80196834,0.005316354,693,0.9013538,35.451942,3.0,611827,-3.9805841,19.432583,,,-4.3213286,0.14999999,3.0874587e-09,-0.51279235,-9.169163,5.8019686,81,-0.5,157,-3.9789433
883.0345821325649,4026.0925,806.1236789226532,36.552124,-4.687543,3.5729947,694,,20.905561,99.39426,-0.32846278,19.432583,-0.801286,0.11672652,694,0.9781057,35.431393,3.0,612826,-3.9621105,19.432583,-5.0,,-4.321007,0.14999999,3.0785676e-09,-1.1207314,-9.169163,5.8012857,81,-0.75,157,-3.9947786
883.2014388489208,4032.0715,807.5935065746307,36.191902,-2.660249,9.157018e-13,695,,19.550919,99.39426,-0.9790497,19.432583,-0.80154175,3.524283e-13,695,0.810346,35.389458,3.0,613825,-3.9584153,19.432583,-7.5,,-4.3205667,0.14999999,3.069715e-09,-0.80244565,-9.169163,5.801542,81,0.5,157,-3.9860706
883.3678160919541,4037.5227,809.1947529315948,35.520554,3.8093326,2.9677691,696,,18.471928,99.39426,-0.4511087,19.432583,-0.80103827,2.3402542e-08,696,1.0815123,35.330223,3.0,614824,-3.9598532,19.432583,5.0,,-4.3203974,0.14999999,3.0609002e-09,-0.19033103,-9.169163,5.8010383,81,-0.5,157,-4.0080376
883.3701578192253,4043.414,810.6814937591553,33.09995,12.35112,0.0027244803,697,,25.525177,99.39426,-0.891304,19.432583,-0.8011678,0.095791094,697,1.0216775,35.313423,3.0,615709,-3.9570339,19.432583,10.0,,-4.319751,0.14999999,3.0521232e-09,2.2134755,-9.169163,5.801168,81,-0.25,157,-3.9440358
882.5329512893983,4043.8733,811.9410746097565,35.48985,-0.41171515,0.26568478,698,,19.176605,99.39426,4.5406494,19.432583,-0.7935147,9.808723e-07,698,1.0179207,35.28117,3.0,616008,-3.9584637,19.432583,-5.0,,-4.320176,0.14999999,3.0433844e-09,-0.20868103,-9.169163,5.7935147,81,-0.25,157,-4.629763
882.6995708154507,4048.8828,813.4770083427429,37.65168,-4.523376,8.795242e-20,699,,35.530563,99.39426,-0.009532406,19.432583,-0.79239315,2.8769264e-06,699,1.0172845,35.22737,3.0,617007,-3.9595149,19.432583,-10.0,,-4.3196826,0.14999999,3.0346827e-09,-2.424307,-9.169163,5.792393,81,0.75,157,-3.986398
882.8657142857143,4055.0447,815.1066746711731,37.44251,0.4929796,0.70804274,700,,30.038607,99.39426,-1.1618834,19.432583,-0.79292095,3.84166e-24,700,1.1105406,35.217827,3.0,618006,-3.9609444,19.432583,,,-4.3192196,0.14999999,3.0260183e-09,-2.2246823,-9.169163,5.792921,81,-1.0,157,-4.000799
883.0313837375178,4061.4214,816.7436366081238,36.11819,0.7202382,1.7011873e-11,701,,19.016373,99.39426,-1.3766326,19.432583,-0.79375374,6.615953e-16,701,0.97790474,35.184902,3.0,619005,-3.961361,19.432583,,,-4.3187485,0.14999999,3.017391e-09,-0.93328965,-9.169163,5.7937536,81,0.5,157,-4.08629
883.1965811965812,4067.4578,818.3964629173279,40.106403,2.9146695,8.30944e-25,702,,35.196518,99.39426,-1.0363587,19.432583,-0.7940993,0.115614146,702,0.98918897,35.188053,3.0,620004,-3.9627864,19.432583,-2.5,,-4.318315,0.14999999,3.0088005e-09,-4.918351,-9.169163,5.7940993,81,1.0,157,-3.9869313
883.3613086770981,4077.8953,820.0660619735718,35.878906,-6.0006795,0.7403269,703,,19.211031,99.39426,-5.43758,19.432583,-0.8007045,1.3834514e-22,703,1.1573247,35.18095,3.0,621003,-3.96421,19.432583,-7.5,,-4.3184385,0.14999999,3.0002467e-09,-0.6979573,-9.169163,5.8007045,81,-0.5,157,-4.3823614
883.5255681818181,4083.596,821.7960329055786,32.32066,10.285695,1.1626755e-05,704,,24.500751,99.39426,-0.7005845,19.432583,-0.8005623,2.6573794e-08,704,1.011278,35.154594,3.0,622002,-3.9645789,19.432583,10.0,,-4.3177257,0.14999999,2.9917293e-09,2.833935,-9.169163,5.8005624,81,,157,-3.9647946
882.8212765957447,4086.6616,823.0627794265747,35.19271,-15.201072,2.0165588e-05,705,,30.103298,99.39426,1.934426,19.432583,-0.79668295,2.4590328e-09,705,0.972656,35.127815,3.0,622389,-3.9659982,19.432583,-10.0,,-4.3173304,0.14999999,2.9832479e-09,-0.0648956,-9.169163,5.796683,81,,157,-4.041952
882.985835694051,4091.9146,824.4168496131897,37.50731,-3.8533792,4.98431e-18,706,,22.0119,99.39426,-0.25301525,19.432583,-0.79591286,8.033005e-12,706,0.9970964,35.127792,3.0,623388,-3.9674156,19.432583,-5.0,,-4.319451,0.14999999,2.9748035e-09,-2.3795152,-9.169163,5.7959127,81,0.75,157,-5.778288
883.1499292786422,4099.3486,826.1225666999817,35.069386,4.2958727,0.0026224495,707,,17.838425,99.39426,-2.434081,19.432583,-0.79822993,1.1273094e-06,707,1.0045652,35.102207,3.0,624387,-3.968831,19.432583,2.5,,-4.319242,0.14999999,2.9663942e-09,0.03282328,-9.169163,5.79823,81,,157,-4.1613364
883.3135593220339,4104.434,827.5004243850708,35.24825,-7.956116,5.333077e-09,708,,26.80988,99.39426,-0.08560782,19.432583,-0.79722345,2.4888773e-06,708,0.8908207,35.048107,3.0,625386,-3.9702408,19.432583,-10.0,,-4.3187375,0.14999999,2.9580205e-09,-0.20014298,-9.169163,5.7972236,81,0.25,157,-3.9608877
883.4767277856135,4109.5454,829.1146686077118,37.368633,5.5530496,3.8034526e-18,709,,20.889557,99.39426,-0.11142811,19.432583,-0.7962561,1.5342275e-06,709,0.9143397,35.008625,3.0,626385,-3.9716523,19.432583,5.0,,-4.318479,0.14999999,2.949682e-09,-2.3600097,-9.169163,5.796256,81,0.75,157,-4.0178695
883.6394366197183,4118.024,830.6181049346924,32.291855,9.082654,3.0879264e-09,710,,25.652985,99.39426,-3.4783266,19.432583,-0.8000337,0.00037236424,710,0.93726426,34.99648,3.0,627384,-3.9730618,19.432583,10.0,,-4.318586,0.14999999,2.941379e-09,2.7046247,-9.169163,5.8000336,81,0.25,157,-4.3027625
883.8016877637131,4124.277,832.3954041004181,33.726635,8.592449,0.040698975,711,,26.830719,99.39426,-1.2527604,19.432583,-0.80067044,7.587049e-09,711,1.0009403,34.993305,3.0,628383,-3.9744692,19.432583,10.0,,-4.318248,0.14999999,2.9331109e-09,1.2666713,-9.169163,5.8006706,81,-0.5,157,-4.0084944
883.5154494382023,4129.596,833.9449834823608,35.127476,-3.35329,0.9450532,712,,18.959047,99.39426,-0.3196963,19.432583,-0.7999949,0.10564256,712,0.94694537,34.957108,3.0,629063,-3.9758174,19.432583,,,-4.3177905,0.14999999,2.9248777e-09,-0.17036909,-9.169163,5.799995,81,-0.25,157,-3.9850664
883.6774193548387,4134.9907,835.5495824813843,35.562737,4.2445774,2.7526488,713,,17.626444,99.39426,-0.39427817,19.432583,-0.7994259,0.045602385,713,1.0044874,34.91411,3.0,630062,-3.9758945,19.432583,5.0,,-4.317422,0.14999999,2.9166787e-09,-0.6486273,-9.169163,5.799426,81,-0.75,157,-3.9964662
883.6470588235294,4141.5625,837.0802774429321,35.181873,0.9370533,1.051593e-06,714,,19.474728,99.39426,-1.572009,19.432583,-0.8005079,8.87515e-13,714,1.1318265,34.885952,3.0,630924,-3.9734428,19.432583,,,-4.317162,0.14999999,2.9085145e-09,-0.29592243,-9.169163,5.800508,81,0.25,157,-4.1305313
883.8083916083916,4146.8496,838.817281961441,33.94501,9.331216,5.0651493e-14,715,,25.94331,99.39426,-0.28703478,19.432583,-0.7997897,0.06040921,715,1.1235069,34.8695,3.0,631923,-3.9748423,19.432583,10.0,,-4.316537,0.14999999,2.9003844e-09,0.9244895,-9.169163,5.79979,81,0.5,157,-3.9938467
882.9245810055866,4144.1875,840.0386490821838,35.929092,-4.0783014,9.588306,716,,20.282825,99.39426,7.662102,19.432583,-0.78797144,6.601118e-12,716,0.9247006,34.84376,3.0,632174,-3.97624,19.432583,-2.5,,-4.315873,0.14999999,2.8922884e-09,-1.0853322,-9.169163,5.7879715,81,-0.75,157,-3.9543464
883.0864714086472,4150.794,841.7134275436401,35.079227,-12.553184,0.004753235,717,,28.749535,99.39426,-1.6062421,19.432583,-0.78911275,0.00013485168,717,1.0538747,34.843906,3.0,633173,-3.964333,19.432583,-10.0,,-4.3157835,0.14999999,2.8842266e-09,-0.23532054,-9.169163,5.7891126,81,-0.25,157,-4.170796
883.2479108635098,4155.8213,843.3840589523315,40.856026,13.090139,3.2345158e-27,718,,56.804966,99.39426,-0.027319364,19.432583,-0.7880518,4.5124122e-23,718,0.9980086,34.837254,3.0,634172,-3.9657202,19.432583,10.0,,-4.316222,0.14999999,2.876198e-09,-6.018771,-9.169163,5.7880516,81,1.0,157,-4.6740365
883.4089012517385,4165.825,844.9554870128632,40.305492,-3.7209892,5.952661e-26,719,,37.537575,99.39426,-5.00405,19.432583,-0.79391545,1.5865515e-08,719,1.1648178,34.838177,3.0,635171,-3.967112,19.432583,-7.5,,-4.317122,0.14999999,2.8682028e-09,-5.467315,-9.169163,5.7939153,81,1.0,157,-4.9412313
883.5694444444445,4175.215,846.5215857028961,34.905205,-5.042124,0.0011366447,720,,19.196842,99.39426,-4.389806,19.432583,-0.79890966,7.259815e-09,720,1.0545962,34.837616,3.0,636170,-3.9685018,19.432583,-5.0,,-4.3170547,0.14999999,2.8602412e-09,-0.06758936,-9.169163,5.7989097,81,,157,-4.41641
883.7295423023578,4180.3896,848.1023125648499,34.253025,9.789303,0.002098595,721,,41.17851,99.39426,-0.1743613,19.432583,-0.79804355,6.005843e-10,721,0.9708203,34.82301,3.0,637169,-3.9698882,19.432583,10.0,,-4.3165355,0.14999999,2.8523124e-09,0.5699829,-9.169163,5.7980437,81,-1.0,157,-3.9907393
883.095567867036,4186.4175,849.4108395576477,36.653084,-11.440795,0.0036396957,722,,46.330353,99.39426,-1.028035,19.432583,-0.7983621,9.226774e-10,722,0.93317735,34.796364,3.0,637595,-3.9712713,19.432583,-10.0,,-4.317709,0.14999999,2.844417e-09,-1.8567195,-9.169163,5.7983623,81,-1.0,157,-5.119415
883.2558782849239,4192.873,851.1251945495605,33.44976,6.8581653,0.00014267839,723,,17.781258,99.39426,-1.4553697,19.432583,-0.7992708,2.155073e-14,723,0.9961905,34.736183,3.0,638594,-3.9726503,19.432583,7.5,,-4.3179555,0.14999999,2.8365539e-09,1.2864231,-9.169163,5.7992706,81,,157,-4.413709
882.7265193370166,4197.2754,852.5159635543823,35.504284,-8.902924,8.765475e-14,724,,28.039978,99.39426,0.59765416,19.432583,-0.79734135,8.0230755e-10,724,0.77060676,34.73509,3.0,639094,-3.9740322,19.432583,-10.0,,-4.317417,0.14999999,2.8287237e-09,-0.76919675,-9.169163,5.7973413,81,0.5,157,-3.9184868
882.8868965517241,4203.502,854.0096192359924,35.336998,-5.881648,3.966937,725,,18.913092,99.39426,-1.22705,19.432583,-0.79793406,1.916103e-11,725,1.083745,34.67847,3.0,640093,-3.9754126,19.432583,-5.0,,-4.3174663,0.14999999,2.8209253e-09,-0.6585267,-9.169163,5.797934,81,-0.5,157,-4.1171374
883.0468319559228,4208.7725,855.6490209102631,34.583447,7.9372063,2.2809257e-07,726,,18.50646,99.39426,-0.270431,19.432583,-0.7972074,1.7629682e-05,726,1.0355221,34.628597,3.0,641092,-3.9713342,19.432583,5.0,,-4.3169184,0.14999999,2.8131597e-09,0.045151703,-9.169163,5.7972074,81,0.25,157,-3.9964387
883.2063273727648,4214.0527,857.2833898067474,35.44552,-5.4448524,4.921842e-12,727,,19.482038,99.39426,-0.27990448,19.432583,-0.79649585,0.00095095206,727,0.8193267,34.629074,3.0,642091,-3.9727106,19.432583,-5.0,,-4.3163476,0.14999999,2.805426e-09,-0.8164463,-9.169163,5.796496,81,0.5,157,-3.931441
883.3653846153846,4220.5757,858.8286123275757,39.294693,2.9806046,7.325646e-25,728,,33.671207,99.39426,-1.5230534,19.432583,-0.7974939,0.022617314,728,0.8604795,34.62306,3.0,643090,-3.974085,19.432583,2.5,,-4.316192,0.14999999,2.797724e-09,-4.6716356,-9.169163,5.797494,81,1.0,157,-4.0185328
883.5240054869685,4230.133,860.395809173584,35.814857,-1.305966,0.15614994,729,,28.26295,99.39426,-4.5569544,19.432583,-0.802651,1.8743631e-38,729,0.99741465,34.777355,3.0,644089,-3.975458,19.432583,5.0,,-4.3165483,0.14999999,2.265192e-09,-1.0375025,-9.169163,5.802651,81,-1.0,157,-4.4256706
883.6821917808219,4236.6787,862.0412538051605,37.361244,-7.4464817,0.05376906,730,,29.567657,99.39426,-1.545938,19.432583,-0.80366915,0.116990976,730,0.93980837,36.261723,3.0,645088,-3.9766145,19.432583,-10.0,,-4.316336,0.14999999,2.2589903e-09,-1.0995231,-9.169163,5.803669,100,-0.7777778,157,-4.15139
883.8399452804377,4243.0713,934.5713517665863,36.015636,5.5162277,0.031085605,731,,30.171291,99.39426,-1.3930632,19.432583,-0.8044754,4.5073716e-06,731,0.8244135,36.19251,3.0,646087,-3.9779098,19.432583,10.0,,-4.3161764,0.14999999,2.252814e-09,0.17687161,-9.169163,5.8044753,100,-0.7777778,157,-4.1306143
883.7199453551913,4248.75,935.9114661216736,38.48311,-0.3074035,2.9038974e-18,732,,21.771338,99.39426,-0.67855746,19.432583,-0.80430347,1.514255e-17,732,0.91231877,36.079365,3.0,646883,-3.9792342,19.432583,1.1111112,,-4.315916,0.14999999,2.2466629e-09,-2.4037445,-9.169163,5.8043036,100,0.7777778,157,-3.943876
883.8772169167803,4255.616,937.6967234611511,39.139362,10.205001,9.000896e-20,733,,24.219337,99.39426,-1.8659694,19.432583,-0.8057518,0.24925248,733,0.99087006,36.048706,3.0,647882,-3.9805994,19.432583,7.7777777,,-4.315692,0.14999999,2.240537e-09,-3.0906544,-9.169163,5.805752,100,0.7777778,157,-4.058486
884.034059945504,4262.844,939.2822122573853,38.354095,-12.097762,1.6357868e-20,734,,36.857697,99.39426,-2.228111,19.432583,-0.8076896,5.7201057e-09,734,1.0173715,35.756454,3.0,648881,-3.981963,19.432583,-10.0,,-4.315432,0.14999999,2.2344366e-09,-2.597641,-9.169163,5.8076897,100,0.7777778,157,-4.1071577
884.1904761904761,4270.73,940.7762427330017,35.56017,4.209386,0.49060544,735,,19.011255,99.39426,-2.8859313,19.432583,-0.81051713,5.4808927e-21,735,1.1285999,35.683903,3.0,649880,-3.9833243,19.432583,5.5555553,,-4.3165274,0.14999999,2.2283606e-09,0.12373473,-9.169163,5.8105173,100,-0.33333334,157,-5.1262383
883.929347826087,4275.7373,942.4068038463593,36.288208,3.0722215,1.645476,736,,18.630733,99.39426,-0.006971838,19.432583,-0.80942535,0.008961053,736,0.9980971,35.66436,3.0,650572,-3.9840167,19.432583,5.5555553,,-4.315892,0.14999999,2.2223094e-09,-0.6238476,-9.169163,5.8094254,100,-0.7777778,157,-3.9704163
883.5780189959295,4282.1274,943.8479053974152,36.860935,-8.3200445,2.2306485,737,,21.048508,99.39426,-1.390331,19.432583,-0.81021357,0.12805505,737,1.0023975,35.63386,3.0,651197,-3.9831412,19.432583,-5.5555553,,-4.3155985,0.14999999,2.2162827e-09,-1.227074,-9.169163,5.8102136,100,-0.7777778,157,-4.0918074
883.7344173441735,4288.364,945.7282598018646,38.259506,-3.1283684,6.7387406e-19,738,,22.066238,99.39426,-1.236487,19.432583,-0.8107912,6.782802e-23,738,1.0396947,35.588352,3.0,652196,-3.981475,19.432583,-5.5555553,,-4.31528,0.14999999,2.2102808e-09,-2.6711552,-9.169163,5.810791,100,0.7777778,157,-4.0759897
883.8903924221921,4294.963,947.4829525947571,38.641144,11.271202,9.452954e-21,739,,37.431686,99.39426,-1.5987381,19.432583,-0.81185746,0.0003754675,739,1.0690922,35.257435,3.0,653195,-3.982829,19.432583,10.0,,-4.314833,0.14999999,2.204303e-09,-3.3837085,-9.169163,5.811857,100,0.7777778,157,-4.0166883
884.045945945946,4305.0625,949.004540681839,36.45823,-0.65118116,10.250923,740,,20.834835,99.39426,-5.100112,19.432583,-0.81765234,6.631698e-30,740,0.94319934,35.238316,3.0,654194,-3.9841814,19.432583,-1.1111112,,-4.315052,0.14999999,2.1983493e-09,-1.2199117,-9.169163,5.817652,100,-0.7777778,157,-4.5335193
884.2010796221323,4311.6763,950.8280918598175,35.33338,-6.698515,3.0216264e-05,741,,18.79993,99.39426,-1.6137171,19.432583,-0.81872666,4.933737e-10,741,1.0724634,35.226048,3.0,655193,-3.9717743,19.432583,-5.5555553,,-4.314923,0.14999999,2.1924198e-09,-0.10733433,-9.169163,5.8187265,100,0.11111111,157,-4.1568017
884.355795148248,4316.6777,952.6589529514313,34.961853,8.666084,0.030937154,742,,29.35869,99.39426,-0.0012708484,19.432583,-0.817625,7.443925e-12,742,0.8088407,35.132633,3.0,656192,-3.9731228,19.432583,10.0,,-4.3143973,0.14999999,2.1865143e-09,0.17078109,-9.169163,5.817625,100,-0.7777778,157,-3.990715
883.749663526245,4321.557,954.105771780014,37.625977,4.6615887,3.071834e-18,743,,22.331165,99.39426,0.12075942,19.432583,-0.81636196,9.19505e-24,743,0.9779326,35.13063,3.0,656626,-3.974428,19.432583,-1.1111112,,-4.3142824,0.14999999,2.1806326e-09,-2.4953449,-9.169163,5.816362,100,0.7777778,157,-4.032519
883.9045698924731,4328.3794,955.7764019966125,36.19389,-6.9012175,0.05372384,744,,28.947718,99.39426,-1.8226161,19.432583,-0.8177145,4.8633926e-25,744,0.94618875,35.083096,3.0,657625,-3.975773,19.432583,-10.0,,-4.3139706,0.14999999,2.1747748e-09,-1.1107954,-9.169163,5.8177147,100,-0.7777778,157,-4.0533404
884.0590604026845,4334.4165,957.3582212924957,34.58394,4.979288,2.2387721e-05,745,,18.274565,99.39426,-1.0370892,19.432583,-0.81800896,3.455254e-09,745,1.0116587,35.036118,3.0,658624,-3.9770439,19.432583,5.5555553,,-4.3136163,0.14999999,2.1689404e-09,0.4521773,-9.169163,5.818009,100,0.11111111,157,-3.9879394
884.2131367292225,4339.5283,958.6913514137268,35.36508,-0.104970634,0.6623799,746,,19.732286,99.39426,-0.11191339,19.432583,-0.81706244,0.00020547371,746,1.05962,35.02551,3.0,659623,-3.9783852,19.432583,-5.5555553,,-4.3131247,0.14999999,2.1631292e-09,-0.33957407,-9.169163,5.8170624,100,-0.33333334,157,-3.9529395
884.3668005354752,4344.6895,960.078711271286,32.2787,14.158625,0.00018849396,747,,24.265045,99.39426,-0.16103347,19.432583,-0.81618416,0.056727435,747,1.0483226,34.984386,3.0,660622,-3.9788375,19.432583,10.0,,-4.31265,0.14999999,2.1573414e-09,2.7056856,-9.169163,5.816184,100,-0.11111111,157,-4.011702
883.4812834224599,4339.6426,961.2907254695892,32.94634,4.205443,0.009295751,748,,26.058483,99.39426,10.047131,19.432583,-0.801661,25.06588,748,1.018389,35.087948,3.0,660844,-3.980175,19.432583,10.0,,-4.3140574,0.14999999,2.1515771e-09,2.1416097,-9.169163,5.801661,100,-0.33333334,157,-5.4044657
883.6355140186915,4344.8794,962.9880187511444,37.607018,4.4303093,4.966713e-19,749,,21.04198,99.39426,-0.23673509,19.432583,-0.80090684,6.536473e-11,749,0.91430014,34.938248,3.0,661843,-3.9814985,19.432583,5.5555553,,-4.313614,0.14999999,2.1458357e-09,-2.6687698,-9.169163,5.8009067,100,0.7777778,157,-3.9922576
883.7893333333334,4352.309,964.6280035972595,35.286304,-3.1927526,2.1694815e-08,750,,19.292973,99.39426,-2.4298556,19.432583,-0.8030788,0.02850951,750,0.97515184,34.914665,3.0,662842,-3.9828327,19.432583,-3.3333333,,-4.3134375,0.14999999,2.1401174e-09,-0.3716377,-9.169163,5.8030787,100,0.33333334,157,-4.0905995
883.9427430093209,4357.6206,966.2152032852173,32.382122,4.1349506,1.07956255e-10,751,,24.171124,99.39426,-0.3114252,19.432583,-0.8024241,0.00075966143,751,0.9912257,34.91559,3.0,663841,-3.9841652,19.432583,10.0,,-4.3130665,0.14999999,2.1344218e-09,2.5334651,-9.169163,5.802424,100,0.33333334,157,-4.0040746
884.0957446808511,4363.0176,967.8558077812195,35.1352,-1.7081783,2.881186,752,,19.159641,99.39426,-0.39721143,19.432583,-0.80188525,0.0003608457,752,1.0151361,34.87166,3.0,664840,-3.9854958,19.432583,1.1111112,,-4.312695,0.14999999,2.128749e-09,-0.26354378,-9.169163,5.801885,100,-0.33333334,157,-4.0170803
884.2483399734396,4368.244,969.5827414989471,34.959515,-7.0817785,7.413996e-07,753,,30.851118,99.39426,-0.2262862,19.432583,-0.8011209,0.0069271307,753,0.9521471,34.867725,3.0,665839,-3.9830008,19.432583,-10.0,,-4.312269,0.14999999,2.1230986e-09,-0.09179012,-9.169163,5.8011208,100,0.11111111,157,-4.0010657
