ReturnMean,Iteration,AvgRet,AvgEpLen,BatchSize,J,VarJ,NatGradInftyNorm,StepSize,NatGrad2Norm,ReturnMax
-0.10084011306638337,29,-0.49788204899061966,500.0,100,-0.09845540839542524,0.0002382657229755289,0.016984954,0.0001,0.017000701,-7.045335122662861e-07
-0.1008070289919279,30,-0.504289482637378,500.0,100,-0.09984759083271928,0.00019820422133489868,0.017180176,0.0001,0.017225174,-7.045335122662861e-07
-0.10000199511673143,31,-0.3827042988790653,500.0,100,-0.07585097886083726,0.0001317166982052288,0.009240521,0.0001,0.009310055,-7.045335122662861e-07
-0.09998940673693418,32,-0.5034315911287203,500.0,100,-0.09959916696321933,0.00020513294556367831,0.016257595,0.0001,0.016453857,-7.045335122662861e-07
-0.09979154180037189,33,-0.472144667741137,500.0,100,-0.09345986383037876,0.0002716203167932409,0.015464871,0.0001,0.015683122,-7.045335122662861e-07
-0.10016350963878555,34,-0.5688307713306676,500.0,100,-0.11243844830643646,0.00019787118228943899,0.01774266,0.0001,0.017804377,-7.045335122662861e-07
-0.10049456907378124,35,-0.5648979514903661,500.0,100,-0.11175058986363476,0.0003057732497485298,0.019529093,0.0001,0.019545196,-7.045335122662861e-07
-0.10070518639479067,36,-0.546253253270302,500.0,100,-0.10807679263012085,0.00022710620070066215,0.016456526,0.0001,0.016553089,-7.045335122662861e-07
-0.10138187582291146,37,-0.6362086677833866,500.0,100,-0.12574269523525983,0.00024809567055056884,0.02066462,0.0001,0.020664634,-7.045335122662861e-07
-0.10139123773514505,38,-0.5133668713524918,500.0,100,-0.10173762848778814,0.00024318531271893114,0.015549006,0.0001,0.015860735,-1.150463866910871e-07
-0.10065367076034833,39,-0.366712404481553,500.0,100,-0.07262612571807256,9.75737319956401e-05,0.0040112687,0.0001,0.0047022426,-1.150463866910871e-07
-0.10025612576294567,40,-0.4283528195612007,500.0,100,-0.08475187086424193,0.000118881226216642,0.009172976,0.0001,0.009185207,-3.377269042027542e-08
-0.09988777664521313,41,-0.43046573858655746,500.0,100,-0.08515381193591204,0.00014156679595604216,0.009878798,0.0001,0.0098890215,-3.377269042027542e-08
-0.09989804954296815,42,-0.5072735765587746,500.0,100,-0.10031923835092353,0.0001796033385681321,0.015885027,0.0001,0.016820567,-3.377269042027542e-08
-0.10048693062143996,43,-0.6323183300317182,500.0,100,-0.1252199359172563,0.0002657710916451984,0.021219762,0.0001,0.02150782,-3.377269042027542e-08
-0.10079085911518006,44,-0.574827985193747,500.0,100,-0.11385978434600391,0.00025607137536282575,0.01260058,0.0001,0.013575636,-3.377269042027542e-08
-0.10061307904291449,45,-0.4691543355314211,500.0,100,-0.09279075586322967,0.00013873587699637715,0.0111934,0.0001,0.01119482,-3.377269042027542e-08
-0.10105592360638434,46,-0.6104796309444326,500.0,100,-0.12098392896252676,0.0003190367372737997,0.021899266,0.0001,0.022034023,-3.377269042027542e-08
-0.10084907006300749,47,-0.46272126350524323,500.0,100,-0.09133380706767291,0.0001545415138980111,0.011922124,0.0001,0.011922225,-3.377269042027542e-08
-0.10044234528549623,48,-0.411370338436873,500.0,100,-0.08132628074246746,0.00010469152541426939,0.0093748355,0.0001,0.009409358,-3.377269042027542e-08
-0.10043379005406954,49,-0.5059980406236609,500.0,100,-0.10002313894558794,0.00019529490970680058,0.017055362,0.0001,0.01705695,-3.377269042027542e-08
-0.10005628778630198,50,-0.41206483158177704,500.0,100,-0.08155867666569228,0.00014049746585992286,0.01114487,0.0001,0.011287428,-3.377269042027542e-08
-0.10030054528460862,51,-0.5681032101027438,500.0,100,-0.11251342019993929,0.0003133436581634253,0.019964544,0.0001,0.019968012,-3.377269042027542e-08
-0.10025904742075192,52,-0.4962961470733855,500.0,100,-0.09814265636406003,0.00016372531107247852,0.014462316,0.0001,0.014467182,-3.377269042027542e-08
-0.10028689485900555,53,-0.5149001222128571,500.0,100,-0.10173496164819523,0.00016996003096616565,0.016624063,0.0001,0.016639018,-3.377269042027542e-08
-0.10056439603570368,54,-0.5826701024591503,500.0,100,-0.11527195840070475,0.00029631651976092714,0.0217029,0.0001,0.022182187,-3.377269042027542e-08
-0.1005634338525496,55,-0.5076170104055914,500.0,100,-0.10051147596222919,0.0002505219310448682,0.018352311,0.0001,0.018352581,-3.377269042027542e-08
-0.10065309422491955,56,-0.5341504878986,500.0,100,-0.10558441470526754,0.00013123886772920006,0.012766665,0.0001,0.012783265,-3.377269042027542e-08
-0.1004869862829454,57,-0.4613107699202843,500.0,100,-0.09118494153239272,0.00017984064963452566,0.014691346,0.0001,0.015200716,-3.377269042027542e-08
-0.10077603389274443,58,-0.5928972298470455,500.0,100,-0.11725174765128835,0.00021907571105570864,0.01627362,0.0001,0.016354376,-3.377269042027542e-08
-0.10078628769971386,59,-0.511952907526777,500.0,100,-0.10138100850393977,0.00023376524948900675,0.01740191,0.0001,0.017420812,-3.377269042027542e-08
-0.10057662624922241,60,-0.4455753344724927,500.0,100,-0.08820660067022848,0.0001783255182238768,0.0133374585,0.0001,0.013490999,-3.377269042027542e-08
-0.10043332366084588,61,-0.4647879020469216,500.0,100,-0.09183516835825448,0.00018486235862371793,0.011944116,0.0001,0.011984594,-3.377269042027542e-08
-0.10044335707930489,62,-0.5102290585110565,500.0,100,-0.10105539560530413,0.00025864628808342004,0.013664944,0.0001,0.013779523,-3.377269042027542e-08
-0.10032306778156998,63,-0.46998352042226976,500.0,100,-0.0928651313220063,0.00013685221161396577,0.011606193,0.0001,0.012827158,-3.377269042027542e-08
-0.10035536426999396,64,-0.5176912963497646,500.0,100,-0.10239004304070307,0.0001864951492015418,0.014695695,0.0001,0.014695795,-3.377269042027542e-08
-0.10016301092327044,65,-0.44469222764788774,500.0,100,-0.08785239673296497,0.00014842766232455945,0.009408605,0.0001,0.009604001,-3.377269042027542e-08
-0.10025810567010664,66,-0.5383311025300004,500.0,100,-0.10643926421445979,0.0002544875374205114,0.018108834,0.0001,0.018401327,-3.377269042027542e-08
-0.10000718200138534,67,-0.42237183418842406,500.0,100,-0.08344621986578034,0.00012793926357512785,0.0070268195,0.0001,0.008720983,-3.377269042027542e-08
-0.10027442680046608,68,-0.5975190793764455,500.0,100,-0.11817982833887598,0.0004434497984342977,0.019361096,0.0001,0.019435667,-3.377269042027542e-08
-0.10025116447289839,69,-0.49827189179265524,500.0,100,-0.09866932619829569,0.00019424438345150332,0.013232542,0.0001,0.013274895,-3.377269042027542e-08
-0.10037215666667826,70,-0.5500789511265297,500.0,100,-0.10872061803748936,0.00022976131110596929,0.018021297,0.0001,0.018024804,-3.377269042027542e-08
-0.10010790253112722,71,-0.41276150770371767,500.0,100,-0.0816101130425549,0.00012603666847401122,0.00801215,0.0001,0.00814242,-3.377269042027542e-08
-0.0998580308948455,72,-0.4155211191358061,500.0,100,-0.08211714471884259,0.00014524720655221952,0.011699086,0.0001,0.011981756,-3.377269042027542e-08
-0.10022864250903694,73,-0.6416303700397593,500.0,100,-0.12691267873081943,0.0002613245321845649,0.022477645,0.0001,0.022654967,-3.377269042027542e-08
-0.1003775019096428,74,-0.5617967996995736,500.0,100,-0.11124423815387142,0.00033094587075028196,0.021669159,0.0001,0.021982808,-3.377269042027542e-08
-0.10046692291019785,75,-0.5410248094392973,500.0,100,-0.10708407695127135,0.00021941920787925861,0.019038796,0.0001,0.020275671,-3.377269042027542e-08
-0.10042953422263852,76,-0.49367961887621303,500.0,100,-0.09762538265568929,0.000201620920852735,0.016682768,0.0001,0.016694894,-3.377269042027542e-08
-0.10044207378473245,77,-0.5126399274442539,500.0,100,-0.10139508050387089,0.00023068404476300116,0.017753134,0.0001,0.017967917,-3.377269042027542e-08
-0.10047502286028817,78,-0.5207610399743434,500.0,100,-0.10301210167807916,0.00023095197252079173,0.015529087,0.0001,0.015760297,-3.377269042027542e-08
-0.10049851406139566,79,-0.5176429946284172,500.0,100,-0.10233082774777955,0.00019058724838834191,0.015340506,0.0001,0.015416647,-3.377269042027542e-08
-0.10046851754686432,80,-0.496193122882368,500.0,100,-0.09809879289888813,0.00015953240527584174,0.01133066,0.0001,0.011383272,-3.377269042027542e-08
-0.10049198717896475,81,-0.5176263481094139,500.0,100,-0.10236955774699867,0.00018643217115202354,0.015582703,0.0001,0.015703065,-3.377269042027542e-08
-0.10045190026189763,82,-0.4916086652780566,500.0,100,-0.09720485997946153,0.0002155647595723695,0.015990773,0.0001,0.016232664,-3.377269042027542e-08
-0.10042349495468834,83,-0.49673981242269805,500.0,100,-0.0980942597635272,0.00016357191720820614,0.01268884,0.0001,0.012976982,-3.377269042027542e-08
-0.10038549506042996,84,-0.4914558571183474,500.0,100,-0.09723150383698277,0.0002759366060548396,0.015257424,0.0001,0.015630675,-3.377269042027542e-08
-0.1001536566935064,85,-0.40760225397886474,500.0,100,-0.08067923387192817,9.767970811862228e-05,0.009111117,0.0001,0.009288921,-3.377269042027542e-08
-0.1000098768380938,86,-0.44425793454698076,500.0,100,-0.08778858912802281,0.0001510589355669636,0.010381937,0.0001,0.010533428,-1.2984499365946092e-08
-0.09985530838518239,87,-0.43759610888593087,500.0,100,-0.08656242143480068,0.00015561535697394921,0.012532702,0.0001,0.012558353,-1.2984499365946092e-08
-0.09975540675228665,88,-0.4604966046676157,500.0,100,-0.09106396469035855,0.00011257881840642487,0.009225381,0.0001,0.00922597,-1.2984499365946092e-08
-0.09997427947347398,89,-0.6024736396449303,500.0,100,-0.1192350789379588,0.0003629892362888587,0.023887957,0.0001,0.024569575,-1.2984499365946092e-08
-0.09999483177853831,90,-0.5152199139979154,500.0,100,-0.10182398692926249,0.00019069335498324866,0.014133798,0.0001,0.014161842,-1.2984499365946092e-08
-0.10028147239448568,91,-0.637948512616719,500.0,100,-0.1260791278297502,0.00024975738297338686,0.021656249,0.0001,0.021774093,-1.2984499365946092e-08
-0.10018289524984386,92,-0.4614080219293536,500.0,100,-0.09121237508743768,0.00015678633409289429,0.013013598,0.0001,0.0130147375,-1.2984499365946092e-08
-0.10014423544272637,93,-0.4882639054994285,500.0,100,-0.09658753318791727,0.00017044943400309047,0.011824365,0.0001,0.012212768,-1.2984499365946092e-08
-0.10015242233645552,94,-0.5110578948619582,500.0,100,-0.10091380345326688,0.0002032527737329251,0.015925266,0.0001,0.016326653,-1.2984499365946092e-08
-0.10010950557306882,95,-0.48612252039036336,500.0,100,-0.09607532981471839,0.000195633018101512,0.013229456,0.0001,0.01353988,-1.2984499365946092e-08
-0.10063238711795668,96,-0.758862711215869,500.0,100,-0.15030613388230246,0.0004960458832757308,0.03008531,0.0001,0.030190073,-1.2984499365946092e-08
-0.10063719030462064,97,-0.5109623587158691,500.0,100,-0.10109829622436146,0.00021395416322286175,0.0171326,0.0001,0.017133007,-1.2984499365946092e-08
-0.10076862981587963,98,-0.5745718280611805,500.0,100,-0.11351826240800256,0.0002002816070345317,0.018466353,0.0001,0.018780954,-1.2984499365946092e-08
-0.10054004507002409,99,-0.39514520578896595,500.0,100,-0.07813873997618073,0.0001279449052938817,0.010130007,0.0001,0.010757689,-1.2984499365946092e-08
-0.10049592168714133,100,-0.4860017908752361,500.0,100,-0.09612770678174842,0.0001523536516366487,0.01415809,0.0001,0.014160205,-1.2984499365946092e-08
-0.100415806259395,101,-0.46790387915710774,500.0,100,-0.09240426348476148,0.00014985976568773865,0.011025373,0.0001,0.011031907,-1.2984499365946092e-08
-0.10026413443155524,102,-0.42918007812719416,500.0,100,-0.08494527981974008,0.00015017426108330213,0.0104872435,0.0001,0.011102738,-1.2984499365946092e-08
-0.10030229883384176,103,-0.5271581382239575,500.0,100,-0.10419506786706562,0.00016959528887450077,0.016689615,0.0001,0.016691139,-1.2984499365946092e-08
-0.10016038369975273,104,-0.4323252903875466,500.0,100,-0.08554312488858379,0.00017275509499829994,0.011216928,0.0001,0.011414217,-1.2984499365946092e-08
-0.10030214910225019,105,-0.5815338069464202,500.0,100,-0.11504575096198572,0.00016966273245139235,0.01509691,0.0001,0.015196071,-1.2984499365946092e-08
-0.10046177643184805,106,-0.590873164252372,500.0,100,-0.1172226460396234,0.00032626047334412684,0.024582444,0.0001,0.024661675,-1.2984499365946092e-08
-0.10061592145539418,107,-0.5911757489610132,500.0,100,-0.1169552939512851,0.00026331437407534314,0.017471882,0.0001,0.01788163,-1.2984499365946092e-08
-0.10070190485503906,108,-0.5554801862769286,500.0,100,-0.10990212861704012,0.00024354303424701973,0.016574556,0.0001,0.017498426,-1.2984499365946092e-08
-0.10068347273598206,109,-0.4990336679798194,500.0,100,-0.09869280387782756,0.00017288327278902266,0.01607783,0.0001,0.01619452,-1.2984499365946092e-08
-0.10078389861026556,110,-0.5647389053632421,500.0,100,-0.11173031890716585,0.0002448070161575189,0.014805977,0.0001,0.015835548,-1.2984499365946092e-08
-0.10078088397423282,111,-0.5078812868753935,500.0,100,-0.10044927401063303,0.0001934079572444361,0.011391961,0.0001,0.011401357,-1.2984499365946092e-08
-0.10072513455367182,112,-0.47791290502959705,500.0,100,-0.09453694887139993,0.0001520368523744625,0.0098807905,0.0001,0.00994618,-1.2984499365946092e-08
-0.10071597984083304,113,-0.5040485826553559,500.0,100,-0.09969065200288905,0.00024328897178872044,0.014299388,0.0001,0.014345476,-1.2984499365946092e-08
-0.10062270174108644,114,-0.45544423600791106,500.0,100,-0.09008227646972056,0.00011475150416086085,0.010958926,0.0001,0.011111643,-1.2984499365946092e-08
-0.10056574684462855,115,-0.47552975434287126,500.0,100,-0.09407288864842861,0.00022094352889994828,0.012800063,0.0001,0.013069494,-1.2984499365946092e-08
-0.10044240393645097,116,-0.43624805643146203,500.0,100,-0.08625796949602905,0.00018877710437175695,0.012186585,0.0001,0.012262509,-1.2984499365946092e-08
-0.10032907525387194,117,-0.4412796639714211,500.0,100,-0.08718294807470446,0.00012025260297698067,0.009690887,0.0001,0.010478727,-1.2984499365946092e-08
-0.1002221695990321,118,-0.4440392228771657,500.0,100,-0.08771420798277196,0.0001261106596987487,0.009817963,0.0001,0.010551758,-1.2984499365946092e-08
-0.10016654186388761,119,-0.47274173431287275,500.0,100,-0.09360246911683752,0.0001642011763179893,0.014353216,0.0001,0.014482872,-1.2984499365946092e-08
-0.09994080437478936,120,-0.3694712020033577,500.0,100,-0.0730780431720974,0.0001192556050793896,0.006392491,0.0001,0.0065943887,-1.2984499365946092e-08
-0.09988893013696239,121,-0.47318195767917,500.0,100,-0.09366402159772463,0.00017273485330255613,0.01322206,0.0001,0.013334128,-1.2984499365946092e-08
-0.09993391411158946,122,-0.5321010511246742,500.0,100,-0.10537697504146637,0.00018611828832367508,0.014744248,0.0001,0.015245048,-1.2984499365946092e-08
-0.09985220003648783,123,-0.45434026119584614,500.0,100,-0.08988308287408878,0.0001885942424032741,0.014696694,0.0001,0.014788443,-1.2984499365946092e-08
-0.1000456986792331,124,-0.6254937355734773,500.0,100,-0.12384603173690058,0.0004156938914999918,0.02694542,0.0001,0.026989385,-1.2984499365946092e-08
-0.10008849602153944,125,-0.5325527064266143,500.0,100,-0.10539536646752592,0.00024017496254669354,0.013177105,0.0001,0.014138386,-1.2984499365946092e-08
-0.09986426121489524,126,-0.3632665423223933,500.0,100,-0.07183491038437004,0.00010265287247283692,0.006651454,0.0001,0.006651736,-1.2984499365946092e-08
-0.09967558136853868,127,-0.3832498741510355,500.0,100,-0.07590192072761157,7.714302685230815e-05,0.0054023517,0.0001,0.005467135,-1.2984499365946092e-08
-0.0996849124122652,128,-0.5099155414508056,500.0,100,-0.10086995496553533,0.00034688855133411926,0.019386547,0.0001,0.019477088,-1.2984499365946092e-08
-0.0997016437619162,129,-0.5145890207521299,500.0,100,-0.10184325651724406,0.00024089896533283312,0.016287912,0.0001,0.016832769,-1.2984499365946092e-08
-0.09967078159860956,130,-0.4833345229513943,500.0,100,-0.09568956253205212,0.00024298611241319095,0.012740171,0.0001,0.013529204,-1.2984499365946092e-08
-0.09968139233298616,131,-0.5113253119495592,500.0,100,-0.10106078780194426,0.0002426172927302163,0.017919185,0.0001,0.018255685,-1.2984499365946092e-08
-0.0997971768501933,132,-0.5810133323697756,500.0,100,-0.11496494860432956,0.0001579451606090383,0.014063108,0.0001,0.014305038,-1.2984499365946092e-08
-0.0998495212121916,133,-0.5397085529187886,500.0,100,-0.1067589769959659,0.00022426409871589454,0.018298104,0.0001,0.018403165,-1.2984499365946092e-08
-0.09977662921697684,134,-0.4551564605761043,500.0,100,-0.09008199385341459,0.00023523265472072697,0.017025176,0.0001,0.017044947,-1.2984499365946092e-08
-0.09987356130358599,135,-0.5704898892712975,500.0,100,-0.11286246090921347,0.00020817617525621372,0.016285094,0.0001,0.017499339,-1.2984499365946092e-08
-0.09974466481011769,136,-0.4170945595860094,500.0,100,-0.08234363819189468,0.00018306932071618137,0.013708397,0.0001,0.013957023,-1.2984499365946092e-08
-0.0995857469179074,137,-0.3943239464408994,500.0,100,-0.07797291357730929,0.00012348746160620894,0.0063729365,0.0001,0.0066853287,-1.2984499365946092e-08
-0.09948058175747114,138,-0.43052074900270104,500.0,100,-0.08507295477770133,0.00014748548057619794,0.010369741,0.0001,0.0105463555,-1.2984499365946092e-08
-0.09925046351956951,139,-0.3417832850392895,500.0,100,-0.06749414668914562,6.771391009105019e-05,0.004847651,0.0001,0.0050999555,-1.2984499365946092e-08
-0.09920836810761158,140,-0.47140840398852135,500.0,100,-0.0933571058454594,0.0001866440090561453,0.014187376,0.0001,0.014217995,-1.2984499365946092e-08
-0.09928340927107565,141,-0.5535726174500701,500.0,100,-0.10978917215604626,0.00033372793042041955,0.02115038,0.0001,0.021152018,-1.2984499365946092e-08
-0.09939234909591609,142,-0.5798461072917908,500.0,100,-0.11475286439841781,0.00030901626850355127,0.022414112,0.0001,0.022453407,-1.2984499365946092e-08
-0.09927633282692709,143,-0.41839638360228304,500.0,100,-0.08280202263048993,0.0001227387649097482,0.011509001,0.0001,0.011513994,-1.2984499365946092e-08
-0.09916696717746426,144,-0.4220977532888634,500.0,100,-0.08352767930427885,0.00013637531804290884,0.0018063191,0.0001,0.0018699238,-1.2984499365946092e-08
-0.0992611870301101,145,-0.5699082224567205,500.0,100,-0.1128288458111099,0.0002548970445559434,0.021247305,0.0001,0.02146091,-1.2984499365946092e-08
-0.0991279023835402,146,-0.4033299630811838,500.0,100,-0.07980162863090433,0.00017125346587266427,0.0114150625,0.0001,0.011609923,-1.2984499365946092e-08
-0.09918574386403928,147,-0.5443064471676965,500.0,100,-0.1076306000169064,0.0002130144914137945,0.01633711,0.0001,0.016701715,-1.2984499365946092e-08
-0.09918962460372424,148,-0.5044937965550106,500.0,100,-0.09976009333741248,0.00017383112546407513,0.014047892,0.0001,0.014156765,-1.2984499365946092e-08
-0.09909177716542165,149,-0.4278950306507612,500.0,100,-0.08461035629664045,0.00017126498993604432,0.014221184,0.0001,0.014422557,-1.2984499365946092e-08
-0.09903348038276136,150,-0.4565278598314203,500.0,100,-0.09034725976637503,0.00014222906356891465,0.012637735,0.0001,0.012894458,-1.2984499365946092e-08
-0.0990496991099288,151,-0.5124784586180152,500.0,100,-0.1014825081850463,0.00023535893041525587,0.012980661,0.0001,0.012994444,-1.2984499365946092e-08
-0.0991693139408225,152,-0.5932387987925736,500.0,100,-0.11723115340577082,0.00025292808226715097,0.0229494,0.0001,0.023670975,-1.2984499365946092e-08
-0.09913495285233517,153,-0.47422509149653785,500.0,100,-0.09391206740226102,0.000306736494233877,0.018643038,0.0001,0.018643571,-1.2984499365946092e-08
-0.09911425410598745,154,-0.4847593914994473,500.0,100,-0.09594734591478797,0.00017174289398986113,0.012925585,0.0001,0.012977184,-1.2984499365946092e-08
-0.09899874624077169,155,-0.4106788827803422,500.0,100,-0.0812105349975448,0.0001170132719453358,0.008207526,0.0001,0.0094693415,-1.2984499365946092e-08
-0.09896612855654292,156,-0.4750920751815906,500.0,100,-0.09391038750108177,0.00020160935556645223,0.016035773,0.0001,0.016075103,-1.2984499365946092e-08
-0.09908112767401629,157,-0.5917858427597016,500.0,100,-0.1170209899998633,0.0002806534433843265,0.022370482,0.0001,0.02240683,-1.2984499365946092e-08
-0.09915892444877979,158,-0.56289638922565,500.0,100,-0.11137301808664858,0.00031277718148123225,0.021534784,0.0001,0.021778109,-1.2984499365946092e-08
-0.09914572962581744,159,-0.4911754037101461,500.0,100,-0.09706094759776913,0.0002734056247558178,0.017064683,0.0001,0.018022293,-1.2984499365946092e-08
-0.09916869955771063,160,-0.5198798486048832,500.0,100,-0.10282091872872497,0.0003226242384145914,0.021267151,0.0001,0.021272155,-1.2984499365946092e-08
-0.09915384283038389,161,-0.4892386128929634,500.0,100,-0.09677676645810443,0.00028415620773188387,0.016295724,0.0001,0.016363675,-1.2984499365946092e-08
-0.09906971000170346,162,-0.4329964460027104,500.0,100,-0.08552432458415521,0.00010634689653389614,0.0082384385,0.0001,0.009011977,-1.2984499365946092e-08
-0.09899538806878352,163,-0.43927042248768844,500.0,100,-0.08695523493575476,0.00018239737429062285,0.008856991,0.0001,0.0089980075,-1.2984499365946092e-08
-0.09898658645429742,164,-0.49352758197969443,500.0,100,-0.09755192329306174,0.00018328731353621153,0.015119051,0.0001,0.015202121,-1.2681415041085715e-08
-0.09893979765279802,165,-0.4621022164356328,500.0,100,-0.09126643420689608,0.00013276375388875417,0.010499244,0.0001,0.011588772,-1.2681415041085715e-08
-0.09890512276949265,166,-0.4704744779064425,500.0,100,-0.09318376702410687,0.00012746918423007362,0.012816793,0.0001,0.013025584,-1.2681415041085715e-08
-0.09895579866643518,167,-0.5430966678286651,500.0,100,-0.1073679975588946,0.0003477139365058418,0.023342073,0.0001,0.02334579,-1.2681415041085715e-08
-0.09904544226407547,168,-0.5765760777697989,500.0,100,-0.11401592307000388,0.0003231192980643304,0.022150878,0.0001,0.02215103,-1.2681415041085715e-08
-0.09891951960569569,169,-0.3929883012777007,500.0,100,-0.07776451299789072,0.00010749382942817933,0.010177414,0.0001,0.010497212,-1.2681415041085715e-08
-0.09890779486207238,170,-0.49054183804366097,500.0,100,-0.09692631318973742,0.00020394816036037298,0.01640906,0.0001,0.016470775,-1.2681415041085715e-08
-0.09900120816080565,171,-0.5805739663982479,500.0,100,-0.11488146894545961,0.00022984806733049234,0.02122132,0.0001,0.021291135,-1.2681415041085715e-08
-0.09893162896562063,172,-0.43951640630443656,500.0,100,-0.08703358658898327,0.00015474857528540014,0.00844463,0.0001,0.008456507,-1.2681415041085715e-08
-0.09887691823767479,173,-0.4517287767406508,500.0,100,-0.08946667303099065,0.00015211063813440676,0.01127071,0.0001,0.011422011,-1.2681415041085715e-08
-0.09895394369514708,174,-0.5677300323372808,500.0,100,-0.11227934783785223,0.00028371041034904566,0.020026334,0.0001,0.020360332,-1.2681415041085715e-08
-0.09882915783993133,175,-0.38993542598930814,500.0,100,-0.07711641903239029,0.0001180566010214241,0.009852792,0.0001,0.009871117,-1.2681415041085715e-08
-0.09882910843284994,176,-0.49965065035089684,500.0,100,-0.09882046219360607,0.00017948556839551474,0.012730597,0.0001,0.0127469255,-1.2681415041085715e-08
-0.09869122809999455,177,-0.37668592187870137,500.0,100,-0.07442428951744494,7.42577990858345e-05,0.005541309,0.0001,0.0060035335,-1.2681415041085715e-08
-0.09865894608548835,178,-0.47042473816619096,500.0,100,-0.09294502951789195,0.00017915906787416353,0.013780889,0.0001,0.01379643,-1.2681415041085715e-08
