AvgRet,VarJ,NatGradInftyNorm,AvgEpLen,NatGrad2Norm,ReturnMean,StepSize,ReturnMax,BatchSize,J,Iteration
-0.4748747493237662,0.00019556020042762998,0.015873471,500.0,0.015882576,-0.08849520374319773,0.1,-4.403873116241849e-08,100,-0.09399111525191478,38
-0.5240693278018502,0.00029530423654462073,0.024780627,500.0,0.024789607,-0.08888789382909414,0.1,-4.403873116241849e-08,100,-0.1038101170931575,39
-0.3983599460500829,0.00012918420044047296,0.01488208,500.0,0.015105469,-0.08863235251939665,0.1,-4.403873116241849e-08,100,-0.07866624144119458,40
-0.3270423462675277,9.045194329265364e-05,0.005634997,500.0,0.00588481,-0.08804860762149744,0.1,-4.403873116241849e-08,100,-0.06469881170552888,41
-0.29060667076886415,8.581007951049012e-05,0.005726057,500.0,0.0058707716,-0.08731941446837967,0.1,-4.403873116241849e-08,100,-0.057422495190550836,42
-0.3415362731040101,8.80401420266913e-05,0.006093144,500.0,0.006260289,-0.08685846802695307,0.1,-4.403873116241849e-08,100,-0.06749871748703652,43
-0.3462865333819382,8.989501136685352e-05,0.007622052,500.0,0.008039253,-0.08644023872587075,0.1,-4.403873116241849e-08,100,-0.0684563787793314,44
-0.33242967846772664,0.00011090346568045117,0.0045143827,500.0,0.0047320165,-0.08598001195162061,0.1,-4.403873116241849e-08,100,-0.06573003388461388,45
-0.47685959288117685,0.0002575233295352264,0.016452845,500.0,0.016958537,-0.08616464463306178,0.1,-4.403873116241849e-08,100,-0.09447311529791431,46
-0.3938901810699317,0.00011000427048091075,0.010652683,500.0,0.010791872,-0.08598826178442986,0.1,-4.403873116241849e-08,100,-0.07787465074736179,47
-0.33672433242930583,0.00010790233535425727,0.010246459,500.0,0.010246769,-0.08558546044659825,0.1,-4.403873116241849e-08,100,-0.06665379756851267,48
-0.30180626653620857,6.051335776565642e-05,0.0024388223,500.0,0.0025644314,-0.08505672411492345,0.1,-4.403873116241849e-08,100,-0.059677380194532705,49
-0.24403186679977304,4.559926949660229e-05,0.002850752,500.0,0.0029602717,-0.08432039373112618,0.1,-4.403873116241849e-08,100,-0.04824020492505997,50
-0.38887159734782517,9.223820454030491e-05,0.0068578045,500.0,0.007129884,-0.08417659337224553,0.1,-4.403873116241849e-08,100,-0.07698657542821366,51
-0.2847709568660677,7.427548906221813e-05,0.0056523494,500.0,0.005854103,-0.08364189978549298,0.1,-4.403873116241849e-08,100,-0.056372526861112465,52
-0.42318602052464477,0.00010237781182764912,0.009926136,500.0,0.009941153,-0.08364082661076111,0.1,-4.403873116241849e-08,100,-0.083585021524704,53
-0.31626711432517274,6.316117761273661e-05,0.0054758308,500.0,0.005650369,-0.08324829305318095,0.1,-4.403873116241849e-08,100,-0.06244401450143229,54
-0.3740558899648699,8.108140529143524e-05,0.005545626,500.0,0.005545629,-0.08308042742912669,0.1,-4.403873116241849e-08,100,-0.07401568373019676,55
-0.36683083506549363,0.00010575491637271387,0.0038254843,500.0,0.004086715,-0.08289292855938972,0.1,-4.403873116241849e-08,100,-0.07258049072385601,56
-0.37547070594753423,9.477297722394092e-05,0.005548312,500.0,0.0055483156,-0.08274185394610414,0.1,-4.403873116241849e-08,100,-0.07428167560211264,57
-0.4275891899952963,0.00014946655944602172,0.013906203,500.0,0.014038284,-0.08277422510133489,0.1,-4.403873116241849e-08,100,-0.08461938094948686,58
-0.33452809386473786,0.0001200010196041248,0.008621896,500.0,0.00878336,-0.0824938450886549,0.1,-4.403873116241849e-08,100,-0.06623180435321589,59
-0.3409872434630772,0.00010253748007460856,0.0025638116,500.0,0.003568206,-0.08224383590817325,0.1,-4.403873116241849e-08,100,-0.06749329425975549,60
-0.30584799153275033,7.513254124216377e-05,0.0052319043,500.0,0.005232439,-0.08188707420148043,0.1,-4.403873116241849e-08,100,-0.060481371799912156,61
-0.41936524238435147,0.00016877644660739954,0.012909232,500.0,0.0129981525,-0.08190428136927437,0.1,-4.403873116241849e-08,100,-0.08295391860470401,62
-0.48103542948552885,0.000147660119875646,0.012613259,500.0,0.012854742,-0.08211579427567456,0.1,-4.403873116241849e-08,100,-0.09522959447248484,63
-0.35093688534499534,7.764556038257965e-05,0.007885535,500.0,0.007890319,-0.08191583961090534,0.1,-4.403873116241849e-08,100,-0.06931869573044631,64
-0.2606192667597758,6.186800277865912e-05,0.0031518182,500.0,0.0036894397,-0.08145043410869511,0.1,-4.403873116241849e-08,100,-0.05166448196724044,65
-0.28797637170961216,5.88889210241222e-05,0.006439151,500.0,0.0065179365,-0.08107839861517302,0.1,-4.403873116241849e-08,100,-0.056896091536236135,66
-0.3709378748148789,0.00016593812721283442,0.010780858,500.0,0.011651675,-0.08096501083029571,0.1,-4.403873116241849e-08,100,-0.07348141702839367,67
-0.3866185234972325,0.00011085452988033792,0.010387134,500.0,0.010391175,-0.08089858199588389,0.1,-4.403873116241849e-08,100,-0.07644785009029179,68
-0.3095720617249367,7.780668839404945e-05,0.0004498859,500.0,0.0004756964,-0.0806146980247436,0.1,-4.403873116241849e-08,100,-0.06131058798720329,69
-0.3478235981671353,8.12576887199612e-05,0.006919266,500.0,0.0070732585,-0.08044600447797182,0.1,-4.403873116241849e-08,100,-0.06880614975071972,70
-0.3449390646721268,0.0001597423756980417,0.0118532255,500.0,0.011895428,-0.08027539713531269,0.1,-4.403873116241849e-08,100,-0.06833288314917323,71
-0.34299609616741705,9.6742724874075e-05,0.0030758234,500.0,0.0039590215,-0.08010253352398433,0.1,-4.403873116241849e-08,100,-0.06782921711967113,72
-0.2965470127309429,6.25531300145359e-05,0.007634671,500.0,0.007635719,-0.07980867081550386,0.1,-4.403873116241849e-08,100,-0.05865055580490966,73
-0.2705384559730444,5.843866970337472e-05,0.0026342047,500.0,0.0026704553,-0.07945390726357465,0.1,-4.403873116241849e-08,100,-0.05355616797274273,74
-0.38641149986230794,0.00012638417428040651,0.00785009,500.0,0.007996859,-0.07941455910799393,0.1,-4.403873116241849e-08,100,-0.07650279559501981,75
-0.31451520181151954,5.493371189334066e-05,0.002858034,500.0,0.0034214375,-0.07918826384416772,0.1,-4.403873116241849e-08,100,-0.06221611905720277,76
-0.3032669098005529,6.804348432996575e-05,0.0016521217,500.0,0.0021256502,-0.07894070861196056,0.1,-4.403873116241849e-08,100,-0.06012651096421709,77
-0.3010756974513418,5.759980128277813e-05,0.0035642898,500.0,0.0036502827,-0.07869297928442959,0.1,-4.403873116241849e-08,100,-0.059617821064542505,78
-0.26484994317781174,6.086256833661345e-05,0.003995978,500.0,0.0040662307,-0.07836006766238096,0.1,-4.403873116241849e-08,100,-0.05239296114259055,79
-0.4180512123451111,0.00010230893838105584,0.00463829,500.0,0.0046670255,-0.07841532898065502,0.1,-4.403873116241849e-08,100,-0.08278097312430509,80
-0.3279048110970742,8.34561684304381e-05,0.0011419421,500.0,0.0011425727,-0.07825042343742175,0.1,-4.403873116241849e-08,100,-0.06505797997875973,81
-0.3230602724882195,0.00010492689037367987,0.0056129675,500.0,0.0058328444,-0.07807568108903706,0.1,-4.403873116241849e-08,100,-0.06392155086987777,82
-0.33108488498890865,9.138487521700296e-05,0.0052322256,500.0,0.005258691,-0.07792423701501988,0.1,-4.403873116241849e-08,100,-0.06550582294561128,83
-0.3728057627647414,0.00013254226684095548,0.0041018385,500.0,0.0041067684,-0.07787516616915245,0.1,-4.403873116241849e-08,100,-0.07380228596215516,84
-0.27504332573169477,6.236332821165101e-05,0.004564249,500.0,0.0047004414,-0.07759932096728485,0.1,-4.403873116241849e-08,100,-0.054428324010406384,85
-0.3174957842173488,0.00011623885591643653,0.0074788136,500.0,0.0075247656,-0.07742794941560413,0.1,-4.403873116241849e-08,100,-0.06286136752274381,86
-0.26513997471299966,8.955105386814509e-05,0.0017262502,500.0,0.001787348,-0.0771409410958073,0.1,-4.403873116241849e-08,100,-0.05245822559327964,87
-0.3276734276558328,9.222977209314678e-05,0.004867299,500.0,0.0056144847,-0.07700145595374053,0.1,-4.403873116241849e-08,100,-0.06486624859393146,88
-0.41229248144028274,0.00011661488844152564,0.004256486,500.0,0.004404073,-0.0770518762772342,0.1,-4.403873116241849e-08,100,-0.08148886474467673,89
-0.39700347300791217,0.00018394960391859353,0.009622539,500.0,0.009727184,-0.07706933007993427,0.1,-4.403873116241849e-08,100,-0.07862271852024173,90
-0.26921479279875515,5.916347525377716e-05,0.0048357686,500.0,0.0055777114,-0.07680835958901971,0.1,-4.403873116241849e-08,100,-0.053321015406708853,91
-0.3084182582787827,7.100278698373493e-05,0.0070255306,500.0,0.0071909167,-0.07663567006046273,0.1,-4.403873116241849e-08,100,-0.06092092296177727,92
-0.28349491016364836,5.5690949869786746e-05,0.0015018777,500.0,0.0015230469,-0.07641550257078468,0.1,-4.403873116241849e-08,100,-0.05616009352040391,93
-0.26631807496008136,5.519557603398965e-05,0.0024614355,500.0,0.0024625827,-0.07616434128319677,0.1,-4.403873116241849e-08,100,-0.05280634153752155,94
-0.32744841283109066,9.441644311386145e-05,0.0072829104,500.0,0.0073233633,-0.07604433732067527,0.1,-4.403873116241849e-08,100,-0.06476396484365385,95
-0.3647361493357673,0.0001269841487272874,0.010337389,500.0,0.010337835,-0.07600413176558324,0.1,-4.403873116241849e-08,100,-0.0721846040318395,96
-0.3654593612950592,0.00010631511390917142,0.0017249868,500.0,0.0018883838,-0.07596629594435983,0.1,-4.403873116241849e-08,100,-0.07233405710691443,97
-0.3744137930636142,0.00017279382647620168,0.0134432735,500.0,0.013443995,-0.075948211798058,0.1,-4.403873116241849e-08,100,-0.07419404960677968,98
-0.27260012193933714,5.619240181152613e-05,0.001407927,500.0,0.0018983667,-0.0757264817691773,0.1,-4.403873116241849e-08,100,-0.053996938938869136,99
-0.3518461338195856,7.821364077300035e-05,0.0018400305,500.0,0.0021110454,-0.07566667788802797,0.1,-4.403873116241849e-08,100,-0.06974609365424402,100
-0.3162015889221214,0.00011783364897154815,0.007855321,500.0,0.0083924625,-0.07553752002824378,0.1,-4.403873116241849e-08,100,-0.0626217340498245,101
-0.33249185443177354,9.566513752039859e-05,0.0007604701,500.0,0.0009987053,-0.07544221387561993,0.1,-4.403873116241849e-08,100,-0.06581629246061117,102
-0.3674272246701047,0.00015590507260826713,0.011238467,500.0,0.011252802,-0.07541613048427061,0.1,-4.403873116241849e-08,100,-0.07275562456663998,103
-0.3131552479736157,5.2865763516275584e-05,0.0018923657,500.0,0.0020706682,-0.07528755275469988,0.1,-4.403873116241849e-08,100,-0.06204404660891481,104
-0.28697029489017184,6.499234593462246e-05,0.001058696,500.0,0.001373733,-0.07511182400761324,0.1,-4.403873116241849e-08,100,-0.05683603431060194,105
-0.4125615510263018,0.00015424415125123492,0.00973126,500.0,0.009950986,-0.07517435636447384,0.1,-4.403873116241849e-08,100,-0.08174025383483756,106
-0.346020904556021,0.00012779917406044192,0.00704612,500.0,0.0071189026,-0.07511228607006962,0.1,-4.403873116241849e-08,100,-0.0685328348632212,107
-0.3457299695568165,0.00011669798029120601,0.008123105,500.0,0.008158316,-0.07505034870407333,0.1,-4.403873116241849e-08,100,-0.0684230505424719,108
-0.34927477250932737,6.89254277890157e-05,0.0010228825,500.0,0.0014305157,-0.07499618591965625,0.1,-4.403873116241849e-08,100,-0.06914660520261157,109
-0.42659615770839815,0.0001838774305666028,0.012892155,500.0,0.013150968,-0.0750825006616624,0.1,-4.403873116241849e-08,100,-0.0844908075403327,110
-0.35074934244072964,0.00016264717744669848,0.010639269,500.0,0.010671329,-0.07503176274637634,0.1,-4.403873116241849e-08,100,-0.06945059206490901,111
-0.2744719976007665,4.533478650602407e-05,0.00035734512,500.0,0.00040399705,-0.074846864248352,0.1,-4.403873116241849e-08,100,-0.054323130967651005,112
-0.2528029358838755,5.147358723591466e-05,0.0025234122,500.0,0.0025788061,-0.07462809819868697,0.1,-4.403873116241849e-08,100,-0.05012630063620282,113
-0.3061290979727285,6.664519074180471e-05,0.0028938432,500.0,0.0029039748,-0.07450584777509288,0.1,-4.403873116241849e-08,100,-0.060691549908960536,114
-0.23016039779509856,5.660189303878555e-05,0.0019163059,500.0,0.0019880524,-0.07425476836885832,0.1,-4.403873116241849e-08,100,-0.04563171605811888,115
-0.28620511045918573,6.426103251156927e-05,0.0021519153,500.0,0.0022017073,-0.07410327879716073,0.1,-4.403873116241849e-08,100,-0.05668197805193811,116
-0.29751649294431487,7.378253771451543e-05,0.00064607646,500.0,0.00068519195,-0.07397335359920451,0.1,-4.403873116241849e-08,100,-0.05890203063628359,117
-0.3256159507900646,8.815256021922671e-05,0.002787472,500.0,0.0028068726,-0.07389241629158012,0.1,-4.403873116241849e-08,100,-0.06442275129952496,118
-0.32008037302645703,9.104637183815763e-05,0.0066728997,500.0,0.0069898367,-0.07380364916286547,0.1,-4.403873116241849e-08,100,-0.06332912797453705,119
-0.3816542413724453,0.00014810570654222487,0.009273462,500.0,0.009302995,-0.07381800003919205,0.1,-4.403873116241849e-08,100,-0.07552575432205512,120
-0.311207826779681,5.0226699450653406e-05,0.0004960697,500.0,0.00055642996,-0.07371704833126273,0.1,-4.403873116241849e-08,100,-0.061602843379745,121
-0.33734190295978556,8.2191365445055e-05,0.00376294,500.0,0.003805685,-0.07366067830024495,0.1,-4.403873116241849e-08,100,-0.06683990454709372,122
-0.30939498508332497,8.269720456748623e-05,0.005279796,500.0,0.005408281,-0.07356054909014609,0.1,-4.403873116241849e-08,100,-0.061344785458084666,123
-0.3372244542046019,7.409076594123019e-05,0.003137003,500.0,0.0040142164,-0.07350574300418704,0.1,-4.403873116241849e-08,100,-0.06676459443122379,124
-0.33905875870686425,7.875461766526259e-05,0.0018523226,500.0,0.0024435364,-0.0734551628988376,0.1,-4.403873116241849e-08,100,-0.06718322983550835,125
-0.436765839267816,0.00023601929361129225,0.016642448,500.0,0.01679289,-0.0735586804948223,0.1,-4.403873116241849e-08,100,-0.08649837999290887,126
-0.3926296841777704,0.00011906346375595891,0.004076285,500.0,0.0045823054,-0.0735909181251827,0.1,-4.403873116241849e-08,100,-0.07765285955059291,127
-0.25883908075754397,4.188211341890569e-05,0.0044563212,500.0,0.004456742,-0.07341625413138353,0.1,-4.403873116241849e-08,100,-0.05123392691888785,128
-0.3691256598420184,0.00011501148862023425,0.0030656806,500.0,0.0040002824,-0.07341350964111432,0.1,-4.403873116241849e-08,100,-0.07306221488665524,129
-0.25940757740568066,5.1383888629887616e-05,0.0019544994,500.0,0.0019883548,-0.07324376634098363,0.1,-4.403873116241849e-08,100,-0.05134688062412598,130
-0.3567572620907167,7.367419064616762e-05,0.002879751,500.0,0.0032924588,-0.07322306225237539,0.1,-4.403873116241849e-08,100,-0.07053153073330466,131
-0.3486432055174545,0.0001015228163362257,0.007472175,500.0,0.007621755,-0.07319050283512545,0.1,-4.403873116241849e-08,100,-0.06892521917538144,132
-0.2783629254378426,5.1372689976095954e-05,0.0038432328,500.0,0.004643599,-0.07305447463343402,0.1,-4.403873116241849e-08,100,-0.05509875201016622,133
-0.3287748158016975,7.026252731242823e-05,0.0009435153,500.0,0.0010705803,-0.07299646389110721,0.1,-4.403873116241849e-08,100,-0.06528103516164302,134
-0.2880863857756031,6.227017898021113e-05,0.0020152985,500.0,0.0021223947,-0.0728783850160389,0.1,-4.403873116241849e-08,100,-0.0570558157568832,135
-0.2793148712633656,4.711635603464968e-05,0.0020469492,500.0,0.002425197,-0.07274914038344889,0.1,-4.403873116241849e-08,100,-0.055301114983797674,136
-0.3216144810911731,5.762058196404839e-05,0.00022228585,500.0,0.0002934183,-0.07268300082846617,0.1,-4.403873116241849e-08,100,-0.0636880213508168,137
-0.26292962095618566,4.8489135718606536e-05,0.002075921,500.0,0.002132082,-0.07253327810740522,0.1,-4.403873116241849e-08,100,-0.052021265322054894,138
-0.44225293394234816,0.00015021416605919596,0.0065600076,500.0,0.006652156,-0.07264202279656569,0.1,-4.403873116241849e-08,100,-0.08764878990071011,139
-0.34340562228900073,7.15104945052732e-05,0.0010698145,500.0,0.0012167665,-0.07260929930785902,0.1,-4.403873116241849e-08,100,-0.06806073437763219,140
-0.3084200828850744,8.945527076441404e-05,0.0015622772,500.0,0.0015709065,-0.07252749116527883,0.1,-4.403873116241849e-08,100,-0.06107435120405293,141
-0.2979289048625935,6.735609597062143e-05,0.0011844009,500.0,0.0011956859,-0.07243275099186001,0.1,-4.403873116241849e-08,100,-0.05907438653980583,142
-0.2985929199595898,7.061033013938908e-05,0.0041831154,500.0,0.004706956,-0.07233920672286583,0.1,-4.403873116241849e-08,100,-0.0590559205256906,143
-0.26864110709586037,4.875856071005105e-05,0.0009253993,500.0,0.0010495917,-0.07220618431643856,0.1,-4.403873116241849e-08,100,-0.053183980197342696,144
-0.3762192436702028,9.925521739439179e-05,0.0046880986,500.0,0.0047044484,-0.07222260889243738,0.1,-4.403873116241849e-08,100,-0.07458774783626496,145
-0.21063246252716397,2.490864507864715e-05,0.00068056333,500.0,0.0006987411,-0.07201323971342294,0.1,-4.403873116241849e-08,100,-0.04165470875633016,146
-0.3072185855529153,5.7862148803500964e-05,0.003312577,500.0,0.003406471,-0.0719370972107724,0.1,-4.403873116241849e-08,100,-0.06082029182379384,147
-0.30848853427960704,7.179479389097135e-05,0.0029192634,500.0,0.0030445587,-0.0718643345779324,0.1,-4.403873116241849e-08,100,-0.06116822755045269,148
-0.24626932122403025,3.756109520494097e-05,0.0014416088,500.0,0.0014428755,-0.07171013513513642,0.1,-4.403873116241849e-08,100,-0.048888617601330585,149
-0.31136877821282577,0.0001022472938993853,0.0014238172,500.0,0.0014760998,-0.07164396622515005,0.1,-4.403873116241849e-08,100,-0.06178479863718011,150
-0.3071390573589068,5.790067216244106e-05,0.0012059981,500.0,0.0015394804,-0.0715721081770809,0.1,-4.403873116241849e-08,100,-0.060793400966711444,151
-0.24426836060240256,6.0998192097581136e-05,0.0031241637,500.0,0.0031312504,-0.07141963459069596,0.1,-4.403873116241849e-08,100,-0.04839612304656696,152
-0.2955673304852608,6.241737299061784e-05,0.005377633,500.0,0.005890806,-0.0713356491891511,0.1,-4.403873116241849e-08,100,-0.05856986815433376,153
-0.253181138085213,5.5137184978685734e-05,0.0028555973,500.0,0.002862945,-0.07119836325897436,0.1,-4.403873116241849e-08,100,-0.050193615941931925,154
-0.24097553685762477,3.646791757124187e-05,0.0020660807,500.0,0.0020761401,-0.07104719689322682,0.1,-4.403873116241849e-08,100,-0.047767576568106554,155
-0.2644354101123443,6.0096000274195124e-05,0.0041583697,500.0,0.004179659,-0.07092824498451616,0.1,-4.403873116241849e-08,100,-0.05249069913436343,156
-0.3386197118581638,6.641038754389831e-05,0.0036644754,500.0,0.0045050746,-0.07090376943105149,0.1,-4.403873116241849e-08,100,-0.06708558309056346,157
-0.32549796513384655,0.00010060587944284029,0.0025999777,500.0,0.0026061947,-0.0708631893672129,0.1,-4.403873116241849e-08,100,-0.06449211934455504,158
-0.2182930586282616,3.349437493922833e-05,0.0045769913,500.0,0.004689499,-0.07069022274880028,0.1,-4.403873116241849e-08,100,-0.04336149703960683,159
-0.3019640068366999,5.137689375494779e-05,0.0032246322,500.0,0.0032662305,-0.07062252868340246,0.1,-4.403873116241849e-08,100,-0.059859172285148705,160
-0.2913679934995644,0.0001043569858904804,0.0066999285,500.0,0.0067099994,-0.07054236805356195,0.1,-4.403873116241849e-08,100,-0.05771666727907929,161
-0.26225122341360324,8.231265962162427e-05,0.0041054613,500.0,0.0042248983,-0.07042741482529229,0.1,-4.403873116241849e-08,100,-0.051919945073877136,162
-0.3486537406171444,0.00010594807117765585,0.0074691526,500.0,0.0074695335,-0.0704190478122673,0.1,-4.403873116241849e-08,100,-0.06906359170221661,163
-0.29030474063738954,6.135600253402003e-05,0.0023057412,500.0,0.0024649124,-0.07034035982888788,0.1,-4.403873116241849e-08,100,-0.05751421853804472,164
-0.3284432364945842,7.162964805975037e-05,0.0023424982,500.0,0.002673805,-0.07030849697390106,0.1,-4.403873116241849e-08,100,-0.06508298875606326,165
-0.31853287259424035,7.13959354453441e-05,0.0017481388,500.0,0.0017724055,-0.0702646733006638,0.1,-4.403873116241849e-08,100,-0.06303376721651632,166
-0.2743508809936326,6.618906511966412e-05,0.0018014834,500.0,0.002109968,-0.07016935431511236,0.1,-4.403873116241849e-08,100,-0.05434640271357079,167
-0.3588944425550384,9.187032169411785e-05,0.0020324094,500.0,0.0027252673,-0.07017507929153963,0.1,-4.403873116241849e-08,100,-0.07113115035489685,168
-0.27711587277423166,7.670170968024993e-05,0.006412506,500.0,0.006432426,-0.07008495463803519,0.1,-4.403873116241849e-08,100,-0.05494401284928554,169
-0.2693340026452608,5.7770794718639865e-05,0.0006634655,500.0,0.0007493555,-0.06998672838688626,0.1,-4.403873116241849e-08,100,-0.053386491942718745,170
-0.24278592327673984,4.6135267813539064e-05,0.0030640727,500.0,0.0032485067,-0.06985874367684146,0.1,-4.403873116241849e-08,100,-0.04810134296922702,171
-0.2711792299558278,5.259448705860985e-05,0.002115888,500.0,0.0026335632,-0.06976518415632699,0.1,-4.403873116241849e-08,100,-0.05376650614835219,172
-0.29106827472657654,6.957551715339343e-05,0.0015986954,500.0,0.0017440104,-0.06969554881683226,0.1,-4.403873116241849e-08,100,-0.05771827042373791,173
-0.35387377213288423,0.0001138437340744285,0.006479667,500.0,0.008220803,-0.06969770437106224,0.1,-4.403873116241849e-08,100,-0.07007061525284775,174
-0.2746863891163937,5.6892826558578204e-05,0.0050483816,500.0,0.005326349,-0.06961071451545624,0.1,-4.403873116241849e-08,100,-0.05447447964001122,175
-0.3182792490983447,0.00012173453118237067,0.0046073776,500.0,0.0056785163,-0.06957409576978149,0.1,-4.403873116241849e-08,100,-0.06316581527670376,176
-0.33946216601226664,0.00014609254406073544,0.008725256,500.0,0.008978083,-0.06956029399901714,0.1,-4.403873116241849e-08,100,-0.06713118234448986,177
-0.240292453538303,5.0988258769523245e-05,0.006175019,500.0,0.006409275,-0.06943718810758126,0.1,-4.403873116241849e-08,100,-0.0476474453234312,178
