AvgEpLen,BatchSize,VarJ,J,ReturnMean,Iteration,ReturnMax,StepSize,NatGradInftyNorm,AvgRet,NatGrad2Norm
500.0,100,0.00019308460936670748,-0.10143672892142233,-0.09976257194327431,34,-1.7175762063154239e-07,0.001,0.017069133,-0.5134305008189095,0.017114265
500.0,100,0.00024756386956574614,-0.10593565509066773,-0.09993894574748557,35,-1.7175762063154239e-07,0.001,0.018667998,-0.5352688189411605,0.018671442
500.0,100,0.00013628482695678568,-0.09081213890633068,-0.09968542333523124,36,-1.7175762063154239e-07,0.001,0.009342318,-0.45925525363006775,0.010043331
500.0,100,0.00039012799308562246,-0.12903444861843194,-0.10047864023477722,37,-1.191056840471993e-07,0.001,0.024771878,-0.651537225035077,0.02559969
500.0,100,0.000302997682191917,-0.12371680037200422,-0.10109017076470424,38,-1.191056840471993e-07,0.001,0.0233899,-0.6252809102209537,0.023404738
500.0,100,0.0004626720783875571,-0.13786989969183133,-0.10203324073719468,39,-1.191056840471993e-07,0.001,0.03365119,-0.6957677524234662,0.03367082
500.0,100,0.0002265421945869162,-0.11392532657084845,-0.10233054288303603,40,-1.191056840471993e-07,0.001,0.02169481,-0.5766190933784655,0.021926502
500.0,100,0.00015333111790487536,-0.08808670195451121,-0.10198313212868176,41,-1.191056840471993e-07,0.001,0.011472827,-0.44559841600309474,0.0116490545
500.0,100,0.00015289785809381205,-0.07673934289988667,-0.10138208952799617,42,-1.191056840471993e-07,0.001,0.011022348,-0.38862844431405774,0.011166641
500.0,100,0.0001562996812530615,-0.09135214890687526,-0.10114883509494683,43,-1.191056840471993e-07,0.001,0.012396424,-0.46235473824099843,0.012496929
500.0,100,0.00016523435581762682,-0.09454937440043716,-0.10099884735188981,44,-1.191056840471993e-07,0.001,0.014097823,-0.47852227564291033,0.014695204
500.0,100,0.00018226141825521393,-0.08525339042822258,-0.10064894830914164,45,-1.191056840471993e-07,0.001,0.010928012,-0.4311287278527393,0.011120063
500.0,100,0.00041809905558810347,-0.12368879682455866,-0.10114981458121594,46,-1.191056840471993e-07,0.001,0.026058333,-0.6245666733629651,0.02635877
500.0,100,0.00021164994926332263,-0.10827618313965065,-0.10130143944416135,47,-1.191056840471993e-07,0.001,0.018644625,-0.547571096216664,0.018761305
500.0,100,0.00020383341249947753,-0.09728178261109292,-0.10121769659347243,48,-1.191056840471993e-07,0.001,0.017164186,-0.4916250735129654,0.017164534
500.0,100,0.00010804859175513616,-0.08423629077638603,-0.10087113729108291,49,-1.191056840471993e-07,0.001,0.008651638,-0.42638186303547754,0.008932557
500.0,100,9.190388757172843e-05,-0.07027411467469484,-0.10025919683875514,50,-1.191056840471993e-07,0.001,0.007838776,-0.35589251235476627,0.007914978
500.0,100,0.00017442166269642575,-0.1071034447621366,-0.1003933977784293,51,-1.191056840471993e-07,0.001,0.015166823,-0.5411155533410328,0.015537675
500.0,100,0.00014072600671660097,-0.08442435296622529,-0.10008630076281,52,-1.191056840471993e-07,0.001,0.01167848,-0.42691369140113655,0.011721486
500.0,100,0.00020101241520007783,-0.11991685262319546,-0.10046046211866631,53,-1.191056840471993e-07,0.001,0.019244988,-0.6074121838119543,0.019247543
500.0,100,0.00012947307654229208,-0.09345236534963144,-0.10033068254886938,54,-1.191056840471993e-07,0.001,0.012428242,-0.47330648955638255,0.012607536
500.0,100,0.00016393180341071827,-0.10098544966256418,-0.10034258740548199,55,-1.191056840471993e-07,0.001,0.014021917,-0.5109025391311333,0.014025684
500.0,100,0.00018687975587342094,-0.09687528512587182,-0.1002806712933461,56,-1.191056840471993e-07,0.001,0.012229639,-0.4897669551911379,0.012327282
500.0,100,0.0001823263400829828,-0.10225968575896842,-0.10031539084537455,57,-1.191056840471993e-07,0.001,0.014232198,-0.5170399265960807,0.0142555395
500.0,100,0.00029418438678954854,-0.12153728732459439,-0.10068128561225767,58,-1.191056840471993e-07,0.001,0.024099488,-0.6145745695929736,0.02417946
500.0,100,0.00022411340021687474,-0.10014589491249415,-0.10067221119361762,59,-1.191056840471993e-07,0.001,0.016679183,-0.505940365978145,0.016891044
500.0,100,0.0001830172671992189,-0.08879270224105994,-0.10047421937774165,60,-1.191056840471993e-07,0.001,0.010844916,-0.44881578501351477,0.011303516
500.0,100,0.00015515354582812507,-0.08841720147702993,-0.10027656334658244,61,-1.191056840471993e-07,0.001,0.012665678,-0.4475340547146305,0.012665709
500.0,100,0.0003174638046510144,-0.12144814661335648,-0.10061804049604654,62,-1.191056840471993e-07,0.001,0.023515422,-0.6141431896687838,0.023680037
500.0,100,0.00029771532891332756,-0.13496417971122093,-0.10116321730898582,63,-1.191056840471993e-07,0.001,0.025098324,-0.6821397647261392,0.025206193
500.0,100,0.00016934765950847098,-0.11016352715083685,-0.10130384715026473,64,-1.191056840471993e-07,0.001,0.01703952,-0.5579518589541592,0.017043374
500.0,100,0.0001234622404069515,-0.08070428127668113,-0.1009869307522096,65,-1.191056840471993e-07,0.001,0.009891754,-0.40746996281599024,0.010258945
500.0,100,0.00014151765633223392,-0.09260011165515229,-0.10085985773558753,66,-1.191056840471993e-07,0.001,0.014039411,-0.46902758800078814,0.014189973
500.0,100,0.00032418761603742,-0.10380535022251447,-0.10090382031001928,67,-1.191056840471993e-07,0.001,0.02090601,-0.5244738087636622,0.021741403
500.0,100,0.0002526304242434624,-0.11225691242572841,-0.10107077754701499,68,-1.191056840471993e-07,0.001,0.021142213,-0.5676940600363561,0.0211508
500.0,100,0.00013591482937349612,-0.08512871347547024,-0.10083973314018102,69,-1.191056840471993e-07,0.001,0.0082541695,-0.4304195098446197,0.008277298
500.0,100,0.00017152215829331096,-0.11189654193229798,-0.10099768755149698,70,-1.191056840471993e-07,0.001,0.016687674,-0.566213376338997,0.016712036
500.0,100,0.0003298342170706058,-0.09964746001818321,-0.10097867026229534,71,-1.191056840471993e-07,0.001,0.021771653,-0.5034869792411623,0.021788234
500.0,100,0.00018674789550986818,-0.09699180774044301,-0.10092329717171408,72,-1.191056840471993e-07,0.001,0.012839494,-0.4910391979948125,0.0134402355
500.0,100,0.0001683332710287013,-0.09495049853851267,-0.10084147801235516,73,-1.191056840471993e-07,0.001,0.016282033,-0.48030186804231856,0.016308026
500.0,100,0.00013123543907737832,-0.07991947293476499,-0.10055874821400934,74,-1.191056840471993e-07,0.001,0.010391777,-0.40430718199407645,0.010397479
500.0,100,0.00027267592790735333,-0.1078852643605495,-0.10065643509596321,75,-1.191056840471993e-07,0.001,0.019316487,-0.5454254939251604,0.019454248
500.0,100,0.00013056809985526304,-0.09454070436029052,-0.10057596495470435,76,-1.191056840471993e-07,0.001,0.012135062,-0.47836552655050063,0.012333351
500.0,100,0.000145490121063876,-0.08188865321862776,-0.10033327259449558,77,-1.191056840471993e-07,0.001,0.010174411,-0.41333445949053815,0.010314163
500.0,100,0.00014009509760471909,-0.090762395488755,-0.10021056904185788,78,-1.191056840471993e-07,0.001,0.012510509,-0.4587826492811148,0.01262184
500.0,100,0.0001478472311158109,-0.08020958062868802,-0.09995739197333674,79,-1.191056840471993e-07,0.001,0.011876911,-0.4057627526981926,0.011908088
500.0,100,0.0002193708186324769,-0.11663465855635767,-0.10016585780562451,80,-1.191056840471993e-07,0.001,0.017321609,-0.5895982535258674,0.017445968
500.0,100,0.00013695024585781753,-0.09399836665131536,-0.10008971593952193,81,-1.191056840471993e-07,0.001,0.008640229,-0.47458495721578053,0.008642865
500.0,100,0.00022850590575178298,-0.09171979088825659,-0.09998764368279918,82,-1.191056840471993e-07,0.001,0.015439768,-0.4636882502630994,0.015721766
500.0,100,0.00019899397048728205,-0.10033112293698795,-0.0999917819870665,83,-1.191056840471993e-07,0.001,0.015450246,-0.507590729730187,0.015472578
500.0,100,0.00026344334950301505,-0.1002070753027591,-0.09999434500272951,84,-1.191056840471993e-07,0.001,0.015578446,-0.5063528201833651,0.0155853685
500.0,100,0.00015338316487144383,-0.08712969311265617,-0.09984299615696395,85,-1.191056840471993e-07,0.001,0.013126028,-0.44087195669549933,0.013130212
500.0,100,0.00025639091874981554,-0.09436056469283322,-0.09977924695389266,86,-1.191056840471993e-07,0.001,0.017531415,-0.47678844120713804,0.017534262
500.0,100,0.000168354826630719,-0.07983395182614672,-0.0995499906880565,87,-1.191056840471993e-07,0.001,0.0099862395,-0.4039580394691516,0.010000278
500.0,100,0.00021046273068182596,-0.09546647997796363,-0.09950358715725999,88,-1.191056840471993e-07,0.001,0.015290386,-0.4826388448596785,0.016039822
500.0,100,0.0002271898472545726,-0.12391981311274156,-0.0997779267747373,89,-1.191056840471993e-07,0.001,0.017619176,-0.6272564809257296,0.017693713
500.0,100,0.00037317989192113733,-0.11629699518959896,-0.09996147197934689,90,-1.191056840471993e-07,0.001,0.022759309,-0.5868689308453614,0.022813765
500.0,100,0.00015712202811926488,-0.08652429627275064,-0.09981381070784583,91,-1.191056840471993e-07,0.001,0.01367061,-0.437508548349228,0.014507659
500.0,100,0.0001980578899994932,-0.09768246080447911,-0.0997906438610701,92,-1.191056840471993e-07,0.001,0.017350934,-0.4948056795131488,0.017551003
500.0,100,0.00011419433058470494,-0.0882296569942838,-0.09966633217433046,93,-1.191056840471993e-07,0.001,0.009537686,-0.44619368822739935,0.009538483
500.0,100,0.00013575081356778114,-0.08259153502150478,-0.09948468539610891,94,-1.191056840471993e-07,0.001,0.011216249,-0.41728202490166894,0.011239759
500.0,100,0.00023292386218907763,-0.10342089684020646,-0.09952611920078362,95,-1.191056840471993e-07,0.001,0.018457582,-0.5226929768031959,0.018460723
500.0,100,0.00029616458761275594,-0.11894367510061174,-0.0997283854080735,96,-1.191056840471993e-07,0.001,0.023169618,-0.6011252281843542,0.023172406
500.0,100,0.00020328808355179272,-0.10480575343894762,-0.09978072940839179,97,-1.191056840471993e-07,0.001,0.013139125,-0.5297872027217092,0.013339158
500.0,100,0.00040058759231544885,-0.114440679689354,-0.09993032073778936,98,-1.191056840471993e-07,0.001,0.026781084,-0.5778359986739422,0.026787916
500.0,100,0.00013925964987276184,-0.07866641666743136,-0.09971553382798777,99,-1.191056840471993e-07,0.001,0.010498214,-0.39771377265783164,0.01054396
500.0,100,0.0001491584605651928,-0.09634126645462615,-0.09968179115425416,100,-1.191056840471993e-07,0.001,0.010060785,-0.48710642399437076,0.0103244195
500.0,100,0.00027025098215248665,-0.10347539440362045,-0.0997193515824657,101,-1.191056840471993e-07,0.001,0.019245677,-0.5228547414612494,0.019984437
500.0,100,0.00016897824888831197,-0.09881489696736553,-0.09971048438035687,102,-1.191056840471993e-07,0.001,0.010773456,-0.4997242369293911,0.010796492
500.0,100,0.0003608313429085229,-0.11573441652957764,-0.09986605653714543,103,-1.191056840471993e-07,0.001,0.024709664,-0.5843693627722705,0.024848118
500.0,100,0.00013988551766451728,-0.09653078997271125,-0.09983398666633356,104,-1.191056840471993e-07,0.001,0.013044449,-0.4879709621199897,0.013056302
500.0,100,0.00014623881628231735,-0.08796740749741107,-0.09972097162662955,105,-1.191056840471993e-07,0.001,0.011010674,-0.44467901417005706,0.011122801
500.0,100,0.00034654467821694046,-0.1291039527390699,-0.09999816956165257,106,-1.191056840471993e-07,0.001,0.025119646,-0.6519236377517507,0.025194809
500.0,100,0.00028795249674696665,-0.11052651678177165,-0.10009656533006488,107,-1.191056840471993e-07,0.001,0.020003363,-0.558248670092133,0.020142287
500.0,100,0.0002848650729968318,-0.11286668539874098,-0.10021480718255263,108,-1.191056840471993e-07,0.001,0.021314144,-0.5704986007009583,0.021331975
500.0,100,0.00016819855211419203,-0.10194215858492127,-0.10023065444312483,109,-1.191056840471993e-07,0.001,0.013791206,-0.515774452688866,0.0141328685
500.0,100,0.00043421676534791375,-0.1315810874553308,-0.10051565837959942,110,-1.191056840471993e-07,0.001,0.029452104,-0.6644416465035192,0.029632133
500.0,100,0.0003761536399786111,-0.11441947044408891,-0.10064091794774797,111,-1.191056840471993e-07,0.001,0.024527086,-0.57792322063533,0.024531055
500.0,100,0.00011576483542213146,-0.08686773252279256,-0.1005179430778823,112,-1.191056840471993e-07,0.001,0.010512165,-0.4396457783072594,0.010779535
500.0,100,0.00014405754427646432,-0.08372308832173198,-0.10036931604464203,113,-1.191056840471993e-07,0.001,0.012194403,-0.4225395649737203,0.012221425
500.0,100,0.00016764425323413545,-0.10173244651350892,-0.10038127332945666,114,-1.191056840471993e-07,0.001,0.014867697,-0.5138869485311932,0.014869881
500.0,100,9.765094974384397e-05,-0.07627603438503322,-0.10017166255602689,115,-1.191056840471993e-07,0.001,0.0066823605,-0.3853563384470149,0.006682831
500.0,100,0.0001705093899395392,-0.08599147162413547,-0.10004941953075196,116,-1.191056840471993e-07,0.001,0.012934409,-0.4347006325113132,0.012944918
500.0,100,0.00016461856418643534,-0.08434007217707029,-0.09991515160465211,117,-1.191056840471993e-07,0.001,0.01077392,-0.42656804226599043,0.010836564
500.0,100,0.00021704668609105602,-0.09447760619546963,-0.09986907071135395,118,-1.191056840471993e-07,0.001,0.015118473,-0.4779745961906805,0.015124273
500.0,100,0.0002540051011155712,-0.10198913095022856,-0.09988688634361341,119,-1.191056840471993e-07,0.001,0.019324087,-0.5152805227872658,0.019733101
500.0,100,0.0003750177028986905,-0.11242180004001151,-0.09999134395775006,120,-1.191056840471993e-07,0.001,0.024401618,-0.5676416900403117,0.024413826
500.0,100,0.00013513368399712547,-0.08804469747844972,-0.09989261134221865,121,-1.191056840471993e-07,0.001,0.011253272,-0.44568485059215057,0.011277929
500.0,100,0.00021540079279350023,-0.10565632952961174,-0.09993985493391858,122,-1.191056840471993e-07,0.001,0.017198073,-0.5336460839362652,0.017335892
500.0,100,0.00012504165548309017,-0.08304526387719963,-0.0998025005350835,123,-1.191056840471993e-07,0.001,0.0060730036,-0.41988386009755096,0.0061311536
500.0,100,0.00020799134076478077,-0.09841328881281906,-0.09979129721474263,124,-1.191056840471993e-07,0.001,0.016212258,-0.4974621627170899,0.016540324
500.0,100,0.00019939695297142704,-0.09874688911791615,-0.09978294194996802,125,-1.191056840471993e-07,0.001,0.015000618,-0.4988599841665071,0.015468323
500.0,100,0.0005666249676908707,-0.1363173743468178,-0.10007289776264144,126,-1.191056840471993e-07,0.001,0.03497214,-0.6880882680788476,0.035103835
500.0,100,0.000271963811574568,-0.12393568609585297,-0.10026079373376909,127,-1.191056840471993e-07,0.001,0.02031229,-0.6270234215639098,0.020372631
500.0,100,0.0001574891667970862,-0.09106241233501504,-0.10018893137909131,128,-1.191056840471993e-07,0.001,0.015242344,-0.4608899549913073,0.015255055
500.0,100,0.0002573828392779292,-0.11234737143621061,-0.10028318285240233,129,-1.191056840471993e-07,0.001,0.017679865,-0.5676808888988992,0.018351791
500.0,100,0.00014602377832586378,-0.08776504526915337,-0.10018688948637733,130,-1.191056840471993e-07,0.001,0.012609497,-0.44366798755597453,0.012615467
500.0,100,0.00019475970553539212,-0.10696164919572432,-0.10023860520934944,131,-1.191056840471993e-07,0.001,0.016077252,-0.5419367114882667,0.016485745
500.0,100,0.00027023739268946834,-0.12328145670378358,-0.10041317226612546,132,-1.191056840471993e-07,0.001,0.022739198,-0.6234857419150316,0.022769893
500.0,100,0.00017082383203022286,-0.09415527701955437,-0.10036612042216628,133,-1.191056840471993e-07,0.001,0.015572585,-0.4759107017725753,0.01599104
500.0,100,0.00017013376602779127,-0.08947877795112952,-0.10028487159775556,134,-1.191056840471993e-07,0.001,0.011985194,-0.45148220447605586,0.012027505
500.0,100,0.0001313715084531459,-0.08383071331971725,-0.10016298894384416,135,-1.191056840471993e-07,0.001,0.009331315,-0.4239920212623818,0.009338593
500.0,100,0.0001361018934810799,-0.1003306586582458,-0.10016422180939123,136,-1.191056840471993e-07,0.001,0.014034509,-0.507114204544184,0.014036955
500.0,100,0.00014199594513875267,-0.10495156247430361,-0.10019916590183586,137,-1.191056840471993e-07,0.001,0.013631213,-0.5306822975188623,0.013643608
500.0,100,0.00010035651092236144,-0.08369685436568096,-0.10007958393418254,138,-1.191056840471993e-07,0.001,0.0084780855,-0.4239595330279642,0.008506474
500.0,100,0.00034917857598428485,-0.13754891878686976,-0.10034914749427382,139,-1.191056840471993e-07,0.001,0.025460787,-0.6946783338433278,0.025464946
500.0,100,0.00017243715194247607,-0.09458878232548161,-0.10030800202878246,140,-1.191056840471993e-07,0.001,0.012563279,-0.4780840200980054,0.012668704
500.0,100,0.00020681676484617456,-0.0980395525159238,-0.10029191373436501,141,-1.191056840471993e-07,0.001,0.014417694,-0.49581943701523784,0.014417769
500.0,100,0.00015964173207683462,-0.09183646640482786,-0.10023236833063588,142,-1.191056840471993e-07,0.001,0.012337159,-0.46415141979569763,0.012390333
500.0,100,0.00020825969080468488,-0.09771789882318299,-0.10021478462778656,143,-1.191056840471993e-07,0.001,0.016822306,-0.49440103734999347,0.017467875
500.0,100,0.00013760194725516854,-0.08774579552257214,-0.100128194425667,144,-1.191056840471993e-07,0.001,0.012077779,-0.44382925069489915,0.01208973
500.0,100,0.00018770894004355835,-0.09258885853161361,-0.10007619900570804,145,-1.1177903427063294e-07,0.001,0.009812622,-0.4676886207139458,0.009919357
500.0,100,8.483030333054361e-05,-0.07339115983839721,-0.09989342476483604,146,-1.1177903427063294e-07,0.001,0.008771424,-0.3715580141292579,0.008966603
500.0,100,0.00018159466899313913,-0.10133700567650265,-0.0999032450431467,147,-1.1177903427063294e-07,0.001,0.016366754,-0.5124810540495366,0.016377505
500.0,100,0.0001808802081196869,-0.09193873876697879,-0.09984943081155097,148,-1.1177903427063294e-07,0.001,0.013439597,-0.46436112402443064,0.013807424
500.0,100,0.00010116374634032574,-0.06839694100233384,-0.09963834027591864,149,-3.7744479896931626e-08,0.001,0.008007583,-0.3451612156431677,0.008024956
500.0,100,0.00022562847877283913,-0.09295772586644889,-0.09959380284652215,150,-3.7744479896931626e-08,0.001,0.014165235,-0.46895857734268565,0.014216752
500.0,100,0.00016196410232369442,-0.09704841654852026,-0.0995769459836215,151,-3.7744479896931626e-08,0.001,0.014014194,-0.491083426448658,0.014237563
500.0,100,0.0001656587187136002,-0.08951017434773297,-0.09951071722285906,152,-3.7744479896931626e-08,0.001,0.013737766,-0.45284093240572004,0.013745248
500.0,100,0.00020422150263129526,-0.10251091669245095,-0.09953032636971915,153,-3.7744479896931626e-08,0.001,0.018315168,-0.5180866432903865,0.018551491
500.0,100,0.00013782428927165094,-0.075508683890831,-0.0993743416782978,154,-3.7744479896931626e-08,0.001,0.00994534,-0.3814007477878977,0.01058787
500.0,100,8.59140209510296e-05,-0.07396429615452406,-0.09921040590072507,155,-3.7744479896931626e-08,0.001,0.0075394553,-0.37400502725941887,0.007762789
500.0,100,9.524813334654718e-05,-0.0784945189319946,-0.09907761175348961,156,-3.7744479896931626e-08,0.001,0.0063000354,-0.3963121083239902,0.006430186
500.0,100,0.0002038496759975412,-0.10783314900814861,-0.09913337950670399,157,-3.7744479896931626e-08,0.001,0.01809353,-0.5448910157404279,0.018344045
500.0,100,0.000222872385349821,-0.0912210542440093,-0.09908330149871226,158,-3.7744479896931626e-08,0.001,0.013337158,-0.4614978610077838,0.013626918
500.0,100,5.3106516430998554e-05,-0.05573638413085386,-0.09881067937690183,159,-3.7744479896931626e-08,0.001,0.0033214486,-0.2813663920916558,0.0034535255
500.0,100,0.00016225826809197581,-0.10509030193683434,-0.0988499270179014,160,-3.7744479896931626e-08,0.001,0.016354894,-0.531146101161027,0.016355501
500.0,100,0.0002708666890798797,-0.10340158932356369,-0.09887819821234652,161,-3.7744479896931626e-08,0.001,0.019641085,-0.5227413102498345,0.019642979
500.0,100,0.0002219911438496869,-0.08695396751981187,-0.09880459185004692,162,-3.7744479896931626e-08,0.001,0.015336638,-0.439749707021003,0.015429234
500.0,100,0.00030339327689174597,-0.11413582470231583,-0.09889864849331238,163,-3.7744479896931626e-08,0.001,0.0229314,-0.5762736482431984,0.023015177
500.0,100,0.00017569547208568542,-0.09699241470386562,-0.09888702511654746,164,-3.7744479896931626e-08,0.001,0.014955063,-0.49033347029200486,0.014970388
500.0,100,0.000164849436417064,-0.09556276518113684,-0.09886687808663588,165,-1.3004629504981572e-08,0.001,0.012329995,-0.48315575715325154,0.012355688
500.0,100,0.00016936251473387122,-0.09794880790947882,-0.0988613475434,166,-1.3004629504981572e-08,0.001,0.013167039,-0.49590048249160246,0.01359151
500.0,100,0.00017943060484198204,-0.08633843032161324,-0.09878636001512583,167,-1.3004629504981572e-08,0.001,0.013391606,-0.4363163100653531,0.013604559
500.0,100,0.0001784850172136988,-0.10909345109833078,-0.09884771174776395,168,-1.3004629504981572e-08,0.001,0.013214355,-0.551776182553426,0.0139755225
500.0,100,0.0002405017498793418,-0.09561490689686768,-0.09882858272497759,169,-1.3004629504981572e-08,0.001,0.018762516,-0.48275706481348285,0.01877708
500.0,100,0.00014073150365800046,-0.08138945737606823,-0.09872599963468988,170,-1.3004629504981572e-08,0.001,0.0104839215,-0.4113224286461465,0.010642805
500.0,100,0.00014936334535236139,-0.09060399957621426,-0.09867850255832453,171,-1.3004629504981572e-08,0.001,0.014009246,-0.458348300579878,0.014019947
500.0,100,0.00011666816573039931,-0.08018276640623608,-0.09857096920860307,172,-1.3004629504981572e-08,0.001,0.008966207,-0.40534801784085855,0.009244667
500.0,100,0.00015383938135232465,-0.09255947349000257,-0.09853622067843776,173,-1.3004629504981572e-08,0.001,0.011702367,-0.4677645627350515,0.012477204
500.0,100,0.0003173677237148786,-0.11224953945828867,-0.09861503285533345,174,-1.3004629504981572e-08,0.001,0.022221224,-0.5674542922757849,0.02353845
500.0,100,9.422994288498051e-05,-0.07279311627381727,-0.09846747904629621,175,-1.3004629504981572e-08,0.001,0.0056627444,-0.36830852132360986,0.0056733997
500.0,100,0.0002887545425895365,-0.10250887345640847,-0.0984904415145355,176,-1.3004629504981572e-08,0.001,0.01862152,-0.5171834967824027,0.019533476
500.0,100,0.00037209498785679355,-0.11529811891302194,-0.09858540014390547,177,-1.3004629504981572e-08,0.001,0.024357691,-0.5827251874174868,0.02442099
500.0,100,6.211565973748557e-05,-0.0642193320078171,-0.09839233234538812,178,-1.3004629504981572e-08,0.001,0.0030267888,-0.325033937583011,0.003039228
500.0,100,0.00019537307760650593,-0.10809119961046709,-0.09844651596139416,179,-1.3004629504981572e-08,0.001,0.016411476,-0.5466853625442819,0.016631939
500.0,100,0.0001359032186014494,-0.08935075717316344,-0.0983959839681262,180,-1.3004629504981572e-08,0.001,0.012987523,-0.4529167203088976,0.013255531
500.0,100,0.0001401258102525239,-0.08646814438323337,-0.09833008430191133,181,-1.3004629504981572e-08,0.001,0.010975781,-0.43721409585132187,0.011711222
