J,AvgRet,Iteration,VarJ,StepSize,NatGradInftyNorm,NatGrad2Norm,AvgEpLen,ReturnMean,BatchSize,ReturnMax
-0.11260199688147812,-0.5698875950706483,20,0.00021099624640382093,0.01,0.016971536,0.017261283,500.0,-0.09971275567882625,100,-2.0987836031642062e-07
-0.09101730498945726,-0.45999956838147504,21,0.0001239641803834375,0.01,0.009082121,0.009200927,500.0,-0.0992986865983801,100,-2.0987836031642062e-07
-0.08116992620314477,-0.4111328983430285,22,0.00015434717473276384,0.01,0.0112947095,0.011652382,500.0,-0.09847465203496031,100,-2.0987836031642062e-07
-0.10900890993967766,-0.5512913496317072,23,0.00027505211698010266,0.01,0.020907765,0.021145431,500.0,-0.0989326632482089,100,-2.0987836031642062e-07
-0.09560087511329382,-0.48359315957763416,24,0.00017805630373306152,0.01,0.014659758,0.014666075,500.0,-0.09879383874258743,100,-2.0987836031642062e-07
-0.07013660323389657,-0.3546720358473152,25,9.904976641608081e-05,0.01,0.007842084,0.008037344,500.0,-0.09764754932223979,100,-2.0987836031642062e-07
-0.10105343119165447,-0.5110279509993181,26,0.0002864840875926665,0.01,0.019347774,0.019355964,500.0,-0.09777854477875575,100,-2.0987836031642062e-07
-0.10155986205328663,-0.5133061346212523,27,0.00020624700442265103,0.01,0.015144268,0.0152781075,500.0,-0.09791859356670131,100,-2.0987836031642062e-07
-0.09978458223650595,-0.5038059091978959,28,0.0002624238941526148,0.01,0.014946929,0.014993542,500.0,-0.09798523601919436,100,-2.0987836031642062e-07
-0.10714906362094104,-0.5406190469995021,29,0.00027980902297883547,0.01,0.017973395,0.01801457,500.0,-0.098301230074427,100,-2.0987836031642062e-07
-0.08094033344038638,-0.40936711948301796,30,0.0001195761858520016,0.01,0.010793074,0.011096758,500.0,-0.09772253351995898,100,-2.0987836031642062e-07
-0.10439277809077428,-0.5278915365568478,31,0.0001658894092689278,0.01,0.01586387,0.016037006,500.0,-0.0979377026996627,100,-2.0987836031642062e-07
-0.1148607520063634,-0.5801766656752207,32,0.0002982349294789297,0.01,0.022023955,0.022039214,500.0,-0.09846654799049709,100,-2.0987836031642062e-07
-0.1046298459099359,-0.5282630649280117,33,0.00022683373904434142,0.01,0.01596627,0.016003598,500.0,-0.09865331459411647,100,-2.0987836031642062e-07
-0.08442534079665212,-0.42721492880167994,34,0.00014646909655381582,0.01,0.011868109,0.012176004,500.0,-0.09823484477654397,100,-2.7254557700196774e-10
-0.07661601859797117,-0.386993497152328,35,0.00017033414710931346,0.01,0.012058415,0.013982333,500.0,-0.09761716402858475,100,-2.7254557700196774e-10
-0.08900767554443136,-0.4499254418148326,36,0.00020151480860209882,0.01,0.016933536,0.016959619,500.0,-0.0973780115706916,100,-2.7254557700196774e-10
-0.10148482732518886,-0.5136705989587884,37,0.00015835750309238777,0.01,0.015716648,0.016171718,500.0,-0.09748900659108342,100,-2.7254557700196774e-10
-0.0798256395578514,-0.40384153270705897,38,9.365165299099773e-05,0.01,0.0082659805,0.008507508,500.0,-0.09702418114284045,100,-2.7254557700196774e-10
-0.07889974064573313,-0.399089764633318,39,0.00013696977775084975,0.01,0.0064849355,0.006733307,500.0,-0.0965594518993249,100,-2.7254557700196774e-10
-0.08512881976133015,-0.43101936871923074,40,0.00013682426135764507,0.01,0.011567844,0.0115844635,500.0,-0.09627368609587504,100,-2.7254557700196774e-10
-0.08836853799063434,-0.44662210737374686,41,0.0002003717870067699,0.01,0.011874245,0.012106737,500.0,-0.09608087760550331,100,-2.7254557700196774e-10
-0.0675943896056621,-0.3417224620038681,42,0.00013459066859665498,0.01,0.010020411,0.010032418,500.0,-0.09540262789122136,100,-2.7254557700196774e-10
-0.0971781591543592,-0.4904346382749249,43,0.0002019470508661959,0.01,0.016340623,0.018024936,500.0,-0.0954439193159455,100,-2.7254557700196774e-10
-0.09478593208748406,-0.4792531020116953,44,0.0002712232352157889,0.01,0.017111886,0.01758409,500.0,-0.0954289650607532,100,-2.7254557700196774e-10
-0.1091718437031599,-0.5516950021129987,45,0.00022977472505634846,0.01,0.01754634,0.01767677,500.0,-0.0957343623639178,100,-2.7254557700196774e-10
-0.06344282088770592,-0.3207637417526181,46,0.00016504455026677603,0.01,0.009406088,0.009721733,500.0,-0.09503237233182624,100,-2.7254557700196774e-10
-0.10241276108135622,-0.5185702823131069,47,0.0001567997042647379,0.01,0.013621746,0.013631321,500.0,-0.09518940187968856,100,-2.7254557700196774e-10
-0.09355115287030794,-0.47311028008371,48,0.0001449985984334407,0.01,0.011241554,0.0112451,500.0,-0.09515527169199314,100,-2.7254557700196774e-10
-0.0978942956571391,-0.4942383772835995,49,0.0003296195286777439,0.01,0.01604268,0.016365618,500.0,-0.09521117014026141,100,-2.7254557700196774e-10
-0.07434477844110207,-0.3762561809869108,50,0.00011437686949869214,0.01,0.00587541,0.0058910665,500.0,-0.09479384230627824,100,-2.7254557700196774e-10
-0.0810954837993815,-0.40993285062794504,51,0.00010990732686721605,0.01,0.011617163,0.011703908,500.0,-0.09452524704143712,100,-2.7254557700196774e-10
-0.08918597576705688,-0.4513353284545138,52,0.0001430526899078121,0.01,0.009956086,0.010003423,500.0,-0.09442256874769905,100,-2.7254557700196774e-10
-0.06451526802425872,-0.326628924996401,53,8.170039949759593e-05,0.01,0.0067475894,0.0069443705,500.0,-0.09385828005480394,100,-2.7254557700196774e-10
-0.11674042421485216,-0.5903065171263043,54,0.0002356801099394858,0.01,0.020159911,0.020808583,500.0,-0.0942820234651752,100,-2.7254557700196774e-10
-0.1020638738375559,-0.5156516965518297,55,0.0002172482703293534,0.01,0.007956514,0.008224158,500.0,-0.09442351165376393,100,-2.7254557700196774e-10
-0.08204835608027752,-0.4148064256446423,56,0.00012172102099326298,0.01,0.008272397,0.008458505,500.0,-0.09420252673280882,100,-2.7254557700196774e-10
-0.11473419938251199,-0.5807735523921917,57,0.0003015828851074126,0.01,0.022377925,0.022404475,500.0,-0.09456273151613696,100,-2.7254557700196774e-10
-0.09234354951331633,-0.46662686906193296,58,0.0002394795509693386,0.01,0.014776789,0.01483876,500.0,-0.09452446975746762,100,-2.7254557700196774e-10
-0.09907655636700798,-0.5003319741195484,59,0.000256405892715273,0.01,0.01823572,0.018465912,500.0,-0.09460162376779882,100,-2.7254557700196774e-10
-0.06955945878992228,-0.35133206876086254,60,6.944016010514374e-05,0.01,0.003444602,0.0046938946,500.0,-0.09418425435150088,100,-2.7254557700196774e-10
-0.08535389262659572,-0.43125805585414534,61,0.00010753635570052028,0.01,0.004041094,0.0047883955,500.0,-0.09403949432322374,100,-2.7254557700196774e-10
-0.07821781525516179,-0.3950695986113573,62,0.00016606031971861852,0.01,0.009972729,0.009987398,500.0,-0.09378430595115825,100,-2.7254557700196774e-10
-0.10463062220968293,-0.5299716166198246,63,0.00023587423223644482,0.01,0.019241022,0.0192938,500.0,-0.09395646970129355,100,-2.7254557700196774e-10
-0.06412988811670375,-0.3243529366070178,64,9.688675135340311e-05,0.01,0.0063985195,0.0064425436,500.0,-0.09349042936403432,100,-2.7254557700196774e-10
-0.11089033427375795,-0.5602939826651664,65,0.00022472927390055538,0.01,0.018745309,0.018902067,500.0,-0.09375812020879931,100,-2.7254557700196774e-10
-0.0872265124048596,-0.44129323202825993,66,0.00011311659542544877,0.01,0.0062770727,0.0063272933,500.0,-0.09365915645419418,100,-2.7254557700196774e-10
-0.0864321927755843,-0.43662257263014403,67,0.000209967283059128,0.01,0.012958186,0.01299644,500.0,-0.09355129132466267,100,-2.7254557700196774e-10
-0.07879188804898918,-0.39768677279958153,68,0.00016632600277497034,0.01,0.009439563,0.009912348,500.0,-0.09333424127649101,100,-2.7254557700196774e-10
-0.083410275138688,-0.4221175877277152,69,0.00012479411553353498,0.01,0.011848818,0.011859336,500.0,-0.09319041568029097,100,-2.7254557700196774e-10
-0.09024621914478541,-0.4564942809147726,70,0.00012052049607880769,0.01,0.012115622,0.0121170245,500.0,-0.09314835572978375,100,-2.7254557700196774e-10
-0.10072189794579872,-0.509871740236018,71,0.00019852677624570788,0.01,0.01738451,0.017421532,500.0,-0.09325502533846,100,-2.7254557700196774e-10
-0.10239666897313075,-0.5168105071959179,72,0.00025501659607219415,0.01,0.016674647,0.017064346,500.0,-0.09338199261116377,100,-2.7254557700196774e-10
-0.09212374050649626,-0.4656921245137713,73,0.000211667539410116,0.01,0.015723556,0.015805269,500.0,-0.09336475628096284,100,-2.7254557700196774e-10
-0.094718749077037,-0.47869635080464307,74,0.00018550200746781363,0.01,0.013837863,0.0138939945,500.0,-0.09338305348090978,100,-2.7254557700196774e-10
-0.09607055709576169,-0.486133839974449,75,0.0001905263844158869,0.01,0.014119387,0.014180465,500.0,-0.09341888686244117,100,-2.7254557700196774e-10
-0.06845551010591486,-0.34618050872710837,76,0.00010983776919993064,0.01,0.009842115,0.010473495,500.0,-0.09309042137880263,100,-2.7254557700196774e-10
-0.09827726831479977,-0.4970295507502124,77,0.00014767851292128145,0.01,0.013973539,0.014053565,500.0,-0.09315778302732208,100,-2.7254557700196774e-10
-0.0821817621273026,-0.41577870184340926,78,0.0001171595979532277,0.01,0.009979862,0.010020812,500.0,-0.09301706481065518,100,-2.7254557700196774e-10
-0.06674382215139887,-0.33729596692789543,79,0.0001766140763222909,0.01,0.0103868665,0.01071601,500.0,-0.09268449211876585,100,-2.7254557700196774e-10
-0.06865383355464329,-0.3472450530081339,80,0.00015033930144095557,0.01,0.011808878,0.011873348,500.0,-0.09238410888671433,100,-2.7254557700196774e-10
-0.08044320669955474,-0.4068136533155925,81,0.00012314799643858466,0.01,0.010802492,0.011156511,500.0,-0.09223669034119383,100,-2.7254557700196774e-10
-0.09449159511252031,-0.4776108594700291,82,0.00021508982392336032,0.01,0.016998429,0.017060371,500.0,-0.09226418917986855,100,-2.7254557700196774e-10
-0.10746190136736385,-0.5436602469878068,83,0.00026749719191701527,0.01,0.016225256,0.017021576,500.0,-0.09244729414598295,100,-2.7254557700196774e-10
-0.07234797606041057,-0.36618244527246013,84,9.603029403837828e-05,0.01,0.00745271,0.007511665,500.0,-0.09220801654972613,100,-2.7254557700196774e-10
-0.08543312187820101,-0.43236557858914887,85,0.00011504112117210273,0.01,0.011113037,0.011293287,500.0,-0.09212831190653172,100,-2.7254557700196774e-10
-0.07994359722444501,-0.4044305025388498,86,0.0001478146986686178,0.01,0.01252164,0.012692158,500.0,-0.09198662917767025,100,-2.7254557700196774e-10
-0.09436004541896541,-0.4770195366571805,87,0.00018510105867134658,0.01,0.014207423,0.014517513,500.0,-0.09201390982412191,100,-2.7254557700196774e-10
-0.07376104512215592,-0.37298351738201807,88,0.00010893044381955968,0.01,0.009184468,0.00921059,500.0,-0.09180649090705412,100,-2.7254557700196774e-10
-0.10467537903322816,-0.5293774179942358,89,0.00016562151740823246,0.01,0.015976971,0.016314588,500.0,-0.09195108515566282,100,-2.7254557700196774e-10
-0.0872657375654847,-0.4412990698705924,90,0.0001282230186282726,0.01,0.012495224,0.012608285,500.0,-0.09189902573799417,100,-2.7254557700196774e-10
-0.08258681005761513,-0.41785954354944627,91,0.00011863349497542099,0.01,0.009120276,0.0093590645,500.0,-0.09179669369755045,100,-2.7254557700196774e-10
-0.10666641095713192,-0.5386955079436399,92,0.00023945986216274037,0.01,0.01934945,0.01952183,500.0,-0.09195832105906764,100,-2.7254557700196774e-10
-0.07410924041071822,-0.3753869405782293,93,0.00012833342274813587,0.01,0.006878622,0.0077747745,500.0,-0.09176639546069829,100,-2.7254557700196774e-10
-0.08130500791976553,-0.4111878273658075,94,0.00013104271499404004,0.01,0.01041887,0.010509105,500.0,-0.09165510410387985,100,-2.7254557700196774e-10
-0.07037725843721913,-0.3562471825658674,95,0.00020206370523070166,0.01,0.011492444,0.011632558,500.0,-0.0914311267810729,100,-2.7254557700196774e-10
-0.1017407028594144,-0.5141231575749035,96,0.0003202061018045025,0.01,0.02169457,0.021695247,500.0,-0.09153851819855563,100,-2.7254557700196774e-10
-0.12000027129823358,-0.606868413957386,97,0.00029563966901949653,0.01,0.023917042,0.024358535,500.0,-0.09183193833360385,100,-2.7254557700196774e-10
-0.10135749847701467,-0.5127279670698264,98,0.00019862367579972855,0.01,0.017979406,0.018297333,500.0,-0.09192913792690396,100,-2.7254557700196774e-10
-0.10177552405826619,-0.5149643981572215,99,0.0001929430604339382,0.01,0.013646971,0.013716468,500.0,-0.0920285963726753,100,-2.7254557700196774e-10
-0.07594957732236612,-0.38443118341799887,100,0.0001296289465755933,0.01,0.010277563,0.010671396,500.0,-0.0918678061821722,100,-2.7254557700196774e-10
-0.07740064471793791,-0.3911531953512774,101,0.00012084043210325066,0.01,0.006225434,0.006225675,500.0,-0.09172456695975403,100,-2.7254557700196774e-10
-0.09789250187991186,-0.49460628037256293,102,0.0001536516474019348,0.01,0.010331986,0.010332681,500.0,-0.09178503690995167,100,-2.7254557700196774e-10
-0.08555259681824783,-0.43240608687995613,103,0.0001819572838376924,0.01,0.014274605,0.014279777,500.0,-0.09172452778284775,100,-2.7254557700196774e-10
-0.10552080958580225,-0.5338074210245644,104,0.00020610865618894683,0.01,0.015978396,0.015978547,500.0,-0.09185718433864538,100,-2.7254557700196774e-10
-0.08680809696265497,-0.43920748346430133,105,0.00017193694743378431,0.01,0.013397187,0.013677122,500.0,-0.09180909779220738,100,-2.7254557700196774e-10
-0.09270111108838719,-0.4684397200559699,106,0.00016890420757641173,0.01,0.013243872,0.01391706,500.0,-0.09181751301198267,100,-2.7254557700196774e-10
-0.07462180224875896,-0.3770868418030716,107,9.230599765296224e-05,0.01,0.006492269,0.0064934897,500.0,-0.09165680543475628,100,-2.7254557700196774e-10
-0.09926788404622423,-0.5022792947138246,108,0.0002450864162073749,0.01,0.016435876,0.016570225,500.0,-0.09172727838486247,100,-2.7254557700196774e-10
-0.08955392252058378,-0.4525269341582265,109,0.00021460081550940036,0.01,0.017222442,0.017230397,500.0,-0.09170733934023605,100,-2.7254557700196774e-10
-0.08175425877634096,-0.41355031694859795,110,0.00011487939724564103,0.01,0.007982855,0.00823236,500.0,-0.09161685678965518,100,-2.7254557700196774e-10
-0.10894413608546363,-0.5505143193278964,111,0.00023016628737990798,0.01,0.019257542,0.01927423,500.0,-0.09177295840493274,100,-2.7254557700196774e-10
-0.06938262677129507,-0.35079336322351845,112,6.680586901230018e-05,0.01,0.0048627155,0.0065780673,500.0,-0.09157304472963242,100,-2.7254557700196774e-10
-0.07992583501784498,-0.4040084862714647,113,0.00010285835495879784,0.01,0.0075927475,0.007684743,500.0,-0.09146997207731569,100,-2.7254557700196774e-10
-0.0790935415469546,-0.40015469436469675,114,0.00013263448762368806,0.01,0.009523396,0.009795802,500.0,-0.09136140689722481,100,-2.7254557700196774e-10
-0.12011479038537226,-0.6072596127519686,115,0.00027152426131070857,0.01,0.021967007,0.022013659,500.0,-0.09161143631886087,100,-2.7254557700196774e-10
-0.09632590173514696,-0.4874578296448042,116,0.00016046811159857246,0.01,0.014005395,0.014358109,500.0,-0.09165207826210472,100,-2.7254557700196774e-10
-0.0646035849156202,-0.3266205948962028,117,6.454035504829929e-05,0.01,0.0049912785,0.005136447,500.0,-0.09142089455828861,100,-2.7254557700196774e-10
-0.08983475334457544,-0.45457561510177036,118,0.00014736977670404172,0.01,0.009585078,0.009878569,500.0,-0.09140745268359612,100,-2.7254557700196774e-10
-0.09566067733236289,-0.48365293042417384,119,0.00024199614283175992,0.01,0.013525141,0.013810916,500.0,-0.09144319406719922,100,-2.7254557700196774e-10
-0.07576609224296323,-0.38286465526614094,120,0.0001289775954650588,0.01,0.0077371607,0.007850875,500.0,-0.09131255155199726,100,-2.7254557700196774e-10
-0.09327413295450913,-0.4712851522101338,121,0.00015286163793779876,0.01,0.014450716,0.01540106,500.0,-0.09132876296854692,100,-2.7254557700196774e-10
-0.07155412908639985,-0.3622850889753478,122,7.392599745136572e-05,0.01,0.0055740764,0.005632514,500.0,-0.09116667580557851,100,-2.7254557700196774e-10
-0.09282075660396558,-0.4685028596657305,123,0.00033425188278955395,0.01,0.019034592,0.019391319,500.0,-0.09118012361694752,100,-2.7254557700196774e-10
-0.06770184881891848,-0.3419654588221547,124,0.0001092553759570019,0.01,0.0041830656,0.004228556,500.0,-0.09099078269115696,100,-2.7254557700196774e-10
-0.09219629727932953,-0.4664646736256264,125,0.00019306870278455198,0.01,0.010115622,0.010116577,500.0,-0.09100042680786236,100,-2.7254557700196774e-10
-0.08999052929658193,-0.4552355217097021,126,0.00015720143930559157,0.01,0.0123720225,0.012684901,500.0,-0.090992411748249,100,-2.7254557700196774e-10
-0.07740310227776544,-0.391220889775035,127,0.00019192158200774713,0.01,0.0127662895,0.012955424,500.0,-0.09088540931147354,100,-2.7254557700196774e-10
-0.09264561069771883,-0.46862338356263267,128,0.0001335214595061638,0.01,0.0044257236,0.0047715013,500.0,-0.09089916088480358,100,-2.7254557700196774e-10
-0.06382324064528828,-0.3226804278594587,129,0.0001255291653563277,0.01,0.009411651,0.009411812,500.0,-0.09068927003023369,100,-2.7254557700196774e-10
-0.0952473843987266,-0.4812282289039175,130,0.00016559676296718808,0.01,0.01461549,0.014769438,500.0,-0.09072433244845286,100,-2.7254557700196774e-10
-0.09511602395871382,-0.4802629070337907,131,0.0002400468074977869,0.01,0.01711869,0.017183984,500.0,-0.09075785681112662,100,-2.7254557700196774e-10
-0.10766039171260443,-0.5438513326091476,132,0.00018743209852205658,0.01,0.016956355,0.017088635,500.0,-0.090885906317956,100,-2.7254557700196774e-10
-0.09007056245408064,-0.45533385865088727,133,0.00023466198184725502,0.01,0.01574041,0.016150111,500.0,-0.09087977591296445,100,-2.7254557700196774e-10
-0.07921154172623081,-0.4003424453701215,134,0.000113577892200621,0.01,0.008027204,0.008211614,500.0,-0.09079269953843659,100,-2.7254557700196774e-10
-0.0673943939788533,-0.3409958089969002,135,8.964987842684465e-05,0.01,0.0038114283,0.0038589283,500.0,-0.09061937875651375,100,-2.7254557700196774e-10
-0.08354585205336366,-0.42258133207412263,136,0.00020900811359724606,0.01,0.015142894,0.015346051,500.0,-0.09056736753075531,100,-2.7254557700196774e-10
-0.09141446421227667,-0.46254045099134106,137,0.00017942207550927753,0.01,0.009272207,0.009789971,500.0,-0.09057355071821166,100,-2.7254557700196774e-10
-0.07587772672181535,-0.3840475122088614,138,0.000107685550188367,0.01,0.007488032,0.007718796,500.0,-0.0904670592399769,100,-2.7254557700196774e-10
-0.08135173605557075,-0.4116836872496071,139,9.097937805639309e-05,0.01,0.008114271,0.008117139,500.0,-0.09040148137534089,100,-2.7254557700196774e-10
-0.1059473172123079,-0.535336275661202,140,0.0002764251731084998,0.01,0.018589107,0.01918774,500.0,-0.09051252305989065,100,-2.7254557700196774e-10
-0.08309108328745352,-0.42022083432615676,141,0.0001294142683408208,0.01,0.010814627,0.010842706,500.0,-0.09045988873526345,100,-2.7254557700196774e-10
-0.07269450326762408,-0.36715756336655175,142,0.00011197750689218915,0.01,0.0089541385,0.008994466,500.0,-0.09033478038689977,100,-2.7254557700196774e-10
-0.09732066272068121,-0.4926762587183868,143,0.0001495339320406118,0.01,0.012461261,0.012754238,500.0,-0.09038363271091224,100,-2.7254557700196774e-10
-0.09017070057363745,-0.45502777776223574,144,0.00026544194665391817,0.01,0.014549421,0.014687629,500.0,-0.0903821540155145,100,-2.7254557700196774e-10
-0.08533327907311071,-0.4312482771092581,145,0.00011438263887586254,0.01,0.012791777,0.0131862955,500.0,-0.09034733418832551,100,-2.7254557700196774e-10
-0.06928588937754626,-0.3503255295247156,146,9.807729388438309e-05,0.01,0.005046302,0.0053892853,500.0,-0.09020307771701881,100,-2.7254557700196774e-10
-0.13125994735714813,-0.662956901798119,147,0.0005120292526616968,0.01,0.028897615,0.028901998,500.0,-0.09048237614994485,100,-2.7254557700196774e-10
-0.08594192628498103,-0.43483455147884376,148,0.0001362522832961757,0.01,0.013100061,0.013171237,500.0,-0.09045169743464106,100,-2.7254557700196774e-10
-0.1093415386864928,-0.552972939582579,149,0.00020485789145264125,0.01,0.017259436,0.017325759,500.0,-0.09057847489270715,100,-2.7254557700196774e-10
-0.08438750498685473,-0.4267313213223168,150,0.00011836248672638838,0.01,0.012105823,0.012165331,500.0,-0.09053720176000149,100,-2.7254557700196774e-10
-0.06680553128271788,-0.33824066915437945,151,7.413307226269836e-05,0.01,0.0059121684,0.005958013,500.0,-0.09038003837935721,100,-2.7254557700196774e-10
-0.08994251486597094,-0.45447297732035624,152,0.00016816588537074882,0.01,0.010950241,0.011691121,500.0,-0.0903771599351902,100,-2.7254557700196774e-10
-0.0919215342982359,-0.4646555722371314,153,0.00022311633872594476,0.01,0.01724921,0.017402092,500.0,-0.09038725388527545,100,-2.7254557700196774e-10
-0.0858249789437842,-0.43403997469282485,154,0.00012791501521065355,0.01,0.00873692,0.008740097,500.0,-0.09035762872331773,100,-2.7254557700196774e-10
-0.11003852518781317,-0.556291192543556,155,0.00021947360582628094,0.01,0.015658721,0.015889594,500.0,-0.09048460224889512,100,-2.7254557700196774e-10
-0.0908528464169168,-0.45952370877596654,156,0.00018217725665858032,0.01,0.012353425,0.012529679,500.0,-0.09048696278843371,100,-2.7254557700196774e-10
-0.08451294096775033,-0.42718347903624937,157,0.000146990912992783,0.01,0.011386461,0.011400077,500.0,-0.09044891169403446,100,-2.7254557700196774e-10
-0.09921833342066524,-0.5013944133526347,158,0.00026932914577034155,0.01,0.020203935,0.020714514,500.0,-0.09050441436319033,100,-2.7254557700196774e-10
-0.07255574619490497,-0.3671829957117255,159,0.00011310265521887069,0.01,0.009838591,0.010071716,500.0,-0.09039152965772944,100,-2.7254557700196774e-10
-0.07136781212449393,-0.3611466900320185,160,8.238015339194852e-05,0.01,0.006117894,0.0063426965,500.0,-0.09027263142314672,100,-2.7254557700196774e-10
-0.07639020744962599,-0.386125394875039,161,0.00012020026134591661,0.01,0.0075616953,0.007590066,500.0,-0.09018640518728635,100,-2.7254557700196774e-10
-0.07987337409629187,-0.4031665590930331,162,0.0002343466339952446,0.01,0.014619291,0.014658698,500.0,-0.09012274450153947,100,-2.7254557700196774e-10
-0.08020904256640156,-0.40476821292745896,163,0.00020789406097948893,0.01,0.013711827,0.013870056,500.0,-0.09006192424426866,100,-2.7254557700196774e-10
-0.09155978532851083,-0.46317258124106386,164,0.00017499704648931346,0.01,0.011907913,0.012092183,500.0,-0.09007105754356282,100,-2.7254557700196774e-10
-0.0792401918194491,-0.4002215724145419,165,8.279221151681002e-05,0.01,0.006529386,0.0075822244,500.0,-0.09000541593311365,100,-2.7254557700196774e-10
-0.07157218272120745,-0.36227888948530984,166,0.00010999829900474302,0.01,0.009513364,0.00952674,500.0,-0.08989437235954795,100,-2.7254557700196774e-10
-0.0881498574360314,-0.4459087005945685,167,0.00014951143088576848,0.01,0.009553448,0.009568879,500.0,-0.08988392616240115,100,-2.7254557700196774e-10
-0.07517713382079486,-0.3798186132809959,168,9.183600705220045e-05,0.01,0.010410193,0.011176894,500.0,-0.08979638573179634,100,-2.7254557700196774e-10
-0.09146434491871419,-0.46207455561810684,169,0.0001948521959297103,0.01,0.014982768,0.015238556,500.0,-0.08980625531278402,100,-2.7254557700196774e-10
-0.07842205908542925,-0.3966274907155655,170,0.00012907096960688568,0.01,0.011557444,0.011586619,500.0,-0.0897392894526231,100,-2.7254557700196774e-10
-0.07678423091243741,-0.3884847631187523,171,9.334844512663086e-05,0.01,0.0065627503,0.0077256034,500.0,-0.08966352887636471,100,-2.7254557700196774e-10
-0.08851123535768664,-0.4474577118607719,172,0.00013954877919077475,0.01,0.01198953,0.01199149,500.0,-0.08965682949544217,100,-2.7254557700196774e-10
-0.08770372344444408,-0.4440581629632747,173,0.00013237192663783666,0.01,0.013833096,0.013847795,500.0,-0.08964553986508958,100,-2.7254557700196774e-10
-0.09886697036818015,-0.4999740022364469,174,0.00015789962453848275,0.01,0.01133114,0.011389097,500.0,-0.08969853659211884,100,-2.7254557700196774e-10
-0.0778742663130944,-0.3939573302459662,175,9.64556846217876e-05,0.01,0.0095210755,0.009532122,500.0,-0.08963096933338155,100,-2.7254557700196774e-10
-0.09809569078843246,-0.49582364328637873,176,0.00019730881577309473,0.01,0.013234875,0.013454554,500.0,-0.08967906434164888,100,-2.7254557700196774e-10
-0.07471994496139063,-0.3781598339003625,177,0.00015727809794604587,0.01,0.012139639,0.012186472,500.0,-0.08959454954289037,100,-2.7254557700196774e-10
-0.11199097536819033,-0.5658164236769886,178,0.0002869441779224416,0.01,0.021108812,0.02123656,500.0,-0.08972037215988644,100,-2.7254557700196774e-10
-0.10621198228711538,-0.5370815748659532,179,0.00017728887721806203,0.01,0.011562274,0.011599877,500.0,-0.08981250406003854,100,-2.7254557700196774e-10
