NatGrad2Norm,Iteration,AvgEpLen,ReturnMean,ReturnMax,StepSize,AvgRet,NatGradInftyNorm,VarJ,BatchSize,J
0.0016139149,34,500.0,-0.06863011423581834,-1.3285289906518968e-07,1.0,-0.2852074062689541,0.0014555047,5.18669499293573e-05,100,-0.05648866182984241
0.001906102,35,500.0,-0.06840667788455951,-1.3285289906518968e-07,1.0,-0.30687746663994375,0.0017167215,8.028635621254146e-05,100,-0.06080984194175916
0.0057655526,36,500.0,-0.06814543609113904,-1.3285289906518968e-07,1.0,-0.29765618032961405,0.0057645803,8.071353883427405e-05,100,-0.05900197332142253
0.00395643,37,500.0,-0.06871694873124354,-1.3285289906518968e-07,1.0,-0.450253261118551,0.0035992477,0.00014423029855898916,100,-0.08929140377500547
0.0038006809,38,500.0,-0.06872686792464928,-1.3285289906518968e-07,1.0,-0.3485266945037981,0.0037971556,0.00010136155387253285,100,-0.06909387808066236
0.010934191,39,500.0,-0.0688548797110982,-1.3285289906518968e-07,1.0,-0.3721712994847898,0.010932956,0.00012331793202417074,100,-0.07371932759615647
0.0046190545,40,500.0,-0.06836957037099603,-1.3285289906518968e-07,1.0,-0.25004932745420677,0.0043098517,4.23107540667705e-05,100,-0.04944250610701168
0.004798682,41,500.0,-0.06812241173405963,-1.3285289906518968e-07,1.0,-0.2936869982443115,0.0046335794,6.751047551238516e-05,100,-0.0582360662566034
0.0034329135,42,500.0,-0.0678625338306638,-1.3285289906518968e-07,1.0,-0.28859729510910775,0.0034154973,5.198733932473897e-05,100,-0.05720753979143466
0.003921061,43,500.0,-0.06767659182312348,-1.3285289906518968e-07,1.0,-0.30212373496530204,0.0036949515,6.105268318627799e-05,100,-0.059867027506430526
0.0018523274,44,500.0,-0.06744839605267036,-1.3285289906518968e-07,1.0,-0.2909218866962417,0.0016349418,5.30329083439794e-05,100,-0.057635977923185894
0.0048733405,45,500.0,-0.06738093874925767,-1.3285289906518968e-07,1.0,-0.3252311195858566,0.004831139,8.392116008095636e-05,100,-0.06441281739909945
0.0060334313,46,500.0,-0.06766004499353973,-1.3285289906518968e-07,1.0,-0.40447528983486064,0.0043624626,0.00014649841816622835,100,-0.08021982598623227
0.0012140692,47,500.0,-0.06757447962017307,-1.3285289906518968e-07,1.0,-0.32143623450458647,0.0009825042,5.630949366966218e-05,100,-0.06363847244530726
0.0019506506,48,500.0,-0.06727172946843848,-1.3285289906518968e-07,1.0,-0.26750727618848963,0.0019352917,5.2215440085837266e-05,100,-0.053042472336912505
0.005463719,49,500.0,-0.06701196631394929,-1.3285289906518968e-07,1.0,-0.27526998188161267,0.0054149795,6.029556812330091e-05,100,-0.05454333489846767
0.0032050142,50,500.0,-0.0665818789307085,-1.3285289906518968e-07,1.0,-0.22960250099778431,0.0031199167,3.628797532205967e-05,100,-0.04550759715190935
0.0020152412,51,500.0,-0.06655461740534917,-1.3285289906518968e-07,1.0,-0.3289100487154519,0.0019921574,6.661992532527838e-05,100,-0.06519154113738343
0.0019310836,52,500.0,-0.06618185739249156,-1.3285289906518968e-07,1.0,-0.23781791265507937,0.0018774687,4.9286331907322687e-05,100,-0.047171096736753765
0.0014346689,53,500.0,-0.06618897073938815,-1.3285289906518968e-07,1.0,-0.3363731498484169,0.0010495536,6.488579226626031e-05,100,-0.06655886477801087
0.0013454519,54,500.0,-0.06591465924080614,-1.2153398225662911e-07,1.0,-0.2597225284769069,0.0011624162,4.466329804852105e-05,100,-0.05137614981595912
0.0026824046,55,500.0,-0.06593743610478918,-1.2153398225662911e-07,1.0,-0.3389083081891931,0.0025916838,5.980487714339381e-05,100,-0.06716738675987317
0.0040025795,56,500.0,-0.06597921585293334,-1.2153398225662911e-07,1.0,-0.3446128206595128,0.003893123,8.710423215610734e-05,100,-0.06827710200086219
0.0017664292,57,500.0,-0.06599456934299266,-1.2153398225662911e-07,1.0,-0.337555277378721,0.0016228558,7.14894204586359e-05,100,-0.06685436478631489
0.006519573,58,500.0,-0.06607259543712878,-1.2153398225662911e-07,1.0,-0.35593321127759436,0.0062526795,8.79857394211576e-05,100,-0.07052008280288756
0.0023837506,59,500.0,-0.06588333074200246,-1.2153398225662911e-07,1.0,-0.2771600566825436,0.0021488043,7.911202472968698e-05,100,-0.05490597842467617
0.005114138,60,500.0,-0.06590674468196309,-1.2153398225662911e-07,1.0,-0.33953150189211273,0.0047959704,8.713150119128296e-05,100,-0.0672881671396392
0.0004932524,61,500.0,-0.06572136441203426,-1.2153398225662911e-07,1.0,-0.27557040708079106,0.00048929447,5.3298452102814736e-05,100,-0.054598548216305526
0.0054030847,62,500.0,-0.06578172319087659,-1.2153398225662911e-07,1.0,-0.3507766336116233,0.005351853,0.00011030076609429472,100,-0.06946360870025804
0.0040945555,63,500.0,-0.0660243771653757,-1.2153398225662911e-07,1.0,-0.40901405548935166,0.0031619233,9.64126271341474e-05,100,-0.08106892358432033
0.0011103115,64,500.0,-0.06585122225447806,-1.2153398225662911e-07,1.0,-0.2776926304473395,0.0011079344,5.19876834521141e-05,100,-0.054942462867926964
0.0025919173,65,500.0,-0.06556155870318922,-1.2153398225662911e-07,1.0,-0.23705992550472385,0.002183743,5.1814911771036895e-05,100,-0.04702309142070404
0.0012222518,66,500.0,-0.06528442271562712,-1.2153398225662911e-07,1.0,-0.23874155421969537,0.0009910259,3.56421235439536e-05,100,-0.04727058352409062
0.0048468364,67,500.0,-0.06532839420066257,-1.2153398225662911e-07,1.0,-0.3439369536450543,0.003690022,0.0001058066372499499,100,-0.06823051221300196
0.0025126915,68,500.0,-0.06536308159215644,-1.2153398225662911e-07,1.0,-0.34185011538848725,0.0023513853,6.406618188761031e-05,100,-0.06768713682224531
0.007062664,69,500.0,-0.06531949022896226,-1.2153398225662911e-07,1.0,-0.3143211438795765,0.0069724577,8.294756512307196e-05,100,-0.06235527753175926
0.0021421257,70,500.0,-0.06518131662415984,-1.2153398225662911e-07,1.0,-0.28084408442523,0.002008256,6.165402484047343e-05,100,-0.0556473378927926
0.0052708583,71,500.0,-0.06515742606493416,-1.2153398225662911e-07,1.0,-0.32010304182841387,0.005153734,9.666098973120406e-05,100,-0.06348508691913604
0.0044036726,72,500.0,-0.06515955883679155,-1.2153398225662911e-07,1.0,-0.3296588866914082,0.0040048747,8.551145091621129e-05,100,-0.06531098563866637
0.0022534435,73,500.0,-0.06496744996528671,-1.2153398225662911e-07,1.0,-0.2582477707951982,0.0021760114,3.350684791092584e-05,100,-0.05113561121693797
0.0028020886,74,500.0,-0.06480614206885744,-6.669589205473373e-08,1.0,-0.2674040519182659,0.0027155618,4.917535691722576e-05,100,-0.05303066562952133
0.001436006,75,500.0,-0.06491003748671909,-6.669589205473373e-08,1.0,-0.3662041523231395,0.0013007707,8.924312101207394e-05,100,-0.07259829840847988
0.0032171675,76,500.0,-0.06481920379973365,-6.669589205473373e-08,1.0,-0.29278115658702153,0.0028517349,4.9293330624326254e-05,100,-0.05800667727582673
0.004421787,77,500.0,-0.06478179432660607,-6.669589205473373e-08,1.0,-0.3121743016428442,0.004097799,6.116446033237844e-05,100,-0.061938674368909534
0.0011795347,78,500.0,-0.06466834849744835,-6.669589205473373e-08,1.0,-0.28218270332994094,0.001134443,4.666057395848266e-05,100,-0.0559330196523036
0.00068851653,79,500.0,-0.0644886153122854,-6.669589205473373e-08,1.0,-0.25482115052563653,0.0006863633,4.534827193810997e-05,100,-0.05046942686957662
0.0016361176,80,500.0,-0.06465690191109777,-6.669589205473373e-08,1.0,-0.3932641525196746,0.001635241,8.694958927030228e-05,100,-0.07795154321727542
0.0057924096,81,500.0,-0.06463248980258689,-6.669589205473373e-08,1.0,-0.3157272696393393,0.005791117,8.845494451061613e-05,100,-0.06267952112171445
0.0020056448,82,500.0,-0.06459875183751883,-6.669589205473373e-08,1.0,-0.31246998691819405,0.0016229127,8.251467296924151e-05,100,-0.06186597666700622
0.0012468597,83,500.0,-0.06455235284904542,-6.669589205473373e-08,1.0,-0.3067622651686181,0.001126138,7.448620131365645e-05,100,-0.060747635794227366
0.00077056343,84,500.0,-0.06464844534873855,-6.669589205473373e-08,1.0,-0.36663345564246796,0.0007692617,0.00011165960528786196,100,-0.07262412282326709
0.0020893626,85,500.0,-0.06448523488036524,-6.669589205473373e-08,1.0,-0.25631299328064616,0.0017057427,4.843549558150227e-05,100,-0.0507755555370065
0.003587774,86,500.0,-0.0644307129645102,-6.669589205473373e-08,1.0,-0.3018026182096959,0.003422108,8.78645124019433e-05,100,-0.059796350116832236
0.0019951595,87,500.0,-0.0642809919204319,-6.669589205473373e-08,1.0,-0.259577297173897,0.001921195,8.075404873518123e-05,100,-0.05140498212969871
0.002180763,88,500.0,-0.06425967106836258,-6.669589205473373e-08,1.0,-0.31501763911440983,0.002092356,7.375483960240137e-05,100,-0.062404756938331606
0.0012536154,89,500.0,-0.0643739439330648,-6.669589205473373e-08,1.0,-0.3762593741969261,0.000946117,0.00010622188295436293,100,-0.07442995602685873
0.004862609,90,500.0,-0.0644772122456983,-6.669589205473373e-08,1.0,-0.37198198937190663,0.00465107,0.00014672830213007822,100,-0.07366809207008057
0.002657858,91,500.0,-0.06432129306916558,-6.669589205473373e-08,1.0,-0.253613088265072,0.0024036844,4.3629122169370085e-05,100,-0.050288567181221835
0.0028622355,92,500.0,-0.06423704001283079,-6.669589205473373e-08,1.0,-0.286019285142896,0.0027158156,4.7823216414100906e-05,100,-0.056570011886363375
0.004483009,93,500.0,-0.06412742810122259,-6.669589205473373e-08,1.0,-0.27253062409716916,0.0039007622,5.821358380925416e-05,100,-0.05404313223326967
0.001155393,94,500.0,-0.06399258369555955,-6.669589205473373e-08,1.0,-0.25926653952174733,0.0011088635,4.745170435029432e-05,100,-0.051452053968896155
0.0032842357,95,500.0,-0.06395064395130275,-6.669589205473373e-08,1.0,-0.30325060213194527,0.00310079,7.078621432829987e-05,100,-0.060008307991163544
0.0054101422,96,500.0,-0.06395351332719254,-6.669589205473373e-08,1.0,-0.32437232912634956,0.0054023545,9.325106570933495e-05,100,-0.06422610403672167
0.0051365076,97,500.0,-0.06402344997602051,-6.669589205473373e-08,1.0,-0.357050503183421,0.004862411,0.00010363237279604993,100,-0.07073736826350548
0.008293961,98,500.0,-0.06407656685997591,-6.669589205473373e-08,1.0,-0.3491660673155381,0.008290957,0.00012153064306047103,100,-0.06922890460365025
0.0036065518,99,500.0,-0.06400058241545488,-6.669589205473373e-08,1.0,-0.2851219761336393,0.0032486531,5.115095564109124e-05,100,-0.05655410685239425
0.007165695,100,500.0,-0.06407022909055853,-6.669589205473373e-08,1.0,-0.35754717679407977,0.007135835,8.521442056308348e-05,100,-0.07096524992582041
0.0044984166,101,500.0,-0.06400975489523623,-6.669589205473373e-08,1.0,-0.29252446708644875,0.0039812285,9.192891523075519e-05,100,-0.05796233536300623
0.005350165,102,500.0,-0.06401190212563534,-6.669589205473373e-08,1.0,-0.32419376507926406,0.0052176523,9.861390636194291e-05,100,-0.06422877239594516
0.006965065,103,500.0,-0.06404750917460508,-6.669589205473373e-08,1.0,-0.34169844297825086,0.0069629694,0.0001195815365817262,100,-0.06767942816951837
0.0028589508,104,500.0,-0.06401011174335623,-6.669589205473373e-08,1.0,-0.30331125101742723,0.0024086672,4.996257655705401e-05,100,-0.060158176324724595
0.002894583,105,500.0,-0.06393496186677677,-6.669589205473373e-08,1.0,-0.28307450592841926,0.0028013098,6.212262720918647e-05,100,-0.05611937470251276
0.0053359526,106,500.0,-0.06404448367089896,-6.669589205473373e-08,1.0,-0.3811673475550855,0.0049099717,0.0001255362905927381,100,-0.07554427310372834
0.0025221577,107,500.0,-0.06404559336739606,-6.669589205473373e-08,1.0,-0.3237799664208201,0.002478024,0.00010358914197616486,100,-0.06416322119609022
0.0033828649,108,500.0,-0.06403849872859271,-6.669589205473373e-08,1.0,-0.31953542798313284,0.0033335078,8.953664535745559e-05,100,-0.06327937237663328
0.004182515,109,500.0,-0.06408254884751576,-6.669589205473373e-08,1.0,-0.34728618129624594,0.0041749026,6.784459160594602e-05,100,-0.06883996169120522
0.0075423317,110,500.0,-0.06421559129784382,-6.669589205473373e-08,1.0,-0.3972856612041693,0.007189953,0.00013841801624075602,100,-0.07871721838360299
0.0053267526,111,500.0,-0.0642192621833526,-6.669589205473373e-08,1.0,-0.3262611285450797,0.005169687,0.00011953502204779499,100,-0.06462305958931773
0.004662689,112,500.0,-0.06414095296424883,-6.669589205473373e-08,1.0,-0.2797938159774521,0.0044761626,5.033348554729609e-05,100,-0.05544862964373169
0.0014311664,113,500.0,-0.0640176167074544,-6.669589205473373e-08,1.0,-0.2530324235469254,0.0013702053,4.458939714618741e-05,100,-0.05020395594647695
0.0017412886,114,500.0,-0.06396279945190171,-6.669589205473373e-08,1.0,-0.2911132947220216,0.0015715233,6.142393416237415e-05,100,-0.057768449574448724
0.0051918677,115,500.0,-0.06381132269630237,-6.669589205473373e-08,1.0,-0.23458297853012625,0.0051175635,6.466610028128952e-05,100,-0.04654297255797626
0.0017022005,116,500.0,-0.06375670239968335,-6.669589205473373e-08,1.0,-0.2899650361825705,0.0013681499,5.6461402737393206e-05,100,-0.057475368288497336
0.0037489887,117,500.0,-0.06373097172823763,-6.669589205473373e-08,1.0,-0.3065709592764637,0.0037042825,7.13679708820561e-05,100,-0.06074621384053387
0.00061944604,118,500.0,-0.06373774488811115,-3.5682760211390835e-08,1.0,-0.32590025391742294,0.0005487342,7.789352826949098e-05,100,-0.06453020459331246
0.0038941896,119,500.0,-0.06371673691348549,-3.5682760211390835e-08,1.0,-0.3094118610050588,0.0034985216,7.28104865743908e-05,100,-0.061237795907657745
0.0050775846,120,500.0,-0.06380288713385714,-3.5682760211390835e-08,1.0,-0.37413201699565735,0.0050228504,0.00011699955729331425,100,-0.07405476335808364
0.0044717314,121,500.0,-0.06380270532632705,-3.5682760211390835e-08,1.0,-0.3218141202284079,0.0044097863,5.157097134608056e-05,100,-0.06378088842271477
0.00016381752,122,500.0,-0.06381218548748663,-3.5682760211390835e-08,1.0,-0.32769867659185775,0.00012520645,7.216631728006106e-05,100,-0.06495928498779745
0.008713393,123,500.0,-0.06381535214577856,-3.5682760211390835e-08,1.0,-0.32357997033392244,0.008589965,9.325501500518266e-05,100,-0.06420168445739335
0.002584421,124,500.0,-0.0638360395399511,-3.5682760211390835e-08,1.0,-0.33514792226997225,0.0025240032,6.577015148269419e-05,100,-0.06638058902317341
0.0014221908,125,500.0,-0.0638602139904805,-3.5682760211390835e-08,1.0,-0.33728015770326164,0.0011957414,7.297336930026891e-05,100,-0.06685784585612554
0.013520667,126,500.0,-0.06401031250405229,-3.5682760211390835e-08,1.0,-0.41789000157982925,0.013356536,0.00019869040625638976,100,-0.08277262670052765
0.002425794,127,500.0,-0.06408937289664952,-3.5682760211390835e-08,1.0,-0.3741552015474803,0.0023611072,0.00010881750399678296,100,-0.0740509823638995
0.001508249,128,500.0,-0.06397594366040145,-3.5682760211390835e-08,1.0,-0.25014483422602524,0.0014837949,3.1434431971320514e-05,100,-0.049570430656898416
0.0035008716,129,500.0,-0.06403572042743866,-3.5682760211390835e-08,1.0,-0.3619779321892221,0.0029910568,0.00010675473196211959,100,-0.07168714660819937
0.000924611,130,500.0,-0.0639333331380872,-3.5682760211390835e-08,1.0,-0.25607997621829887,0.0009146006,4.7016844042200185e-05,100,-0.05072537281175052
0.0035617806,131,500.0,-0.06397889412128122,-3.5682760211390835e-08,1.0,-0.35320047942589133,0.0028016283,6.993487385615473e-05,100,-0.06990182193650192
0.0043580513,132,500.0,-0.06397831413315941,-3.5682760211390835e-08,1.0,-0.3230787797457285,0.004082013,8.569610083041909e-05,100,-0.06390233568920325
0.002721402,133,500.0,-0.06390264626512529,-3.5682760211390835e-08,1.0,-0.27224699606712127,0.002611107,4.248515715402392e-05,100,-0.05391448768462101
0.0046846378,134,500.0,-0.06393511035870286,-3.5682760211390835e-08,1.0,-0.34360244992319766,0.0046517355,7.021794284130116e-05,100,-0.06825283480452014
0.004778391,135,500.0,-0.06389601430421604,-3.5682760211390835e-08,1.0,-0.295989708210462,0.004721558,6.544201033134642e-05,100,-0.05865714300298239
0.0014975833,136,500.0,-0.06381529288699787,-3.5682760211390835e-08,1.0,-0.2671874302235087,0.0014956034,4.5023325365214655e-05,100,-0.05291790156254519
0.0022192453,137,500.0,-0.06380238648780466,-3.5682760211390835e-08,1.0,-0.31316788759066927,0.002215884,5.847540460966685e-05,100,-0.06204711619752747
0.0038766672,138,500.0,-0.06371715482244487,-3.5682760211390835e-08,1.0,-0.2628639408448689,0.0038116777,5.1580844125315536e-05,100,-0.05204041666815296
0.004375461,139,500.0,-0.06387147901675698,-3.5682760211390835e-08,1.0,-0.4296251093665008,0.0042131096,0.0001403224620013829,100,-0.08516821783182965
0.0033840453,140,500.0,-0.06390764417744979,-3.5682760211390835e-08,1.0,-0.34765849116207725,0.0033542092,7.059388466844764e-05,100,-0.06893460151375108
0.00019297782,141,500.0,-0.06388211557078696,-3.5682760211390835e-08,1.0,-0.3044202940338193,0.00016399576,8.552374867344286e-05,100,-0.06030811063798906
0.0020403564,142,500.0,-0.06384662095711056,-3.5682760211390835e-08,1.0,-0.2966654087568238,0.0014750776,6.590837597849962e-05,100,-0.05884188042873905
0.0033957541,143,500.0,-0.06380665492902315,-3.5682760211390835e-08,1.0,-0.2938045536175425,0.002762194,6.45167254306803e-05,100,-0.05813147894061082
0.00081948383,144,500.0,-0.06372997076025837,-3.5682760211390835e-08,1.0,-0.26642398770077497,0.00058863166,4.6845449534149654e-05,100,-0.05276413462689336
0.006705655,145,500.0,-0.06381680439919409,-3.5682760211390835e-08,1.0,-0.3848573995341852,0.006700021,0.00010068169140789333,100,-0.07632084840593782
0.000789881,146,500.0,-0.06366380264583964,-3.5682760211390835e-08,1.0,-0.20968834254430002,0.00064626406,2.4511799258592998e-05,100,-0.04147854840944475
0.0026154707,147,500.0,-0.06363934864294603,-3.5682760211390835e-08,1.0,-0.3033679863551218,0.0024669287,5.5084575609078146e-05,100,-0.060069064220478585
0.0029937483,148,500.0,-0.06362213324333707,-3.5682760211390835e-08,1.0,-0.3080470861403843,0.002983953,6.948524064953311e-05,100,-0.0610914695008207
0.0022902174,149,500.0,-0.06352901570585393,-3.5682760211390835e-08,1.0,-0.2505656682961322,0.0022899793,3.745256455451289e-05,100,-0.049747620158347904
0.00077552954,150,500.0,-0.06351651101442621,-3.5682760211390835e-08,1.0,-0.3106882609774253,0.0006094072,9.965545769298596e-05,100,-0.061653311991697386
0.00094806467,151,500.0,-0.0634954576394799,-3.5682760211390835e-08,1.0,-0.3047689911268656,0.0008813909,5.637600536682545e-05,100,-0.060337451397534186
0.0024296371,152,500.0,-0.0633908247967887,-3.5682760211390835e-08,1.0,-0.24014119787352184,0.002415575,5.8266925697317344e-05,100,-0.04759126555041757
0.004894256,153,500.0,-0.06335134234034019,-3.5682760211390835e-08,1.0,-0.2893553581267561,0.0042683627,5.705780254286694e-05,100,-0.05735000896016558
0.0032297692,154,500.0,-0.06327095570856021,-3.5682760211390835e-08,1.0,-0.25705934808530495,0.002851351,5.3611555138945886e-05,100,-0.05097180104622497
0.0031619254,155,500.0,-0.06317445468100892,-3.5682760211390835e-08,1.0,-0.24366122835731008,0.0031619126,3.801460690065552e-05,100,-0.04831329643810758
0.005063271,156,500.0,-0.06310819240409209,-3.5682760211390835e-08,1.0,-0.26614533501448245,0.0050518936,6.265310786255129e-05,100,-0.05283753948198431
0.004072686,157,500.0,-0.06313058295734074,-3.5682760211390835e-08,1.0,-0.3362632705555611,0.0031230012,6.452788210237771e-05,100,-0.06662350926413102
0.002693374,158,500.0,-0.06314046223512207,-3.5682760211390835e-08,1.0,-0.3264306001224852,0.0026024466,9.8408204712628e-05,100,-0.06469150884679087
0.005195322,159,500.0,-0.06302223794708552,-3.5682760211390835e-08,1.0,-0.22320171628207558,0.005091925,3.5206544543992886e-05,100,-0.044342800437309614
0.0031002702,160,500.0,-0.0630010154852903,-3.5682760211390835e-08,1.0,-0.30077902406244944,0.003054804,5.0885522747263274e-05,100,-0.059626644059849715
0.0062231505,161,500.0,-0.06296406512112213,-3.5682760211390835e-08,1.0,-0.2879776763333303,0.0062111705,0.00010089097765961293,100,-0.05705200685421621
0.0032447188,162,500.0,-0.06289352750454824,-3.5682760211390835e-08,1.0,-0.26025531106204625,0.0030854004,7.65985751447904e-05,100,-0.0515369712361525
0.005740943,163,500.0,-0.06292196702691447,-3.5682760211390835e-08,1.0,-0.3408702888601929,0.0057333126,9.526454494602663e-05,100,-0.06752916965024096
0.0010110908,164,500.0,-0.06288343936941213,-3.5682760211390835e-08,1.0,-0.28559193152829415,0.00096166274,5.717582168967954e-05,100,-0.056603431196533556
0.0044760746,165,500.0,-0.06290012240172398,-3.5682760211390835e-08,1.0,-0.3311076340457993,0.0035382868,7.214064773578048e-05,100,-0.06563613970086479
0.0025832353,166,500.0,-0.06289934696828568,-3.5682760211390835e-08,1.0,-0.31704377338982465,0.0020496398,7.062121390278944e-05,100,-0.06277140045096936
0.0010925737,167,500.0,-0.06284824961559309,-3.5682760211390835e-08,1.0,-0.27436716647276266,0.0009750953,6.249044578552773e-05,100,-0.05436608906862065
0.0040752087,168,500.0,-0.06289384386893998,-3.5682760211390835e-08,1.0,-0.3556230983192688,0.0037699158,9.34446260079994e-05,100,-0.07050808417787334
0.005454125,169,500.0,-0.06284219845567317,-3.5682760211390835e-08,1.0,-0.27314927070087186,0.0054323124,7.002313860362618e-05,100,-0.05416576902684967
0.00212034,170,500.0,-0.06279027287013147,-3.5682760211390835e-08,1.0,-0.2723907162551306,0.0021028626,5.7165324597403005e-05,100,-0.05401484891358255
0.0022726813,171,500.0,-0.06269805821134691,-3.5682760211390835e-08,1.0,-0.23722699807317202,0.0019510812,4.265634346319477e-05,100,-0.047021566217971655
0.0038302164,172,500.0,-0.06265079009904814,-3.5682760211390835e-08,1.0,-0.2751405869840445,0.003514691,5.404175779361506e-05,100,-0.054567942895959426
0.0022885562,173,500.0,-0.06262075412602566,-3.5682760211390835e-08,1.0,-0.2896570257095964,0.0018274403,6.930439392665314e-05,100,-0.05745456676615761
0.0072428016,174,500.0,-0.06265898877957694,-3.5682760211390835e-08,1.0,-0.3498009759385306,0.005325113,0.00010673814155730407,100,-0.06927358384394906
0.006673296,175,500.0,-0.06262219465269506,-3.5682760211390835e-08,1.0,-0.2833509038235416,0.006411984,6.107097294609179e-05,100,-0.05622001657524847
