ReturnMax,ActionIn1,MinEpLen,MountainCar_std1_higher,NumTrajectories,TimestepsSoFar,MountainCar_std0_higher,NatGradInftyNorm,StepSize,AvgEpLen,MountainCar_mu1_higher,AvgRet,MountainCar_mu0_higher,Iteration,NatGrad2Norm,BatchSize,J,ReturnMean,VarJ
3.5189626518793977,0.37999994,329,3.0,100,99230,0.14999999,0.20522925,0.1,992.3,0.9164054,-6.707792509869946,0.40025148,1,0.22634563,100,-0.6520222998007377,-0.6520222998007377,0.004605551551482939
3.5189626518793977,8.232116,329,3.0,200,197932,0.14999999,0.37663844,0.1,989.66,0.93692833,-5.198342743088961,0.3907051,2,0.38480684,100,-0.5728964647505226,-0.6124593822756301,0.003945709709503148
3.5189626518793977,-8.4067135,329,3.0,300,297238,0.14999999,0.22857055,0.1,990.7933333333333,0.8992645,-7.043491400281358,0.38281855,3,0.2541361,100,-0.684738505718927,-0.6365524234233957,0.004236105415020848
3.5189626518793977,4.289145,329,3.0,400,397138,0.14999999,0.118534654,0.1,992.845,0.87640744,-6.17793346717439,0.3717097,4,0.13462165,100,-0.5490455812620969,-0.6146757128830711,0.0024040974179992294
3.5189626518793977,0.6429379,329,3.0,500,496222,0.14999999,0.06503921,0.1,992.444,0.8882609,-3.2826182415756393,0.36532807,5,0.08615721,100,-0.5472514458186537,-0.6011908594701876,0.0021851935000053516
7.654605213799048,-0.31473163,248,3.0,600,595371,0.14999999,0.81818926,0.1,992.285,0.88261026,-4.844481206974812,0.35882416,6,0.8218394,100,-0.4582611650189278,-0.5773692437283109,0.009154033058745473
7.654605213799048,3.8207421,248,3.0,700,695271,0.14999999,0.06838355,0.1,993.2442857142858,0.9644292,-5.886783156501049,0.351087,7,0.08957762,100,-0.5315324431442074,-0.5708211293591533,0.0014876458928355502
7.654605213799048,2.2146988,248,3.0,800,795171,0.14999999,0.408454,0.1,993.96375,0.9575908,-5.338040075703616,0.34530094,8,0.4106311,100,-0.4526472158615895,-0.5560493901719579,0.0015361906298980643
7.654605213799048,-1.4480815,248,3.0,900,894403,0.14999999,0.34807712,0.1,993.7811111111112,0.9167454,-4.049743975654831,0.3410781,9,0.35095307,100,-0.4061929557738835,-0.5393986752388386,0.0025783599893666994
7.654605213799048,0.31965223,248,3.0,1000,994303,0.14999999,0.051239014,0.1,994.303,0.9515531,-5.308750568241575,0.33659437,10,0.05195023,100,-0.46361794473042894,-0.5318206021879974,0.001572640324935729
7.654605213799048,-1.3438947,248,3.0,1100,1093836,0.14999999,0.25139564,0.1,994.3963636363636,0.9524098,-4.549387023914561,0.33147046,11,0.25853688,100,-0.4849806851515111,-0.5275624279119533,0.0016676252682182792
7.654605213799048,0.6207216,248,3.0,1200,1192301,0.14999999,0.42289466,0.1,993.5841666666666,0.92727023,-2.5162670110784524,0.32543594,12,0.42988497,100,-0.4509689943807351,-0.5211796417843518,0.0028734578835589307
7.654605213799048,4.9445043,248,3.0,1300,1291637,0.14999999,0.18987799,0.1,993.5669230769231,0.8849808,-2.449668418897254,0.31771505,13,0.19585712,100,-0.39050301093842427,-0.5111275932577419,0.0014319725100896575
7.654605213799048,2.2077537,248,3.0,1400,1391118,0.14999999,0.19201629,0.1,993.6557142857143,0.865993,-4.187454841116896,0.31291258,14,0.20647253,100,-0.4448073363463612,-0.5063904320497862,0.0025188466486028797
7.654605213799048,5.247569,248,3.0,1500,1490431,0.14999999,0.10845617,0.1,993.6206666666667,0.8467914,-3.4156086603643545,0.30532268,15,0.120012,100,-0.3611947940150629,-0.49671072284747136,0.0018648585958626447
7.654605213799048,4.873319,248,3.0,1600,1590331,0.14999999,0.10187685,0.1,993.956875,0.8359458,-4.166266971821302,0.30018446,16,0.1096538,100,-0.3655033891007963,-0.4885102644883041,0.0009969560751319974
7.654605213799048,6.5463195,248,3.0,1700,1688536,0.14999999,0.48129278,0.1,993.2564705882353,0.8257581,-0.9859027605890814,0.2961285,17,0.4841286,100,-0.3003234631211096,-0.47744045264317503,0.0030497708779787993
7.654605213799048,0.77633667,248,3.0,1800,1788436,0.14999999,0.062942795,0.1,993.5755555555555,0.87388736,-3.7524991554904834,0.29089615,18,0.07361024,100,-0.3367659991990897,-0.46962520522961476,0.000969639043973144
7.654605213799048,1.9934722,248,3.0,1900,1888336,0.14999999,0.094619215,0.1,993.8610526315789,0.8675931,-4.16543146276446,0.2870795,19,0.10776322,100,-0.3647567862262382,-0.4641058147557528,0.001307180605680264
7.654605213799048,0.22422707,248,3.0,2000,1988236,0.14999999,0.20710288,0.1,994.118,0.8581312,-4.333680648868757,0.2819219,20,0.21439399,100,-0.38310205364853944,-0.46005562670039213,0.0012625611853086113
7.654605213799048,4.1464696,248,3.0,2100,2086729,0.14999999,0.31220222,0.1,993.6804761904762,0.8374209,-0.4886304711838806,0.27637827,21,0.31430048,100,-0.27710561613306156,-0.4513437214352811,0.0019713056633160475
7.654605213799048,-0.6542674,248,3.0,2200,2185569,0.14999999,0.04129434,0.1,993.4404545454546,0.8686411,-1.6005499386347466,0.27275258,22,0.055573393,100,-0.2715660388753752,-0.44317200859164907,0.002079166273527665
7.654605213799048,-0.68752646,248,3.0,2300,2285179,0.14999999,0.0551595,0.1,993.5560869565218,0.86451167,-3.0263649181583157,0.26903346,23,0.057814926,100,-0.3516893989295655,-0.43919450382373243,0.0013237650322720444
7.654605213799048,4.155584,248,3.0,2400,2384153,0.14999999,0.049055763,0.1,993.3970833333333,0.8662437,-1.6131135590839962,0.2635175,24,0.06534312,100,-0.3019056137316638,-0.4334741334032295,0.00102408189572801
7.654605213799048,5.184763,248,3.0,2500,2484053,0.14999999,0.03443176,0.1,993.6212,0.86133814,-2.9905824706627646,0.25920096,25,0.04214682,100,-0.2541300696300018,-0.42630037085230044,0.0005459032064885775
7.654605213799048,1.6182611,248,3.0,2600,2583443,0.14999999,0.049903214,0.1,993.631923076923,0.8647813,-2.60373647178031,0.2567703,26,0.0685794,100,-0.29341677377848696,-0.4211894632725384,0.0013673063510027733
7.654605213799048,0.58513784,248,3.0,2700,2683343,0.14999999,0.041681524,0.1,993.8307407407408,0.86007726,-3.449457630210732,0.25178,27,0.052230198,100,-0.30412939658780913,-0.4168539052471781,0.0008543516196611595
7.654605213799048,-1.0428174,248,3.0,2800,2782420,0.14999999,0.04229305,0.1,993.7214285714285,0.8632247,-1.4052535069184027,0.24761185,28,0.053243745,100,-0.28830022397498367,-0.4122627023445996,0.0010085458277400853
7.654605213799048,-0.57292414,248,3.0,2900,2882010,0.14999999,0.08603427,0.1,993.7965517241379,0.8599902,-1.3492736886055043,0.24338254,29,0.09792005,100,-0.29096103413864133,-0.40807988619956664,0.0011241601547019595
7.654605213799048,3.3562381,248,3.0,3000,2981804,0.14999999,0.15784298,0.1,993.9346666666667,0.8513867,-1.794814341006371,0.2387066,30,0.16054964,100,-0.23340478867835085,-0.4022573829488594,0.0006170085947755131
7.654605213799048,-4.592057,248,3.0,3100,3081407,0.14999999,0.24039808,0.1,994.0022580645161,0.8356024,-2.656108098390648,0.23577099,31,0.24388964,100,-0.2931620242075392,-0.39873817782817167,0.0007145632939600322
7.654605213799048,-2.9557505,248,3.0,3200,3179659,0.14999999,0.21573746,0.1,993.6434375,0.8115626,0.7183258738406093,0.2316589,32,0.22283132,100,-0.24210378338365005,-0.39384335300178036,0.0025441753965804196
7.654605213799048,2.7898045,248,3.0,3300,3279559,0.14999999,0.0556779,0.1,993.8057575757575,0.8331363,-2.851790874591775,0.22608113,33,0.0682613,100,-0.2506982974533904,-0.3895056240457686,0.000808633458717276
7.9165787385062005,-0.48516655,248,3.0,3400,3377538,0.14999999,0.98926497,0.1,993.3935294117647,0.8387041,0.5244475599030934,0.22213198,34,0.98979723,100,-0.10742381347626552,-0.3812091002054891,0.007682746105836196
