ReturnMax,NatGradInftyNorm,TimestepsSoFar,MountainCar_std1_higher,Iteration,ActionIn1,StepSize,BatchSize,MinEpLen,MountainCar_mu0_higher,MountainCar_mu1_higher,J,AvgEpLen,NatGrad2Norm,NumTrajectories,AvgRet,MountainCar_std0_higher,VarJ,ReturnMean
0.8659951716475259,0.12110565,98088,3.0,1,8.738399,0.1,100,446,-0.4416444,-0.8971903,-0.44597890987181793,980.88,0.12398211,100,3.3445961042274117,0.14999999,0.0007412651696773981,-0.44597890987181793
0.8659951716475259,0.30284303,196246,3.0,2,-0.41203302,0.1,100,446,-0.43898925,-0.8850797,-0.5112754489161656,981.23,0.3080398,200,0.7310298668606472,0.14999999,0.000998230382378485,-0.4786271793939918
0.8659951716475259,0.042869493,295269,3.0,3,-1.5486187,0.1,100,446,-0.43335488,-0.8547954,-0.4983791177730399,984.23,0.046671327,300,3.877108458221102,0.14999999,0.0006733801882190703,-0.48521115885367444
0.8659951716475259,0.023435956,392342,3.0,4,4.5965705,0.1,100,446,-0.42906794,-0.85664046,-0.40673819925562166,980.855,0.029510403,400,6.703141218678667,0.14999999,0.0007138639408176975,-0.4655929189541612
0.8659951716475259,0.38519374,491090,3.0,5,-5.9026194,0.1,100,446,-0.42672434,-0.85843384,-0.48770149297415005,982.18,0.3895185,500,-0.9591159338465366,0.14999999,0.001059737049113542,-0.47001463375815905
1.0381376544690037,0.1378625,588933,3.0,6,-2.8670504,0.1,100,416,-0.42093605,-0.81991446,-0.3941281524929414,981.555,0.141534,600,2.8315282281944394,0.14999999,0.0009929562157278526,-0.45736688688062277
1.0381376544690037,0.35574555,688575,3.0,7,-1.6710539,0.1,100,416,-0.41773322,-0.8061282,-0.4608387067552402,983.6785714285714,0.35956255,700,-2.6616118749263946,0.14999999,0.0009582446500118971,-0.45786286114842534
1.0381376544690037,0.21166196,786901,3.0,8,0.48008448,0.1,100,416,-0.41250798,-0.77055365,-0.4459675976788311,983.62625,0.21770443,800,1.4520175882138053,0.14999999,0.0009479929850728107,-0.45637595321472596
1.0381376544690037,0.2241691,883535,3.0,9,0.57162184,0.1,100,416,-0.40741444,-0.74938744,-0.4314154137061172,981.7055555555555,0.22860809,900,9.47462607464174,0.14999999,0.0008107711061132272,-0.45360255993599163
1.0381376544690037,0.084499255,981096,3.0,10,-2.5437264,0.1,100,416,-0.40293127,-0.77180433,-0.4207454370004888,981.096,0.09374121,1000,4.64447472202271,0.14999999,0.0007271464439301134,-0.4503168476424414
1.0381376544690037,0.108820006,1080435,3.0,11,0.8242818,0.1,100,416,-0.39887258,-0.78025424,-0.4150993815188679,982.2136363636364,0.11450818,1100,-0.21077230950074605,0.14999999,0.0006345370502201374,-0.44711525981302563
1.0381376544690037,0.041912865,1178981,3.0,12,-1.8797417,0.1,100,416,-0.3953084,-0.7693722,-0.41692697024259756,982.4841666666666,0.043076847,1200,3.7276665752649376,0.14999999,0.0007287189833123342,-0.4445995690154899
1.0381376544690037,0.11236392,1278148,3.0,13,-2.9659655,0.1,100,416,-0.39111713,-0.7683776,-0.35578593895858146,983.1907692307692,0.11541162,1300,2.3686593635221485,0.14999999,0.0006182362646061223,-0.43776775131880463
1.0381376544690037,0.25678405,1377100,3.0,14,-2.765034,0.1,100,416,-0.3884824,-0.75714123,-0.4287552771213633,983.6428571428571,0.2603557,1400,2.594110549093902,0.14999999,0.0006114396462592641,-0.4371240031618446
1.0381376544690037,0.25704262,1476303,3.0,15,-3.0357983,0.1,100,416,-0.38418466,-0.7828196,-0.3548811025746425,984.202,0.2583736,1500,0.40140207813166606,0.14999999,0.0005497522760424639,-0.4316411431226978
1.0381376544690037,0.10407798,1575207,3.0,16,-1.4102541,0.1,100,416,-0.38156548,-0.75711536,-0.3981855897616798,984.504375,0.110205345,1600,0.8810533476154414,0.14999999,0.0005708837601862179,-0.4295501710376341
1.0381376544690037,0.14284647,1673676,3.0,17,-2.8799467,0.1,100,416,-0.37794197,-0.74670756,-0.4204420797478627,984.515294117647,0.15548344,1700,1.657297846219146,0.14999999,0.0010399069158875036,-0.42901440096176524
1.0381376544690037,0.043677177,1771631,3.0,18,-1.1024576,0.1,100,416,-0.37180194,-0.7324229,-0.39302742420424974,984.2394444444444,0.059642915,1800,4.907795557856216,0.14999999,0.0006655308363733739,-0.42701512447523654
1.0381376544690037,0.041716132,1870032,3.0,19,-0.87595636,0.1,100,416,-0.36743423,-0.7364844,-0.3586640389600202,984.2273684210527,0.054845594,1900,3.174555841832913,0.14999999,0.0008343682180777657,-0.4234176989218042
