AvgEpLen,NatGrad2Norm,Iteration,TimestepsSoFar,StepSize,NatGradInftyNorm,MountainCar_std0_higher,J,AvgRet,MinEpLen,NumTrajectories,ReturnMean,MountainCar_mu0_higher,BatchSize,VarJ,ReturnMax,MountainCar_std1_higher,ActionIn1,MountainCar_mu1_higher
942.98,60.527695,1,94298,0.001,60.526924,0.14999999,-0.2350053328078783,-0.2350053328078783,250,100,-0.2350053328078783,-0.820599,100,12.354630011277008,97.11067514909502,3.0,-1.4356786,0.57150435
943.155,71.068695,2,188631,0.001,71.06747,0.14999999,4.706112352400563,4.706112352400563,250,200,2.235553509796342,-0.82029337,100,15.408423022474846,97.11067514909502,3.0,-1.755121,0.63203126
948.9933333333333,64.30693,3,284698,0.001,64.30272,0.14999999,5.145900900905507,5.145900900905507,250,300,3.20566930683273,-0.819875,100,15.762993169666704,97.11067514909502,3.0,1.3923784,0.7030987
946.7375,73.212135,4,378695,0.001,73.2111,0.14999999,4.772137467065039,4.772137467065039,250,400,3.5972863468908076,-0.8191396,100,15.586315369455233,97.11067514909502,3.0,3.3724492,0.76740146
949.126,65.0948,5,474563,0.001,65.08668,0.14999999,0.2617020817558926,0.2617020817558926,250,500,2.9301694938638247,-0.81875,100,12.92159284850297,97.11067514909502,3.0,0.08642268,0.84061253
950.6816666666666,59.195877,6,570409,0.001,59.195877,0.14999999,-0.20132353349823326,-0.20132353349823326,250,600,2.4082539893034816,-0.8177213,100,12.438226823136857,97.11067514909502,3.0,-1.3595409,0.9056992
942.8542857142858,109.390656,7,659998,0.001,109.386536,0.14999999,17.086616883994566,17.086616883994566,250,700,4.505162974259352,-0.81771934,100,22.79306138986932,97.11067514909502,3.0,-2.105927,0.96489507
939.7625,98.27969,8,751810,0.001,98.279655,0.14999999,15.187359920359132,15.187359920359132,250,800,5.840437592521823,-0.8167701,100,21.149266619151604,97.11067514909502,3.0,-1.4616294,1.0742816
939.1455555555556,91.85543,9,845231,0.001,91.85444,0.14999999,10.165778075588687,10.165778075588687,250,900,6.321030979529254,-0.8166879,100,18.959232870077543,97.11067514909502,3.0,-1.2229099,1.1725613
940.707,59.270847,10,940707,0.001,59.25461,0.14999999,3.818677346288181,3.818677346288181,250,1000,6.070795616205146,-0.8162613,100,15.163526997129154,97.11067514909502,3.0,3.9390082,1.2644157
940.8245454545455,69.03891,11,1034907,0.001,69.03777,0.14999999,1.9804045450318026,1.9804045450318026,250,1100,5.6989418824621145,-0.814874,100,14.323208255372622,97.11067514909502,3.0,-1.2177825,1.3236704
940.7608333333334,74.428345,12,1128913,0.001,74.42301,0.14999999,6.771714624188592,6.771714624188592,250,1200,5.788339610939321,-0.81447846,100,17.383277638337038,97.11067514909502,3.0,-5.922224,1.3927082
938.0738461538461,115.22427,13,1219496,0.001,115.21925,0.14999999,19.282563869657324,19.282563869657324,250,1300,6.826356861609938,-0.81358767,100,23.303199047909057,97.11067514909502,3.0,-1.5936909,1.4671311
934.7057142857143,116.79382,14,1308588,0.001,116.7882,0.14999999,21.1909328245958,21.1909328245958,250,1400,7.852398001823213,-0.8125118,100,23.883233944803354,97.11067514909502,3.0,4.925924,1.5823504
935.2026666666667,73.90571,15,1402804,0.001,73.89884,0.14999999,9.927009816488146,9.927009816488146,250,1500,7.990705456134209,-0.8113658,100,18.346680803162712,97.11067514909502,3.0,0.692128,1.6991386
932.5675,112.34108,16,1492108,0.001,112.323425,0.14999999,15.973872131191438,15.973872131191438,250,1600,8.489653373325286,-0.8103584,100,22.55813567994143,97.11067514909502,3.0,-1.3496034,1.7730374
930.0617647058823,97.20054,17,1581105,0.001,97.200165,0.14999999,15.107255068125992,15.107255068125992,250,1700,8.87892406125474,-0.8083667,100,22.010012489945794,97.11067514909502,3.0,2.7278185,1.8853608
928.0661111111111,98.16025,18,1670519,0.001,98.159134,0.14999999,16.775107444193985,16.775107444193985,250,1800,9.317600915862474,-0.8080957,100,21.92787068304272,97.11067514909502,3.0,2.2711973,1.982561
926.6963157894737,93.82469,19,1760723,0.001,93.82171,0.14999999,15.792845373827328,15.792845373827328,250,1900,9.658403255755362,-0.8085634,100,21.303357454316078,97.11067514909502,3.0,-3.2948716,2.0807202
926.706,76.503746,20,1853412,0.001,76.496475,0.14999999,11.62145332958904,11.62145332958904,250,2000,9.756555759447044,-0.8093113,100,19.941764947194216,97.11067514909502,3.0,0.5106196,2.174542
924.8719047619047,97.08546,21,1942231,0.001,97.08467,0.14999999,17.056358430982645,17.056358430982645,250,2100,10.10416541047255,-0.80825675,100,22.152057170204756,97.11067514909502,3.0,-0.9161687,2.2510386
923.5972727272728,109.42671,22,2031914,0.001,109.42041,0.14999999,17.951166737950444,17.951166737950444,250,2200,10.460847288994273,-0.807867,100,22.95565237744277,97.11067514909502,3.0,-1.5360643,2.3481233
921.6982608695652,106.95256,23,2119906,0.001,106.95224,0.14999999,19.708169980306014,19.708169980306014,250,2300,10.862904797312174,-0.80669236,100,23.18636010790172,97.11067514909502,3.0,0.2506957,2.4575438
919.8991666666667,104.83566,24,2207758,0.001,104.83001,0.14999999,18.413547678327074,18.413547678327074,250,2400,11.177514917354461,-0.8069565,100,23.267228366038747,97.11067514909502,3.0,4.88692,2.564496
917.7332,98.70536,25,2294333,0.001,98.705025,0.14999999,18.394891426908046,18.394891426908046,250,2500,11.466209977736606,-0.80586815,100,23.24163021188404,97.11067514909502,3.0,1.285282,2.669326
915.0623076923077,113.844315,26,2379162,0.001,113.84408,0.14999999,23.21173124043592,23.21173124043592,250,2600,11.917960795532734,-0.80561084,100,24.782726994639294,97.11067514909502,3.0,-2.3801563,2.7680311
913.3244444444445,107.133736,27,2465976,0.001,107.1337,0.14999999,23.415987244815796,23.415987244815796,250,2700,12.34381362698766,-0.80537665,100,24.895398427891042,97.11067514909502,3.0,5.508796,2.8818753
911.3153571428571,108.027954,28,2551683,0.001,108.02359,0.14999999,27.74761719079223,27.74761719079223,250,2800,12.89394946855211,-0.80546707,100,25.42434281794709,97.11067514909502,3.0,-1.8359292,2.989009
909.3331034482759,93.501045,29,2637066,0.001,93.50001,0.14999999,25.90833566802772,25.90833566802772,250,2900,13.342721406465062,-0.8044962,100,25.63127358330463,97.11067514909502,3.0,2.9892638,3.0970325
907.6516666666666,102.900055,30,2722955,0.001,102.8988,0.14999999,30.34946078704026,30.34946078704026,250,3000,13.909612719150903,-0.80405587,100,25.45045102877262,97.11067514909502,3.0,5.753864,3.1905324
904.833870967742,103.8178,31,2804985,0.001,103.8064,0.14999999,37.824859256442615,37.824859256442615,250,3100,14.68107228486999,-0.804563,100,26.90019430873092,97.11067514909502,3.0,2.0652146,3.2934313
903.0903125,103.89021,32,2889889,0.001,103.88603,0.14999999,29.628791193718076,29.628791193718076,250,3200,15.148188500771493,-0.8030237,100,25.135402169891705,97.11067514909502,3.0,1.879983,3.3972378
900.7996969696969,112.67878,33,2972639,0.001,112.67876,0.14999999,35.11232492455559,35.11232492455559,250,3300,15.753162331795252,-0.8039557,100,26.412118480724004,97.11067514909502,3.0,4.9987936,3.501124
899.2464705882353,98.50529,34,3057438,0.001,98.5029,0.14999999,29.165967644234296,29.165967644234296,184,3400,16.147656605690518,-0.8038876,100,25.621398027782817,97.11067514909502,3.0,-0.023076057,3.6138027
896.7002857142858,130.41516,35,3138451,0.001,130.40794,0.14999999,32.05502918318217,32.05502918318217,184,3500,16.60215296504742,-0.8045733,100,27.020294315383456,97.11067514909502,3.0,6.9647007,3.7123055
894.1877777777778,116.72266,36,3219076,0.001,116.71895,0.14999999,38.17589530529268,38.17589530529268,184,3600,17.201423585609792,-0.80320144,100,27.026817337624756,97.11067514909502,3.0,6.873553,3.8427136
890.6732432432433,136.11862,37,3295491,0.001,136.11852,0.14999999,45.25821537307138,45.25821537307138,184,3700,17.959715255541184,-0.80227065,100,26.156158226117014,97.11067514909502,3.0,4.9671526,3.9594326
888.1910526315789,91.67851,38,3375126,0.001,91.67312,0.14999999,41.81735526781749,41.81735526781749,184,3800,18.587547887443193,-0.80210406,100,26.521381749610878,97.11067514909502,3.0,6.3812976,4.095551
885.7046153846154,116.54153,39,3454248,0.001,116.53274,0.14999999,44.78120751462818,44.78120751462818,184,3900,19.25918018557614,-0.8011094,100,26.38141314413475,97.11067514909502,3.0,3.9997883,4.187224
882.43825,113.10614,40,3529753,0.001,113.09582,0.14999999,43.166895543654185,43.166895543654185,184,4000,19.856873069528095,-0.7996783,100,27.385137668876986,97.11067514909502,3.0,3.7971516,4.3037567
879.4339024390243,115.24059,41,3605679,0.001,115.23897,0.14999999,48.63594199159827,48.63594199159827,183,4100,20.558801579822486,-0.7981501,100,25.370351680369616,97.11067514909502,3.0,1.6002903,4.4168525
876.1438095238095,89.29598,42,3679804,0.001,89.28194,0.14999999,55.93617306866158,55.93617306866158,183,4200,21.40111994860437,-0.79753774,100,22.50754279404464,97.11067514909502,3.0,4.953019,4.5320916
873.5620930232558,81.14034,43,3756317,0.001,81.136345,0.14999999,46.699148118760206,46.699148118760206,183,4300,21.989446185119622,-0.7991215,100,25.726372616730337,97.11067514909502,3.0,4.1238413,4.6213737
871.5852272727273,97.84041,44,3834975,0.001,97.8373,0.14999999,45.38167240668514,45.38167240668514,183,4400,22.5210876901552,-0.79992676,100,25.723522717485324,97.11067514909502,3.0,8.685391,4.70251
869.6897777777777,99.44026,45,3913604,0.001,99.43929,0.14999999,41.55036466959444,41.55036466959444,183,4500,22.94396051192052,-0.7991468,100,26.641189912179847,97.11067514909502,3.0,5.5447063,4.8003473
867.731304347826,72.15643,46,3991564,0.001,72.15617,0.14999999,43.13264968448156,43.13264968448156,182,4600,23.382845059150107,-0.79870784,100,26.551398164088948,97.11067514909502,3.0,3.7601483,4.8997865
864.813829787234,110.92774,47,4064625,0.001,110.92009,0.14999999,46.611599856103894,46.611599856103894,182,4700,23.877073884617207,-0.79851395,100,26.757846949884446,97.11067514909502,3.0,-0.36846864,4.9719424
860.8802083333334,130.32863,48,4132225,0.001,130.2893,0.14999999,61.403003711682814,61.403003711682814,182,4800,24.65886408934774,-0.7972113,100,22.736071215717374,97.20695461301074,3.0,3.324739,5.0828624
858.4951020408163,105.08012,49,4206626,0.001,105.07992,0.14999999,47.93727817940639,47.93727817940639,182,4900,25.133933764655062,-0.7940098,100,26.121897724941235,97.20695461301074,3.0,6.919302,5.213152
855.537,89.23742,50,4277685,0.001,89.2345,0.14999999,59.08426739990719,59.08426739990719,182,5000,25.8129404373601,-0.79380745,100,22.434767319491662,97.20695461301074,3.0,2.5557063,5.318232
