VarJ,NatGrad2Norm,ReturnMax,StepSize,MountainCar_std1_higher,TimestepsSoFar,BatchSize,AvgRet,J,NatGradInftyNorm,NumTrajectories,MountainCar_mu0_higher,MountainCar_std0_higher,ReturnMean,AvgEpLen,ActionIn1,Iteration,MinEpLen,MountainCar_mu1_higher
1.9793184687361205,12.841234,99.13730735309927,0.001,3.0,99290,100,1.2787972622689239,1.2787972622689239,12.839932,100,0.05171383,0.14999999,1.2787972622689239,992.9,0.30288267,1,666,-0.99866194
2.959474065460074,17.282885,99.13730735309927,0.001,3.0,198363,100,1.857539561312278,1.857539561312278,17.262726,200,0.051530983,0.14999999,1.5681684117906007,991.815,-6.9127226,2,387,-0.985822
1.9556557975193147,12.643298,99.13730735309927,0.001,3.0,297663,100,1.3620687218802752,1.3620687218802752,12.640768,300,0.050696496,0.14999999,1.4994685151538256,992.21,0.67615116,3,387,-0.96855927
1.9759989456746996,12.2134905,99.13730735309927,0.001,3.0,396901,100,1.0401261930082029,1.0401261930082029,12.2103,400,0.05044354,0.14999999,1.3846329346174198,992.2525,0.35096836,4,387,-0.9559185
1.9901192683772249,12.475272,99.4528873118108,0.001,3.0,496126,100,1.1888763321758444,1.1888763321758444,12.473774,500,0.050164413,0.14999999,1.3454816141291048,992.252,-4.108353,5,387,-0.9437082
0.01820202416171601,0.7108346,99.4528873118108,0.001,3.0,596026,100,-0.9642471825444968,-0.9642471825444968,0.70411325,600,0.049971048,0.14999999,0.9605268146835044,993.3766666666667,2.2455814,6,387,-0.9312344
1.0107151246714239,6.6671796,99.4528873118108,0.001,3.0,695799,100,0.1493490127982737,0.1493490127982737,6.66468,700,0.049873527,0.14999999,0.8446442715570429,993.9985714285714,0.443142,7,387,-0.9319385
2.93299220625757,19.094494,99.4528873118108,0.001,3.0,795046,100,2.13896936665397,2.13896936665397,19.093609,800,0.04969098,0.14999999,1.0064349084441588,993.8075,-3.9265854,8,387,-0.92527384
0.004647133830645002,0.09637913,99.4528873118108,0.001,3.0,894946,100,-0.554070653985749,-0.554070653985749,0.09471242,900,0.049507216,0.14999999,0.8330454015075024,994.3844444444444,-0.4569688,9,387,-0.9061802
2.0055549930253473,11.103519,99.4528873118108,0.001,3.0,994703,100,0.9705416757155397,0.9705416757155397,11.0985985,1000,0.049489368,0.14999999,0.846795028928306,994.703,-3.415196,10,387,-0.9062749
2.928942702354093,20.332602,99.4528873118108,0.001,3.0,1094087,100,1.9699074633901084,1.9699074633901084,20.322973,1100,0.04915882,0.14999999,0.9488961593339245,994.6245454545455,0.7174313,11,387,-0.8951763
1.9530107726126575,8.449006,99.4528873118108,0.001,3.0,1193848,100,1.2840021108427455,1.2840021108427455,8.430352,1200,0.048533186,0.14999999,0.9768216552929929,994.8733333333333,-1.148211,12,387,-0.8748533
3.8483295499987333,22.874931,99.4528873118108,0.001,3.0,1292694,100,3.1036877479053295,3.1036877479053295,22.856682,1300,0.04797206,0.14999999,1.1404267393400958,994.38,-4.0680203,13,387,-0.86642295
3.8161956142578606,28.637398,99.4528873118108,0.001,3.0,1390878,100,3.1701365856826773,3.1701365856826773,28.629837,1400,0.047058526,0.14999999,1.2854060140788515,993.4842857142858,-4.5764174,14,387,-0.8435663
3.907775239837734,22.948679,99.4528873118108,0.001,3.0,1489625,100,2.9977865825718233,2.9977865825718233,22.943413,1500,0.04640045,0.14999999,1.39956471864505,993.0833333333334,-9.001889,15,387,-0.81493646
3.8188331225990715,24.66399,99.4528873118108,0.001,3.0,1588107,100,3.229760771333036,3.229760771333036,24.653484,1600,0.04590885,0.14999999,1.5139519719380488,992.566875,-1.2755224,16,387,-0.791993
1.0016174583116038,8.990318,99.4528873118108,0.001,3.0,1687412,100,0.061491573509061474,0.061491573509061474,8.990309,1700,0.045189086,0.14999999,1.4285131249716376,992.5952941176471,2.42281,17,387,-0.7673395
4.7377131176912455,36.14365,99.4528873118108,0.001,3.0,1785367,100,4.184321592797475,4.184321592797475,36.140232,1800,0.045202035,0.14999999,1.5816135954064066,991.8705555555556,-1.0228305,18,387,-0.75834924
0.01905576604834013,0.72991806,99.4528873118108,0.001,3.0,1885267,100,-0.8377613428853559,-0.8377613428853559,0.7180617,1900,0.044704884,0.14999999,1.4542780723384194,992.2457894736842,-0.027092546,19,387,-0.722209
2.921445392099227,16.980284,99.4528873118108,0.001,3.0,1984451,100,2.326374645677129,2.326374645677129,16.976473,2000,0.04457386,0.14999999,1.4978829010053547,992.2255,5.0247936,20,387,-0.72292703
1.0099656726955764,4.860707,99.4528873118108,0.001,3.0,2084069,100,0.2152970392336924,0.2152970392336924,4.858696,2100,0.04421412,0.14999999,1.4368073837781326,992.4138095238095,-6.548588,21,387,-0.70595056
4.772597576579398,31.04149,99.4528873118108,0.001,3.0,2182736,100,4.224546409491433,4.224546409491433,31.036716,2200,0.044074308,0.14999999,1.563522794037828,992.1527272727272,1.1720173,22,387,-0.7010919
1.0010259393090875,5.6442847,99.4528873118108,0.001,3.0,2282176,100,0.1885507505043951,0.1885507505043951,5.6379285,2300,0.04352988,0.14999999,1.5037414008407222,992.2504347826087,5.2615104,23,387,-0.67005515
3.854093246058014,25.178022,99.4528873118108,0.001,3.0,2380875,100,3.217575582001088,3.217575582001088,25.17223,2400,0.043262087,0.14999999,1.575151158389071,992.03125,1.8394616,24,387,-0.6644172
0.014728512751579303,1.001392,99.4528873118108,0.001,3.0,2480775,100,-0.8762355981885096,-0.8762355981885096,0.9947838,2500,0.04272205,0.14999999,1.4770956881259674,992.31,-1.051945,25,387,-0.639245
3.849696811137459,23.308804,99.4528873118108,0.001,3.0,2579600,100,3.2663638097886722,3.2663638097886722,23.308018,2600,0.042607196,0.14999999,1.5459136928053026,992.1538461538462,-1.7504196,26,326,-0.6402398
