J,BatchSize,MinEpLen,MountainCar_mu0_higher,NatGradInftyNorm,StepSize,AvgRet,NumTrajectories,ReturnMax,Iteration,MountainCar_mu1_higher,NatGrad2Norm,AvgEpLen,MountainCar_std0_higher,VarJ,ActionIn1,ReturnMean,MountainCar_std1_higher,TimestepsSoFar
-0.7717050724959432,100,86,0.018447727,0.12102862,1.0,-0.7717050724959432,1500,99.13730735309927,15,-18.193146,0.15325862,903.084,0.14999999,0.012439012744766848,-26.40805,8.371875794086428,3.0,1354626
-0.6232967714844111,100,86,-0.10258089,0.85293794,1.0,-0.6232967714844111,1600,99.13730735309927,16,-18.099123,0.8562733,909.07875,0.14999999,0.007692107638892737,-18.731142,7.809677508738248,3.0,1454526
-0.6586274364244307,100,86,-0.027077228,0.18702817,1.0,-0.6586274364244307,1700,99.13730735309927,17,-18.95206,0.18896382,914.3682352941177,0.14999999,0.007739023350853391,-15.834178,7.311541923728681,3.0,1554426
-0.7744970377021039,100,86,-0.054054707,0.224621,1.0,-0.7744970377021039,1800,99.13730735309927,18,-18.765032,0.24409735,919.07,0.14999999,0.00900619573068412,-19.12877,6.862317536982527,3.0,1654326
-0.7759364183217133,100,86,0.04149068,0.5130309,1.0,-0.7759364183217133,1900,99.13730735309927,19,-18.989653,0.52560496,923.2768421052632,0.14999999,0.014873452133312664,-18.29775,6.460304170913882,3.0,1754226
-0.6601403392658471,100,86,-0.07278914,0.15301488,1.0,-0.6601403392658471,2000,99.13730735309927,20,-19.502684,0.16852343,927.063,0.14999999,0.005887565602962688,-13.872326,6.104281945404897,3.0,1854126
-0.6793087451778209,100,86,-0.0021733418,0.060687073,1.0,-0.6793087451778209,2100,99.13730735309927,21,-19.655699,0.060695916,930.4885714285714,0.14999999,0.007567239048995549,-25.544724,5.781253817281909,3.0,1954026
-0.7314277076526943,100,86,0.05851373,0.12774554,1.0,-0.7314277076526943,2200,99.13730735309927,22,-19.656734,0.14786083,933.6027272727273,0.14999999,0.011669309683296753,-17.769186,5.485222838875791,3.0,2053926
-0.6690105774684224,100,86,-0.015943646,0.1592781,1.0,-0.6690105774684224,2300,99.13730735309927,23,-19.52899,0.16225274,936.4460869565218,0.14999999,0.006516688494586618,-13.656898,5.217647472947782,3.0,2153826
-0.6177795411911543,100,86,0.01498268,0.48042855,1.0,-0.6177795411911543,2400,99.13730735309927,24,-19.36971,0.48144487,939.0525,0.14999999,0.010438055360267883,-16.894112,4.974504680691993,3.0,2253726
-0.6062805970643461,100,86,-0.016283477,0.11679886,1.0,-0.6062805970643461,2500,99.13730735309927,25,-19.85014,0.11890948,941.4504,0.14999999,0.006581990051872251,-20.321846,4.75127326958174,3.0,2353626
-0.6098688284599019,100,86,-0.038587943,0.25235957,1.0,-0.6098688284599019,2600,99.13730735309927,26,-19.966938,0.25663376,943.6638461538462,0.14999999,0.004485321830812409,-21.158314,4.545075496580138,3.0,2453526
-0.5826236430360159,100,86,0.008054629,0.4614059,1.0,-0.5826236430360159,2700,99.13730735309927,27,-20.219297,0.46144268,945.7133333333334,0.14999999,0.004502145560857288,-19.640215,4.355160713631392,3.0,2553426
-0.5777446732370645,100,86,0.0022283066,0.15371194,1.0,-0.5777446732370645,2800,99.13730735309927,28,-19.75789,0.15371884,947.6164285714286,0.14999999,0.0052366609780968455,-16.663385,4.1789855212432325,3.0,2653326
-0.628694491348636,100,86,0.00077123067,1.1050944,1.0,-0.628694491348636,2900,99.13730735309927,29,-19.60418,1.1055406,949.388275862069,0.14999999,0.007544914207761171,-19.481226,4.013203451843512,3.0,2753226
-0.5656879455081989,100,86,-0.030636674,0.36339816,1.0,-0.5656879455081989,3000,99.13730735309927,30,-20.709274,0.36404145,951.042,0.14999999,0.005076297831640691,-18.991322,3.8605737385984558,3.0,2853126
-0.660925850690125,100,86,-0.052268483,0.23852414,1.0,-0.660925850690125,3100,99.13730735309927,31,-21.072672,0.24392009,952.5890322580645,0.14999999,0.006439183288240814,-24.952118,3.7147189131375344,3.0,2953026
-0.7175890065930126,100,86,-0.0012464747,0.18806672,1.0,-0.7175890065930126,3200,99.13730735309927,32,-21.311195,0.21175654,954.039375,0.14999999,0.01088291445476663,-22.650927,3.5762092906459526,3.0,3052926
-0.8931952243747981,100,86,-0.09856934,0.13270105,1.0,-0.8931952243747981,3300,99.13730735309927,33,-21.499262,0.16248487,955.4018181818182,0.14999999,0.01127574587768844,-17.359533,3.4407727901907785,3.0,3152826
-0.7191731758429433,100,86,0.034131713,0.19754234,1.0,-0.7191731758429433,3400,99.13730735309927,34,-21.593027,0.23528212,956.6841176470588,0.14999999,0.013908719702244964,-16.97069,3.318421438248611,3.0,3252726
-0.8379517385200588,100,86,-0.093675576,0.17994905,1.0,-0.8379517385200588,3500,99.13730735309927,35,-21.79057,0.18586574,957.8931428571428,0.14999999,0.013042048562121746,-26.25944,3.1996679189123634,3.0,3352626
-0.5439502206304533,100,86,-0.047152232,0.390995,1.0,-0.5439502206304533,3600,99.13730735309927,36,-21.970518,0.39257655,959.035,0.14999999,0.005275272937406782,-19.342518,3.0956785261472852,3.0,3452526
-0.5373072233764704,100,86,-0.011949386,0.03591949,1.0,-0.5373072233764704,3700,99.13730735309927,37,-22.361513,0.041812085,960.1151351351351,0.14999999,0.005972530860317259,-27.671028,2.997489722106103,3.0,3552426
-0.7536995744905969,100,86,-0.033351272,0.31326866,1.0,-0.7536995744905969,3800,99.13730735309927,38,-22.397432,0.31331947,961.1384210526315,0.14999999,0.018252323455440835,-21.114906,2.8987742143009263,3.0,3652326
-0.6754123432196326,100,86,-0.038994443,0.6759792,1.0,-0.6754123432196326,3900,99.13730735309927,39,-22.710701,0.67733455,962.1092307692307,0.14999999,0.008543571008340002,-22.678183,2.807128405133733,3.0,3752226
-0.7091238207016562,100,86,0.0038332827,0.48171735,1.0,-0.7091238207016562,4000,99.13730735309927,40,-22.034721,0.48975667,963.0315,0.14999999,0.012301879865817891,-17.269238,2.7192220994878484,3.0,3852126
-0.8319228107095833,100,86,-0.08454092,0.30537894,1.0,-0.8319228107095833,4100,99.13730735309927,41,-21.553003,0.30557653,963.9087804878048,0.14999999,0.008821513236457357,-24.147125,2.6326088089952275,3.0,3952026
-0.7731920881924931,100,86,-0.09552745,0.24593437,1.0,-0.7731920881924931,4200,99.13730735309927,42,-21.858383,0.2630407,964.7442857142858,0.14999999,0.011279130235279409,-22.533915,2.551518311443139,3.0,4051926
-0.6889091504211153,100,86,-0.0022177473,0.085122004,1.0,-0.6889091504211153,4300,99.13730735309927,43,-22.104317,0.102465495,965.5409302325581,0.14999999,0.008930906840022514,-26.614872,2.476159533260249,3.0,4151826
-0.7282252691191873,100,86,-0.059256524,0.36158296,1.0,-0.7282252691191873,4400,99.13730735309927,44,-22.189438,0.36282477,966.3013636363636,0.14999999,0.0071745342089630584,-17.432053,2.4033326059334437,3.0,4251726
-0.5021582336496269,100,86,-0.029263595,0.37614208,1.0,-0.5021582336496269,4500,99.13730735309927,45,-22.551022,0.3761576,967.028,0.14999999,0.005353257264492514,-24.179464,2.3387661428315982,3.0,4351626
-0.7291297699506604,100,86,-0.02584527,0.68408847,1.0,-0.7291297699506604,4600,99.13730735309927,46,-22.17488,0.687965,967.7230434782608,0.14999999,0.013078723655708764,-22.33295,2.272072753423288,3.0,4451526
-0.9743381288363908,100,86,0.04708447,0.12015505,1.0,-0.9743381288363908,4700,99.13730735309927,47,-22.858967,0.16700207,968.3885106382978,0.14999999,0.01860961097888627,-20.79794,2.2030001814603164,3.0,4551426
-0.8508188207470977,100,86,-0.073070586,0.12865956,1.0,-0.8508188207470977,4800,99.13730735309927,48,-22.742983,0.14206792,969.02625,0.14999999,0.011237409405265558,-27.57446,2.139378952247662,3.0,4651326
-0.5160230796873673,100,86,-0.012820981,0.40146542,1.0,-0.5160230796873673,4900,99.13730735309927,49,-22.614323,0.4016668,969.6379591836735,0.14999999,0.003853577523157517,-18.719704,2.085187074044906,3.0,4751226
-0.7548789683929455,100,86,-0.025538646,0.9038335,1.0,-0.7548789683929455,5000,99.13730735309927,50,-23.015789,0.90684104,970.2252,0.14999999,0.01386052724168678,-23.286627,2.0283857531961496,3.0,4851126
