NatGradInftyNorm,VarJ,ActionIn1,ReturnMean,AvgRet,Iteration,J,MountainCar_std0_higher,TimestepsSoFar,MountainCar_mu1_higher,AvgEpLen,MinEpLen,StepSize,NumTrajectories,MountainCar_mu0_higher,NatGrad2Norm,BatchSize,ReturnMax,MountainCar_std1_higher
12.839932,1.9793184687361205,0.30288267,1.2787972622689239,1.2787972622689239,1,1.2787972622689239,0.14999999,99290,-0.99866194,992.9,666,0.1,100,0.05171383,12.841234,100,99.13730735309927,3.0
27.99211,5.72732656991311,-5.6596713,3.045186393182904,4.8115755240968845,2,4.8115755240968845,0.14999999,197258,0.2853313,986.29,314,0.1,200,0.033428915,28.022667,100,99.29230932881137,3.0
84.84031,18.688936175853357,4.5811534,9.984276752560872,23.862457471316798,3,23.862457471316798,0.14999999,288079,3.0845423,960.2633333333333,272,0.1,300,-0.097403176,84.844025,100,99.29230932881137,3.0
34.737865,3.770930911682214,12.648218,30.758002486959427,93.07917969015509,4,93.07917969015509,0.14999999,327465,11.568573,818.6625,154,0.1,400,-0.17679778,34.742302,100,99.29230932881137,3.0
2.1594281,0.02289368543115515,11.706286,43.85818353642565,96.25890773429057,5,96.25890773429057,0.14999999,357117,15.042359,714.234,150,0.1,500,-0.12126388,2.164021,100,99.29230932881137,3.0
47.949318,0.022102266241757467,18.249792,52.615866878114446,96.40428358655839,6,96.40428358655839,0.14999999,387957,15.028268,646.595,150,0.1,600,0.09467894,47.954945,100,99.29230932881137,3.0
51.767426,13.841799388768168,11.726683,56.8934207315599,82.5587438522326,7,82.5587438522326,0.14999999,437702,10.2333355,625.2885714285715,150,0.1,700,0.16813949,51.80276,100,99.29230932881137,3.0
44.89151,0.035088764667256064,12.335916,61.77628232383803,95.95631346978493,8,95.95631346978493,0.14999999,468038,15.410078,585.0475,148,0.1,800,-0.023159504,44.892464,100,99.29230932881137,3.0
38.60984,0.048379131462108226,20.305006,65.44420894978725,94.78762195738108,9,94.78762195738108,0.14999999,492111,19.89923,546.79,118,0.1,900,0.006072456,38.656143,100,99.29230932881137,3.0
10.923181,0.03541598382032367,13.296758,68.44456310029724,95.44775045488718,10,95.44775045488718,0.14999999,520561,16.038244,520.561,118,0.1,1000,-0.18307585,11.01796,100,99.29230932881137,3.0
37.40325,0.027743946136897533,16.470507,70.9769553430012,96.30087777004078,11,96.30087777004078,0.14999999,551213,14.945927,501.1027272727273,118,0.1,1100,-0.038868755,37.5269,100,99.29230932881137,3.0
26.428762,0.036023686197970896,18.629879,72.92776610067092,94.38668443503784,12,94.38668443503784,0.14999999,575034,18.686253,479.195,118,0.1,1200,0.26551634,26.43884,100,99.29230932881137,3.0
23.900942,0.032020461215419405,12.986334,74.64636802385809,95.26959110210399,13,95.26959110210399,0.14999999,602082,16.043377,463.14,118,0.1,1300,0.19252688,23.938173,100,99.29230932881137,3.0
30.72554,0.047492507548660655,14.979548,76.0370431986869,94.11582047146153,14,94.11582047146153,0.14999999,624732,18.433472,446.2371428571429,88,0.1,1400,0.3259862,30.728228,100,99.29230932881137,3.0
25.144306,0.0690120591802028,13.558023,77.13222111594551,92.46471195756614,15,92.46471195756614,0.14999999,647346,21.506025,431.564,86,0.1,1500,0.2853515,25.253996,100,99.29230932881137,3.0
41.254116,1.7643518124751765,18.982628,77.9894573062626,90.84800016101866,16,90.84800016101866,0.14999999,669023,18.991594,418.139375,86,0.1,1600,0.52047217,41.272472,100,99.29230932881137,3.0
9.0340395,8.894832729562703,26.905523,78.41463702040971,85.21751244676359,17,85.21751244676359,0.14999999,689312,23.117006,405.47764705882355,86,0.1,1700,0.6435549,9.045795,100,99.29230932881137,3.0
8.006171,0.12006333751301114,24.400385,79.00256010154025,88.9972524807594,18,88.9972524807594,0.14999999,706713,24.02041,392.61833333333334,86,0.1,1800,0.6896582,8.249985,100,99.29230932881137,3.0
6.434879,0.10955056143393346,25.962011,79.6101159562096,90.54612134025768,19,90.54612134025768,0.14999999,724762,24.821028,381.4536842105263,86,0.1,1900,0.49057335,6.4419785,100,99.29230932881137,3.0
27.411308,0.10128996360370555,31.68847,80.16726386721528,90.7530741763234,20,90.7530741763234,0.14999999,740952,25.464516,370.476,85,0.1,2000,0.5208089,27.414217,100,99.29230932881137,3.0
25.80915,0.06563464950414785,17.317406,80.72892052281907,91.96205363489489,21,91.96205363489489,0.14999999,760478,22.723385,362.13238095238097,85,0.1,2100,0.4808731,25.989124,100,99.29230932881137,3.0
25.980335,0.05075643482206755,22.147053,81.34023808874717,94.17790697323751,22,94.17790697323751,0.14999999,783025,20.14247,355.92045454545456,85,0.1,2200,0.17554802,25.995018,100,99.29230932881137,3.0
8.842811,0.08385570503743933,28.716728,81.83657234871701,92.75592606805338,23,92.75592606805338,0.14999999,805332,22.740503,350.14434782608697,85,0.1,2300,0.08818974,8.857264,100,99.29230932881137,3.0
1.699335,0.12317342241807064,26.123013,82.27663508783212,92.39807808747972,24,92.39807808747972,0.14999999,826697,23.624784,344.45708333333334,85,0.1,2400,0.037611328,1.7266577,100,99.29230932881137,3.0
34.970848,0.08202407570438028,23.006445,82.6976135990497,92.80109786827161,25,92.80109786827161,0.14999999,846779,23.454851,338.7116,85,0.1,2500,0.007015953,35.010563,100,99.29230932881137,3.0
31.900084,0.05945077636970503,18.978708,83.12396831953768,93.78283633173693,26,93.78283633173693,0.14999999,870392,19.957766,334.7661538461538,84,0.1,2600,0.17372929,31.933283,100,99.29230932881137,3.0
30.020056,0.10470623098442582,23.74696,83.47273555393754,92.54068364833388,27,92.54068364833388,0.14999999,892135,23.147774,330.4203703703704,84,0.1,2700,0.02815722,30.022066,100,99.29230932881137,3.0
13.254985,0.06390284885754716,23.300941,83.83937393031599,93.73861009253432,28,93.73861009253432,0.14999999,915791,20.145767,327.0682142857143,84,0.1,2800,0.06289799,13.269102,100,99.29230932881137,3.0
80.7806,0.08701099187107576,21.717537,84.14222383169766,92.6220210703848,29,92.6220210703848,0.14999999,937549,21.471266,323.29275862068965,84,0.1,2900,0.12408985,80.78749,100,99.29230932881137,3.0
35.049732,0.26615482577529237,31.527533,84.31567032525558,89.34561863843463,30,89.34561863843463,0.14999999,954424,29.549326,318.1413333333333,84,0.1,3000,0.2296173,35.074394,100,99.29230932881137,3.0
9.406845,0.22044595654280297,29.588243,84.42823121560997,87.80505792624204,31,87.80505792624204,0.14999999,969410,33.0543,312.71290322580643,82,0.1,3100,0.3611223,9.461264,100,99.29230932881137,3.0
22.225355,0.30527882288025576,32.91629,84.52903095810139,87.65382297533499,32,87.65382297533499,0.14999999,983407,33.994984,307.3146875,81,0.1,3200,0.2597924,22.282822,100,99.29230932881137,3.0
30.671627,0.37892933615851554,40.875534,84.57724889450373,86.12022285937859,33,86.12022285937859,0.14999999,996799,36.217518,302.06030303030303,81,0.1,3300,0.41972083,30.693102,100,99.29230932881137,3.0
12.9912815,0.579083138216357,44.17781,84.56415558935254,84.13207651936385,34,84.13207651936385,0.14999999,1010241,39.28468,297.12970588235294,81,0.1,3400,0.3049273,13.172765,100,99.29230932881137,3.0
6.2942615,0.33952023955592514,34.13319,84.58320968663952,85.23104899439642,35,85.23104899439642,0.14999999,1023158,37.98555,292.33085714285716,81,0.1,3500,0.5228341,6.294544,100,99.29230932881137,3.0
20.420275,0.34723018692188856,41.818928,84.5953255492383,85.01938074019536,36,85.01938074019536,0.14999999,1035363,38.614975,287.60083333333336,81,0.1,3600,0.52879876,20.424105,100,99.29230932881137,3.0
11.00472,0.6217619108961333,35.927788,84.56841862649136,83.59976940760168,37,83.59976940760168,0.14999999,1047264,40.657,283.04432432432435,81,0.1,3700,0.5683516,11.059389,100,99.29230932881137,3.0
30.845211,0.3884586693104777,41.55059,84.53720574444323,83.38232910866249,38,83.38232910866249,0.14999999,1059061,39.55653,278.7002631578947,81,0.1,3800,0.67818063,30.847364,100,99.29230932881137,3.0
27.16515,0.5854363284175403,43.354294,84.46726260154854,81.80942317155095,39,81.80942317155095,0.14999999,1070156,42.641052,274.3989743589744,81,0.1,3900,0.64173156,27.16527,100,99.29230932881137,3.0
8.9477005,0.41597036446132335,45.336018,84.45301755734488,83.89746083340157,40,83.89746083340157,0.14999999,1081415,39.924538,270.35375,81,0.1,4000,0.6498272,9.083013,100,99.29230932881137,3.0
6.2441983,0.45419581834315215,39.115757,84.3992451251704,82.24834783819071,41,82.24834783819071,0.14999999,1092012,40.81931,266.34439024390247,81,0.1,4100,0.8060248,7.057939,100,99.29230932881137,3.0
30.8882,0.5298309384008655,40.749916,84.30768329586063,80.5536482941604,42,80.5536482941604,0.14999999,1102721,40.19489,262.55261904761903,81,0.1,4200,1.1350307,30.890657,100,99.29230932881137,3.0
11.694637,0.5039516611647544,39.949356,84.20356107029552,79.83042759656091,43,79.83042759656091,0.14999999,1112897,43.28371,258.8132558139535,81,0.1,4300,1.1739829,11.70478,100,99.29230932881137,3.0
40.030903,0.34519046540584825,48.056156,84.11667912690879,80.38075556127974,44,80.38075556127974,0.14999999,1123010,42.114246,255.22954545454544,81,0.1,4400,1.125268,40.031067,100,99.29230932881137,3.0
47.916344,0.4878703767981943,45.65487,83.96853707089802,77.45028660642481,45,77.45028660642481,0.14999999,1133076,46.117336,251.79466666666667,81,0.1,4500,1.1367159,47.916344,100,99.29230932881137,3.0
4.367251,0.5602301024119452,42.3307,83.88685086523698,80.21097161048914,46,80.21097161048914,0.14999999,1143837,41.325703,248.66021739130434,81,0.1,4600,1.1372247,4.868427,100,99.29230932881137,3.0
27.281458,0.602532516628991,44.69845,83.86094767684654,82.66940101088638,47,82.66940101088638,0.14999999,1154404,41.76243,245.61787234042552,81,0.1,4700,0.9220805,27.281488,100,99.29230932881137,3.0
46.99211,0.48377763748480246,35.19393,83.84678468399774,83.18112402010419,48,83.18112402010419,0.14999999,1165463,39.034283,242.80479166666666,81,0.1,4800,0.9180573,47.003197,100,99.29230932881137,3.0
43.247734,0.3310276447735688,39.05849,83.89575184409968,86.24617552899221,49,86.24617552899221,0.14999999,1177128,34.33507,240.23020408163265,81,0.1,4900,0.81597567,43.249435,100,99.29230932881137,3.0
47.657654,0.3015898079813057,39.268875,83.91344438130983,84.78037870460878,50,84.78037870460878,0.14999999,1187684,38.659843,237.5368,81,0.1,5000,0.8543321,47.659756,100,99.29230932881137,3.0
