VarJ,ActionIn1,BatchSize,MountainCar_mu1_higher,TimestepsSoFar,MountainCar_std0_higher,MountainCar_std1_higher,NatGrad2Norm,NumTrajectories,ReturnMax,ReturnMean,Iteration,AvgEpLen,MinEpLen,J,AvgRet,MountainCar_mu0_higher,NatGradInftyNorm,StepSize
5.06700900015029,7.701584,100,2.0367455,1681621,0.14999999,3.0,31.755606,1700,99.42394056063107,-3.1513517912733806,17,989.1888235294118,246,1.8372705008747188,1.8372705008747188,0.24040528,31.74049,0.01
3.176878454286868,2.1963122,100,2.3541505,1780291,0.14999999,3.0,5.955587,1800,99.42394056063107,-2.977188901365461,18,989.0505555555555,246,-0.016419772930816222,-0.016419772930816222,0.2306084,5.862778,0.01
5.0115060597599825,3.4717135,100,2.4127784,1878107,0.14999999,3.0,22.807604,1900,99.42394056063107,-2.728078685122967,19,988.4773684210527,246,1.7559052072419348,1.7559052072419348,0.22013538,22.79241,0.01
6.999421681103306,1.9366883,100,2.6407025,1975767,0.14999999,3.0,25.041811,2000,99.42394056063107,-2.4122210378812396,20,987.8835,246,3.589074259711569,3.589074259711569,0.21181183,25.001656,0.01
10.190632172818889,6.1210256,100,2.890719,2070930,0.14999999,3.0,49.06745,2100,99.42394056063107,-1.8990607871350518,21,986.1571428571428,246,8.364144227788701,8.364144227788701,0.19763616,49.03241,0.01
13.106553369843512,1.7644778,100,3.381043,2163795,0.14999999,3.0,67.43937,2200,99.42394056063107,-1.2474841768467233,22,983.5431818181818,246,12.43562463920818,12.43562463920818,0.17909592,67.43176,0.01
19.090731013516184,2.403253,100,4.055361,2253614,0.14999999,3.0,86.15497,2300,99.42394056063107,-0.27584418103177005,23,979.8321739130434,246,21.100235726897196,21.100235726897196,0.16896403,86.13353,0.01
22.22468142277743,8.092263,100,4.916696,2338079,0.14999999,3.0,98.81932,2400,99.42394056063107,0.9198069748862485,24,974.1995833333333,246,28.41978356100067,28.41978356100067,0.14974456,98.80775,0.01
24.670623186119347,10.103619,100,5.9047737,2418396,0.14999999,3.0,100.017006,2500,99.42394056063107,2.394387064720167,25,967.3584,246,37.78430922073422,37.78430922073422,0.1346211,99.98262,0.01
25.895357252965887,7.509706,100,6.9046,2491261,0.14999999,3.0,107.47397,2600,99.42394056063107,4.3178363819751615,26,958.1773076923076,236,52.40406931335006,52.40406931335006,0.10839626,107.44307,0.01
21.65321837218191,7.5349383,100,7.9790306,2552711,0.14999999,3.0,81.26805,2700,99.42394056063107,6.696311817031731,27,945.4485185185185,233,68.53667312850249,68.53667312850249,0.08262689,81.24185,0.01
14.608561303978432,6.6997867,100,8.79145,2606839,0.14999999,3.0,75.41686,2800,99.42394056063107,9.339361427576431,28,931.0139285714286,226,80.70170091228337,80.70170091228337,0.061991043,75.410736,0.01
13.362121051310048,7.9216385,100,9.545557,2659019,0.14999999,3.0,45.05692,2900,99.42394056063107,11.858489385716911,29,916.9031034482758,226,82.39407221365028,82.39407221365028,0.05237801,45.04175,0.01
7.296715484284724,12.302807,100,9.995975,2705714,0.14999999,3.0,58.604504,3000,99.42394056063107,14.455269343057116,30,901.9046666666667,226,89.76188810592319,89.76188810592319,0.040688045,58.57257,0.01
9.242137572192282,4.939614,100,10.5817,2751836,0.14999999,3.0,101.49896,3100,99.42394056063107,16.80216733687283,31,887.6890322580646,173,87.20910715134428,87.20910715134428,0.021344036,101.49675,0.01
3.524344451248008,7.6257424,100,11.596668,2793643,0.14999999,3.0,14.115407,3200,99.42394056063107,19.219821319470665,32,873.0134375,155,94.16709478000344,94.16709478000344,0.028045747,14.113623,0.01
5.01904512482442,13.494193,100,11.737804,2835015,0.14999999,3.0,16.624006,3300,99.42394056063107,21.433554746459183,33,859.0954545454546,155,92.27302441009178,92.27302441009178,0.025801418,16.588827,0.01
3.843987288370892,10.372682,100,11.903692,2875601,0.14999999,3.0,2.6315765,3400,99.42394056063107,23.543292863417093,34,845.765,150,93.1646507230282,93.1646507230282,0.014992116,2.511102,0.01
6.828911563360594,10.460017,100,11.928803,2919276,0.14999999,3.0,24.438745,3500,99.42394056063107,25.453231930865062,35,834.0788571428571,150,90.39116022409604,90.39116022409604,0.007120885,24.295717,0.01
0.9615467572721771,11.636134,100,11.685846,2959166,0.14999999,3.0,12.330488,3600,99.42394056063107,27.425365552483214,36,821.9905555555556,150,96.45004230911849,96.45004230911849,-0.019280745,12.330311,0.01
3.0073852765373785,14.246789,100,11.562543,2999028,0.14999999,3.0,47.448486,3700,99.42394056063107,29.227813038051952,37,810.5481081081081,150,94.11592251852652,94.11592251852652,-0.019942528,47.422318,0.01
0.013562069206671747,14.012491,100,12.036766,3037635,0.14999999,3.0,27.874092,3800,99.42394056063107,31.016816074781474,38,799.3776315789473,150,97.20992843377358,97.20992843377358,-0.0041858777,27.843365,0.01
0.014495307415621429,14.81748,100,12.3152,3074893,0.14999999,3.0,17.303564,3900,99.42394056063107,32.71022263365755,39,788.4341025641025,150,97.05967187094865,97.05967187094865,-0.017270515,17.160643,0.01
1.0604976322173547,13.028876,100,12.486806,3113296,0.14999999,3.0,15.656005,4000,99.42394056063107,34.295060185474235,40,778.324,150,96.1037247063248,96.1037247063248,-0.039464325,15.633905,0.01
2.1622141646591335,11.846447,100,12.330467,3152760,0.14999999,3.0,11.345601,4100,99.42394056063107,35.7715346084902,41,768.9658536585366,150,94.83051152912849,94.83051152912849,-0.047779985,11.147971,0.01
1.0290425671548962,10.377777,100,12.441947,3189653,0.14999999,3.0,2.173238,4200,99.42394056063107,37.21095332718432,42,759.4411904761905,150,96.2271207936434,96.2271207936434,-0.06886411,2.1350334,0.01
0.019569059057726417,6.5512905,100,12.446004,3224677,0.14999999,3.0,68.40208,4300,99.42394056063107,38.60074584369785,43,749.9248837209302,150,96.97203153726652,96.97203153726652,-0.09021444,68.39465,0.01
0.02351899665881061,12.422929,100,13.129951,3259577,0.14999999,3.0,62.416115,4400,99.42394056063107,39.9167772179717,44,740.8129545454545,150,96.50612631174668,96.50612631174668,-0.08013915,62.398914,0.01
1.0151362995420379,9.761066,100,13.75394,3296585,0.14999999,3.0,49.820854,4500,99.42394056063107,41.15650957332697,45,732.5744444444445,150,95.70473320895941,95.70473320895941,-0.094791576,49.802933,0.01
0.01818565663291737,13.759517,100,13.25591,3331810,0.14999999,3.0,13.000596,4600,99.42394056063107,42.36921116381965,46,724.3065217391304,150,96.94078273599007,96.94078273599007,-0.08142973,12.853039,0.01
0.9713583226749677,8.89531,100,13.127379,3365921,0.14999999,3.0,17.546661,4700,99.42394056063107,43.51055511992208,47,716.1534042553192,150,96.01237710063398,96.01237710063398,-0.10096145,17.523886,0.01
0.015711944307638004,15.045843,100,12.952141,3398419,0.14999999,3.0,11.110455,4800,99.42394056063107,44.62489491794482,48,708.0039583333333,150,96.9988654250137,96.9988654250137,-0.09202423,11.0326185,0.01
3.205483901261711,9.092438,100,12.841815,3435614,0.14999999,3.0,32.853146,4900,99.42394056063107,45.623938910707224,49,701.1457142857142,150,93.57805056330227,93.57805056330227,-0.07889593,32.639217,0.01
0.9750872254394537,6.1989594,100,13.168207,3471894,0.14999999,3.0,4.645137,5000,99.42394056063107,46.62343699988365,50,694.3788,150,95.59884336952844,95.59884336952844,-0.1163269,3.6495514,0.01
