ReturnMean,MountainCar_std0_higher,ReturnMax,BatchSize,TimestepsSoFar,MountainCar_mu1_higher,VarJ,MinEpLen,AvgRet,NatGrad2Norm,Iteration,NumTrajectories,MountainCar_mu0_higher,J,AvgEpLen,MountainCar_std1_higher,StepSize,ActionIn1,NatGradInftyNorm
87.67172748423027,0.14999999,99.29614655303817,100,952732,19.579128,0.06637464106693426,109,93.15603216025069,14.468329,27,2700,-0.46486562,93.15603216025069,352.8637037037037,3.0,0.1,18.204466,14.437463
87.85626233094216,0.14999999,99.29614655303817,100,978785,18.135382,0.07132262882747889,109,92.83870319216332,13.603874,28,2800,-0.5593234,92.83870319216332,349.56607142857143,3.0,0.1,17.194456,13.555885
87.99109199385128,0.14999999,99.29614655303817,100,1001763,19.49097,0.07480984242760755,109,91.76632255530667,2.270585,29,2900,-0.673489,91.76632255530667,345.43551724137933,3.0,0.1,17.814644,2.2289379
88.10928585721153,0.14999999,99.29614655303817,100,1024194,19.713865,0.11710655708740289,109,91.53690789465848,40.433792,30,3000,-0.6302001,91.53690789465848,341.398,3.0,0.1,21.42394,40.43242
88.16392579361067,0.14999999,99.29614655303817,100,1042922,23.757107,0.1685880778718329,109,89.80312388558539,2.7420835,31,3100,-0.6635301,89.80312388558539,336.42645161290324,3.0,0.1,22.841593,2.178353
88.17408237398764,0.14999999,99.29614655303817,100,1062621,23.974941,0.2314852313645937,108,88.48893636567344,12.425529,32,3200,-0.8300774,88.48893636567344,332.0690625,3.0,0.1,20.894363,12.382117
88.24054325845604,0.14999999,99.29614655303817,100,1082991,22.736729,0.18084452108359886,108,90.36729156144501,7.532668,33,3300,-0.72630286,90.36729156144501,328.1790909090909,3.0,0.1,21.44534,7.4637713
88.29253806029536,0.14999999,99.29614655303817,100,1104608,21.99035,0.13852642633431053,107,90.00836652099296,23.664228,34,3400,-0.8279496,90.00836652099296,324.88470588235293,3.0,0.1,25.066523,23.584793
88.38916689166548,0.14999999,99.29614655303817,100,1127720,19.631872,0.08128503936047571,107,91.67454715824924,8.856267,35,3500,-0.6342174,91.67454715824924,322.2057142857143,3.0,0.1,14.365074,8.824031
88.46887168458946,0.14999999,99.29614655303817,100,1152756,18.74947,0.13745180014686767,107,91.25853943692852,33.02175,36,3600,-0.70971245,91.25853943692852,320.21,3.0,0.1,19.524366,33.021194
88.53292182403789,0.14999999,99.29614655303817,100,1183756,15.4473505,1.286449215636762,107,90.8387268441813,23.628593,37,3700,-0.7289191,90.8387268441813,319.93405405405406,3.0,0.1,15.057909,23.366451
88.66891651736573,0.14999999,99.29614655303817,100,1209452,17.783997,0.07253172233960387,107,93.70072017049625,32.937656,38,3800,-0.37792918,93.70072017049625,318.27684210526314,3.0,0.1,12.907517,32.93728
88.77150205055027,0.14999999,99.29614655303817,100,1233649,21.077724,0.08668376926066079,107,92.66975231156219,58.51784,39,3900,-0.36217412,92.66975231156219,316.32025641025643,3.0,0.1,18.427702,58.480656
88.88459775114744,0.14999999,99.29614655303817,100,1263084,15.229658,0.057121796303715514,107,93.29533007443726,10.060533,40,4000,-0.5707519,93.29533007443726,315.771,3.0,0.1,11.91079,9.890916
88.96720099660466,0.14999999,99.29614655303817,100,1293618,14.240566,0.07361975823589036,107,92.27133081489382,9.513473,41,4100,-0.7547115,92.27133081489382,315.51658536585364,3.0,0.1,14.524346,9.425084
89.004901045313,0.14999999,99.29614655303817,100,1327724,13.298058,0.1281169537217904,107,90.5506030423553,40.64496,42,4200,-0.8840928,90.5506030423553,316.1247619047619,3.0,0.1,13.268336,40.60221
88.99394532513729,0.14999999,99.29614655303817,100,1374328,9.237837,4.080866612614507,107,88.5338050777572,50.765152,43,4300,-0.69773096,88.5338050777572,319.6111627906977,3.0,0.1,9.305133,50.711872
89.12060605740042,0.14999999,99.29614655303817,100,1409968,14.309025,0.06683424615489987,107,94.56701754471518,81.45952,44,4400,-0.46520442,94.56701754471518,320.4472727272727,3.0,0.1,15.14144,81.45726
88.6285251232645,0.14999999,99.29614655303817,100,1478723,6.1632986,20.08194442869171,107,66.97696402128338,85.54315,45,4500,-0.5258929,66.97696402128338,328.6051111111111,3.0,0.1,1.4924492,85.54259
88.71866422200154,0.14999999,99.29614655303817,100,1512062,14.717558,1.124780107159805,107,92.77492366516806,53.71647,46,4600,-0.55691236,92.77492366516806,328.7091304347826,3.0,0.1,16.541067,53.662186
88.79838937623416,0.14999999,99.29614655303817,100,1562659,9.351339,3.8219819236762542,107,92.46574647093506,13.625813,47,4700,-0.31548178,92.46574647093506,332.48063829787236,3.0,0.1,3.2272847,13.620737
88.82306924829977,0.14999999,99.29614655303817,100,1611691,10.713413,5.905733818750289,107,89.98302323538384,14.340653,48,4800,-0.3526698,89.98302323538384,335.76895833333333,3.0,0.1,3.932593,14.331125
88.84951204408632,0.14999999,99.29614655303817,100,1659805,9.280301,5.85549121670286,107,90.11876624184065,48.042236,49,4900,-0.40493655,90.11876624184065,338.73571428571427,3.0,0.1,4.851771,48.00303
88.99866394936808,0.14999999,99.29614655303817,100,1692594,14.080605,0.020071102026909874,107,96.30710730817401,12.338489,50,5000,-0.2108869,96.30710730817401,338.5188,3.0,0.1,15.200846,12.280396
