Regret,ReturnLastEpisode,Iteration,TimeElapsed,LQGmu1_actor,LQGmu1_higher,Regret/t,LQGsigma_higher,ReturnMean
0.20535812737820436,17.194641872621794,1,0.07208776473999023,-1.0269954,-1.0,0.20535812737820436,0.01831564,0.9881978087713675
0.34892023300118424,17.25643789437702,2,0.09385943412780762,-0.9376482,-0.9591837,0.17446011650059212,0.01831564,0.9899735565229544
0.4716853247245325,17.27723490827665,3,0.11440205574035645,-0.9088461,-0.9183673,0.15722844157484417,0.01831564,0.9909638826681123
0.5734051338983015,17.29828019082623,4,0.13990044593811035,-0.88095075,-0.877551,0.14335128347457538,0.01831564,0.9917614204899668
0.644849776431748,17.328555357466552,5,0.16210722923278809,-0.83247375,-0.8367347,0.1289699552863496,0.01831564,0.9925879336042327
0.6971812311907151,17.34766854524103,6,0.18742895126342773,-0.78772664,-0.79591835,0.11619687186511918,0.01831564,0.9933220188583264
0.7276915132105977,17.369489717980116,7,0.21091127395629883,-0.74055475,-0.75510204,0.10395593045865681,0.01831564,0.9940255212380081
0.7451556804747241,17.382535832735872,8,0.23436760902404785,-0.71032923,-0.71428573,0.09314446005934052,0.01831564,0.9946468701115321
0.7712567807480077,17.373898899726715,9,0.2602705955505371,-0.6640886,-0.67346936,0.08569519786088975,0.01831564,0.9950749886286844
0.7802465864649193,17.391010194283087,10,0.2855863571166992,-0.6422086,-0.63265306,0.07802465864649193,0.01831564,0.9955158242157187
0.7824966251227465,17.39774996134217,11,0.31171536445617676,-0.5893629,-0.59183675,0.0711360568293406,0.01831564,0.995911720871877
0.8341913817400446,17.3483052433827,12,0.33677029609680176,-0.55424786,-0.5510204,0.06951594847833704,0.01831564,0.9960048305472219
0.8221747504926533,17.41201663124739,13,0.359375,-0.48695195,-0.5102041,0.06324421157635794,0.01831564,0.996365275196761
0.8565253628122633,17.36564938768039,14,0.38271188735961914,-0.49511433,-0.46938777,0.06118038305801881,0.01831564,0.9964838860311483
0.8620146268972135,17.39451073591505,15,0.40616750717163086,-0.43662113,-0.42857143,0.05746764179314757,0.01831564,0.996697261965911
0.9581247696324979,17.303889857264714,16,0.42820048332214355,-0.39556727,-0.3877551,0.05988279810203112,0.01831564,0.9965584598791936
1.1991693227058278,17.15895544692667,17,0.45453500747680664,-0.3578134,-0.3469388,0.07053937192387222,0.01831564,0.9959460131078234
1.5550790121998261,17.044090310506,18,0.47695279121398926,-0.2916712,-0.30612245,0.0863932784555459,0.01831564,0.9950348690542791
1.7942757094923536,17.16080330270747,19,0.501969575881958,-0.28795752,-0.26530612,0.0944355636574923,0.01831564,0.9945726687553167
2.3504869654012843,16.843788744091068,20,0.5329716205596924,-0.22467248,-0.2244898,0.11752434827006422,0.01831564,0.993245727110916
3.0472024140888365,16.703284551312446,21,0.5599172115325928,-0.19404615,-0.18367347,0.14510487686137316,0.01831564,0.9916606392608407
3.9108212072339548,16.53638120685488,22,0.5788016319274902,-0.14308871,-0.14285715,0.17776460032881614,0.01831564,0.9897836436592636
6.057296022729659,15.253525184504294,23,0.6007187366485596,-0.074504815,-0.10204082,0.26336069664041994,0.01831564,0.9848643277792865
9.513163433170039,13.944132589559619,24,0.625429630279541,-0.04314523,-0.06122449,0.3963818097154183,0.01831564,0.977219436223252
16.97786207096896,9.935301362201079,25,0.6535301208496094,0.0059229173,-0.020408163,0.6791144828387584,0.01831564,0.9609704320207613
24.0274872675463,10.35037480342266,26,0.6789665222167969,-0.0007862095,0.020408163,0.9241341256748576,0.01831564,0.94688884335202
32.32395363539793,9.10353363214837,27,0.7034921646118164,0.04008995,0.06122449,1.197183467977701,0.01831564,0.9311963524150749
40.67883115137653,9.0451224840214,28,0.7268030643463135,0.0808609,0.10204082,1.4528153982634475,0.01831564,0.9165048621687676
49.082730588267545,8.996100563108984,29,0.7478513717651367,0.10919137,0.14285715,1.6925079513195704,0.01831564,0.9027294280850824
57.599730483830385,8.883000104437162,30,0.7701077461242676,0.15602893,0.18367347,1.9199910161276794,0.01831564,0.8896556887282946
66.28444913992482,8.71528134390557,31,0.7945497035980225,0.2068,0.2244898,2.1382080367717684,0.01831564,0.877114480645301
75.18159312152679,8.502856018398026,32,0.8179926872253418,0.25709483,0.26530612,2.349424785047712,0.01831564,0.8649755870662237
84.22793596843029,8.3536571530965,33,0.8391005992889404,0.28720176,0.30612245,2.552361696013039,0.01831564,0.8533125462061474
93.49306713874066,8.134868829689625,34,0.8569843769073486,0.32636672,0.3469388,2.7497960923159015,0.01831564,0.8419657418209254
103.11985917980131,7.773207958939342,35,0.8788967132568359,0.38241062,0.3877551,2.946281690851466,0.01831564,0.8306734660430194
112.89215576714383,7.627703412657467,36,0.9037070274353027,0.40276447,0.42857143,3.1358932157539954,0.01831564,0.8197762519681614
123.38293847761219,6.909217289531647,37,0.9235630035400391,0.49105334,0.46938777,3.3346740129084376,0.01831564,0.8083520682236531
133.90891342289052,6.87402505472165,38,0.9460115432739258,0.49497342,0.5102041,3.5239187742865927,0.01831564,0.7974759325122649
144.9927743391664,6.31613908372412,39,0.9678189754486084,0.5534198,0.5510204,3.71776344459401,0.01831564,0.7863354342187352
156.30536579516036,6.087408544006031,40,0.990239143371582,0.57566994,0.59183675,3.907634144879009,0.01831564,0.7754233250069535
168.17883495231035,5.526530842849998,41,1.0144281387329102,0.62689656,0.63265306,4.101922803714887,0.01831564,0.7642573101313285
180.74230338034926,4.836531571961083,42,1.0368118286132812,0.6846785,0.67346936,4.303388175722601,0.01831564,0.7526788404757125
193.91672578711564,4.225577593233609,43,1.0655386447906494,0.7320438,0.71428573,4.509691297374783,0.01831564,0.7408223392313343
207.43106305758954,3.8856627295260853,44,1.0912723541259766,0.75711447,0.75510204,4.714342342217944,0.01831564,0.7290607849300031
221.3129872199222,3.5180758376673382,45,1.120610237121582,0.7833236,0.79591835,4.918066382664938,0.01831564,0.7173525067433945
235.81439142387103,2.8985957960511777,46,1.1535561084747314,0.82561237,0.8367347,5.126399813562414,0.01831564,0.7053793210596314
251.23627098664525,1.9781204372257761,47,1.1750285625457764,0.88472325,0.877551,5.345452574183941,0.01831564,0.6927900819434516
267.12053230742583,1.5157386792193992,48,1.1983041763305664,0.9129734,0.9183673,5.5650110897380385,0.01831564,0.6801717764518368
283.6456818727397,0.8748504346861221,49,1.2195680141448975,0.9507427,0.9591837,5.788687385157953,0.01831564,0.6673168169449453
300.58018725231267,0.4654946204270602,50,1.242189884185791,0.97410107,1.0,6.011603745046253,0.01831564,0.6545055318938935
300.7742214015791,17.20596585073355,51,1.2729551792144775,-1.0079509,-1.0,5.897533752972139,0.019873515,0.6610612785648197
300.9074706430147,17.266750758564434,52,1.2951457500457764,-0.9329844,-0.9591837,5.786682127750282,0.019873515,0.6674320616235471
301.0429247088633,17.26454593415133,53,1.3204405307769775,-0.9279587,-0.9183673,5.6800551831861,0.019873515,0.6735600469433276
