Regret,ReturnMean,Regret/t,Iteration,LQGmu1_higher,LQGsigma_higher,LQGmu1_actor,TimeElapsed,ReturnLastEpisode
1.8162769012983162,0.9945061194758069,0.09559352112096402,19,-0.26530612,0.01831564,-0.24483183,0.44417428970336914,16.958069581294833
2.2881770581119127,0.9934247785686441,0.11440885290559563,20,-0.2244898,0.01831564,-0.19842795,0.4730863571166992,16.928099843186402
2.9687042009257567,0.9918754674304169,0.14136686671075033,21,-0.18367347,0.01831564,-0.1812117,0.5042738914489746,16.719472857186155
4.022746141227859,0.9894912587742222,0.18285209732853905,22,-0.14285715,0.01831564,-0.12910664,0.5310840606689453,16.345958059697896
5.690045593622601,0.9857819950184346,0.24739328667924354,23,-0.10204082,0.01831564,-0.09710282,0.5584337711334229,15.732700547605257
8.431758281511181,0.9798090079465731,0.3513232617296325,24,-0.06122449,0.01831564,-0.05413342,0.5747125148773193,14.658287312111419
14.38147162856179,0.9669391456814673,0.5752588651424716,25,-0.020408163,0.01831564,-0.018418368,0.5880603790283203,11.450286652949389
22.39292077312571,0.950501943472313,0.8612661835817581,26,0.020408163,0.01831564,0.01529887,0.6031959056854248,9.388550855436081
30.698775560561423,0.9346556501478048,1.136991687428201,27,0.06122449,0.01831564,0.050610527,0.6291134357452393,9.094145212564284
39.109516983265976,0.9197259503627547,1.3967684636880706,28,0.10204082,0.01831564,0.11257992,0.6510868072509766,8.989258577295447
47.576101931302624,0.9057152161488257,1.6405552390104352,29,0.14285715,0.01831564,0.13714136,0.676804780960083,8.933415051963351
56.1626129269399,0.8924087874962839,1.8720870975646633,30,0.18367347,0.01831564,0.1788287,0.7056550979614258,8.813489004362724
64.94716368886927,0.8795936898611991,2.0950697964151375,31,0.2244898,0.01831564,0.2317999,0.7321252822875977,8.615449238070624
74.10773656690155,0.8669042087519729,2.3158667677156735,32,0.26530612,0.01831564,0.3082713,0.756723165512085,8.239427121967719
83.46781770834048,0.854636332796342,2.5293278093436506,33,0.30612245,0.01831564,0.3419707,0.7762041091918945,8.039918858561073
93.00997276379802,0.8427823313661292,2.7355874342293536,34,0.3469388,0.01831564,0.37005657,0.8000876903533936,7.857844944542462
102.8264010525127,0.8311553348891418,2.9378971729289343,35,0.3877551,0.01831564,0.40873754,0.8270511627197266,7.583571711285315
112.65096811233909,0.8201612897312596,3.1291935586760857,36,0.42857143,0.01831564,0.4098296,0.8529727458953857,7.575432940173604
123.01282819898645,0.80892695216063,3.3246710324050395,37,0.46938777,0.01831564,0.47641715,0.8823449611663818,7.038139913352632
134.07074958239068,0.7972311712305041,3.5281776205892283,38,0.5102041,0.01831564,0.5508398,0.9112179279327393,6.342078616595766
145.4021256921135,0.7857322049924647,3.728259633131115,39,0.5510204,0.01831564,0.57745916,0.933610200881958,6.068623890277195
156.94617067670055,0.7745026283380739,3.923654266917514,40,0.59183675,0.01831564,0.5973419,0.9561665058135986,5.855955015412941
168.95321047231147,0.7631718384184029,4.120810011519792,41,0.63265306,0.01831564,0.6384903,0.9803245067596436,5.392960204389087
181.41150614587534,0.7517631278792073,4.319321574901794,42,0.67346936,0.01831564,0.67619014,1.0082292556762695,4.941704326436119
194.41593151142408,0.7401551302974819,4.521300732823816,43,0.71428573,0.01831564,0.7191778,1.0355231761932373,4.395574634451269
208.01897810223718,0.7282928708173496,4.727704047778118,44,0.75510204,0.01831564,0.76352185,1.0622673034667969,3.796953409186895
222.06016998218246,0.7163982503420403,4.934670444048499,45,0.79591835,0.01831564,0.794411,1.0860834121704102,3.35880812005471
236.3518386686918,0.704707847740265,5.138083449319387,46,0.8367347,0.01831564,0.81154156,1.1125867366790771,3.108331313490633
251.94439817277453,0.691924189077067,5.360519110059032,47,0.877551,0.01831564,0.8952551,1.1359941959381104,1.8074404959172716
268.2002083287634,0.6788790609090475,5.58750434018257,48,0.9183673,0.01831564,0.9350557,1.161747694015503,1.1441898440111207
284.5994030924765,0.6661982135908086,5.808151083519928,49,0.9591837,0.01831564,0.94343925,1.1959352493286133,1.0008052362868904
301.4015715450869,0.6535614120171414,6.028031430901738,50,1.0,0.01831564,0.9666115,1.2202470302581787,0.597831547389614
301.6010591250857,0.6601295254393895,5.913746257354622,51,-1.0,0.019873515,-1.0140256,1.2410080432891846,17.200512420001182
301.7553128609668,0.6664950123110446,5.802986785787823,52,-0.9591837,0.019873515,-0.9491861,1.2640845775604248,17.24574626411891
301.87953474777134,0.6726528575712736,5.695840278259837,53,-0.9183673,0.019873515,-0.9085619,1.2896263599395752,17.27577811319544
301.9671218381125,0.6786216242676537,5.591983737742824,54,-0.877551,0.019873515,-0.87720716,1.313011884689331,17.31241290965883
302.0390914488022,0.6843896641078346,5.491619844523676,55,-0.8367347,0.019873515,-0.8413526,1.3360698223114014,17.3280303893103
302.08407477170596,0.6899793978122887,5.394358478066178,56,-0.79591835,0.019873515,-0.77224994,1.3632876873016357,17.35501667709626
302.1381849014547,0.6953637982441473,5.300669910551837,57,-0.75510204,0.019873515,-0.78931016,1.3900043964385986,17.345889870251256
302.13885685721806,0.7006154807201564,5.2092906354692765,58,-0.71428573,0.019873515,-0.6872727,1.4150707721710205,17.39932804423661
302.1736272306912,0.7056559251600515,5.121586902215105,59,-0.67346936,0.019873515,-0.66548747,1.4442403316497803,17.365229626526872
302.17464969136296,0.7105606803722577,5.036244161522716,60,-0.63265306,0.019873515,-0.6057755,1.4745521545410156,17.39897753932824
302.15909697851833,0.7153202402689672,4.953427819319972,61,-0.59183675,0.019873515,-0.58695954,1.4991538524627686,17.415552712844622
302.187429891136,0.7198855859370263,4.873990804695742,62,-0.5510204,0.019873515,-0.514734,1.5238521099090576,17.371667087382317
302.21692875076076,0.7243049363704063,4.7970941071549325,63,-0.5102041,0.019873515,-0.5289016,1.5464706420898438,17.370501140375218
302.2532863640307,0.7285800230208058,4.72270759943798,64,-0.46938777,0.019873515,-0.45243397,1.569166898727417,17.363642386730064
302.3268837493118,0.7326906421314662,4.651182826912489,65,-0.42857143,0.019873515,-0.42144135,1.595585823059082,17.32640261471892
302.42325580630944,0.7366568653724229,4.58217054251984,66,-0.3877551,0.019873515,-0.38201302,1.625319004058838,17.303627943002343
302.52976529051455,0.7404959982067982,4.515369631201709,67,-0.3469388,0.019873515,-0.36701536,1.647768497467041,17.293490515794918
302.85529426502916,0.7440371076191437,4.4537543274269,68,-0.30612245,0.019873515,-0.27098024,1.6702518463134766,17.074471025485362
303.33494960027724,0.7473472017322361,4.3961586898590905,69,-0.26530612,0.019873515,-0.23974578,1.697709083557129,16.920344664751887
304.1001418928586,0.750328290728359,4.344287741326551,70,-0.2244898,0.019873515,-0.19901226,1.723095417022705,16.63480770741869
304.88897473076975,0.7532062694424723,4.294210911700982,71,-0.18367347,0.019873515,-0.18643312,1.7478423118591309,16.611167162088815
306.08587101130365,0.7556785831646682,4.2511926529347726,72,-0.14285715,0.019873515,-0.1290298,1.7721948623657227,16.203103719466096
307.7184894984205,0.7577401279338525,4.215321773950966,73,-0.10204082,0.019873515,-0.10940125,1.7974131107330322,15.76738151288312
310.7636699225522,0.758648904999571,4.199509053007462,74,-0.06122449,0.019873515,-0.058460157,1.8211631774902344,14.354819575868307
318.69823331543347,0.7557867943943039,4.249309777539113,75,-0.020408163,0.019873515,0.006566327,1.845163345336914,9.465436607118729
326.97667811922395,0.7527399590749969,4.302324712095052,76,0.020408163,0.019873515,0.026793033,1.8688955307006836,9.121555196209503
335.31092158482573,0.7497306153270444,4.354687293309425,77,0.06122449,0.019873515,0.065361805,1.8944628238677979,9.065756534398215
343.674618914282,0.7467767323060108,4.406084857875411,78,0.10204082,0.019873515,0.0866441,1.9239304065704346,9.03630267054372
352.16610899977314,0.7438046639023911,4.4577988480983946,79,0.14285715,0.019873515,0.14677596,1.9509656429290771,8.908509914508876
360.8005203908417,0.7408042238571538,4.510006504885522,80,0.18367347,0.019873515,0.19297874,1.9771721363067627,8.765588608931445
369.39980796493825,0.7379027898645251,4.560491456357262,81,0.2244898,0.019873515,0.18271017,2.0050272941589355,8.80071242590346
378.2978153274693,0.7348627590920456,4.613387991798406,82,0.26530612,0.019873515,0.2572792,2.035785675048828,8.501992637468948
387.604616742059,0.7316129229039889,4.6699351414705905,83,0.30612245,0.019873515,0.33330473,2.066554069519043,8.093198585410306
396.8008229336556,0.7285161309977726,4.723819320638757,84,0.3469388,0.019873515,0.31455514,2.0945723056793213,8.203793808403466
406.57537801462064,0.7251011642903173,4.783239741348478,85,0.3877551,0.019873515,0.4030723,2.1214518547058105,7.625444919034947
416.4720493921317,0.7216840086927748,4.842698248745717,86,0.42857143,0.019873515,0.41938025,2.14587140083313,7.503328622488977
426.68081223940584,0.7181392441277541,4.904377152177078,87,0.46938777,0.019873515,0.45842996,2.1710336208343506,7.191237152725828
437.20555630580327,0.714468680573535,4.968244958020492,88,0.5102041,0.019873515,0.49483684,2.200167417526245,6.87525593360257
448.0565457322852,0.7106699304324646,5.0343432104751145,89,0.5510204,0.019873515,0.5298078,2.2242372035980225,6.549010573518056
459.3572606635804,0.7066684159236395,5.103969562928671,90,0.59183675,0.019873515,0.57453585,2.2493703365325928,6.09928506870478
471.66489056044287,0.7021189272701509,5.183130665499372,91,0.63265306,0.019873515,0.663841,2.277980089187622,5.092370103137513
484.2183305081601,0.6975147860393802,5.263242722914783,92,0.67346936,0.019873515,0.68387365,2.301851987838745,4.84656005228277
497.2182101728633,0.6927337719856239,5.346432367450142,93,0.71428573,0.019873515,0.7188306,2.323960781097412,4.400120335296824
511.1896689416621,0.6874604616399718,5.43818796746449,94,0.75510204,0.019873515,0.7895757,2.350088357925415,3.4285412312011854
525.3929956305052,0.6821578973802146,5.530452585584265,95,0.79591835,0.019873515,0.8055413,2.37497615814209,3.1966733111568697
539.8548453073269,0.6768110360947516,5.623487971951321,96,0.8367347,0.019873515,0.8229771,2.3980705738067627,2.938150323178358
555.5035214816022,0.6708712397904952,5.726840427645383,97,0.877551,0.019873515,0.8986908,2.4212162494659424,1.7513238257246302
571.6159093519015,0.6647807240488498,5.832815401550015,98,0.9183673,0.019873515,0.926594,2.453857898712158,1.2876121297007463
588.0438714279578,0.6586300525786848,5.939837085130887,99,0.9591837,0.019873515,0.9451123,2.4838154315948486,0.9720379239436576
605.4438714279578,0.6520437520528979,6.054438714279578,100,1.0,0.019873515,1.0137714,2.5100529193878174,
605.6458499000088,0.6553739331398608,5.996493563366424,101,-1.0,0.021563897,-1.0259213,2.5338034629821777,17.19802152794905
605.8341556282463,0.6586465203807493,5.9395505453749635,102,-0.9591837,0.021563897,-0.9897508,2.5561363697052,17.211694271762468
605.9336274047297,0.6619051292240099,5.88285075150223,103,-0.9183673,0.021563897,-0.88377583,2.5791428089141846,17.30052822351658
606.0321035574055,0.6651016227025832,5.827231764975053,104,-0.877551,0.021563897,-0.8747106,2.602919340133667,17.30152384732412
606.1226125757366,0.6682415913652237,5.7725963102451106,105,-0.8367347,0.021563897,-0.86363703,2.6272945404052734,17.309490981668926
606.1976713797648,0.6713306921601796,5.718845956412875,106,-0.79591835,0.021563897,-0.8251506,2.653383255004883,17.32494119597184
606.2338791390571,0.6743829202175007,5.665737188215487,107,-0.75510204,0.021563897,-0.7701268,2.6810922622680664,17.36379224070762
606.2702313029251,0.6773785486893757,5.613613252804862,108,-0.71428573,0.021563897,-0.7419421,2.710019826889038,17.363647836131975
606.2715627487465,0.6803376765007136,5.562124428887583,109,-0.67346936,0.021563897,-0.67796034,2.737764835357666,17.398668554178567
606.2632766946709,0.6832480268052922,5.511484333587918,110,-0.63265306,0.021563897,-0.64847535,2.76666522026062,17.40828605407563
606.2671671022497,0.6860996338913484,5.4618663702905375,111,-0.59183675,0.021563897,-0.6058357,2.790217161178589,17.39610959242121
606.2630734027873,0.6889044163573547,5.413063155382029,112,-0.5510204,0.021563897,-0.5497478,2.8176074028015137,17.40409369946241
606.3125288311962,0.6916323218232142,5.365597600276073,113,-0.5102041,0.021563897,-0.5163061,2.8444952964782715,17.35054457159113
606.3276672168294,0.6943296696829859,5.318663747516047,114,-0.46938777,0.021563897,-0.46096373,2.868119955062866,17.384861614366926
606.352873985368,0.6969750754695813,5.272633686829287,115,-0.42857143,0.021563897,-0.47420755,2.891726016998291,17.374793231461332
606.4432856470876,0.6995425655731831,5.227959359026617,116,-0.3877551,0.021563897,-0.41345832,2.914926290512085,17.30958833828041
606.6065365709591,0.7020303877733771,5.1846712527432395,117,-0.3469388,0.021563897,-0.33772168,2.938009262084961,17.236749076128504
606.8782436848593,0.7044232204924709,5.143035963431011,118,-0.30612245,0.021563897,-0.29374608,2.9657671451568604,17.12829288609978
607.1062153637811,0.7067969596427215,5.101732902216647,119,-0.26530612,0.021563897,-0.27814588,2.9873085021972656,17.17202832107815
608.0934525390394,0.7087675035732572,5.067445437825328,120,-0.2244898,0.021563897,-0.15750498,3.0116848945617676,16.412762824741737
609.0193696445576,0.7107346016697269,5.0332179309467575,121,-0.18367347,0.021563897,-0.16742991,3.0433456897735596,16.4740828944818
610.1098291755392,0.7125919402790943,5.000900239143764,122,-0.14285715,0.021563897,-0.12512334,3.0659008026123047,16.30954046901843
612.5217617633015,0.7138016251923649,4.9798517216528575,123,-0.10204082,0.021563897,-0.08115849,3.0886733531951904,14.988067412237712
614.3510560277443,0.7152618390676012,4.954444000223744,124,-0.06122449,0.021563897,-0.08273788,3.110718250274658,15.57070573555708
618.4459787483595,0.7156570212651224,4.947567829986876,125,-0.020408163,0.021563897,-0.048281193,3.1335036754608154,13.305077279384863
625.5639765223924,0.714667042272217,4.9647934644634315,126,0.020408163,0.021563897,0.004638644,3.1627962589263916,10.282002225967116
633.9088638382763,0.7131374496161302,4.991408376679341,127,0.06122449,0.021563897,0.07376464,3.1873409748077393,9.0551126841162
642.2616402011543,0.7116282147085339,5.017669064071518,128,0.10204082,0.021563897,0.07942107,3.217451810836792,9.047223637122048
650.6677561967356,0.7101186152558431,5.043936094548338,129,0.14285715,0.021563897,0.11030054,3.241192579269409,8.99388400441872
659.2688223456602,0.7085460555501064,5.071298633428155,130,0.18367347,0.021563897,0.18324398,3.2642500400543213,8.798933851075448
668.088924573788,0.7069014106458774,5.0999154547617405,131,0.2244898,0.021563897,0.24007489,3.2911744117736816,8.579897771872169
676.9159565883687,0.7052786674554303,5.12815118627552,132,0.26530612,0.021563897,0.24165487,3.3130617141723633,8.572967985419337
686.0628218712534,0.703542121739153,5.1583670817387475,133,0.30612245,0.021563897,0.3058196,3.338592529296875,8.25313471711528
695.2377445572988,0.7018194610750997,5.188341377293274,134,0.3469388,0.021563897,0.31081712,3.3633487224578857,8.225077313954616
704.9857190859674,0.6998783656509298,5.222116437673833,135,0.3877551,0.021563897,0.3994344,3.38693904876709,7.652025471331416
714.8433458907671,0.697919478578953,5.2562010727262285,136,0.42857143,0.021563897,0.4142359,3.4111380577087402,7.542373195200364
725.1755410773485,0.6957901077786111,5.293252124652179,137,0.46938777,0.021563897,0.4729853,3.435018539428711,7.067804813418625
735.9002483802492,0.6935281324420092,5.332610495509052,138,0.5102041,0.021563897,0.51655227,3.4601082801818848,6.675292697099325
747.0778121232815,0.6911114644326138,5.374660518872529,139,0.5510204,0.021563897,0.5626413,3.4887306690216064,6.222436256967642
758.8861004353405,0.68847040212014,5.420615003109575,140,0.59183675,0.021563897,0.6211604,3.517904758453369,5.591711687941037
771.0093763696029,0.6857384134794158,5.468151605458177,141,0.63265306,0.021563897,0.6484108,3.54259991645813,5.276724065737523
783.1638915842934,0.6830322601650105,5.5152386731288265,142,0.67346936,0.021563897,0.6510512,3.575782060623169,5.245484785309525
796.6060559543315,0.679846452875842,5.570671719960361,143,0.71428573,0.021563897,0.7518612,3.6019961833953857,3.957835629961922
810.211258200936,0.6766398235149527,5.626467070839833,144,0.75510204,0.021563897,0.7636769,3.631190061569214,3.7947977533955344
824.5467991598267,0.6731879511851664,5.686529649378115,145,0.79591835,0.021563897,0.814505,3.652799606323242,3.064459041109268
839.1971494570128,0.6696594436084824,5.747925681212416,146,0.8367347,0.021563897,0.835461,3.673438549041748,2.7496497028139295
854.3608639684545,0.6659782375602263,5.811978666452071,147,0.877551,0.021563897,0.8685505,3.694567918777466,2.2362854885582615
870.2057059285091,0.6620822825689237,5.879768283300737,148,0.9183673,0.021563897,0.9105992,3.719139337539673,1.5551580399454303
886.4214680006601,0.6580955534981645,5.949137369131947,149,0.9591837,0.021563897,0.93270063,3.7503247261047363,1.1842379278490198
903.82146800066,0.6537082498081768,6.025476453337734,150,1.0,0.021563897,1.0077825,3.779376983642578,
904.0179703501946,0.6559267829983279,5.986873975829103,151,-1.0,0.02339806,-1.0037513,3.804504871368408,17.203497650465486
904.2086639304657,0.6581183212604111,5.948741210068853,152,-0.9591837,0.02339806,-0.9911516,3.829158067703247,17.209306419728794
904.3567865448422,0.6602972028604759,5.910828670227727,153,-0.9183673,0.02339806,-0.9337322,3.8546104431152344,17.251877385623498
904.4633167584784,0.6624633091661154,5.8731384205096,154,-0.877551,0.02339806,-0.89316237,3.885199546813965,17.2934697863638
904.5479912809833,0.6646095694175076,5.835793492135376,155,-0.8367347,0.02339806,-0.84825134,3.913674831390381,17.31532547749512
904.6205383721074,0.6667327813247471,5.798849604949406,156,-0.79591835,0.02339806,-0.82848036,3.9380576610565186,17.327452908875895
904.661743278101,0.668840419035764,5.762176708777713,157,-0.75510204,0.02339806,-0.7181263,3.9624853134155273,17.358795094006393
904.6764241860632,0.6709310256852677,5.725800153076349,158,-0.71428573,0.02339806,-0.6819755,3.9872546195983887,17.38531909203776
904.6922807680528,0.6729949104431245,5.68988855828964,159,-0.67346936,0.02339806,-0.62346673,4.010101318359375,17.384143418010332
904.723311741148,0.6750275460699904,5.654520698382175,160,-0.63265306,0.02339806,-0.67377025,4.032897710800171,17.36896902690482
904.7236924159498,0.677045872629418,5.619401816248136,161,-0.59183675,0.02339806,-0.59293896,4.0554375648498535,17.39961932519823
904.7379426478494,0.6790343612005647,5.584802115110182,162,-0.5510204,0.02339806,-0.56482756,4.08405065536499,17.385749768100418
904.7399797362508,0.6810027573033461,5.550552022921784,163,-0.5102041,0.02339806,-0.50326866,4.112334489822388,17.39796291159867
904.7862287421109,0.6829316551927006,5.516989199647018,164,-0.46938777,0.02339806,-0.48977667,4.13916277885437,17.353750994139954
904.8456144783286,0.6848325968379215,5.483912815020173,165,-0.42857143,0.02339806,-0.4481797,4.168426513671875,17.340614263782346
904.9343331051989,0.6867004801602279,5.451411645212041,166,-0.3877551,0.02339806,-0.38032922,4.1903088092803955,17.311281373129663
905.0644104353797,0.6885317604668668,5.419547367876525,167,-0.3469388,0.02339806,-0.36770666,4.2032835483551025,17.269922669819145
905.3295104409184,0.6902950497944317,5.3888661335768955,168,-0.30612245,0.02339806,-0.30410913,4.216775417327881,17.13489999446136
905.7291599053134,0.6919917160085315,5.359344141451558,169,-0.26530612,0.02339806,-0.25312504,4.232049226760864,17.000350535605055
906.2788190531518,0.6936177082308483,5.3310518767832455,170,-0.2244898,0.02339806,-0.23721473,4.2560060024261475,16.850340852161608
906.8454642934851,0.6952189741569255,5.303189849669503,171,-0.18367347,0.02339806,-0.2095104,4.280564069747925,16.83335475966674
908.2346453073002,0.6965267825089216,5.280433984344769,172,-0.14285715,0.02339806,-0.12463465,4.30112361907959,16.01081898618489
909.6424842197268,0.6978132734636483,5.258049041732525,173,-0.10204082,0.02339806,-0.1327468,4.3217267990112305,15.992161087573326
914.4874652008928,0.6979497076229053,5.255675087361452,174,-0.06122449,0.02339806,-0.027333967,4.344618320465088,12.555019018834027
918.9661362241101,0.6982048813713927,5.251235064137772,175,-0.020408163,0.02339806,-0.029574364,4.372760534286499,12.921328976782632
927.2766319433988,0.6972059064970618,5.26861722695113,176,0.020408163,0.02339806,0.0407904,4.398409128189087,9.089504280711303
935.6372952341171,0.6962019302441339,5.286086413752074,177,0.06122449,0.02339806,0.08469923,4.422869682312012,9.03933670928167
943.9712242702795,0.695217866372763,5.30320912511393,178,0.10204082,0.02339806,0.0663438,4.447948932647705,9.066070963837596
952.4893388962481,0.6941856614344547,5.321169491040492,179,0.14285715,0.02339806,0.15642078,4.47188138961792,8.881885374031462
961.1222287115772,0.6931282794662911,5.3395679372865406,180,0.18367347,0.02339806,0.19254525,4.496626138687134,8.767110184670845
969.988708189449,0.6920084117008166,5.359053636405795,181,0.2244898,0.02339806,0.25045907,4.522660493850708,8.53352052212821
978.822479855599,0.6909111785222943,5.378145493712083,182,0.26530612,0.02339806,0.24318166,4.551754474639893,8.566228333849953
988.2328084510079,0.6896448688992504,5.400179281153049,183,0.30612245,0.02339806,0.34994692,4.580935478210449,7.989671404591096
997.5241278339699,0.6884294953042326,5.421326781706358,184,0.3469388,0.02339806,0.330744,4.612220048904419,8.108680617038043
1007.291241168861,0.687079452883237,5.444817519831681,185,0.3877551,0.02339806,0.4020571,4.6399006843566895,7.632886665108923
1017.2548222710183,0.6856832213969171,5.469111947693647,186,0.42857143,0.02339806,0.42805228,4.666555404663086,7.436418897842728
1027.7119611417834,0.6841502362954752,5.495785888458735,187,0.46938777,0.02339806,0.48727626,4.702535152435303,6.94286112923484
1038.4354923543247,0.6825521238828797,5.523593044437897,188,0.5102041,0.02339806,0.5164272,4.729481935501099,6.676468787458779
1049.2387878508603,0.6809466679283405,5.55152797804688,189,0.5510204,0.02339806,0.52484083,4.763338327407837,6.596704503464361
1060.813607715815,0.6791247405578299,5.5832295142937625,190,0.59183675,0.02339806,0.60016453,4.794194459915161,5.825180135045389
1072.8402871571861,0.6771859279180401,5.616964854226105,191,0.63265306,0.02339806,0.6401773,4.817158460617065,5.373320558628766
1085.4850846895893,0.6750822902629343,5.653568149424944,192,0.67346936,0.02339806,0.691171,4.840539455413818,4.755202467596808
1098.0519454007776,0.6730236598770838,5.689388318138744,193,0.71428573,0.02339806,0.68495053,4.865204572677612,4.8331392888117275
1111.5534631733321,0.6707093662835254,5.72965702666666,194,0.75510204,0.02339806,0.75618404,4.891309022903442,3.8984822274455233
1125.2603259752905,0.6683582888372266,5.770565774232259,195,0.79591835,0.02339806,0.77095276,4.922741174697876,3.693137198041721
1140.253722142073,0.6656539637162582,5.817621031337107,196,0.8367347,0.02339806,0.85771394,4.955450057983398,2.4066038332174546
1155.5961922032272,0.6628752575403386,5.8659705187981075,197,0.877551,0.02339806,0.8797803,4.981125831604004,2.0575299388457027
1172.0194424994754,0.6598109130095566,5.919290113633714,198,0.9183673,0.02339806,0.94483846,5.011061429977417,0.9767497037518105
1189.173785201721,0.6565662261879163,5.975747664330257,199,0.9591837,0.02339806,0.986417,5.035018682479858,0.24565729775428233
1206.5737852017212,0.6532833950569767,6.032868926008606,200,1.0,0.02339806,1.003763,5.065655469894409,
1206.7522356546267,0.6549573295434818,6.003742465943416,201,-1.0,0.025388237,-0.9706846,5.095808267593384,17.22154954709454
1206.8910262693819,0.65662597408974,5.974708050838524,202,-0.9591837,0.025388237,-0.9318788,5.1173717975616455,17.261209385244882
1207.0082693983304,0.658284279089992,5.94585354383414,203,-0.9183673,0.025388237,-0.91153437,5.14381217956543,17.282756871051493
1207.1284202540676,0.659925507027815,5.917296177716017,204,-0.877551,0.025388237,-0.9138652,5.172187566757202,17.279849144262723
1207.2323424985907,0.6615552726384661,5.888938256090686,205,-0.8367347,0.025388237,-0.87832296,5.2023913860321045,17.29607775547687
1207.2819496454872,0.6631843684729696,5.860591988570326,206,-0.79591835,0.025388237,-0.78980255,5.233942031860352,17.35039285310339
1207.3082667773053,0.6648041904666262,5.8324070858807024,207,-0.75510204,0.025388237,-0.77071726,5.260409116744995,17.37368286818195
1207.3327386220285,0.666408947109298,5.804484320298214,208,-0.71428573,0.025388237,-0.7152846,5.2868030071258545,17.37552815527685
1207.3484672240102,0.668000751464552,5.776786924516795,209,-0.67346936,0.025388237,-0.65801746,5.315131425857544,17.38427139801828
1207.3663301806607,0.669576811663749,5.749363477050766,210,-0.63265306,0.025388237,-0.6510355,5.344464063644409,17.38213704334954
1207.3794433037758,0.6711392266427586,5.7221774564159995,211,-0.59183675,0.025388237,-0.597367,5.37110710144043,17.386886876884827
1207.3902465353744,0.6726875280483151,5.695237011959313,212,-0.5510204,0.025388237,-0.52288824,5.39868688583374,17.389196768401405
1207.4663089803473,0.6742036832927667,5.668855910705856,213,-0.5102041,0.025388237,-0.49207515,5.424060821533203,17.323937555027065
1207.5121290722927,0.6757137906670175,5.642580042393892,214,-0.46938777,0.025388237,-0.44224876,5.459472894668579,17.354179908054583
1207.611371921066,0.6771955701895037,5.616797078702632,215,-0.42857143,0.025388237,-0.4258458,5.485026121139526,17.300757151226755
1207.798501188118,0.678640245533174,5.591659727722769,216,-0.3877551,0.025388237,-0.34632915,5.5110132694244385,17.21287073294796
1208.0253307493429,0.6800610914907189,5.566937008061488,217,-0.3469388,0.025388237,-0.35684213,5.543391466140747,17.173170438775102
1208.2199313243202,0.6814773986807127,5.542293262955598,218,-0.30612245,0.025388237,-0.3471217,5.566472768783569,17.20539942502269
1208.8982629310342,0.6827538280241866,5.520083392379152,219,-0.26530612,0.025388237,-0.23528023,5.580747365951538,16.72166839328604
1209.341344300847,0.684080108594345,5.497006110458395,220,-0.2244898,0.025388237,-0.23701677,5.601993560791016,16.95691863018736
