TimeElapsed,ReturnMean,LQGsigma_higher,LQGmu1_actor,Iteration,LQGmu1_higher,Regret,ReturnLastEpisode,Regret/t
0.06567549705505371,0.989740183250947,0.01831564,-0.9780145,1,-1.0,0.17852081143352194,17.221479188566477,0.17852081143352194
0.08508944511413574,0.9897330063489216,0.01831564,-0.97588426,2,-0.9591837,0.3572913790575285,17.221229432375992,0.17864568952876425
0.10753774642944336,0.990395222297093,0.01831564,-0.93045425,3,-0.9183673,0.5013693960917465,17.25592198296578,0.16712313203058216
0.12895560264587402,0.9914347318057217,0.01831564,-0.8585836,4,-0.877551,0.5961426663217644,17.30522672976998,0.1490356665804411
0.15114974975585938,0.9922788847432832,0.01831564,-0.8342946,5,-0.8367347,0.671737027334359,17.324405638987404,0.1343474054668718
0.17267870903015137,0.9932170138660653,0.01831564,-0.7964079,6,-0.79591835,0.7081437523827816,17.363593274951576,0.1180239587304636
0.19485998153686523,0.9939466882563466,0.01831564,-0.74360996,7,-0.75510204,0.7372933703769924,17.370850382005788,0.10532762433957034
0.22828030586242676,0.9945570759412444,0.01831564,-0.72340107,8,-0.71428573,0.7576550289787818,17.37963834139821,0.09470687862234772
0.26125645637512207,0.9951191854535418,0.01831564,-0.64219683,9,-0.67346936,0.7643355579753539,17.393319471003426,0.08492617310837265
0.295428991317749,0.9955229846974373,0.01831564,-0.64769524,10,-0.63265306,0.7790006626459345,17.385334895329418,0.07790006626459345
0.3224468231201172,0.9958780646014532,0.01831564,-0.6170995,11,-0.59183675,0.7889384352818496,17.390062227364083,0.0717216759347136
0.35337400436401367,0.9961688150715564,0.01831564,-0.5592751,12,-0.5510204,0.79995141305902,17.388987022222828,0.06666261775491833
0.3895423412322998,0.9960622131989305,0.01831564,-0.5438843,13,-0.5102041,0.8907273744019193,17.3092240386571,0.06851749033860918
0.41648077964782715,0.9960590685409033,0.01831564,-0.48343828,14,-0.46938777,0.9600109034359576,17.33071647096596,0.0685722073882827
0.442014217376709,0.9958724337485768,0.01831564,-0.40858248,15,-0.42857143,1.077294791621469,17.282716111814487,0.0718196527747646
0.46683478355407715,0.9957724421456934,0.01831564,-0.37105247,16,-0.3877551,1.1769521066389679,17.3003426849825,0.07355950666493549
0.4955775737762451,0.9953863225729593,0.01831564,-0.3465339,17,-0.3469388,1.3647257829186543,17.212226323720312,0.08027798723050908
0.5223715305328369,0.9951244006610787,0.01831564,-0.33184958,18,-0.30612245,1.5270377129501966,17.237688069968456,0.08483542849723315
0.5497875213623047,0.9942415251745091,0.01831564,-0.26864427,19,-0.26530612,1.9037517773072885,17.023285935642907,0.1001974619635415
0.5766692161560059,0.9934725435653062,0.01831564,-0.23176315,20,-0.2244898,2.2715548392734313,17.032196938033856,0.11357774196367157
0.6022231578826904,0.991757031057285,0.01831564,-0.20081303,21,-0.18367347,3.0119808516680777,16.659573987605352,0.1434276596032418
0.627587080001831,0.9903486292018993,0.01831564,-0.16777149,22,-0.14285715,3.6945447415129493,16.717436110155127,0.16793385188695223
0.6529345512390137,0.9825049146959578,0.01831564,-0.060738873,23,-0.10204082,7.001533138677651,14.093011602835297,0.30441448429033263
0.6840922832489014,0.9779937982711914,0.01831564,-0.08098926,24,-0.06122449,9.189789841950466,15.211743296727184,0.3829079100812694
0.7065107822418213,0.9633201146688124,0.01831564,-0.013704346,25,-0.020408163,15.955750119066565,10.6340397228839,0.6382300047626626
0.7328259944915771,0.9471002990898645,0.01831564,0.0047428086,26,0.020408163,23.931824691745305,9.423925427321256,0.9204547958363579
0.7567238807678223,0.9314638218300688,0.01831564,0.027196184,27,0.06122449,32.19829650423362,9.133528187511688,1.1925295001568006
0.7832951545715332,0.9167143901806897,0.01831564,0.095539674,28,0.10204082,40.57674910396791,9.021547400265707,1.4491696108559968
0.8109383583068848,0.9026153969732739,0.01831564,0.17162368,29,0.14285715,49.14027068728595,8.836478416681967,1.6944920926650326
0.8320021629333496,0.889406003129846,0.01831564,0.17983457,30,0.18367347,57.73006636622037,8.810204321065576,1.924335545540679
0.8497061729431152,0.8769974873685603,0.01831564,0.1881014,31,0.2244898,66.34755531339853,8.782511052821842,2.1402437197870494
0.8758845329284668,0.8648856505131651,0.01831564,0.25429642,32,0.26530612,75.23166979426965,8.515885519128883,2.3509896810709265
0.9022464752197266,0.852878078217497,0.01831564,0.32308695,33,0.30612245,84.47740748751326,8.154262306756383,2.5599214390155534
0.9326872825622559,0.8410812132073855,0.01831564,0.36958015,34,0.3469388,94.01635426651077,7.861053221002484,2.7651868901914933
0.9582092761993408,0.8299150729992495,0.01831564,0.37348527,35,0.3877551,103.58172054345711,7.834633723053659,2.9594777298130603
0.9822990894317627,0.8187144633013639,0.01831564,0.42958376,36,0.42857143,113.55726018802572,7.424460355431384,3.15436833855627
1.00856614112854,0.8075252336808545,0.01831564,0.47597134,37,0.46938777,123.91525455626591,7.0420056317598085,3.3490609339531328
1.0328211784362793,0.7963105362385289,0.01831564,0.520736,38,0.5102041,134.67947343908475,6.63578111718115,3.5441966694495988
1.0640933513641357,0.7848846860645621,0.01831564,0.5742551,39,0.5510204,145.97725203658817,6.102221402496581,3.7430064624766195
1.0917422771453857,0.7740282082180056,0.01831564,0.5743829,40,0.59183675,157.27636708026813,6.100884956320039,3.931909177006703
1.1195919513702393,0.762835693154618,0.01831564,0.63066787,41,0.63265306,169.19301650349553,5.483350576772597,4.126658939109647
1.1423542499542236,0.7507088696820073,0.01831564,0.71799445,42,0.67346936,182.18195803638906,4.411058467106471,4.337665667533073
1.1638603210449219,0.7391110712172541,0.01831564,0.7199954,43,0.71428573,195.19709651525056,4.38486152113851,4.53946736081978
1.1910579204559326,0.7275277604323714,0.01831564,0.749336,44,0.75510204,208.60474661297653,3.9923499022740403,4.741016968476739
1.2223448753356934,0.7155317181108498,0.01831564,0.80079544,45,0.79591835,222.7386647192047,3.2660818937718092,4.949748104871215
1.2444818019866943,0.7028740267060765,0.01831564,0.86330247,46,0.8367347,237.8196290244565,2.3190356947482074,5.169991935314272
1.2658493518829346,0.690491204638273,0.01831564,0.87691635,47,0.877551,253.1162928468205,2.103336177636008,5.385453039294053
1.2877452373504639,0.6780407215199998,0.01831564,0.9069283,48,0.9183673,268.9003893864963,1.6159034603242028,5.602091445552006
1.3103630542755127,0.6652026989783484,0.01831564,0.95204955,49,0.9591837,285.4481788510602,0.8522105354360421,5.825473037776739
1.3318214416503906,0.6520580501959122,0.01831564,0.99235475,50,1.0,302.70949632955643,0.13868252150379737,6.054189926591128
