LQGmu1_higher,Iteration,TimeElapsed,ReturnMean,Regret/t,LQGmu1_actor,ReturnLastEpisode,LQGsigma_higher,Regret
-1.0,1,0.08738970756530762,0.988630560324924,0.19782825034632268,-1.033081,17.202171749653676,0.01831564,0.19782825034632268
-0.9591837,2,0.11036419868469238,0.9899341711723447,0.1751454216012025,-0.9410623,17.247537407143916,0.01831564,0.350290843202405
-0.9183673,3,0.13789939880371094,0.9909496224270403,0.15747656976949762,-0.912957,17.27786113389391,0.01831564,0.4724297093084928
-0.877551,4,0.16561627388000488,0.991675633339602,0.14484397989092468,-0.89080286,17.293053789744793,0.01831564,0.5793759195636987
-0.8367347,5,0.19402265548706055,0.9926304279773387,0.12823055319430737,-0.8296466,17.33822315359216,0.01831564,0.6411527659715368
-0.79591835,6,0.21674895286560059,0.9933192618701857,0.11624484345876833,-0.7946609,17.343683705218925,0.01831564,0.69746906075261
-0.75510204,7,0.24747371673583984,0.9939004971072842,0.10613135033325502,-0.74033,17.354549608419823,0.01831564,0.7429194523327851
-0.71428573,8,0.2798631191253662,0.9947076348993033,0.09208715275212365,-0.6769607,17.406222230315795,0.01831564,0.7366972220169892
-0.67346936,9,0.3061811923980713,0.9951677176114592,0.08408171356061128,-0.670017,17.379961799971486,0.01831564,0.7567354220455016
-0.63265306,10,0.3337726593017578,0.9955649825143282,0.07716930425069002,-0.6201802,17.3850423795386,0.01831564,0.7716930425069002
-0.59183675,11,0.35698580741882324,0.99586731212223,0.07190876907320032,-0.61366355,17.380696582701695,0.01831564,0.7909964598052035
-0.5510204,12,0.3837759494781494,0.9961682902727381,0.06667174925435908,-0.5738602,17.390935468752893,0.01831564,0.8000609910523089
-0.5102041,13,0.4055919647216797,0.996381226692436,0.06296665555161624,-0.51731575,17.381494468881296,0.01831564,0.818566522171011
-0.46938777,14,0.429309606552124,0.9964638375797755,0.061529226111907524,-0.47675043,17.357157356604304,0.01831564,0.8614091655667053
-0.42857143,15,0.4510667324066162,0.996469783474306,0.061425767547074864,-0.41944945,17.34002265236058,0.01831564,0.921386513206123
-0.3877551,16,0.47259521484375,0.9962200403580732,0.06577129776952662,-0.38957825,17.269045748893696,0.01831564,1.0523407643124258
-0.3469388,17,0.49512410163879395,0.9954555500380451,0.07907342933801666,-0.33012563,17.10809246556614,0.01831564,1.3442482987462832
-0.30612245,18,0.5173459053039551,0.9948053473358907,0.09038695635550455,-0.29116455,17.1172830843472,0.01831564,1.6269652143990818
-0.26530612,19,0.538602352142334,0.9941084518293261,0.10251293816972817,-0.28946623,17.079219389174245,0.01831564,1.9477458252248354
-0.2244898,20,0.5621321201324463,0.9933249819039733,0.11614531487086595,-0.2441288,17.024839527807515,0.01831564,2.322906297417319
-0.18367347,21,0.5879025459289551,0.9908242374250009,0.15965826880498618,-0.15628977,16.370082652512608,0.01831564,3.35282364490471
-0.14285715,22,0.6139891147613525,0.9884315716478563,0.20129065332730114,-0.14240561,16.324429271704084,0.01831564,4.428394373200625
-0.10204082,23,0.6425864696502686,0.9859917862415593,0.2437429193968682,-0.13827527,16.222307227072655,0.01831564,5.606087146127969
-0.06122449,24,0.6668610572814941,0.9773286803220538,0.39448096239626373,-0.057436675,13.538544048617638,0.01831564,9.46754309751033
-0.020408163,25,0.6906428337097168,0.9675542134202386,0.5645566864878475,-0.028323973,12.75362593531414,0.01831564,14.113917162196188
0.020408163,26,0.7145380973815918,0.9504037865312633,0.8629741143560192,0.055518128,9.076590188939686,0.01831564,22.4373269732565
0.06122449,27,0.7389931678771973,0.934545178170282,1.138913899837093,0.044465374,9.086651677654991,0.01831564,30.750675295601507
0.10204082,28,0.7676675319671631,0.9197258923263595,1.3967694735213445,0.083528385,9.041130037003859,0.01831564,39.10954525859765
0.14285715,29,0.7968940734863281,0.9057246029592371,1.6403919085092744,0.13521986,8.938179911828689,0.01831564,47.57136534676896
0.18367347,30,0.8240299224853516,0.8924271822246207,1.8717670292916007,0.17732826,8.818354468020939,0.01831564,56.15301087874802
0.2244898,31,0.8479297161102295,0.8799268750046276,2.0892723749194797,0.187207,8.785567256244137,0.01831564,64.76744362250388
0.26530612,32,0.8703587055206299,0.8677215405974662,2.301645193604089,0.2545313,8.514797427173033,0.01831564,73.65264619533085
0.30612245,33,0.8994669914245605,0.8555478608524417,2.513467221167513,0.33081916,8.108227896802905,0.01831564,82.94441829852794
0.3469388,34,0.9213516712188721,0.8442577368801496,2.7099153782853973,0.3139432,8.207295436824428,0.01831564,92.1371228617035
0.3877551,35,0.946403980255127,0.8327986903694593,2.9093027875714075,0.39116842,7.7115252967042505,0.01831564,101.82559756499926
0.42857143,36,0.975182056427002,0.8215605309358547,3.104846761716129,0.42616278,7.451114143218615,0.01831564,111.77448342178064
0.46938777,37,1.0029172897338867,0.8104169490435199,3.2987450866427537,0.46677807,7.120915215998765,0.01831564,122.05356820578189
0.5102041,38,1.0256099700927734,0.7991845722210725,3.4941884433533366,0.5166464,6.67440735835509,0.01831564,132.7791608474268
0.5510204,39,1.046630859375,0.7877632440595281,3.6929195533642085,0.56915665,6.155298266222669,0.01831564,144.02386258120413
0.59183675,40,1.069810152053833,0.7765734968709483,3.8876211544454984,0.5915159,5.919016403384196,0.01831564,155.50484617781993
0.63265306,41,1.0929322242736816,0.7651374839840636,4.086607778677294,0.6418388,5.353927252050869,0.01831564,167.55091892576905
0.67346936,42,1.1147913932800293,0.7537232775184091,4.285214971179681,0.6737341,4.971890136222426,0.01831564,179.97902878954662
0.71428573,43,1.1362066268920898,0.7424964760895495,4.480561316041839,0.69436646,4.714892199747563,0.01831564,192.66413658979906
0.75510204,44,1.1623497009277344,0.730398883085662,4.691059434309482,0.7734856,3.6575214801818485,0.01831564,206.4066151096172
0.79591835,45,1.1956477165222168,0.7185080191738334,4.897960466375297,0.7916697,3.398394122728846,0.01831564,220.40822098688835
0.8367347,46,1.23060941696167,0.7060495195066885,5.11473836058362,0.84975994,2.530256400041858,0.01831564,235.2779645868465
0.877551,47,1.2527985572814941,0.6935804513067371,5.331700147262775,0.87787265,2.088057665496107,0.01831564,250.5899069213504
0.9183673,48,1.2795658111572266,0.6806723759988861,5.556300657619382,0.9266021,1.2874753556200187,0.01831564,266.70243156573036
0.9591837,49,1.309399127960205,0.6676899560209071,5.782194765236215,0.95649934,0.7748880691558092,0.01831564,283.32754349657455
1.0,50,1.330995798110962,0.654336156900489,6.01455086993149,1.0114459,,0.01831564,300.7275434965745
-1.0,51,1.3528149127960205,0.6608849487927293,5.900601891006509,-1.016883,17.1968470552426,0.019873515,300.9306964413319
-0.9591837,52,1.3814046382904053,0.6672224975174854,5.790328543195754,-0.9590289,17.233612195152755,0.019873515,301.0970842461792
-0.9183673,53,1.4066860675811768,0.6733604099391323,5.683528867059098,-0.92054194,17.270054292046986,0.019873515,301.2270299541322
-0.877551,54,1.428422451019287,0.679315003145598,5.579918945266593,-0.877239,17.311406909736196,0.019873515,301.31562304439603
-0.8367347,55,1.4552240371704102,0.6850848840086746,5.47952301824906,-0.81140375,17.341857040697672,0.019873515,301.37376600369834
-0.79591835,56,1.480684518814087,0.690652745863714,5.382642221971376,-0.77709806,17.34580157330125,0.019873515,301.4279644303971
-0.75510204,57,1.5028576850891113,0.6960398545881726,5.2889065301657965,-0.7564787,17.360292210946696,0.019873515,301.4676722194504
-0.71428573,58,1.524364709854126,0.7012562023009802,5.198142079962944,-0.7258829,17.375431581599642,0.019873515,301.4922406378507
-0.67346936,59,1.548457384109497,0.7063202681179643,5.110027334747421,-0.65306884,17.400627887752854,0.019873515,301.4916127500979
-0.63265306,60,1.5750432014465332,0.7112277218183752,5.02463764036027,-0.5959359,17.41335432848166,0.019873515,301.4782584216162
-0.59183675,61,1.599214792251587,0.7159492165851017,4.942483631419231,-0.5615474,17.38675690504315,0.019873515,301.49150151657307
-0.5510204,62,1.6219377517700195,0.7205285607234315,4.862803043412291,-0.5388298,17.397712825011062,0.019873515,301.49378869156203
-0.5102041,63,1.646432876586914,0.7249827130450279,4.785300793016515,-0.47734442,17.419838731521576,0.019873515,301.47394996004044
-0.46938777,64,1.6718783378601074,0.7292424431269315,4.711181489591391,-0.45458823,17.358334626191397,0.019873515,301.51561533384904
-0.42857143,65,1.6983108520507812,0.7333166375200184,4.64029050715168,-0.4398029,17.296732368989833,0.019873515,301.6188829648592
-0.3877551,66,1.7267634868621826,0.7372338823985181,4.5721304462657875,-0.37664545,17.258273511317217,0.019873515,301.760609453542
-0.3469388,67,1.7559418678283691,0.740981295962219,4.506925450257391,-0.36333346,17.196604286296754,0.019873515,301.9640051672452
-0.30612245,68,1.7842340469360352,0.7445788403644968,4.444328177657757,-0.32175377,17.149689086517785,0.019873515,302.21431608072743
-0.26530612,69,1.8084485530853271,0.7479195981787051,4.386198991690532,-0.24685022,16.966585654080774,0.019873515,302.64773042664666
-0.2244898,70,1.8407957553863525,0.7510071198869114,4.332476113967742,-0.20502743,16.774402448904727,0.019873515,303.2733279777419
-0.18367347,71,1.868088722229004,0.7537763341194068,4.2842917863223215,-0.16909337,16.488611148857085,0.019873515,304.18471682888486
-0.14285715,72,1.8964674472808838,0.756162577449865,4.242771152372348,-0.10769149,16.105193858075822,0.019873515,305.47952297080906
-0.10204082,73,1.920607328414917,0.758579579647878,4.2007153141269225,-0.12327215,16.227305039543694,0.019873515,306.65221793126534
-0.06122449,74,1.9456121921539307,0.7596430490305192,4.182210946868967,-0.07392842,14.568607862961803,0.019873515,309.48361006830356
-0.020408163,75,1.9748754501342773,0.7591171866815392,4.1913609517412205,-0.025279822,12.531538687711995,0.019873515,314.35207138059155
0.020408163,76,1.9992663860321045,0.7569474877505671,4.2291137131401335,-0.008553149,10.33942918194142,0.019873515,321.41264219865013
0.06122449,77,2.025547742843628,0.7538856955412981,4.282388897581414,0.06284261,9.068697084881265,0.019873515,329.74394511376886
0.10204082,78,2.0497944355010986,0.7508423386881743,4.3353433068257665,0.11359553,8.987167181359066,0.019873515,338.1567779324098
0.14285715,79,2.076555013656616,0.7478800321104895,4.386887441277483,0.11090329,8.992670071488646,0.019873515,346.5641078609211
0.18367347,80,2.1037981510162354,0.7448496620237278,4.4396158807871355,0.18446757,8.79483739795024,0.019873515,355.16927046297087
0.2244898,81,2.1286323070526123,0.7418297366643314,4.492162582040635,0.20974791,8.70410131767947,0.019873515,363.8651691452914
0.26530612,82,2.158639669418335,0.7387245467736412,4.546192886138644,0.262486,8.477352481922617,0.019873515,372.7878166633688
0.30612245,83,2.185798168182373,0.7354127831718935,4.603817572809053,0.33694926,8.070958120217403,0.019873515,382.1168585431514
0.3469388,84,2.2088584899902344,0.7323131438242994,4.6577512974571915,0.30354586,8.265749556747352,0.019873515,391.25110898640406
0.3877551,85,2.2403695583343506,0.7288596817051098,4.717841538331089,0.401826,7.634578228261499,0.019873515,401.01653075814255
0.42857143,86,2.2640109062194824,0.7253527954026061,4.7788613599946554,0.4283043,7.434453798602154,0.019873515,410.9820769595404
0.46938777,87,2.291181802749634,0.7219011569402505,4.838919869239643,0.43320066,7.396048335691431,0.019873515,420.98602862384894
0.5102041,88,2.3208930492401123,0.7181698633521159,4.903844377673185,0.49788302,6.847723388608672,0.019873515,431.5383052352403
0.5510204,89,2.3530094623565674,0.7142853276785077,4.971435298393967,0.53685576,6.480563678177194,0.019873515,442.45774155706306
0.59183675,90,2.3756844997406006,0.7102457666825928,5.041723659722887,0.57421774,6.102612182003247,0.019873515,453.7551293750598
0.63265306,91,2.401521921157837,0.7059047867559096,5.117256710447172,0.63054436,5.4847687243672425,0.019873515,465.6703606506926
