ReturnMean,LQGmu1_actor,Iteration,LQGmu1_higher,ReturnLastEpisode,TimeElapsed,LQGsigma_higher,Regret/t,Regret
0.9882941141153588,-1.0149614,1,-1.0,17.196317585607243,0.05095171928405762,0.01831564,0.20368241439275536,0.20368241439275536
0.9896685299479699,-0.9527167,2,-0.9591837,17.24414725658211,0.06704354286193848,0.01831564,0.1797675789053219,0.3595351578106438
0.9901360265181074,-0.9559684,3,-0.9183673,17.24463574205585,0.08176708221435547,0.01831564,0.17163313858493132,0.5148994157547939
0.991138854077977,-0.86801356,4,-0.877551,17.29816365958199,0.10249567031860352,0.01831564,0.15418393904320027,0.6167357561728011
0.9923120293257026,-0.81221133,5,-0.8367347,17.34788230750893,0.13293814659118652,0.01831564,0.13377068973277417,0.6688534486638709
0.9930124856672532,-0.79729235,6,-0.79591835,17.339356952325094,0.16572070121765137,0.01831564,0.12158274938979592,0.7294964963387756
0.9937989478691829,-0.7418375,7,-0.75510204,17.37420834680524,0.1927947998046875,0.01831564,0.10789830707621917,0.7552881495335342
0.9944561505282448,-0.68725127,8,-0.71428573,17.38358430306519,0.21860575675964355,0.01831564,0.09646298080854265,0.7717038464683412
0.9950771766837779,-0.6717049,9,-0.67346936,17.400789715147948,0.24274826049804688,0.01831564,0.0856571257022658,0.7709141313203922
0.9954748433586967,-0.62822795,10,-0.63265306,17.38353687573361,0.2643008232116699,0.01831564,0.07873772555867795,0.7873772555867795
0.9957471698940075,-0.5679121,11,-0.59183675,17.373385573299775,0.2878081798553467,0.01831564,0.07399924384427305,0.8139916822870035
0.9959130173079443,-0.5411832,12,-0.5510204,17.360629696185754,0.3156569004058838,0.01831564,0.07111349884177069,0.8533619861012482
0.9961350785288483,-0.48685056,13,-0.5102041,17.37911674932672,0.34533119201660156,0.01831564,0.06724963359804056,0.8742452367745273
0.9963221980705113,-0.4668539,14,-0.46938777,17.37833268675104,0.3702669143676758,0.01831564,0.0639937535731061,0.8959125500234855
0.996356799378258,-0.44113013,15,-0.42857143,17.34503718774882,0.3991680145263672,0.01831564,0.06339169081831102,0.9508753622746653
0.9963860449126852,-0.39323834,16,-0.3877551,17.344750265966233,0.41425371170043945,0.01831564,0.0628828185192769,1.0061250963084305
0.9959747370017858,-0.33466232,17,-0.3469388,17.215452301436713,0.43291640281677246,0.01831564,0.07003957616892448,1.1906727948717162
0.9953035275722214,-0.3047051,18,-0.30612245,17.11973763049146,0.4519503116607666,0.01831564,0.08171862024334746,1.4709351643802542
0.9942329540292062,-0.23506153,19,-0.26530612,16.964349766435816,0.466505765914917,0.01831564,0.10034659989181244,1.9065853979444363
0.9927679000208111,-0.18437678,20,-0.2244898,16.789814605186695,0.4791717529296875,0.01831564,0.125838539637887,2.5167707927577396
0.990602046316363,-0.16205882,21,-0.18367347,16.482758516756775,0.49190855026245117,0.01831564,0.16352439409528396,3.4340122760009635
0.9868818041161055,-0.124438584,22,-0.14285715,15.81236689164613,0.5155975818634033,0.01831564,0.22825660837976508,5.021645384354832
0.9820643007539183,-0.07731031,23,-0.10204082,15.243778546072924,0.5467483997344971,0.01831564,0.312081166881822,7.177866838281906
0.9753938397602654,-0.06402759,24,-0.06122449,14.302334322168711,0.5752053260803223,0.01831564,0.42814718817138303,10.275532516113193
0.9636454063274791,-0.026461923,25,-0.020408163,11.861284268566509,0.5984294414520264,0.01831564,0.6325699299018673,15.814248247546683
0.9466988922915776,0.026288107,26,0.020408163,9.100827120256273,0.6223137378692627,0.01831564,0.9274392741265541,24.113421127290408
0.9309623822457271,0.05251058,27,0.06122449,9.079548306332942,0.653850793838501,0.01831564,1.2012545489243505,32.43387282095746
0.9161816073228293,0.10845897,28,0.10204082,8.997551908639792,0.679877519607544,0.01831564,1.4584400325827738,40.83632091231767
0.9022946619701918,0.13682373,29,0.14285715,8.93420734247639,0.7031664848327637,0.01831564,1.7000728817186646,49.302113569841275
0.8890752207376652,0.18311058,30,0.18367347,8.79937879490249,0.7240490913391113,0.01831564,1.9300911591646261,57.902734774938786
0.8763047367362956,0.23970586,31,0.2244898,8.581509770496588,0.7467269897460938,0.01831564,2.152297580788458,66.7212250044422
0.8641330653414927,0.2639125,32,0.26530612,8.470515786585278,0.7702131271362305,0.01831564,2.364084663058029,75.65070921785693
0.8523254398252738,0.30530882,33,0.30612245,8.255976765529066,0.7938852310180664,0.01831564,2.5695373470402383,84.79473245232786
0.8407859706053226,0.34773645,34,0.3469388,8.003712662436632,0.8181936740875244,0.01831564,2.770324111467389,94.19101978989123
0.8295879658221396,0.37707675,35,0.3877551,7.8100909755741625,0.8496840000152588,0.01831564,2.9651693946947733,103.78092881431706
0.8187388389867096,0.40122977,36,0.42857143,7.638937555591921,0.8747835159301758,0.01831564,3.153944201631254,113.54199125872515
0.808077150788083,0.43497023,37,0.46938777,7.382060936092812,0.8962416648864746,0.01831564,3.3394575762873604,123.55993032263234
0.7973882137579461,0.4815904,38,0.5102041,6.993017259386225,0.9185426235198975,0.01831564,3.5254450806117403,133.96691306324612
0.7862975319724382,0.5502074,39,0.5510204,6.348418259742656,0.9401669502258301,0.01831564,3.718422943679576,145.01849480350347
0.7750494001531418,0.5976248,40,0.59183675,5.852877310090107,0.9661886692047119,0.01831564,3.914140437335334,156.56561749341336
0.7637892592243718,0.63331604,41,0.63265306,5.452875024080136,0.9909920692443848,0.01831564,4.110066889495932,168.5127424693332
0.7520824247015688,0.69280773,42,0.67346936,4.734578441239718,1.0123991966247559,0.01831564,4.3137658101927014,181.17816402809348
0.7403981680031656,0.72309977,43,0.71428573,4.344073328061958,1.0377757549285889,0.01831564,4.517071876744919,194.23409070003152
0.7287038981790431,0.75390655,44,0.75510204,3.9297951459069713,1.062882661819458,0.01831564,4.720552171684648,207.70429555412454
0.7165216753470601,0.80934364,45,0.79591835,3.140767350872636,1.0922176837921143,0.01831564,4.9325228489611534,221.9635282032519
0.7044803147004153,0.8301909,46,0.8367347,2.8295720894643686,1.1179945468902588,0.01831564,5.142042524212773,236.53395611378755
0.6920293259428824,0.87865543,47,0.877551,2.0755388698768167,1.1483380794525146,0.01831564,5.358689728593846,251.85841724391074
0.6792235705855898,0.9231304,48,0.9183673,1.3459433969953307,1.1764249801635742,0.01831564,5.581509871810738,267.9124738469154
0.6670490856264757,0.91760623,49,0.9591837,1.4385242520485666,1.1989567279815674,0.01831564,5.793345910099324,283.8739495948669
0.6537808607588456,0.9965178,50,1.0,0.06329845506247454,1.2222557067871094,0.01831564,6.024213022796087,301.2106511398044
0.6603360148283619,-1.0193777,51,-1.0,17.19283069849265,1.2455506324768066,0.019873515,5.910153341986504,301.41782044131173
0.6666739871260629,-0.9744884,52,-0.9591837,17.224443992973345,1.2794315814971924,0.019873515,5.7998726240065075,301.5933764483384
0.6727957978818276,-0.9453394,53,-0.9183673,17.245661254959643,1.3068621158599854,0.019873515,5.693353116856203,301.7477151933788
0.6787676400614807,-0.84360176,54,-0.877551,17.317789795145835,1.3296945095062256,0.019873515,5.58944306293024,301.82992539823294
0.6845427391801113,-0.8232803,55,-0.8367347,17.337326793599278,1.3615925312042236,0.019873515,5.488956338266067,301.8925986046337
0.6901055138187296,-0.79877037,56,-0.79591835,17.331411269603542,1.3877294063568115,0.019873515,5.39216405955411,301.96118733503016
0.6954976335314644,-0.769421,57,-0.75510204,17.355740271536195,1.412811040878296,0.019873515,5.298341176552526,302.005447063494
0.7007358369060914,-0.6964506,58,-0.71428573,17.38805366912115,1.435210943222046,0.019873515,5.207196437834015,302.01739339437285
0.7058104154194346,-0.65421206,59,-0.67346936,17.40236586396408,1.459038257598877,0.019873515,5.1188987717018435,302.01502753040876
0.710712874323885,-0.61753094,60,-0.63265306,17.39926832454436,1.4896836280822754,0.019873515,5.033595986764407,302.0157592058644
0.7154362735259335,-0.59334904,61,-0.59183675,17.379819926289922,1.5145916938781738,0.019873515,4.951408840648762,302.0359392795745
0.7199844693256423,-0.5448316,62,-0.5510204,17.35518478807712,1.5378119945526123,0.019873515,4.872270233733828,302.0807544914974
0.7244137885707692,-0.51467,63,-0.5102041,17.383149522774264,1.5608880519866943,0.019873515,4.79520007886862,302.0976049687231
0.7286592032670335,-0.45605302,64,-0.46938777,17.33249372689136,1.5954625606536865,0.019873515,4.7213298631536205,302.1651112418317
0.7327909863432341,-0.44095966,65,-0.42857143,17.3517167960293,1.6222643852233887,0.019873515,4.6494368376277295,302.2133944458024
0.7366916963284947,-0.3630096,66,-0.3877551,17.23013850944559,1.6460380554199219,0.019873515,4.581564483884194,302.3832559363568
0.7404848725050688,-0.3518607,67,-0.3469388,17.240520302765812,1.6717321872711182,0.019873515,4.515563218411806,302.542735633591
0.7440700789353191,-0.3018745,68,-0.30612245,17.126453029860393,1.6985828876495361,0.019873515,4.45318062652545,302.8162826037306
0.7474914948088184,-0.27494112,69,-0.26530612,17.054571271197744,1.7268767356872559,0.019873515,4.393647990326563,303.16171133253283
0.7508024130172238,-0.22757997,70,-0.2244898,17.03905038751127,1.752199649810791,0.019873515,4.336038013500309,303.5226609450216
0.7535422960052343,-0.17032278,71,-0.18367347,16.44881342988789,1.780090570449829,0.019873515,4.2883640495089255,304.4738475151337
0.7560184753802509,-0.13290325,72,-0.14285715,16.213793471511856,1.809398889541626,0.019873515,4.245278528383636,305.6600540436218
0.7574599797701455,-0.08630122,73,-0.10204082,14.985720347660331,1.8344714641571045,0.019873515,4.220196351999472,308.07433369596146
0.7583484489026844,-0.05738277,74,-0.06122449,14.323796503057759,1.8585476875305176,0.019873515,4.204736989093293,311.1505371929037
0.7574196525692952,-0.01978368,75,-0.020408163,11.983183795833815,1.8897719383239746,0.019873515,4.220898045294265,316.5673533970699
0.7544499812487732,0.016961277,76,0.020408163,9.252008600447505,1.921553611755371,0.019873515,4.272570326271347,324.7153447966224
0.7518197174919159,0.014595557,77,0.06122449,9.603402292291372,1.9532241821289062,0.019873515,4.318336915640662,332.511942504331
0.7488290959531768,0.09482184,78,0.10204082,9.022791531982598,1.981353759765625,0.019873515,4.370373730414722,340.8891509723484
0.7458337075220617,0.14540184,79,0.14285715,8.912165332174485,2.009199619293213,0.019873515,4.422493489116125,349.37698564017387
0.7428533123443825,0.17406444,80,0.18367347,8.828796423554463,2.0343313217163086,0.019873515,4.474352365207743,357.9481892166194
0.7398142738278698,0.22531788,81,0.2244898,8.64242674961928,2.0630311965942383,0.019873515,4.527231635395064,366.70576246700017
0.7366701455893823,0.28080732,82,0.26530612,8.386726193930764,2.0860886573791504,0.019873515,4.581939466744749,375.7190362730694
0.7334804546335428,0.3132053,83,0.30612245,8.211508854832106,2.1163218021392822,0.019873515,4.637440089376353,384.9075274182373
0.7302144624447664,0.3500545,84,0.3469388,7.988985727507946,2.1475043296813965,0.019873515,4.694268353461064,394.3185416907294
0.7266361496121356,0.43099448,85,0.3877551,7.413406967078009,2.171605348587036,0.019873515,4.75653099674884,404.30513472365135
0.723226568623694,0.4143686,86,0.42857143,7.54137201214718,2.19731068611145,0.019873515,4.815857705947723,414.16376271150415
0.7195864451546854,0.4722976,87,0.46938777,7.073723386667096,2.2248644828796387,0.019873515,4.879195854308471,424.490039324837
