IWMin,LQGmu1_actor,LQGmu1_higher,Bound,ReturnStepMax,IWMax,TimestepsSoFar,ReturnMean,DenMISELogFirst,TimeElapsed,ReturnLastEpisode,ReturnMax,IWMean,DenMISELogLast,delta,ReturnMin,IWLastEpisode,LQGsigma_higher,ReturnAbsMax,IWFirstEpisode,Iteration,DenMISEMeanLog
,0.2652419,0.3131313,71.07561,19.19989,19.02788,5060,11.969549,-0.66597635,8476.060829877853,17.22862,17.41081,0.79124737,-0.6968773,9.497525e-09,,5.9345834e-36,0.052366152,17.41081,1.8396227e-14,253,-0.8593155
,0.33254284,0.2929293,71.21974,19.19989,11.980849,5080,11.955748,-0.66992116,8507.823289632797,8.464111,17.41081,0.86977285,-0.91935134,9.42289e-09,,10.372499,0.09219601,17.41081,0.0003594286,254,-0.86042964
,-0.22480425,0.05050505,70.91342,19.19989,5.7056046,5100,11.940619,-0.673849,8539.403559207916,8.097817,17.41081,0.9753175,-0.7475452,9.349129e-09,,0.95437336,0.14971977,17.41081,2.7177577,255,-0.86053264
,-0.021423578,-0.6969697,70.82257,19.19989,17.090157,5120,11.9602585,-0.66716146,8571.078251361847,16.968225,17.41081,0.87844205,-0.718031,9.276231e-09,,1.0504485,0.46409,17.41081,0.77496976,256,-0.86009437
,-0.5692721,-0.5555556,70.49576,19.19989,38.716015,5140,11.959431,-0.6680374,8602.39642572403,11.747637,17.41081,1.241307,-0.7127795,9.204183e-09,,,0.01831564,17.41081,,257,-0.86000854
,0.60661805,0.5555556,70.48867,19.19989,19.441137,5160,11.980429,-0.6719209,8633.993458509445,17.377113,17.41081,0.9513183,-0.5780751,9.13297e-09,,,0.052366152,17.41081,9.0303996e-36,258,-0.85824656
,0.7760339,0.61616164,70.48645,19.19989,6.466455,5180,11.95639,-0.67578936,8665.808770179749,5.7542734,17.41081,0.9674411,-0.7742932,9.062582e-09,,3.026244,0.28578222,17.41081,0.09876114,259,-0.8581852
,-0.37231904,-0.3939394,70.23042,19.19989,25.085682,5200,11.924334,-0.67926174,8696.472396612167,3.6215708,17.41081,1.2389829,-0.99141973,8.9930055e-09,,,0.026347978,17.41081,1.3444006e-22,260,-0.85883534
,-0.63884,-0.6363636,69.95221,19.19989,49.61517,5220,11.944918,-0.68310046,8726.816462039948,17.296806,17.41081,0.9391562,-0.5884503,8.924226e-09,,,0.01831564,17.41081,,261,-0.8570341
,1.6244776,1.0,69.95442,19.19989,52.982475,5240,11.96571,-0.6869245,8757.734343767166,17.392391,17.41081,1.2390999,-0.6111853,8.856231e-09,,0.19192484,1.0,17.41081,0.4231446,262,-0.8565609
,-0.7982093,-0.75757575,69.89981,19.19989,38.753197,5260,11.920213,-0.6891204,8788.533428668976,,17.41081,1.2472014,-4.63765,8.78901e-09,,,0.01831564,17.41081,,263,-0.8702157
,-0.801767,-0.8181818,70.54285,19.19989,28.853512,5280,11.940696,-0.69291544,8819.572842121124,17.327793,17.41081,1.1956826,-0.7693932,8.722553e-09,,24.520643,0.026347978,17.41081,,264,-0.86916107
,-0.9566072,-1.0,69.810135,19.19989,19.919748,5300,11.961114,-0.69669616,8850.45923280716,17.351477,17.41081,0.67117137,-0.66755235,8.656847e-09,,0.0065414724,0.05029252,17.41081,,265,-0.8678117
,-0.3700607,-0.35353535,69.792175,19.19989,38.795277,5320,11.980951,-0.70046264,8881.722636699677,17.238075,17.41081,0.9931955,-0.62056744,8.591879e-09,,,0.01831564,17.41081,3.6465834e-34,266,-0.86817163
,-0.58909744,-0.5959596,69.72787,19.19989,18.80258,5340,12.000569,-0.704215,8913.06338095665,17.218971,17.41081,0.8208786,-0.53497803,8.527643e-09,,0.00010407411,0.046388343,17.41081,2.8260814e-22,267,-0.86711544
,-1.6841309,-1.0,69.73878,19.19989,70.713936,5360,12.020664,-0.70795333,8944.097723007202,17.385916,17.41081,0.89031464,-0.8877829,8.464122e-09,,0.8908528,1.0,17.41081,0.5501657,268,-0.8679083
,0.7532658,0.75757575,69.226234,19.19989,39.618607,5380,12.039883,-0.709627,8975.165242671967,17.190294,17.41081,1.0782968,-4.6041136,8.401309e-09,,,0.026347978,17.41081,,269,-0.88232243
,-0.7885958,-0.7979798,69.132935,19.19989,43.863724,5400,12.009878,-0.71333754,9006.6740732193,3.9385877,17.41081,1.0114192,-0.8379309,8.3391924e-09,,,0.01831564,17.41081,,270,-0.8820686
,-0.84646255,-0.8181818,68.9636,19.19989,16.957422,5420,12.029574,-0.7170344,9037.756689786911,17.347502,17.41081,1.1576918,-0.5601842,8.277762e-09,,13.58988,0.037902914,17.41081,,271,-0.88102365
,0.85223913,0.85858583,68.9304,19.19989,67.92653,5440,12.048997,-0.7207176,9069.020540952682,17.312544,17.41081,0.7287248,-0.3294149,8.2170075e-09,,,0.01831564,17.41081,,272,-0.87850034
,-0.3384496,-0.37373737,68.91783,19.19989,19.785831,5460,12.0139885,-0.72438735,9100.322391748428,2.4918385,17.41081,1.1440828,-0.98005474,8.15692e-09,,,0.034960534,17.41081,9.99911e-11,273,-0.880074
,-0.31415018,-0.3131313,68.81831,19.19989,29.74552,5480,12.0328455,-0.7280437,9131.422604560852,17.180882,17.41081,1.0023228,-0.62391746,8.09749e-09,,17.808203,0.026347978,17.41081,8.283942e-11,274,-0.87871057
,-0.72192043,-0.6969697,68.76369,19.19989,17.333492,5500,12.051504,-0.73168665,9162.914745807648,17.163984,17.41081,0.9198503,-0.5768338,8.038706e-09,,3.3649087e-13,0.048301,17.41081,2.13419e-30,275,-0.87772185
,-0.23850758,-0.23232323,68.531395,19.19989,46.98609,5520,12.070798,-0.7353164,9194.672246694565,17.376602,17.41081,1.0029843,-0.73016363,7.980559e-09,,,0.01831564,17.41081,3.9600937e-07,276,-0.87753487
,-0.12034958,-0.11111111,68.52813,19.19989,47.338024,5540,12.088631,-0.7389331,9225.25527882576,17.010376,17.41081,1.0095153,-0.6150431,7.923042e-09,,1.2574779e-09,0.01831564,17.41081,39.719788,277,-0.87678343
,-0.24967729,-0.23232323,68.50423,19.19989,28.198753,5560,12.102525,-0.6085367,9256.162900209427,15.951266,17.41081,0.9898987,-0.6099493,7.866144e-09,,0.003335847,0.026347978,17.41081,0.0035463711,278,-0.8759754
,-0.55438614,-0.57575756,68.05313,19.19989,45.76736,5580,12.120295,-0.61211467,9287.137894153595,17.06029,17.41081,1.0368367,-0.5413765,7.809857e-09,,,0.01831564,17.41081,,279,-0.874933
,0.6459348,0.67676765,68.02155,19.19989,40.14776,5600,12.13905,-0.6156925,9318.563123703003,17.371576,17.41081,0.9267373,-0.4278141,7.754172e-09,,,0.026347978,17.41081,,280,-0.8734007
,0.83188665,0.83838385,68.01281,19.19989,41.620968,5620,12.114732,-0.61925757,9349.79997086525,5.3059025,17.41081,0.8336001,-0.8415691,7.6990805e-09,,9.1365276e-11,0.026347978,17.41081,,281,-0.873708
,-0.37078935,-0.3939394,67.92775,19.19989,12.734333,5640,12.081716,-0.62281,9381.609926700592,2.803911,17.41081,1.1127553,-0.89906174,7.644575e-09,,,0.048301,17.41081,1.7389535e-06,282,-0.8745261
,-0.9352209,-0.959596,67.85928,19.19989,43.222935,5660,12.100079,-0.6263498,9413.364761829376,17.278492,17.41081,1.1184326,-0.46752563,7.590645e-09,,,0.01831564,17.41081,,283,-0.87275124
,-0.9404641,-0.9191919,67.9523,19.19989,45.94822,5680,12.11823,-0.6298771,9445.180480718613,17.25533,17.41081,0.95798117,-0.6607007,7.537283e-09,,28.755102,0.01831564,17.41081,,284,-0.87179124
,-0.53932345,-0.6363636,67.72119,19.19989,12.636915,5700,12.136213,-0.63339204,9476.849942684174,17.243305,17.41081,0.87352115,-0.5487026,7.484482e-09,,5.6177516e-05,0.06155164,17.41081,7.05031e-15,285,-0.87097025
,-0.5030542,-0.53535354,68.10297,19.19989,26.210697,5720,12.154627,-0.63689464,9508.626372098923,17.402216,17.41081,1.1820762,-0.50918543,7.432235e-09,,24.909756,0.026347978,17.41081,,286,-0.87018406
,-0.4965053,-0.4949495,68.50646,19.19989,51.81939,5740,12.17279,-0.6403851,9540.6228454113,17.367355,17.41081,0.8773036,-0.8067975,7.3805317e-09,,44.254402,0.01831564,17.41081,,287,-0.8694595
,-0.35276332,-0.27272728,67.5341,19.19989,12.47702,5760,12.1907425,-0.6438633,9572.252628803253,17.343256,17.41081,1.0307165,-0.7181491,7.3293682e-09,,0.003300834,0.05452527,17.41081,0.28620538,288,-0.8695169
,-0.9902264,-1.0,67.47955,19.19989,12.118802,5780,12.208171,-0.6463363,9603.851447582245,17.227585,17.41081,0.6425079,-0.53504694,7.278733e-09,,2.1119458e-12,0.08503889,17.41081,5.466459e-23,289,-0.86830395
,-0.37461215,-0.47474748,67.207214,19.19989,5.4206486,5800,12.225424,-0.6497906,9635.929596424103,17.211496,17.41081,0.99814916,-0.64948493,7.228622e-09,,0.043165438,0.1690133,17.41081,0.5041066,290,-0.86880237
,-0.37452984,-0.37373737,67.84371,19.19989,34.780663,5820,12.242814,-0.6514961,9667.860441923141,17.28618,17.41081,1.4098383,-0.46271908,7.1790263e-09,,34.55802,0.01831564,17.41081,,291,-0.8674245
,-0.8840079,-1.0,67.16764,19.19989,33.27862,5840,12.259872,-0.65492666,9699.489296674728,17.224031,17.41081,0.739536,-0.35418013,7.129939e-09,,0.0003078249,0.14379106,17.41081,4.056551e-08,292,-0.8644769
,-0.8510382,-0.85858583,67.45603,19.19989,34.19771,5860,12.27705,-0.6583454,9731.049013376236,17.292955,17.41081,1.3806186,-0.60592437,7.081353e-09,,15.236889,0.01831564,17.41081,,293,-0.86451393
,0.777882,0.7979798,67.14214,19.19989,32.74441,5880,12.294228,-0.6617525,9762.657917261124,17.32685,17.41081,0.96559215,-0.31524992,7.033262e-09,,,0.03640201,17.41081,,294,-0.86154276
,0.75043464,0.75757575,66.85788,19.19989,19.974249,5900,12.264739,-0.66514814,9793.175673007965,3.5954242,17.41081,0.9999069,-0.91830266,6.985661e-09,,18.940351,0.048301,17.41081,,295,-0.8619561
,0.92561126,0.959596,66.60848,19.19989,74.485825,5920,12.236742,-0.6685323,9825.474712371826,3.977348,17.41081,0.9022783,-0.82846683,6.93854e-09,,2.3944814e-27,0.01831564,17.41081,,296,-0.8619249
,0.9527699,0.959596,66.62082,19.19989,34.207607,5940,12.199932,-0.6719049,9858.116300344467,1.3041852,17.41081,0.91198564,-1.0225298,6.891894e-09,,19.779562,0.034960534,17.41081,,297,-0.86303765
,-0.08935023,-0.09090909,66.60131,19.19989,33.585785,5960,12.16181,-0.67526627,9889.962091445923,0.83971816,17.41081,0.95270544,-0.92741317,6.8457173e-09,,,0.026347978,17.41081,15.67133,298,-0.8636534
,0.5330168,0.5555556,66.550735,19.19989,12.230419,5980,12.173924,-0.62736416,9921.417227268219,15.783781,17.41081,0.95391315,-0.698929,6.8000032e-09,,2.7429796e-11,0.088545166,17.41081,1.8137138e-12,299,-0.8633774
,0.9363838,0.93939394,66.46857,19.19989,18.67912,6000,12.155071,-0.63070303,9952.966378688812,6.517958,17.41081,1.0065391,-0.93366945,6.754745e-09,,1.6138407e-11,0.05452527,17.41081,,300,-0.86380136
,-0.053268313,-0.13131313,66.364365,19.19989,4.737048,6020,12.118415,-0.6340308,9984.323904514313,1.1215605,17.41081,0.9865535,-0.86559683,6.7099384e-09,,7.8708115e-07,0.1907931,17.41081,3.9358306,301,-0.86386484
,-2.3209286,-1.0,66.25419,19.19989,63.0491,6040,12.125363,-0.6243565,10015.658835411072,14.21695,17.41081,0.93774676,-0.90496624,6.6655748e-09,,0.629945,1.0,17.41081,0.50604355,302,-0.8640561
,0.9068897,0.8989899,66.10189,19.19989,14.51953,6060,12.122639,-0.62598807,10047.31897354126,11.299804,17.41081,0.9832662,-5.5994477,6.6216503e-09,,,0.08167148,17.41081,1.2848417e-33,303,-0.8799785
,-0.082520574,-0.05050505,65.88498,19.19989,53.472305,6080,12.088079,-0.62928295,10078.675607204437,1.6165413,17.41081,0.88460964,-1.0117435,6.578159e-09,,,0.01831564,17.41081,0.026205659,304,-0.88051283
,-0.53826714,-0.5151515,65.69396,19.19989,40.20639,6100,12.097546,-0.6324808,10110.430748224258,14.97556,17.41081,1.1219115,-0.70102024,6.535094e-09,,,0.01831564,17.41081,,305,-0.88045
,-1.0231427,-0.97979796,65.51012,19.19989,41.195034,6120,12.114824,-0.6357541,10141.949322938919,17.38475,17.41081,1.0340927,-0.42767543,6.49245e-09,,,0.01831564,17.41081,,306,-0.8787385
,-0.09832923,-0.09090909,65.46836,19.19989,43.506554,6140,12.131386,-0.6390168,10173.420436143875,17.199125,17.41081,1.1480697,-1.2100251,6.450223e-09,,,0.01831564,17.41081,10.955781,307,-0.8798483
,-0.53426343,-0.53535354,65.47464,19.19989,16.324127,6160,12.14192,-0.6072043,10204.84915804863,15.37573,17.41081,1.0417583,-0.56008774,6.408407e-09,,2.4959802e-28,0.037902914,17.41081,2.0060309e-25,308,-0.8785149
,-0.39200372,-0.35353535,65.39302,19.19989,11.820465,6180,12.158944,-0.6104458,10236.773030996323,17.40252,17.41081,1.117008,-0.3934925,6.366996e-09,,0.09342448,0.059114277,17.41081,0.005329705,309,-0.8768759
,-0.7283448,-0.7171717,65.35393,19.19989,50.354088,6200,12.175404,-0.6136595,10268.19466805458,17.26136,17.41081,0.8017674,-0.36177588,6.3259846e-09,,,0.01831564,17.41081,,310,-0.87487835
,-0.6826189,-0.75757575,65.344475,19.19989,12.152035,6220,12.192141,-0.6168802,10299.89243888855,17.380682,17.41081,1.0078466,-0.64867437,6.2853682e-09,,11.773804,0.056773428,17.41081,6.1962582e-27,311,-0.8749018
,-0.85216576,-0.7171717,65.313446,19.19989,9.867171,6240,12.208733,-0.6200904,10331.882201433182,17.368582,17.41081,0.9529591,-0.6392046,6.245142e-09,,8.746853,0.078437395,17.41081,2.6318104e-12,312,-0.8741612
,-0.8393046,-0.85858583,65.995926,19.19989,32.309456,6260,12.225027,-0.6232904,10363.333097934723,17.308897,17.41081,1.4347519,-0.36575055,6.2053003e-09,,29.529163,0.01831564,17.41081,,313,-0.8727132
,-0.87577516,-0.85858583,64.9798,19.19989,20.85001,6280,12.241266,-0.6264802,10395.575688123703,17.324263,17.41081,1.2564054,-0.30783513,6.165839e-09,,15.760414,0.026347978,17.41081,,314,-0.86970013
,0.0974431,0.11111111,64.95849,19.19989,21.222593,6300,12.257278,-0.6296599,10426.99831700325,17.285126,17.41081,1.0118768,-0.41378736,6.1267533e-09,,,0.05029252,17.41081,0.00036140153,315,-0.8675351
,-0.1461545,-0.15151516,64.93665,19.19989,43.445137,6320,12.247027,-0.63282824,10458.40653181076,9.018203,17.41081,1.1247008,-0.8686338,6.0880376e-09,,,0.01831564,17.41081,9.995119,316,-0.8675632
,-0.81971526,-0.7373737,64.941986,19.19989,5.672575,6340,12.260503,-0.6048476,10489.480359077454,16.518654,17.41081,0.95131606,-0.55483603,6.049688e-09,,0.0002536749,0.13262868,17.41081,0.00011143672,317,-0.8663663
,0.25814563,0.37373737,64.89081,19.19989,3.874379,6360,12.276475,-0.6079968,10521.231642484665,17.33947,17.41081,0.9568136,-0.43071905,6.0116996e-09,,0.011432486,0.37919793,17.41081,0.8257539,318,-0.86516166
,0.26517427,0.25252524,65.47661,19.19989,60.638466,6380,12.26463,-0.6085433,10553.669882774353,8.497927,17.41081,1.2257115,-1.0446553,5.9740675e-09,,59.064747,0.01831564,17.41081,,319,-0.86586404
,-0.40090227,-0.37373737,64.73345,19.19989,32.885174,6400,12.252754,-0.6116732,10585.225445747375,8.4644375,17.41081,1.4016228,-0.9293965,5.9367875e-09,,,0.01831564,17.41081,,320,-0.8656107
,-0.39871293,-0.3939394,64.49224,19.19989,3.6994994,6420,12.268576,-0.6147933,10616.951955080032,17.331644,17.41081,0.97712463,-0.36980432,5.899856e-09,,2.3740494,0.24313428,17.41081,1.613954,321,-0.86298275
,-0.377421,-0.3939394,64.47925,19.19989,30.190058,6440,12.284112,-0.61288834,10648.695404052734,17.271233,17.41081,1.4132469,-0.35681155,5.8632685e-09,,30.081493,0.01831564,17.41081,,322,-0.8614867
,-0.9397501,-0.93939394,64.20352,19.19989,40.52471,6460,12.299468,-0.6159892,10680.95496892929,17.243938,17.41081,1.0839634,-0.24960004,5.8270193e-09,,,0.01831564,17.41081,,323,-0.85844773
,-0.9576482,-0.959596,64.05409,19.19989,24.762362,6480,12.314755,-0.6190803,10712.454872846603,17.25252,17.41081,1.013286,-0.5026363,5.791106e-09,,18.847664,0.026347978,17.41081,,324,-0.8572371
,-0.11290688,-0.11111111,63.96773,19.19989,28.073946,6500,12.329921,-0.62216204,10743.964898824692,17.243357,17.41081,1.0908642,-0.4165462,5.755523e-09,,,0.026347978,17.41081,26.385963,325,-0.85592
,1.1889833,0.07070707,63.970253,19.19989,15.0988655,6520,12.340871,-0.5471742,10775.718799114227,15.900024,17.41081,1.056071,-0.54274446,5.720268e-09,,0.67499423,1.0,17.41081,0.67699593,326,-0.8547718
,0.3154856,0.2929293,63.64903,19.19989,56.19282,6540,12.303131,-0.5481624,10806.764223098755,,17.41081,0.3949607,-3.6221983,5.685335e-09,,,0.01831564,17.41081,,327,-0.86308104
,-0.36902955,-0.37373737,63.595306,19.19989,20.332579,6560,12.290617,-0.55121595,10838.184266090393,8.198457,17.41081,1.2823261,-1.0780482,5.650721e-09,,,0.026347978,17.41081,2.5005088e-19,328,-0.8656285
,-0.7937288,-0.83838385,63.530075,19.19989,14.889723,6580,12.305781,-0.55426,10869.636004447937,17.279469,17.41081,1.1921954,-0.25345272,5.616422e-09,,6.8372695e-33,0.037902914,17.41081,,329,-0.86299527
,0.7687206,0.67676765,63.3131,19.19989,17.8141,6600,12.321096,-0.55729496,10901.918959379196,17.35982,17.41081,0.9701427,-0.57873374,5.582434e-09,,,0.059114277,17.41081,,330,-0.8616103
,-0.39469972,-0.41414142,63.144302,19.19989,18.144468,6620,12.295125,-0.56032073,10933.42846274376,3.7244277,17.41081,1.1674751,-0.89662206,5.548755e-09,,,0.034960534,17.41081,1.0149774e-14,331,-0.8618537
,-0.26303586,-0.25252524,63.15117,19.19989,40.681595,6640,12.310134,-0.56333727,10964.225458621979,17.278437,17.41081,1.030159,-0.20024608,5.5153784e-09,,2.191114e-12,0.01831564,17.41081,2.190126e-10,332,-0.85941803
,0.287695,0.21212122,63.091846,19.19989,20.326752,6660,12.324366,-0.56634486,10996.258674621582,17.04909,17.41081,0.88051844,-0.5144565,5.482303e-09,,1.686299e-17,0.052366152,17.41081,2.2608532e-08,333,-0.8584064
,-1.0113307,-1.0,63.039825,19.19989,35.698326,6680,12.3124695,-0.5693433,11028.906270503998,8.351075,17.41081,0.7660951,-1.0064223,5.4495244e-09,,3.6404713e-06,0.24313428,17.41081,0.0041923574,334,-0.85925674
,-1.0010109,-1.0,64.183365,19.19989,36.46512,6700,12.327046,-0.57232034,11061.325365543365,17.196035,17.41081,0.94998544,-0.93590945,5.417038e-09,,35.19369,0.026347978,17.41081,,335,-0.86021566
,0.9380604,0.85858583,63.049736,19.19989,10.544357,6720,12.34155,-0.5753009,11093.844348192215,17.19972,17.41081,0.9908073,-0.64220303,5.384841e-09,,,0.11283618,17.41081,2.760908e-16,336,-0.85981876
,-0.54834515,-0.53535354,62.8034,19.19989,34.581364,6740,12.30817,-0.5782727,11125.609648704529,1.092947,17.41081,1.2259562,-0.91569215,5.352931e-09,,,0.01831564,17.41081,,337,-0.86003923
,-0.047945246,-0.07070707,62.766205,19.19989,30.776932,6760,12.323153,-0.58123565,11157.056325674057,17.371773,17.41081,0.9393284,-0.37268114,5.321304e-09,,,0.026347978,17.41081,4.4629493,338,-0.8580524
,-1.0160432,-0.97979796,62.733673,19.19989,18.03569,6780,12.326394,-0.5710723,11188.889759540558,13.4224205,17.41081,0.9676064,-0.76881677,5.289956e-09,,,0.03640201,17.41081,,339,-0.85804516
,-0.48955023,-0.53535354,62.678165,19.19989,11.431572,6800,12.34071,-0.5740178,11220.538075685501,17.193733,17.41081,0.9284052,-0.9198035,5.2588853e-09,,2.4381105e-16,0.05452527,17.41081,3.6113857e-12,340,-0.8583782
,-0.017207596,0.01010101,62.636604,19.19989,57.098557,6820,12.355489,-0.57695466,11252.53400683403,17.380354,17.41081,0.8741523,-0.7571572,5.2280864e-09,,,0.01831564,17.41081,3.2169228e-10,341,-0.8583237
,-0.19019896,-0.1919192,62.52183,19.19989,56.114155,6840,12.352553,-0.57988286,11284.447838306427,11.351652,17.41081,0.6075685,-0.8656715,5.1975575e-09,,9.027344e-19,0.01831564,17.41081,0.020427588,342,-0.8588437
,-0.052553274,-0.05050505,62.40267,19.19989,23.839748,6860,12.365385,-0.58274287,11316.92588710785,16.753597,17.41081,0.93549067,-0.80076224,5.167295e-09,,0.01547739,0.03640201,17.41081,3.0516396,343,-0.8599017
,-1.0108418,-1.0,62.378273,19.19989,41.14008,6880,12.36864,-0.57679653,11348.612061977386,13.485207,17.41081,1.1627641,-0.69267786,5.1372964e-09,,,0.01831564,17.41081,,344,-0.85966057
,0.5218073,0.4949495,62.381355,19.19989,64.373,6900,12.382651,-0.5796993,11380.455420970917,17.202374,17.41081,1.0240065,-0.69160736,5.107558e-09,,,0.01831564,17.41081,,345,-0.8588562
,-0.053082883,-0.09090909,62.335075,19.19989,14.491489,6920,12.366012,-0.5825936,11411.81215929985,6.6256123,17.41081,1.007293,-0.9857727,5.0780775e-09,,3.0104487e-37,0.046388343,17.41081,12.523605,346,-0.85933954
,-1.298572,-1.0,62.29213,19.19989,59.32952,6940,12.369422,-0.54992384,11443.786279916763,13.549275,17.41081,1.0166934,-0.6635191,5.0488507e-09,,0.49472886,1.0,17.41081,0.46974504,347,-0.8587961
,0.5456481,0.3939394,62.10902,19.19989,16.727287,6960,12.383295,-0.5514487,11474.268427610397,17.196959,17.41081,0.91307807,-3.7251825,5.019876e-09,,,0.069483444,17.41081,1.21446265e-11,348,-0.8670664
,-0.6981868,-0.67676765,62.00931,19.19989,42.674194,6980,12.366133,-0.5543182,11506.077922821045,6.393908,17.41081,1.0226221,-1.1034377,4.99115e-09,,,0.01831564,17.41081,,349,-0.86802816
,-0.32997733,-0.3939394,61.969612,19.19989,11.156721,7000,12.380435,-0.55717933,11537.91696548462,17.371498,17.41081,1.1485335,-0.661258,4.96267e-09,,3.875516e-08,0.048301,17.41081,1.628489e-06,350,-0.8675028
,-0.29436192,-0.27272728,61.942703,19.19989,26.824112,7020,12.394295,-0.5600324,11569.781928300858,17.245665,17.41081,1.025179,-0.64170086,4.934433e-09,,2.7142081,0.026347978,17.41081,1.5762571e-06,351,-0.86647475
,-0.3588404,-0.33333334,61.793655,19.19989,11.862011,7040,12.407654,-0.5628774,11601.360490560532,17.096628,17.41081,1.0829964,-0.5959959,4.906436e-09,,9.390069,0.06408951,17.41081,0.044585332,352,-0.8657119
,-0.88678354,-0.9191919,61.583088,19.19989,19.098007,7060,12.421297,-0.56558764,11633.391955375671,17.223663,17.41081,0.94582,-0.35403582,4.8786775e-09,,,0.041092936,17.41081,,353,-0.8640545
,-0.45196033,-0.53535354,61.569897,19.19989,9.416977,7080,12.435042,-0.56841654,11665.935973882675,17.286713,17.41081,0.90838504,-0.57904977,4.8511537e-09,,0.00039707887,0.078437395,17.41081,7.689683e-06,354,-0.8634396
,0.5618648,0.5555556,61.54629,19.19989,62.666225,7100,12.448979,-0.57123744,11698.158149242401,17.382792,17.41081,0.9093527,-0.741946,4.8238613e-09,,,0.01831564,17.41081,,355,-0.8633742
,-1.4541649,-1.0,61.544933,19.19989,34.027824,7120,12.43151,-0.5740503,11730.852617263794,6.2303867,17.41081,0.8494173,-0.94586676,4.796799e-09,,0.00013734704,0.34976107,17.41081,0.08593107,356,-0.8639976
,-0.1708362,-0.17171717,61.44991,19.19989,27.115456,7140,12.444862,-0.576614,11762.563144683838,17.198301,17.41081,0.8275704,-4.104982,4.7699635e-09,,,0.026347978,17.41081,4.1464953,357,-0.87353194
,-1.0619823,-1.0,61.42631,19.19989,32.082993,7160,12.456647,-0.5678634,11794.241120100021,16.663118,17.41081,0.9142181,-0.6569123,4.7433533e-09,,0.39336222,0.50314915,17.41081,0.30388257,358,-0.87346596
,-0.07601607,1.0,61.411507,19.19989,57.156223,7180,12.469854,-0.5698043,11825.912698745728,17.198675,17.41081,1.2779661,-2.1477892,4.7169646e-09,,0.40777716,1.0,17.41081,0.37637794,359,-0.87729216
,0.026843242,0.05050505,61.327976,19.19989,51.75437,7200,12.477102,-0.57153815,11857.849801540375,15.079391,17.41081,1.3847408,-0.56167,4.6907958e-09,,1.6603395e-09,0.01831564,17.41081,4.022261e-18,360,-0.8757555
,0.11735888,0.11111111,61.12687,19.19989,59.83124,7220,12.468063,-0.57431203,11889.669954299927,9.21375,17.41081,0.9709359,-0.8444333,4.664844e-09,,0.0012830619,0.01831564,17.41081,6.195102e-34,361,-0.8747934
,-1.0194217,-1.0,61.055943,19.19989,32.024086,7240,12.4584255,-0.5770783,11921.161832809448,8.979254,17.41081,0.85791975,-0.88355607,4.639107e-09,,,0.05029252,17.41081,,362,-0.87504673
,-0.14702708,-0.1919192,61.041145,19.19989,21.951452,7260,12.471493,-0.5798369,11952.812574148178,17.201433,17.41081,0.84638685,-0.9114827,4.613582e-09,,,0.039465707,17.41081,3.5491762,363,-0.87557936
,0.29677585,0.3131313,61.045536,19.19989,67.64851,7280,12.482717,-0.5728581,11985.0514190197,16.557098,17.41081,0.6687781,-0.54388773,4.588267e-09,,,0.01831564,17.41081,,364,-0.8751268
,0.27472678,0.27272728,61.15571,19.19989,38.926414,7300,12.471265,-0.5756015,12017.170350074768,8.3027525,17.41081,0.9534028,-1.0117784,4.5631605e-09,,27.458244,0.026347978,17.41081,,365,-0.87648606
,-0.45217857,-0.47474748,61.05896,19.19989,52.346485,7320,12.460189,-0.57833755,12049.199244976044,8.417481,17.41081,0.7482807,-0.88369393,4.538259e-09,,,0.01831564,17.41081,,366,-0.87672716
,0.143222,0.11111111,60.998154,19.19989,13.475446,7340,12.473357,-0.5810661,12081.102740049362,17.292889,17.41081,0.9646127,-0.7132494,4.513562e-09,,7.727973e-13,0.07234835,17.41081,0.058051232,367,-0.877038
,-0.4219367,-0.43434343,60.89151,19.19989,12.254168,7360,12.463695,-0.58362895,12112.604729175568,8.917893,17.41081,1.0689481,-0.9154973,4.489065e-09,,3.6009836e-17,0.06408951,17.41081,7.051334e-05,368,-0.8772686
,-0.7900119,-0.8181818,60.889126,19.19989,36.97237,7380,12.47688,-0.58634245,12144.57727098465,17.329144,17.41081,1.1634576,-0.44010535,4.464767e-09,,,0.01831564,17.41081,,369,-0.8759218
,-0.7765867,-0.7777778,61.242325,19.19989,27.396873,7400,12.490046,-0.5890488,12176.44703912735,17.34802,17.41081,1.0142682,-0.64477575,4.4406656e-09,,25.904099,0.026347978,17.41081,,370,-0.874952
,-0.3895725,-0.37373737,60.780106,19.19989,7.6018534,7420,12.503159,-0.5917478,12207.752431154251,17.354921,17.41081,1.0727559,-0.57833076,4.416759e-09,,0.00025710807,0.088545166,17.41081,0.13738164,371,-0.87417823
,-0.1476732,-0.13131313,60.574623,19.19989,19.249672,7440,12.516283,-0.59406936,12240.078304767609,17.385126,17.41081,1.0429366,-0.21503702,4.393045e-09,,1.5969301e-10,0.03640201,17.41081,19.030973,372,-0.8722277
,-0.74166024,-0.8181818,60.55049,19.19989,11.949045,7460,12.526698,-0.54686105,12272.362902402878,16.401255,17.41081,1.0882789,-0.52170837,4.3695207e-09,,1.7930303e-32,0.05452527,17.41081,3.7439963e-35,373,-0.8712218
,-0.7685027,-0.7373737,61.437656,19.19989,41.72958,7480,12.5396595,-0.5495385,12304.805829286575,17.373945,17.41081,1.0814452,-0.61608094,4.346186e-09,,39.24233,0.01831564,17.41081,,374,-0.8703326
