LQGmu1_actor,LQGmu1_higher,ReturnStepMax,Bound,Regret,ReturnMin,TimeElapsed,ReturnMax,Iteration,IWLastEpisode,Regret/t,DenMISELogLast,ReturnMean,IWMax,IWMean,LQGsigma_higher,ReturnAbsMax,TimestepsSoFar,DenMISEMeanLog,IWFirstEpisode,delta,DenMISELogFirst,IWMin,ReturnLastEpisode
1.0529629,1.0,18.757532,38453570000000.0,0.36623383,,0.08576464653015137,16.983767,1,5.256943e-15,0.36623383,0.64454794,16.983767,5.256943e-15,5.256943e-15,0.14999999,16.983767,20,0.64454794,5.256943e-15,0.0006079271,0.64454794,,16.983767
-1.3079422,-1.0,18.757532,5778326000.0,17.716234,,0.9555017948150635,16.983767,2,,8.858117,0.22269942,8.491883,4.0953096e-06,2.0476548e-06,0.14999999,16.983767,40,0.087050095,4.0953096e-06,0.00015198177,-0.048599232,,
0.5326546,0.45454547,18.988832,54065.14,17.867287,,1.3880107402801514,17.19895,3,2.5872323e-29,5.955762,-2.227728,11.394238,0.001117226,0.00042496013,0.14999999,17.19895,60,-0.9548519,0.00015765443,6.754746e-05,-0.45406228,,17.19895
-0.3547159,-0.5555556,18.988832,6035.2905,28.695812,,1.8172221183776855,17.19895,4,1.6916002e-11,7.173953,-0.5346426,10.176047,0.47487146,0.11874617,0.14999999,17.19895,80,-1.065455,0.47487146,3.7995444e-05,-0.7416918,,6.521473
0.16046463,0.17171717,19.026525,383.01468,28.802425,,2.3044774532318115,17.243385,5,0.016407749,5.7604856,-1.0703027,11.589515,0.3137839,0.10549247,0.14999999,17.243385,100,-1.222497,0.1972705,2.4317082e-05,-0.85265213,,17.243385
0.82580435,0.7171717,19.026525,367.5168,37.28221,,2.8268849849700928,17.243385,6,0.0044870814,6.2137012,-0.50243944,11.136299,3.0066671,0.58869624,0.14999999,17.243385,120,-1.2372823,2.1642162e-08,1.6886865e-05,-0.996278,,8.870218
-0.11192858,-0.33333334,19.026525,268.22577,51.736504,,3.330153226852417,17.243385,7,5.6963483e-13,7.390929,-0.6858247,9.959071,10.713665,2.4475791,0.14999999,17.243385,140,-1.2205998,6.3966703,1.2406674e-05,-1.1504287,,2.8957093
-0.763327,-0.7777778,19.026525,217.5229,53.411194,,3.8109242916107178,17.243385,8,0.00027806533,6.676399,-0.686502,10.673601,0.12753236,0.028087202,0.14999999,17.243385,160,-1.0730821,0.0053104553,9.498861e-06,-0.634864,,15.675309
-0.17588058,-0.21212122,19.160992,125.30887,53.389526,,4.288801193237305,17.371672,9,0.006250486,5.932169,-0.6984519,11.417831,5.6280184,1.5722919,0.14999999,17.371672,180,-1.1330531,5.6280184,7.505273e-06,-0.75198346,,17.371672
0.5090676,0.3131313,19.160992,121.42902,54.263596,,4.7928266525268555,17.371672,10,0.019401567,5.42636,-0.3934759,11.92364,4.20677,0.6770803,0.14999999,17.371672,200,-1.0270408,0.006561932,6.0792704e-06,-0.37162974,,16.475927
