LQGmu1_actor,LQGmu1_higher,ReturnStepMax,Bound,Regret,ReturnMin,TimeElapsed,ReturnMax,Iteration,IWLastEpisode,Regret/t,DenMISELogLast,ReturnMean,IWMax,IWMean,LQGsigma_higher,ReturnAbsMax,TimestepsSoFar,DenMISEMeanLog,IWFirstEpisode,delta,DenMISELogFirst,IWMin,ReturnLastEpisode
1.0938538,1.0,17.794819,36419343000000.0,1.2646904,,0.060579776763916016,16.08531,1,1.3200675e-12,1.2646904,0.9761759,16.08531,1.3200675e-12,1.3200675e-12,0.14999999,16.08531,20,0.9761759,1.3200675e-12,0.0006079271,0.9761759,,16.08531
-0.9053986,-1.0,17.794819,5472647000.0,18.61469,,1.0310206413269043,16.08531,2,,9.307345,0.08928895,8.042655,4.4541196e-08,2.2270598e-08,0.14999999,16.08531,40,0.18615885,4.4541196e-08,0.00015198177,0.28302875,,
0.40007073,0.45454547,19.073248,54330.047,18.681477,,1.8916003704071045,17.283216,3,5.1818936e-18,6.2271585,-0.31930628,11.122842,0.002555966,0.0009901876,0.14999999,17.283216,60,-0.2526396,0.002555966,6.754746e-05,-0.12243634,,17.283216
-0.54934806,-0.5555556,19.073248,6064.417,28.384083,,2.5925474166870117,17.283216,4,6.5352825e-09,7.0960207,-0.46958527,10.25398,0.32154697,0.09241733,0.14999999,17.283216,80,-0.5223901,0.04812234,3.7995444e-05,-0.4092668,,7.647393
0.041929483,0.17171717,19.180443,390.48206,28.341423,,3.172738552093506,17.39266,5,4.697882e-05,5.6682854,-0.6101177,11.681715,1.6688335,0.5044146,0.14999999,17.39266,100,-0.7005949,0.85319257,2.4317082e-05,-0.62045157,,17.39266
0.64028084,0.7171717,19.180443,368.04837,36.601074,,3.6908130645751953,17.39266,6,0.00017678009,6.1001787,-0.51348335,11.249822,0.5120732,0.13732429,0.14999999,17.39266,120,-0.74708337,1.2873074e-06,1.6886865e-05,-0.64522374,,9.090358
-0.4051051,-0.33333334,19.180443,239.05469,48.578957,,4.015998363494873,17.39266,7,3.5388936e-09,6.939851,-0.6273615,10.41015,2.4298284,0.65787035,0.14999999,17.39266,140,-0.84317046,1.942921,1.2406674e-05,-0.7993742,,5.3721137
-0.5742347,-0.7777778,19.180443,236.95044,48.598686,,4.356817245483398,17.39266,8,0.2249847,6.074836,-0.61642766,11.275165,6.2857113,1.0418092,0.14999999,17.39266,160,-0.85971785,0.0002591241,9.498861e-06,-0.6879535,,17.330263
0.36166337,0.030303031,19.180443,124.84362,48.57299,,5.041455507278442,17.39266,9,0.0015817167,5.3969984,-0.69403964,11.953002,6.4379315,1.1884962,0.14999999,17.39266,180,-0.85568035,3.8557067,7.505273e-06,-0.8057041,,17.375694
0.16858096,0.33333334,19.180443,125.59452,58.009216,,5.689794301986694,17.39266,10,6.867274,5.8009224,-0.96642107,11.549078,6.867274,1.4864521,0.14999999,17.39266,200,-0.86755085,0.05930109,6.0792704e-06,-0.5545014,,7.913761
-0.4841466,-0.47474748,19.180443,124.963135,66.51332,,6.383432865142822,17.39266,11,0.00043380202,6.046665,-0.47604123,11.303335,5.863332,1.5656301,0.14999999,17.39266,220,-0.81219,0.26119432,5.0241906e-06,-0.64389896,,8.845903
1.0477395,0.85858583,19.180443,119.12389,66.4783,,7.126369476318359,17.39266,12,1.7792804e-17,5.539858,-0.51920635,11.8101425,4.0545635,0.57046,0.14999999,17.39266,240,-0.76161736,4.86681e-09,4.221716e-06,-0.70744294,,17.38504
-0.8451546,-0.8787879,19.180443,112.03194,83.82829,,7.694921255111694,17.39266,13,1.3207295e-35,6.44833,-1.1874869,10.90167,8.004218,0.7159448,0.14999999,17.39266,260,-0.8297034,1.1358667e-05,3.5972016e-06,-0.78748566,,
0.5035796,0.5959596,19.180443,112.04392,83.8492,,8.215883731842041,17.39266,14,4.7432837e-20,5.9892282,-0.6781859,11.360772,7.144933,0.83375317,0.14999999,17.39266,280,-0.84640354,9.907503e-05,3.1016684e-06,-0.86159277,,17.329086
-0.22258031,-0.23232323,19.180443,110.48061,94.40341,,8.73574185371399,17.39266,15,3.1552336e-05,6.293561,-0.6924689,11.056439,4.823626,0.76412416,0.14999999,17.39266,300,-0.8529494,4.823626,2.7018984e-06,-0.93057853,,6.795782
-0.6753938,-0.65656567,19.180443,108.46962,94.802765,,9.256088018417358,17.39266,16,0.07906552,5.925173,-0.6697473,11.424828,5.10662,1.1252203,0.14999999,17.39266,320,-0.858491,0.007039553,2.3747152e-06,-0.7162928,,16.950665
-1.1257732,-1.0,19.180443,94.76396,94.78854,,9.777719736099243,17.39266,17,0.46682277,5.575796,-0.60155004,11.774204,4.913606,0.51327795,0.14999999,17.39266,340,-0.84067553,1.2849911e-07,2.103554e-06,-0.7764776,,17.364225
