LQGmu1_actor,LQGmu1_higher,ReturnStepMax,Bound,Regret,ReturnMin,TimeElapsed,ReturnMax,Iteration,IWLastEpisode,Regret/t,DenMISELogLast,ReturnMean,IWMax,IWMean,LQGsigma_higher,ReturnAbsMax,TimestepsSoFar,DenMISEMeanLog,IWFirstEpisode,delta,DenMISELogFirst,IWMin,ReturnLastEpisode
0.92394245,1.0,10.09182,20792543000000.0,8.16657,,0.11220598220825195,9.183431,1,3.6907816e-10,8.16657,0.729777,9.183431,3.6907816e-10,3.6907816e-10,0.14999999,9.183431,20,0.729777,3.6907816e-10,0.0006079271,0.729777,,9.183431
-0.97138184,-1.0,10.09182,3124445400.0,24.184284,,0.9663963317871094,9.183431,2,4.2972785e-36,12.092142,0.15648425,5.2578588,4.436708e-10,2.218354e-10,0.14999999,9.183431,40,0.09655702,4.436708e-10,0.00015198177,0.036629792,,1.3322871
0.52720255,0.45454547,19.01633,54153.17,24.307377,,1.5312368869781494,17.226908,3,7.277312e-20,8.102458,-0.13863076,9.247542,0.043744743,0.023081051,0.14999999,17.226908,60,-0.252149,0.043744743,6.754746e-05,-0.3688353,,17.226908
-0.6932527,-0.5555556,19.01633,6043.468,35.08329,,2.171948194503784,17.226908,4,2.163012e-11,8.770823,-0.5174505,8.579178,0.087336786,0.02298543,0.14999999,17.226908,80,-0.5285009,0.004604933,3.7995444e-05,-0.6420411,,6.574083
0.2877434,0.17171717,19.164606,391.5353,35.057564,,2.76781964302063,17.375729,5,3.856501e-07,7.0115128,-0.8795488,10.338488,3.420999,0.7514845,0.14999999,17.375729,100,-0.7726754,3.420999,2.4317082e-05,-0.86403406,,17.375729
0.80189973,0.7171717,19.164606,370.8056,44.05675,,3.4256651401519775,17.375729,6,0.07572864,7.3427916,-0.53919125,10.007209,2.812352,0.9174018,0.14999999,17.375729,120,-0.78796124,5.8609563e-05,1.6886865e-05,-0.52506506,,8.3508215
-0.843213,-0.7777778,19.164606,242.7072,58.15678,,4.250856637954712,17.375729,7,4.3185693e-24,8.308111,-0.67561823,9.041889,7.6555886,1.5269479,0.14999999,17.375729,140,-0.79563564,6.240892e-06,1.2406674e-05,-0.67920595,,3.249968
-0.16453366,-0.33333334,19.164606,231.78116,58.187874,,5.116708755493164,17.375729,8,0.015040595,7.273484,-0.6020911,10.076516,0.46589634,0.09475389,0.14999999,17.375729,160,-0.75092185,0.46589634,9.498861e-06,-0.81273645,,17.318903
0.15815462,0.3131313,19.164606,123.68418,58.999817,,6.029296636581421,17.375729,9,0.036292914,6.5555344,-0.77599317,10.794466,6.6580725,1.0914663,0.14999999,17.375729,180,-0.8481212,0.7804804,7.505273e-06,-0.87391514,,16.538065
0.06772606,0.030303031,19.164606,124.57915,67.472885,,6.897438049316406,17.375729,10,3.5528312,6.7472887,-0.6528085,10.602712,6.4293365,1.3745592,0.14999999,17.375729,200,-0.83605516,6.4293365,6.0792704e-06,-0.8961116,,8.87692
-1.1586511,-0.8787879,19.164606,123.133286,75.759995,,7.570418834686279,17.375729,11,9.490715e-09,6.887272,-0.4575057,10.4627285,6.4800234,1.4391872,0.14999999,17.375729,220,-0.7846355,1.2278765e-07,5.0241906e-06,-0.49493837,,9.062892
0.85806376,0.85858583,19.164606,121.27461,75.91069,,8.22703504562378,17.375729,12,,6.3258905,-1.7460806,11.02411,8.567512,1.4561272,0.14999999,17.375729,240,-0.84780866,4.5470946e-07,4.221716e-06,-0.5819497,,17.199318
0.74486375,0.57575756,19.164606,111.72321,90.85954,,8.942405700683594,17.375729,13,0.95732695,6.989196,-0.74924827,10.360805,6.640908,0.8279668,0.14999999,17.375729,260,-0.8284635,0.0037702962,3.5972016e-06,-0.66199243,,2.401139
-0.30754137,-0.23232323,19.164606,109.95513,104.15636,,9.591474771499634,17.375729,14,3.1927547e-09,7.439739,-0.6793144,9.910261,6.3397384,0.6347629,0.14999999,17.375729,280,-0.83549947,1.5757076,3.1016684e-06,-0.7358104,,4.053191
-0.6988381,-0.6363636,19.164606,108.47293,104.349945,,10.246478796005249,17.375729,15,0.52202487,6.956663,-0.7745358,10.393337,6.451196,0.654117,0.14999999,17.375729,300,-0.8592837,0.0005611856,2.7018984e-06,-0.69814813,,17.156403
-1.0659609,-1.0,19.17619,108.10336,104.312805,,10.904088258743286,17.387148,16,0.6874947,6.5195503,-0.6626395,10.83045,11.584306,1.417684,0.14999999,17.387148,320,-0.87183404,9.866971e-10,2.3747152e-06,-0.76264924,,17.387148
-0.5612155,-0.43434343,19.17619,97.99426,104.46445,,11.566888570785522,17.387148,17,0.0009788133,6.144967,-0.95799565,11.205033,4.420956,0.47739938,0.14999999,17.387148,340,-0.8662335,0.08190911,2.103554e-06,-0.82327384,,17.19837
1.2198913,1.0,19.182535,94.01975,104.41995,,12.226498365402222,17.394493,18,1.5492908e-23,5.8011074,-0.66447,11.548893,7.032289,0.9000261,0.14999999,17.394493,360,-0.8844607,1.837958e-09,1.8763183e-06,-0.8756256,,17.394493
-0.24353844,0.09090909,19.182535,91.71512,121.76993,,12.92477798461914,17.394493,19,1.2805428e-11,6.408944,-2.2651303,10.941056,6.8031797,1.2394738,0.14999999,17.394493,380,-0.9664892,5.7352433,1.6840087e-06,-0.92969286,,
-0.5670141,-0.7373737,19.182535,91.56483,122.144226,,13.590043783187866,17.394493,20,0.026405174,6.107212,-0.8070302,11.242788,5.6159897,1.0652968,0.14999999,17.394493,400,-0.9527563,2.5528745e-05,1.5198176e-06,-0.71719605,,16.975714
0.015494555,-0.17171717,19.210747,90.27716,122.07182,,14.255919694900513,17.422396,21,0.1627999,5.8129444,-0.6790226,11.537056,6.28486,1.0128282,0.14999999,17.422396,420,-0.94024223,2.8418853,1.3785193e-06,-0.76598495,,17.422396
-1.0066048,-1.0,19.210747,89.88372,130.26788,,14.922900438308716,17.422396,22,5.917041e-10,5.9212675,-0.6900127,11.428733,9.109401,1.2391319,0.14999999,17.422396,440,-0.9315758,9.135121e-10,1.2560477e-06,-0.6855835,,9.153938
