LQGmu1_actor,LQGmu1_higher,ReturnStepMax,Bound,Regret,ReturnMin,TimeElapsed,ReturnMax,Iteration,IWLastEpisode,Regret/t,DenMISELogLast,ReturnMean,IWMax,IWMean,LQGsigma_higher,ReturnAbsMax,TimestepsSoFar,DenMISEMeanLog,IWFirstEpisode,delta,DenMISELogFirst,IWMin,ReturnLastEpisode
0.68057257,1.0,18.264467,37388676000000.0,0.836565,,0.038678646087646484,16.513435,1,1.5782747e-13,0.836565,0.9158905,16.513435,1.5782747e-13,1.5782747e-13,0.14999999,16.513435,20,0.9158905,1.5782747e-13,0.0006079271,0.9158905,,16.513435
-1.1386242,-1.0,18.264467,5618306600.0,13.298996,,1.0014970302581787,16.513435,2,1.0671679e-26,6.649498,-1.9823729,10.700502,2.5320006e-07,1.2660003e-07,0.14999999,16.513435,40,-0.8798148,2.5320006e-07,0.00015198177,0.2227433,,4.887569
0.4491519,0.45454547,18.986,54072.562,13.452511,,1.4174680709838867,17.196486,3,1.46737e-24,4.48417,-0.54746795,12.86583,9.306609,3.1024952,0.14999999,17.196486,60,-1.0393425,0.0008760656,6.754746e-05,-0.18272167,,17.196486
-0.58013195,-0.5555556,18.986,6032.902,23.534607,,1.8648173809051514,17.196486,4,7.231522e-10,5.8836517,-0.4063525,11.466349,0.11603793,0.029811941,0.14999999,17.196486,80,-0.74390256,0.11603793,3.7995444e-05,-0.47011176,,7.267904
0.5432503,0.17171717,19.164722,387.82324,23.507767,,2.197449207305908,17.376837,5,1.7301541e-05,4.7015533,-0.6188174,12.648447,0.9023363,0.28729805,0.14999999,17.376837,100,-0.8915206,0.49683675,2.4317082e-05,-0.66465867,,17.376837
0.6895616,0.7171717,19.164722,383.0467,34.440094,,2.554544448852539,17.376837,6,3.419447,5.740015,-0.9234898,11.609985,13.605084,3.0087807,0.14999999,17.376837,120,-1.0041032,2.7844067e-07,1.6886865e-05,-0.7522453,,6.41768
-0.5022524,-0.33333334,19.164722,240.00653,47.014656,,3.029621124267578,17.376837,7,4.000838e-10,6.716379,-0.63389695,10.633621,3.1945975,0.7115012,0.14999999,17.376837,140,-0.8271728,3.1945975,1.2406674e-05,-0.906396,,4.775434
-0.71257627,-0.7777778,19.164722,228.06139,46.99228,,3.6100146770477295,17.376837,8,0.9865625,5.874035,-0.6952734,11.4759655,2.6423664,0.5385378,0.14999999,17.376837,160,-0.85212696,0.00088159926,9.498861e-06,-0.66397953,,17.37238
-0.50628805,-0.6363636,19.164722,121.75218,46.969948,,4.208586692810059,17.376837,9,4.6842995,5.2188826,-0.6951097,12.131118,4.9623337,1.4783627,0.14999999,17.376837,180,-0.885687,0.032277852,7.505273e-06,-0.7816524,,17.37233
0.5752368,0.57575756,19.164722,122.40613,46.960533,,4.699603319168091,17.376837,10,2.1141072e-11,4.6960535,-0.4602965,12.653947,6.944829,2.2971947,0.14999999,17.376837,200,-0.8177949,4.8278223e-05,6.0792704e-06,-0.88343287,,17.35941
0.68033993,0.85858583,19.164722,118.03593,58.218597,,5.097123861312866,17.376837,11,0.7673006,5.2925997,-0.54109067,12.057401,2.7164316,0.6009218,0.14999999,17.376837,220,-0.7146346,9.441798e-10,5.0241906e-06,-0.97873825,,6.0919476
-0.076190084,0.030303031,19.164722,118.734215,70.67815,,5.742043733596802,17.376837,12,0.00037461554,5.889845,-0.5221654,11.4601555,3.660935,0.31803748,0.14999999,17.376837,240,-0.7326146,3.660935,4.221716e-06,-1.0657496,,4.8904514
