LQGmu1_actor,LQGmu1_higher,ReturnStepMax,Bound,Regret,ReturnMin,TimeElapsed,ReturnMax,Iteration,IWLastEpisode,Regret/t,DenMISELogLast,ReturnMean,IWMax,IWMean,LQGsigma_higher,ReturnAbsMax,TimestepsSoFar,DenMISEMeanLog,IWFirstEpisode,delta,DenMISELogFirst,IWMin,ReturnLastEpisode
0.91913605,1.0,19.135624,39279560000000.0,0.0014190674,,0.17959094047546387,17.348581,1,7.686164e-21,0.0014190674,-2.5304112,17.348581,7.686164e-21,7.686164e-21,0.14999999,17.348581,20,-2.5304112,7.686164e-21,0.0006079271,-2.5304112,,17.348581
-0.8952391,-1.0,19.135624,5902445000.0,15.938478,,1.495004653930664,17.348581,2,6.587806e-36,7.969239,0.13972367,9.380761,0.24344292,0.12172146,0.14999999,17.348581,40,-1.5419173,0.24344292,0.00015198177,-3.2235584,,1.4129413
0.51544565,0.45454547,19.135624,54535.52,15.999138,,2.143646001815796,17.348581,3,9.993621e-18,5.333045,-0.36431524,12.016955,0.028649468,0.009549876,0.14999999,17.348581,60,-1.3814052,1.6076764e-07,6.754746e-05,-3.514159,,17.289341
-0.44144884,-0.5555556,19.135624,6566.582,26.663445,,2.7336349487304688,17.348581,4,3.673622e-11,6.665861,-0.4844242,10.684139,110.46899,27.715498,0.14999999,17.348581,80,-1.3705454,110.46899,3.7995444e-05,-3.801841,,6.6856904
0.21333022,0.17171717,19.135624,384.74237,26.664608,,3.3026821613311768,17.348835,5,0.001426175,5.332922,-0.8240044,12.017078,0.3907096,0.07848158,0.14999999,17.348835,100,-0.7502063,0.00024885806,2.4317082e-05,-0.67097497,,17.348835
0.7169487,0.7171717,19.135624,369.85574,35.32431,,3.9023942947387695,17.348835,6,0.015776018,5.8873844,-0.5138056,11.462616,2.7763178,0.8706091,0.14999999,17.348835,120,-0.8501443,3.6271974e-14,1.6886865e-05,-0.85324675,,8.690302
-0.19580945,-0.33333334,19.135624,253.84384,48.249596,,4.470597505569458,17.348835,7,1.1409501e-10,6.8927994,-0.6409958,10.457201,6.5444555,1.5092031,0.14999999,17.348835,140,-0.84908855,4.005914,1.2406674e-05,-1.0073974,,4.4247212
-0.6871626,-0.7777778,19.135624,236.02263,48.805298,,4.878623962402344,17.348835,8,0.00273014,6.100662,-0.64479667,11.249338,6.8343477,1.0206385,0.14999999,17.348835,160,-0.8010675,0.92222303,9.498861e-06,-0.68840617,,16.794287
-0.44650784,-0.45454547,19.17212,122.329926,48.771996,,5.19314432144165,17.383314,9,1.6003009,5.4191103,-0.6944706,11.93089,5.345887,1.4929456,0.14999999,17.383314,180,-0.80764943,5.127159,7.505273e-06,-0.6970856,,17.383314
0.37513992,0.3131313,19.17212,123.18863,48.78415,,5.508378028869629,17.383314,10,1.00762045e-05,4.878415,-0.3398558,12.471585,5.9171014,0.89980316,0.14999999,17.383314,200,-0.7334098,1.7296995e-06,6.0792704e-06,-0.35157156,,17.337837
0.9985856,0.85858583,19.17212,120.28107,58.31079,,5.836467027664185,17.383314,11,0.026932858,5.3009806,-0.6011875,12.04902,7.9383187,1.2177192,0.14999999,17.383314,220,-0.7409388,7.498366e-18,5.0241906e-06,-0.44688156,,7.8233557
