LQGmu1_actor,LQGmu1_higher,ReturnStepMax,Bound,Regret,ReturnMin,TimeElapsed,ReturnMax,Iteration,IWLastEpisode,Regret/t,DenMISELogLast,ReturnMean,IWMax,IWMean,LQGsigma_higher,ReturnAbsMax,TimestepsSoFar,DenMISEMeanLog,IWFirstEpisode,delta,DenMISELogFirst,IWMin,ReturnLastEpisode
0.87265664,1.0,18.474237,37838435000000.0,0.6379204,,0.13649249076843262,16.71208,1,3.61276e-14,0.6379204,0.8247111,16.71208,3.61276e-14,3.61276e-14,0.14999999,16.71208,20,0.8247111,3.61276e-14,0.0006079271,0.8247111,,16.71208
-1.222717,-1.0,18.474237,5685891000.0,15.8167305,,1.4311981201171875,16.71208,2,4.102311e-34,7.9083652,-0.0753286,9.441635,8.460205e-07,4.2301025e-07,0.14999999,16.71208,40,0.028117657,8.460205e-07,0.00015198177,0.13156392,,2.17119
0.32471776,0.45454547,18.99284,54077.957,15.96373,,2.0827107429504395,17.203007,3,6.3911685e-27,5.3212423,-1.2227173,12.028758,0.088403225,0.029606609,0.14999999,17.203007,60,-0.65913725,0.0004165991,6.754746e-05,-0.27390078,,17.203007
-0.44048676,-0.5555556,18.99284,6035.5923,25.169083,,2.6520209312438965,17.203007,4,1.883711e-07,6.2922707,-0.7565497,11.05773,0.21372691,0.05358419,0.14999999,17.203007,80,-0.89195675,0.21372691,3.7995444e-05,-0.561444,,8.144644
-0.0046812445,0.17171717,19.07167,390.8305,25.232334,,3.2670137882232666,17.286745,5,0.0014686275,5.046467,-0.8271401,12.303534,4.210875,0.9099388,0.14999999,17.286745,100,-1.047067,0.3372238,2.4317082e-05,-0.7325344,,17.286745
0.8529817,0.7373737,19.07167,367.31683,30.830795,,3.7944207191467285,17.286745,6,2.1905074e-05,5.138465,-0.52959675,12.211535,5.564214,0.944854,0.14999999,17.286745,120,-1.0000011,4.1373326e-08,1.6886865e-05,-0.8495882,,11.75155
-0.19825658,-0.33333334,19.07167,254.43648,45.700478,,4.11185359954834,17.286745,7,1.316755e-13,6.52864,-0.63768524,10.821361,6.5952373,1.6383047,0.14999999,17.286745,140,-0.984158,4.394641,1.2406674e-05,-1.0037389,,2.48031
-0.68897665,-0.7777778,19.07167,219.09555,46.374825,,4.480700731277466,17.286745,8,0.0029053255,5.796853,-0.6438273,11.553147,0.39975867,0.08756609,0.14999999,17.286745,160,-0.90631473,0.0019686678,9.498861e-06,-0.6500373,,16.67565
-0.21526644,0.01010101,19.16525,127.52381,46.34825,,5.107957601547241,17.376581,9,0.0001023073,5.149805,-0.69450444,12.200195,6.3112907,1.3104653,0.14999999,17.376581,180,-0.97795516,2.4998891,7.505273e-06,-0.7675743,,17.376581
-0.16701055,-0.25252524,19.16525,127.4642,46.798965,,5.743911266326904,17.376581,10,5.064612,4.6798973,-0.6749453,12.670103,5.064612,1.816597,0.14999999,17.376581,200,-0.9345312,4.476787,6.0792704e-06,-0.627822,,16.899277
