LQGmu1_actor,LQGmu1_higher,ReturnStepMax,Bound,Regret,ReturnMin,TimeElapsed,ReturnMax,Iteration,IWLastEpisode,Regret/t,DenMISELogLast,ReturnMean,IWMax,IWMean,LQGsigma_higher,ReturnAbsMax,TimestepsSoFar,DenMISEMeanLog,IWFirstEpisode,delta,DenMISELogFirst,IWMin,ReturnLastEpisode
0.912537,1.0,9.980288,20573543000000.0,8.263295,,0.11244487762451172,9.086705,1,2.4445732e-09,8.263295,0.5148256,9.086705,2.4445732e-09,2.4445732e-09,0.14999999,9.086705,20,0.5148256,2.4445732e-09,0.0006079271,0.5148256,,9.086705
-0.5490607,-1.0,9.980288,3091537000.0,24.090303,,1.2516987323760986,9.086705,2,1.18438216e-35,12.045152,0.115039155,5.3048487,9.446369e-11,4.7231843e-11,0.14999999,9.086705,40,-0.031641215,9.446369e-11,0.00015198177,-0.17832159,,1.5229924
0.5437136,0.45454547,19.173084,54653.953,24.05416,,2.0197980403900146,17.386147,3,2.5681837e-08,8.018052,-3.9271274,9.331948,0.11346507,0.049028266,0.14999999,17.386147,60,-1.6004466,0.11346507,6.754746e-05,-0.58378667,,17.386147
-0.70747316,-0.5555556,19.173084,6880.6157,34.991066,,2.9547269344329834,17.386147,4,1.0268689e-11,8.7477665,-0.5730709,8.602234,179.83743,44.959873,0.14999999,17.386147,80,-1.5472972,0.0020575118,3.7995444e-05,-0.8343448,,6.4130945
-0.0848417,0.17171717,19.176054,395.10388,34.95436,,3.4168167114257812,17.3867,5,2.3166905e-07,6.9908724,-0.92109907,10.359128,5.338443,1.1221696,0.14999999,17.3867,100,-0.834918,5.338443,2.4317082e-05,-1.056974,,17.3867
0.6440708,0.7171717,19.176054,371.70956,37.21013,,3.903066635131836,17.3867,6,3.0102437e-06,6.201688,-0.6022318,11.148313,3.43861,1.0750494,0.14999999,17.3867,120,-0.81815815,0.0001902343,1.6886865e-05,-0.5128643,,15.094245
-0.75933295,-0.7777778,19.176054,242.51588,49.232323,,4.472340106964111,17.3867,7,1.536182e-19,7.033189,-0.627634,10.316812,8.380554,1.5034313,0.14999999,17.3867,140,-0.8002377,1.5511922e-06,1.2406674e-05,-0.66698325,,5.3277955
-0.42124385,-0.33333334,19.176054,239.42877,49.21138,,5.052765369415283,17.3867,8,0.0851125,6.1514225,-0.5908304,11.198578,2.132024,0.5405654,0.14999999,17.3867,160,-0.7591108,0.24857612,9.498861e-06,-0.8005144,,17.370943
-0.87325543,-0.65656567,19.176054,125.32381,49.25701,,5.744027137756348,17.3867,9,1.5713212,5.4730005,-0.7043213,11.877,5.0305967,1.661532,0.14999999,17.3867,180,-0.8031781,0.000117035095,7.505273e-06,-0.8876984,,17.304373
0.4318761,0.030303031,19.176054,126.12069,49.29801,,6.380317449569702,17.3867,10,6.681874e-08,4.929802,-0.6431599,12.420198,7.147854,1.222698,0.14999999,17.3867,200,-0.74525994,7.147854,6.0792704e-06,-0.9930459,,17.30899
0.4602704,0.33333334,19.176054,122.09216,59.241547,,7.058408737182617,17.3867,11,6.308937,5.3855953,-1.0795785,11.964405,6.308937,0.99726427,0.14999999,17.3867,220,-0.7756937,0.720412,5.0241906e-06,-0.54906815,,7.406481
0.8927297,0.85858583,19.176054,120.74897,69.41571,,7.766230821609497,17.3867,12,0.16777511,5.784642,-0.7623588,11.565358,8.774732,1.0513129,0.14999999,17.3867,240,-0.7842037,1.8874164e-06,4.221716e-06,-0.57264286,,7.175843
0.5300924,0.57575756,19.176054,116.36866,84.917145,,8.406067848205566,17.3867,13,0.6147054,6.5320883,-0.76790303,10.817912,6.7095876,1.7110136,0.14999999,17.3867,260,-0.7920065,0.0096248835,3.5972016e-06,-0.65268546,,1.8485513
-0.9615638,-0.8989899,19.176054,114.011246,95.72089,,9.047271966934204,17.3867,14,9.485215e-20,6.837206,-0.60377705,10.5127945,6.9803333,0.95855916,0.14999999,17.3867,280,-0.7446357,1.41556695e-08,3.1016684e-06,-0.7260533,,6.546264
-0.4349688,-0.41414142,19.176054,112.61888,95.8338,,9.685673952102661,17.3867,15,0.007664809,6.388921,-0.8100655,10.96108,7.5583477,0.88556725,0.14999999,17.3867,300,-0.7585833,0.055067323,2.7018984e-06,-0.79504615,,17.237078
-0.45153052,-0.1919192,19.176054,104.63933,95.87961,,10.334346771240234,17.3867,16,1.4262481,5.9924755,-0.6896017,11.357525,5.2887135,0.6566021,0.14999999,17.3867,320,-0.7674084,1.8095442,2.3747152e-06,-0.85592026,,17.3042
-0.23518291,-0.5151515,19.176054,96.23071,95.88144,,10.982016324996948,17.3867,17,4.7338004,5.6400843,-0.66649425,11.709916,5.090272,1.3405244,0.14999999,17.3867,340,-0.7834311,0.0056838826,2.103554e-06,-0.8093991,,17.348164
-1.3016491,-1.0,19.176054,96.11288,96.24945,,11.627757787704468,17.3867,18,1.17845575e-05,5.347191,-0.6718823,12.00281,6.906651,0.7384793,0.14999999,17.3867,360,-0.7644525,1.8793873e-10,1.8763183e-06,-0.8662232,,16.982004
1.1074823,1.0,19.176054,93.63902,96.40213,,12.27967882156372,17.3867,19,,5.073797,-3.189217,12.276203,6.9703674,0.7211882,0.14999999,17.3867,380,-0.9089498,1.0267529e-08,1.6840087e-06,-0.92029047,,17.197287
-0.83848983,-0.75757575,19.176054,88.81511,113.75214,,12.961277723312378,17.3867,20,2.9301695e-33,5.687607,-1.4102882,11.662394,5.3525505,0.99675226,0.14999999,17.3867,400,-0.95160705,4.3612517e-06,1.5198176e-06,-0.9715837,,
0.012043461,0.23232323,19.176054,88.323944,113.7731,,13.61320447921753,17.3867,21,3.9231462e-11,5.4177666,-0.54118335,11.932234,3.366132,0.54711354,0.14999999,17.3867,420,-0.9351221,3.366132,1.3785193e-06,-1.0203737,,17.329048
-0.45873016,-0.25252524,19.176054,87.65176,121.68436,,14.265186548233032,17.3867,22,1.4247978,5.531107,-0.9313283,11.818893,6.303677,0.92743516,0.14999999,17.3867,440,-0.9558151,0.9391363,1.2560477e-06,-0.918222,,9.438742
0.53956693,0.61616164,19.176054,87.870804,121.66293,,14.921534299850464,17.3867,23,3.43035e-11,5.289692,-0.6014354,12.060308,7.886173,1.3522815,0.14999999,17.3867,460,-0.9455515,0.004674302,1.1492007e-06,-0.9208718,,17.371443
0.06168337,0.01010101,19.176054,85.52733,132.55896,,15.572601318359375,17.3867,24,0.0121770045,5.5232897,-0.8432611,11.826711,6.914344,0.86577797,0.14999999,17.3867,480,-0.93177706,6.788763,1.055429e-06,-0.96322817,,6.453993
