LQGmu1_actor,LQGmu1_higher,ReturnStepMax,Bound,Regret,ReturnMin,TimeElapsed,ReturnMax,Iteration,IWLastEpisode,Regret/t,DenMISELogLast,ReturnMean,IWMax,IWMean,LQGsigma_higher,ReturnAbsMax,TimestepsSoFar,DenMISEMeanLog,IWFirstEpisode,delta,DenMISELogFirst,IWMin,ReturnLastEpisode
1.1763701,1.0,19.020844,39028270000000.0,0.11240578,,0.07738041877746582,17.237595,1,4.2480324e-17,0.11240578,-0.10800837,17.237595,4.2480324e-17,4.2480324e-17,0.14999999,17.237595,20,-0.10800837,4.2480324e-17,0.0006079271,-0.10800837,,17.237595
-0.9220235,-1.0,19.020844,5864684500.0,17.462406,,1.012526035308838,17.237595,2,,8.731203,-0.4062197,8.618797,0.00021104122,0.00010552061,0.14999999,17.237595,40,-0.60368764,0.00021104122,0.00015198177,-0.80115557,,
0.42670262,0.45454547,19.057068,54279.84,17.545158,,1.5802984237670898,17.26725,3,1.7690397e-18,5.848386,-0.2555491,11.501615,5.6087472e-05,2.3326253e-05,0.14999999,17.26725,60,-0.7579164,1.3891285e-05,6.754746e-05,-1.2065152,,17.26725
-0.52065945,-0.5555556,19.057068,6073.2837,27.448235,,2.4363479614257812,17.26725,4,1.9803479e-09,6.8620586,-0.42252073,10.487942,3.4926963,0.931059,0.14999999,17.26725,80,-0.8898232,3.4926963,3.7995444e-05,-1.4941926,,7.4469223
0.2388049,0.17171717,19.156708,386.5777,27.428703,,3.0925357341766357,17.36953,5,0.00011827111,5.4857407,-0.63229626,11.86426,1.1960332,0.24639702,0.14999999,17.36953,100,-0.88005143,0.035833545,2.4317082e-05,-1.0897018,,17.36953
0.83631,0.7171717,19.156708,367.88153,36.193275,,3.6927731037139893,17.36953,6,0.02774033,6.0322123,-0.52216953,11.317788,0.7533357,0.14859389,0.14999999,17.36953,120,-0.9353997,3.720552e-10,1.6886865e-05,-1.2648822,,8.585435
-0.30093062,-0.33333334,19.156708,262.90503,50.80655,,4.300187826156616,17.36953,7,3.3213325e-13,7.2580786,-0.69004107,10.091922,10.955925,2.025102,0.14999999,17.36953,140,-1.0123152,10.955925,1.2406674e-05,-1.4190328,,2.736727
-0.7009521,-0.7777778,19.156708,233.30072,50.995445,,4.954642295837402,17.36953,8,0.03139447,6.3744307,-0.613656,10.97557,5.448962,0.8488837,0.14999999,17.36953,160,-0.91423,0.04754314,9.498861e-06,-0.6105542,,17.161102
0.23487416,0.3131313,19.156708,124.62041,50.978104,,5.596963405609131,17.36953,9,6.335962e-10,5.664233,-0.6947681,11.685767,5.917555,1.2055439,0.14999999,17.36953,180,-0.91944057,0.00071885035,7.505273e-06,-0.72241193,,17.367344
-0.39388147,-0.41414142,19.156708,123.302895,59.725708,,6.235256195068359,17.36953,10,0.00038776943,5.9725714,-0.52719235,11.377429,5.020053,1.5198354,0.14999999,17.36953,200,-0.88074124,5.020053,6.0792704e-06,-0.82769257,,8.602387
0.8321537,0.85858583,19.156708,118.977646,59.784073,,6.875488758087158,17.36953,11,3.0034624e-15,5.4349155,-0.44223347,11.915085,8.2272625,0.96335703,0.14999999,17.36953,220,-0.81324255,1.6537179e-13,5.0241906e-06,-0.5162017,,17.291643
0.22073162,0.030303031,19.156708,116.04506,74.33421,,7.550902605056763,17.36953,12,3.239261e-06,6.194517,-0.6697563,11.155483,2.133133,0.432668,0.14999999,17.36953,240,-0.8181432,0.31271562,4.221716e-06,-0.6032131,,2.7998652
-0.907663,-0.6969697,19.156708,115.65797,83.02315,,8.263744592666626,17.36953,13,3.688449e-08,6.3863964,-0.62136084,10.963604,7.0246496,1.0299095,0.14999999,17.36953,260,-0.84579045,0.22222772,3.5972016e-06,-0.6575299,,8.661052
-1.0659246,-1.0,19.156708,117.96098,83.09465,,8.945983409881592,17.36953,14,5.9209633,5.9353323,-0.98978704,11.414668,6.498231,0.937349,0.14999999,17.36953,280,-0.86182636,0.00019355983,3.1016684e-06,-0.7146879,,17.278503
0.511778,0.57575756,19.156708,111.612274,83.24812,,9.59117341041565,17.36953,15,7.2270506e-26,5.5498753,-1.0240064,11.800125,4.2152853,0.56052196,0.14999999,17.36953,300,-0.88482267,1.0060399e-07,2.7018984e-06,-0.78366697,,17.196522
-0.30118108,-0.21212122,19.156708,109.2228,93.87814,,10.177566766738892,17.36953,16,4.993897e-05,5.867384,-0.76222616,11.482616,5.3600044,0.86069345,0.14999999,17.36953,320,-0.90535384,4.7709265,2.3747152e-06,-0.84820545,,6.719992
-0.760436,-0.8787879,19.156708,98.52219,94.19214,,10.72118616104126,17.36953,17,0.0030638701,5.5407133,-0.64773417,11.809287,5.994685,1.1139661,0.14999999,17.36953,340,-0.90235084,0.0050630285,2.103554e-06,-0.6478646,,17.036007
-0.68045807,-0.4949495,19.156708,95.26394,94.18425,,11.358323574066162,17.36953,18,1.0212187,5.232458,-0.6091062,12.117542,5.628131,1.1462244,0.14999999,17.36953,360,-0.8856491,2.7487698,1.8763183e-06,-0.7047252,,17.357893
0.99850386,1.0,19.194466,93.61663,94.128784,,11.84799575805664,17.405443,19,2.7265837e-27,4.9541473,-0.6092833,12.395853,15.438043,1.2426428,0.14999999,17.405443,380,-0.86722773,7.064787e-17,1.6840087e-06,-0.6166772,,17.405443
0.18777785,0.27272728,19.194466,92.48378,111.45157,,12.168739795684814,17.405443,20,5.8088553e-05,5.5725784,-0.9738698,11.777422,7.2160006,1.3809416,0.14999999,17.405443,400,-0.8720558,0.0020504582,1.5198176e-06,-0.66797054,,0.027223222
-0.6988662,-0.6969697,19.194466,88.73885,120.01796,,12.495461463928223,17.405443,21,1.6447109e-07,5.7151413,-0.79635847,11.634859,5.4156756,1.134152,0.14999999,17.405443,420,-0.85767317,0.2357639,1.3785193e-06,-0.7166582,,8.783618
-0.047215044,-0.27272728,19.194466,87.65185,119.96503,,12.830533504486084,17.405443,22,0.07975083,5.4529552,-0.52840143,11.897045,5.6738267,1.0039548,0.14999999,17.405443,440,-0.8399309,5.356065,1.2560477e-06,-0.75201386,,17.40294
0.19856918,0.05050505,19.194466,87.0829,123.1134,,13.178469181060791,17.405443,23,5.4409113,5.3527565,-0.9279699,11.997244,5.4409113,0.87096167,0.14999999,17.405443,460,-0.84684867,0.22054061,1.1492007e-06,-0.5785698,,14.20163
-0.78435576,-1.0,19.194466,84.78263,131.71774,,13.771967649459839,17.405443,24,7.787154e-14,5.4882383,-0.76184285,11.861762,8.598977,0.9081997,0.14999999,17.405443,480,-0.8504594,0.00017459778,1.055429e-06,-0.61158645,,8.745659
0.50319165,0.67676765,19.194466,84.33142,131.69888,,14.418880701065063,17.405443,25,1.21971505e-20,5.267956,-0.6105555,12.082045,4.7509956,0.67349577,0.14999999,17.405443,500,-0.8474227,1.2547825e-09,9.726833e-07,-0.65240115,,17.368824
0.2612574,0.43434343,19.194466,82.612595,142.24954,,15.082985162734985,17.405443,26,6.427704,5.471136,-0.987771,11.878864,7.0834236,1.1961768,0.14999999,17.405443,520,-0.8664843,1.650583e-05,8.993004e-07,-0.69162184,,6.7993383
-0.9512355,-0.7777778,19.194466,81.95433,151.11633,,15.856807231903076,17.405443,27,2.2306149e-10,5.596901,-0.78922874,11.753099,5.284281,1.2709775,0.14999999,17.405443,540,-0.8593654,0.053540844,8.3391916e-07,-0.72936153,,8.4832115
-0.8110669,-0.53535354,19.194466,77.62411,151.22647,,16.60353446006775,17.405443,28,0.113619484,5.4009447,-0.6904246,11.949056,5.431739,0.9256673,0.14999999,17.405443,560,-0.84626377,2.057896,7.754171e-07,-0.76374817,,17.239897
-0.034481972,0.1919192,19.194466,77.54142,151.23364,,17.265992403030396,17.405443,29,9.0377733e-10,5.2149525,-0.5525194,12.135048,6.454098,1.453081,0.14999999,17.405443,580,-0.83968973,0.015887944,7.2286224e-07,-0.7279186,,17.342846
-0.25598556,-0.11111111,19.194466,78.91751,155.84448,,17.738783836364746,17.405443,30,5.7780595,5.1948166,-0.9063758,12.155184,6.062573,0.7694624,0.14999999,17.405443,600,-0.8303589,2.1376312,6.754746e-07,-0.76127243,,12.739118
-0.92583394,-0.85858583,19.194466,77.10355,156.08005,,18.157569646835327,17.405443,31,0.0017469664,5.0348396,-0.74143624,12.315161,5.1354656,1.2773875,0.14999999,17.405443,620,-0.8358639,0.008944215,6.325984e-07,-0.725232,,17.11447
-0.4680865,-0.3131313,19.194466,75.25801,156.1611,,18.497730493545532,17.405443,32,0.0011790472,4.8800344,-0.6210933,12.469966,5.683508,1.0039788,0.14999999,17.405443,640,-0.8224192,5.660249,5.936788e-07,-0.75669223,,17.268929
0.66990435,0.83838385,19.20163,74.96508,156.0971,,18.830783367156982,17.413975,33,1.6764992e-16,4.730216,-0.6275027,12.619784,8.965391,0.8479596,0.14999999,17.413975,660,-0.81799203,5.267407e-13,5.582434e-07,-0.6245946,,17.413975
-1.0437698,-1.0,19.20163,73.50386,168.4284,,19.161509037017822,17.413975,34,8.8802e-27,4.9537764,-1.0043038,12.396224,7.7433267,0.9823359,0.14999999,17.413975,680,-0.8299074,0.00018224391,5.258885e-07,-0.6544476,,5.018741
0.32400167,0.53535354,19.20163,71.30673,168.58179,,19.49025011062622,17.413975,35,5.558347e-24,4.8166227,-0.8890964,12.533378,7.324495,0.9034192,0.14999999,17.413975,700,-0.8334528,4.3929364e-07,4.9626703e-07,-0.6834298,,17.19659
-0.4589285,-0.6363636,19.20163,71.28973,177.78296,,19.85556411743164,17.413975,36,7.85962e-09,4.9384146,-0.85588306,12.411586,4.861991,1.0045177,0.14999999,17.413975,720,-0.8380496,0.5950429,4.6907957e-07,-0.71160066,,8.148873
-0.51867425,-0.3939394,19.20163,70.9975,177.73547,,20.18456768989563,17.413975,37,4.7249837,4.8036613,-0.66854006,12.546339,5.3271646,1.056466,0.14999999,17.413975,740,-0.8341573,4.868747,4.4406656e-07,-0.72260576,,17.397453
1.0196506,1.0,19.20163,70.873405,177.69904,,20.519290447235107,17.413975,38,2.5980615e-22,4.6762915,-0.572416,12.673709,15.857118,0.9452868,0.14999999,17.413975,760,-0.82689875,7.1284863e-17,4.2100217e-07,-0.62565225,,17.386387
-0.061694697,0.07070707,19.20163,69.5101,195.04907,,21.13105034828186,17.413975,39,1.8744526e-08,5.001258,-1.2404264,12.3487425,5.3786225,0.9785117,0.14999999,17.413975,780,-0.84151214,0.16841507,3.996891e-07,-0.6516278,,
-1.0471443,-1.0,19.20163,68.84777,197.52246,,21.907363176345825,17.413975,40,1.9776198e-08,4.9380617,-0.8478521,12.411939,7.3948507,1.0136976,0.14999999,17.413975,800,-0.84310377,0.00018558897,3.799544e-07,-0.6726365,,14.8766
-0.03951346,-0.13131313,19.20163,68.653465,197.67755,,22.707192182540894,17.413975,41,5.2259004e-08,4.8214035,-0.89358145,12.528597,5.7145824,0.8136728,0.14999999,17.413975,820,-0.84512824,2.3993783,3.6164613e-07,-0.6973245,,17.194967
0.4787668,0.33333334,19.20163,68.5381,201.7044,,23.77116370201111,17.413975,42,0.26279232,4.8024864,-0.7746442,12.547514,6.98434,1.2414142,0.14999999,17.413975,840,-0.84845495,0.00038042126,3.4462983e-07,-0.664549,,13.323049
-0.8017008,-0.8181818,19.20163,67.41414,212.03668,,24.49881863594055,17.413975,43,3.9299888e-16,4.9310865,-0.9285626,12.418914,4.9577804,1.1544496,0.14999999,17.413975,860,-0.84604913,0.021818917,3.2878697e-07,-0.6880704,,7.017706
-0.618299,-0.5151515,19.20163,66.76298,212.03644,,25.05377960205078,17.413975,44,0.7360557,4.81901,-0.5400466,12.530991,5.339163,0.990436,0.14999999,17.413975,880,-0.83640254,2.343872,3.140119e-07,-0.7105527,,17.350336
-0.7678567,-0.67676765,19.20967,64.951904,211.966,,25.866588592529297,17.420399,45,4.4482083,4.7103558,-0.5902884,12.639645,4.7275167,1.0912993,0.14999999,17.420399,900,-0.8317517,0.31599435,3.0021093e-07,-0.6811261,,17.420399
0.75570816,0.6969697,19.20967,64.706406,211.95111,,26.699018716812134,17.420399,46,8.507906e-21,4.6076326,-0.49111572,12.742368,8.196862,0.7208826,0.14999999,17.420399,920,-0.82295376,5.302848e-10,2.8730017e-07,-0.69610745,,17.364956
-1.0441749,-1.0,19.20967,64.28451,225.39606,,27.564770936965942,17.420399,47,1.326692e-29,4.795661,-1.0298104,12.554339,6.983551,1.0215551,0.14999999,17.420399,940,-0.83382434,0.0001941268,2.7520463e-07,-0.71761364,,3.9050329
-0.119634435,-0.05050505,19.20967,63.852924,225.55542,,28.307907104492188,17.420399,48,1.8399994e-09,4.699071,-0.8500925,12.650929,6.5317235,0.85671717,0.14999999,17.420399,960,-0.8345054,1.0940411,2.6385726e-07,-0.7386629,,17.190685
-0.48483223,-0.27272728,19.20967,63.7125,226.76782,,29.077399969100952,17.420399,49,3.440148,4.6279144,-0.7781646,12.722086,5.6511183,0.91353905,0.14999999,17.420399,980,-0.83685434,5.274908,2.531974e-07,-0.73674554,,16.137495
-0.8781931,-0.8181818,19.20967,63.16478,226.75812,,29.831311225891113,17.420399,50,0.4228249,4.535163,-0.6303985,12.814837,4.5698514,1.1916575,0.14999999,17.420399,1000,-0.83494025,0.021102965,2.4317083e-07,-0.65470654,,17.359732
0.40986633,0.21212122,19.20967,62.79465,226.80206,,30.590690851211548,17.420399,51,1.4702456e-11,4.4470987,-0.4962635,12.902902,6.9198766,1.1544898,0.14999999,17.420399,1020,-0.82512665,0.0094126165,2.3372819e-07,-0.6740872,,17.306076
-0.54714066,-0.47474748,19.20967,62.356342,236.5769,,31.354657649993896,17.420399,52,1.9972396e-07,4.549556,-0.98530334,12.800445,5.172855,0.9950295,0.14999999,17.420399,1040,-0.8261723,3.1480618,2.248251e-07,-0.69332075,,7.5751586
0.58730453,0.47474748,19.20967,62.40694,236.53418,,32.11826491355896,17.420399,53,3.9348985e-10,4.4629087,-0.57153136,12.887092,7.6305056,1.0593104,0.14999999,17.420399,1060,-0.82192534,3.946602e-06,2.1642118e-07,-0.65359104,,17.392721
1.0529183,1.0,19.20967,62.16852,247.91992,,32.87130546569824,17.420399,54,0.16568026,4.5911093,-1.0089575,12.758891,15.842656,0.9736896,0.14999999,17.420399,1080,-0.8250728,7.468766e-17,2.0847979e-07,-0.6722831,,5.9642158
-0.98236185,-1.0,19.20967,61.34937,265.2699,,33.62426829338074,17.420399,55,,4.8230896,-1.4720466,12.526911,6.8645773,1.0525789,0.14999999,17.420399,1100,-0.83873874,0.00018895903,2.0096763e-07,-0.6906323,,
-0.6322338,-0.6363636,19.20967,60.990395,265.40472,,34.38384485244751,17.420399,56,0.3589713,4.7393694,-0.65763414,12.610631,4.8356357,1.0696628,0.14999999,17.420399,1120,-0.8351822,0.5932881,1.9385428e-07,-0.7086473,,17.215252
-1.0231221,-0.83838385,19.20967,59.85666,265.34058,,35.17540001869202,17.420399,57,1.7656548,4.655098,-0.53473675,12.694902,4.3353257,1.1871533,0.14999999,17.420399,1140,-0.82905537,0.014226656,1.8711206e-07,-0.7158082,,17.41411
1.047192,0.7777778,19.20967,59.11768,265.48828,,35.702276945114136,17.420399,58,2.8400856e-31,4.577384,-0.757527,12.772616,8.500006,0.8449239,0.14999999,17.420399,1160,-0.82502836,1.229062e-11,1.8071556e-07,-0.7329504,,17.202347
-0.32475942,-0.15151516,19.20967,59.154755,282.83826,,36.057048082351685,17.420399,59,1.584337e-13,4.793869,-1.4794654,12.556131,6.2660904,0.7999702,0.14999999,17.420399,1180,-0.8392805,2.972046,1.7464151e-07,-0.7500448,,
-0.37099576,-0.41414142,19.20967,59.874245,282.9535,,36.45546579360962,17.420399,60,4.559223,4.715892,-0.7165074,12.634109,5.2563167,1.0024844,0.14999999,17.420399,1200,-0.8408913,4.497195,1.6886865e-07,-0.71770597,,17.234795
