MinEpLen,Iteration,TimestepsSoFar,LQGsigma_higher,NumTrajectories,ReturnMean,AvgEpLen,TimeElapsed,NumTrainableParams,LQGmu1_actor,LQGmu1_higher
20,112,2240,0.14999999,112,0.045833886,20.0,1.1011300086975098,,-0.69244593,-0.65
20,113,2260,0.14999999,113,0.04583388,20.0,1.1109306812286377,,-0.5914018,-0.65
20,114,2280,0.14999999,114,0.04583405,20.0,1.118523120880127,,-0.96744806,-0.65
20,115,2300,0.14999999,115,0.045834042,20.0,1.127389669418335,,-0.8287934,-0.65
20,116,2320,0.14999999,116,0.045834206,20.0,1.1352920532226562,,-0.5858851,-0.65
20,117,2340,0.14999999,117,0.045834266,20.0,1.1453585624694824,,-0.5639091,-0.65
20,118,2360,0.14999999,118,0.045834154,20.0,1.1542460918426514,,-0.7393143,-0.65
20,119,2380,0.14999999,119,0.045833923,20.0,1.163456916809082,,-0.18404886,-0.65
20,120,2400,0.14999999,120,0.045834087,20.0,1.1752946376800537,,-0.53700864,-0.65
20,121,2420,0.14999999,121,0.045834217,20.0,1.1853551864624023,,-0.5266423,-0.65
20,122,2440,0.14999999,122,0.045834355,20.0,1.1948745250701904,,-0.50474095,-0.65
20,123,2460,0.14999999,123,0.04583451,20.0,1.2047908306121826,,-0.7996486,-0.65
20,124,2480,0.14999999,124,0.045834567,20.0,1.2129721641540527,,-0.84388673,-0.65
20,125,2500,0.14999999,125,0.045834586,20.0,1.2208900451660156,,-0.75969386,-0.65
20,126,2520,0.14999999,126,0.045834374,20.0,1.2313132286071777,,-0.56276983,-0.65
20,127,2540,0.14999999,127,0.045834392,20.0,1.2405869960784912,,-0.80734456,-0.65
20,128,2560,0.14999999,128,0.045834467,20.0,1.2480463981628418,,-0.8764661,-0.65
20,129,2580,0.14999999,129,0.0458346,20.0,1.2563097476959229,,-0.65298754,-0.65
20,130,2600,0.14999999,130,0.045834426,20.0,1.2665002346038818,,-0.5415889,-0.65
20,131,2620,0.14999999,131,0.04583449,20.0,1.2761611938476562,,-0.81451964,-0.65
20,132,2640,0.14999999,132,0.0458342,20.0,1.2848315238952637,,-0.65210664,-0.65
20,133,2660,0.14999999,133,0.045834277,20.0,1.2948105335235596,,-0.9012649,-0.65
20,134,2680,0.14999999,134,0.045834336,20.0,1.3034687042236328,,-0.56875795,-0.65
20,135,2700,0.14999999,135,0.045834366,20.0,1.3116300106048584,,-0.7497189,-0.65
20,136,2720,0.14999999,136,0.045834437,20.0,1.320838451385498,,-0.62497526,-0.65
20,137,2740,0.14999999,137,0.045834575,20.0,1.333406925201416,,-0.6058416,-0.65
20,138,2760,0.14999999,138,0.04583408,20.0,1.3454062938690186,,-0.56916386,-0.65
20,139,2780,0.14999999,139,0.045834128,20.0,1.3590123653411865,,-0.44602278,-0.65
20,140,2800,0.14999999,140,0.045834254,20.0,1.37147855758667,,-0.5403878,-0.65
20,141,2820,0.14999999,141,0.045834374,20.0,1.3837456703186035,,-0.8059423,-0.65
20,142,2840,0.14999999,142,0.04583449,20.0,1.393723487854004,,-0.38862225,-0.65
20,143,2860,0.14999999,143,0.045834348,20.0,1.4043958187103271,,-0.5903529,-0.65
20,144,2880,0.14999999,144,0.04583445,20.0,1.4159438610076904,,-0.52071,-0.65
20,145,2900,0.14999999,145,0.04583406,20.0,1.4244835376739502,,-0.65886,-0.65
20,146,2920,0.14999999,146,0.045833867,20.0,1.4324376583099365,,-0.7126084,-0.65
20,147,2940,0.14999999,147,0.045833983,20.0,1.4400572776794434,,-0.70403576,-0.65
20,148,2960,0.14999999,148,0.04583409,20.0,1.4498114585876465,,-0.834218,-0.65
20,149,2980,0.14999999,149,0.045834165,20.0,1.4592325687408447,,-0.59586495,-0.65
20,150,3000,0.14999999,150,0.045834247,20.0,1.468087911605835,,-0.6740489,-0.65
20,151,3020,0.14999999,151,0.045834377,20.0,1.4788074493408203,,-0.8549392,-0.65
20,152,3040,0.14999999,152,0.045834165,20.0,1.4879646301269531,,-0.7485009,-0.65
20,153,3060,0.14999999,153,0.04583429,20.0,1.496152400970459,,-0.75008094,-0.65
20,154,3080,0.14999999,154,0.045834374,20.0,1.506289005279541,,-0.7238307,-0.65
20,155,3100,0.14999999,155,0.04583442,20.0,1.5157537460327148,,-0.8587481,-0.65
20,156,3120,0.14999999,156,0.045833208,20.0,1.5245614051818848,,-0.41295636,-0.65
20,157,3140,0.14999999,157,0.045833346,20.0,1.5325078964233398,,-0.44286594,-0.65
20,158,3160,0.14999999,158,0.045833442,20.0,1.5432407855987549,,-0.32944375,-0.65
20,159,3180,0.14999999,159,0.045833413,20.0,1.5515832901000977,,-0.9135934,-0.65
20,160,3200,0.14999999,160,0.045833427,20.0,1.5602071285247803,,-0.6570661,-0.65
20,161,3220,0.14999999,161,0.045833535,20.0,1.572657585144043,,-0.7385149,-0.65
20,162,3240,0.14999999,162,0.045833506,20.0,1.5819745063781738,,-0.60553867,-0.65
20,163,3260,0.14999999,163,0.045833383,20.0,1.5911898612976074,,-0.7807088,-0.65
20,164,3280,0.14999999,164,0.04583317,20.0,1.602858066558838,,-0.77570426,-0.65
20,165,3300,0.14999999,165,0.04583318,20.0,1.612687349319458,,-0.6023943,-0.65
20,166,3320,0.14999999,166,0.045833305,20.0,1.6221446990966797,,-0.7831383,-0.65
20,167,3340,0.14999999,167,0.045833323,20.0,1.6321203708648682,,-0.63709307,-0.65
20,168,3360,0.14999999,168,0.045833386,20.0,1.6422293186187744,,-0.5719097,-0.65
20,169,3380,0.14999999,169,0.04583341,20.0,1.6513736248016357,,-0.7315768,-0.65
20,170,3400,0.14999999,170,0.045833524,20.0,1.6615521907806396,,-0.815635,-0.65
20,171,3420,0.14999999,171,0.045833595,20.0,1.674081802368164,,-0.5331794,-0.65
20,172,3440,0.14999999,172,0.04583369,20.0,1.6831464767456055,,-0.8468495,-0.65
20,173,3460,0.14999999,173,0.045833267,20.0,1.6926562786102295,,-0.43273503,-0.65
20,174,3480,0.14999999,174,0.04583324,20.0,1.7014508247375488,,-0.7087625,-0.65
20,175,3500,0.14999999,175,0.04583336,20.0,1.7096400260925293,,-0.5193338,-0.65
20,176,3520,0.14999999,176,0.045833334,20.0,1.7191240787506104,,-0.49950844,-0.65
20,177,3540,0.14999999,177,0.045833446,20.0,1.7286713123321533,,-0.87884593,-0.65
20,178,3560,0.14999999,178,0.04583355,20.0,1.7376949787139893,,-0.5630464,-0.65
20,179,3580,0.14999999,179,0.045833524,20.0,1.7464849948883057,,-0.59312487,-0.65
20,180,3600,0.14999999,180,0.045833535,20.0,1.7566308975219727,,-0.48351637,-0.65
20,181,3620,0.14999999,181,0.045833495,20.0,1.7651448249816895,,-0.7918351,-0.65
20,182,3640,0.14999999,182,0.045833237,20.0,1.773643970489502,,-0.36905068,-0.65
20,183,3660,0.14999999,183,0.045833133,20.0,1.7831904888153076,,-0.75382125,-0.65
20,184,3680,0.14999999,184,0.0458316,20.0,1.7927756309509277,,-0.5583128,-0.65
20,185,3700,0.14999999,185,0.045831703,20.0,1.8022511005401611,,-0.65332824,-0.65
20,186,3720,0.14999999,186,0.045831732,20.0,1.8107187747955322,,-0.53532076,-0.65
20,187,3740,0.14999999,187,0.04583178,20.0,1.8209779262542725,,-0.6101049,-0.65
20,188,3760,0.14999999,188,0.04583188,20.0,1.8289306163787842,,-0.81783164,-0.65
20,189,3780,0.14999999,189,0.04583187,20.0,1.8365161418914795,,-0.5966123,-0.65
20,190,3800,0.14999999,190,0.04583196,20.0,1.8474817276000977,,-0.6017637,-0.65
20,191,3820,0.14999999,191,0.04583176,20.0,1.855287790298462,,-0.5365187,-0.65
20,192,3840,0.14999999,192,0.04583173,20.0,1.8630244731903076,,-0.83806163,-0.65
20,193,3860,0.14999999,193,0.0458315,20.0,1.8724842071533203,,-0.6430635,-0.65
20,194,3880,0.14999999,194,0.045831602,20.0,1.8835430145263672,,-0.8100488,-0.65
20,195,3900,0.14999999,195,0.045831393,20.0,1.8960902690887451,,-0.5155067,-0.65
20,196,3920,0.14999999,196,0.04583139,20.0,1.9068286418914795,,-0.6357086,-0.65
20,197,3940,0.14999999,197,0.045831498,20.0,1.9150900840759277,,-0.48029906,-0.65
20,198,3960,0.14999999,198,0.045831576,20.0,1.9226484298706055,,-0.47541323,-0.65
20,199,3980,0.14999999,199,0.045831583,20.0,1.931868314743042,,-0.6258762,-0.65
20,200,4000,0.14999999,200,0.04583168,20.0,1.9411866664886475,,-0.4767974,-0.65
20,201,4020,0.14999999,201,0.045831755,20.0,1.9498941898345947,,-0.48867598,-0.65
20,202,4040,0.14999999,202,0.045831792,20.0,1.961092233657837,,-0.6096291,-0.65
20,203,4060,0.14999999,203,0.045831908,20.0,1.9719188213348389,,-0.86455315,-0.65
20,204,4080,0.14999999,204,0.04583174,20.0,1.981238842010498,,-0.8957138,-0.65
20,205,4100,0.14999999,205,0.0458316,20.0,1.9921674728393555,,-0.6138664,-0.65
20,206,4120,0.14999999,206,0.045831706,20.0,2.0030019283294678,,-0.7422585,-0.65
20,207,4140,0.14999999,207,0.045831487,20.0,2.0133700370788574,,-0.6559013,-0.65
20,208,4160,0.14999999,208,0.045831576,20.0,2.0228092670440674,,-0.55870616,-0.65
20,209,4180,0.14999999,209,0.045831498,20.0,2.0326828956604004,,-0.75860804,-0.65
20,210,4200,0.14999999,210,0.045831602,20.0,2.0429718494415283,,-0.68267393,-0.65
20,211,4220,0.14999999,211,0.045831706,20.0,2.0529491901397705,,-0.48378828,-0.65
20,212,4240,0.14999999,212,0.045831617,20.0,2.0635368824005127,,-0.5428897,-0.65
20,213,4260,0.14999999,213,0.045831617,20.0,2.075908899307251,,-0.48965594,-0.65
20,214,4280,0.14999999,214,0.045831718,20.0,2.0835647583007812,,-0.63389623,-0.65
20,215,4300,0.14999999,215,0.045831513,20.0,2.094784736633301,,-0.4052453,-0.65
20,216,4320,0.14999999,216,0.045831528,20.0,2.103874921798706,,-0.70851135,-0.65
20,217,4340,0.14999999,217,0.04583161,20.0,2.1136178970336914,,-0.8922336,-0.65
20,218,4360,0.14999999,218,0.045831524,20.0,2.1236519813537598,,-0.47259966,-0.65
20,219,4380,0.14999999,219,0.045831583,20.0,2.1334290504455566,,-0.7240125,-0.65
20,220,4400,0.14999999,220,0.04583157,20.0,2.141392230987549,,-0.50399095,-0.65
20,221,4420,0.14999999,221,0.045831233,20.0,2.1513588428497314,,-0.6826032,-0.65
20,222,4440,0.14999999,222,0.045831326,20.0,2.1600801944732666,,-0.6532603,-0.65
20,223,4460,0.14999999,223,0.045831375,20.0,2.1714985370635986,,-0.6136806,-0.65
20,224,4480,0.14999999,224,0.045831475,20.0,2.182257890701294,,-0.74694186,-0.65
20,225,4500,0.14999999,225,0.04583157,20.0,2.19325590133667,,-0.56669915,-0.65
20,226,4520,0.14999999,226,0.04583166,20.0,2.202087163925171,,-0.653418,-0.65
20,227,4540,0.14999999,227,0.045831732,20.0,2.2119832038879395,,-0.57186264,-0.65
20,228,4560,0.14999999,228,0.045831464,20.0,2.2202906608581543,,-0.72045386,-0.65
20,229,4580,0.14999999,229,0.045831073,20.0,2.22967267036438,,-0.7851703,-0.65
20,230,4600,0.14999999,230,0.045831144,20.0,2.237407922744751,,-0.739789,-0.65
20,231,4620,0.14999999,231,0.045831237,20.0,2.2481698989868164,,-0.53572154,-0.65
20,232,4640,0.14999999,232,0.045831285,20.0,2.256678581237793,,-0.8438116,-0.65
20,233,4660,0.14999999,233,0.045831293,20.0,2.264427900314331,,-0.6142069,-0.65
20,234,4680,0.14999999,234,0.04583136,20.0,2.2743489742279053,,-0.5433632,-0.65
20,235,4700,0.14999999,235,0.045831233,20.0,2.2844126224517822,,-0.67216885,-0.65
20,236,4720,0.14999999,236,0.045831334,20.0,2.292628526687622,,-0.34072015,-0.65
20,237,4740,0.14999999,237,0.045831416,20.0,2.3036303520202637,,-0.8143113,-0.65
20,238,4760,0.14999999,238,0.045831487,20.0,2.3123021125793457,,-0.69882596,-0.65
20,239,4780,0.14999999,239,0.045831386,20.0,2.321291923522949,,-0.8899659,-0.65
20,240,4800,0.14999999,240,0.045831457,20.0,2.3302345275878906,,-0.67825437,-0.65
20,241,4820,0.14999999,241,0.045831528,20.0,2.340822458267212,,-0.7238466,-0.65
20,242,4840,0.14999999,242,0.045831524,20.0,2.3501064777374268,,-0.83034617,-0.65
20,243,4860,0.14999999,243,0.045831528,20.0,2.362260580062866,,-0.7770173,-0.65
20,244,4880,0.14999999,244,0.04583162,20.0,2.3721795082092285,,-0.56330657,-0.65
20,245,4900,0.14999999,245,0.04583151,20.0,2.379908323287964,,-0.6606162,-0.65
20,246,4920,0.14999999,246,0.045831315,20.0,2.3879799842834473,,-0.4166891,-0.65
20,247,4940,0.14999999,247,0.045831393,20.0,2.3979713916778564,,-0.58590555,-0.65
20,248,4960,0.14999999,248,0.045831256,20.0,2.408514976501465,,-0.75177634,-0.65
20,249,4980,0.14999999,249,0.04583129,20.0,2.4203546047210693,,-0.6385557,-0.65
20,250,5000,0.14999999,250,0.045831352,20.0,2.430915117263794,,-0.6664491,-0.65
20,251,5020,0.14999999,251,0.04583144,20.0,2.4416139125823975,,-0.6361097,-0.65
20,252,5040,0.14999999,252,0.04583152,20.0,2.449620008468628,,-0.59051454,-0.65
20,253,5060,0.14999999,253,0.045831535,20.0,2.4606292247772217,,-0.5287368,-0.65
20,254,5080,0.14999999,254,0.045831617,20.0,2.4700851440429688,,-0.5721033,-0.65
20,255,5100,0.14999999,255,0.045831703,20.0,2.481626033782959,,-0.693204,-0.65
20,256,5120,0.14999999,256,0.045831688,20.0,2.491712808609009,,-0.78274906,-0.65
20,257,5140,0.14999999,257,0.04583171,20.0,2.5003538131713867,,-0.5410374,-0.65
20,258,5160,0.14999999,258,0.045831732,20.0,2.509566307067871,,-0.619851,-0.65
20,259,5180,0.14999999,259,0.04583182,20.0,2.5201804637908936,,-0.6795427,-0.65
20,260,5200,0.14999999,260,0.045831904,20.0,2.5298821926116943,,-0.5601954,-0.65
20,261,5220,0.14999999,261,0.04583199,20.0,2.5403645038604736,,-0.76357967,-0.65
20,262,5240,0.14999999,262,0.045831963,20.0,2.5515239238739014,,-0.629871,-0.65
20,263,5260,0.14999999,263,0.04583205,20.0,2.56126070022583,,-0.7186675,-0.65
20,264,5280,0.14999999,264,0.04583204,20.0,2.5682029724121094,,-0.785831,-0.65
20,265,5300,0.14999999,265,0.045832045,20.0,2.5769402980804443,,-0.82964367,-0.65
20,266,5320,0.14999999,266,0.045832023,20.0,2.584322452545166,,-0.7533364,-0.65
20,267,5340,0.14999999,267,0.045832098,20.0,2.5915496349334717,,-0.6229515,-0.65
20,268,5360,0.14999999,268,0.045832153,20.0,2.598759174346924,,-0.6524792,-0.65
20,269,5380,0.14999999,269,0.04583185,20.0,2.6072299480438232,,-0.52584565,-0.65
20,270,5400,0.14999999,270,0.045831915,20.0,2.614466667175293,,-0.65089405,-0.65
20,271,5420,0.14999999,271,0.045831963,20.0,2.6216933727264404,,-0.8853195,-0.65
20,272,5440,0.14999999,272,0.045832,20.0,2.6288070678710938,,-0.5497396,-0.65
20,273,5460,0.14999999,273,0.045831777,20.0,2.6369740962982178,,-0.6482795,-0.65
20,274,5480,0.14999999,274,0.045831826,20.0,2.6447181701660156,,-0.40968516,-0.65
20,275,5500,0.14999999,275,0.045831904,20.0,2.652216911315918,,-0.39392996,-0.65
20,276,5520,0.14999999,276,0.045831915,20.0,2.6593940258026123,,-0.48979437,-0.65
20,277,5540,0.14999999,277,0.045831967,20.0,2.67122745513916,,-0.70751613,-0.65
20,278,5560,0.14999999,278,0.045831967,20.0,2.6828858852386475,,-0.6769298,-0.65
20,279,5580,0.14999999,279,0.04583205,20.0,2.694849967956543,,-0.5689328,-0.65
20,280,5600,0.14999999,280,0.045832057,20.0,2.704582929611206,,-0.54867125,-0.65
20,281,5620,0.14999999,281,0.0458321,20.0,2.7124602794647217,,-0.53489995,-0.65
20,282,5640,0.14999999,282,0.045832172,20.0,2.720198392868042,,-0.55007696,-0.65
20,283,5660,0.14999999,283,0.04583209,20.0,2.7296416759490967,,-0.68907243,-0.65
20,284,5680,0.14999999,284,0.045832098,20.0,2.737428665161133,,-0.46314675,-0.65
20,285,5700,0.14999999,285,0.04583195,20.0,2.74543833732605,,-0.48821688,-0.65
20,286,5720,0.14999999,286,0.045832016,20.0,2.7531282901763916,,-0.8408933,-0.65
20,287,5740,0.14999999,287,0.045831878,20.0,2.762725830078125,,-0.5745186,-0.65
20,288,5760,0.14999999,288,0.045831814,20.0,2.772311210632324,,-0.66851366,-0.65
20,289,5780,0.14999999,289,0.045831893,20.0,2.7803328037261963,,-0.7309533,-0.65
20,290,5800,0.14999999,290,0.045831922,20.0,2.788595676422119,,-0.77731115,-0.65
20,291,5820,0.14999999,291,0.045831993,20.0,2.7971837520599365,,-0.6915657,-0.65
20,292,5840,0.14999999,292,0.045832064,20.0,2.8050034046173096,,-0.84244776,-0.65
20,293,5860,0.14999999,293,0.045832008,20.0,2.812929391860962,,-0.6468737,-0.65
20,294,5880,0.14999999,294,0.045832045,20.0,2.822704315185547,,-0.49225134,-0.65
20,295,5900,0.14999999,295,0.045832112,20.0,2.8348233699798584,,-0.8392042,-0.65
20,296,5920,0.14999999,296,0.04583218,20.0,2.846691370010376,,-0.80680984,-0.65
