ReturnMean,LQGmu1_higher,Iteration,MinEpLen,AvgEpLen,TimeElapsed,TimestepsSoFar,LQGsigma_higher,NumTrainableParams,LQGmu1_actor,NumTrajectories
0.045829255,-1.0,73,20,20.0,0.7737970352172852,1460,0.14999999,,-0.9791356,73
0.045829587,-1.0,74,20,20.0,0.7841672897338867,1480,0.14999999,,-0.79640377,74
0.045829866,-1.0,75,20,20.0,0.7939538955688477,1500,0.14999999,,-0.9518087,75
0.045830186,-1.0,76,20,20.0,0.8018198013305664,1520,0.14999999,,-0.96877265,76
0.04583043,-1.0,77,20,20.0,0.812119722366333,1540,0.14999999,,-1.1162103,77
0.04583071,-1.0,78,20,20.0,0.8247246742248535,1560,0.14999999,,-0.9704219,78
0.045830958,-1.0,79,20,20.0,0.8328759670257568,1580,0.14999999,,-0.9297663,79
0.0458311,-1.0,80,20,20.0,0.8425772190093994,1600,0.14999999,,-1.3153415,80
0.045831323,-1.0,81,20,20.0,0.8513245582580566,1620,0.14999999,,-1.0605853,81
0.0458313,-1.0,82,20,20.0,0.8595662117004395,1640,0.14999999,,-0.7948354,82
0.045831464,-1.0,83,20,20.0,0.8759729862213135,1660,0.14999999,,-1.2444232,83
0.04583164,-1.0,84,20,20.0,0.8845810890197754,1680,0.14999999,,-0.88438994,84
0.045831792,-1.0,85,20,20.0,0.8935375213623047,1700,0.14999999,,-1.0693728,85
0.04583194,-1.0,86,20,20.0,0.9032654762268066,1720,0.14999999,,-1.0827066,86
0.04583219,-1.0,87,20,20.0,0.9108974933624268,1740,0.14999999,,-1.1159879,87
0.04583205,-1.0,88,20,20.0,0.9203696250915527,1760,0.14999999,,-1.1601068,88
0.045832258,-1.0,89,20,20.0,0.9325263500213623,1780,0.14999999,,-1.1305825,89
0.045832463,-1.0,90,20,20.0,0.9427425861358643,1800,0.14999999,,-0.7646016,90
0.045832388,-1.0,91,20,20.0,0.9547007083892822,1820,0.14999999,,-0.9214711,91
0.04583181,-1.0,92,20,20.0,0.9716780185699463,1840,0.14999999,,-0.96569645,92
0.04583205,-1.0,93,20,20.0,0.9831089973449707,1860,0.14999999,,-0.7398019,93
0.045832157,-1.0,94,20,20.0,0.9984912872314453,1880,0.14999999,,-0.9273687,94
0.04583216,-1.0,95,20,20.0,1.0120508670806885,1900,0.14999999,,-1.1038386,95
0.045832366,-1.0,96,20,20.0,1.0333800315856934,1920,0.14999999,,-0.84044254,96
0.045832478,-1.0,97,20,20.0,1.0510735511779785,1940,0.14999999,,-0.9379071,97
0.045831796,-1.0,98,20,20.0,1.0689609050750732,1960,0.14999999,,-1.1062071,98
0.0458317,-1.0,99,20,20.0,1.1011223793029785,1980,0.14999999,,-0.8960574,99
0.04583142,-1.0,100,20,20.0,1.129037857055664,2000,0.14999999,,-1.180311,100
0.045831002,-1.0,101,20,20.0,1.1368045806884766,2020,0.14999999,,-1.2126268,101
0.045831125,-1.0,102,20,20.0,1.145784854888916,2040,0.14999999,,-0.75937915,102
0.04583128,-1.0,103,20,20.0,1.1535425186157227,2060,0.14999999,,-0.98024184,103
0.045831323,-1.0,104,20,20.0,1.1613531112670898,2080,0.14999999,,-1.1871346,104
0.045830928,-1.0,105,20,20.0,1.17315673828125,2100,0.14999999,,-1.2033418,105
0.04583098,-1.0,106,20,20.0,1.1830573081970215,2120,0.14999999,,-1.1045134,106
0.04583116,-1.0,107,20,20.0,1.1919071674346924,2140,0.14999999,,-1.1923798,107
0.045830805,-1.0,108,20,20.0,1.2000033855438232,2160,0.14999999,,-1.0312394,108
0.045830693,-1.0,109,20,20.0,1.2107303142547607,2180,0.14999999,,-1.1100609,109
0.045830738,-1.0,110,20,20.0,1.219813585281372,2200,0.14999999,,-1.0973777,110
0.045830946,-1.0,111,20,20.0,1.2303318977355957,2220,0.14999999,,-0.9911482,111
0.04583112,-1.0,112,20,20.0,1.2407314777374268,2240,0.14999999,,-1.042446,112
0.04583108,-1.0,113,20,20.0,1.2489354610443115,2260,0.14999999,,-0.94140184,113
0.04583122,-1.0,114,20,20.0,1.2578928470611572,2280,0.14999999,,-1.3174481,114
0.04583134,-1.0,115,20,20.0,1.26814603805542,2300,0.14999999,,-1.1787934,115
0.045831457,-1.0,116,20,20.0,1.2795512676239014,2320,0.14999999,,-0.93588513,116
0.04583164,-1.0,117,20,20.0,1.2900209426879883,2340,0.14999999,,-0.91390914,117
0.0458313,-1.0,118,20,20.0,1.3001575469970703,2360,0.14999999,,-1.0893143,118
0.045831088,-1.0,119,20,20.0,1.3102142810821533,2380,0.14999999,,-0.5340489,119
0.04583126,-1.0,120,20,20.0,1.317772626876831,2400,0.14999999,,-0.88700867,120
0.045831278,-1.0,121,20,20.0,1.3274385929107666,2420,0.14999999,,-0.87664235,121
0.045831393,-1.0,122,20,20.0,1.3377044200897217,2440,0.14999999,,-0.854741,122
0.04583158,-1.0,123,20,20.0,1.3459770679473877,2460,0.14999999,,-1.1496487,123
0.045831487,-1.0,124,20,20.0,1.3583104610443115,2480,0.14999999,,-1.1938868,124
0.045831375,-1.0,125,20,20.0,1.367602825164795,2500,0.14999999,,-1.1096939,125
0.045831136,-1.0,126,20,20.0,1.3788337707519531,2520,0.14999999,,-0.91276985,126
0.045831062,-1.0,127,20,20.0,1.3889167308807373,2540,0.14999999,,-1.1573446,127
0.0458311,-1.0,128,20,20.0,1.396482229232788,2560,0.14999999,,-1.2264661,128
0.045831237,-1.0,129,20,20.0,1.4060611724853516,2580,0.14999999,,-1.0029875,129
0.04583113,-1.0,130,20,20.0,1.4191675186157227,2600,0.14999999,,-0.8915889,130
0.04583128,-1.0,131,20,20.0,1.4272956848144531,2620,0.14999999,,-1.1645197,131
0.04583075,-1.0,132,20,20.0,1.4377670288085938,2640,0.14999999,,-1.0021067,132
0.045830883,-1.0,133,20,20.0,1.4487664699554443,2660,0.14999999,,-1.2512649,133
0.045831,-1.0,134,20,20.0,1.4583609104156494,2680,0.14999999,,-0.918758,134
0.045831144,-1.0,135,20,20.0,1.4674158096313477,2700,0.14999999,,-1.0997189,135
0.04583126,-1.0,136,20,20.0,1.4771230220794678,2720,0.14999999,,-0.9749753,136
0.0458314,-1.0,137,20,20.0,1.4864528179168701,2740,0.14999999,,-0.9558416,137
0.045830816,-1.0,138,20,20.0,1.4947118759155273,2760,0.14999999,,-0.9191639,138
0.045830917,-1.0,139,20,20.0,1.5041558742523193,2780,0.14999999,,-0.7960228,139
0.045831054,-1.0,140,20,20.0,1.5135624408721924,2800,0.14999999,,-0.89038783,140
0.045831222,-1.0,141,20,20.0,1.5237257480621338,2820,0.14999999,,-1.1559423,141
0.04583138,-1.0,142,20,20.0,1.535456657409668,2840,0.14999999,,-0.7386223,142
0.045831256,-1.0,143,20,20.0,1.545032262802124,2860,0.14999999,,-0.9403529,143
0.04583141,-1.0,144,20,20.0,1.5552873611450195,2880,0.14999999,,-0.87071,144
0.04583069,-1.0,145,20,20.0,1.5632359981536865,2900,0.14999999,,-1.00886,145
0.04583049,-1.0,146,20,20.0,1.5744476318359375,2920,0.14999999,,-1.0626084,146
0.04583052,-1.0,147,20,20.0,1.584458351135254,2940,0.14999999,,-1.0540358,147
0.045830637,-1.0,148,20,20.0,1.594186782836914,2960,0.14999999,,-1.184218,148
0.045830745,-1.0,149,20,20.0,1.6045641899108887,2980,0.14999999,,-0.945865,149
0.045830887,-1.0,150,20,20.0,1.6154694557189941,3000,0.14999999,,-1.0240489,150
0.04583103,-1.0,151,20,20.0,1.6318302154541016,3020,0.14999999,,-1.2049392,151
0.0458304,-1.0,152,20,20.0,1.640291452407837,3040,0.14999999,,-1.098501,152
0.04583052,-1.0,153,20,20.0,1.6503193378448486,3060,0.14999999,,-1.100081,153
0.045830503,-1.0,154,20,20.0,1.662804365158081,3080,0.14999999,,-1.0738307,154
0.045830507,-1.0,155,20,20.0,1.6718394756317139,3100,0.14999999,,-1.2087481,155
0.04583,-1.0,156,20,20.0,1.6825523376464844,3120,0.14999999,,-0.7629564,156
0.04583015,-1.0,157,20,20.0,1.6917078495025635,3140,0.14999999,,-0.792866,157
0.04583029,-1.0,158,20,20.0,1.7002878189086914,3160,0.14999999,,-0.6794438,158
0.04583036,-1.0,159,20,20.0,1.7096889019012451,3180,0.14999999,,-1.2635934,159
0.04583033,-1.0,160,20,20.0,1.7174859046936035,3200,0.14999999,,-1.0070661,160
0.04583046,-1.0,161,20,20.0,1.729954481124878,3220,0.14999999,,-1.0885149,161
0.045830514,-1.0,162,20,20.0,1.737483263015747,3240,0.14999999,,-0.9555387,162
0.045830462,-1.0,163,20,20.0,1.7451226711273193,3260,0.14999999,,-1.1307088,163
0.045830447,-1.0,164,20,20.0,1.756462812423706,3280,0.14999999,,-1.1257043,164
0.04583041,-1.0,165,20,20.0,1.7655706405639648,3300,0.14999999,,-0.9523943,165
0.045830548,-1.0,166,20,20.0,1.774972677230835,3320,0.14999999,,-1.1331383,166
0.0458306,-1.0,167,20,20.0,1.7843279838562012,3340,0.14999999,,-0.9870931,167
0.04583072,-1.0,168,20,20.0,1.7934906482696533,3360,0.14999999,,-0.92190975,168
0.045830745,-1.0,169,20,20.0,1.8021795749664307,3380,0.14999999,,-1.0815768,169
0.04583088,-1.0,170,20,20.0,1.8105809688568115,3400,0.14999999,,-1.1656351,170
0.04583099,-1.0,171,20,20.0,1.8217477798461914,3420,0.14999999,,-0.8831794,171
0.04583112,-1.0,172,20,20.0,1.8294436931610107,3440,0.14999999,,-1.1968496,172
0.04583049,-1.0,173,20,20.0,1.840778112411499,3460,0.14999999,,-0.78273505,173
0.04583045,-1.0,174,20,20.0,1.8525171279907227,3480,0.14999999,,-1.0587626,174
0.04583059,-1.0,175,20,20.0,1.860872745513916,3500,0.14999999,,-0.8693338,175
0.045830425,-1.0,176,20,20.0,1.8690614700317383,3520,0.14999999,,-0.84950846,176
0.045830533,-1.0,177,20,20.0,1.8791139125823975,3540,0.14999999,,-1.228846,177
0.045830626,-1.0,178,20,20.0,1.8908121585845947,3560,0.14999999,,-0.9130464,178
0.045830693,-1.0,179,20,20.0,1.9029395580291748,3580,0.14999999,,-0.9431249,179
0.045830622,-1.0,180,20,20.0,1.911478042602539,3600,0.14999999,,-0.83351636,180
0.04583064,-1.0,181,20,20.0,1.9200005531311035,3620,0.14999999,,-1.1418352,181
0.045830265,-1.0,182,20,20.0,1.9277081489562988,3640,0.14999999,,-0.7190507,182
0.045830347,-1.0,183,20,20.0,1.9379246234893799,3660,0.14999999,,-1.1038213,183
0.04582873,-1.0,184,20,20.0,1.9459478855133057,3680,0.14999999,,-0.9083128,184
0.04582886,-1.0,185,20,20.0,1.9539918899536133,3700,0.14999999,,-1.0033282,185
0.04582897,-1.0,186,20,20.0,1.96254301071167,3720,0.14999999,,-0.8853208,186
0.04582907,-1.0,187,20,20.0,1.9713046550750732,3740,0.14999999,,-0.96010494,187
0.04582918,-1.0,188,20,20.0,1.9805185794830322,3760,0.14999999,,-1.1678317,188
0.04582922,-1.0,189,20,20.0,1.988168716430664,3780,0.14999999,,-0.9466123,189
0.045829207,-1.0,190,20,20.0,1.999929666519165,3800,0.14999999,,-0.95176375,190
0.045829196,-1.0,191,20,20.0,2.0117733478546143,3820,0.14999999,,-0.8865187,191
0.04582906,-1.0,192,20,20.0,2.0201594829559326,3840,0.14999999,,-1.1880617,192
0.0458285,-1.0,193,20,20.0,2.0313806533813477,3860,0.14999999,,-0.9930635,193
0.04582862,-1.0,194,20,20.0,2.0424678325653076,3880,0.14999999,,-1.1600488,194
0.045828402,-1.0,195,20,20.0,2.0540013313293457,3900,0.14999999,,-0.8655067,195
0.045828488,-1.0,196,20,20.0,2.0640368461608887,3920,0.14999999,,-0.9857086,196
0.04582858,-1.0,197,20,20.0,2.0745935440063477,3940,0.14999999,,-0.8302991,197
0.04582866,-1.0,198,20,20.0,2.084132432937622,3960,0.14999999,,-0.8254132,198
0.045828708,-1.0,199,20,20.0,2.094388961791992,3980,0.14999999,,-0.9758762,199
0.045828745,-1.0,200,20,20.0,2.104982376098633,4000,0.14999999,,-0.8267974,200
0.04582875,-1.0,201,20,20.0,2.1175031661987305,4020,0.14999999,,-0.838676,201
0.04582885,-1.0,202,20,20.0,2.127838373184204,4040,0.14999999,,-0.9596291,202
0.045828976,-1.0,203,20,20.0,2.137786626815796,4060,0.14999999,,-1.2145532,203
0.045828868,-1.0,204,20,20.0,2.148202419281006,4080,0.14999999,,-1.2457138,204
0.045828648,-1.0,205,20,20.0,2.1565585136413574,4100,0.14999999,,-0.9638664,205
0.045828763,-1.0,206,20,20.0,2.1639583110809326,4120,0.14999999,,-1.0922585,206
0.045828715,-1.0,207,20,20.0,2.171447992324829,4140,0.14999999,,-1.0059013,207
0.045828793,-1.0,208,20,20.0,2.1797237396240234,4160,0.14999999,,-0.9087062,208
0.045828596,-1.0,209,20,20.0,2.1884820461273193,4180,0.14999999,,-1.108608,209
0.04582868,-1.0,210,20,20.0,2.1959166526794434,4200,0.14999999,,-1.032674,210
0.04582877,-1.0,211,20,20.0,2.204131841659546,4220,0.14999999,,-0.8337883,211
0.04582885,-1.0,212,20,20.0,2.2122128009796143,4240,0.14999999,,-0.89288974,212
0.045828935,-1.0,213,20,20.0,2.21942400932312,4260,0.14999999,,-0.839656,213
0.04582905,-1.0,214,20,20.0,2.226486921310425,4280,0.14999999,,-0.98389626,214
0.04582861,-1.0,215,20,20.0,2.2334020137786865,4300,0.14999999,,-0.7552453,215
0.0458287,-1.0,216,20,20.0,2.241150379180908,4320,0.14999999,,-1.0585114,216
0.0458288,-1.0,217,20,20.0,2.2484476566314697,4340,0.14999999,,-1.2422336,217
0.04582882,-1.0,218,20,20.0,2.2556421756744385,4360,0.14999999,,-0.82259965,218
0.04582889,-1.0,219,20,20.0,2.262880563735962,4380,0.14999999,,-1.0740125,219
0.045828857,-1.0,220,20,20.0,2.2704687118530273,4400,0.14999999,,-0.853991,220
0.04582858,-1.0,221,20,20.0,2.2781832218170166,4420,0.14999999,,-1.0326031,221
0.04582869,-1.0,222,20,20.0,2.2862539291381836,4440,0.14999999,,-1.0032604,222
0.045828763,-1.0,223,20,20.0,2.2938992977142334,4460,0.14999999,,-0.9636806,223
0.04582887,-1.0,224,20,20.0,2.301969528198242,4480,0.14999999,,-1.096942,224
0.045828935,-1.0,225,20,20.0,2.3113481998443604,4500,0.14999999,,-0.9166992,225
0.045829047,-1.0,226,20,20.0,2.318571090698242,4520,0.14999999,,-1.003418,226
0.045829147,-1.0,227,20,20.0,2.3257927894592285,4540,0.14999999,,-0.92186266,227
0.04582855,-1.0,228,20,20.0,2.3339147567749023,4560,0.14999999,,-1.0704539,228
0.045827724,-1.0,229,20,20.0,2.341113328933716,4580,0.14999999,,-1.1351703,229
0.045827825,-1.0,230,20,20.0,2.3485190868377686,4600,0.14999999,,-1.089789,230
0.04582793,-1.0,231,20,20.0,2.3557379245758057,4620,0.14999999,,-0.88572156,231
0.04582803,-1.0,232,20,20.0,2.364067316055298,4640,0.14999999,,-1.1938115,232
0.045828037,-1.0,233,20,20.0,2.371904134750366,4660,0.14999999,,-0.96420693,233
0.04582814,-1.0,234,20,20.0,2.3791496753692627,4680,0.14999999,,-0.89336324,234
0.04582814,-1.0,235,20,20.0,2.3873672485351562,4700,0.14999999,,-1.0221689,235
0.04582825,-1.0,236,20,20.0,2.3955302238464355,4720,0.14999999,,-0.6907202,236
0.045828257,-1.0,237,20,20.0,2.4028513431549072,4740,0.14999999,,-1.1643114,237
0.04582834,-1.0,238,20,20.0,2.41018009185791,4760,0.14999999,,-1.048826,238
0.045828313,-1.0,239,20,20.0,2.4176523685455322,4780,0.14999999,,-1.2399659,239
0.045828413,-1.0,240,20,20.0,2.426182508468628,4800,0.14999999,,-1.0282544,240
0.045828477,-1.0,241,20,20.0,2.4334945678710938,4820,0.14999999,,-1.0738466,241
0.045828324,-1.0,242,20,20.0,2.440661907196045,4840,0.14999999,,-1.1803461,242
0.045828328,-1.0,243,20,20.0,2.4477713108062744,4860,0.14999999,,-1.1270174,243
0.045828436,-1.0,244,20,20.0,2.4563050270080566,4880,0.14999999,,-0.9133066,244
0.04582835,-1.0,245,20,20.0,2.4636805057525635,4900,0.14999999,,-1.0106162,245
0.045828138,-1.0,246,20,20.0,2.4709722995758057,4920,0.14999999,,-0.7666891,246
0.045828227,-1.0,247,20,20.0,2.4782652854919434,4940,0.14999999,,-0.9359056,247
0.045828093,-1.0,248,20,20.0,2.4876456260681152,4960,0.14999999,,-1.1017764,248
0.045828164,-1.0,249,20,20.0,2.4948036670684814,4980,0.14999999,,-0.9885557,249
0.045828246,-1.0,250,20,20.0,2.5022006034851074,5000,0.14999999,,-1.0164491,250
0.04582835,-1.0,251,20,20.0,2.509718656539917,5020,0.14999999,,-0.98610973,251
0.04582841,-1.0,252,20,20.0,2.517991065979004,5040,0.14999999,,-0.94051456,252
0.0458284,-1.0,253,20,20.0,2.5253326892852783,5060,0.14999999,,-0.87873685,253
0.045828484,-1.0,254,20,20.0,2.532534599304199,5080,0.14999999,,-0.92210335,254
0.04582857,-1.0,255,20,20.0,2.5398685932159424,5100,0.14999999,,-1.043204,255
0.045828544,-1.0,256,20,20.0,2.5483334064483643,5120,0.14999999,,-1.1327491,256
0.045828443,-1.0,257,20,20.0,2.5555851459503174,5140,0.14999999,,-0.8910374,257
0.04582848,-1.0,258,20,20.0,2.563324451446533,5160,0.14999999,,-0.969851,258
0.045828573,-1.0,259,20,20.0,2.5710396766662598,5180,0.14999999,,-1.0295427,259
0.045828667,-1.0,260,20,20.0,2.5795743465423584,5200,0.14999999,,-0.9101954,260
0.045828763,-1.0,261,20,20.0,2.587721347808838,5220,0.14999999,,-1.1135798,261
0.045828827,-1.0,262,20,20.0,2.5950310230255127,5240,0.14999999,,-0.97987103,262
0.045828924,-1.0,263,20,20.0,2.6029775142669678,5260,0.14999999,,-1.0686675,263
0.045828808,-1.0,264,20,20.0,2.6109609603881836,5280,0.14999999,,-1.135831,264
0.04582882,-1.0,265,20,20.0,2.618227243423462,5300,0.14999999,,-1.1796438,265
0.045828607,-1.0,266,20,20.0,2.625575542449951,5320,0.14999999,,-1.1033365,266
0.045828644,-1.0,267,20,20.0,2.6331429481506348,5340,0.14999999,,-0.97295153,267
0.045828726,-1.0,268,20,20.0,2.641030788421631,5360,0.14999999,,-1.0024792,268
0.04582823,-1.0,269,20,20.0,2.648242235183716,5380,0.14999999,,-0.8758457,269
0.045828324,-1.0,270,20,20.0,2.6554958820343018,5400,0.14999999,,-1.0008941,270
0.045828383,-1.0,271,20,20.0,2.6630775928497314,5420,0.14999999,,-1.2353195,271
0.04582835,-1.0,272,20,20.0,2.671685218811035,5440,0.14999999,,-0.8997396,272
0.045828257,-1.0,273,20,20.0,2.6791536808013916,5460,0.14999999,,-0.9982795,273
0.045828316,-1.0,274,20,20.0,2.6872377395629883,5480,0.14999999,,-0.75968516,274
0.045828406,-1.0,275,20,20.0,2.695408344268799,5500,0.14999999,,-0.74393,275
0.04582841,-1.0,276,20,20.0,2.7031662464141846,5520,0.14999999,,-0.8397944,276
0.045828477,-1.0,277,20,20.0,2.710139751434326,5540,0.14999999,,-1.0575161,277
0.045828477,-1.0,278,20,20.0,2.7173657417297363,5560,0.14999999,,-1.0269299,278
0.045828562,-1.0,279,20,20.0,2.7251663208007812,5580,0.14999999,,-0.9189328,279
0.045828607,-1.0,280,20,20.0,2.73301362991333,5600,0.14999999,,-0.89867127,280
0.04582866,-1.0,281,20,20.0,2.740431785583496,5620,0.14999999,,-0.8849,281
0.045828745,-1.0,282,20,20.0,2.7479662895202637,5640,0.14999999,,-0.900077,282
0.045828696,-1.0,283,20,20.0,2.7559213638305664,5660,0.14999999,,-1.0390724,283
0.04582873,-1.0,284,20,20.0,2.7641212940216064,5680,0.14999999,,-0.81314677,284
0.04582853,-1.0,285,20,20.0,2.7714428901672363,5700,0.14999999,,-0.8382169,285
0.045828614,-1.0,286,20,20.0,2.778528928756714,5720,0.14999999,,-1.1908934,286
0.04582855,-1.0,287,20,20.0,2.787210702896118,5740,0.14999999,,-0.92451864,287
0.045828477,-1.0,288,20,20.0,2.7947700023651123,5760,0.14999999,,-1.0185137,288
0.04582856,-1.0,289,20,20.0,2.802159309387207,5780,0.14999999,,-1.0809534,289
0.04582861,-1.0,290,20,20.0,2.8094091415405273,5800,0.14999999,,-1.1273112,290
0.04582865,-1.0,291,20,20.0,2.8167076110839844,5820,0.14999999,,-1.0415658,291
0.045828737,-1.0,292,20,20.0,2.8277628421783447,5840,0.14999999,,-1.1924478,292
0.045828503,-1.0,293,20,20.0,2.8385374546051025,5860,0.14999999,,-0.99687374,293
0.045828566,-1.0,294,20,20.0,2.854093074798584,5880,0.14999999,,-0.84225136,294
0.045828648,-1.0,295,20,20.0,2.8649511337280273,5900,0.14999999,,-1.1892042,295
0.045828704,-1.0,296,20,20.0,2.8758859634399414,5920,0.14999999,,-1.1568098,296
0.045828737,-1.0,297,20,20.0,2.8884634971618652,5940,0.14999999,,-1.0618627,297
