NatGradInftyNorm,StepSize,AvgEpLen,BatchSize,ReturnMean,NatGrad2Norm,Iteration,J,VarJ,AvgRet,ReturnMax
0.00079474604,0.1,5.0,1,-0.007266301407583182,0.0011122864,1,-0.007266301407583182,nan,-0.0074127124688094185,-0.007266301407583182
2.5803003e-05,0.1,5.0,1,-0.003665432760818985,2.706825e-05,2,-6.45641140547874e-05,nan,-6.593835815732482e-05,-6.45641140547874e-05
