LQGmu1_higher,LQGsigma_higher,TimeElapsed,Iteration,ReturnMean,LQGmu1_actor,TimestepsSoFar
-0.7,0.14999999,0.8957843780517578,27,0.9561362,-0.6136877,540
-0.7,0.14999999,0.9314727783203125,28,0.95614094,-0.7468107,560
-0.7,0.14999999,0.9635107517242432,29,0.9561461,-0.73967737,580
-0.7,0.14999999,0.9920220375061035,30,0.9561504,-0.6401322,600
-0.7,0.14999999,1.0187146663665771,31,0.9561512,-0.3481273,620
-0.7,0.14999999,1.0504446029663086,32,0.95616096,-0.4064127,640
-0.7,0.14999999,1.0715997219085693,33,0.9561571,-0.5106718,660
-0.7,0.14999999,1.0944712162017822,34,0.9561554,-0.5281597,680
-0.7,0.14999999,1.1172845363616943,35,0.95614547,-0.8534906,700
-0.7,0.14999999,1.146592378616333,36,0.95614636,-0.64243126,720
-0.7,0.14999999,1.1719331741333008,37,0.9561468,-0.36720476,740
-0.7,0.14999999,1.1936590671539307,38,0.9561505,-0.48347384,760
-0.7,0.14999999,1.2130544185638428,39,0.9561511,-0.6549142,780
-0.7,0.14999999,1.2406136989593506,40,0.9561552,-0.65219426,800
-0.7,0.14999999,1.2777328491210938,41,0.9561577,-0.6777175,820
-0.7,0.14999999,1.3057928085327148,42,0.95616066,-0.6599354,840
-0.7,0.14999999,1.3261516094207764,43,0.9561535,-0.63104415,860
-0.7,0.14999999,1.356374740600586,44,0.9561581,-0.7123446,880
-0.7,0.14999999,1.376948356628418,45,0.95616066,-0.90632486,900
-0.7,0.14999999,1.4044947624206543,46,0.95615834,-0.55500853,920
-0.7,0.14999999,1.4312753677368164,47,0.95615125,-0.5633271,940
-0.7,0.14999999,1.4588656425476074,48,0.95614433,-0.8289425,960
-0.7,0.14999999,1.4776227474212646,49,0.9561442,-0.97344244,980
-0.7,0.14999999,1.5031893253326416,50,0.95614743,-0.80586135,1000
-0.7,0.14999999,1.5340824127197266,51,0.9561485,-0.6245405,1020
-0.7,0.14999999,1.5629849433898926,52,0.95614976,-0.6259909,1040
-0.7,0.14999999,1.5920743942260742,53,0.95614594,-0.6974045,1060
-0.7,0.14999999,1.6194639205932617,54,0.9561509,-0.7348545,1080
-0.7,0.14999999,1.651576042175293,55,0.9561526,-0.52135706,1100
-0.7,0.14999999,1.6750452518463135,56,0.95614964,-0.9581936,1120
-0.7,0.14999999,1.7016098499298096,57,0.95614946,-0.49611312,1140
-0.7,0.14999999,1.7373466491699219,58,0.95615375,-0.63975483,1160
-0.7,0.14999999,1.7659873962402344,59,0.9561519,-0.49713504,1180
-0.7,0.14999999,1.7963321208953857,60,0.9561539,-0.6631882,1200
-0.7,0.14999999,1.8284926414489746,61,0.95615697,-0.42612028,1220
-0.7,0.14999999,1.8499984741210938,62,0.9561583,-0.8411237,1240
-0.7,0.14999999,1.8774807453155518,63,0.95615715,-0.57203734,1260
-0.7,0.14999999,1.9001233577728271,64,0.9561566,-0.64618397,1280
-0.7,0.14999999,1.923661231994629,65,0.9561594,-0.6566604,1300
-0.7,0.14999999,1.9492254257202148,66,0.9561631,-0.85153264,1320
-0.7,0.14999999,1.9723341464996338,67,0.9561645,-0.43475583,1340
-0.7,0.14999999,1.9933552742004395,68,0.95616037,-0.50707746,1360
-0.7,0.14999999,2.020235061645508,69,0.95616007,-0.50770235,1380
-0.7,0.14999999,2.0474512577056885,70,0.9561598,-0.72082907,1400
-0.7,0.14999999,2.0760414600372314,71,0.9561536,-0.5956348,1420
-0.7,0.14999999,2.1055126190185547,72,0.95615494,-0.75555456,1440
-0.7,0.14999999,2.137895107269287,73,0.95615333,-0.67913556,1460
-0.7,0.14999999,2.1692848205566406,74,0.95615757,-0.49640372,1480
-0.7,0.14999999,2.2021021842956543,75,0.956157,-0.6518087,1500
-0.7,0.14999999,2.2321739196777344,76,0.95616037,-0.66877264,1520
-0.7,0.14999999,2.2637715339660645,77,0.95615894,-0.8162103,1540
-0.7,0.14999999,2.292189359664917,78,0.9561609,-0.6704219,1560
-0.7,0.14999999,2.3263065814971924,79,0.95616263,-0.62976635,1580
-0.7,0.14999999,2.3582310676574707,80,0.9561598,-1.0153415,1600
-0.7,0.14999999,2.39411997795105,81,0.9561555,-0.7605852,1620
-0.7,0.14999999,2.427849769592285,82,0.9561585,-0.49483538,1640
-0.7,0.14999999,2.460232734680176,83,0.956158,-0.94442314,1660
-0.7,0.14999999,2.4983508586883545,84,0.9561559,-0.5843899,1680
-0.7,0.14999999,2.545835256576538,85,0.95615375,-0.7693727,1700
-0.7,0.14999999,2.5761427879333496,86,0.95615494,-0.78270656,1720
-0.7,0.14999999,2.6098997592926025,87,0.95615345,-0.8159879,1740
-0.7,0.14999999,2.646031618118286,88,0.95615077,-0.86010677,1760
-0.7,0.14999999,2.68745756149292,89,0.9561507,-0.8305824,1780
-0.7,0.14999999,2.724684953689575,90,0.95614886,-0.46460158,1800
-0.7,0.14999999,2.7645726203918457,91,0.95614743,-0.6214711,1820
-0.7,0.14999999,2.8081133365631104,92,0.9561492,-0.66569644,1840
-0.7,0.14999999,2.847667932510376,93,0.9561514,-0.43980187,1860
-0.7,0.14999999,2.8820443153381348,94,0.9561547,-0.6273687,1880
-0.7,0.14999999,2.918093681335449,95,0.9561562,-0.8038386,1900
-0.7,0.14999999,2.9570634365081787,96,0.9561569,-0.5404426,1920
-0.7,0.14999999,2.9966912269592285,97,0.95615834,-0.6379071,1940
-0.7,0.14999999,3.0376791954040527,98,0.95615596,-0.80620706,1960
-0.7,0.14999999,3.083606719970703,99,0.9561552,-0.5960574,1980
-0.7,0.14999999,3.1191439628601074,100,0.9561566,-0.8803109,2000
-0.7,0.14999999,3.15419340133667,101,0.9561562,-0.9126268,2020
-0.7,0.14999999,3.181997776031494,102,0.95615613,-0.45937914,2040
-0.7,0.14999999,3.2082104682922363,103,0.95615876,-0.6802418,2060
-0.7,0.14999999,3.244297742843628,104,0.9561581,-0.88713455,2080
-0.7,0.14999999,3.2936201095581055,105,0.95615643,-0.90334177,2100
-0.7,0.14999999,3.343019485473633,106,0.95615286,-0.80451334,2120
-0.7,0.14999999,3.3952553272247314,107,0.95615447,-0.89237976,2140
-0.7,0.14999999,3.4508674144744873,108,0.95615184,-0.73123944,2160
-0.7,0.14999999,3.511260509490967,109,0.95615256,-0.8100609,2180
-0.7,0.14999999,3.571760892868042,110,0.9561527,-0.7973776,2200
-0.7,0.14999999,3.616382598876953,111,0.95615333,-0.69114816,2220
-0.7,0.14999999,3.6717724800109863,112,0.9561553,-0.74244595,2240
-0.7,0.14999999,3.713567018508911,113,0.9561539,-0.6414018,2260
-0.7,0.14999999,3.7441675662994385,114,0.95615554,-1.0174481,2280
-0.7,0.14999999,3.7850818634033203,115,0.95615464,-0.8787934,2300
-0.7,0.14999999,3.8326334953308105,116,0.95615584,-0.6358851,2320
-0.7,0.14999999,3.8750901222229004,117,0.95615643,-0.6139091,2340
-0.7,0.14999999,3.913693904876709,118,0.9561561,-0.7893143,2360
-0.7,0.14999999,3.9473483562469482,119,0.9561559,-0.23404887,2380
-0.7,0.14999999,3.9880211353302,120,0.95615333,-0.5870086,2400
-0.7,0.14999999,4.0252602100372314,121,0.95615315,-0.57664233,2420
-0.7,0.14999999,4.057789087295532,122,0.95615476,-0.554741,2440
-0.7,0.14999999,4.090691328048706,123,0.9561548,-0.8496486,2460
-0.7,0.14999999,4.1245245933532715,124,0.9561533,-0.89388674,2480
-0.7,0.14999999,4.156593561172485,125,0.9561521,-0.8096939,2500
-0.7,0.14999999,4.190088748931885,126,0.95615035,-0.61276984,2520
-0.7,0.14999999,4.22565484046936,127,0.95615137,-0.85734457,2540
-0.7,0.14999999,4.261067867279053,128,0.9561509,-0.9264661,2560
-0.7,0.14999999,4.294554233551025,129,0.95615077,-0.70298755,2580
-0.7,0.14999999,4.3241496086120605,130,0.95615125,-0.5915889,2600
-0.7,0.14999999,4.356900453567505,131,0.9561513,-0.8645197,2620
-0.7,0.14999999,4.391278028488159,132,0.95614994,-0.70210665,2640
-0.7,0.14999999,4.430766344070435,133,0.9561496,-0.9512649,2660
-0.7,0.14999999,4.462669372558594,134,0.9561481,-0.61875796,2680
-0.7,0.14999999,4.500276327133179,135,0.9561494,-0.7997189,2700
-0.7,0.14999999,4.536552429199219,136,0.9561503,-0.6749753,2720
-0.7,0.14999999,4.575354814529419,137,0.95615023,-0.6558416,2740
-0.7,0.14999999,4.6085004806518555,138,0.95615077,-0.6191639,2760
-0.7,0.14999999,4.651213645935059,139,0.9561514,-0.4960228,2780
-0.7,0.14999999,4.680941581726074,140,0.95615214,-0.5903878,2800
-0.7,0.14999999,4.711857080459595,141,0.9561525,-0.8559423,2820
-0.7,0.14999999,4.742840528488159,142,0.95615345,-0.43862227,2840
-0.7,0.14999999,4.775470495223999,143,0.9561554,-0.64035296,2860
-0.7,0.14999999,4.823243141174316,144,0.9561545,-0.57071,2880
-0.7,0.14999999,4.855162143707275,145,0.9561527,-0.70886004,2900
-0.7,0.14999999,4.888237953186035,146,0.95615333,-0.7626084,2920
-0.7,0.14999999,4.919858694076538,147,0.95615476,-0.7540358,2940
-0.7,0.14999999,4.954957723617554,148,0.9561552,-0.884218,2960
-0.7,0.14999999,4.9863691329956055,149,0.95615596,-0.64586496,2980
-0.7,0.14999999,5.022505521774292,150,0.9561554,-0.7240489,3000
-0.7,0.14999999,5.055358648300171,151,0.9561564,-0.9049392,3020
-0.7,0.14999999,5.088379859924316,152,0.95615625,-0.7985009,3040
-0.7,0.14999999,5.1213696002960205,153,0.9561554,-0.80008096,3060
-0.7,0.14999999,5.153567314147949,154,0.95615464,-0.7738307,3080
-0.7,0.14999999,5.1847827434539795,155,0.95615333,-0.90874815,3100
-0.7,0.14999999,5.215017080307007,156,0.95615035,-0.46295637,3120
-0.7,0.14999999,5.246654987335205,157,0.9561484,-0.49286595,3140
-0.7,0.14999999,5.278631210327148,158,0.9561495,-0.37944376,3160
-0.7,0.14999999,5.308920621871948,159,0.9561491,-0.96359336,3180
-0.7,0.14999999,5.339942932128906,160,0.956147,-0.7070661,3200
-0.7,0.14999999,5.373584747314453,161,0.9561461,-0.7885149,3220
-0.7,0.14999999,5.405713319778442,162,0.9561453,-0.6555387,3240
-0.7,0.14999999,5.438889741897583,163,0.95614606,-0.8307088,3260
-0.7,0.14999999,5.470991134643555,164,0.95614475,-0.8257043,3280
-0.7,0.14999999,5.509836435317993,165,0.9561444,-0.6523943,3300
-0.7,0.14999999,5.542902708053589,166,0.9561442,-0.8331383,3320
-0.7,0.14999999,5.5807695388793945,167,0.9561437,-0.6870931,3340
-0.7,0.14999999,5.622101783752441,168,0.95614403,-0.62190974,3360
-0.7,0.14999999,5.65505313873291,169,0.95614314,-0.7815769,3380
-0.7,0.14999999,5.688794136047363,170,0.9561429,-0.86563504,3400
-0.7,0.14999999,5.728609800338745,171,0.95614374,-0.5831794,3420
-0.7,0.14999999,5.765524387359619,172,0.9561442,-0.8968495,3440
-0.7,0.14999999,5.806135892868042,173,0.9561415,-0.48273504,3460
-0.7,0.14999999,5.842833518981934,174,0.95614177,-0.75876254,3480
-0.7,0.14999999,5.885973691940308,175,0.95614225,-0.5693338,3500
-0.7,0.14999999,5.918399095535278,176,0.9561414,-0.54950845,3520
-0.7,0.14999999,5.958496809005737,177,0.9561399,-0.928846,3540
-0.7,0.14999999,5.992590427398682,178,0.9561402,-0.6130464,3560
-0.7,0.14999999,6.03377890586853,179,0.95613825,-0.6431249,3580
-0.7,0.14999999,6.064862251281738,180,0.95613825,-0.5335164,3600
-0.7,0.14999999,6.097815990447998,181,0.95613897,-0.84183514,3620
-0.7,0.14999999,6.129379034042358,182,0.9561377,-0.4190507,3640
-0.7,0.14999999,6.164079666137695,183,0.9561383,-0.80382127,3660
-0.7,0.14999999,6.196327209472656,184,0.9561371,-0.60831285,3680
-0.7,0.14999999,6.233081102371216,185,0.95613587,-0.70332825,3700
-0.7,0.14999999,6.266540050506592,186,0.9561354,-0.5853208,3720
-0.7,0.14999999,6.29794979095459,187,0.9561362,-0.66010493,3740
-0.7,0.14999999,6.330272197723389,188,0.9561355,-0.86783165,3760
-0.7,0.14999999,6.362734317779541,189,0.9561354,-0.6466123,3780
-0.7,0.14999999,6.394288539886475,190,0.95613533,-0.6517637,3800
-0.7,0.14999999,6.437729835510254,191,0.9561357,-0.5865187,3820
-0.7,0.14999999,6.501510858535767,192,0.9561364,-0.88806164,3840
-0.7,0.14999999,6.5562522411346436,193,0.95613486,-0.6930635,3860
-0.7,0.14999999,6.614066123962402,194,0.9561335,-0.8600489,3880
-0.7,0.14999999,6.641525745391846,195,0.9561337,-0.5655067,3900
-0.7,0.14999999,6.6776442527771,196,0.95613396,-0.6857086,3920
-0.7,0.14999999,6.715404510498047,197,0.95613444,-0.53029907,3940
-0.7,0.14999999,6.762060880661011,198,0.95613575,-0.5254133,3960
-0.7,0.14999999,6.814553499221802,199,0.9561363,-0.6758762,3980
-0.7,0.14999999,6.865743637084961,200,0.95613587,-0.5267974,4000
-0.7,0.14999999,6.902817487716675,201,0.9561345,-0.538676,4020
-0.7,0.14999999,6.939162015914917,202,0.95613444,-0.6596291,4040
-0.7,0.14999999,6.974645376205444,203,0.9561357,-0.91455317,4060
-0.7,0.14999999,7.010209321975708,204,0.95613563,-0.9457138,4080
-0.7,0.14999999,7.036204099655151,205,0.9561331,-0.6638664,4100
-0.7,0.14999999,7.051588535308838,206,0.9561326,-0.7922585,4120
-0.7,0.14999999,7.0790698528289795,207,0.9561331,-0.7059013,4140
-0.7,0.14999999,7.104980707168579,208,0.9561335,-0.6087062,4160
-0.7,0.14999999,7.14080548286438,209,0.95613414,-0.80860806,4180
-0.7,0.14999999,7.169703722000122,210,0.9561345,-0.73267394,4200
-0.7,0.14999999,7.191277742385864,211,0.9561339,-0.5337883,4220
-0.7,0.14999999,7.216150760650635,212,0.9561345,-0.5928897,4240
-0.7,0.14999999,7.245126962661743,213,0.9561331,-0.5396559,4260
-0.7,0.14999999,7.276892185211182,214,0.95613366,-0.68389624,4280
-0.7,0.14999999,7.299144506454468,215,0.95613337,-0.45524532,4300
-0.7,0.14999999,7.320802450180054,216,0.95613426,-0.75851136,4320
-0.7,0.14999999,7.351718425750732,217,0.956133,-0.9422336,4340
-0.7,0.14999999,7.380398988723755,218,0.95613295,-0.5225997,4360
-0.7,0.14999999,7.4128806591033936,219,0.9561305,-0.7740125,4380
-0.7,0.14999999,7.438284158706665,220,0.95612943,-0.55399096,4400
-0.7,0.14999999,7.466714143753052,221,0.9561298,-0.7326032,4420
-0.7,0.14999999,7.502911806106567,222,0.95613045,-0.7032603,4440
-0.7,0.14999999,7.539053916931152,223,0.95613056,-0.6636806,4460
-0.7,0.14999999,7.569143772125244,224,0.9561286,-0.7969419,4480
-0.7,0.14999999,7.60482382774353,225,0.95612836,-0.61669916,4500
-0.7,0.14999999,7.625755548477173,226,0.95612955,-0.703418,4520
-0.7,0.14999999,7.650202751159668,227,0.95612985,-0.62186265,4540
-0.7,0.14999999,7.6821558475494385,228,0.9561303,-0.7704539,4560
-0.7,0.14999999,7.720695972442627,229,0.95613086,-0.8351704,4580
-0.7,0.14999999,7.766071081161499,230,0.95613027,-0.789789,4600
-0.7,0.14999999,7.796419620513916,231,0.9561308,-0.5857215,4620
-0.7,0.14999999,7.828600168228149,232,0.9561323,-0.8938116,4640
-0.7,0.14999999,7.84922194480896,233,0.9561322,-0.6642069,4660
-0.7,0.14999999,7.870575904846191,234,0.9561322,-0.5933632,4680
-0.7,0.14999999,7.889734268188477,235,0.95613253,-0.7221688,4700
-0.7,0.14999999,7.912792205810547,236,0.9561324,-0.39072016,4720
-0.7,0.14999999,7.946545839309692,237,0.9561304,-0.86431134,4740
-0.7,0.14999999,7.9693944454193115,238,0.9561301,-0.74882597,4760
-0.7,0.14999999,8.00192666053772,239,0.9561295,-0.93996596,4780
-0.7,0.14999999,8.036057472229004,240,0.95612913,-0.7282544,4800
-0.7,0.14999999,8.069705486297607,241,0.9561301,-0.7738466,4820
-0.7,0.14999999,8.102166175842285,242,0.95613086,-0.8803462,4840
-0.7,0.14999999,8.132719039916992,243,0.95613015,-0.8270173,4860
-0.7,0.14999999,8.160608530044556,244,0.9561311,-0.6133066,4880
-0.7,0.14999999,8.186061143875122,245,0.9561313,-0.71061623,4900
-0.7,0.14999999,8.207887887954712,246,0.9561301,-0.4666891,4920
-0.7,0.14999999,8.232275009155273,247,0.95613027,-0.63590556,4940
-0.7,0.14999999,8.26172137260437,248,0.9561295,-0.80177635,4960
-0.7,0.14999999,8.289700269699097,249,0.9561296,-0.6885557,4980
-0.7,0.14999999,8.32442593574524,250,0.9561296,-0.71644914,5000
-0.7,0.14999999,8.34723448753357,251,0.9561292,-0.6861097,5020
-0.7,0.14999999,8.376176118850708,252,0.9561286,-0.64051455,5040
-0.7,0.14999999,8.403979539871216,253,0.95612854,-0.5787369,5060
-0.7,0.14999999,8.42928671836853,254,0.9561294,-0.62210333,5080
-0.7,0.14999999,8.458152294158936,255,0.9561297,-0.743204,5100
-0.7,0.14999999,8.48507046699524,256,0.95613015,-0.8327491,5120
-0.7,0.14999999,8.518442630767822,257,0.95612985,-0.5910374,5140
-0.7,0.14999999,8.54255199432373,258,0.95613015,-0.669851,5160
-0.7,0.14999999,8.569971323013306,259,0.95612913,-0.72954273,5180
-0.7,0.14999999,8.58906865119934,260,0.9561289,-0.6101954,5200
-0.7,0.14999999,8.615653276443481,261,0.9561296,-0.8135797,5220
-0.7,0.14999999,8.640859842300415,262,0.9561299,-0.679871,5240
-0.7,0.14999999,8.6761953830719,263,0.9561305,-0.7686675,5260
-0.7,0.14999999,8.707077026367188,264,0.95612997,-0.83583105,5280
-0.7,0.14999999,8.732618570327759,265,0.9561304,-0.8796437,5300
-0.7,0.14999999,8.761312246322632,266,0.9561299,-0.80333644,5320
-0.7,0.14999999,8.792228698730469,267,0.9561297,-0.6729515,5340
-0.7,0.14999999,8.830538034439087,268,0.9561301,-0.7024792,5360
-0.7,0.14999999,8.85662317276001,269,0.9561309,-0.5758456,5380
-0.7,0.14999999,8.8797025680542,270,0.9561315,-0.70089406,5400
-0.7,0.14999999,8.902884483337402,271,0.95613194,-0.9353194,5420
-0.7,0.14999999,8.946256875991821,272,0.95613176,-0.5997396,5440
-0.7,0.14999999,8.975448846817017,273,0.9561308,-0.6982795,5460
-0.7,0.14999999,8.999502897262573,274,0.95612967,-0.45968518,5480
-0.7,0.14999999,9.027385234832764,275,0.9561294,-0.44392997,5500
-0.7,0.14999999,9.04916262626648,276,0.9561302,-0.5397944,5520
-0.7,0.14999999,9.076280117034912,277,0.9561307,-0.75751615,5540
-0.7,0.14999999,9.104247093200684,278,0.95612997,-0.7269298,5560
-0.7,0.14999999,9.125876665115356,279,0.95613104,-0.6189328,5580
-0.7,0.14999999,9.148664951324463,280,0.95613056,-0.5986712,5600
-0.7,0.14999999,9.174787521362305,281,0.95613116,-0.58489996,5620
-0.7,0.14999999,9.191968202590942,282,0.956131,-0.600077,5640
-0.7,0.14999999,9.210480690002441,283,0.9561308,-0.73907244,5660
-0.7,0.14999999,9.246458053588867,284,0.95613056,-0.51314676,5680
-0.7,0.14999999,9.272075891494751,285,0.9561297,-0.5382169,5700
-0.7,0.14999999,9.304332494735718,286,0.95613056,-0.89089334,5720
-0.7,0.14999999,9.324836492538452,287,0.9561308,-0.62451863,5740
-0.7,0.14999999,9.352547407150269,288,0.9561303,-0.71851367,5760
-0.7,0.14999999,9.37313961982727,289,0.95612985,-0.7809533,5780
-0.7,0.14999999,9.392884254455566,290,0.95613045,-0.82731116,5800
-0.7,0.14999999,9.413791179656982,291,0.9561304,-0.7415657,5820
-0.7,0.14999999,9.441718578338623,292,0.95613015,-0.8924477,5840
-0.7,0.14999999,9.468662738800049,293,0.95612967,-0.6968737,5860
-0.7,0.14999999,9.505635261535645,294,0.95613027,-0.54225135,5880
-0.7,0.14999999,9.527937889099121,295,0.95613146,-0.88920414,5900
-0.7,0.14999999,9.550713539123535,296,0.9561318,-0.85680985,5920
-0.7,0.14999999,9.580802202224731,297,0.9561322,-0.7618627,5940
-0.7,0.14999999,9.612825870513916,298,0.9561321,-0.5813702,5960
-0.7,0.14999999,9.644660472869873,299,0.9561329,-0.8931419,5980
-0.7,0.14999999,9.680903196334839,300,0.9561324,-0.63640934,6000
-0.7,0.14999999,9.711435317993164,301,0.95613295,-0.6432351,6020
-0.7,0.14999999,9.74013090133667,302,0.9561337,-0.41807458,6040
-0.7,0.14999999,9.76482892036438,303,0.95613444,-0.6220622,6060
-0.7,0.14999999,9.794342517852783,304,0.9561354,-0.6552176,6080
-0.7,0.14999999,9.82058572769165,305,0.9561358,-0.5877105,6100
-0.7,0.14999999,9.849002361297607,306,0.95613575,-0.6700952,6120
-0.7,0.14999999,9.87684154510498,307,0.956136,-0.6096396,6140
-0.7,0.14999999,9.911346197128296,308,0.95613575,-0.6532635,6160
-0.7,0.14999999,9.939757108688354,309,0.95613587,-0.49079978,6180
-0.7,0.14999999,9.977903127670288,310,0.9561355,-0.8614403,6200
-0.7,0.14999999,10.021101713180542,311,0.9561356,-0.80267656,6220
-0.7,0.14999999,10.058068037033081,312,0.9561347,-0.4976167,6240
-0.7,0.14999999,10.090293169021606,313,0.9561341,-0.81081617,6260
-0.7,0.14999999,10.115198850631714,314,0.9561342,-0.76613873,6280
-0.7,0.14999999,10.142767429351807,315,0.95613295,-0.5053292,6300
-0.7,0.14999999,10.1668860912323,316,0.9561327,-0.8009708,6320
-0.7,0.14999999,10.193172454833984,317,0.9561326,-0.6251911,6340
-0.7,0.14999999,10.213780403137207,318,0.9561328,-0.4635017,6360
-0.7,0.14999999,10.24647569656372,319,0.95613295,-0.8928117,6380
-0.7,0.14999999,10.269870519638062,320,0.95613307,-0.9472914,6400
-0.7,0.14999999,10.303770780563354,321,0.9561318,-0.7186739,6420
-0.7,0.14999999,10.330107927322388,322,0.95613164,-0.79390717,6440
-0.7,0.14999999,10.367552995681763,323,0.9561311,-0.77407634,6460
-0.7,0.14999999,10.398807525634766,324,0.9561308,-0.8643036,6480
-0.7,0.14999999,10.425938606262207,325,0.95613104,-0.80182123,6500
-0.7,0.14999999,10.478610038757324,326,0.9561307,-0.48243102,6520
-0.7,0.14999999,10.522671699523926,327,0.95613027,-0.8035307,6540
-0.7,0.14999999,10.543116092681885,328,0.9561296,-0.81211525,6560
-0.7,0.14999999,10.574870109558105,329,0.9561296,-1.0179632,6580
-0.7,0.14999999,10.611565351486206,330,0.9561283,-0.7028624,6600
-0.7,0.14999999,10.643336057662964,331,0.9561279,-0.6043855,6620
-0.7,0.14999999,10.668762922286987,332,0.9561286,-0.71553564,6640
-0.7,0.14999999,10.70120906829834,333,0.95612836,-0.7187688,6660
-0.7,0.14999999,10.73064136505127,334,0.95612854,-0.56320393,6680
-0.7,0.14999999,10.765920400619507,335,0.9561274,-0.7353813,6700
-0.7,0.14999999,10.799431800842285,336,0.95612764,-0.5686134,6720
-0.7,0.14999999,10.829455852508545,337,0.9561265,-0.7570962,6740
-0.7,0.14999999,10.862111330032349,338,0.9561266,-0.8632247,6760
-0.7,0.14999999,10.90012001991272,339,0.95612633,-0.5577866,6780
-0.7,0.14999999,10.938486814498901,340,0.95612633,-0.5553891,6800
-0.7,0.14999999,10.964042901992798,341,0.95612717,-0.49513978,6820
-0.7,0.14999999,10.984315395355225,342,0.95612717,-0.5232252,6840
-0.7,0.14999999,11.015750885009766,343,0.9561282,-0.8957671,6860
-0.7,0.14999999,11.042303323745728,344,0.95612866,-0.65428066,6880
-0.7,0.14999999,11.064614295959473,345,0.95612884,-0.5739893,6900
-0.7,0.14999999,11.092530012130737,346,0.95612967,-0.7097548,6920
-0.7,0.14999999,11.112292289733887,347,0.9561299,-0.79569334,6940
-0.7,0.14999999,11.13646411895752,348,0.9561299,-0.78891903,6960
-0.7,0.14999999,11.168125867843628,349,0.9561304,-0.6699524,6980
-0.7,0.14999999,11.19973635673523,350,0.9561308,-0.56887007,7000
-0.7,0.14999999,11.23035717010498,351,0.9561309,-0.45815516,7020
-0.7,0.14999999,11.2595534324646,352,0.9561304,-0.7119402,7040
-0.7,0.14999999,11.286655187606812,353,0.95613056,-0.735099,7060
-0.7,0.14999999,11.313953161239624,354,0.95613045,-0.39749408,7080
-0.7,0.14999999,11.341348886489868,355,0.9561317,-1.0850382,7100
-0.7,0.14999999,11.368273258209229,356,0.95613045,-0.54523176,7120
-0.7,0.14999999,11.398045063018799,357,0.9561306,-0.95508623,7140
-0.7,0.14999999,11.42842149734497,358,0.95613056,-0.5362476,7160
-0.7,0.14999999,11.458265781402588,359,0.9561312,-1.0977651,7180
-0.7,0.14999999,11.490573644638062,360,0.9561314,-0.68785286,7200
-0.7,0.14999999,11.523283243179321,361,0.9561307,-0.8084496,7220
-0.7,0.14999999,11.554562091827393,362,0.95613056,-0.73918796,7240
-0.7,0.14999999,11.58798098564148,363,0.95613074,-0.794744,7260
-0.7,0.14999999,11.623106002807617,364,0.956131,-0.6691722,7280
-0.7,0.14999999,11.656248331069946,365,0.9561301,-0.60322773,7300
-0.7,0.14999999,11.691242218017578,366,0.9561303,-0.51256317,7320
-0.7,0.14999999,11.731096029281616,367,0.95612955,-0.6767392,7340
-0.7,0.14999999,11.78145718574524,368,0.95612913,-0.5757018,7360
-0.7,0.14999999,11.824445724487305,369,0.9561298,-0.88275313,7380
-0.7,0.14999999,11.854804992675781,370,0.95612955,-0.9274406,7400
-0.7,0.14999999,11.891714334487915,371,0.9561292,-0.71147186,7420
-0.7,0.14999999,11.921737432479858,372,0.9561292,-0.5943104,7440
-0.7,0.14999999,11.954025506973267,373,0.9561289,-0.4594369,7460
-0.7,0.14999999,11.984611988067627,374,0.95612925,-0.6421772,7480
