LQGmu1_actor,LQGsigma_higher,LQGmu1_higher,TimestepsSoFar,Iteration,TimeElapsed,ReturnMean
-0.28347385,0.14999999,-0.5,760,38,2.7183916568756104,0.9561219
-0.4549142,0.14999999,-0.5,780,39,2.8216793537139893,0.95611465
-0.4521943,0.14999999,-0.5,800,40,3.0007004737854004,0.9561182
-0.47771755,0.14999999,-0.5,820,41,3.23785138130188,0.9561202
-0.45993543,0.14999999,-0.5,840,42,3.389519453048706,0.9561237
-0.43104416,0.14999999,-0.5,860,43,3.457735538482666,0.95610887
-0.5123446,0.14999999,-0.5,880,44,3.7158617973327637,0.95611364
-0.7063249,0.14999999,-0.5,900,45,3.8072967529296875,0.9561203
-0.35500854,0.14999999,-0.5,920,46,3.847161293029785,0.956123
-0.36332706,0.14999999,-0.5,940,47,4.0959556102752686,0.9561058
-0.6289425,0.14999999,-0.5,960,48,4.17289137840271,0.9560886
-0.7734424,0.14999999,-0.5,980,49,4.280475616455078,0.95608884
-0.60586137,0.14999999,-0.5,1000,50,4.393567085266113,0.9560956
-0.42454052,0.14999999,-0.5,1020,51,4.45665979385376,0.9560987
-0.42599094,0.14999999,-0.5,1040,52,4.53934645652771,0.9561005
-0.49740452,0.14999999,-0.5,1060,53,4.622696399688721,0.95609385
-0.53485453,0.14999999,-0.5,1080,54,4.71361231803894,0.9561005
-0.3213571,0.14999999,-0.5,1100,55,4.743940591812134,0.9561034
-0.7581936,0.14999999,-0.5,1120,56,4.7781054973602295,0.9560939
-0.29611313,0.14999999,-0.5,1140,57,4.818100452423096,0.95609564
-0.4397548,0.14999999,-0.5,1160,58,4.852158308029175,0.9560994
-0.29713506,0.14999999,-0.5,1180,59,4.888209581375122,0.95609283
-0.46318823,0.14999999,-0.5,1200,60,4.922898054122925,0.9560954
-0.2261203,0.14999999,-0.5,1220,61,4.956273794174194,0.9561002
-0.6411237,0.14999999,-0.5,1240,62,4.9892966747283936,0.956096
-0.37203732,0.14999999,-0.5,1260,63,5.024499893188477,0.9560963
-0.446184,0.14999999,-0.5,1280,64,5.0853118896484375,0.95609677
-0.45666042,0.14999999,-0.5,1300,65,5.184873342514038,0.9561008
-0.65153265,0.14999999,-0.5,1320,66,5.252083778381348,0.9561051
-0.23475584,0.14999999,-0.5,1340,67,5.312103271484375,0.9561091
-0.30707744,0.14999999,-0.5,1360,68,5.356455564498901,0.956098
-0.30770236,0.14999999,-0.5,1380,69,5.405771255493164,0.9560954
-0.5208291,0.14999999,-0.5,1400,70,5.486772775650024,0.9560893
-0.39563483,0.14999999,-0.5,1420,71,5.574401617050171,0.9560836
-0.5555545,0.14999999,-0.5,1440,72,5.64075493812561,0.9560853
-0.47913554,0.14999999,-0.5,1460,73,5.6966941356658936,0.95608497
-0.29640374,0.14999999,-0.5,1480,74,5.877803325653076,0.95609015
-0.45180872,0.14999999,-0.5,1500,75,5.985116720199585,0.95608777
-0.46877265,0.14999999,-0.5,1520,76,6.085690975189209,0.95609236
-0.61621034,0.14999999,-0.5,1540,77,6.216959476470947,0.9560906
-0.47042188,0.14999999,-0.5,1560,78,6.30609130859375,0.9560942
-0.42976633,0.14999999,-0.5,1580,79,6.4123594760894775,0.95609754
-0.8153415,0.14999999,-0.5,1600,80,6.512709140777588,0.9560954
-0.5605852,0.14999999,-0.5,1620,81,6.732480525970459,0.95609397
-0.2948354,0.14999999,-0.5,1640,82,6.825891971588135,0.95609915
-0.74442315,0.14999999,-0.5,1660,83,6.894737005233765,0.95609593
-0.38438994,0.14999999,-0.5,1680,84,6.998000621795654,0.9560965
-0.5693727,0.14999999,-0.5,1700,85,7.065967321395874,0.9560918
-0.5827066,0.14999999,-0.5,1720,86,7.209678888320923,0.95609444
-0.6159879,0.14999999,-0.5,1740,87,7.290622711181641,0.9560938
-0.6601068,0.14999999,-0.5,1760,88,7.4238600730896,0.9560932
-0.6305824,0.14999999,-0.5,1780,89,7.500237464904785,0.9560948
-0.2646016,0.14999999,-0.5,1800,90,7.64221715927124,0.9560945
-0.42147112,0.14999999,-0.5,1820,91,7.706393241882324,0.95609075
-0.46569648,0.14999999,-0.5,1840,92,7.77066707611084,0.95609283
-0.23980188,0.14999999,-0.5,1860,93,7.887883901596069,0.9560959
-0.42736873,0.14999999,-0.5,1880,94,7.957282543182373,0.9560987
-0.6038386,0.14999999,-0.5,1900,95,8.040621519088745,0.95610094
-0.34044257,0.14999999,-0.5,1920,96,8.080629587173462,0.9561036
-0.4379071,0.14999999,-0.5,1940,97,8.154443502426147,0.9561044
-0.60620713,0.14999999,-0.5,1960,98,8.204546689987183,0.95610064
-0.39605743,0.14999999,-0.5,1980,99,8.263888835906982,0.9561
-0.68031096,0.14999999,-0.5,2000,100,8.33338737487793,0.956102
-0.7126268,0.14999999,-0.5,2020,101,8.420989036560059,0.9561039
-0.25937915,0.14999999,-0.5,2040,102,8.526078701019287,0.9561045
-0.48024184,0.14999999,-0.5,2060,103,8.637232780456543,0.95610666
-0.68713456,0.14999999,-0.5,2080,104,8.724916696548462,0.95610607
-0.7033418,0.14999999,-0.5,2100,105,8.99102258682251,0.95610654
-0.60451335,0.14999999,-0.5,2120,106,9.181661128997803,0.95610386
-0.6923798,0.14999999,-0.5,2140,107,9.355393171310425,0.9561066
-0.53123945,0.14999999,-0.5,2160,108,9.592052698135376,0.95610476
-0.61006093,0.14999999,-0.5,2180,109,9.818106651306152,0.95610636
-0.5973776,0.14999999,-0.5,2200,110,9.88457179069519,0.9561082
-0.49114817,0.14999999,-0.5,2220,111,9.926227331161499,0.9561099
-0.54244596,0.14999999,-0.5,2240,112,10.08837342262268,0.9561129
-0.44140184,0.14999999,-0.5,2260,113,10.180514574050903,0.9561117
-0.8174481,0.14999999,-0.5,2280,114,10.394740343093872,0.95611364
-0.67879343,0.14999999,-0.5,2300,115,10.489558935165405,0.9561142
-0.4358851,0.14999999,-0.5,2320,116,10.597682237625122,0.9561165
-0.41390914,0.14999999,-0.5,2340,117,10.73056411743164,0.9561172
-0.58931434,0.14999999,-0.5,2360,118,11.01681923866272,0.9561166
-0.034048885,0.14999999,-0.5,2380,119,11.238162994384766,0.9561174
-0.38700864,0.14999999,-0.5,2400,120,11.56479001045227,0.9560947
-0.37664235,0.14999999,-0.5,2420,121,11.750416040420532,0.95609325
-0.354741,0.14999999,-0.5,2440,122,11.966182947158813,0.9560947
-0.6496486,0.14999999,-0.5,2460,123,12.107978105545044,0.9560939
-0.69388676,0.14999999,-0.5,2480,124,12.38603663444519,0.9560931
-0.6096939,0.14999999,-0.5,2500,125,12.554486751556396,0.9560922
-0.41276985,0.14999999,-0.5,2520,126,12.837127208709717,0.956091
-0.6573446,0.14999999,-0.5,2540,127,13.096259832382202,0.95609134
-0.7264661,0.14999999,-0.5,2560,128,13.375491380691528,0.95609117
-0.50298756,0.14999999,-0.5,2580,129,13.57165241241455,0.95609254
-0.39158893,0.14999999,-0.5,2600,130,13.830373764038086,0.95609426
-0.66451967,0.14999999,-0.5,2620,131,14.02004885673523,0.95609444
-0.50210667,0.14999999,-0.5,2640,132,14.14691710472107,0.95609343
-0.7512649,0.14999999,-0.5,2660,133,14.22954511642456,0.9560933
-0.418758,0.14999999,-0.5,2680,134,14.341886520385742,0.95609343
-0.5997189,0.14999999,-0.5,2700,135,14.488680839538574,0.9560956
-0.4749753,0.14999999,-0.5,2720,136,14.647531270980835,0.9560978
-0.4558416,0.14999999,-0.5,2740,137,14.732160091400146,0.9560983
-0.4191639,0.14999999,-0.5,2760,138,14.808621644973755,0.95609915
-0.2960228,0.14999999,-0.5,2780,139,15.02637004852295,0.9561001
-0.39038783,0.14999999,-0.5,2800,140,15.211483240127563,0.95609957
-0.6559423,0.14999999,-0.5,2820,141,15.345933198928833,0.9561006
-0.23862228,0.14999999,-0.5,2840,142,15.450889587402344,0.9561022
-0.44035295,0.14999999,-0.5,2860,143,15.553967475891113,0.95610344
-0.37071002,0.14999999,-0.5,2880,144,15.787925004959106,0.95610213
-0.50886005,0.14999999,-0.5,2900,145,16.011292934417725,0.95609844
-0.5626084,0.14999999,-0.5,2920,146,16.13654613494873,0.95609933
-0.5540358,0.14999999,-0.5,2940,147,16.330392837524414,0.9561016
-0.68421805,0.14999999,-0.5,2960,148,16.478874921798706,0.9561026
-0.44586498,0.14999999,-0.5,2980,149,16.72208523750305,0.95610386
-0.5240489,0.14999999,-0.5,3000,150,17.01848006248474,0.9561041
-0.70493925,0.14999999,-0.5,3020,151,17.206695556640625,0.95610523
-0.5985009,0.14999999,-0.5,3040,152,17.469342947006226,0.9561065
-0.60008097,0.14999999,-0.5,3060,153,17.73706865310669,0.95610553
-0.5738307,0.14999999,-0.5,3080,154,18.000444173812866,0.9561058
-0.7087481,0.14999999,-0.5,3100,155,18.1761314868927,0.9561053
-0.26295638,0.14999999,-0.5,3120,156,18.484277486801147,0.9561036
-0.29286596,0.14999999,-0.5,3140,157,18.722498655319214,0.9560989
-0.17944378,0.14999999,-0.5,3160,158,18.970759630203247,0.95609957
-0.76359344,0.14999999,-0.5,3180,159,19.21080780029297,0.9560964
-0.50706613,0.14999999,-0.5,3200,160,19.452303647994995,0.9560955
-0.5885149,0.14999999,-0.5,3220,161,19.537399768829346,0.95609516
-0.45553866,0.14999999,-0.5,3240,162,19.69405245780945,0.95609474
-0.6307088,0.14999999,-0.5,3260,163,19.984154224395752,0.95609576
-0.6257043,0.14999999,-0.5,3280,164,20.17875909805298,0.95609486
-0.45239434,0.14999999,-0.5,3300,165,20.30505871772766,0.9560956
-0.6331383,0.14999999,-0.5,3320,166,20.41688299179077,0.9560954
-0.48709306,0.14999999,-0.5,3340,167,20.48245668411255,0.95609564
-0.42190975,0.14999999,-0.5,3360,168,20.546561002731323,0.9560956
-0.5815768,0.14999999,-0.5,3380,169,20.6221604347229,0.9560938
-0.66563505,0.14999999,-0.5,3400,170,20.760084867477417,0.9560935
-0.38317943,0.14999999,-0.5,3420,171,20.915520906448364,0.9560952
-0.6968495,0.14999999,-0.5,3440,172,21.071364164352417,0.9560955
-0.28273505,0.14999999,-0.5,3460,173,21.13084626197815,0.9560933
-0.55876255,0.14999999,-0.5,3480,174,21.242000818252563,0.9560936
-0.3693338,0.14999999,-0.5,3500,175,21.364804983139038,0.9560946
-0.34950846,0.14999999,-0.5,3520,176,21.526705265045166,0.9560925
-0.72884595,0.14999999,-0.5,3540,177,21.79728364944458,0.9560898
-0.41304642,0.14999999,-0.5,3560,178,22.041152954101562,0.9560912
-0.4431249,0.14999999,-0.5,3580,179,22.30272912979126,0.95608795
-0.3335164,0.14999999,-0.5,3600,180,22.398948192596436,0.9560886
-0.64183515,0.14999999,-0.5,3620,181,22.552504301071167,0.95608914
-0.2190507,0.14999999,-0.5,3640,182,22.72304940223694,0.9560879
-0.6038213,0.14999999,-0.5,3660,183,22.946009397506714,0.95608705
-0.40831283,0.14999999,-0.5,3680,184,23.121053218841553,0.9560863
-0.50332826,0.14999999,-0.5,3700,185,23.347990036010742,0.9560842
-0.38532078,0.14999999,-0.5,3720,186,23.540456295013428,0.95608354
-0.4601049,0.14999999,-0.5,3740,187,23.723212480545044,0.9560847
-0.66783166,0.14999999,-0.5,3760,188,23.87525773048401,0.9560849
-0.44661227,0.14999999,-0.5,3780,189,24.03509521484375,0.9560852
-0.45176372,0.14999999,-0.5,3800,190,24.244585514068604,0.9560854
-0.38651875,0.14999999,-0.5,3820,191,24.381134271621704,0.9560859
-0.68806165,0.14999999,-0.5,3840,192,24.444204092025757,0.9560864
-0.4930635,0.14999999,-0.5,3860,193,24.500666856765747,0.9560859
-0.66004884,0.14999999,-0.5,3880,194,24.56109094619751,0.95608413
-0.3655067,0.14999999,-0.5,3900,195,24.62431287765503,0.9560849
-0.48570856,0.14999999,-0.5,3920,196,24.673272132873535,0.95608497
-0.33029908,0.14999999,-0.5,3940,197,24.726619482040405,0.95608616
-0.32541326,0.14999999,-0.5,3960,198,24.816667079925537,0.9560868
-0.4758762,0.14999999,-0.5,3980,199,24.91836905479431,0.9560871
-0.32679743,0.14999999,-0.5,4000,200,25.01793599128723,0.9560869
-0.338676,0.14999999,-0.5,4020,201,25.11916708946228,0.956084
-0.45962915,0.14999999,-0.5,4040,202,25.2552433013916,0.9560831
-0.7145532,0.14999999,-0.5,4060,203,25.358541250228882,0.95608455
-0.74571383,0.14999999,-0.5,4080,204,25.46649718284607,0.95608544
-0.4638664,0.14999999,-0.5,4100,205,25.53796625137329,0.9560837
-0.5922585,0.14999999,-0.5,4120,206,25.620046377182007,0.9560838
-0.50590134,0.14999999,-0.5,4140,207,25.706275939941406,0.9560848
-0.40870622,0.14999999,-0.5,4160,208,25.801344633102417,0.95608586
-0.60860807,0.14999999,-0.5,4180,209,25.855181455612183,0.95608646
-0.53267395,0.14999999,-0.5,4200,210,25.98034405708313,0.95608723
-0.3337883,0.14999999,-0.5,4220,211,26.108078002929688,0.95608693
-0.39288977,0.14999999,-0.5,4240,212,26.272691011428833,0.956087
-0.33965597,0.14999999,-0.5,4260,213,26.40273404121399,0.9560846
-0.48389626,0.14999999,-0.5,4280,214,26.508085250854492,0.9560851
-0.25524533,0.14999999,-0.5,4300,215,26.600523710250854,0.9560848
-0.5585114,0.14999999,-0.5,4320,216,26.66305184364319,0.9560844
-0.74223363,0.14999999,-0.5,4340,217,26.814948797225952,0.95608294
-0.32259968,0.14999999,-0.5,4360,218,27.011268138885498,0.95608366
-0.5740125,0.14999999,-0.5,4380,219,27.201366186141968,0.9560772
-0.35399097,0.14999999,-0.5,4400,220,27.416300535202026,0.9560763
-0.5326032,0.14999999,-0.5,4420,221,27.522450923919678,0.9560768
-0.5032603,0.14999999,-0.5,4440,222,27.564568758010864,0.95607764
-0.46368062,0.14999999,-0.5,4460,223,27.673415422439575,0.9560783
-0.5969419,0.14999999,-0.5,4480,224,27.80209445953369,0.9560767
-0.41669917,0.14999999,-0.5,4500,225,27.934924840927124,0.9560765
-0.503418,0.14999999,-0.5,4520,226,28.069744110107422,0.95607793
-0.42186266,0.14999999,-0.5,4540,227,28.20341944694519,0.95607805
-0.5704539,0.14999999,-0.5,4560,228,28.36765146255493,0.9560786
-0.63517034,0.14999999,-0.5,4580,229,28.45782780647278,0.9560797
-0.58978903,0.14999999,-0.5,4600,230,28.591537714004517,0.9560795
-0.38572153,0.14999999,-0.5,4620,231,28.75324845314026,0.9560803
-0.6938116,0.14999999,-0.5,4640,232,28.967729091644287,0.9560819
-0.4642069,0.14999999,-0.5,4660,233,29.080691814422607,0.95608264
-0.39336324,0.14999999,-0.5,4680,234,29.198943614959717,0.95608324
-0.5221689,0.14999999,-0.5,4700,235,29.29297423362732,0.95608354
-0.19072017,0.14999999,-0.5,4720,236,29.50674796104431,0.9560835
-0.66431135,0.14999999,-0.5,4740,237,29.739960432052612,0.95607805
-0.548826,0.14999999,-0.5,4760,238,29.804267168045044,0.9560779
-0.7399659,0.14999999,-0.5,4780,239,29.856661081314087,0.9560777
-0.5282544,0.14999999,-0.5,4800,240,29.980677604675293,0.9560778
-0.57384664,0.14999999,-0.5,4820,241,30.060341835021973,0.956079
-0.6803462,0.14999999,-0.5,4840,242,30.089600801467896,0.95608
-0.6270173,0.14999999,-0.5,4860,243,30.134246110916138,0.9560798
-0.4133066,0.14999999,-0.5,4880,244,30.27847957611084,0.9560812
-0.51061624,0.14999999,-0.5,4900,245,30.43914556503296,0.9560814
-0.26668912,0.14999999,-0.5,4920,246,30.553258895874023,0.9560804
-0.43590558,0.14999999,-0.5,4940,247,30.694582223892212,0.9560795
-0.60177636,0.14999999,-0.5,4960,248,30.792199850082397,0.95607793
-0.48855573,0.14999999,-0.5,4980,249,30.884593963623047,0.9560787
-0.51644915,0.14999999,-0.5,5000,250,31.175902128219604,0.95607895
-0.48610973,0.14999999,-0.5,5020,251,31.282812118530273,0.9560789
-0.44051456,0.14999999,-0.5,5040,252,31.337252378463745,0.956079
-0.37873688,0.14999999,-0.5,5060,253,31.41119647026062,0.95607907
-0.42210335,0.14999999,-0.5,5080,254,31.463209629058838,0.9560804
-0.543204,0.14999999,-0.5,5100,255,31.541863918304443,0.956081
-0.6327491,0.14999999,-0.5,5120,256,31.605020761489868,0.95608175
-0.3910374,0.14999999,-0.5,5140,257,31.72941565513611,0.956082
-0.46985102,0.14999999,-0.5,5160,258,31.846481323242188,0.956082
-0.52954274,0.14999999,-0.5,5180,259,31.927414655685425,0.9560809
-0.4101954,0.14999999,-0.5,5200,260,32.03778123855591,0.9560807
-0.6135797,0.14999999,-0.5,5220,261,32.13664889335632,0.9560817
-0.479871,0.14999999,-0.5,5240,262,32.2217276096344,0.9560823
-0.56866753,0.14999999,-0.5,5260,263,32.33047413825989,0.9560829
-0.635831,0.14999999,-0.5,5280,264,32.408613204956055,0.95608264
-0.6796437,0.14999999,-0.5,5300,265,32.46253681182861,0.95608336
-0.60333645,0.14999999,-0.5,5320,266,32.561858892440796,0.9560836
-0.47295153,0.14999999,-0.5,5340,267,32.69223952293396,0.9560838
-0.5024792,0.14999999,-0.5,5360,268,32.758599042892456,0.9560842
-0.37584564,0.14999999,-0.5,5380,269,32.802490234375,0.9560858
-0.50089407,0.14999999,-0.5,5400,270,32.84980630874634,0.9560866
-0.7353195,0.14999999,-0.5,5420,271,32.91221213340759,0.9560867
-0.39973962,0.14999999,-0.5,5440,272,32.98584461212158,0.95608675
-0.4982795,0.14999999,-0.5,5460,273,33.07138776779175,0.9560851
-0.2596852,0.14999999,-0.5,5480,274,33.139665365219116,0.9560843
-0.24392998,0.14999999,-0.5,5500,275,33.22390532493591,0.9560829
-0.3397944,0.14999999,-0.5,5520,276,33.34816336631775,0.95608324
-0.55751616,0.14999999,-0.5,5540,277,33.40206837654114,0.95608354
-0.5269298,0.14999999,-0.5,5560,278,33.530747413635254,0.9560831
-0.4189328,0.14999999,-0.5,5580,279,33.59706926345825,0.9560843
-0.39867124,0.14999999,-0.5,5600,280,33.631983041763306,0.95608366
-0.38489997,0.14999999,-0.5,5620,281,33.67694425582886,0.9560838
-0.400077,0.14999999,-0.5,5640,282,33.77920651435852,0.9560835
-0.53907245,0.14999999,-0.5,5660,283,33.91064643859863,0.9560827
-0.31314677,0.14999999,-0.5,5680,284,34.0122389793396,0.95608276
-0.3382169,0.14999999,-0.5,5700,285,34.17914843559265,0.95608133
-0.69089335,0.14999999,-0.5,5720,286,34.294373750686646,0.95608234
-0.42451867,0.14999999,-0.5,5740,287,34.441120624542236,0.95608306
-0.5185137,0.14999999,-0.5,5760,288,34.571653842926025,0.95608246
-0.5809533,0.14999999,-0.5,5780,289,34.73533487319946,0.9560819
-0.62731117,0.14999999,-0.5,5800,290,34.869622468948364,0.9560831
-0.5415657,0.14999999,-0.5,5820,291,34.98038649559021,0.95608366
-0.6924478,0.14999999,-0.5,5840,292,35.11552858352661,0.95608354
-0.49687374,0.14999999,-0.5,5860,293,35.21380043029785,0.95608366
-0.34225136,0.14999999,-0.5,5880,294,35.37236785888672,0.95608467
-0.6892042,0.14999999,-0.5,5900,295,35.49075770378113,0.9560859
-0.65680987,0.14999999,-0.5,5920,296,35.577802896499634,0.9560869
-0.5618627,0.14999999,-0.5,5940,297,35.67690396308899,0.95608777
-0.38137022,0.14999999,-0.5,5960,298,35.87570858001709,0.95608795
-0.69314194,0.14999999,-0.5,5980,299,35.94132089614868,0.9560892
-0.43640932,0.14999999,-0.5,6000,300,36.01059556007385,0.9560891
-0.4432351,0.14999999,-0.5,6020,301,36.078420877456665,0.95609
-0.21807459,0.14999999,-0.5,6040,302,36.19216012954712,0.95609087
-0.42206225,0.14999999,-0.5,6060,303,36.321802854537964,0.95609033
-0.4552176,0.14999999,-0.5,6080,304,36.52389097213745,0.95609164
-0.38771054,0.14999999,-0.5,6100,305,36.5829176902771,0.9560921
-0.4700952,0.14999999,-0.5,6120,306,36.691104888916016,0.9560919
-0.40963957,0.14999999,-0.5,6140,307,36.803258419036865,0.95609236
-0.45326352,0.14999999,-0.5,6160,308,36.94902968406677,0.95609134
-0.2907998,0.14999999,-0.5,6180,309,37.0891330242157,0.95609194
-0.6614403,0.14999999,-0.5,6200,310,37.171892404556274,0.9560912
-0.6026766,0.14999999,-0.5,6220,311,37.28892946243286,0.9560919
-0.29761672,0.14999999,-0.5,6240,312,37.3538019657135,0.95609105
-0.6108162,0.14999999,-0.5,6260,313,37.418639183044434,0.9560892
-0.56613874,0.14999999,-0.5,6280,314,37.48818254470825,0.9560895
-0.3053292,0.14999999,-0.5,6300,315,37.6396369934082,0.9560882
-0.6009708,0.14999999,-0.5,6320,316,37.75696134567261,0.9560879
-0.4251911,0.14999999,-0.5,6340,317,38.05435371398926,0.9560883
-0.2635017,0.14999999,-0.5,6360,318,38.31803822517395,0.95608884
-0.6928117,0.14999999,-0.5,6380,319,38.59987497329712,0.95608866
-0.74729145,0.14999999,-0.5,6400,320,38.77353358268738,0.9560892
-0.5186739,0.14999999,-0.5,6420,321,38.95823097229004,0.9560891
-0.5939072,0.14999999,-0.5,6440,322,39.151028633117676,0.9560891
-0.5740763,0.14999999,-0.5,6460,323,39.34826469421387,0.9560887
-0.6643036,0.14999999,-0.5,6480,324,39.56742548942566,0.9560884
-0.60182124,0.14999999,-0.5,6500,325,39.77027368545532,0.9560891
-0.28243104,0.14999999,-0.5,6520,326,39.969218492507935,0.956089
-0.60353076,0.14999999,-0.5,6540,327,40.15343618392944,0.9560882
-0.61211526,0.14999999,-0.5,6560,328,40.22879505157471,0.956088
-0.8179631,0.14999999,-0.5,6580,329,40.46918845176697,0.95608824
-0.5028624,0.14999999,-0.5,6600,330,40.679749727249146,0.9560882
-0.4043855,0.14999999,-0.5,6620,331,40.87881064414978,0.95608807
-0.51553565,0.14999999,-0.5,6640,332,41.08822154998779,0.95608854
-0.5187688,0.14999999,-0.5,6660,333,41.30064392089844,0.9560884
-0.36320397,0.14999999,-0.5,6680,334,41.46064066886902,0.9560886
-0.5353813,0.14999999,-0.5,6700,335,41.67238426208496,0.9560866
-0.3686134,0.14999999,-0.5,6720,336,41.8244423866272,0.95608723
-0.5570962,0.14999999,-0.5,6740,337,41.88479995727539,0.9560855
-0.6632247,0.14999999,-0.5,6760,338,41.92010045051575,0.95608556
-0.35778663,0.14999999,-0.5,6780,339,41.98541331291199,0.95608556
-0.35538912,0.14999999,-0.5,6800,340,42.10236477851868,0.9560857
-0.2951398,0.14999999,-0.5,6820,341,42.19237518310547,0.9560861
-0.3232252,0.14999999,-0.5,6840,342,42.26929521560669,0.95608574
-0.6957671,0.14999999,-0.5,6860,343,42.411473512649536,0.9560869
-0.45428067,0.14999999,-0.5,6880,344,42.62014603614807,0.9560875
-0.37398928,0.14999999,-0.5,6900,345,42.76224613189697,0.9560876
-0.50975484,0.14999999,-0.5,6920,346,42.89527773857117,0.95608854
-0.59569335,0.14999999,-0.5,6940,347,43.07371115684509,0.9560888
-0.58891904,0.14999999,-0.5,6960,348,43.24057340621948,0.95608926
-0.46995237,0.14999999,-0.5,6980,349,43.376158714294434,0.9560902
-0.36887008,0.14999999,-0.5,7000,350,43.48577332496643,0.9560906
-0.25815517,0.14999999,-0.5,7020,351,43.63618445396423,0.95609105
-0.51194024,0.14999999,-0.5,7040,352,43.77400350570679,0.956089
-0.535099,0.14999999,-0.5,7060,353,43.86978101730347,0.95608926
-0.19749409,0.14999999,-0.5,7080,354,44.03172492980957,0.9560893
-0.88503826,0.14999999,-0.5,7100,355,44.10295605659485,0.9560903
-0.34523177,0.14999999,-0.5,7120,356,44.201005935668945,0.9560899
-0.75508624,0.14999999,-0.5,7140,357,44.282737493515015,0.95608974
-0.33624762,0.14999999,-0.5,7160,358,44.37496495246887,0.95609015
-0.89776516,0.14999999,-0.5,7180,359,44.47521114349365,0.956091
-0.4878529,0.14999999,-0.5,7200,360,44.60426640510559,0.95609176
-0.60844964,0.14999999,-0.5,7220,361,44.74141311645508,0.9560906
-0.53918797,0.14999999,-0.5,7240,362,44.78133988380432,0.95609075
-0.59474397,0.14999999,-0.5,7260,363,44.868186712265015,0.95609087
-0.46917224,0.14999999,-0.5,7280,364,44.93087339401245,0.95609146
-0.40322772,0.14999999,-0.5,7300,365,45.00213360786438,0.95609
-0.31256318,0.14999999,-0.5,7320,366,45.083715200424194,0.95609003
-0.4767392,0.14999999,-0.5,7340,367,45.16190695762634,0.9560886
-0.37570179,0.14999999,-0.5,7360,368,45.22938394546509,0.9560882
-0.68275315,0.14999999,-0.5,7380,369,45.28538274765015,0.95608884
-0.7274406,0.14999999,-0.5,7400,370,45.34140157699585,0.9560891
-0.51147187,0.14999999,-0.5,7420,371,45.496241092681885,0.9560891
-0.3943104,0.14999999,-0.5,7440,372,45.60517692565918,0.9560896
-0.2594369,0.14999999,-0.5,7460,373,45.694525718688965,0.95608944
-0.44217724,0.14999999,-0.5,7480,374,45.776893615722656,0.95608944
-0.39436707,0.14999999,-0.5,7500,375,45.87718367576599,0.9560892
-0.37896037,0.14999999,-0.5,7520,376,45.99758815765381,0.9560886
