ReturnMean,LQGmu1_higher,TimestepsSoFar,LQGsigma_higher,LQGmu1_actor,TimeElapsed,Iteration
0.9560763,-0.9,1240,0.14999999,-1.0411236,1.8097364902496338,62
0.9560744,-0.9,1260,0.14999999,-0.77203727,1.8283779621124268,63
0.9560721,-0.9,1280,0.14999999,-0.846184,1.8475501537322998,64
0.9560744,-0.9,1300,0.14999999,-0.85666037,1.871889591217041,65
0.9560786,-0.9,1320,0.14999999,-1.0515326,1.891432285308838,66
0.9560782,-0.9,1340,0.14999999,-0.63475585,1.9122824668884277,67
0.9560769,-0.9,1360,0.14999999,-0.7070774,1.932663917541504,68
0.95607835,-0.9,1380,0.14999999,-0.70770234,1.950977087020874,69
0.95608073,-0.9,1400,0.14999999,-0.92082906,1.9704341888427734,70
0.9560738,-0.9,1420,0.14999999,-0.7956348,1.9924817085266113,71
0.956075,-0.9,1440,0.14999999,-0.9555545,2.0318734645843506,72
0.95607245,-0.9,1460,0.14999999,-0.87913555,2.062955856323242,73
0.9560774,-0.9,1480,0.14999999,-0.69640374,2.0953128337860107,74
0.95607746,-0.9,1500,0.14999999,-0.85180867,2.124387502670288,75
0.9560806,-0.9,1520,0.14999999,-0.8687726,2.1559674739837646,76
0.95607865,-0.9,1540,0.14999999,-1.0162103,2.195028066635132,77
0.95608,-0.9,1560,0.14999999,-0.8704219,2.2283318042755127,78
0.95608115,-0.9,1580,0.14999999,-0.8297663,2.255357503890991,79
0.95607835,-0.9,1600,0.14999999,-1.2153414,2.296687364578247,80
0.95607203,-0.9,1620,0.14999999,-0.9605852,2.3377013206481934,81
0.95607364,-0.9,1640,0.14999999,-0.69483536,2.3805062770843506,82
0.95607424,-0.9,1660,0.14999999,-1.1444231,2.415848970413208,83
0.9560705,-0.9,1680,0.14999999,-0.7843899,2.4479901790618896,84
0.95606977,-0.9,1700,0.14999999,-0.9693727,2.4783544540405273,85
0.95606995,-0.9,1720,0.14999999,-0.98270655,2.499155282974243,86
0.9560677,-0.9,1740,0.14999999,-1.0159879,2.5258243083953857,87
0.95606273,-0.9,1760,0.14999999,-1.0601068,2.555518627166748,88
0.9560619,-0.9,1780,0.14999999,-1.0305824,2.5799410343170166,89
0.95605904,-0.9,1800,0.14999999,-0.66460156,2.6332738399505615,90
0.956059,-0.9,1820,0.14999999,-0.8214711,2.6686530113220215,91
0.95606124,-0.9,1840,0.14999999,-0.86569643,2.720043420791626,92
0.9560634,-0.9,1860,0.14999999,-0.63980186,2.7632546424865723,93
0.9560673,-0.9,1880,0.14999999,-0.8273687,2.8376996517181396,94
0.95606786,-0.9,1900,0.14999999,-1.0038385,2.883636474609375,95
0.95606726,-0.9,1920,0.14999999,-0.7404425,2.9437854290008545,96
0.956069,-0.9,1940,0.14999999,-0.8379071,3.0140719413757324,97
0.9560677,-0.9,1960,0.14999999,-1.0062071,3.0612428188323975,98
0.9560671,-0.9,1980,0.14999999,-0.7960574,3.0984559059143066,99
0.95606875,-0.9,2000,0.14999999,-1.080311,3.1430201530456543,100
0.956066,-0.9,2020,0.14999999,-1.1126268,3.1830146312713623,101
0.9560659,-0.9,2040,0.14999999,-0.6593791,3.22196888923645,102
0.9560691,-0.9,2060,0.14999999,-0.8802418,3.2542078495025635,103
0.956069,-0.9,2080,0.14999999,-1.0871346,3.283574342727661,104
0.9560653,-0.9,2100,0.14999999,-1.1033418,3.3078384399414062,105
0.9560615,-0.9,2120,0.14999999,-1.0045134,3.3323872089385986,106
0.9560626,-0.9,2140,0.14999999,-1.0923798,3.3523385524749756,107
0.9560597,-0.9,2160,0.14999999,-0.9312394,3.3784780502319336,108
0.95606,-0.9,2180,0.14999999,-1.0100609,3.39768123626709,109
0.9560591,-0.9,2200,0.14999999,-0.9973776,3.4262242317199707,110
0.9560587,-0.9,2220,0.14999999,-0.89114815,3.4494118690490723,111
0.95606,-0.9,2240,0.14999999,-0.94244593,3.4730606079101562,112
0.95605886,-0.9,2260,0.14999999,-0.8414018,3.503105401992798,113
0.95606047,-0.9,2280,0.14999999,-1.217448,3.53071928024292,114
0.9560587,-0.9,2300,0.14999999,-1.0787934,3.5577125549316406,115
0.95605874,-0.9,2320,0.14999999,-0.8358851,3.577497720718384,116
0.9560594,-0.9,2340,0.14999999,-0.8139091,3.6002278327941895,117
0.9560592,-0.9,2360,0.14999999,-0.9893143,3.6304056644439697,118
0.9560586,-0.9,2380,0.14999999,-0.43404886,3.66091251373291,119
0.9560594,-0.9,2400,0.14999999,-0.78700864,3.686954975128174,120
0.9560602,-0.9,2420,0.14999999,-0.7766423,3.7081873416900635,121
0.95606214,-0.9,2440,0.14999999,-0.75474095,3.744335889816284,122
0.95606285,-0.9,2460,0.14999999,-1.0496485,3.7813587188720703,123
0.95606047,-0.9,2480,0.14999999,-1.0938867,3.817382574081421,124
0.9560597,-0.9,2500,0.14999999,-1.0096939,3.84369158744812,125
0.9560576,-0.9,2520,0.14999999,-0.81276983,3.868727922439575,126
0.9560595,-0.9,2540,0.14999999,-1.0573446,3.891124725341797,127
0.9560588,-0.9,2560,0.14999999,-1.126466,3.9144604206085205,128
0.95605767,-0.9,2580,0.14999999,-0.90298754,3.9366281032562256,129
0.95605713,-0.9,2600,0.14999999,-0.7915889,3.961850166320801,130
0.9560575,-0.9,2620,0.14999999,-1.0645196,3.9928271770477295,131
0.9560563,-0.9,2640,0.14999999,-0.90210664,4.0247533321380615,132
0.9560562,-0.9,2660,0.14999999,-1.1512649,4.065123558044434,133
0.95605284,-0.9,2680,0.14999999,-0.81875795,4.0998594760894775,134
0.9560542,-0.9,2700,0.14999999,-0.9997189,4.133721828460693,135
0.9560542,-0.9,2720,0.14999999,-0.87497526,4.159275531768799,136
0.95605415,-0.9,2740,0.14999999,-0.8558416,4.186563730239868,137
0.9560548,-0.9,2760,0.14999999,-0.81916386,4.220529794692993,138
0.9560557,-0.9,2780,0.14999999,-0.69602275,4.2528769969940186,139
0.9560573,-0.9,2800,0.14999999,-0.7903878,4.284850597381592,140
0.9560576,-0.9,2820,0.14999999,-1.0559423,4.312622547149658,141
0.9560583,-0.9,2840,0.14999999,-0.6386223,4.33484959602356,142
0.9560609,-0.9,2860,0.14999999,-0.8403529,4.376481294631958,143
0.9560604,-0.9,2880,0.14999999,-0.77071,4.405118942260742,144
0.9560592,-0.9,2900,0.14999999,-0.90886,4.448223114013672,145
0.95605993,-0.9,2920,0.14999999,-0.9626084,4.476447582244873,146
0.9560609,-0.9,2940,0.14999999,-0.95403576,4.497390508651733,147
0.9560609,-0.9,2960,0.14999999,-1.084218,4.524506330490112,148
0.95606166,-0.9,2980,0.14999999,-0.84586495,4.549057722091675,149
0.956061,-0.9,3000,0.14999999,-0.9240489,4.583172082901001,150
0.95606214,-0.9,3020,0.14999999,-1.1049392,4.620709657669067,151
0.9560612,-0.9,3040,0.14999999,-0.9985009,4.653519868850708,152
0.95606047,-0.9,3060,0.14999999,-1.000081,4.686236619949341,153
0.9560592,-0.9,3080,0.14999999,-0.9738307,4.721989870071411,154
0.9560568,-0.9,3100,0.14999999,-1.1087481,4.771127939224243,155
0.956053,-0.9,3120,0.14999999,-0.66295636,4.810997009277344,156
0.95605284,-0.9,3140,0.14999999,-0.69286597,4.849586009979248,157
0.95605457,-0.9,3160,0.14999999,-0.57944375,4.88006329536438,158
0.9560555,-0.9,3180,0.14999999,-1.1635934,4.9088828563690186,159
0.9560518,-0.9,3200,0.14999999,-0.9070661,4.937084913253784,160
0.9560511,-0.9,3220,0.14999999,-0.9885149,4.976125955581665,161
0.95605016,-0.9,3240,0.14999999,-0.85553867,5.015815734863281,162
0.95605075,-0.9,3260,0.14999999,-1.0307088,5.05061674118042,163
0.95604926,-0.9,3280,0.14999999,-1.0257043,5.085146427154541,164
0.956048,-0.9,3300,0.14999999,-0.8523943,5.1404194831848145,165
0.9560479,-0.9,3320,0.14999999,-1.0331383,5.174628019332886,166
0.95604664,-0.9,3340,0.14999999,-0.88709307,5.206564664840698,167
0.9560474,-0.9,3360,0.14999999,-0.8219097,5.238072872161865,168
0.9560471,-0.9,3380,0.14999999,-0.9815768,5.274705410003662,169
0.95604724,-0.9,3400,0.14999999,-1.0656351,5.300908803939819,170
0.95604736,-0.9,3420,0.14999999,-0.7831794,5.333461761474609,171
0.95604795,-0.9,3440,0.14999999,-1.0968494,5.356499671936035,172
0.9560448,-0.9,3460,0.14999999,-0.682735,5.393604516983032,173
0.9560452,-0.9,3480,0.14999999,-0.9587625,5.426750898361206,174
0.95604545,-0.9,3500,0.14999999,-0.7693338,5.45345139503479,175
0.9560453,-0.9,3520,0.14999999,-0.74950844,5.481626033782959,176
0.9560445,-0.9,3540,0.14999999,-1.1288459,5.5088112354278564,177
0.9560439,-0.9,3560,0.14999999,-0.8130464,5.529295444488525,178
0.95604306,-0.9,3580,0.14999999,-0.84312487,5.554064035415649,179
0.956043,-0.9,3600,0.14999999,-0.73351634,5.573479413986206,180
0.9560439,-0.9,3620,0.14999999,-1.0418351,5.594088315963745,181
0.95604295,-0.9,3640,0.14999999,-0.6190507,5.6157121658325195,182
0.9560442,-0.9,3660,0.14999999,-1.0038213,5.639780759811401,183
0.9560429,-0.9,3680,0.14999999,-0.8083128,5.670576333999634,184
0.9560423,-0.9,3700,0.14999999,-0.90332824,5.70060133934021,185
0.9560423,-0.9,3720,0.14999999,-0.78532076,5.730541944503784,186
0.9560431,-0.9,3740,0.14999999,-0.8601049,5.760488033294678,187
0.95604175,-0.9,3760,0.14999999,-1.0678316,5.790747165679932,188
0.95604193,-0.9,3780,0.14999999,-0.8466123,5.821084499359131,189
0.9560417,-0.9,3800,0.14999999,-0.8517637,5.865456819534302,190
0.95604223,-0.9,3820,0.14999999,-0.7865187,5.899322032928467,191
0.95604306,-0.9,3840,0.14999999,-1.0880616,5.943752765655518,192
0.9560406,-0.9,3860,0.14999999,-0.8930635,5.980077743530273,193
0.9560395,-0.9,3880,0.14999999,-1.0600488,6.018981456756592,194
0.9560396,-0.9,3900,0.14999999,-0.7655067,6.061447858810425,195
0.9560404,-0.9,3920,0.14999999,-0.8857086,6.100922584533691,196
0.95604056,-0.9,3940,0.14999999,-0.73029906,6.13593864440918,197
0.95604235,-0.9,3960,0.14999999,-0.7254132,6.172830581665039,198
0.95604295,-0.9,3980,0.14999999,-0.8758762,6.204481363296509,199
0.95604265,-0.9,4000,0.14999999,-0.7267974,6.233172655105591,200
0.9560421,-0.9,4020,0.14999999,-0.73867595,6.26960301399231,201
0.95604247,-0.9,4040,0.14999999,-0.8596291,6.299147605895996,202
0.95604354,-0.9,4060,0.14999999,-1.1145532,6.329709529876709,203
0.9560426,-0.9,4080,0.14999999,-1.1457138,6.358803987503052,204
0.9560395,-0.9,4100,0.14999999,-0.8638664,6.388041257858276,205
0.9560387,-0.9,4120,0.14999999,-0.9922585,6.421663999557495,206
0.9560388,-0.9,4140,0.14999999,-0.9059013,6.460290908813477,207
0.95603883,-0.9,4160,0.14999999,-0.80870616,6.5032548904418945,208
0.9560394,-0.9,4180,0.14999999,-1.008608,6.532294511795044,209
0.9560397,-0.9,4200,0.14999999,-0.93267393,6.560805320739746,210
0.9560391,-0.9,4220,0.14999999,-0.73378825,6.5890398025512695,211
0.95604014,-0.9,4240,0.14999999,-0.7928897,6.618437767028809,212
0.95603937,-0.9,4260,0.14999999,-0.739656,6.648614883422852,213
0.9560402,-0.9,4280,0.14999999,-0.88389623,6.680122375488281,214
0.9560402,-0.9,4300,0.14999999,-0.6552453,6.710775136947632,215
0.95604175,-0.9,4320,0.14999999,-0.95851135,6.745276689529419,216
0.95604074,-0.9,4340,0.14999999,-1.1422336,6.77740216255188,217
0.95604014,-0.9,4360,0.14999999,-0.7225996,6.8091511726379395,218
0.9560392,-0.9,4380,0.14999999,-0.9740125,6.841982364654541,219
0.95603806,-0.9,4400,0.14999999,-0.75399095,6.87533712387085,220
0.95603865,-0.9,4420,0.14999999,-0.9326032,6.907727479934692,221
0.9560393,-0.9,4440,0.14999999,-0.9032603,6.95029354095459,222
0.9560391,-0.9,4460,0.14999999,-0.8636806,6.992486953735352,223
0.95603687,-0.9,4480,0.14999999,-0.99694186,7.0320868492126465,224
0.9560366,-0.9,4500,0.14999999,-0.81669915,7.0680482387542725,225
0.95603806,-0.9,4520,0.14999999,-0.903418,7.106581211090088,226
0.95603824,-0.9,4540,0.14999999,-0.82186264,7.148913383483887,227
0.9560388,-0.9,4560,0.14999999,-0.97045386,7.1959686279296875,228
0.95603895,-0.9,4580,0.14999999,-1.0351703,7.238678455352783,229
0.95603824,-0.9,4600,0.14999999,-0.989789,7.270332336425781,230
0.9560388,-0.9,4620,0.14999999,-0.78572154,7.305713176727295,231
0.9560402,-0.9,4640,0.14999999,-1.0938115,7.341384410858154,232
0.95603925,-0.9,4660,0.14999999,-0.8642069,7.3727216720581055,233
0.9560389,-0.9,4680,0.14999999,-0.7933632,7.411467552185059,234
0.9560396,-0.9,4700,0.14999999,-0.92216885,7.454041481018066,235
0.95603955,-0.9,4720,0.14999999,-0.5907202,7.4907965660095215,236
0.9560387,-0.9,4740,0.14999999,-1.0643113,7.523122549057007,237
0.9560384,-0.9,4760,0.14999999,-0.94882596,7.552176475524902,238
0.9560378,-0.9,4780,0.14999999,-1.1399659,7.606198072433472,239
0.95603716,-0.9,4800,0.14999999,-0.92825437,7.647129774093628,240
0.956038,-0.9,4820,0.14999999,-0.9738466,7.6808998584747314,241
0.9560384,-0.9,4840,0.14999999,-1.0803461,7.719893455505371,242
0.9560377,-0.9,4860,0.14999999,-1.0270174,7.753693342208862,243
0.9560382,-0.9,4880,0.14999999,-0.81330657,7.792542457580566,244
0.9560385,-0.9,4900,0.14999999,-0.9106162,7.8276331424713135,245
0.95603704,-0.9,4920,0.14999999,-0.6666891,7.866302013397217,246
0.9560379,-0.9,4940,0.14999999,-0.83590555,7.902600049972534,247
0.9560375,-0.9,4960,0.14999999,-1.0017763,7.943625450134277,248
0.95603704,-0.9,4980,0.14999999,-0.8885557,7.977610111236572,249
0.95603687,-0.9,5000,0.14999999,-0.9164491,8.01749038696289,250
0.9560362,-0.9,5020,0.14999999,-0.8861097,8.0543212890625,251
0.9560353,-0.9,5040,0.14999999,-0.84051454,8.08991527557373,252
0.95603514,-0.9,5060,0.14999999,-0.7787368,8.122046709060669,253
0.9560358,-0.9,5080,0.14999999,-0.8221033,8.152229070663452,254
0.95603615,-0.9,5100,0.14999999,-0.943204,8.182903051376343,255
0.95603657,-0.9,5120,0.14999999,-1.032749,8.213819980621338,256
0.956036,-0.9,5140,0.14999999,-0.7910374,8.244749784469604,257
0.95603645,-0.9,5160,0.14999999,-0.869851,8.277918100357056,258
0.95603573,-0.9,5180,0.14999999,-0.9295427,8.308780193328857,259
0.95603555,-0.9,5200,0.14999999,-0.8101954,8.34010362625122,260
0.9560362,-0.9,5220,0.14999999,-1.0135797,8.371147632598877,261
0.95603645,-0.9,5240,0.14999999,-0.879871,8.400972127914429,262
0.9560372,-0.9,5260,0.14999999,-0.9686675,8.436150789260864,263
0.95603645,-0.9,5280,0.14999999,-1.035831,8.474238395690918,264
0.9560368,-0.9,5300,0.14999999,-1.0796437,8.50867247581482,265
0.95603544,-0.9,5320,0.14999999,-1.0033364,8.543250322341919,266
0.9560348,-0.9,5340,0.14999999,-0.8729515,8.574188947677612,267
0.95603496,-0.9,5360,0.14999999,-0.9024792,8.602473258972168,268
0.9560356,-0.9,5380,0.14999999,-0.77584565,8.630327224731445,269
0.95603627,-0.9,5400,0.14999999,-0.90089405,8.658611297607422,270
0.9560367,-0.9,5420,0.14999999,-1.1353195,8.687445640563965,271
0.9560365,-0.9,5440,0.14999999,-0.7997396,8.715952396392822,272
0.95603615,-0.9,5460,0.14999999,-0.8982795,8.74853801727295,273
0.95603484,-0.9,5480,0.14999999,-0.65968513,8.778491020202637,274
0.956035,-0.9,5500,0.14999999,-0.64392996,8.822721242904663,275
0.9560363,-0.9,5520,0.14999999,-0.7397944,8.860694646835327,276
0.95603704,-0.9,5540,0.14999999,-0.95751613,8.889445781707764,277
0.95603615,-0.9,5560,0.14999999,-0.9269298,8.919777870178223,278
0.956037,-0.9,5580,0.14999999,-0.8189328,8.959263563156128,279
0.9560368,-0.9,5600,0.14999999,-0.79867125,8.994672060012817,280
0.95603776,-0.9,5620,0.14999999,-0.78489995,9.035521984100342,281
0.956038,-0.9,5640,0.14999999,-0.80007696,9.072389602661133,282
0.9560379,-0.9,5660,0.14999999,-0.93907243,9.110363245010376,283
0.9560375,-0.9,5680,0.14999999,-0.71314675,9.148702621459961,284
0.9560371,-0.9,5700,0.14999999,-0.7382169,9.179042339324951,285
0.9560378,-0.9,5720,0.14999999,-1.0908933,9.210028409957886,286
0.95603776,-0.9,5740,0.14999999,-0.8245186,9.243014812469482,287
0.9560375,-0.9,5760,0.14999999,-0.91851366,9.273167610168457,288
0.95603716,-0.9,5780,0.14999999,-0.9809533,9.303908109664917,289
0.9560374,-0.9,5800,0.14999999,-1.0273112,9.335094451904297,290
0.95603704,-0.9,5820,0.14999999,-0.9415657,9.365286588668823,291
0.95603704,-0.9,5840,0.14999999,-1.0924478,9.395522832870483,292
0.95603573,-0.9,5860,0.14999999,-0.8968737,9.425355911254883,293
0.9560363,-0.9,5880,0.14999999,-0.74225134,9.45496392250061,294
0.9560375,-0.9,5900,0.14999999,-1.0892042,9.487180948257446,295
0.95603746,-0.9,5920,0.14999999,-1.0568098,9.537502765655518,296
0.95603734,-0.9,5940,0.14999999,-0.9618627,9.579020500183105,297
0.95603704,-0.9,5960,0.14999999,-0.78137016,9.62435507774353,298
0.9560378,-0.9,5980,0.14999999,-1.0931419,9.66933012008667,299
0.95603716,-0.9,6000,0.14999999,-0.83640933,9.702816247940063,300
0.9560376,-0.9,6020,0.14999999,-0.8432351,9.733446598052979,301
0.9560381,-0.9,6040,0.14999999,-0.61807454,9.762980461120605,302
0.95603937,-0.9,6060,0.14999999,-0.8220622,9.792911291122437,303
0.9560402,-0.9,6080,0.14999999,-0.8552176,9.822951316833496,304
0.9560408,-0.9,6100,0.14999999,-0.78771055,9.852473974227905,305
0.9560409,-0.9,6120,0.14999999,-0.8700952,9.883127450942993,306
0.9560411,-0.9,6140,0.14999999,-0.8096396,9.912690162658691,307
0.95604104,-0.9,6160,0.14999999,-0.8532635,9.941578388214111,308
0.95604074,-0.9,6180,0.14999999,-0.6907998,9.975324392318726,309
0.9560407,-0.9,6200,0.14999999,-1.0614403,10.00844407081604,310
0.9560404,-0.9,6220,0.14999999,-1.0026766,10.040385246276855,311
0.9560394,-0.9,6240,0.14999999,-0.6976167,10.073137044906616,312
0.9560395,-0.9,6260,0.14999999,-1.0108161,10.106371879577637,313
0.95603955,-0.9,6280,0.14999999,-0.9661387,10.140119552612305,314
0.9560383,-0.9,6300,0.14999999,-0.7053292,10.168977499008179,315
0.9560383,-0.9,6320,0.14999999,-1.0009707,10.201260805130005,316
0.9560376,-0.9,6340,0.14999999,-0.8251911,10.234254837036133,317
0.9560378,-0.9,6360,0.14999999,-0.6635017,10.262941837310791,318
0.95603824,-0.9,6380,0.14999999,-1.0928117,10.296650409698486,319
0.9560379,-0.9,6400,0.14999999,-1.1472914,10.332186222076416,320
0.9560353,-0.9,6420,0.14999999,-0.9186739,10.370261430740356,321
0.95603514,-0.9,6440,0.14999999,-0.99390715,10.405333042144775,322
0.95603466,-0.9,6460,0.14999999,-0.9740763,10.434672832489014,323
0.9560342,-0.9,6480,0.14999999,-1.0643035,10.464815378189087,324
0.9560341,-0.9,6500,0.14999999,-1.0018212,10.494290828704834,325
0.9560337,-0.9,6520,0.14999999,-0.682431,10.524052858352661,326
0.9560337,-0.9,6540,0.14999999,-1.0035307,10.561908960342407,327
0.95603263,-0.9,6560,0.14999999,-1.0121152,10.600362539291382,328
0.95603263,-0.9,6580,0.14999999,-1.2179631,10.640410423278809,329
0.95602953,-0.9,6600,0.14999999,-0.90286237,10.68006181716919,330
0.95602924,-0.9,6620,0.14999999,-0.8043855,10.710310935974121,331
0.9560301,-0.9,6640,0.14999999,-0.9155356,10.750488996505737,332
0.9560298,-0.9,6660,0.14999999,-0.91876876,10.7964768409729,333
0.95602983,-0.9,6680,0.14999999,-0.763204,10.832170248031616,334
0.95602936,-0.9,6700,0.14999999,-0.9353813,10.876098394393921,335
0.9560294,-0.9,6720,0.14999999,-0.76861334,10.908576488494873,336
0.9560285,-0.9,6740,0.14999999,-0.95709616,10.950005292892456,337
0.9560289,-0.9,6760,0.14999999,-1.0632247,10.981701374053955,338
0.9560284,-0.9,6780,0.14999999,-0.75778663,11.02534556388855,339
0.9560284,-0.9,6800,0.14999999,-0.7553891,11.060258626937866,340
0.9560295,-0.9,6820,0.14999999,-0.69513977,11.091763973236084,341
0.95602953,-0.9,6840,0.14999999,-0.7232252,11.12267518043518,342
0.95603085,-0.9,6860,0.14999999,-1.095767,11.153577089309692,343
0.9560311,-0.9,6880,0.14999999,-0.85428065,11.184587478637695,344
0.9560316,-0.9,6900,0.14999999,-0.77398926,11.220056056976318,345
0.9560326,-0.9,6920,0.14999999,-0.9097548,11.250720977783203,346
0.9560327,-0.9,6940,0.14999999,-0.9956933,11.281832218170166,347
0.95603275,-0.9,6960,0.14999999,-0.988919,11.31370496749878,348
0.9560328,-0.9,6980,0.14999999,-0.8699524,11.352285623550415,349
0.95603323,-0.9,7000,0.14999999,-0.76887006,11.38256025314331,350
0.9560333,-0.9,7020,0.14999999,-0.65815514,11.412897825241089,351
0.95603347,-0.9,7040,0.14999999,-0.9119402,11.45954418182373,352
0.95603377,-0.9,7060,0.14999999,-0.935099,11.489521980285645,353
0.9560336,-0.9,7080,0.14999999,-0.59749407,11.51893949508667,354
0.956035,-0.9,7100,0.14999999,-1.2850382,11.546747207641602,355
0.95603275,-0.9,7120,0.14999999,-0.74523175,11.575450420379639,356
0.9560333,-0.9,7140,0.14999999,-1.1550863,11.606395959854126,357
0.9560329,-0.9,7160,0.14999999,-0.7362476,11.64037561416626,358
0.9560334,-0.9,7180,0.14999999,-1.2977651,11.669859409332275,359
0.95603335,-0.9,7200,0.14999999,-0.88785285,11.700782775878906,360
0.9560329,-0.9,7220,0.14999999,-1.0084497,11.728920221328735,361
0.9560326,-0.9,7240,0.14999999,-0.93918794,11.762239217758179,362
0.95603293,-0.9,7260,0.14999999,-0.99474394,11.81924295425415,363
0.9560329,-0.9,7280,0.14999999,-0.8691722,11.859835863113403,364
0.9560321,-0.9,7300,0.14999999,-0.80322766,11.89000153541565,365
0.95603234,-0.9,7320,0.14999999,-0.71256316,11.926446437835693,366
0.956032,-0.9,7340,0.14999999,-0.87673914,11.957837343215942,367
0.9560316,-0.9,7360,0.14999999,-0.77570176,11.987441301345825,368
0.9560323,-0.9,7380,0.14999999,-1.0827532,12.025346517562866,369
0.95603174,-0.9,7400,0.14999999,-1.1274406,12.061386585235596,370
0.95603114,-0.9,7420,0.14999999,-0.91147184,12.093013763427734,371
0.95603067,-0.9,7440,0.14999999,-0.7943104,12.130604267120361,372
0.9560305,-0.9,7460,0.14999999,-0.6594369,12.168378114700317,373
0.9560312,-0.9,7480,0.14999999,-0.8421772,12.194331169128418,374
