TimeElapsed,LQGsigma_higher,LQGmu1_higher,ReturnMean,LQGmu1_actor,TimestepsSoFar,Iteration
1.5829315185546875,0.14999999,-0.63,0.9561644,-0.4581597,680,34
1.6108005046844482,0.14999999,-0.63,0.95615363,-0.7834906,700,35
1.6339919567108154,0.14999999,-0.63,0.9561558,-0.57243127,720,36
1.6703901290893555,0.14999999,-0.63,0.95615673,-0.29720476,740,37
1.7029998302459717,0.14999999,-0.63,0.9561587,-0.41347384,760,38
1.7351868152618408,0.14999999,-0.63,0.9561572,-0.5849142,780,39
1.780425786972046,0.14999999,-0.63,0.9561609,-0.58219427,800,40
1.8310761451721191,0.14999999,-0.63,0.95616317,-0.6077175,820,41
1.8691778182983398,0.14999999,-0.63,0.9561662,-0.5899354,840,42
1.897773265838623,0.14999999,-0.63,0.95615697,-0.56104416,860,43
1.9337310791015625,0.14999999,-0.63,0.9561615,-0.6423446,880,44
1.9781665802001953,0.14999999,-0.63,0.9561653,-0.8363249,900,45
2.0207505226135254,0.14999999,-0.63,0.95616466,-0.48500854,920,46
2.053863763809204,0.14999999,-0.63,0.956155,-0.49332705,940,47
2.0839338302612305,0.14999999,-0.63,0.9561457,-0.7589425,960,48
2.114738702774048,0.14999999,-0.63,0.95614564,-0.9034424,980,49
2.1529290676116943,0.14999999,-0.63,0.95614976,-0.73586136,1000,50
2.196453332901001,0.14999999,-0.63,0.9561513,-0.5545405,1020,51
2.2445242404937744,0.14999999,-0.63,0.9561527,-0.55599093,1040,52
2.272066116333008,0.14999999,-0.63,0.956148,-0.6274045,1060,53
2.3115463256835938,0.14999999,-0.63,0.9561534,-0.6648545,1080,54
2.3507299423217773,0.14999999,-0.63,0.9561553,-0.4513571,1100,55
2.3879764080047607,0.14999999,-0.63,0.9561509,-0.8881936,1120,56
2.442599296569824,0.14999999,-0.63,0.95615107,-0.42611313,1140,57
2.4936251640319824,0.14999999,-0.63,0.9561552,-0.56975484,1160,58
2.5254855155944824,0.14999999,-0.63,0.9561521,-0.42713505,1180,59
2.5579123497009277,0.14999999,-0.63,0.95615405,-0.5931882,1200,60
2.627133846282959,0.14999999,-0.63,0.9561577,-0.3561203,1220,61
2.6655972003936768,0.14999999,-0.63,0.9561578,-0.7711237,1240,62
2.7094364166259766,0.14999999,-0.63,0.956157,-0.5020373,1260,63
2.7351722717285156,0.14999999,-0.63,0.95615685,-0.57618403,1280,64
2.781816244125366,0.14999999,-0.63,0.95615983,-0.5866604,1300,65
2.8223495483398438,0.14999999,-0.63,0.9561637,-0.78153265,1320,66
2.8780410289764404,0.14999999,-0.63,0.95616585,-0.36475584,1340,67
2.9094746112823486,0.14999999,-0.63,0.9561601,-0.43707743,1360,68
2.9435698986053467,0.14999999,-0.63,0.9561593,-0.43770236,1380,69
2.9901390075683594,0.14999999,-0.63,0.95615757,-0.6508291,1400,70
3.029261827468872,0.14999999,-0.63,0.9561514,-0.5256348,1420,71
3.080503225326538,0.14999999,-0.63,0.9561528,-0.6855545,1440,72
3.146239995956421,0.14999999,-0.63,0.95615155,-0.60913557,1460,73
3.1995632648468018,0.14999999,-0.63,0.956156,-0.42640373,1480,74
3.2398650646209717,0.14999999,-0.63,0.956155,-0.5818087,1500,75
3.266892671585083,0.14999999,-0.63,0.9561586,-0.59877264,1520,76
3.3336946964263916,0.14999999,-0.63,0.956157,-0.74621034,1540,77
3.364847183227539,0.14999999,-0.63,0.9561595,-0.6004219,1560,78
3.398129940032959,0.14999999,-0.63,0.9561617,-0.5597663,1580,79
3.446889638900757,0.14999999,-0.63,0.9561588,-0.94534147,1600,80
3.4792895317077637,0.14999999,-0.63,0.95615536,-0.6905852,1620,81
3.521113872528076,0.14999999,-0.63,0.95615906,-0.42483538,1640,82
3.541477918624878,0.14999999,-0.63,0.9561579,-0.87442315,1660,83
3.563753604888916,0.14999999,-0.63,0.9561566,-0.51438993,1680,84
3.586933135986328,0.14999999,-0.63,0.95615375,-0.6993727,1700,85
3.612545967102051,0.14999999,-0.63,0.9561553,-0.71270657,1720,86
3.645289659500122,0.14999999,-0.63,0.9561541,-0.7459879,1740,87
3.6876471042633057,0.14999999,-0.63,0.95615196,-0.7901068,1760,88
3.7303788661956787,0.14999999,-0.63,0.9561523,-0.7605824,1780,89
3.7695398330688477,0.14999999,-0.63,0.956151,-0.39460158,1800,90
3.822869062423706,0.14999999,-0.63,0.9561489,-0.5514711,1820,91
3.8758139610290527,0.14999999,-0.63,0.9561507,-0.59569645,1840,92
3.9184765815734863,0.14999999,-0.63,0.95615304,-0.36980188,1860,93
3.9587812423706055,0.14999999,-0.63,0.95615613,-0.5573687,1880,94
4.002411127090454,0.14999999,-0.63,0.95615786,-0.7338386,1900,95
4.043687105178833,0.14999999,-0.63,0.9561592,-0.47044256,1920,96
4.0799946784973145,0.14999999,-0.63,0.9561605,-0.5679071,1940,97
4.1097986698150635,0.14999999,-0.63,0.9561576,-0.7362071,1960,98
4.164077520370483,0.14999999,-0.63,0.95615685,-0.5260574,1980,99
4.215598106384277,0.14999999,-0.63,0.9561584,-0.81031096,2000,100
4.260981798171997,0.14999999,-0.63,0.95615864,-0.8426268,2020,101
4.29503059387207,0.14999999,-0.63,0.9561588,-0.38937914,2040,102
4.329859733581543,0.14999999,-0.63,0.95616126,-0.61024183,2060,103
4.3950793743133545,0.14999999,-0.63,0.9561605,-0.81713456,2080,104
4.4455976486206055,0.14999999,-0.63,0.9561595,-0.8333418,2100,105
4.481633186340332,0.14999999,-0.63,0.9561561,-0.73451334,2120,106
4.530861139297485,0.14999999,-0.63,0.9561579,-0.82237977,2140,107
4.609915256500244,0.14999999,-0.63,0.95615554,-0.66123945,2160,108
4.660478591918945,0.14999999,-0.63,0.95615643,-0.7400609,2180,109
4.712858438491821,0.14999999,-0.63,0.9561571,-0.7273776,2200,110
4.752049446105957,0.14999999,-0.63,0.95615804,-0.62114817,2220,111
4.787294387817383,0.14999999,-0.63,0.95616025,-0.67244595,2240,112
4.830525875091553,0.14999999,-0.63,0.95615894,-0.57140183,2260,113
4.871474981307983,0.14999999,-0.63,0.95616055,-0.9474481,2280,114
4.9189293384552,0.14999999,-0.63,0.95616007,-0.8087934,2300,115
4.958920240402222,0.14999999,-0.63,0.95616156,-0.5658851,2320,116
5.000604152679443,0.14999999,-0.63,0.95616215,-0.54390913,2340,117
5.053776979446411,0.14999999,-0.63,0.95616174,-0.71931434,2360,118
5.097210168838501,0.14999999,-0.63,0.9561618,-0.16404888,2380,119
5.137867450714111,0.14999999,-0.63,0.9561569,-0.51700866,2400,120
5.18008017539978,0.14999999,-0.63,0.95615643,-0.50664234,2420,121
5.23225212097168,0.14999999,-0.63,0.95615786,-0.484741,2440,122
5.274358749389648,0.14999999,-0.63,0.9561576,-0.7796486,2460,123
5.295278549194336,0.14999999,-0.63,0.9561563,-0.82388675,2480,124
5.330013275146484,0.14999999,-0.63,0.9561552,-0.7396939,2500,125
5.360239744186401,0.14999999,-0.63,0.9561536,-0.54276985,2520,126
5.3883185386657715,0.14999999,-0.63,0.95615435,-0.7873446,2540,127
5.414531707763672,0.14999999,-0.63,0.95615387,-0.8564661,2560,128
5.448272466659546,0.14999999,-0.63,0.95615417,-0.63298756,2580,129
5.499114990234375,0.14999999,-0.63,0.956155,-0.5215889,2600,130
5.527992010116577,0.14999999,-0.63,0.956155,-0.79451966,2620,131
5.552513599395752,0.14999999,-0.63,0.9561537,-0.63210666,2640,132
5.5919458866119385,0.14999999,-0.63,0.9561532,-0.8812649,2660,133
5.641533136367798,0.14999999,-0.63,0.95615226,-0.548758,2680,134
5.6971211433410645,0.14999999,-0.63,0.9561538,-0.7297189,2700,135
5.729971408843994,0.14999999,-0.63,0.956155,-0.6049753,2720,136
5.785888433456421,0.14999999,-0.63,0.9561551,-0.5858416,2740,137
5.825482368469238,0.14999999,-0.63,0.9561558,-0.5491639,2760,138
5.862411022186279,0.14999999,-0.63,0.9561563,-0.4260228,2780,139
5.91516637802124,0.14999999,-0.63,0.95615673,-0.5203878,2800,140
5.987180709838867,0.14999999,-0.63,0.95615715,-0.7859423,2820,141
6.045694351196289,0.14999999,-0.63,0.9561583,-0.36862227,2840,142
6.097710609436035,0.14999999,-0.63,0.9561601,-0.5703529,2860,143
6.144928455352783,0.14999999,-0.63,0.95615894,-0.50071,2880,144
6.202743053436279,0.14999999,-0.63,0.9561568,-0.63886005,2900,145
6.251566648483276,0.14999999,-0.63,0.9561573,-0.6926084,2920,146
6.290195465087891,0.14999999,-0.63,0.9561589,-0.6840358,2940,147
6.3406822681427,0.14999999,-0.63,0.95615953,-0.81421804,2960,148
6.369806289672852,0.14999999,-0.63,0.9561605,-0.575865,2980,149
6.422835350036621,0.14999999,-0.63,0.95616007,-0.6540489,3000,150
6.468083381652832,0.14999999,-0.63,0.956161,-0.83493924,3020,151
6.492560625076294,0.14999999,-0.63,0.9561613,-0.7285009,3040,152
6.520208358764648,0.14999999,-0.63,0.9561603,-0.73008096,3060,153
6.545973777770996,0.14999999,-0.63,0.95615983,-0.7038307,3080,154
6.569704532623291,0.14999999,-0.63,0.95615864,-0.8387481,3100,155
6.5924906730651855,0.14999999,-0.63,0.956156,-0.39295638,3120,156
6.618436813354492,0.14999999,-0.63,0.95615345,-0.42286596,3140,157
6.646313428878784,0.14999999,-0.63,0.95615435,-0.30944377,3160,158
6.683898448944092,0.14999999,-0.63,0.95615333,-0.89359343,3180,159
6.715598106384277,0.14999999,-0.63,0.9561515,-0.6370661,3200,160
6.754777669906616,0.14999999,-0.63,0.9561507,-0.7185149,3220,161
6.80951714515686,0.14999999,-0.63,0.95615,-0.5855387,3240,162
6.834720849990845,0.14999999,-0.63,0.9561507,-0.7607088,3260,163
6.86094331741333,0.14999999,-0.63,0.9561496,-0.7557043,3280,164
6.899960994720459,0.14999999,-0.63,0.9561496,-0.5823943,3300,165
6.932840824127197,0.14999999,-0.63,0.95614934,-0.7631383,3320,166
6.9575982093811035,0.14999999,-0.63,0.956149,-0.6170931,3340,167
6.9809887409210205,0.14999999,-0.63,0.9561492,-0.55190974,3360,168
7.000450611114502,0.14999999,-0.63,0.956148,-0.7115768,3380,169
7.0253565311431885,0.14999999,-0.63,0.9561478,-0.79563504,3400,170
7.043574094772339,0.14999999,-0.63,0.9561489,-0.5131794,3420,171
7.087016344070435,0.14999999,-0.63,0.9561493,-0.8268495,3440,172
7.125123977661133,0.14999999,-0.63,0.95614666,-0.41273504,3460,173
7.1719419956207275,0.14999999,-0.63,0.95614696,-0.68876255,3480,174
7.2120678424835205,0.14999999,-0.63,0.9561476,-0.4993338,3500,175
7.2601237297058105,0.14999999,-0.63,0.9561464,-0.47950846,3520,176
7.2955002784729,0.14999999,-0.63,0.95614463,-0.85884595,3540,177
7.3330161571502686,0.14999999,-0.63,0.9561452,-0.5430464,3560,178
7.369380235671997,0.14999999,-0.63,0.95614284,-0.5731249,3580,179
7.4034223556518555,0.14999999,-0.63,0.956143,-0.46351638,3600,180
7.429740905761719,0.14999999,-0.63,0.95614374,-0.77183515,3620,181
7.4576640129089355,0.14999999,-0.63,0.9561423,-0.3490507,3640,182
7.496068477630615,0.14999999,-0.63,0.95614254,-0.7338213,3660,183
7.542911529541016,0.14999999,-0.63,0.95614153,-0.5383128,3680,184
7.5890467166900635,0.14999999,-0.63,0.95614,-0.63332826,3700,185
7.6375205516815186,0.14999999,-0.63,0.95613945,-0.5153208,3720,186
7.672102928161621,0.14999999,-0.63,0.9561403,-0.59010494,3740,187
7.727295160293579,0.14999999,-0.63,0.9561398,-0.79783165,3760,188
7.785863399505615,0.14999999,-0.63,0.9561398,-0.5766123,3780,189
7.822321891784668,0.14999999,-0.63,0.9561397,-0.58176374,3800,190
7.855186462402344,0.14999999,-0.63,0.9561401,-0.5165187,3820,191
7.892542839050293,0.14999999,-0.63,0.9561407,-0.81806165,3840,192
7.921345949172974,0.14999999,-0.63,0.95613945,-0.6230635,3860,193
7.949643611907959,0.14999999,-0.63,0.9561379,-0.79004884,3880,194
7.997727870941162,0.14999999,-0.63,0.95613825,-0.4955067,3900,195
8.058104276657104,0.14999999,-0.63,0.95613843,-0.6157086,3920,196
8.099853515625,0.14999999,-0.63,0.9561391,-0.46029907,3940,197
8.157751083374023,0.14999999,-0.63,0.9561402,-0.45541325,3960,198
8.191367626190186,0.14999999,-0.63,0.95614064,-0.6058762,3980,199
8.224002122879028,0.14999999,-0.63,0.9561403,-0.45679742,4000,200
8.255757570266724,0.14999999,-0.63,0.9561385,-0.468676,4020,201
8.314936399459839,0.14999999,-0.63,0.9561384,-0.5896291,4040,202
8.35009241104126,0.14999999,-0.63,0.95613956,-0.8445532,4060,203
8.388130187988281,0.14999999,-0.63,0.9561398,-0.8757138,4080,204
8.424551725387573,0.14999999,-0.63,0.9561375,-0.5938664,4100,205
8.455041408538818,0.14999999,-0.63,0.9561372,-0.7222585,4120,206
8.497188091278076,0.14999999,-0.63,0.95613784,-0.63590133,4140,207
8.587974309921265,0.14999999,-0.63,0.9561384,-0.5387062,4160,208
8.632805824279785,0.14999999,-0.63,0.95613897,-0.73860806,4180,209
8.71218228340149,0.14999999,-0.63,0.9561394,-0.66267395,4200,210
8.75597858428955,0.14999999,-0.63,0.95613885,-0.4637883,4220,211
8.783421039581299,0.14999999,-0.63,0.9561393,-0.52288973,4240,212
8.809957027435303,0.14999999,-0.63,0.95613766,-0.46965596,4260,213
8.841583728790283,0.14999999,-0.63,0.95613813,-0.61389625,4280,214
8.875366449356079,0.14999999,-0.63,0.9561377,-0.38524532,4300,215
8.947248220443726,0.14999999,-0.63,0.9561383,-0.6885114,4320,216
9.006585597991943,0.14999999,-0.63,0.956137,-0.8722336,4340,217
9.072932004928589,0.14999999,-0.63,0.9561371,-0.45259967,4360,218
9.135565042495728,0.14999999,-0.63,0.95613384,-0.7040125,4380,219
9.23573923110962,0.14999999,-0.63,0.95613277,-0.48399097,4400,220
9.311311960220337,0.14999999,-0.63,0.9561331,-0.6626032,4420,221
9.382831335067749,0.14999999,-0.63,0.9561338,-0.6332603,4440,222
9.50175929069519,0.14999999,-0.63,0.9561341,-0.5936806,4460,223
9.626380920410156,0.14999999,-0.63,0.95613223,-0.7269419,4480,224
9.68757963180542,0.14999999,-0.63,0.9561319,-0.54669917,4500,225
9.72575569152832,0.14999999,-0.63,0.9561331,-0.633418,4520,226
9.828803300857544,0.14999999,-0.63,0.9561334,-0.55186266,4540,227
9.896623373031616,0.14999999,-0.63,0.9561339,-0.7004539,4560,228
9.964822053909302,0.14999999,-0.63,0.9561346,-0.76517034,4580,229
10.026554346084595,0.14999999,-0.63,0.9561341,-0.719789,4600,230
10.15590524673462,0.14999999,-0.63,0.95613474,-0.51572156,4620,231
10.261927366256714,0.14999999,-0.63,0.9561362,-0.8238116,4640,232
10.38358187675476,0.14999999,-0.63,0.9561363,-0.5942069,4660,233
10.442953109741211,0.14999999,-0.63,0.95613647,-0.52336323,4680,234
10.531075477600098,0.14999999,-0.63,0.9561367,-0.65216887,4700,235
10.574583768844604,0.14999999,-0.63,0.9561365,-0.32072017,4720,236
10.6220223903656,0.14999999,-0.63,0.9561339,-0.79431134,4740,237
10.750509262084961,0.14999999,-0.63,0.95613354,-0.678826,4760,238
10.89632773399353,0.14999999,-0.63,0.95613307,-0.8699659,4780,239
11.017370462417603,0.14999999,-0.63,0.9561329,-0.6582544,4800,240
11.136871814727783,0.14999999,-0.63,0.95613384,-0.70384663,4820,241
11.232987642288208,0.14999999,-0.63,0.9561346,-0.8103462,4840,242
11.319605588912964,0.14999999,-0.63,0.95613414,-0.7570173,4860,243
11.395207405090332,0.14999999,-0.63,0.9561351,-0.5433066,4880,244
11.471976041793823,0.14999999,-0.63,0.9561353,-0.64061624,4900,245
11.601033210754395,0.14999999,-0.63,0.9561342,-0.39668912,4920,246
11.740729808807373,0.14999999,-0.63,0.9561341,-0.5659056,4940,247
11.846714735031128,0.14999999,-0.63,0.9561331,-0.73177636,4960,248
11.93406629562378,0.14999999,-0.63,0.9561334,-0.6185557,4980,249
12.043347120285034,0.14999999,-0.63,0.9561335,-0.64644915,5000,250
12.141799449920654,0.14999999,-0.63,0.9561331,-0.6161097,5020,251
12.204545736312866,0.14999999,-0.63,0.9561327,-0.57051456,5040,252
12.261270761489868,0.14999999,-0.63,0.95613265,-0.50873685,5060,253
12.323316097259521,0.14999999,-0.63,0.95613366,-0.55210334,5080,254
12.40085768699646,0.14999999,-0.63,0.956134,-0.673204,5100,255
12.464388132095337,0.14999999,-0.63,0.95613456,-0.7627491,5120,256
12.562142133712769,0.14999999,-0.63,0.95613444,-0.5210374,5140,257
12.642068147659302,0.14999999,-0.63,0.95613456,-0.599851,5160,258
12.714423418045044,0.14999999,-0.63,0.95613354,-0.65954274,5180,259
12.785306215286255,0.14999999,-0.63,0.9561332,-0.5401954,5200,260
12.865667343139648,0.14999999,-0.63,0.956134,-0.7435797,5220,261
12.95558500289917,0.14999999,-0.63,0.95613444,-0.60987103,5240,262
13.041927576065063,0.14999999,-0.63,0.956135,-0.6986675,5260,263
13.155237436294556,0.14999999,-0.63,0.9561345,-0.765831,5280,264
13.281124591827393,0.14999999,-0.63,0.95613503,-0.8096437,5300,265
13.35988998413086,0.14999999,-0.63,0.95613474,-0.73333645,5320,266
13.442883253097534,0.14999999,-0.63,0.9561346,-0.6029515,5340,267
13.524755001068115,0.14999999,-0.63,0.956135,-0.6324792,5360,268
13.597901821136475,0.14999999,-0.63,0.95613617,-0.50584567,5380,269
13.724701166152954,0.14999999,-0.63,0.9561369,-0.63089406,5400,270
13.80060863494873,0.14999999,-0.63,0.956137,-0.8653195,5420,271
13.870453596115112,0.14999999,-0.63,0.95613694,-0.5297396,5440,272
13.924840927124023,0.14999999,-0.63,0.95613575,-0.6282795,5460,273
13.971476793289185,0.14999999,-0.63,0.9561347,-0.38968518,5480,274
14.057397603988647,0.14999999,-0.63,0.95613414,-0.37392998,5500,275
14.132302522659302,0.14999999,-0.63,0.95613474,-0.4697944,5520,276
14.208897113800049,0.14999999,-0.63,0.95613533,-0.68751615,5540,277
14.366647005081177,0.14999999,-0.63,0.9561346,-0.6569298,5560,278
14.456809043884277,0.14999999,-0.63,0.95613563,-0.5489328,5580,279
14.53026795387268,0.14999999,-0.63,0.9561351,-0.52867126,5600,280
14.59271788597107,0.14999999,-0.63,0.9561356,-0.51489997,5620,281
14.757569789886475,0.14999999,-0.63,0.9561354,-0.530077,5640,282
14.837966918945312,0.14999999,-0.63,0.9561349,-0.66907245,5660,283
14.952873229980469,0.14999999,-0.63,0.95613474,-0.44314677,5680,284
15.064393758773804,0.14999999,-0.63,0.95613384,-0.4682169,5700,285
15.251623630523682,0.14999999,-0.63,0.9561346,-0.82089335,5720,286
15.340311527252197,0.14999999,-0.63,0.9561351,-0.55451864,5740,287
15.463756561279297,0.14999999,-0.63,0.95613456,-0.6485137,5760,288
15.551659107208252,0.14999999,-0.63,0.9561341,-0.7109533,5780,289
15.673631191253662,0.14999999,-0.63,0.9561348,-0.75731117,5800,290
15.725299596786499,0.14999999,-0.63,0.9561349,-0.6715657,5820,291
15.778402328491211,0.14999999,-0.63,0.9561346,-0.8224478,5840,292
15.862943649291992,0.14999999,-0.63,0.95613426,-0.62687373,5860,293
15.925476789474487,0.14999999,-0.63,0.95613503,-0.47225136,5880,294
15.9814932346344,0.14999999,-0.63,0.9561362,-0.8192042,5900,295
16.094969272613525,0.14999999,-0.63,0.95613676,-0.78680986,5920,296
16.194883108139038,0.14999999,-0.63,0.9561373,-0.6918627,5940,297
16.279005527496338,0.14999999,-0.63,0.95613724,-0.5113702,5960,298
16.383542776107788,0.14999999,-0.63,0.9561382,-0.82314193,5980,299
16.50361180305481,0.14999999,-0.63,0.9561378,-0.56640935,6000,300
16.642958402633667,0.14999999,-0.63,0.95613843,-0.5732351,6020,301
16.73166537284851,0.14999999,-0.63,0.95613915,-0.3480746,6040,302
16.888609647750854,0.14999999,-0.63,0.9561397,-0.5520622,6060,303
17.01910161972046,0.14999999,-0.63,0.95614064,-0.5852176,6080,304
17.1371808052063,0.14999999,-0.63,0.9561411,-0.51771057,6100,305
17.205448389053345,0.14999999,-0.63,0.95614105,-0.6000952,6120,306
17.26274013519287,0.14999999,-0.63,0.95614135,-0.5396396,6140,307
17.297218561172485,0.14999999,-0.63,0.9561409,-0.5832635,6160,308
17.338768005371094,0.14999999,-0.63,0.956141,-0.4207998,6180,309
17.374943256378174,0.14999999,-0.63,0.95614064,-0.7914403,6200,310
17.411651372909546,0.14999999,-0.63,0.95614094,-0.73267657,6220,311
17.456233739852905,0.14999999,-0.63,0.9561401,-0.42761672,6240,312
17.490269422531128,0.14999999,-0.63,0.95613915,-0.7408162,6260,313
17.522393465042114,0.14999999,-0.63,0.95613927,-0.69613874,6280,314
17.58119010925293,0.14999999,-0.63,0.956138,-0.4353292,6300,315
17.610642433166504,0.14999999,-0.63,0.9561377,-0.7309708,6320,316
17.649197578430176,0.14999999,-0.63,0.95613766,-0.5551911,6340,317
17.675116300582886,0.14999999,-0.63,0.956138,-0.3935017,6360,318
17.700217962265015,0.14999999,-0.63,0.95613813,-0.8228117,6380,319
17.735860586166382,0.14999999,-0.63,0.9561383,-0.87729144,6400,320
17.767085790634155,0.14999999,-0.63,0.9561374,-0.6486739,6420,321
17.812063694000244,0.14999999,-0.63,0.95613736,-0.7239072,6440,322
17.852285385131836,0.14999999,-0.63,0.9561369,-0.7040763,6460,323
17.88004755973816,0.14999999,-0.63,0.95613647,-0.7943036,6480,324
17.911202430725098,0.14999999,-0.63,0.95613676,-0.73182124,6500,325
17.959251403808594,0.14999999,-0.63,0.9561366,-0.41243103,6520,326
18.016815662384033,0.14999999,-0.63,0.956136,-0.73353076,6540,327
18.047701597213745,0.14999999,-0.63,0.95613533,-0.74211526,6560,328
18.096879959106445,0.14999999,-0.63,0.95613545,-0.9479631,6580,329
18.130451202392578,0.14999999,-0.63,0.9561347,-0.6328624,6600,330
18.159664630889893,0.14999999,-0.63,0.9561343,-0.5343855,6620,331
18.187776803970337,0.14999999,-0.63,0.9561349,-0.64553565,6640,332
18.214126586914062,0.14999999,-0.63,0.9561348,-0.6487688,6660,333
18.242712020874023,0.14999999,-0.63,0.9561349,-0.49320397,6680,334
18.267844676971436,0.14999999,-0.63,0.9561336,-0.6653813,6700,335
18.321033477783203,0.14999999,-0.63,0.9561338,-0.4986134,6720,336
18.37160038948059,0.14999999,-0.63,0.9561326,-0.6870962,6740,337
18.425214052200317,0.14999999,-0.63,0.9561327,-0.7932247,6760,338
18.45140266418457,0.14999999,-0.63,0.9561325,-0.48778662,6780,339
18.48517084121704,0.14999999,-0.63,0.9561324,-0.4853891,6800,340
18.519787788391113,0.14999999,-0.63,0.9561332,-0.42513978,6820,341
18.571577787399292,0.14999999,-0.63,0.956133,-0.4532252,6840,342
18.609503269195557,0.14999999,-0.63,0.95613414,-0.8257671,6860,343
18.64030408859253,0.14999999,-0.63,0.9561346,-0.58428067,6880,344
18.668313026428223,0.14999999,-0.63,0.95613486,-0.5039893,6900,345
18.700383186340332,0.14999999,-0.63,0.95613563,-0.63975483,6920,346
18.728431701660156,0.14999999,-0.63,0.95613587,-0.72569335,6940,347
18.752572298049927,0.14999999,-0.63,0.95613605,-0.71891904,6960,348
18.784980297088623,0.14999999,-0.63,0.9561365,-0.5999524,6980,349
18.814192295074463,0.14999999,-0.63,0.9561369,-0.49887007,7000,350
18.83666205406189,0.14999999,-0.63,0.9561371,-0.38815516,7020,351
18.881083011627197,0.14999999,-0.63,0.95613617,-0.64194024,7040,352
18.930652379989624,0.14999999,-0.63,0.95613647,-0.665099,7060,353
18.95520257949829,0.14999999,-0.63,0.9561362,-0.32749408,7080,354
18.977004766464233,0.14999999,-0.63,0.9561375,-1.0150383,7100,355
19.002567052841187,0.14999999,-0.63,0.9561365,-0.47523177,7120,356
19.049322843551636,0.14999999,-0.63,0.9561366,-0.88508624,7140,357
19.106449365615845,0.14999999,-0.63,0.9561367,-0.46624762,7160,358
19.1716251373291,0.14999999,-0.63,0.9561373,-1.0277652,7180,359
19.209171295166016,0.14999999,-0.63,0.95613766,-0.61785287,7200,360
19.241170406341553,0.14999999,-0.63,0.9561369,-0.73844963,7220,361
19.274766206741333,0.14999999,-0.63,0.9561368,-0.66918796,7240,362
19.323780059814453,0.14999999,-0.63,0.9561369,-0.72474396,7260,363
19.370033025741577,0.14999999,-0.63,0.95613736,-0.59917223,7280,364
19.420849323272705,0.14999999,-0.63,0.9561362,-0.5332277,7300,365
19.451871395111084,0.14999999,-0.63,0.9561364,-0.44256318,7320,366
19.4907488822937,0.14999999,-0.63,0.95613545,-0.60673916,7340,367
19.530218362808228,0.14999999,-0.63,0.956135,-0.5057018,7360,368
19.576017379760742,0.14999999,-0.63,0.9561356,-0.81275314,7380,369
19.62029767036438,0.14999999,-0.63,0.9561355,-0.8574406,7400,370
19.672670602798462,0.14999999,-0.63,0.9561353,-0.64147186,7420,371
19.72274947166443,0.14999999,-0.63,0.9561354,-0.5243104,7440,372
19.768540620803833,0.14999999,-0.63,0.9561352,-0.3894369,7460,373
19.812488079071045,0.14999999,-0.63,0.95613545,-0.57217723,7480,374
19.84102177619934,0.14999999,-0.63,0.9561354,-0.5243671,7500,375
