Iteration,TimestepsSoFar,ReturnMean,TimeElapsed,LQGsigma_higher,LQGmu1_actor,LQGmu1_higher
53,1060,0.9561242,1.8876335620880127,0.14999999,-0.7774045,-0.78
54,1080,0.95612895,1.9216065406799316,0.14999999,-0.8148545,-0.78
55,1100,0.9561305,1.9489774703979492,0.14999999,-0.6013571,-0.78
56,1120,0.9561288,1.9721052646636963,0.14999999,-1.0381936,-0.78
57,1140,0.9561284,1.999706745147705,0.14999999,-0.5761131,-0.78
58,1160,0.9561328,2.0241987705230713,0.14999999,-0.7197548,-0.78
59,1180,0.95613223,2.0521352291107178,0.14999999,-0.577135,-0.78
60,1200,0.9561344,2.074859619140625,0.14999999,-0.7431882,-0.78
61,1220,0.95613694,2.097730875015259,0.14999999,-0.50612026,-0.78
62,1240,0.9561392,2.120720863342285,0.14999999,-0.9211237,-0.78
63,1260,0.9561378,2.1440184116363525,0.14999999,-0.65203726,-0.78
64,1280,0.9561366,2.166008234024048,0.14999999,-0.726184,-0.78
65,1300,0.9561391,2.188183546066284,0.14999999,-0.73666036,-0.78
66,1320,0.956143,2.2169389724731445,0.14999999,-0.9315326,-0.78
67,1340,0.9561436,2.2429566383361816,0.14999999,-0.51475585,-0.78
68,1360,0.9561409,2.269385814666748,0.14999999,-0.5870774,-0.78
69,1380,0.9561412,2.2989041805267334,0.14999999,-0.58770233,-0.78
70,1400,0.9561421,2.32914662361145,0.14999999,-0.80082905,-0.78
71,1420,0.95613563,2.3585927486419678,0.14999999,-0.6756348,-0.78
72,1440,0.95613694,2.3889565467834473,0.14999999,-0.8355545,-0.78
73,1460,0.956135,2.418102502822876,0.14999999,-0.75913554,-0.78
74,1480,0.9561393,2.44822359085083,0.14999999,-0.57640374,-0.78
75,1500,0.95613915,2.4781181812286377,0.14999999,-0.73180866,-0.78
76,1520,0.9561423,2.508451461791992,0.14999999,-0.7487726,-0.78
77,1540,0.9561407,2.537898302078247,0.14999999,-0.8962103,-0.78
78,1560,0.9561423,2.5679819583892822,0.14999999,-0.7504219,-0.78
79,1580,0.9561439,2.5955066680908203,0.14999999,-0.70976627,-0.78
80,1600,0.9561409,2.6248209476470947,0.14999999,-1.0953414,-0.78
81,1620,0.95613587,2.654972553253174,0.14999999,-0.8405852,-0.78
82,1640,0.95613825,2.6843738555908203,0.14999999,-0.57483536,-0.78
83,1660,0.95613813,2.714406967163086,0.14999999,-1.0244231,-0.78
84,1680,0.9561355,2.738325595855713,0.14999999,-0.6643899,-0.78
85,1700,0.95613396,2.773425579071045,0.14999999,-0.8493727,-0.78
86,1720,0.95613474,2.8016817569732666,0.14999999,-0.86270654,-0.78
87,1740,0.9561329,2.833281993865967,0.14999999,-0.89598787,-0.78
88,1760,0.95612943,2.8641750812530518,0.14999999,-0.94010675,-0.78
89,1780,0.9561289,2.8913519382476807,0.14999999,-0.91058236,-0.78
90,1800,0.95612663,2.9182803630828857,0.14999999,-0.54460156,-0.78
91,1820,0.95612586,2.9488563537597656,0.14999999,-0.7014711,-0.78
92,1840,0.9561278,2.9856555461883545,0.14999999,-0.7456964,-0.78
93,1860,0.9561299,3.0168709754943848,0.14999999,-0.51980186,-0.78
94,1880,0.9561334,3.050386667251587,0.14999999,-0.7073687,-0.78
95,1900,0.9561345,3.0892086029052734,0.14999999,-0.8838386,-0.78
96,1920,0.95613474,3.144240617752075,0.14999999,-0.6204425,-0.78
97,1940,0.9561362,3.200432777404785,0.14999999,-0.7179071,-0.78
98,1960,0.9561343,3.246446132659912,0.14999999,-0.8862071,-0.78
99,1980,0.9561336,3.286210536956787,0.14999999,-0.6760574,-0.78
100,2000,0.9561351,3.3258614540100098,0.14999999,-0.96031094,-0.78
101,2020,0.9561338,3.3577117919921875,0.14999999,-0.9926268,-0.78
102,2040,0.95613366,3.391423225402832,0.14999999,-0.5393791,-0.78
103,2060,0.95613647,3.4158174991607666,0.14999999,-0.7602418,-0.78
104,2080,0.95613605,3.462101697921753,0.14999999,-0.96713454,-0.78
105,2100,0.9561336,3.493725061416626,0.14999999,-0.98334175,-0.78
106,2120,0.9561299,3.5271661281585693,0.14999999,-0.8845133,-0.78
107,2140,0.9561313,3.5605647563934326,0.14999999,-0.97237974,-0.78
108,2160,0.95612854,3.5938467979431152,0.14999999,-0.8112394,-0.78
109,2180,0.956129,3.627082109451294,0.14999999,-0.8900609,-0.78
110,2200,0.9561287,3.6583518981933594,0.14999999,-0.87737757,-0.78
111,2220,0.9561289,3.689174175262451,0.14999999,-0.77114815,-0.78
112,2240,0.9561306,3.7208638191223145,0.14999999,-0.8224459,-0.78
113,2260,0.95612943,3.751368522644043,0.14999999,-0.7214018,-0.78
114,2280,0.956131,3.791663646697998,0.14999999,-1.0974481,-0.78
115,2300,0.9561297,3.821909189224243,0.14999999,-0.9587934,-0.78
116,2320,0.95613045,3.8482863903045654,0.14999999,-0.7158851,-0.78
117,2340,0.956131,3.876418352127075,0.14999999,-0.6939091,-0.78
118,2360,0.95613074,3.907984972000122,0.14999999,-0.8693143,-0.78
119,2380,0.9561303,3.9513370990753174,0.14999999,-0.31404886,-0.78
120,2400,0.95612943,4.006483554840088,0.14999999,-0.66700864,-0.78
121,2420,0.9561297,4.062644958496094,0.14999999,-0.6566423,-0.78
122,2440,0.95613134,4.115474700927734,0.14999999,-0.63474095,-0.78
123,2460,0.9561317,4.147723197937012,0.14999999,-0.9296486,-0.78
124,2480,0.95612985,4.1777825355529785,0.14999999,-0.9738867,-0.78
125,2500,0.95612884,4.226611375808716,0.14999999,-0.88969386,-0.78
126,2520,0.956127,4.266017198562622,0.14999999,-0.6927698,-0.78
127,2540,0.95612836,4.295821905136108,0.14999999,-0.93734455,-0.78
128,2560,0.95612776,4.329557180404663,0.14999999,-1.006466,-0.78
129,2580,0.9561272,4.361316204071045,0.14999999,-0.78298753,-0.78
130,2600,0.95612735,4.392779111862183,0.14999999,-0.6715889,-0.78
131,2620,0.95612746,4.42377233505249,0.14999999,-0.94451964,-0.78
132,2640,0.95612615,4.454365015029907,0.14999999,-0.78210664,-0.78
133,2660,0.9561258,4.485673666000366,0.14999999,-1.0312649,-0.78
134,2680,0.9561237,4.5227134227752686,0.14999999,-0.69875795,-0.78
135,2700,0.95612496,4.557782888412476,0.14999999,-0.8797189,-0.78
136,2720,0.9561256,4.589454889297485,0.14999999,-0.75497526,-0.78
137,2740,0.9561253,4.619483947753906,0.14999999,-0.7358416,-0.78
138,2760,0.9561259,4.649925470352173,0.14999999,-0.69916385,-0.78
139,2780,0.9561266,4.679848670959473,0.14999999,-0.57602274,-0.78
140,2800,0.9561277,4.709853410720825,0.14999999,-0.6703878,-0.78
141,2820,0.95612806,4.7402544021606445,0.14999999,-0.9359423,-0.78
142,2840,0.95612884,4.7726826667785645,0.14999999,-0.5186223,-0.78
143,2860,0.9561311,4.8054492473602295,0.14999999,-0.7203529,-0.78
144,2880,0.9561303,4.836256265640259,0.14999999,-0.65071,-0.78
145,2900,0.9561288,4.865113973617554,0.14999999,-0.78886,-0.78
146,2920,0.95612943,4.898329019546509,0.14999999,-0.8426084,-0.78
147,2940,0.9561307,4.930902004241943,0.14999999,-0.83403575,-0.78
148,2960,0.956131,4.9621429443359375,0.14999999,-0.964218,-0.78
149,2980,0.9561317,4.998935222625732,0.14999999,-0.72586495,-0.78
150,3000,0.956131,5.026028871536255,0.14999999,-0.8040489,-0.78
151,3020,0.9561321,5.0677759647369385,0.14999999,-0.9849392,-0.78
152,3040,0.9561316,5.121744871139526,0.14999999,-0.8785009,-0.78
153,3060,0.9561307,5.1879661083221436,0.14999999,-0.88008094,-0.78
154,3080,0.9561298,5.254422187805176,0.14999999,-0.8538307,-0.78
155,3100,0.9561281,5.289105415344238,0.14999999,-0.9887481,-0.78
156,3120,0.9561247,5.321559429168701,0.14999999,-0.54295635,-0.78
157,3140,0.9561236,5.3528242111206055,0.14999999,-0.57286596,-0.78
158,3160,0.9561249,5.401792049407959,0.14999999,-0.45944375,-0.78
159,3180,0.9561252,5.450374603271484,0.14999999,-1.0435934,-0.78
160,3200,0.9561225,5.499936103820801,0.14999999,-0.7870661,-0.78
161,3220,0.9561217,5.539602041244507,0.14999999,-0.8685149,-0.78
162,3240,0.9561208,5.586716175079346,0.14999999,-0.73553866,-0.78
163,3260,0.9561213,5.639787435531616,0.14999999,-0.9107088,-0.78
164,3280,0.95612,5.687721014022827,0.14999999,-0.90570426,-0.78
165,3300,0.9561194,5.725947141647339,0.14999999,-0.7323943,-0.78
166,3320,0.95611924,5.764935255050659,0.14999999,-0.9131383,-0.78
167,3340,0.95611846,5.810209274291992,0.14999999,-0.76709306,-0.78
168,3360,0.9561189,5.854120969772339,0.14999999,-0.7019097,-0.78
169,3380,0.9561182,5.90318751335144,0.14999999,-0.8615768,-0.78
170,3400,0.9561182,5.945477247238159,0.14999999,-0.945635,-0.78
171,3420,0.95611876,5.992239236831665,0.14999999,-0.6631794,-0.78
172,3440,0.9561193,6.035911560058594,0.14999999,-0.9768495,-0.78
173,3460,0.95611644,6.085652589797974,0.14999999,-0.562735,-0.78
174,3480,0.9561167,6.142390012741089,0.14999999,-0.8387625,-0.78
175,3500,0.9561171,6.204643964767456,0.14999999,-0.6493338,-0.78
176,3520,0.9561165,6.2394678592681885,0.14999999,-0.62950844,-0.78
177,3540,0.95611537,6.276143789291382,0.14999999,-1.0088459,-0.78
178,3560,0.9561153,6.314319372177124,0.14999999,-0.6930464,-0.78
179,3580,0.9561139,6.355167865753174,0.14999999,-0.72312486,-0.78
180,3600,0.95611376,6.3943681716918945,0.14999999,-0.61351633,-0.78
181,3620,0.95611453,6.450204849243164,0.14999999,-0.9218351,-0.78
182,3640,0.9561133,6.495779275894165,0.14999999,-0.49905068,-0.78
183,3660,0.95611423,6.530710220336914,0.14999999,-0.88382125,-0.78
184,3680,0.956113,6.565083265304565,0.14999999,-0.68831277,-0.78
185,3700,0.956112,6.5986692905426025,0.14999999,-0.78332824,-0.78
186,3720,0.9561117,6.630685329437256,0.14999999,-0.66532075,-0.78
187,3740,0.95611244,6.660989046096802,0.14999999,-0.7401049,-0.78
188,3760,0.9561115,6.691191673278809,0.14999999,-0.94783163,-0.78
189,3780,0.95611155,6.720827579498291,0.14999999,-0.72661227,-0.78
190,3800,0.9561113,6.750089645385742,0.14999999,-0.7317637,-0.78
191,3820,0.9561117,6.779687404632568,0.14999999,-0.6665187,-0.78
192,3840,0.95611244,6.809625625610352,0.14999999,-0.9680616,-0.78
193,3860,0.9561105,6.840506315231323,0.14999999,-0.7730635,-0.78
194,3880,0.9561093,6.870481967926025,0.14999999,-0.9400488,-0.78
195,3900,0.95610946,6.903509616851807,0.14999999,-0.6455067,-0.78
196,3920,0.95610994,6.935304164886475,0.14999999,-0.76570857,-0.78
197,3940,0.9561103,6.9652698040008545,0.14999999,-0.61029905,-0.78
198,3960,0.9561117,6.99398136138916,0.14999999,-0.6054132,-0.78
199,3980,0.95611227,7.023425817489624,0.14999999,-0.7558762,-0.78
200,4000,0.9561119,7.053088665008545,0.14999999,-0.6067974,-0.78
201,4020,0.95611084,7.08301043510437,0.14999999,-0.61867595,-0.78
202,4040,0.956111,7.116892576217651,0.14999999,-0.7396291,-0.78
203,4060,0.9561122,7.14608359336853,0.14999999,-0.99455315,-0.78
204,4080,0.95611185,7.1756885051727295,0.14999999,-1.0257138,-0.78
205,4100,0.95610905,7.20522403717041,0.14999999,-0.7438664,-0.78
206,4120,0.95610845,7.233994960784912,0.14999999,-0.8722585,-0.78
207,4140,0.9561088,7.264914035797119,0.14999999,-0.7859013,-0.78
208,4160,0.9561091,7.296343564987183,0.14999999,-0.68870616,-0.78
209,4180,0.95610964,7.325202465057373,0.14999999,-0.88860804,-0.78
210,4200,0.95611,7.36632227897644,0.14999999,-0.8126739,-0.78
211,4220,0.95610934,7.404989242553711,0.14999999,-0.61378825,-0.78
212,4240,0.9561101,7.443150281906128,0.14999999,-0.6728897,-0.78
213,4260,0.956109,7.477440595626831,0.14999999,-0.61965597,-0.78
214,4280,0.95610964,7.509318113327026,0.14999999,-0.7638962,-0.78
215,4300,0.95610946,7.539840459823608,0.14999999,-0.5352453,-0.78
216,4320,0.95611066,7.572042465209961,0.14999999,-0.83851135,-0.78
217,4340,0.9561095,7.6027421951293945,0.14999999,-1.0222336,-0.78
218,4360,0.9561093,7.6326305866241455,0.14999999,-0.6025996,-0.78
219,4380,0.95610756,7.662611484527588,0.14999999,-0.8540125,-0.78
220,4400,0.9561065,7.696948051452637,0.14999999,-0.63399094,-0.78
221,4420,0.9561069,7.728514194488525,0.14999999,-0.8126032,-0.78
222,4440,0.9561075,7.7590556144714355,0.14999999,-0.7832603,-0.78
223,4460,0.9561075,7.790589332580566,0.14999999,-0.7436806,-0.78
224,4480,0.95610535,7.821155309677124,0.14999999,-0.87694186,-0.78
225,4500,0.95610505,7.858914852142334,0.14999999,-0.69669914,-0.78
226,4520,0.9561064,7.894229888916016,0.14999999,-0.783418,-0.78
227,4540,0.9561066,7.935476064682007,0.14999999,-0.70186263,-0.78
228,4560,0.95610714,7.973811388015747,0.14999999,-0.85045385,-0.78
229,4580,0.9561076,8.010817527770996,0.14999999,-0.9151703,-0.78
230,4600,0.9561069,8.04513669013977,0.14999999,-0.869789,-0.78
231,4620,0.9561074,8.077264070510864,0.14999999,-0.66572154,-0.78
232,4640,0.95610887,8.108750820159912,0.14999999,-0.97381157,-0.78
233,4660,0.9561084,8.138318538665771,0.14999999,-0.7442069,-0.78
234,4680,0.9561083,8.173672199249268,0.14999999,-0.6733632,-0.78
235,4700,0.95610875,8.211389303207397,0.14999999,-0.80216885,-0.78
236,4720,0.9561086,8.248863935470581,0.14999999,-0.47072014,-0.78
237,4740,0.9561072,8.280205488204956,0.14999999,-0.9443113,-0.78
238,4760,0.9561069,8.31739592552185,0.14999999,-0.82882595,-0.78
239,4780,0.95610625,8.372186422348022,0.14999999,-1.0199659,-0.78
240,4800,0.9561058,8.407150268554688,0.14999999,-0.80825436,-0.78
241,4820,0.9561067,8.450842380523682,0.14999999,-0.8538466,-0.78
242,4840,0.9561073,8.532886028289795,0.14999999,-0.96034616,-0.78
243,4860,0.95610666,8.57938838005066,0.14999999,-0.9070173,-0.78
244,4880,0.9561074,8.61633563041687,0.14999999,-0.69330657,-0.78
245,4900,0.95610756,8.656756401062012,0.14999999,-0.7906162,-0.78
246,4920,0.95610636,8.699750661849976,0.14999999,-0.5466891,-0.78
247,4940,0.95610684,8.740924596786499,0.14999999,-0.71590555,-0.78
248,4960,0.95610625,8.777651309967041,0.14999999,-0.88177633,-0.78
249,4980,0.9561062,8.81833791732788,0.14999999,-0.7685557,-0.78
250,5000,0.95610607,8.854411363601685,0.14999999,-0.7964491,-0.78
251,5020,0.95610553,8.892422914505005,0.14999999,-0.7661097,-0.78
252,5040,0.9561048,8.93608808517456,0.14999999,-0.72051454,-0.78
253,5060,0.95610464,8.973779678344727,0.14999999,-0.6587368,-0.78
254,5080,0.9561054,9.025708198547363,0.14999999,-0.7021033,-0.78
255,5100,0.95610577,9.07716965675354,0.14999999,-0.823204,-0.78
256,5120,0.9561062,9.12320876121521,0.14999999,-0.91274905,-0.78
257,5140,0.95610577,9.183486700057983,0.14999999,-0.6710374,-0.78
258,5160,0.956106,9.249677658081055,0.14999999,-0.749851,-0.78
259,5180,0.9561052,9.302974462509155,0.14999999,-0.8095427,-0.78
260,5200,0.95610493,9.340770483016968,0.14999999,-0.6901954,-0.78
261,5220,0.9561056,9.391281604766846,0.14999999,-0.89357966,-0.78
262,5240,0.95610595,9.439979076385498,0.14999999,-0.759871,-0.78
263,5260,0.9561066,9.480130434036255,0.14999999,-0.8486675,-0.78
264,5280,0.9561059,9.51528525352478,0.14999999,-0.91583097,-0.78
265,5300,0.95610636,9.547091960906982,0.14999999,-0.95964366,-0.78
266,5320,0.95610553,9.583056449890137,0.14999999,-0.8833364,-0.78
267,5340,0.9561052,9.611985445022583,0.14999999,-0.7529515,-0.78
268,5360,0.9561055,9.656729221343994,0.14999999,-0.78247917,-0.78
269,5380,0.9561062,9.692955732345581,0.14999999,-0.65584564,-0.78
270,5400,0.9561068,9.726277828216553,0.14999999,-0.78089404,-0.78
271,5420,0.95610714,9.757709264755249,0.14999999,-1.0153195,-0.78
272,5440,0.9561071,9.802626371383667,0.14999999,-0.6797396,-0.78
273,5460,0.9561063,9.844721555709839,0.14999999,-0.7782795,-0.78
274,5480,0.9561051,9.879926204681396,0.14999999,-0.53968513,-0.78
275,5500,0.95610505,9.918437242507935,0.14999999,-0.52392995,-0.78
276,5520,0.9561061,9.968830823898315,0.14999999,-0.61979437,-0.78
277,5540,0.95610666,10.0137779712677,0.14999999,-0.8375161,-0.78
278,5560,0.95610595,10.05022406578064,0.14999999,-0.80692977,-0.78
279,5580,0.9561068,10.08322787284851,0.14999999,-0.69893277,-0.78
280,5600,0.95610636,10.118499994277954,0.14999999,-0.67867124,-0.78
281,5620,0.95610714,10.153688669204712,0.14999999,-0.66489995,-0.78
282,5640,0.95610726,10.191869735717773,0.14999999,-0.68007696,-0.78
283,5660,0.9561071,10.222502946853638,0.14999999,-0.8190724,-0.78
284,5680,0.9561067,10.256221055984497,0.14999999,-0.59314674,-0.78
285,5700,0.95610607,10.288720607757568,0.14999999,-0.6182169,-0.78
286,5720,0.95610684,10.323451280593872,0.14999999,-0.9708933,-0.78
287,5740,0.956107,10.358389139175415,0.14999999,-0.7045186,-0.78
288,5760,0.9561066,10.391000509262085,0.14999999,-0.79851365,-0.78
289,5780,0.95610625,10.42591118812561,0.14999999,-0.8609533,-0.78
290,5800,0.95610666,10.460401058197021,0.14999999,-0.90731114,-0.78
291,5820,0.9561065,10.502506971359253,0.14999999,-0.8215657,-0.78
292,5840,0.9561063,10.540220260620117,0.14999999,-0.97244775,-0.78
293,5860,0.95610553,10.577685356140137,0.14999999,-0.7768737,-0.78
294,5880,0.95610607,10.610058784484863,0.14999999,-0.62225133,-0.78
295,5900,0.95610726,10.650177478790283,0.14999999,-0.9692042,-0.78
296,5920,0.9561075,10.686832666397095,0.14999999,-0.93680984,-0.78
297,5940,0.9561076,10.720044136047363,0.14999999,-0.8418627,-0.78
298,5960,0.95610744,10.759886264801025,0.14999999,-0.66137016,-0.78
299,5980,0.9561083,10.787270307540894,0.14999999,-0.9731419,-0.78
300,6000,0.9561077,10.824779987335205,0.14999999,-0.7164093,-0.78
301,6020,0.9561081,10.85584020614624,0.14999999,-0.7232351,-0.78
302,6040,0.95610875,10.894611358642578,0.14999999,-0.49807456,-0.78
303,6060,0.95610976,10.939841508865356,0.14999999,-0.7020622,-0.78
304,6080,0.9561107,10.968006610870361,0.14999999,-0.7352176,-0.78
305,6100,0.95611113,11.004856824874878,0.14999999,-0.66771054,-0.78
306,6120,0.95611113,11.034905433654785,0.14999999,-0.7500952,-0.78
307,6140,0.9561114,11.065020322799683,0.14999999,-0.68963957,-0.78
308,6160,0.9561112,11.094220399856567,0.14999999,-0.7332635,-0.78
309,6180,0.9561112,11.123486280441284,0.14999999,-0.57079977,-0.78
310,6200,0.9561109,11.152257204055786,0.14999999,-0.9414403,-0.78
311,6220,0.95611084,11.181573867797852,0.14999999,-0.88267654,-0.78
312,6240,0.95610994,11.212984085083008,0.14999999,-0.5776167,-0.78
313,6260,0.9561097,11.246514320373535,0.14999999,-0.89081615,-0.78
314,6280,0.9561097,11.276296854019165,0.14999999,-0.8461387,-0.78
315,6300,0.95610857,11.325584888458252,0.14999999,-0.5853292,-0.78
316,6320,0.9561084,11.374375343322754,0.14999999,-0.8809708,-0.78
317,6340,0.95610803,11.42032265663147,0.14999999,-0.7051911,-0.78
318,6360,0.9561082,11.461974143981934,0.14999999,-0.5435017,-0.78
319,6380,0.95610845,11.498388528823853,0.14999999,-0.9728117,-0.78
320,6400,0.9561084,11.528850317001343,0.14999999,-1.0272914,-0.78
321,6420,0.9561066,11.567402839660645,0.14999999,-0.79867387,-0.78
322,6440,0.9561064,11.604389429092407,0.14999999,-0.87390715,-0.78
323,6460,0.9561059,11.638616800308228,0.14999999,-0.85407627,-0.78
324,6480,0.95610553,11.67289924621582,0.14999999,-0.9443036,-0.78
325,6500,0.95610565,11.710015535354614,0.14999999,-0.8818212,-0.78
326,6520,0.9561054,11.744565725326538,0.14999999,-0.562431,-0.78
327,6540,0.956105,11.780519723892212,0.14999999,-0.88353074,-0.78
328,6560,0.95610416,11.81078839302063,0.14999999,-0.89211524,-0.78
329,6580,0.9561041,11.858834505081177,0.14999999,-1.0979631,-0.78
330,6600,0.9561022,11.894923210144043,0.14999999,-0.78286237,-0.78
331,6620,0.9561019,11.923845291137695,0.14999999,-0.6843855,-0.78
332,6640,0.95610267,11.953585863113403,0.14999999,-0.7955356,-0.78
333,6660,0.95610243,11.98407530784607,0.14999999,-0.79876876,-0.78
334,6680,0.95610255,12.021933555603027,0.14999999,-0.643204,-0.78
335,6700,0.9561017,12.058960676193237,0.14999999,-0.8153813,-0.78
336,6720,0.95610183,12.093021631240845,0.14999999,-0.64861333,-0.78
337,6740,0.9561009,12.120952129364014,0.14999999,-0.83709615,-0.78
338,6760,0.95610094,12.156514167785645,0.14999999,-0.94322467,-0.78
339,6780,0.9561006,12.188657283782959,0.14999999,-0.6377866,-0.78
340,6800,0.95610064,12.221673727035522,0.14999999,-0.6353891,-0.78
341,6820,0.9561015,12.249571323394775,0.14999999,-0.57513976,-0.78
342,6840,0.95610154,12.296416282653809,0.14999999,-0.6032252,-0.78
343,6860,0.9561027,12.339973211288452,0.14999999,-0.9757671,-0.78
344,6880,0.95610315,12.384222745895386,0.14999999,-0.73428065,-0.78
345,6900,0.95610344,12.423821210861206,0.14999999,-0.65398926,-0.78
346,6920,0.9561043,12.454496145248413,0.14999999,-0.7897548,-0.78
347,6940,0.95610446,12.483652830123901,0.14999999,-0.8756933,-0.78
348,6960,0.9561045,12.513731002807617,0.14999999,-0.868919,-0.78
349,6980,0.9561048,12.543091773986816,0.14999999,-0.7499524,-0.78
350,7000,0.9561052,12.572090864181519,0.14999999,-0.64887005,-0.78
351,7020,0.9561052,12.600974798202515,0.14999999,-0.53815514,-0.78
352,7040,0.956105,12.630269527435303,0.14999999,-0.7919402,-0.78
353,7060,0.95610523,12.65935492515564,0.14999999,-0.815099,-0.78
354,7080,0.9561051,12.688685178756714,0.14999999,-0.47749406,-0.78
355,7100,0.9561064,12.71775484085083,0.14999999,-1.1650382,-0.78
356,7120,0.9561048,12.746906042098999,0.14999999,-0.62523174,-0.78
357,7140,0.9561051,12.782576322555542,0.14999999,-1.0350862,-0.78
358,7160,0.956105,12.81175684928894,0.14999999,-0.6162476,-0.78
359,7180,0.95610553,12.841912508010864,0.14999999,-1.1777651,-0.78
360,7200,0.95610553,12.874664783477783,0.14999999,-0.76785284,-0.78
361,7220,0.95610505,12.912071228027344,0.14999999,-0.8884496,-0.78
362,7240,0.9561049,12.954401969909668,0.14999999,-0.81918794,-0.78
363,7260,0.9561051,12.991935729980469,0.14999999,-0.87474394,-0.78
364,7280,0.95610523,13.026497840881348,0.14999999,-0.7491722,-0.78
365,7300,0.95610434,13.060336828231812,0.14999999,-0.68322766,-0.78
366,7320,0.95610464,13.103420734405518,0.14999999,-0.59256315,-0.78
367,7340,0.956104,13.145261764526367,0.14999999,-0.75673914,-0.78
368,7360,0.9561036,13.186411142349243,0.14999999,-0.65570176,-0.78
369,7380,0.9561042,13.234792232513428,0.14999999,-0.9627531,-0.78
370,7400,0.9561039,13.267996788024902,0.14999999,-1.0074406,-0.78
371,7420,0.95610344,13.300196647644043,0.14999999,-0.79147184,-0.78
372,7440,0.95610327,13.331056594848633,0.14999999,-0.6743104,-0.78
373,7460,0.956103,13.366597175598145,0.14999999,-0.5394369,-0.78
374,7480,0.9561035,13.393930673599243,0.14999999,-0.7221772,-0.78
375,7500,0.9561035,13.421436309814453,0.14999999,-0.6743671,-0.78
