URet,ReturnMin,LQGmu01,IWMin,ReturnStepMax,target_sum_log_mean,TimestepsSoFar,ReturnMean,IWNorm2,IWFirstEpisode,ExplorationBonus,IWNorm1,DenMISELogLast,IWLastEpisode,TimeElapsed,ReturnAbsMax,Bound,LQGmu1,IWMean,ReturnLastEpisode,DenMISELogFirst,DenMISEMeanLog,MISE,LQGsigma,ReturnMax,IWMax,Iteration,SqrtESSClassic
15.823590076653652,,-0.0057056434,,0.9998867,13.680761,220,14.854197,6.1389756,9.215444e-05,13.308404,14.976266,15.037876,2.9232185,35.133012771606445,16.233181,32.545116,-0.056995213,1.3614787,14.261415,17.98929,16.462395,19.236713,0.11,16.233181,2.9232185,11,2.4395382
16.556736795139578,,-0.021518199,,0.9998867,-50.374653,240,14.8606615,4.922772e-07,1.4356895e-14,32.14208,4.972438e-07,17.46794,4.0191607e-34,38.5428147315979,16.233181,32.14208,-0.2119529,4.1336985e-08,14.931787,17.902288,16.56862,6.7092884e-07,0.11,16.233181,4.9216106e-07,12,1.010089
18.31916789432415,,-0.01891666,,0.9998867,-28.648884,260,14.99146,24.01416,6.1002154e-09,33.121403,24.014635,2.3813128,24.01416,41.940897703170776,16.56103,63.71424,-0.18696384,1.8472797,16.56103,17.822245,15.403403,30.592838,0.11,16.56103,24.01416,13,1.0000198
18.54681753127475,,-0.01951704,,0.9998867,-28.917406,280,15.119368,11.753612,4.1521434e-10,23.780216,16.589504,15.881657,7.773364,45.3429594039917,16.78216,43.52723,-0.19275333,1.1849645,16.78216,17.748137,15.443492,19.747011,0.11,16.78216,8.816019,14,1.4114388
18.36418171306749,,-0.020917866,,0.9998867,-33.898403,300,15.218872,9.792206,4.2841934e-13,19.814054,16.587656,16.84104,7.022301,48.67227864265442,16.78216,38.23179,-0.20620944,1.1058438,16.61195,17.679144,15.534271,18.417732,0.11,16.78216,7.022301,15,1.6939652
18.3947722930216,,-0.020317521,,0.999972,-27.444502,320,15.307335,8.708156,9.732013e-12,16.78676,17.411537,14.720516,4.4141765,52.13628625869751,16.78216,34.904106,-0.20045175,1.0882211,16.634275,17.614605,15.481436,18.117346,0.11,16.78216,4.418506,16,1.9994518
18.563661919537118,,-0.020917866,,0.999972,-27.891947,340,15.395142,8.293625,4.855414e-13,15.173253,18.365646,16.735664,4.2484174,55.51797318458557,16.800049,33.197857,-0.20620944,1.0803322,16.800049,17.553982,15.554773,18.024605,0.11,16.800049,4.2510924,17,2.2144294
18.48196721252873,,-0.02131809,,0.999972,-27.3369,360,15.468548,8.105712,6.277045e-14,13.980678,19.480652,16.876354,3.8855166,58.843337535858154,16.800049,32.046764,-0.21004,1.0822585,16.716461,17.496822,15.628462,18.066088,0.11,16.800049,3.8855166,18,2.403324
18.53435097884604,,-0.024919763,,0.999972,-43.1652,380,15.537011,11.577999,5.824345e-23,22.047651,17.644596,16.60949,11.0949955,62.2513587474823,16.800049,37.6028,-0.24421279,0.92866296,16.76933,17.442755,15.681099,15.555147,0.11,16.800049,11.0949955,19,1.5239763
18.74520482934645,,-0.024319528,,0.999972,-37.173847,400,15.608665,10.511186,2.438774e-21,16.18342,22.044266,14.658335,6.402408,65.63928580284119,16.970095,34.707375,-0.23855676,1.1022133,16.970095,17.391462,15.620752,18.523952,0.11,16.970095,7.3021355,20,2.0972197
18.69509587664968,,-0.025519982,,0.999972,-40.34561,420,15.671287,11.591197,1.5117909e-24,16.664017,23.6082,15.082868,8.481966,69.42071032524109,16.970095,35.618355,-0.24985227,1.1242,16.923702,17.342672,15.595677,18.954336,0.11,16.970095,8.481966,21,2.0367353
18.5663073875877,,-0.05250422,,0.999972,-161.22688,440,15.722726,4.073669e-07,,33.52724,4.123844e-07,13.118546,3.4868925e-17,72.8131160736084,16.970095,33.52724,-0.48195335,1.8644746e-08,16.802937,17.296152,15.484054,3.1639692e-07,0.11,16.970095,4.0725544e-07,22,1.0123168
18.837618121287935,,-0.043915678,,0.999972,-119.975586,460,15.780908,61.765644,,34.121666,61.765987,3.8936596,61.765644,76.563303232193,17.060928,79.93841,-0.41317967,2.6854777,17.060928,17.2517,14.937604,45.816742,0.11,17.060928,61.765644,23,1.0000056
18.9150609743353,,-0.0451145,,0.999972,-119.05088,480,15.837422,23.456732,,24.246132,33.158653,15.007776,16.09206,80.52882289886475,17.137278,47.86888,-0.42309135,1.3816105,17.137278,17.20914,14.954091,23.62275,0.11,17.137278,17.066454,24,1.4136093
18.814121252980176,,-0.04651295,,0.999972,-118.81998,500,15.885407,16.895037,,19.801445,29.243818,16.610086,9.421769,83.94671940803528,17.137278,39.780785,-0.4345282,1.1697527,17.03705,17.168318,15.023154,19.979342,0.11,17.137278,10.240127,25,1.7309119
18.81941116291263,,-0.04671272,,0.999972,-114.31547,520,15.929943,14.7019415,,17.143051,29.393978,14.903676,7.5288086,87.46152114868164,17.137278,36.441456,-0.43615076,1.1305376,17.043325,17.129097,15.018829,19.298405,0.11,17.137278,7.5357623,26,1.9993263
18.912989697880388,,-0.04631319,,0.999972,-107.94093,540,15.974492,13.258852,,15.332395,29.63929,18.722975,5.889552,90.86777710914612,17.137278,34.085,-0.43290278,1.0977515,17.132751,17.091358,15.15655,18.752605,0.11,17.137278,6.09021,27,2.235434
18.95178657439909,,-0.04651295,,0.999972,-104.17582,560,16.01723,12.37572,,14.02196,30.310303,14.536497,5.1239443,94.23352193832397,17.171116,32.530094,-0.4345282,1.0825108,17.171116,17.054989,15.13478,18.508135,0.11,17.171116,5.1470118,28,2.449175
18.843447298992114,,-0.024119442,,0.9999962,-23.041008,580,16.05333,12.242983,1.1877257e-20,12.682277,33.15267,17.584488,2.4095389e-06,97.67693996429443,17.171116,31.905098,-0.2366678,1.1431956,17.064125,17.019897,15.219688,19.22282,0.11,17.171116,6.253017,29,2.7078917
18.75087633600725,,-0.005905837,,0.9999962,-15.54872,600,16.084297,14.862973,0.0005592396,13.175975,38.739273,6.3081865,9.509436e-16,101.14940428733826,17.171116,31.664692,-0.058990486,1.2913091,16.982397,16.985996,14.925311,18.488718,0.11,17.171116,7.064929,30,2.6064281
17.402180490277665,,-0.008308117,,0.9999962,-7.784087,620,16.072508,16.039614,0.61304617,20.178272,27.298477,8.585388,14.810005,104.58231472969055,17.171116,33.963104,-0.08289243,0.88059604,15.718868,16.953226,14.727214,13.784834,0.11,17.171116,14.810005,31,1.701941
16.864295646190318,,-0.008308117,,0.9999962,-7.0615225,640,16.045841,16.993269,0.62055063,16.98164,34.36575,12.832653,12.247729,108.47529172897339,17.171116,33.612736,-0.08289243,1.0739297,15.219162,16.94106,14.661478,16.631096,0.11,17.171116,12.247729,32,2.0223155
16.564388076014193,,-0.007907742,,0.9999962,-7.197246,660,16.012215,15.974536,0.27354127,14.497616,37.84079,15.326549,9.215098,111.99422788619995,17.171116,32.017525,-0.07891464,1.1466906,14.936126,16.929495,14.680812,17.519907,0.11,17.171116,9.215098,33,2.3688192
16.887932466356222,,-0.09966799,,0.9999962,-237.02634,680,15.989405,5.606526e-05,,31.325098,6.146529e-05,17.396107,,115.39000391960144,17.171116,31.325129,-0.7615942,1.8077029e-06,15.236679,16.907896,14.762447,3.0850482e-05,0.11,17.171116,5.5934277e-05,34,1.0963168
18.649700152727565,,-0.094313435,,0.9999962,-221.92624,700,16.01473,37.145245,,34.341938,37.14556,-0.5645791,37.145245,118.82749080657959,17.171116,52.252243,-0.7379422,1.0613017,16.87579,16.878908,14.296373,17.910307,0.11,17.171116,37.145245,35,1.0000086
19.039886340859404,,-0.09590056,,0.9999962,-217.79669,720,16.049244,25.91632,,24.405685,36.650738,11.598024,18.214046,122.42059326171875,17.257204,41.7795,-0.7451507,1.0180761,17.257204,16.850739,14.214125,17.373814,0.11,17.257204,18.436491,36,1.4141953
18.983550117574282,,-0.09966799,,0.9999962,-216.96559,740,16.080427,22.459335,,20.01182,38.73564,11.0097275,14.575309,125.96788001060486,17.257204,37.93525,-0.7615942,1.0469092,17.203072,16.82334,14.123103,17.92343,0.11,17.257204,14.575309,37,1.7247012
18.980234130464833,,-0.09966799,,0.9999962,-210.8166,760,16.109848,20.368984,,17.31332,40.605927,14.283391,11.162484,129.43996620178223,17.257204,35.628983,-0.7615942,1.068577,17.198414,16.79667,14.124965,18.315664,0.11,17.257204,11.162484,38,1.9935175
18.937058140075365,,-0.09966799,,0.9999962,-204.95906,780,16.136694,18.03752,,15.474697,40.23047,15.629528,7.377565,132.94574880599976,17.257204,33.157715,-0.7615942,1.0315505,17.156822,16.770695,14.1625,17.683018,0.11,17.257204,8.855062,39,2.230377
18.851626354291785,,-0.09966799,,0.9999962,-199.32945,800,16.160076,16.681307,,14.112153,40.797844,18.33516,6.617383,136.4568965435028,17.257204,31.584053,-0.7615942,1.0199461,17.071943,16.745378,14.26557,17.471899,0.11,17.257204,7.4015675,40,2.4457223
18.747702617496866,,-0.06507308,,0.9999974,-137.38806,820,16.179853,21.119488,,28.803417,25.306948,8.798715,21.060627,140.03424739837646,17.257204,39.288925,-0.5727808,0.61724263,16.970955,16.720684,14.131112,10.485507,0.11,17.257204,21.060627,41,1.1982747
18.974427962577536,,-0.061483905,,0.9999974,-126.09898,840,16.203976,25.317204,,21.029634,41.551285,11.642058,20.84015,143.7169098854065,17.257204,37.945465,-0.548068,0.9893163,17.193077,16.696587,14.060643,16.915829,0.11,17.257204,20.84015,42,1.6412272
18.858821253097148,,-0.06048663,,0.9999974,-120.61591,860,16.22441,24.364552,,17.142443,49.05532,13.975968,16.278627,147.52093362808228,17.257204,36.638496,-0.5410264,1.1408215,17.08258,16.673058,14.055403,19.496052,0.11,17.257204,16.278627,43,2.013389
18.865879900981856,,-0.06108501,,0.9999974,-118.77385,880,16.244017,19.269024,,15.377321,43.249336,14.877935,4.4213643,152.10399103164673,17.257204,32.172783,-0.54526055,0.9829395,17.087072,16.650068,14.074552,16.79546,0.11,17.257204,12.036947,44,2.2445006
18.97341641098845,,-0.04791123,,0.9999974,-85.64492,900,16.26506,17.738321,,11.234933,54.493217,14.843184,5.4641094,155.5561764240265,17.257204,31.943523,-0.44582665,1.2109604,17.19102,16.627594,14.089657,20.70859,0.11,17.257204,6.601782,45,3.0720618
18.975880583425464,,-0.023319092,,0.9999974,-22.0604,920,16.285263,17.578564,2.0962237e-18,11.059249,54.860306,16.06443,6.326558e-09,158.96702027320862,17.257204,31.110077,-0.22909413,1.1926154,17.194363,16.605616,14.135859,20.050827,0.11,17.257204,6.9975924,46,3.120864
18.56259311673308,,-0.026520303,,0.9999974,-27.919533,940,16.296246,21.036161,5.4303667e-27,15.394981,47.16152,2.8203695,15.621347,162.59453868865967,17.257204,32.304867,-0.25921366,1.0034366,16.801472,16.58411,13.897999,16.909885,0.11,17.257204,15.621347,47,2.241926
18.420386063047246,,-0.026920415,,0.9999974,-27.864609,960,16.30384,21.487316,4.129533e-28,14.480785,51.21421,13.733444,13.112681,166.12934637069702,17.257204,32.41081,-0.26294473,1.0669627,16.660831,16.563057,13.893073,17.930023,0.11,17.257204,13.112681,48,2.3834624
18.60601548682498,,-0.026320245,,0.9999974,-25.677118,980,16.314817,19.464577,2.0568081e-26,12.205926,55.039524,15.2078905,8.125381,169.74245762825012,17.257204,31.094803,-0.2573452,1.1232556,16.841658,16.542437,13.919703,18.888878,0.11,17.257204,9.626068,49,2.8276763
18.667556556577594,,-0.026520303,,0.9999974,-25.181442,1000,16.326479,19.135653,5.77698e-27,11.591506,56.977566,17.454412,8.441513,173.34081101417542,17.257204,30.768707,-0.25921366,1.1395513,16.897972,16.522234,13.991637,19.1772,0.11,17.257204,8.500559,50,2.9775605
18.616264572994627,,-0.058890734,,0.99999875,-99.38629,1020,16.336676,19.516508,,12.33549,54.60672,7.8805575,1.411246e-11,176.8067717552185,17.257204,30.658539,-0.5296004,1.07072,16.846405,16.502432,13.873431,18.323048,0.11,17.257204,10.40078,51,2.797976
18.820766912015777,,-0.04950903,,0.99999875,-77.402504,1040,16.350248,18.239662,,9.990589,63.012417,10.776766,6.010515,180.33587336540222,17.257204,30.713339,-0.45856723,1.2117772,17.042543,16.483013,13.814155,20.72275,0.11,17.257204,6.2998066,52,3.4546921
18.819847749554,,-0.011110653,,0.99999875,-18.17113,1060,16.363335,22.733343,10.376566,15.256897,51.42775,12.415088,2.4560759e-27,183.9082157611847,17.257204,30.531542,-0.110656105,0.9703349,17.043732,16.463964,13.790849,15.274645,0.11,17.257204,11.705269,53,2.2622168
18.320454542807738,,-0.016515013,,0.99999875,-12.530061,1080,16.367239,50.601585,0.00028407504,29.207188,59.79637,0.50734866,50.310432,187.47040581703186,17.257204,47.569168,-0.1636795,1.1073402,16.574242,16.624075,13.542975,18.361982,0.11,17.257204,50.310432,54,1.1817094
18.05451691632308,,-0.013913016,,0.99999875,-13.29199,1100,16.36622,36.58224,0.37114683,24.333406,51.888107,9.015559,35.391243,191.5260992050171,17.257204,39.71807,-0.13824813,0.9434201,16.311136,16.605732,13.457721,15.384664,0.11,17.257204,35.391243,55,1.4183961
17.887714739130292,,-0.0143133355,,0.99999875,-12.469134,1120,16.362656,37.69922,0.15926287,19.607012,66.36229,11.091863,29.558819,195.10456681251526,17.257204,38.887505,-0.14217341,1.1850408,16.16666,16.594439,13.411769,19.28049,0.11,17.257204,29.558819,56,1.7603095
18.111716041443692,,-0.016715158,,0.99999875,-11.139205,1140,16.362722,28.390217,0.00014802907,16.563393,59.158863,13.889807,16.689842,198.5341591835022,17.257204,33.64676,-0.16562723,1.0378748,16.366444,16.579578,13.420472,17.083366,0.11,17.257204,20.659714,57,2.0837765
18.363475455898406,,-0.016915305,,0.99999875,-10.69866,1160,16.367,24.608984,7.364752e-05,14.229903,59.688705,12.696827,10.757782,202.03682351112366,17.257204,31.2072,-0.16757365,1.0291156,16.610872,16.56219,13.407009,16.977297,0.11,17.257204,15.245984,58,2.4254844
17.942382320711495,,-0.017315583,,0.99999875,-10.297273,1180,16.364347,23.555937,1.6930902e-05,12.729329,63.869766,13.781943,11.604403,205.5710484981537,17.257204,30.554035,-0.1714626,1.0825384,16.210476,16.545095,13.412663,17.824705,0.11,17.257204,11.604403,59,2.7114084
18.29034995215728,,-0.026720364,,0.99999875,-21.036356,1200,16.367136,22.103064,1.5713279e-27,11.064293,68.9492,15.529842,0.25777453,209.06032299995422,17.257204,30.40521,-0.26108018,1.1491534,16.531675,16.52829,13.448272,19.340918,0.11,17.257204,9.118934,60,3.119441
18.49617180834909,,-0.049309324,,0.99999875,-72.46158,1220,16.373173,20.594995,,9.604816,74.00705,14.777479,2.9820877e-17,212.620534658432,17.257204,30.345776,-0.4569848,1.2132304,16.735413,16.51176,13.471619,20.74096,0.11,17.257204,7.0163164,61,3.5934482
18.673001625437774,,-0.04851044,,0.99999875,-69.33369,1240,16.381672,19.782389,,9.351816,73.01014,9.2157345,5.0919886,216.08446431159973,17.257204,29.466875,-0.450626,1.1775829,16.900126,16.4955,13.405683,20.115059,0.11,17.257204,6.4168463,62,3.6906636
18.74874375194874,,-0.0061060293,,0.99999875,-31.574842,1260,16.39107,25.526041,0.0019952732,11.167537,78.89082,18.491022,,219.62973284721375,17.257204,29.372402,-0.060985282,1.2522353,16.973629,16.4795,13.488586,18.204865,0.11,17.257204,11.411448,63,3.0906017
17.220504565757697,,-0.014113177,,0.99999875,-10.817148,1280,16.37834,23.809322,0.28191906,16.54428,49.670624,-5.0874276,0.031240465,223.1325647830963,17.257204,29.161667,-0.14021133,0.7761035,15.576447,16.463783,13.201227,12.617389,0.11,17.257204,16.901592,64,2.0861838
17.807537182080985,,-0.09966799,,0.99999875,-159.4549,1300,16.37383,23.131369,,13.282936,60.104595,13.948028,,226.65735602378845,17.257204,29.11997,-0.7615942,0.9246861,16.085112,16.452673,13.208467,15.837034,0.11,17.257204,10.145496,65,2.598402
18.702832189125182,,-0.049109608,,0.99999875,-71.44618,1320,16.382221,20.0819,,8.909913,77.79143,-3.464542,0.012162724,230.53665471076965,17.257204,29.035599,-0.4553994,1.178658,16.927544,16.437407,12.953942,20.125687,0.11,17.257204,6.1865535,66,3.8737087
18.934736321444515,,-0.049908444,,0.99999875,-71.97714,1340,16.393747,19.497213,,8.527907,78.90972,9.982374,5.4769335,234.08443784713745,17.257204,28.64695,-0.46172348,1.177757,17.154694,16.422369,12.911714,20.119041,0.11,17.257204,5.703659,67,4.0472307
18.836641815518693,,-0.007907742,,0.99999875,-25.25738,1360,16.403605,25.816113,0.46099842,12.794516,69.64139,9.21142,1.9337158e-29,237.58808612823486,17.257204,28.4547,-0.07891464,1.0241381,17.06385,16.407553,12.859427,15.660185,0.11,17.257204,13.843572,68,2.697594
17.28319891665425,,-0.010710301,,0.99999875,-16.700695,1380,16.392351,26.566236,11.325376,11.563185,79.29631,3.6950045,10.712342,241.1313557624817,17.257204,29.621058,-0.10669941,1.1492219,15.627178,16.399712,12.726126,18.057873,0.11,17.257204,11.325376,69,2.984853
17.276260611208247,,-0.012912194,,0.99999875,-12.321474,1400,16.380707,26.809568,2.221472,12.680614,72.97094,10.4127445,13.706188,244.62343001365662,17.257204,29.346048,-0.12841615,1.042442,15.5772295,16.537302,12.694343,16.665434,0.11,17.257204,13.732801,70,2.7218244
17.630365432500753,,-0.012511858,,0.99999875,-12.530344,1420,16.374153,25.91224,3.6460066,11.292379,79.199036,10.731143,11.410947,248.19521284103394,17.257204,29.055737,-0.12447619,1.1154794,15.915468,16.55436,12.666457,17.763357,0.11,17.257204,12.00865,71,3.0564334
18.08581309601475,,-0.013112359,,0.99999875,-11.337065,1440,16.373884,25.179855,1.5689895,11.174606,77.77167,12.248336,10.031545,251.82328939437866,17.257204,28.509436,-0.13038462,1.080162,16.35492,16.59045,12.661503,17.33483,0.11,17.257204,10.34262,72,3.0886464
18.062607019600854,,-0.017515725,,0.99999875,-8.841855,1460,16.37318,25.6,7.425619e-06,10.8465,81.4612,14.275154,9.604684,255.45877718925476,17.257204,29.232948,-0.17340505,1.1159068,16.322498,16.598213,12.684027,18.386448,0.11,17.257204,11.543848,73,3.182078
17.87458980308181,,-0.017115446,,0.99999875,-8.45541,1480,16.369991,24.519554,3.4553734e-05,10.388163,81.4656,13.309954,8.371005,259.15282940864563,17.257204,28.468733,-0.16951877,1.1008865,16.137146,16.584608,12.6933775,18.08057,0.11,17.257204,10.000491,74,3.3224747
18.24457332093829,,-0.09966799,,0.99999875,-161.91095,1500,16.371738,25.162155,,12.364048,70.2405,15.883965,,262.76359391212463,17.257204,28.378891,-0.7615942,0.93654,16.500977,16.571186,12.736675,16.014843,0.11,17.257204,10.125846,75,2.7915137
18.674783897736507,,-0.026720364,,0.99999875,-19.168402,1520,16.378672,24.723513,1.5254194e-27,10.891,78.35069,-0.8781448,1.18464465e-08,266.34666562080383,17.257204,28.24221,-0.26108018,1.0309302,16.89875,16.557941,12.556099,17.351212,0.11,17.257204,10.026371,76,3.1690762
18.578309014348477,,-0.049109608,,0.99999875,-70.16593,1540,16.38432,21.6119,,8.329678,89.54991,14.672844,2.6766434e-08,269.8536102771759,17.257204,28.192749,-0.4553994,1.1629859,16.813393,16.544868,12.583437,19.863071,0.11,17.257204,6.0868425,77,4.1435466
18.774645636736203,,-0.017315583,,0.99999875,-8.265662,1560,16.392183,24.664711,1.7154674e-05,9.754538,87.270966,14.125647,1.3448045e-09,273.76565647125244,17.257204,28.155642,-0.1714626,1.1188586,16.99786,16.531965,12.604898,18.401104,0.11,17.257204,9.395094,78,3.5382926
18.327509395421338,,-0.026720364,,0.99999875,-17.925274,1580,16.394474,24.693146,1.5856348e-27,10.30413,82.711426,18.210114,0.010969536,277.3403916358948,17.257204,27.923702,-0.26108018,1.04698,16.573057,16.519226,12.676843,17.619572,0.11,17.257204,9.207298,79,3.3495703
18.409745200921062,,-0.048110977,,0.99999875,-65.62297,1600,16.397638,21.750618,,8.207396,91.46747,9.0748005,3.223904e-08,280.8878309726715,17.257204,27.726732,-0.4474293,1.1433433,16.647638,16.506647,12.631912,19.519337,0.11,17.257204,5.8727655,80,4.2052813
18.749702756581904,,-0.09966799,,0.99999875,-153.38797,1620,16.404755,25.672892,,11.616112,76.280655,8.300875,2.6902734e-08,284.38099431991577,17.257204,27.698137,-0.7615942,0.94173646,16.974009,16.494225,12.579851,16.082026,0.11,17.257204,9.635069,81,2.971253
18.89197176768499,,-0.017715862,,0.99999875,-7.9870605,1640,16.41338,24.1685,3.7894788e-06,9.082876,91.83891,17.082022,6.258206e-21,287.89327788352966,17.257204,27.543797,-0.17534617,1.1199868,17.112024,16.481955,12.633548,18.46092,0.11,17.257204,8.6791115,82,3.7999425
18.37400888085964,,-0.02131809,,0.99999875,-9.543362,1660,16.415865,23.724585,1.7529554e-13,8.522164,96.08357,13.060041,8.544115,291.49371361732483,17.257204,27.850052,-0.21004,1.1576334,16.61966,16.469833,12.63971,19.327888,0.11,17.257204,8.544115,83,4.049958
18.374938204760625,,-0.020917866,,0.99999875,-8.962544,1680,16.41821,23.09328,1.4530053e-12,8.198231,97.222305,8.711783,6.380234,295.25125098228455,17.257204,27.49757,-0.20620944,1.1574084,16.612782,16.457857,12.594436,19.29934,0.11,17.257204,7.9526668,84,4.2099824
18.09762333532692,,-0.04651295,,0.99999875,-58.93669,1700,16.41747,22.916546,,8.280711,95.51729,15.034239,3.8038658e-22,298.86778807640076,17.257204,27.451508,-0.4345282,1.1237328,16.355438,16.446022,12.624637,19.170795,0.11,17.257204,6.9621863,85,4.168049
18.780610495352892,,-0.045713857,,0.99999875,-56.385197,1720,16.424297,23.00764,,8.248873,96.267105,6.423363,6.9079766,302.4273648262024,17.257204,27.337332,-0.42800975,1.1193849,17.004438,16.434326,12.553632,19.088459,0.11,17.257204,7.5331182,86,4.1841364
18.86813589312929,,-0.039518952,,0.99999875,-41.797104,1740,16.431973,32.42102,,12.990647,86.138306,13.41939,24.486315,306.02053928375244,17.257204,29.859398,-0.3760022,0.9900955,17.092215,16.422766,12.564629,16.86875,0.11,17.257204,24.486315,87,2.656866
18.92235462459205,,-0.04111794,,0.99999875,-44.637264,1760,16.44004,28.303017,,10.22749,95.51335,16.126572,10.448421,309.79534697532654,17.257204,28.735123,-0.38967046,1.085379,17.142044,16.411337,12.604362,18.507631,0.11,17.257204,16.443756,88,3.3746703
18.88379541351551,,-0.042716727,,0.99999875,-47.433372,1780,16.447517,24.517277,,8.627768,98.07859,15.096756,4.3926253,313.9622576236725,17.257204,27.42546,-0.40316916,1.1020067,17.105474,16.400038,12.632851,18.797693,0.11,17.257204,10.805481,89,4.0003867
18.789688898647963,,-0.09966799,,0.99999875,-141.97862,1800,16.453793,27.307344,,10.992961,85.7364,16.300247,4.6465537e-10,317.72354650497437,17.257204,27.26427,-0.7615942,0.95262665,17.012232,16.388865,12.6743965,16.271309,0.11,17.257204,9.567558,90,3.1396828
18.849351504301204,,-0.043116394,,0.99999875,-47.2741,1820,16.460606,23.921219,,8.099314,101.93787,-2.6773458,8.499864e-09,321.5703866481781,17.257204,27.205343,-0.40651688,1.1201963,17.073582,16.377815,12.504761,19.10603,0.11,17.257204,9.1044655,91,4.2613993
18.9486518395797,,-0.01871653,,0.99999875,-7.888509,1840,16.468288,24.528572,6.363958e-08,7.946079,106.54175,17.432003,9.987239e-14,325.2433457374573,17.257204,27.097418,-0.18503109,1.1580625,17.16754,16.366886,12.559325,19.151339,0.11,17.257204,8.124893,92,4.3435774
18.446867134640776,,-0.020717753,,0.99999875,-8.27701,1860,16.470627,24.207666,4.517656e-12,7.7143874,108.30585,14.858034,7.28376,328.92250871658325,17.257204,27.112091,-0.20429179,1.164579,16.685833,16.356075,12.585435,19.397703,0.11,17.257204,7.62873,93,4.474031
18.521126512808983,,-0.02051764,,0.99999875,-7.9215136,1880,16.473671,23.806982,1.2658196e-11,7.464479,110.07921,13.5598955,6.3785057,332.6023063659668,17.257204,26.965559,-0.20237255,1.1710554,16.756752,16.345379,12.597262,19.50108,0.11,17.257204,7.017153,94,4.6238203
18.3675543014566,,-0.09966799,,0.99999875,-137.3851,1900,16.475107,27.729929,,10.4510565,91.577545,18.547598,,336.2297751903534,17.257204,26.915394,-0.7615942,0.9639742,16.610079,16.334797,12.661431,16.464338,0.11,17.257204,9.128662,95,3.3024802
18.78790201360547,,-0.020317521,,0.99999875,-7.757174,1920,16.48068,23.77517,3.5364205e-11,7.246414,113.240265,9.661701,1.0689369e-17,339.9957776069641,17.257204,26.875189,-0.20045175,1.179586,17.010136,16.324326,12.629443,19.628775,0.11,17.257204,6.506023,96,4.762964
