IWMean,LQGmu01,DenMISEMeanLog,Iteration,SqrtESSClassic,URet,Bound,LQGmu1,TimeElapsed,IWNorm1,DenMISELogLast,ExplorationBonus,target_sum_log_mean,LQGsigma,ReturnMean,DenMISELogFirst,IWNorm2,IWLastEpisode,ReturnMin,ReturnAbsMax,IWMin,IWMax,ReturnLastEpisode,MISE,ReturnStepMax,ReturnMax,TimestepsSoFar,IWFirstEpisode
8.789063e-17,0.021212121,13.058316,80,1.1770072,18.33667368020009,28.848087,0.21212122,81.34922766685486,7.111251e-15,9.693759,28.848087,-312.2269,0.11,12.864423,10.093095,6.0418072e-15,,,16.977203,,5.941533e-15,16.585411,7.7938604e-16,0.99998045,16.977203,1600,
4.829686e-13,0.021212121,12.148335,81,1.0001842,9.761208170652559,33.948154,0.21212122,82.44677591323853,3.912054e-11,-59.65649,33.948154,-309.4046,0.11,12.815536,10.080672,3.9113338e-11,3.9113338e-11,,16.977203,,3.9113338e-11,8.904461,4.300572e-12,0.99998045,16.977203,1620,
0.49999973,0.021212121,12.146988,82,1.0,9.559690771926952,38.306206,0.21212122,83.5640549659729,40.999977,13.03174,33.954407,-305.42715,0.11,12.765389,10.068402,40.999977,40.999977,,16.977203,,40.999977,8.703599,4.351797,0.99998045,16.977203,1640,
5.878368e-10,0.025252525,12.2068405,83,1.0037863,9.540793848001154,33.82633,0.25252524,84.66409492492676,4.879045e-08,17.703264,33.82633,-425.04745,0.11,12.716244,10.056281,4.8606413e-08,4.860606e-08,,16.977203,,4.860606e-08,8.686264,5.106144e-09,0.99998045,16.977203,1660,
0.9999684,0.025252525,12.160853,84,1.0,9.401029098771692,42.513905,0.25252524,86.01669764518738,83.997345,9.337967,33.954407,-419.8235,0.11,12.666761,10.044305,83.997345,83.997345,,16.977203,,83.997345,8.559768,8.559497,0.99998045,16.977203,1680,
0.35941255,0.023232324,12.14015,85,1.010804,9.340913042466585,36.668358,0.23232323,87.15748167037964,30.550068,10.7019825,33.591484,-351.37308,0.11,12.6178055,10.03247,30.223532,0.049518745,,16.977203,,30.222351,8.505436,3.0768738,0.99998045,16.977203,1700,
1.2361499,0.023232324,12.120065,86,1.2301824,9.458223990681077,38.230316,0.23232323,88.29470682144165,106.30889,11.098857,27.601116,-347.10684,0.11,12.57119,10.020774,86.417175,83.42072,,16.977203,,83.42072,8.6089,10.629198,0.99998045,16.977203,1720,
0.008811167,0.02727273,12.063336,87,1.0009707,9.421329069121109,33.99642,0.27272728,89.3887984752655,0.7665716,7.2641964,33.92148,-473.5086,0.11,12.525307,10.009213,0.76582813,9.681019e-06,,16.977203,,0.7658278,8.579389,0.07494329,0.99998045,16.977203,1740,
1.0004416,0.02727273,12.075851,88,1.0087683,9.249970646311166,42.087566,0.27272728,90.56014227867126,88.03886,14.150108,33.65927,-467.9163,0.11,12.478699,9.997785,87.27361,87.27023,,16.977203,,87.27023,8.423863,8.428296,0.99998045,16.977203,1760,
1.0060363,0.02727273,12.138366,89,1.4263823,9.238537563976239,32.273323,0.27272728,92.05424737930298,89.53723,17.936398,23.804562,-462.41458,0.11,12.432989,9.9864855,62.77225,44.451862,,16.977203,,44.451862,8.41054,8.468763,0.99998045,16.977203,1780,
0.01274843,0.019191919,12.1407175,90,1.0593088,9.285374421436334,32.164303,0.1919192,93.23454904556274,1.1473587,12.526487,32.05336,-232.90646,0.11,12.388775,9.975311,1.0831201,1.4997812e-30,,16.977203,,1.0810949,8.453625,0.11094458,0.99998045,16.977203,1800,
0.27393278,0.019191919,12.133674,91,1.047152,9.585676092308136,34.8152,0.1919192,94.42196106910706,24.927883,12.481657,32.42548,-230.17508,0.11,12.348511,9.964262,23.80541,23.7808,,16.977203,,23.7808,8.724777,2.3897228,0.99998045,16.977203,1820,
