ExplorationBonus,target_sum_log_mean,IWMean,DenMISELogLast,ReturnMean,DenMISELogFirst,LQGmu01,IWMin,ReturnAbsMax,MISE,IWLastEpisode,IWNorm1,ReturnMax,ReturnStepMax,IWFirstEpisode,IWMax,ReturnLastEpisode,LQGmu1,SqrtESSClassic,LQGsigma,TimeElapsed,URet,DenMISEMeanLog,IWNorm2,TimestepsSoFar,Iteration,ReturnMin,Bound
124.21742,-345.2213,1.223432,7.1394243,15.6663065,9.814836,0.011111111,,17.39946,10.968345,102.76829,102.76829,17.39946,0.9999982,,102.76829,8.965226,0.11111111,1.0,0.11,82.27449154853821,9.846427744058115,-3.1656716,102.76829,1680,84,,135.18576
124.037605,-439.21646,2.6201302e-15,9.574051,15.58761,9.803,0.017171716,,17.39946,2.3490062e-14,1.9753753e-17,2.2271106e-13,17.39946,0.9999982,,2.226913e-13,8.977228,0.17171717,1.0000887,0.11,83.36409878730774,9.859740525467826,-3.0180871,2.226913e-13,1700,85,,124.037605
123.88243,-433.92734,1.0000004,11.193414,15.50921,9.791305,0.017171716,,17.39946,8.845084,86.00003,86.00003,17.39946,0.9999982,,86.00003,8.845081,0.17171717,1.0,0.11,84.4186282157898,9.715577589886351,-2.8643973,86.00003,1720,86,,132.72751
123.41385,-466.4117,0.054972764,7.15988,15.432191,9.779744,0.019191919,,17.39946,0.48423636,4.7708263,4.7826304,17.39946,0.9999982,,4.7708263,8.808569,0.1919192,1.0024711,0.11,85.62507939338684,9.673431221842408,-2.7526364,4.770841,1740,87,,123.89809
117.56838,-460.88858,1.0472711,15.1503935,15.356394,9.768315,0.019191919,,17.39946,9.178797,87.57312,92.15986,17.39946,0.9999982,,87.57312,8.7621765,0.1919192,1.0509431,0.11,86.70055079460144,9.622568167510538,-2.5598838,87.69253,1760,88,,126.74718
123.10006,-385.4174,0.037922427,17.936396,15.282239,9.757016,0.015151516,,17.39946,0.33542478,1.0717423e-09,3.375096,17.39946,0.9999982,,3.366912,8.756592,0.15151516,1.0024283,0.11,87.76757502555847,9.618337967483582,-2.332429,3.3669202,1780,89,,123.435486
118.7482,-380.95053,0.9828194,12.157176,15.211343,9.745843,0.015151516,,17.39946,8.746611,85.16484,88.45374,17.39946,0.9999982,,85.16484,8.901613,0.15151516,1.0378484,0.11,88.86073040962219,9.77776528889653,-2.182069,85.228004,1800,90,,127.49481
109.74462,-347.08307,0.50642955,14.565046,15.141693,9.734793,0.013131313,,17.39946,4.5388665,0.0077446126,46.085087,17.39946,0.9999982,,40.9271,8.873212,0.13131313,1.121591,0.11,90.10713791847229,9.746741519159428,-2.0012512,41.08903,1820,91,,114.283485
113.45153,-569.3017,3.2041074e-20,13.429284,15.073996,9.723864,0.025252525,,17.39946,2.8058507e-19,,2.947871e-18,17.39946,0.9999982,,2.7100155e-18,8.913493,0.25252524,1.083606,0.11,91.17335367202759,9.78999009565059,-1.839694,2.7204268e-18,1840,92,,113.45153
122.787125,-517.4464,12.422611,-7.635053,15.004132,9.713053,0.023232324,,17.39946,106.54358,1155.3029,1155.3029,17.39946,0.9999982,,1155.3029,8.576585,0.23232323,1.0,0.11,92.18677854537964,9.415310235497753,-1.9127043,1155.3029,1860,93,,229.3307
122.63371,-658.5454,4.1815655e-18,9.218267,14.936086,9.702357,0.02929293,,17.39946,3.586356e-17,1.8810704e-20,3.9306723e-16,17.39946,0.9999982,,3.9304835e-16,8.607813,0.2929293,1.000048,0.11,93.24340724945068,9.455208992922163,-1.7772441,3.9304835e-16,1880,94,,122.63371
122.494156,-651.4422,1.0,11.706207,14.86657,9.691775,0.02929293,,17.39946,8.332151,95.0,95.0,17.39946,0.9999982,,95.0,8.332151,0.2929293,1.0,0.11,94.33428406715393,9.151299396610852,-1.6457835,95.0,1900,95,,130.82631
122.09207,-593.14777,4.849377,8.434216,14.799098,9.681304,0.02727273,,17.39946,40.68193,464.55496,465.54022,17.39946,0.9999982,,464.55496,8.389225,0.27272728,1.0021186,0.11,95.58404541015625,9.215822268642318,-1.5439254,464.556,1920,96,,162.774
122.209175,-751.0381,1.017449e-11,14.599326,14.733628,9.670941,0.033333335,,17.39946,8.4775395e-11,1.06302525e-23,9.869255e-10,17.39946,0.9999982,,9.869248e-10,8.448614,0.33333334,1.0000008,0.11,96.7789134979248,9.281167295707831,-1.3694596,9.869248e-10,1940,97,,122.209175
122.069725,-743.2235,0.99999344,10.203817,14.666321,9.660685,0.033333335,,17.39946,8.137348,97.99936,97.99936,17.39946,0.9999982,,97.99936,8.137402,0.33333334,1.0,0.11,97.83269357681274,8.936800138475114,-1.2615165,97.99936,1960,98,,130.20708
120.806244,-678.2045,22.150484,9.314689,14.600892,9.650533,0.031313132,,17.39946,181.3777,2172.556,2192.898,17.39946,0.9999982,,2172.556,8.188905,0.3131313,1.0093192,0.11,98.91500115394592,8.994420240229486,-1.1577345,2172.6506,1980,99,,302.18396
121.79573,-854.0056,2.1384926e-14,12.655271,14.537505,9.640482,0.037373737,,17.39946,1.7401773e-13,1.1228152e-26,2.1384925e-12,17.39946,0.9999982,,2.1384838e-12,8.262242,0.37373737,1.000004,0.11,99.99513506889343,9.070812105424443,-0.9963539,2.1384838e-12,2000,100,,121.79573
121.66218,-845.4089,1.0000004,9.644117,14.4710865,9.630531,0.037373737,,17.39946,7.829152,101.00004,101.00004,17.39946,0.9999982,,101.00004,7.8291492,0.37373737,1.0,0.11,101.23403525352478,8.595359560844198,-0.9008546,101.00004,2020,101,,129.49133
120.20038,-1052.3922,3.073897e-20,12.610754,14.405803,9.62068,0.043434344,,17.39946,2.4014126e-19,3.1011748e-18,3.1354767e-18,17.39946,0.9999982,,3.1011748e-18,7.812089,0.43434343,1.0110606,0.11,102.31427097320557,8.576066304865552,-0.77134764,3.1011758e-18,2040,102,,120.20038
121.39926,-1042.0579,0.99999994,7.3994985,14.338194,9.610923,0.043434344,,17.39946,7.4422054,102.99999,102.99999,17.39946,0.9999982,,102.99999,7.442206,0.43434343,1.0,0.11,103.4242639541626,8.168139592482362,-0.7016806,102.99999,2060,103,,128.84146
120.33529,-957.4379,0.12490357,15.05516,14.271168,9.601261,0.04141414,,17.39946,0.92948574,0.10054876,12.989971,17.39946,0.9999982,,12.889422,7.367387,0.41414142,1.0077702,0.11,104.46971082687378,8.094497085524532,-0.5530765,12.889814,2080,104,,121.26478
121.13646,-1182.4495,1.1572158e-09,15.542077,14.207303,9.591692,0.04747475,,17.39946,8.525661e-09,4.0610123e-22,1.2150765e-07,17.39946,0.9999982,,1.2150107e-07,7.5653887,0.47474748,1.0000541,0.11,105.43412470817566,8.308240226759048,-0.40814617,1.2150107e-07,2100,105,,121.13646
121.01729,-1171.1738,0.9999997,8.108755,14.140058,9.582213,0.04747475,,17.39946,7.0792465,105.99997,105.99997,17.39946,0.9999982,,105.99997,7.0792484,0.47474748,1.0,0.11,106.67997479438782,7.771795131038576,-0.3371867,105.99997,2120,106,,128.09653
115.240295,-687.75006,0.43584928,14.156955,14.073947,9.572824,0.033333335,,17.39946,3.547758,,46.63587,17.39946,0.9999982,,44.398987,7.0663137,0.33333334,1.0490526,0.11,107.78020071983337,7.762288527851457,-0.2045519,44.455227,2140,107,,118.788055
109.32529,-923.10284,1.1097091,-0.889029,14.018385,9.563521,0.04141414,,17.39946,8.381606,2.3939211e-37,119.84859,17.39946,0.9999982,,107.83508,8.07314,0.41414142,1.1046894,0.11,108.88527631759644,8.87629782944106,-0.21670009,108.49076,2160,108,,117.706894
111.15178,-416.14392,0.013202923,3.1039536,13.958617,9.554304,0.005050505,,17.39946,0.11976942,,1.4391186,17.39946,0.9999982,1.1671747e-07,1.3232114,7.5037785,0.05050505,1.0854466,0.11,110.14902305603027,8.235578543295935,-0.1880468,1.3258308,2180,109,,111.271545
110.930565,-412.98526,0.013058212,-59.962517,13.913694,9.545172,0.005050505,,17.39946,0.11845746,0.0001615189,1.4364033,17.39946,0.9999982,1.1778827e-07,1.3193355,9.017109,0.05050505,1.0865321,0.11,111.58868908882141,9.911375701809344,-0.7403814,1.3220072,2200,110,,111.04902
117.28272,-409.07245,0.49140638,17.363396,13.870426,9.536122,0.005050505,,17.39946,4.4766445,53.112488,54.54611,17.39946,0.9999982,1.1885902e-07,53.112488,9.110897,0.05050505,1.0266759,0.11,112.80049777030945,10.007793394129877,-0.5861357,53.128845,2220,111,,121.75937
92.45874,-387.31082,1.3225166,13.028412,13.828201,9.527153,0.011111111,,17.39946,11.867979,6.1532536e-25,148.12186,17.39946,0.9999982,,105.6133,9.141298,0.11111111,1.3010612,0.11,113.97146511077881,10.040945442445691,-0.46985993,113.84696,2240,112,,104.32672
85.038345,-476.58228,1.9226558,12.591498,13.785396,9.518265,0.023232324,,17.39946,16.52096,,217.2601,17.39946,0.9999982,,112.678734,8.991152,0.23232323,1.4132324,0.11,115.11177778244019,9.875098905845862,-0.35435742,153.73274,2260,113,,101.5593
100.93278,-1360.8302,2.180629e-11,-0.33704475,13.740014,9.509454,0.05151515,,17.39946,1.5414044e-10,,2.485917e-09,17.39946,0.9999982,,2.0421278e-09,8.611834,0.5151515,1.1895518,0.11,116.39130735397339,9.456064401903747,-0.35112414,2.089793e-09,2280,114,,100.93278
119.951904,-1349.274,0.99999243,-36.620728,13.679066,9.50072,0.05151515,,17.39946,6.730895,114.99913,114.99913,17.39946,0.9999982,,114.99913,6.730946,0.5151515,1.0,0.11,117.53172993659973,7.38947132399757,-0.67516947,114.99913,2300,115,,126.6828
100.79272,-1538.865,3.134855e-14,13.211493,13.619586,9.492062,0.05555556,,17.39946,2.112764e-13,6.4725243e-13,3.6364319e-12,17.39946,0.9999982,,2.9891794e-12,6.7795124,0.5555556,1.1889778,0.11,118.66140675544739,7.441391969977157,-0.55806506,3.0584521e-12,2320,116,,100.79272
119.72997,-1525.6167,1.0000002,6.4031625,13.557152,9.483479,0.05555556,,17.39946,6.3147464,117.00002,117.00002,17.39946,0.9999982,,117.00002,6.314745,0.5555556,1.0,0.11,119.68235754966736,6.935667122961977,-0.50707775,117.00002,2340,117,,126.044716
106.53118,-1730.3983,9.874078e-12,9.845329,13.49596,9.474968,0.05959596,,17.39946,6.2377443e-11,1.3651687e-10,1.1651412e-09,17.39946,0.9999982,,1.0286243e-09,6.336492,0.5959596,1.122872,0.11,120.83268070220947,6.958752480724547,-0.42191005,1.0376439e-09,2360,118,,106.53118
119.51299,-1715.7728,0.9999998,5.2459736,13.432038,9.466529,0.05959596,,17.39946,5.889253,118.99998,118.99998,17.39946,0.9999982,,118.99998,5.889254,0.5959596,1.0,0.11,122.15965628623962,6.4664402369109215,-0.38264838,118.99998,2380,119,,125.402245
84.064095,-565.6069,1.7595276,12.388627,13.369254,9.45816,0.02727273,,17.39946,14.815167,,211.14331,17.39946,0.9999982,,110.47541,5.897998,0.27272728,1.4204193,0.11,123.33114647865295,6.475304701831494,-0.27874362,148.64857,2400,120,,98.879265
83.08595,-630.79724,1.4906864,-40.93128,13.327528,9.449862,0.031313132,,17.39946,12.232312,0.00079678185,180.37306,17.39946,0.9999982,,113.35819,8.320348,0.3131313,1.435871,0.11,124.45659041404724,9.151455715382305,-0.61247945,125.61926,2420,121,,95.31827
89.58558,-1194.2633,0.6464093,3.570839,13.285694,9.441631,0.04949495,,17.39946,4.372667,,78.86193,17.39946,0.9999982,,53.737793,8.223946,0.4949495,1.33053,0.11,125.61727643013,9.03593008194789,-0.57704437,59.271065,2440,122,,93.958244
84.96379,-1184.5801,1.4514096,-8.007875,13.233601,9.433468,0.04949495,,17.39946,9.927927,119.870415,178.52338,17.39946,0.9999982,,119.870415,6.8780785,0.4949495,1.4016912,0.11,126.95032238960266,7.545131816645464,-0.6410635,127.36285,2460,123,,94.891716
92.77133,-1356.2175,0.041759934,9.240995,13.1821785,9.42537,0.053535353,,17.39946,0.26437888,4.431655e-08,5.1782317,17.39946,0.9999982,,3.7933338,6.857275,0.53535354,1.2826246,0.11,128.1405155658722,7.5358924803461225,-0.56048864,4.037215,2480,124,,93.03571
84.06769,-754.812,0.99999964,6.053699,13.129791,9.417338,0.037373737,,17.39946,7.8206162,,124.999954,17.39946,0.9999982,,62.499977,6.633856,0.37373737,1.4142135,0.11,129.3721158504486,7.281847705451012,-0.51521313,88.38831,2500,125,,91.888306
83.3936,-1076.15,1.0062944,-17.353025,13.087261,9.40937,0.04747475,,17.39946,7.1158514,,126.79309,17.39946,0.9999982,,62.96122,7.770866,0.47474748,1.4244448,0.11,130.55623292922974,8.546956777774625,-0.6503153,89.01229,2520,126,,90.50945
83.93069,-1424.4836,0.97964734,7.4822154,13.039464,9.401465,0.05555556,,17.39946,6.1967735,7.3235447e-34,124.415215,17.39946,0.9999982,,62.800117,7.0171947,0.5555556,1.4141495,0.11,131.7432689666748,7.707068810368661,-0.5876854,87.97883,2540,127,,90.12746
83.85757,-1622.9583,1.0,4.499751,12.98678,9.393621,0.05959596,,17.39946,5.893626,6.5407195e-09,128.0,17.39946,0.9999982,,64.0,6.295788,0.5959596,1.4142135,0.11,133.12593364715576,6.91083128662974,-0.5494927,90.50967,2560,128,,89.75119
80.023056,-526.7816,1.0477787,9.35509,12.932065,9.385839,0.019191919,,17.39946,9.180335,,135.16345,17.39946,0.9999982,,64.430214,5.928463,0.1919192,1.4807665,0.11,134.3414590358734,6.504127808668866,-0.47414866,91.27938,2580,129,,89.20339
82.31353,-910.08484,0.92104596,-60.129578,12.898679,9.378118,0.043434344,,17.39946,6.8186135,,119.73598,17.39946,0.9999982,,64.87457,8.591961,0.43434343,1.4383955,0.11,135.5025200843811,9.453936183412017,-0.9340984,83.24274,2600,130,,89.13214
82.48567,-639.71936,0.66371167,-25.090794,12.856535,9.370455,0.0070707067,,17.39946,6.01352,,86.94623,17.39946,0.9999982,1.4283066e-18,43.569893,7.3777614,0.07070707,1.4342407,0.11,136.6931653022766,8.091457615539724,-1.1202819,60.62178,2620,131,,88.49919
92.10575,-602.56793,0.0112261465,-60.144836,12.82709,9.36285,0.00909091,,17.39946,0.1010865,0.0017464433,1.4818513,17.39946,0.9999982,4.225176e-34,1.1126778,8.969873,0.09090909,1.2834177,0.11,138.09055542945862,9.859550065142834,-1.5706248,1.1546135,2640,132,,92.20684
103.17207,-597.93304,0.08405888,11.610336,12.798655,9.355303,0.00909091,,17.39946,0.7598769,9.696849,11.1798315,17.39946,0.9999982,4.257177e-34,9.696849,9.0452,0.09090909,1.1448537,0.11,139.3304615020752,9.934345272609292,-1.4789261,9.765292,2660,133,,103.93195
99.67781,-593.32904,0.47009817,15.044043,12.770574,9.347813,0.00909091,,17.39946,4.2480063,52.403175,62.993156,17.39946,0.9999982,4.2891594e-34,52.403175,9.035797,0.09090909,1.1840609,0.11,140.7131793498993,9.923895373040693,-1.3624471,53.200943,2680,134,,103.92582
82.24835,-658.91736,0.6125695,11.248511,12.742732,9.340378,0.005050505,,17.39946,5.5892754,2.2014621e-11,82.696884,17.39946,0.9999982,1.4455826e-07,43.28124,9.011923,0.05050505,1.4338667,0.11,141.94424104690552,9.897830688448956,-1.2733989,57.674038,2700,135,,87.83763
79.17747,-515.06757,0.9443577,4.361302,12.715828,9.332997,0.017171716,,17.39946,8.338538,,128.43265,17.39946,0.9999982,,63.191853,9.083803,0.17171717,1.4883355,0.11,143.35932564735413,9.97863071527476,-1.2353488,86.29281,2720,136,,87.51601
82.37795,-652.45825,0.60437727,0.7431143,12.687443,9.325671,0.033333335,,17.39946,4.8972945,,82.79968,17.39946,0.9999982,,45.46392,8.8270645,0.33333334,1.4294231,0.11,144.67423939704895,9.693365640064336,-1.2224281,57.925243,2740,137,,87.275246
77.67188,-857.85394,1.0436667,-12.909253,12.654628,9.318398,0.04141414,,17.39946,7.8573217,,144.026,17.39946,0.9999982,,68.92092,8.159033,0.41414142,1.5148869,0.11,146.0493288040161,8.957160741502333,-1.3104962,95.07377,2760,138,,85.529205
79.314384,-507.47937,0.69929314,3.0438051,12.617678,9.311178,0.019191919,,17.39946,6.1270556,,97.201744,17.39946,0.9999982,,46.283142,7.5184236,0.1919192,1.4824061,0.11,147.53755235671997,8.257709303840684,-1.2801341,65.57025,2780,139,,85.44144
92.6497,-505.73035,0.09062056,-23.49863,12.589726,9.304009,0.021212121,,17.39946,0.78792983,9.876058,12.686879,17.39946,0.9999982,,9.876058,8.704513,0.21212122,1.2680985,0.11,148.9705786705017,9.56741999797388,-1.4416138,10.004648,2800,140,,93.43763
107.8629,-502.03668,1.0272622,10.186323,12.561947,9.296892,0.021212121,,17.39946,8.911188,132.74014,144.84396,17.39946,0.9999982,,132.74014,8.672901,0.21212122,1.0884426,0.11,150.2461302280426,9.527022949683593,-1.3655881,133.07451,2820,141,,116.774086
76.88095,-498.3464,1.0594239,17.740929,12.534706,9.289825,0.021212121,,17.39946,9.200292,69.98744,150.4382,17.39946,0.9999982,,69.98744,8.693786,0.21212122,1.5259565,0.11,151.46440076828003,9.548423537855289,-1.2327908,98.58617,2840,142,,86.081245
82.25977,-1556.5753,0.042360075,14.000001,12.50764,9.282807,0.05757576,,17.39946,0.25118795,,6.057491,17.39946,0.9999982,,4.0466027,8.66434,0.57575756,1.425146,0.11,152.64816904067993,9.51760371938622,-1.1271119,4.2504354,2860,143,,82.51096
82.18403,-1911.8711,1.6485898e-11,-60.231857,12.464222,9.275839,0.06363636,,17.39946,9.716282e-11,,2.3739692e-09,17.39946,0.9999982,,1.3641908e-09,6.2551565,0.6363636,1.425437,0.11,154.0030505657196,6.849923008537509,-1.5441908,1.6654327e-09,2880,144,,82.18403
117.06488,-1898.5713,1.0000005,11.623934,12.415586,9.268918,0.06363636,,17.39946,5.412157,145.00006,145.00006,17.39946,0.9999982,,145.00006,5.4121547,0.6363636,1.0,0.11,155.1878697872162,5.938268321365282,-1.4602486,145.00006,2900,145,,122.477036
114.96691,-2300.5786,7.897291e-22,10.938146,12.367797,9.262046,0.06969697,,17.39946,4.274467e-21,1.8439688e-21,1.1544644e-19,17.39946,0.9999982,,1.1345648e-19,5.4383698,0.6969697,1.0175306,0.11,156.24090385437012,5.969942070195571,-1.3774062,1.1345748e-19,2920,146,,114.96691
116.900536,-2284.8384,1.0000002,8.242927,12.315801,9.255219,0.06969697,,17.39946,4.7243557,147.00003,147.00003,17.39946,0.9999982,,147.00003,4.7243547,0.6969697,1.0,0.11,157.42574667930603,5.183315806520474,-1.3187414,147.00003,2940,147,,121.62489
116.81936,-2733.9885,2.7709066e-18,10.984109,12.263731,9.24844,0.07575758,,17.39946,1.2772643e-17,4.10094e-16,4.1009434e-16,17.39946,0.9999982,,4.10094e-16,4.609554,0.75757575,1.0000008,0.11,158.7781937122345,5.057565691523687,-1.2376645,4.10094e-16,2960,148,,116.81936
116.73908,-2715.5308,1.0,11.200312,12.207363,9.241706,0.07575758,,17.39946,3.8648105,149.0,149.0,17.39946,0.9999982,,149.0,3.8648105,0.75757575,1.0,0.11,160.00370836257935,4.23751525483495,-1.1608771,149.0,2980,149,,120.60389
115.78256,-2385.8662,0.043412026,10.312077,12.1514225,9.235017,0.07171717,,17.39946,0.20014767,4.1479797e-10,6.511804,17.39946,0.9999982,,6.462673,3.8162277,0.7171717,1.0075731,0.11,161.30175375938416,4.190910577035984,-1.086414,6.46286,3000,150,,115.98271
115.738976,-2085.536,0.015783789,16.376497,12.100662,9.228373,0.06767677,,17.39946,0.074555084,1.4777835e-05,2.383352,17.39946,0.9999982,,2.366087,4.486702,0.67676765,1.0072701,0.11,162.5842890739441,4.928204721699197,-0.97708476,2.36615,3020,151,,115.81353
114.71876,-2071.7295,1.007504,8.066366,12.053467,9.221771,0.06767677,,17.39946,4.960831,150.77821,153.14061,17.39946,0.9999982,,150.77821,4.927022,0.67676765,1.0155452,0.11,164.09108519554138,5.413099991831338,-0.92404264,150.79645,3040,152,,119.67959
115.48143,-3152.6655,2.7060542e-19,15.86327,12.006985,9.215214,0.081818186,,17.39946,1.0327988e-18,,4.140278e-17,17.39946,0.9999982,,4.106605e-17,4.941568,0.8181818,1.0081658,0.11,165.52219700813293,5.428076371471901,-0.816231,4.106743e-17,3060,153,,115.48143
116.34745,-3132.1519,0.9999999,1.4226254,11.948529,9.208699,0.081818186,,17.39946,3.0048563,153.99998,153.99998,17.39946,0.9999982,,153.99998,3.0048566,0.8181818,1.0,0.11,166.82906913757324,3.302967418265494,-0.8081655,153.99998,3080,154,,119.35231
115.82658,-3477.338,9.807147e-11,13.232739,11.891376,9.202227,0.08585858,,17.39946,2.947226e-10,5.8227145e-11,1.5201078e-08,17.39946,0.9999982,,1.514285e-08,3.0898085,0.85858583,1.0038378,0.11,168.16058731079102,3.39653999599566,-0.719538,1.5142962e-08,3100,155,,115.82658
116.195366,-3454.9392,1.0000002,11.855564,11.830542,9.195796,0.08585858,,17.39946,2.401337,156.00003,156.00003,17.39946,0.9999982,,156.00003,2.4013364,0.85858583,1.0,0.11,169.71697545051575,2.6332852883468694,-0.64531785,156.00003,3120,156,,118.5967
110.95074,-2284.055,0.91274947,14.219243,11.770178,9.189406,0.07171717,,17.39946,4.1003838,,143.30167,17.39946,0.9999982,,136.76843,2.3534257,0.7171717,1.0465932,0.11,171.58459043502808,2.5864037764342243,-0.5525733,136.92203,3140,157,,115.05112
116.03613,-2413.3672,20.08973,-5.718584,11.721552,9.183057,0.073737375,,17.39946,82.11,3173.9124,3174.1772,17.39946,0.9999982,,3173.9124,4.087178,0.7373737,1.0000834,0.11,173.47796654701233,4.499032135089152,-0.5873549,3173.9124,3160,158,,198.14613
114.68124,-3976.8704,1.22582e-20,8.686987,11.673878,9.176748,0.09191919,,17.39946,2.8855252e-20,,1.9492129e-18,17.39946,0.9999982,,1.9275182e-18,4.1413307,0.9191919,1.0112547,0.11,175.4341526031494,4.540223328233436,-0.5161108,1.9275192e-18,3180,159,,114.68124
115.89867,-3751.7788,2.409568,-9.119661,11.610895,9.170479,0.089898996,,17.39946,3.8474784,385.53088,385.53088,17.39946,0.9999982,,385.53088,1.5967504,0.8989899,1.0,0.11,176.73187589645386,1.744274086425586,-0.5761131,385.53088,3200,160,,119.74615
114.83994,-3728.4111,0.71280223,10.405867,11.547584,9.1642475,0.089898996,,17.39946,1.1370758,0.98121864,114.76116,17.39946,0.9999982,,113.779945,1.4176395,0.8989899,1.0085863,0.11,178.0279505252838,1.55348874948958,-0.50647557,113.78418,3220,161,,115.97702
115.75375,-4318.4644,2.2756465e-10,8.234347,11.48657,9.158056,0.0959596,,17.39946,3.2260467e-10,2.5893809e-17,3.6865472e-08,17.39946,0.9999982,,3.686543e-08,1.6635847,0.959596,1.0000012,0.11,179.33931303024292,1.8409228494405616,-0.4553363,3.686543e-08,3240,162,,115.75375
115.68237,-4291.8765,0.99998164,10.296083,11.421565,9.151902,0.0959596,,17.39946,0.8906147,162.99701,162.99701,17.39946,0.9999982,,162.99701,0.890631,0.959596,1.0,0.11,181.05265140533447,0.9757902238607136,-0.39549273,162.99701,3260,163,,116.57299
115.607895,-4480.5977,0.3559387,13.81024,11.355493,9.145785,0.0979798,,17.39946,0.20845526,58.37217,58.373947,17.39946,0.9999982,,58.37217,0.5856401,0.97979796,1.0000304,0.11,182.37006902694702,0.6338175761725401,-0.31072494,58.37217,3280,164,,115.81635
115.539986,-4673.638,0.43581828,15.331727,11.288177,9.139707,0.1,,17.39946,0.108224325,71.909386,71.91002,17.39946,0.9999982,,71.909386,0.24832146,1.0,1.0000088,0.11,183.7548861503601,0.2788311080460223,-0.22011876,71.909386,3300,165,,115.64821
114.66932,-4008.6597,0.47655272,11.238374,11.221203,9.133664,0.093939394,,17.39946,0.42617407,2.1986886e-22,79.10775,17.39946,0.9999982,,78.5565,0.17053783,0.93939394,1.0069926,0.11,185.20195627212524,0.18337868706962723,-0.15491849,78.558426,3320,166,,115.09549
108.872345,-2742.5332,0.05701424,12.456145,11.160605,9.127658,0.079797976,,17.39946,0.17588028,,9.5213785,17.39946,0.9999982,,8.965434,1.101483,0.7979798,1.0599738,0.11,186.89892387390137,1.2087938483007954,-0.08303335,8.982655,3340,167,,109.048225
109.53442,-2726.1804,1.0534399,-0.3713589,11.114128,9.121688,0.079797976,,17.39946,3.5170732,167.86089,176.9779,17.39946,0.9999982,,167.86089,3.3524535,0.7979798,1.052939,0.11,188.2366738319397,3.6878499985957536,-0.09035297,168.07991,3360,168,,113.05149
105.794975,-2155.983,0.5090199,0.8858812,11.067471,9.115753,0.07171717,,17.39946,2.287502,,86.02437,17.39946,0.9999982,,78.67039,3.228982,0.7171717,1.0895113,0.11,189.52949786186218,3.561460829257211,-0.086063586,78.95684,3380,169,,108.08247
97.04909,-3725.272,1.1866903,-0.8771572,11.027712,9.109854,0.09191919,,17.39946,1.7127786,,201.73735,17.39946,0.9999982,,167.38658,4.3084073,0.9191919,1.1869981,0.11,191.0292830467224,4.732386030731337,-0.09408226,169.95592,3400,170,,98.76186
92.642395,-3335.0007,0.008981009,-20.301653,10.972624,9.103989,0.087878786,,17.39946,0.020960229,0.00766505,1.5357525,17.39946,0.9999982,,1.2049724,1.6076422,0.8787879,1.242734,0.11,192.38544487953186,1.760459165013991,-0.21297504,1.2357855,3420,171,,92.66335
113.77731,-3315.5068,0.7960883,12.997066,10.920257,9.098158,0.087878786,,17.39946,1.5679764,135.39139,136.92719,17.39946,0.9999982,,135.39139,1.9654706,0.8787879,1.0113013,0.11,193.695166349411,2.159705133412432,-0.14191736,135.39702,3440,172,,115.34529
92.18631,-4472.351,1.3030002,12.390481,10.869349,9.0923605,0.1,,17.39946,0.24582218,,225.41904,17.39946,0.9999982,,172.90749,2.113212,1.0,1.2474403,0.11,195.06338095664978,2.3214770588384153,-0.071831785,180.70526,3460,173,,92.43213
90.83335,-3831.3987,1.292923,9.367939,10.808105,9.0865965,0.093939394,,17.39946,1.3569237,7.312163e-17,224.9686,17.39946,0.9999982,,168.78534,0.21317296,0.93939394,1.2652973,0.11,196.60036087036133,0.22569101008056003,-0.017805297,177.79901,3480,174,,92.19028
87.07722,-1596.8997,0.009803884,7.0111756,10.752214,9.080866,0.061616164,,17.39946,0.053634312,,1.7156796,17.39946,0.9999982,,1.2577608,1.0270133,0.61616164,1.3191274,0.11,197.9258427619934,1.1301429694999219,0.022138236,1.3006171,3500,175,,87.13085
78.18398,-2207.65,2.0062993,-59.5485,10.72152,9.075169,0.073737375,,17.39946,8.269403,,353.10867,17.39946,0.9999982,,172.02408,5.350033,0.7373737,1.4683466,0.11,199.30669736862183,5.898176009121666,-0.32194126,240.48047,3520,176,,86.453384
79.923935,-1856.3411,1.0118883,5.7288685,10.68457,9.069503,0.06767677,,17.39946,4.989738,5.734827e-18,179.10423,17.39946,0.9999982,,88.255165,4.18139,0.67676765,1.4355761,0.11,201.08765530586243,4.591655661740873,-0.2853393,124.76122,3540,177,,84.91367
79.82911,-2309.3215,1.0143328,15.140209,10.652362,9.0638685,0.07575758,,17.39946,3.8997006,1.7306745e-38,180.55124,17.39946,0.9999982,,88.953804,4.9513702,0.75757575,1.436482,0.11,202.30115008354187,5.444582585189609,-0.19965294,125.68988,3560,178,,83.72881
83.29343,-4139.893,0.8196348,14.020609,10.613921,9.058267,0.0979798,,17.39946,0.29126313,,146.71463,17.39946,0.9999982,,95.62956,3.7715178,0.97979796,1.3759755,0.11,203.56591939926147,4.138957030073401,-0.121168256,106.6259,3580,179,,83.58469
78.85583,-1935.2598,0.94597983,-19.25581,10.55861,9.052695,0.06969697,,17.39946,4.4133167,,170.27637,17.39946,0.9999982,,85.877335,0.6580186,0.6969697,1.4526105,0.11,205.2626757621765,0.6995465333468263,-0.22921303,117.22094,3600,180,,83.26914
