DenMISELogFirst,ReturnAbsMax,ReturnMin,IWLastEpisode,URet,DenMISELogLast,ReturnStepMax,Iteration,LQGmu1,IWMean,TimestepsSoFar,TimeElapsed,Bound,IWFirstEpisode,target_sum_log_mean,MISE,LQGsigma,DenMISEMeanLog,IWMin,IWMax,ReturnMean,ReturnLastEpisode,ReturnMax,LQGmu01
15.895221,15.059469,,3.290938,14.4720154534677,13.221234,0.9991554,108,-0.45784247,1.0875245,2160,33.40812039375305,15.324804,,-1.5656247,15.324804,0.11,14.853788,,8.635074,13.846783,13.260282,15.059469,-0.49577433
15.8860035,15.059469,,14.007397,15.014924648008973,12.396569,0.9991554,109,-0.45341152,1.1328063,2180,33.857577323913574,15.935728,2.5702655e-35,0.70106775,15.935728,0.11,14.831837,,14.007397,13.845484,13.705244,15.059469,-0.49532774
15.876871,15.059469,,7.0223947,15.180353686671216,16.616705,0.9991554,110,-0.45416743,1.1277007,2200,34.3910448551178,15.85543,6.4812686e-36,0.52175176,15.85543,0.11,14.848987,,11.692885,13.845987,13.900812,15.059469,-0.49540398
15.867822,15.059469,,3.224415,15.405090345898735,18.855965,0.9991554,111,-0.45605475,1.0941381,2220,35.059298276901245,15.383186,1.9023638e-37,-0.17749394,15.383186,0.11,14.885993,,8.733254,13.848022,14.071852,15.059469,-0.49559423
15.858852,15.059469,,9.703686,15.399636972689928,11.491204,0.9991554,112,-0.45336664,1.1200229,2240,35.48020887374878,15.745488,2.8661135e-35,1.1669942,15.745488,0.11,14.856332,,10.729238,13.849379,13.999945,15.059469,-0.4953232
15.849964,15.059469,,4.8032284,15.050693187221226,13.228532,0.9991554,113,-0.454739,1.1054561,2260,36.00796842575073,15.527294,2.306828e-36,0.6798692,15.527294,0.11,14.842769,,8.68292,13.8483715,13.7355995,15.059469,-0.4954616
15.841153,15.059469,,4.8317404,15.031293466298104,10.110025,0.9991554,114,-0.45559534,1.098816,2280,36.520164489746094,15.419427,4.6679063e-37,0.38954592,15.419427,0.11,14.801999,,7.4254713,13.847248,13.720278,15.059469,-0.49554792
15.832419,15.059469,,4.101431,15.117912908214912,14.705432,0.9991554,115,-0.45658174,1.089708,2300,37.07871389389038,15.282213,7.19993e-38,0.07399444,15.282213,0.11,14.801858,,6.266162,13.846993,13.818052,15.059469,-0.4956473
15.823762,15.059469,,4.300149,16.082751581107672,7.1498137,0.9991554,116,-0.45701012,1.0862954,2320,37.7067186832428,15.254661,3.1832706e-38,-0.050623465,15.254661,0.11,14.736526,,5.681363,13.8534775,14.599069,15.059469,-0.49569046
15.815178,15.059469,,2.7495635,15.096903860343787,17.039606,0.9991554,117,-0.45842484,1.0699215,2340,38.192585468292236,15.015896,,-0.5602206,15.015896,0.11,14.756818,,4.7611065,13.853164,13.816808,15.059469,-0.49583295
15.806667,15.059469,,3.9087415,15.471129201556137,8.805825,0.9991554,118,-0.45891032,1.0681939,2360,38.69419574737549,14.992002,,-0.7002586,14.992002,0.11,14.706865,,4.3952694,13.855257,14.100099,15.059469,-0.49588183
15.798228,15.059469,,4.0106306,15.172635511284682,19.406694,0.9991554,119,-0.45898345,1.0685414,2380,39.156182050704956,14.991697,,-0.55435365,14.991697,0.11,14.746826,,4.2411914,13.855574,13.893007,15.059469,-0.4958892
15.78986,15.059469,,3.6177368,15.20528618151607,18.512285,0.9991554,120,-0.45959386,1.0660701,2400,39.655415058135986,14.949843,,-0.67471397,14.949843,0.11,14.778674,,3.992991,13.855655,13.865283,15.059469,-0.49595064
15.781561,15.059469,,0.0002618737,16.13279618615984,15.9867325,0.9991554,121,-0.4018094,1.0604626,2420,40.21199345588684,15.133537,3.4910195e-09,9.948916,15.133537,0.11,14.789109,,2.4507608,13.862167,14.643713,15.059469,-0.49005303
15.773331,15.059469,,2.207487,16.075413001171018,14.403294,0.9991554,122,-0.40160146,1.0611475,2440,40.8574903011322,15.147547,4.0143466e-09,9.982056,15.147547,0.11,14.786403,,2.4061475,13.867643,14.530237,15.059469,-0.4900314
15.765167,15.059469,,2.291797,16.18648559272934,13.950232,0.9991554,123,-0.40160146,1.062659,2460,41.44525718688965,15.175545,4.047252e-09,10.02106,15.175545,0.11,14.780065,,2.3789499,13.873794,14.624119,15.059469,-0.4900314
15.757071,15.059469,,2.2347996,15.511320951496815,9.677505,0.9991554,124,-0.40160146,1.0637864,2480,41.92209005355835,15.188099,4.0801544e-09,10.024774,15.188099,0.11,14.739386,,2.3527865,13.875537,14.089882,15.059469,-0.4900314
15.749038,15.059469,,2.3947747,16.70014862037839,13.985127,0.9991554,125,-0.40344685,1.0663254,2500,42.358521461486816,15.242587,1.2512216e-09,10.141578,15.242587,0.11,14.733827,,2.6320324,13.884892,15.045095,15.059469,-0.49022317
15.74107,15.059469,,2.5759552,15.150431805320308,17.343605,0.9991554,126,-0.40344685,1.0696586,2520,42.76145839691162,15.28017,1.2612322e-09,10.206247,15.28017,0.11,14.755029,,2.5983768,13.8842945,13.809541,15.059469,-0.49022317
15.733165,15.059469,,1.1584383,15.203161171866203,11.424369,0.9991554,127,-0.4034888,1.0618671,2540,43.17431116104126,15.163271,1.2365595e-09,10.218559,15.163271,0.11,14.729317,,2.5746436,13.882651,13.675491,15.059469,-0.49022752
15.725322,15.059469,,2.4214072,15.983868079816325,13.587798,0.9991554,128,-0.40398386,1.0640044,2560,43.67853546142578,15.196634,8.971615e-10,10.268929,15.196634,0.11,14.720848,,2.6433988,13.886557,14.382567,15.059469,-0.4902789
15.717539,15.059469,,2.3671253,15.743418390900276,14.449709,0.9991554,129,-0.40419143,1.0657529,2580,44.29217457771301,15.222323,7.86854e-10,10.314787,15.222323,0.11,14.719208,,2.6515903,13.889806,14.305713,15.059469,-0.49030045
15.709817,15.059469,,2.2582195,16.578597616500748,6.9584146,0.9991554,130,-0.40427053,1.0667036,2600,44.79986524581909,15.248392,7.5191625e-10,10.297743,15.248392,0.11,14.659982,,2.6339104,13.898351,15.000729,15.059469,-0.49030864
15.702154,15.059469,,2.0537932,15.786284673561124,18.448938,0.9991554,131,-0.40396994,1.0662562,2620,45.36392688751221,15.241679,9.2677643e-10,10.355769,15.241679,0.11,14.689381,,2.5429428,13.901624,14.327007,15.059469,-0.49027747
15.69455,15.059469,,1.7822201,14.928727190234776,14.968731,0.9991554,132,-0.403265,1.0639429,2640,45.915621280670166,15.195092,1.4892358e-09,10.3705435,15.195092,0.11,14.691968,,2.3780403,13.898041,13.428694,15.059469,-0.49020427
15.687002,15.059469,,2.5528834,15.355204791424935,16.397892,0.9991554,133,-0.40496963,1.0656207,2660,46.49725008010864,15.216366,4.7883214e-10,10.476281,15.216366,0.11,14.705245,,2.677825,13.898093,13.905014,15.059469,-0.49038118
15.679512,15.059469,,1.7788428,15.871359571123815,12.841325,0.9991554,134,-0.40424177,1.0631472,2680,47.0655734539032,15.179752,7.901823e-10,10.477015,15.179752,0.11,14.691794,,2.5081565,13.901024,14.290808,15.059469,-0.49030566
15.672077,15.059469,,1.5249953,16.059022354186684,19.01416,0.9991554,135,-0.403318,1.0591925,2700,47.64142370223999,15.123515,1.4709904e-09,10.512497,15.123515,0.11,14.72425,,2.3086936,13.905312,14.479908,15.059469,-0.4902098
15.664697,15.059469,,2.071094,15.624316024599903,18.846626,0.9991554,136,-0.403318,1.0599488,2720,48.053120851516724,15.133584,1.4818886e-09,10.579131,15.133584,0.11,14.7549715,,2.2866893,13.907767,14.239254,15.059469,-0.4902098
15.657371,15.059469,,0.9784536,16.05513425191637,18.164547,0.9991554,137,-0.40234536,1.0525956,2740,48.62027406692505,15.0276785,2.8080784e-09,10.597495,15.0276785,0.11,14.78027,,2.1131132,13.911831,14.464435,15.059469,-0.49010873
15.650098,15.059469,,2.147903,15.853587583532386,13.067384,0.9991554,138,-0.40287387,1.0541915,2760,49.172409772872925,15.051522,2.010245e-09,10.641002,15.051522,0.11,14.768215,,2.1676362,13.914506,14.28103,15.059469,-0.49016365
15.642878,15.059469,,1.9154944,15.116660554298164,15.052751,0.9991554,139,-0.40254533,1.0543143,2780,49.72005558013916,15.044534,2.5049993e-09,10.665117,15.044534,0.11,14.770629,,2.1017618,13.912962,13.699954,15.059469,-0.49012953
15.635709,15.059469,,1.518123,16.05973328992848,13.704802,0.9991554,140,-0.40170553,1.0515361,2800,50.38037300109863,15.005136,4.3136463e-09,10.65593,15.005136,0.11,14.763382,,2.02179,13.916977,14.475019,15.059469,-0.4900422
15.628592,15.059469,,1.9230666,16.013373513209313,16.059317,0.9991554,141,-0.4016231,1.0521493,2820,50.90373754501343,15.015982,4.5766213e-09,10.695418,15.015982,0.11,14.772917,,2.0019932,13.9207,14.441925,15.059469,-0.49003366
15.621525,15.059469,,1.3688625,15.530345210074145,17.512451,0.9991554,142,-0.40060222,1.0485983,2840,51.59670042991638,14.959963,8.707326e-09,10.699904,14.959963,0.11,14.792556,,1.9225422,13.921012,13.964962,15.059469,-0.48992744
15.614507,15.059469,,1.8219874,15.909263025699724,11.2061825,0.9991554,143,-0.4002236,1.0488098,2860,52.263346433639526,14.962655,1.1057466e-08,10.689636,14.962655,0.11,14.7677965,,1.9028822,13.923837,14.324921,15.059469,-0.48988804
15.607538,15.059469,,1.7958044,16.237026374633512,15.282137,0.9991554,144,-0.40112224,1.0483239,2880,52.79014825820923,14.962596,6.3986554e-09,10.766575,14.962596,0.11,14.7716875,,1.9306468,13.928789,14.636942,15.059469,-0.48998156
15.600618,15.059469,,1.8913538,16.401741526086774,16.869131,0.9991554,145,-0.40149212,1.0489306,2900,53.23027181625366,14.979917,5.111251e-09,10.82873,14.979917,0.11,14.786469,,1.942535,13.935244,14.864745,15.059469,-0.49002004
15.593745,15.059469,,1.7499771,15.761418513070465,16.229456,0.9991554,146,-0.40104312,1.0487368,2920,53.67075753211975,14.976278,6.815141e-09,10.850464,14.976278,0.11,14.796668,,1.9007185,13.937926,14.326909,15.059469,-0.48997334
15.586919,15.059469,,1.271729,15.645433864973343,17.37192,0.9991554,147,-0.40000755,1.0451123,2940,54.12309002876282,14.919407,1.2962673e-08,10.8488035,14.919407,0.11,14.814502,,1.8545064,13.938806,14.067103,15.059469,-0.48986554
15.580139,15.059469,,1.8302946,15.617414826178583,15.863049,0.9991554,148,-0.40000755,1.0457661,2960,54.61714172363281,14.926657,1.3050866e-08,10.886768,14.926657,0.11,14.821875,,1.8438582,13.939968,14.110806,15.059469,-0.48986554
15.573405,15.059469,,1.7969007,16.387628040604085,17.375183,0.9991554,149,-0.40033045,1.0461099,2980,55.22823452949524,14.93867,1.0793886e-08,10.949274,14.93867,0.11,14.8393,,1.8375669,13.945593,14.778127,15.059469,-0.48989916
15.566716,15.059469,,1.8779534e-07,15.841809286679666,5.7006693,0.9991554,150,-0.45940217,1.0640564,3000,55.812161922454834,14.941501,,0.17486669,14.941501,0.11,14.778668,,4.8831506,13.948661,14.405864,15.059469,-0.49593136
15.560072,15.059469,,4.2328715,15.181369653898422,9.798985,0.9991554,151,-0.46006164,1.0613673,3020,56.456175565719604,14.894321,,-0.065335006,14.894321,0.11,14.746034,,4.630877,13.947759,13.812539,15.059469,-0.49599773
15.553472,15.059469,,4.4230804,16.078609814043332,14.341838,0.9991554,152,-0.45998448,1.0611696,3040,57.011648178100586,14.909633,,0.07589441,14.909633,0.11,14.743704,,4.5309386,13.952346,14.645122,15.059469,-0.49598995
15.546914,15.059469,,3.8434658,15.813059258356251,9.701294,0.9991554,153,-0.46129423,1.0553231,3060,57.60104036331177,14.8297205,,-0.4802781,14.8297205,0.11,14.711075,,4.4218197,13.955301,14.404418,15.059469,-0.49612173
15.5404,15.059469,,4.037794,15.404734358752098,11.8516445,0.9991554,154,-0.46041104,1.0526662,3080,58.17160701751709,14.796427,,0.030671405,14.796427,0.11,14.692795,,4.2907066,13.956153,14.08666,15.059469,-0.4960329
15.533927,15.059469,,4.1462846,15.611474228164125,16.470507,0.9991554,155,-0.46045297,1.0527253,3100,58.79050898551941,14.801947,,0.12619483,14.801947,0.11,14.704539,,4.196616,13.95797,14.237713,15.059469,-0.4960371
15.527495,15.059469,,4.0790915,15.265316240223733,14.83198,0.9991554,156,-0.46133676,1.0518453,3120,59.39642262458801,14.782515,,-0.18819985,14.782515,0.11,14.705629,,4.1760354,13.957635,13.905735,15.059469,-0.49612603
15.521106,15.059469,,4.1183906,14.93874375235484,11.575052,0.9991554,157,-0.46156526,1.0524747,3140,60.199822664260864,14.780146,,-0.2128998,14.780146,0.11,14.685957,,4.16004,13.955719,13.656733,15.059469,-0.496149
15.514756,15.059469,,4.0412574,15.188715410911177,13.6209345,0.9991554,158,-0.4617223,1.0529711,3160,60.93869185447693,14.782199,,-0.19102404,14.782199,0.11,14.67949,,4.122607,13.955186,13.871423,15.059469,-0.4961648
15.508448,15.059469,,4.1301355,14.844516859651815,19.250097,0.9991554,159,-0.4621265,1.0541542,3180,61.62700080871582,14.784703,,-0.2517083,14.784703,0.11,14.708511,,4.1668973,13.952655,13.553006,15.059469,-0.49620545
15.502178,15.059469,,4.07899,16.26123496723054,13.593583,0.9991554,160,-0.46250743,1.0551963,3200,62.25879120826721,14.816928,,-0.33769894,14.816928,0.11,14.701825,,4.300182,13.957809,14.777164,15.059469,-0.49624377
15.495947,15.059469,,5.5109425,14.64254946547582,14.544352,0.9991554,161,-0.46403277,1.0612086,3220,62.90462565422058,14.87547,,-0.97292525,14.87547,0.11,14.701133,,5.5109425,13.954476,13.420957,15.059469,-0.4963971
15.489756,15.059469,,4.623503,16.458915928602696,9.2253895,0.9991554,162,-0.46451837,1.0645279,3240,63.53173303604126,14.945186,,-1.1393636,14.945186,0.11,14.667652,,5.843157,13.960465,14.924843,15.059469,-0.49644592
15.483602,15.059469,,4.438034,15.682940239168712,18.084705,0.9991554,163,-0.4647438,1.0667294,3260,64.10642766952515,14.98165,,-1.1233454,14.98165,0.11,14.688952,,5.900172,13.962344,14.266716,15.059469,-0.49646857
15.477486,15.059469,,5.2000203,14.220051301856435,15.2019615,0.9991554,164,-0.4653088,1.0731356,3280,64.77994990348816,15.037877,,-1.2928914,15.037877,0.11,14.692432,,6.3005695,13.956745,13.044363,15.059469,-0.49652535
15.471406,15.059469,,2.3040888,14.821127147854869,14.289373,0.9991554,165,-0.46461952,1.0613364,3300,65.39831900596619,14.870911,,-0.85578364,14.870911,0.11,14.690373,,5.4330416,13.954051,13.512054,15.059469,-0.4964561
15.4653635,15.059469,,4.627156,15.348774570471617,13.137689,0.9991554,166,-0.465084,1.0655937,3320,66.04270958900452,14.928895,,-0.98815393,14.928895,0.11,14.681337,,5.7274847,13.954511,14.030426,15.059469,-0.49650276
15.459358,15.059469,,3.1424248,15.191543499012974,14.825039,0.9991554,167,-0.4646752,1.0608146,3340,66.72191834449768,14.862069,,-0.6890157,14.862069,0.11,14.682538,,5.1957574,13.954009,13.870686,15.059469,-0.4964617
15.453387,15.059469,,1.5102732,16.53073351398413,14.695343,0.9991554,168,-0.46398935,1.0468563,3360,67.45878744125366,14.67903,,-0.2697875,14.67903,0.11,14.682928,,4.491436,13.960028,14.965029,15.059469,-0.49639276
15.447453,15.059469,,3.6550863,14.688680063901295,17.886932,0.9991554,169,-0.46402714,1.0476865,3380,68.32676529884338,14.677763,,-0.17239241,14.677763,0.11,14.702118,,4.430587,13.956835,13.420307,15.059469,-0.49639654
15.441553,15.059469,,2.225883,15.118813408607926,18.134586,0.9991554,170,-0.46320057,1.0392063,3400,69.31548690795898,14.561796,,0.321082,14.561796,0.11,14.722546,,3.7367644,13.955753,13.772827,15.059469,-0.49631345
15.435688,15.059469,,2.8521872,16.07542110518537,16.650927,0.9991554,171,-0.46320057,1.0365937,3420,70.34457731246948,14.535782,,0.42270732,14.535782,0.11,14.734015,,3.6779017,13.9597225,14.634593,15.059469,-0.49631345
15.429857,15.059469,,3.4996758,15.552333566210912,20.132368,0.9991554,172,-0.46316528,1.0381333,3440,71.40295743942261,14.561341,,0.5605242,14.561341,0.11,14.765575,,3.6057365,13.961091,14.19512,15.059469,-0.4963099
15.42406,15.059469,,3.5403614,15.48599366752687,15.528084,0.9991554,173,-0.46358168,1.0399148,3460,72.29845571517944,14.58665,,0.4664928,14.58665,0.11,14.770166,,3.8234282,13.962253,14.162162,15.059469,-0.49635178
15.418297,15.059469,,2.9617863,15.579205785249844,19.555235,0.9991554,174,-0.46358168,1.0384493,3480,73.27750182151794,14.5697565,,0.58243835,14.5697565,0.11,14.797857,,3.7623785,13.96378,14.228246,15.059469,-0.49635178
15.412566,15.059469,,3.4160342,15.101169454031687,15.105262,0.9991554,175,-0.46357965,1.0398623,3500,74.14566946029663,14.584947,,0.6733449,14.584947,0.11,14.799798,,3.7025366,13.962734,13.780855,15.059469,-0.49635157
15.406868,15.059469,,3.6706553,15.389011179175613,14.035189,0.9991554,176,-0.46411583,1.042553,3520,75.01769590377808,14.619744,,0.5161591,14.619744,0.11,14.795646,,4.020449,13.9631405,14.034115,15.059469,-0.49640545
15.401202,15.059469,,3.7227182,16.45925215640514,13.317013,0.9991554,177,-0.4646255,1.0453483,3540,75.82306408882141,14.676072,,0.36570954,14.676072,0.11,14.787498,,4.3239427,13.968833,14.970692,15.059469,-0.49645668
15.395568,15.059469,,3.8249671,15.84888428691461,13.366331,0.9991554,178,-0.4650582,1.0485119,3560,76.8375973701477,14.726872,,0.24973552,14.726872,0.11,14.779733,,4.569651,13.97131,14.409362,15.059469,-0.49650016
15.389966,15.059469,,1.9735829,15.665761265573035,13.001332,0.9991554,179,-0.4644725,1.0409098,3580,77.70933890342712,14.623759,,0.58853245,14.623759,0.11,14.770033,,4.0524073,13.972419,14.169792,15.059469,-0.4964413
15.384395,15.059469,,4.1360674,14.86470532082542,15.384744,0.9991554,180,-0.46522242,1.045808,3600,78.59100103378296,14.679748,,0.3414634,14.679748,0.11,14.773643,,4.5280833,13.970347,13.599736,15.059469,-0.49651667
15.378855,15.059469,,2.408163,15.431495229833677,16.622803,0.9991554,181,-0.46522242,1.0415254,3620,79.37985825538635,14.620328,,0.43627113,14.620328,0.11,14.784079,,4.44151,13.97088,14.066721,15.059469,-0.49651667
15.373345,15.059469,,2.769575,14.93452070136939,13.37093,0.9991554,182,-0.46448013,1.039786,3640,80.1279845237732,14.593419,,0.8428132,14.593419,0.11,14.776509,,3.8412306,13.969005,13.629582,15.059469,-0.49644208
15.367866,15.059469,,4.5241423,15.705832602529021,16.382265,0.9991554,183,-0.46566722,1.0460887,3660,80.95425844192505,14.684445,,0.4079498,14.684445,0.11,14.785473,,4.616053,13.97101,14.336041,15.059469,-0.49656138
15.362416,15.059469,,3.2098112,14.768235296668754,13.286125,0.9991554,184,-0.4656366,1.0464436,3680,81.87510371208191,14.68077,,0.49800318,14.68077,0.11,14.777543,,4.5048285,13.968577,13.523308,15.059469,-0.49655828
15.356996,15.059469,,11.087421,15.749825948582831,16.037172,0.9991554,185,-0.46917272,1.0678688,3700,82.63018465042114,14.993924,,-1.0555063,14.993924,0.11,14.784571,,11.087421,13.970672,14.356169,15.059469,-0.4969134
15.351605,15.059469,,4.1426954,15.668855868207666,15.202303,0.9991554,186,-0.46895716,1.0677928,3720,83.38484072685242,14.996969,,-0.8563583,14.996969,0.11,14.787136,,10.0535345,13.972283,14.270619,15.059469,-0.49689177
15.346243,15.059469,,6.0397277,14.836550853999126,17.861055,0.9991554,187,-0.46969026,1.0771829,3740,84.14164853096008,15.116229,,-1.1009463,15.116229,0.11,14.803894,,11.157833,13.970249,13.591598,15.059469,-0.49696535
15.34091,15.059469,,2.842664,15.188926290892672,14.597142,0.9991554,188,-0.46898168,1.0698607,3760,84.88080596923828,15.00961,,-0.6714899,15.00961,0.11,14.803155,,9.14472,13.969766,13.879528,15.059469,-0.4968942
15.335605,15.059469,,2.3179142,15.458547306399929,16.349075,0.9991554,189,-0.46824974,1.0618078,3780,85.69731950759888,14.896849,,-0.23342286,14.896849,0.11,14.811665,,7.4994497,13.970489,14.10623,15.059469,-0.49682075
15.330328,15.059469,,1.933453,14.928916538686027,14.530352,0.9991554,190,-0.46750984,1.0533599,3800,86.42268443107605,14.77409,,0.18694443,14.77409,0.11,14.810475,,6.1609654,13.96857,13.605819,15.059469,-0.49674645
15.325078,15.059469,,6.0424066,15.26944199535029,14.184079,0.9991554,191,-0.46901366,1.0645157,3820,87.19104051589966,14.92968,,-0.42382604,14.92968,0.11,14.807444,,8.30945,13.968525,13.959952,15.059469,-0.49689743
15.319857,15.059469,,9.437345,15.044599927158439,15.86739,0.9991554,192,-0.4714407,1.0855943,3840,87.99597954750061,15.21846,,-1.4963027,15.21846,0.11,14.813263,,12.944276,13.967445,13.761424,15.059469,-0.49714097
15.314661,15.059469,,4.854428,15.258346594822726,18.102432,0.9991554,193,-0.47118565,1.085881,3860,88.69174885749817,15.218982,,-1.2612015,15.218982,0.11,14.830695,,11.620295,13.967154,13.911272,15.059469,-0.4971154
15.309493,15.059469,,5.245,15.566548158065467,14.4966955,0.9991554,194,-0.4712671,1.0892136,3880,89.41617393493652,15.2707405,,-1.2111644,15.2707405,0.11,14.829369,,11.187604,13.9683695,14.203167,15.059469,-0.49712357
15.304352,15.059469,,1.0685384,15.487771556977478,19.32956,0.9991554,195,-0.4703756,1.071798,3900,90.13063335418701,15.025598,,-0.67748356,15.025598,0.11,14.852857,,8.956666,13.969023,14.095574,15.059469,-0.49703413
15.299237,15.059469,,4.637825,15.127177022780685,15.737512,0.9991554,196,-0.47048467,1.0752579,3920,91.1321964263916,15.070178,,-0.6375845,15.070178,0.11,14.857701,,8.793368,13.968408,13.848354,15.059469,-0.49704507
15.294148,15.059469,,11.949575,14.916555246851923,9.998007,0.9991554,197,-0.47326168,1.1035744,3940,92.15935063362122,15.448938,,-1.9276301,15.448938,0.11,14.833375,,14.028305,13.966672,13.6265335,15.059469,-0.49732363
15.289084,15.059469,,4.691805,14.940946992803193,14.198803,0.9991554,198,-0.47271338,1.0997529,3960,93.00370335578918,15.387117,,-1.564881,15.387117,0.11,14.830634,,11.982098,13.964992,13.633851,15.059469,-0.49726865
15.284047,15.059469,,5.601198,15.117370950703563,10.848915,0.9991554,199,-0.47271338,1.102823,3980,94.0492775440216,15.426399,,-1.4938419,15.426399,0.11,14.811074,,11.355419,13.964415,13.850423,15.059469,-0.49726865
15.279035,15.059469,,2.245627,14.48825305715547,15.080373,0.9991554,200,-0.47189105,1.0899094,4000,95.14756393432617,15.238665,,-1.0079606,15.238665,0.11,14.812888,,9.326169,13.96082,13.245611,15.059469,-0.49718615
15.274047,15.059469,,7.3764954,15.162809197754289,15.5275,0.9991554,201,-0.47284955,1.1032394,4020,96.12774896621704,15.419629,,-1.3796344,15.419629,0.11,14.816849,,10.614578,13.960216,13.839161,15.059469,-0.4972823
15.269084,15.059469,,2.6903794,15.592886150758309,14.62039,0.9991554,202,-0.4721917,1.0933472,4040,97.00918912887573,15.285713,,-0.97785604,15.285713,0.11,14.816341,,9.025192,13.961588,14.237194,15.059469,-0.4972163
15.264146,15.059469,,0.92572594,15.110053208080716,15.086708,0.9991554,203,-0.4714799,1.0769883,4060,97.85170722007751,15.057533,,-0.5628468,15.057533,0.11,14.818092,,7.6240315,13.960733,13.788122,15.059469,-0.4971449
15.259232,15.059469,,6.767736,15.43794101868328,11.930229,0.9991554,204,-0.47260746,1.0891415,4080,98.87895226478577,15.229693,,-1.0260984,15.229693,0.11,14.80428,,9.051379,13.961321,14.080699,15.059469,-0.49725804
15.254342,15.059469,,14.252331,14.564593485448052,13.287941,0.9991554,205,-0.47543252,1.1236429,4100,99.8848786354065,15.670314,,-2.340572,15.670314,0.11,14.797277,,14.252331,13.9583845,13.359354,15.059469,-0.49754128
15.2494755,15.059469,,3.4197145,15.111743071002335,16.023129,0.9991554,206,-0.47456065,1.1101118,4120,100.82597327232361,15.485001,,-1.8066255,15.485001,0.11,14.803766,,11.792936,13.95769,13.815388,15.059469,-0.4974539
15.244633,15.059469,,0.95647526,16.010782632041042,14.78793,0.9991554,207,-0.47366807,1.0890373,4140,101.71180939674377,15.19923,,-1.2890576,15.19923,0.11,14.804171,,9.742176,13.960772,14.595456,15.059469,-0.4973644
15.239814,15.059469,,1.6939566,15.20280024903707,3.0027766,0.9991554,208,-0.47271946,1.0750905,4160,102.7609875202179,15.009467,,-0.81298214,15.009467,0.11,14.747819,,7.9657526,13.960293,13.861306,15.059469,-0.49726927
15.235018,15.059469,,3.8101132,15.775292209224565,13.168294,0.9991554,209,-0.47251448,1.0744948,4180,103.63557863235474,15.010271,,-0.6436181,15.010271,0.11,14.740587,,7.435449,13.962242,14.367721,15.059469,-0.4972487
15.230244,15.059469,,2.445706,16.090295463896975,14.2000265,0.9991554,210,-0.4718573,1.068015,4200,104.38551497459412,14.931117,,-0.2656765,14.931117,0.11,14.7383375,,6.4029455,13.965421,14.629611,15.059469,-0.4971828
15.225493,15.059469,,2.2219,15.099594555284526,16.363491,0.9991554,211,-0.47114187,1.0618798,4220,105.15087270736694,14.847108,,0.13944204,14.847108,0.11,14.746332,,5.448873,13.964473,13.765399,15.059469,-0.497111
15.220765,15.059469,,3.706207,14.80472307099507,17.245686,0.9991554,212,-0.47119358,1.0642893,4240,105.9588303565979,14.873512,,0.20329411,14.873512,0.11,14.758389,,5.3907976,13.962544,13.555761,15.059469,-0.4971162
15.21606,15.059469,,8.0039835,15.620854742892309,3.6091256,0.9991554,213,-0.47373065,1.0795325,4260,106.80214738845825,15.0840645,,-0.93366855,15.0840645,0.11,14.706323,,8.298119,13.963723,14.213603,15.059469,-0.49737066
15.211375,15.059469,,15.885543,15.449772742728207,16.364614,0.9991554,214,-0.47774252,1.1136434,4280,107.6729736328125,15.56389,,-2.8261366,15.56389,0.11,14.71441,,15.885543,13.964424,14.113554,15.059469,-0.49777278
15.206714,15.059469,,4.395651,15.532312629573326,12.472412,0.9991554,215,-0.47664037,1.1021591,4300,108.45677018165588,15.407304,,-2.186228,15.407304,0.11,14.704443,,12.673155,13.965325,14.158469,15.059469,-0.49766237
15.202073,15.059469,,2.6282246,15.987664498664637,13.176136,0.9991554,216,-0.47542363,1.0881814,4320,109.45235252380371,15.219924,,-1.5104359,15.219924,0.11,14.697789,,9.934153,13.968042,14.552179,15.059469,-0.4975404
15.197454,15.059469,,0.9877984,16.42862957570266,12.554387,0.9991554,217,-0.47422203,1.0711797,4340,110.46078062057495,14.988065,,-0.87311137,14.988065,0.11,14.688277,,7.77903,13.972022,14.831554,15.059469,-0.49741995
15.192857,15.059469,,6.086477,14.978447381715753,15.21107,0.9991554,218,-0.4750458,1.079849,4360,111.6963062286377,15.099789,,-1.1804081,15.099789,0.11,14.690971,,8.692614,13.970733,13.690928,15.059469,-0.49750254
15.18828,15.059469,,0.5068169,16.105891633899972,16.78221,0.9991554,219,-0.47408307,1.0626113,4380,112.7244622707367,14.863236,,-0.64970595,14.863236,0.11,14.70085,,7.111192,13.97372,14.624863,15.059469,-0.497406
15.183724,15.059469,,1.956311,14.957840659222414,14.833756,0.9991554,220,-0.47288918,1.0543517,4400,113.6788318157196,14.7491045,,-0.033011418,14.7491045,0.11,14.701709,,5.552767,13.972215,13.642706,15.059469,-0.4972863
15.179189,15.059469,,7.2370777,14.808299721868979,14.436094,0.9991554,221,-0.47523987,1.0677274,4420,114.69470024108887,14.915841,,-1.0407349,14.915841,0.11,14.70073,,8.268677,13.970326,13.554911,15.059469,-0.49752197
15.174674,15.059469,,3.134039,15.75031121615289,17.603058,0.9991554,222,-0.474461,1.0632763,4440,115.51195573806763,14.863057,,-0.5877458,14.863057,0.11,14.714076,,7.0155,13.972119,14.368567,15.059469,-0.49744388
15.17018,15.059469,,3.8633249,15.464414029220672,20.189465,0.9991554,223,-0.4742495,1.0640173,4460,116.21039366722107,14.877307,,-0.39141423,14.877307,0.11,14.738887,,6.5830655,13.972785,14.120572,15.059469,-0.4974227
