ReturnStepMax,IWNorm1,TimeElapsed,SqrtESSClassic,TimestepsSoFar,IWMin,LQGsigma,IWMax,MISE,Bound,target_sum_log_mean,URet,DenMISEMeanLog,ReturnMax,IWNorm2,ExplorationBonus,Iteration,IWFirstEpisode,ReturnMean,LQGmu01,IWMean,DenMISELogLast,ReturnAbsMax,LQGmu1,ReturnMin,ReturnLastEpisode,DenMISELogFirst,IWLastEpisode
0.55877954,1.0042634,0.04462027549743652,1.0,20,,0.11,1.0042634,9.420896,28.182697,12.849516,10.303278693899255,12.845262,9.380901,1.0042634,18.761803,1,1.0042634,9.380901,0.001010101,1.0042634,12.845262,9.380901,0.01010101,,9.380901,12.845262,1.0042634
0.55877954,26.692335,1.6259689331054688,1.0004599,40,,0.11,26.680061,123.44896,142.20213,13.243401,10.166394052361602,13.801557,9.380901,26.680063,18.753178,2,0.012274523,9.315305,0.0030303032,13.346168,14.755722,9.380901,0.030303031,,9.249708,12.847391,26.680061
0.55877954,5.803327,2.318155527114868,1.4177965,60,,0.11,2.9942307,17.828402,31.061474,15.828861,10.085677680633932,16.454817,9.380901,4.0932016,13.233071,3,0.018299472,9.271588,0.0030303032,1.9344424,19.903095,9.380901,0.030303031,,9.184156,12.448045,2.9942307
