LQGmu1,DenMISELogLast,MISE,IWMax,TimestepsSoFar,Iteration,LQGmu01,IWMin,URet,IWLastEpisode,ReturnMax,ReturnMin,IWMean,IWFirstEpisode,target_sum_log_mean,LQGsigma,Bound,ReturnAbsMax,ReturnStepMax,DenMISELogFirst,TimeElapsed,ReturnLastEpisode,ReturnMean,DenMISEMeanLog
-0.19802578,19.173218,17.228254,3.395303,2220,111,-0.020064998,,18.00628844163418,0.008953475,16.844772,,1.0389639,5.1453827e-11,10.086384,0.11,17.228254,16.844772,0.9999951,17.199848,32.07199168205261,16.276005,16.277405,15.253039
-0.19802578,10.5674,16.975462,3.3242097,2240,112,-0.020064998,,18.056106153325768,1.0577669,16.844772,,1.0238892,5.191736e-11,10.09118,0.11,16.975462,16.844772,0.999996,17.19088,32.454734086990356,16.310335,16.277699,15.21148
-0.1973248,13.612241,17.013842,3.062163,2260,113,-0.019992078,,18.424127916917985,2.830801,16.844772,,1.0262171,7.485417e-11,10.238355,0.11,17.013842,16.844772,0.999996,17.18199,32.85246133804321,16.66263,16.281105,15.1974745
-0.19705506,10.821446,17.009893,2.9541388,2280,114,-0.019964026,,18.434005404978706,2.5582328,16.844772,,1.0259129,8.6591054e-11,10.292062,0.11,17.009893,16.844772,0.999996,17.17318,33.33050036430359,16.672138,16.284534,15.159257
-0.19735222,15.082778,17.033941,2.962874,2300,115,-0.01999493,,18.55647148539462,2.6967912,16.844772,,1.0270258,7.512536e-11,10.298259,0.11,17.033941,16.844772,0.999996,17.164446,33.80733799934387,16.791601,16.288944,15.158757
-0.19735222,7.91181,16.951576,2.9135718,2320,116,-0.01999493,,18.219810782838803,1.9730841,16.844772,,1.0221868,7.5778724e-11,10.283545,0.11,16.951576,16.844772,0.999996,17.155788,34.384100914001465,16.474047,16.29054,15.096458
-0.19973189,16.78424,17.038847,3.6316884,2340,117,-0.020242563,,18.630859050159206,3.6316884,16.863039,,1.0265257,2.256292e-11,9.994253,0.11,17.038847,16.863039,0.999996,17.147203,34.880427837371826,16.863039,16.295433,15.111019
-0.20012505,9.129593,17.07399,3.694787,2360,118,-0.0202835,,18.352346657291307,2.8265605,16.863039,,1.0285801,1.856138e-11,9.936398,0.11,17.07399,16.863039,0.999996,17.138693,35.487778425216675,16.597942,16.297997,15.060497
-0.20000744,19.863056,17.07954,3.5708725,2380,119,-0.020271257,,18.6986935606202,2.5440416,16.929346,,1.0285395,1.9896142e-11,10.045284,0.11,17.07954,16.929346,0.999996,17.130255,36.1621413230896,16.929346,16.303303,15.101039
-0.20008503,18.797594,17.097103,3.52311,2400,120,-0.020279333,,18.390561423275017,2.641064,16.929346,,1.0295701,1.9272235e-11,10.114794,0.11,17.097103,16.929346,0.999996,17.121885,36.704617977142334,16.630241,16.306026,15.13203
-0.20008503,16.685394,17.01681,3.4511468,2420,121,-0.020279333,,18.222397847700805,1.9211236,16.929346,,1.0248785,1.9432839e-11,10.174492,0.11,17.01681,16.929346,0.999996,17.113586,37.192890644073486,16.478203,16.30745,15.14506
-0.19781058,14.861478,16.969955,2.6927638,2440,122,-0.020042613,,18.351356926143083,2.0343153,16.929346,,1.0225605,6.311618e-11,10.545216,0.11,16.969955,16.929346,0.999996,17.105356,37.66700720787048,16.593811,16.309797,15.14289
-0.19980514,13.802643,17.03585,3.2455235,2460,123,-0.020250188,,18.439556238569526,2.9955215,16.929346,,1.0260136,2.2837551e-11,10.296742,0.11,17.03585,16.929346,0.999996,17.097193,38.434335470199585,16.678728,16.312796,15.1321335
-0.20022297,9.554996,17.066204,3.323414,2480,124,-0.020293694,,18.539026764490554,2.5959432,16.929346,,1.0275528,1.8538629e-11,10.238411,0.11,17.066204,16.929346,0.999996,17.089096,39.17283749580383,16.777433,16.316544,15.08732
-0.20056789,13.83038,17.095703,3.3759756,2500,125,-0.020329617,,18.340816351152217,2.6156647,16.929346,,1.0292945,1.561961e-11,10.2253895,0.11,17.095703,16.929346,0.999996,17.081064,39.97250413894653,16.59318,16.318756,15.077441
-0.20409566,17.11856,17.250782,4.6276236,2520,126,-0.0206973,,18.65090710970527,4.0419784,16.929346,,1.0373746,2.4492834e-12,9.773165,0.11,17.250782,16.929346,0.999996,17.073095,40.577422857284546,16.881445,16.323223,15.093829
-0.20189208,11.332603,17.09749,3.663329,2540,127,-0.020467564,,18.196058255094936,1.4929898,16.929346,,1.0288569,7.937161e-12,10.11195,0.11,17.09749,16.929346,0.999996,17.065191,41.132193088531494,16.450275,16.324223,15.064458
-0.2038416,13.367578,17.189058,4.3064895,2560,128,-0.0206708,,18.278578738849035,3.2720172,16.929346,,1.0340579,2.8494782e-12,9.862452,0.11,17.189058,16.929346,0.999996,17.057348,41.65242290496826,16.526001,16.325798,15.051384
-0.21174085,14.045028,17.460516,8.098282,2580,129,-0.02149601,,18.600883997289912,6.139926,16.929346,,1.0478877,3.794613e-14,8.676504,0.11,17.460516,16.929346,0.999996,17.049564,42.24174404144287,16.83507,16.329746,15.043801
-0.20745611,6.956302,17.344168,5.464844,2600,130,-0.021048047,,18.587644392686606,2.3839135,16.929346,,1.0419685,4.111002e-13,9.349423,0.11,17.344168,16.929346,0.999996,17.041843,42.75583052635193,16.825737,16.333563,14.981884
-0.2089311,17.859224,17.431343,5.9666533,2620,131,-0.02120216,,18.58681984611152,3.541665,16.929346,,1.0465938,1.8426051e-13,9.196594,0.11,17.431343,16.929346,0.999996,17.03418,43.408321142196655,16.819134,16.337269,15.004116
-0.2089311,14.703819,17.328753,5.750291,2640,132,-0.02120216,,18.11744807070031,2.1365972,16.929346,,1.0407652,1.8566672e-13,9.244067,0.11,17.328753,16.929346,0.999996,17.026575,43.90852475166321,16.37605,16.337563,15.002139
-0.20782262,15.871849,17.415083,5.0701437,2660,133,-0.021086333,,18.44347742907622,3.359051,16.929346,,1.0462515,3.4415334e-13,9.471742,0.11,17.415083,16.929346,0.999996,17.019028,44.41298222541809,16.678864,16.34013,15.008932
-0.20644453,12.585254,17.354372,4.379842,2680,134,-0.020942409,,18.3345717052919,2.1880975,16.929346,,1.0430657,7.352315e-13,9.704696,0.11,17.354372,16.929346,0.999996,17.011538,44.93021821975708,16.580145,16.34192,14.991143
-0.20644453,19.164034,17.194681,4.27287,2700,135,-0.020942409,,18.413815005942855,1.2172198,16.929346,,1.0334946,7.407182e-13,9.77622,0.11,17.194681,16.929346,0.999996,17.004103,45.48212003707886,16.656126,16.344248,15.02233
-0.20644453,18.630615,17.211756,4.1724563,2720,136,-0.020942409,,18.733461995347614,2.5342875,16.96181,,1.0341926,7.462031e-13,9.848164,0.11,17.211756,16.96181,0.999996,16.996723,46.0151789188385,16.96181,16.34879,15.049068
-0.20291843,17.816479,17.11679,2.9726524,2740,137,-0.020574538,,18.371211426227358,1.4897939,16.96181,,1.02939,4.9813413e-12,10.40058,0.11,17.11679,16.96181,0.999996,16.989397,46.52479338645935,16.61472,16.35073,15.069482
-0.20204471,13.149209,17.086105,2.6988363,2760,138,-0.020483473,,18.33020078769692,1.9384619,16.96181,,1.0278115,7.9590215e-12,10.541881,0.11,17.086105,16.96181,0.999996,16.982124,47.048014879226685,16.574783,16.352354,15.055749
-0.20191367,14.974869,17.086735,2.6331067,2780,139,-0.020469818,,18.39467105749069,2.1239483,16.96181,,1.0278858,8.588963e-12,10.5964155,0.11,17.086735,16.96181,0.999996,16.974903,47.60968232154846,16.632883,16.35437,15.055337
-0.20121282,13.421255,17.064371,2.4379492,2800,140,-0.020396795,,18.3561259209578,1.9215267,16.96181,,1.0267284,1.2494174e-11,10.71198,0.11,17.064371,16.96181,0.999996,16.967735,48.27830171585083,16.602894,16.356146,15.043838
-0.20031048,16.19013,17.023376,2.2613497,2820,141,-0.020302808,,18.390938137217418,1.7327361,16.96181,,1.0244621,2.0143307e-11,10.869068,0.11,17.023376,16.96181,0.999996,16.960617,48.8277473449707,16.632504,16.358107,15.052129
-0.20031048,17.525352,16.929533,2.2414398,2840,142,-0.020302808,,18.229864340517217,1.222238,16.96181,,1.0188924,2.0286158e-11,10.9173565,0.11,16.929533,16.96181,0.999996,16.95355,49.524062633514404,16.48212,16.35898,15.069692
-0.1985834,11.161724,16.93751,2.065189,2860,143,-0.02012302,,18.30586952901832,1.9786958,16.96181,,1.0198045,4.9829783e-11,11.135472,0.11,16.93751,16.96181,0.999996,16.946533,50.093281745910645,16.554096,16.360344,15.04247
-0.1994522,15.071655,16.951817,2.1102092,2880,144,-0.020213446,,18.377282417155975,2.1044755,16.96181,,1.0204751,3.208832e-11,11.063082,0.11,16.951817,16.96181,0.999996,16.939564,50.67713499069214,16.619553,16.362144,15.042789
-0.20078474,16.766747,16.977331,2.2640383,2900,145,-0.020352202,,18.587450911148007,2.2330441,16.96181,,1.0215347,1.6182855e-11,10.944917,0.11,16.977331,16.96181,0.999996,16.932644,51.35109901428223,16.824993,16.365337,15.054795
-0.20075098,16.10238,16.98615,2.2387545,2920,146,-0.020348685,,18.64385916864302,2.01096,16.96181,,1.02187,1.6583944e-11,10.98917,0.11,16.98615,16.96181,0.999996,16.925772,52.01029348373413,16.87511,16.368828,15.062097
-0.19971548,17.802029,16.851418,2.0878613,2940,147,-0.020240854,,18.183247978593897,0.8050351,16.96181,,1.0140632,2.8589905e-11,11.158864,0.11,16.851418,16.96181,0.999996,16.918945,52.624775409698486,16.433632,16.369268,15.080862
-0.19939558,15.829226,16.851582,2.0383818,2960,148,-0.02020755,,18.39844938498157,1.8996329,16.96181,,1.0141348,3.3958218e-11,11.232742,0.11,16.851582,16.96181,0.999996,16.912165,53.275463342666626,16.63789,16.371084,15.085994
-0.19946127,17.27702,16.861794,2.03126,2980,149,-0.020214388,,18.432274436234493,1.967965,16.96181,,1.0146943,3.3047988e-11,11.270122,0.11,16.861794,16.96181,0.999996,16.905432,53.95823884010315,16.674686,16.373123,15.100773
-0.20114577,5.5029855,16.889465,2.2430158,3000,150,-0.020389805,,18.631928968671055,2.228229,16.96181,,1.0157745,1.38645475e-11,11.03653,0.11,16.889465,16.96181,0.999996,16.898743,54.56191658973694,16.866714,16.376413,15.036867
-0.200917,10.9439335,16.891266,2.1859221,3020,151,-0.02036598,,18.334875460045904,1.9221609,16.96181,,1.0159831,1.572858e-11,11.067589,0.11,16.891266,16.96181,0.999996,16.892097,55.184412240982056,16.577744,16.377745,15.009847
-0.19973533,15.778481,16.808363,2.0149548,3040,152,-0.020242922,,18.448085927870284,1.1650149,16.96181,,1.0112422,2.926008e-11,11.237922,0.11,16.808363,16.96181,0.999996,16.885498,55.81945061683655,16.694866,16.379831,15.014989
-0.20119949,10.101805,16.834486,2.205913,3060,153,-0.020395404,,18.36129439783617,2.1848009,16.96181,,1.0125046,1.374978e-11,11.064047,0.11,16.834486,16.96181,0.999996,16.87894,56.45353055000305,16.608088,16.381323,14.982931
-0.20045522,12.617738,16.821373,2.0742092,3080,154,-0.02031788,,18.559775164091835,1.733012,16.96181,,1.0117724,2.0405604e-11,11.164713,0.11,16.821373,16.96181,0.999996,16.872425,57.04929780960083,16.797945,16.38403,14.967637
-0.20045522,17.259644,16.831348,2.059933,3100,155,-0.02031788,,18.42383554323719,1.9201052,16.96181,,1.012348,2.0538092e-11,11.208244,0.11,16.831348,16.96181,0.999996,16.865953,57.72820568084717,16.667082,16.385855,14.982482
-0.2002512,15.53608,16.832438,2.0208302,3120,156,-0.020296639,,18.319583004720847,1.8409047,16.96181,,1.012509,2.2982933e-11,11.263229,0.11,16.832438,16.96181,0.999996,16.859522,58.31415057182312,16.56172,16.386982,14.986092
-0.2007843,12.283557,16.850573,2.0750203,3140,157,-0.020352155,,18.495908679306005,1.986874,16.96181,,1.0134121,1.752633e-11,11.213291,0.11,16.850573,16.96181,0.999996,16.853132,58.92539644241333,16.731567,16.389175,14.968943
-0.20121028,14.341488,16.867386,2.1347842,3160,158,-0.020396529,,18.49266284288719,1.974752,16.96181,,1.0142639,1.4119191e-11,11.188682,0.11,16.867386,16.96181,0.999996,16.846783,59.54007053375244,16.72893,16.391327,14.965038
-0.2014931,19.977404,16.881578,2.1784883,3180,159,-0.020425992,,18.361953611134567,1.9629679,16.96181,,1.0150855,1.2252655e-11,11.215863,0.11,16.881578,16.96181,0.9999985,16.840473,60.166337728500366,16.602936,16.392658,14.996637
-0.20163766,14.314038,16.892,2.1928875,3200,160,-0.020441057,,18.291416136151028,1.9300042,16.96181,,1.0157514,1.14292725e-11,11.22285,0.11,16.892,16.96181,0.9999985,16.834204,60.80657887458801,16.545668,16.393614,14.99245
-0.20294435,15.222071,16.932987,2.4637246,3220,161,-0.020577246,,18.70493524348544,2.2677207,16.96181,,1.0176977,5.7740718e-12,11.102499,0.11,16.932987,16.96181,0.9999985,16.827974,61.46420907974243,16.93198,16.396957,14.993956
-0.20178428,10.512036,16.876059,2.187849,3240,162,-0.020456333,,18.173696378732622,1.3481815,16.96181,,1.0146437,1.0714714e-11,11.233071,0.11,16.876059,16.96181,0.9999985,16.821781,62.07024645805359,16.434109,16.397186,14.966384
-0.20126261,19.095507,16.86305,2.0654685,3260,163,-0.02040198,,18.283308036542486,1.6839833,16.96181,,1.0140488,1.4172695e-11,11.342815,0.11,16.86305,16.96181,0.9999985,16.815628,62.77684164047241,16.530895,16.398008,14.991791
-0.20224768,16.107166,16.891985,2.2555084,3280,164,-0.020504626,,18.65984797673523,2.0809457,16.96181,,1.0153794,8.499607e-12,11.266216,0.11,16.891985,16.96181,0.9999985,16.809511,63.46544051170349,16.88959,16.401005,14.998663
-0.20160721,14.566329,16.871958,2.1055915,3300,165,-0.020437885,,18.241679660286042,1.6165315,16.96181,,1.0144191,1.1976358e-11,11.3603735,0.11,16.871958,16.96181,0.9999985,16.803432,64.07407927513123,16.486626,16.401524,14.996121
-0.20112757,14.133226,16.863117,1.9983289,3320,166,-0.020387914,,18.556741340538373,1.6644945,16.96181,,1.013907,1.548999e-11,11.432612,0.11,16.863117,16.96181,0.9999985,16.79739,64.74200201034546,16.793503,16.403885,14.990996
-0.20141466,15.325633,16.876146,2.0409846,3340,167,-0.020417823,,18.43812776005765,1.877618,16.96181,,1.0146012,1.3409099e-11,11.4285145,0.11,16.876146,16.96181,0.9999985,16.791384,65.3609082698822,16.6784,16.405529,14.993071
-0.20024817,14.962447,16.807407,1.8641081,3360,168,-0.020296318,,18.0573088148377,1.1248804,16.96181,,1.0108571,2.4790305e-11,11.57481,0.11,16.807407,16.96181,0.9999985,16.785414,65.95644664764404,16.324846,16.40505,14.992961
-0.20006837,18.637648,16.80946,1.834807,3380,169,-0.020277595,,18.398831728654255,1.7266557,16.96181,,1.0110201,2.7377371e-11,11.638725,0.11,16.80946,16.96181,0.9999985,16.77948,66.58443474769592,16.637459,16.406425,15.014579
-0.19937111,18.34995,16.798426,1.7755445,3400,170,-0.020205004,,18.229033317241463,1.6169215,16.96181,,1.0106039,3.9501694e-11,11.753132,0.11,16.798426,16.96181,0.9999985,16.773579,67.2113151550293,16.476551,16.406837,15.034251
-0.19827805,17.409122,16.770525,1.7470673,3420,171,-0.020091247,,18.364469172243126,1.4442332,16.96181,,1.0091783,6.967707e-11,11.898575,0.11,16.770525,16.96181,0.9999985,16.767714,67.89956760406494,16.616692,16.408064,15.048191
-0.19823141,20.836714,16.777506,1.7397567,3440,172,-0.020086393,,18.480682545222162,1.7219429,16.96181,,1.0095476,7.177596e-11,11.958328,0.11,16.777506,16.96181,0.9999985,16.761883,68.69307780265808,16.721405,16.409887,15.081886
-0.19950913,16.319242,16.776966,1.7579207,3460,173,-0.020219374,,18.571543738186413,1.7179308,16.96181,,1.0091184,3.743392e-11,11.858617,0.11,16.776966,16.96181,0.9999985,16.756086,69.54493641853333,16.80985,16.412199,15.089083
-0.19956765,20.101397,16.784174,1.7536927,3480,174,-0.020225463,,18.51613205538991,1.7210169,16.96181,,1.0094646,3.652933e-11,11.903211,0.11,16.784174,16.96181,0.9999985,16.750322,70.23257184028625,16.755024,16.41417,15.117931
-0.1994144,15.808843,16.787832,1.7393718,3500,175,-0.02020951,,18.397786690849912,1.6915951,16.96181,,1.0097163,3.9765215e-11,11.943874,0.11,16.787832,16.96181,0.9999985,16.744593,70.8890585899353,16.637976,16.415447,15.1219225
-0.20065928,14.74988,16.799171,1.8470879,3520,176,-0.020339135,,18.370084994399885,1.846512,16.96181,,1.0101261,2.097007e-11,11.837688,0.11,16.799171,16.96181,0.9999985,16.738894,71.5301616191864,16.615807,16.416586,15.119854
-0.20032284,14.085386,16.799034,1.8013206,3540,177,-0.020304097,,18.317291757751466,1.6648946,16.96181,,1.0102303,2.5124134e-11,11.887268,0.11,16.799034,16.96181,0.9999985,16.733229,72.27609181404114,16.574478,16.417479,15.114057
-0.19973007,14.21789,16.792107,1.7347846,3560,178,-0.020242373,,18.248909796582982,1.5968513,16.96181,,1.0100192,3.4358637e-11,11.961942,0.11,16.792107,16.96181,0.9999985,16.727594,72.91527700424194,16.50061,16.417944,15.109068
-0.19906849,14.479241,16.680853,1.7005172,3580,179,-0.020173507,,17.896224601974193,0.46442315,16.96181,,1.00355,4.8613127e-11,12.036244,0.11,16.680853,16.96181,0.9999985,16.721992,73.6512668132782,16.15966,16.416502,15.105596
-0.20042649,16.22805,16.689857,1.7907627,3600,180,-0.020314889,,18.56199899152773,1.7771794,16.96181,,1.0036814,2.4209666e-11,11.928897,0.11,16.689857,16.96181,0.9999985,16.716421,74.5574779510498,16.79331,16.418596,15.111842
-0.20035653,16.981369,16.69456,1.7754227,3620,181,-0.020307606,,18.36033980332265,1.6724632,16.96181,,1.0040002,2.5246052e-11,11.966592,0.11,16.69456,16.96181,0.9999985,16.71088,75.56010031700134,16.601997,16.41961,15.122181
-0.20012444,13.870685,16.696362,1.7430167,3640,182,-0.020283436,,18.302203606191078,1.6414621,16.96181,,1.0042107,2.8637658e-11,12.002581,0.11,16.696362,16.96181,0.9999985,16.705372,76.50839257240295,16.547453,16.420311,15.115317
-0.20064396,17.182129,16.708647,1.7915587,3660,183,-0.02033754,,18.50382686517723,1.7431647,16.96181,,1.0047643,2.1978792e-11,11.9829445,0.11,16.708647,16.96181,0.9999985,16.699892,77.40823602676392,16.747469,16.4221,15.126625
-0.20110646,13.916183,16.721577,1.8518484,3680,184,-0.020385714,,18.59933822653956,1.7448944,16.96181,,1.005325,1.735978e-11,11.950867,0.11,16.721577,16.96181,0.9999985,16.694443,78.406653881073,16.830517,16.424318,15.120064
-0.20172517,17.086088,16.738087,1.9569603,3700,185,-0.020450173,,18.412031021355194,1.8175031,16.96181,,1.006165,1.2621792e-11,11.920458,0.11,16.738087,16.96181,0.9999985,16.689022,79.41356348991394,16.65728,16.425577,15.130712
-0.20120817,16.168577,16.730288,1.8521451,3720,186,-0.02039631,,18.311513864445903,1.5467696,16.96181,,1.0058597,1.6639646e-11,11.996632,0.11,16.730288,16.96181,0.9999985,16.683632,80.28534817695618,16.560879,16.426306,15.136315
-0.20215316,19.011532,16.752724,2.0189962,3740,187,-0.020494774,,18.64860358334851,1.8799956,16.96181,,1.0068474,1.01866e-11,11.944208,0.11,16.752724,16.96181,0.9999985,16.678268,81.24604868888855,16.879242,16.428726,15.157061
-0.20192964,15.143114,16.752579,1.9657854,3760,188,-0.02047148,,18.433639406711592,1.6156144,16.96181,,1.0068803,1.15196385e-11,11.985862,0.11,16.752579,16.96181,0.9999985,16.672935,82.37830662727356,16.674236,16.430033,15.157016
-0.20192964,16.61717,16.758835,1.9557887,3780,189,-0.02047148,,18.41650611956562,1.6797265,16.96181,,1.0072519,1.1580905e-11,12.01311,0.11,16.758835,16.96181,0.9999985,16.667631,83.43425917625427,16.658882,16.431242,15.164768
-0.20124012,14.809698,16.737694,1.8209869,3800,190,-0.020399638,,18.210414142834203,1.3982165,16.96181,,1.0062277,1.6715768e-11,12.096248,0.11,16.737694,16.96181,0.9999985,16.662354,84.51144647598267,16.457438,16.431381,15.162928
-0.20134264,15.275699,16.744835,1.8313037,3820,191,-0.020410316,,18.543709425852715,1.6544025,16.96181,,1.0065627,1.5925795e-11,12.1057205,0.11,16.744835,16.96181,0.9999985,16.657104,85.49408268928528,16.779085,16.4332,15.163544
-0.2032349,17.089705,16.780037,2.1815777,3840,192,-0.020607533,,18.53922399171049,2.1683733,16.96181,,1.0081505,5.9026065e-12,11.951167,0.11,16.780037,16.96181,0.9999985,16.651882,86.37286520004272,16.773615,16.434975,15.173602
-0.2035033,19.141453,16.792347,2.2227817,3860,193,-0.020635521,,18.2986184573274,1.784363,16.96181,,1.0088913,5.1446443e-12,11.96482,0.11,16.792347,16.96181,0.9999985,16.646688,87.16739416122437,16.542252,16.43553,15.194196
-0.20393534,15.553328,16.809849,2.2981353,3880,194,-0.020680577,,18.397095477077677,1.8458956,16.96181,,1.0098522,4.10808e-12,11.943564,0.11,16.809849,16.96181,0.9999985,16.64152,88.03329205513,16.640583,16.436588,15.196084
-0.2028711,19.258884,16.758139,2.069171,3900,195,-0.020569608,,18.222891585858576,1.0730357,16.96181,,1.0070612,7.2702105e-12,12.085667,0.11,16.758139,16.96181,0.9999985,16.636377,88.89468169212341,16.470974,16.436764,15.216961
-0.20388171,16.633436,16.78769,2.2594526,3920,196,-0.020674981,,18.631469350941323,1.9739876,16.96181,,1.0084715,4.270954e-12,12.013557,0.11,16.78769,16.96181,0.9999985,16.631264,89.85205817222595,16.863504,16.43894,15.2242155
-0.20450537,11.402011,16.810312,2.3757532,3940,197,-0.020740036,,18.4062822483982,1.915352,16.96181,,1.0096904,3.0757831e-12,11.952054,0.11,16.810312,16.96181,0.9999985,16.626175,90.59697127342224,16.64613,16.439993,15.204847
-0.2039097,15.390205,16.792568,2.2353196,3960,198,-0.020677902,,18.29487870704825,1.4410166,16.96181,,1.0088252,4.2505314e-12,12.029809,0.11,16.792568,16.96181,0.9999985,16.62111,91.29544496536255,16.537941,16.440487,15.205827
-0.20632985,11.802003,16.860546,2.7536623,3980,199,-0.020930437,,18.70213095577813,2.6600704,16.96181,,1.0121143,1.1619885e-12,11.791487,0.11,16.860546,16.96181,0.9999985,16.616074,92.0066442489624,16.932869,16.442963,15.188758
-0.2068637,15.108711,16.8837,2.8573818,4000,200,-0.020986179,,18.32490322747158,2.013188,16.96181,,1.0134392,8.737354e-13,11.75683,0.11,16.8837,16.96181,0.9999985,16.611061,92.786376953125,16.56715,16.443583,15.18841
-0.2079784,16.629679,16.930334,3.1087482,4020,201,-0.021102607,,18.38182573126856,2.3622699,16.96181,,1.0160041,4.775363e-13,11.669667,0.11,16.930334,16.96181,0.9999985,16.606073,93.58569312095642,16.620913,16.444466,15.195637
-0.2079784,14.943042,16.941454,3.0766292,4040,202,-0.021102607,,18.481300478544334,1.9067388,16.96181,,1.0166545,4.799121e-13,11.689066,0.11,16.941454,16.96181,0.9999985,16.60111,94.34213018417358,16.722713,16.445843,15.194458
-0.20706657,14.672063,16.898376,2.8217502,4060,203,-0.021007365,,18.30905768687567,1.263546,16.96181,,1.0143477,7.940549e-13,11.798553,0.11,16.898376,16.96181,0.9999985,16.596172,95.12777304649353,16.554722,16.446379,15.191957
-0.20622161,13.466286,16.865538,2.6018248,4080,204,-0.02091914,,18.39628016166621,1.3182137,16.96181,,1.0126035,1.2631708e-12,11.892882,0.11,16.865538,16.96181,0.9999985,16.591257,95.83925104141235,16.638958,16.447323,15.183559
-0.20750205,14.703974,16.91436,2.8787053,4100,205,-0.021052849,,18.727185347692654,2.3128664,16.96181,,1.0150336,6.321901e-13,11.781969,0.11,16.91436,16.96181,0.9999985,16.586369,96.62463665008545,16.95785,16.449814,15.1812725
-0.20678349,17.012312,16.886683,2.684687,4120,206,-0.020977803,,18.507986731163573,1.3735571,16.96181,,1.013534,9.401154e-13,11.881073,0.11,16.886683,16.96181,0.9999985,16.581501,97.32870697975159,16.74423,16.451242,15.190226
-0.20568442,14.574756,16.837196,2.421839,4140,207,-0.020863065,,18.39223279694402,1.0844157,16.96181,,1.0108538,1.7141006e-12,12.002163,0.11,16.837196,16.96181,0.9999985,16.576658,98.16142320632935,16.640734,16.452158,15.18731
-0.20510013,3.0893276,16.820454,2.2846391,4160,208,-0.020802086,,18.253340218309734,1.428616,16.96181,,1.0100671,2.3599317e-12,12.017034,0.11,16.820454,16.96181,0.9999985,16.57184,98.95494294166565,16.499613,16.452385,15.129191
-0.2047853,14.064934,16.81607,2.2078662,4180,209,-0.020769235,,18.297243945747777,1.5484773,16.96181,,1.0099378,2.808353e-12,12.058661,0.11,16.81607,16.96181,0.9999985,16.567043,100.02827286720276,16.545933,16.452833,15.12414
-0.20366073,15.199059,16.764097,1.9825301,4200,210,-0.02065194,,18.25092018730662,0.9673015,16.96181,,1.0071383,5.1478734e-12,12.177319,0.11,16.764097,16.96181,0.9999985,16.562271,100.88294291496277,16.504257,16.45308,15.124538
-0.20276415,16.946585,16.73829,1.815819,4220,211,-0.020558458,,18.27192932943365,1.2428524,16.96181,,1.0058589,8.3248825e-12,12.281604,0.11,16.73829,16.96181,0.9999985,16.55752,101.621906042099,16.515581,16.453375,15.133202
-0.20454592,17.980827,16.769867,2.1304646,4240,212,-0.020744266,,18.57163726516446,2.0443156,16.96181,,1.0072314,3.2388371e-12,12.150056,0.11,16.769867,16.96181,0.9999985,16.552792,102.4227204322815,16.80488,16.455032,15.146656
-0.20454592,4.7213607,16.774054,2.1192179,4260,213,-0.020744266,,18.215030260885218,1.6265763,16.96181,,1.0075756,3.2541131e-12,12.117462,0.11,16.774054,16.96181,0.9999985,16.548086,103.21167469024658,16.464836,16.455078,15.097739
-0.20429279,18.16643,16.772863,2.060589,4280,214,-0.02071786,,18.529845188899703,1.5233121,16.96181,,1.0075228,3.74389e-12,12.170821,0.11,16.772863,16.96181,0.9999985,16.543402,104.02422070503235,16.769255,16.456547,15.112106
-0.20379059,13.870734,16.76325,1.9588612,4300,215,-0.02066548,,18.326412579287087,1.4243546,16.96181,,1.0071069,4.918182e-12,12.2256,0.11,16.76325,16.96181,0.9999985,16.53874,104.85269141197205,16.57046,16.457077,15.106362
-0.20293625,13.873961,16.74419,1.8020697,4320,216,-0.020576397,,18.25972930884929,1.3021865,16.96181,,1.0062245,7.78008e-12,12.309765,0.11,16.74419,16.96181,0.9999985,16.5341,105.6453127861023,16.512747,16.457335,15.100683
-0.20225304,13.53407,16.652954,1.6844041,4340,217,-0.020505184,,17.742324043646686,0.33176047,16.96181,,1.00097,1.1214668e-11,12.369177,0.11,16.652954,16.96181,0.9999985,16.52948,106.44007873535156,16.023222,16.455334,15.093488
-0.20245786,16.499662,16.659933,1.7112038,4360,218,-0.020526532,,18.410355183062197,1.5675508,16.96181,,1.0013366,1.0112476e-11,12.372597,0.11,16.659933,16.96181,0.9999985,16.524883,107.25072455406189,16.650904,16.45623,15.099938
-0.20137621,15.712706,16.642237,1.5723104,4380,219,-0.020413814,,18.03345659262418,1.3031095,16.96181,,1.0006672,1.7942058e-11,12.480326,0.11,16.642237,16.96181,0.9999985,16.520306,108.10277223587036,16.30135,16.455524,15.102737
-0.20092033,15.02943,16.640736,1.532853,4400,220,-0.020366324,,18.263398035925626,1.450248,16.96181,,1.0007457,2.2876177e-11,12.531192,0.11,16.640736,16.96181,0.9999985,16.51575,108.90319204330444,16.50685,16.455757,15.102404
-0.20191893,15.6372385,16.649761,1.6173071,4420,221,-0.020470364,,18.55152980116741,1.6003456,16.96181,,1.000969,1.3618184e-11,12.464661,0.11,16.649761,16.96181,0.9999985,16.511215,109.81940841674805,16.783915,16.457241,15.104821
-0.202584,18.166443,16.660822,1.7134868,4440,222,-0.020539677,,18.388264952474273,1.6273544,16.96181,,1.0014673,9.634367e-12,12.436547,0.11,16.660822,16.96181,0.9999985,16.5067,110.65265011787415,16.633827,16.458038,15.118611
