TimeElapsed,Bound,DenMISEMeanLog,ReturnMax,ReturnLastEpisode,DenMISELogLast,URet,TimestepsSoFar,IWMax,Iteration,MISE,ReturnMean,IWMean,LQGmu1,ReturnStepMax,ReturnAbsMax,IWLastEpisode,LQGmu01,ReturnMin,LQGsigma,DenMISELogFirst,IWMin,target_sum_log_mean,IWFirstEpisode
0.07106852531433105,15.108443,18.60218,15.058442,15.058442,18.60218,16.687925283112612,20,1.0033205,1,15.108443,15.058442,1.0033205,-0.10005667,0.9625284,15.058442,1.0033205,-0.010038923,,0.11,18.60218,,18.605495,1.0033205
1.2788124084472656,15.500452,19.957632,15.800916,15.800916,21.311424,17.495851168952395,40,1.0056425,2,15.500452,15.429679,1.0046117,-0.10012517,0.99535984,15.800916,1.0035808,-0.0100458395,,0.11,18.60384,,19.962233,1.0056425
1.4875288009643555,15.620231,20.364038,15.8298645,15.8298645,21.17378,17.53155033041148,60,1.0305004,3,15.620231,15.563073,1.0041178,-0.10059519,0.9964209,15.8298645,0.9627092,-0.010093315,,0.11,18.605719,,20.367706,1.0305004
1.7087132930755615,15.865572,19.957321,16.139175,16.139175,18.734167,17.865168808936804,80,1.033514,4,15.865572,15.707099,1.0102882,-0.10079205,0.999598,16.139175,1.0287741,-0.010113201,,0.11,18.613316,,19.96709,1.033514
1.9511947631835938,15.781631,18.726816,16.139175,15.382791,13.796637,17.03463307248357,100,1.0433757,5,15.781631,15.642237,1.0090567,-0.10110615,0.999598,16.139175,0.99376345,-0.010144933,,0.11,18.619995,,18.735146,1.0433757
2.1807940006256104,16.048674,18.405596,16.139175,15.751627,16.79206,17.445811473462907,120,1.1075622,6,16.048674,15.660469,1.0248075,-0.10120512,0.999598,16.139175,1.1075622,-0.01015493,,0.11,18.6272,,18.428951,1.0410162
2.346221446990967,16.010132,18.5053,16.139175,15.595881,19.082458,17.278990812537344,140,1.1067154,7,16.010132,15.651243,1.022941,-0.10131354,0.999598,16.139175,1.0146518,-0.010165884,,0.11,18.633041,,18.526995,1.0404823
2.5169320106506348,15.944441,17.94987,16.139175,15.418165,14.041905,17.092059592923672,160,1.1109114,8,15.944441,15.622108,1.0206039,-0.101441786,0.999598,16.139175,1.000435,-0.01017884,,0.11,18.638088,,17.969297,1.0416716
2.6860997676849365,15.868496,18.185577,16.139175,15.385023,20.05304,17.050818347953054,180,1.1226417,9,15.868496,15.595764,1.017391,-0.10161415,0.999598,16.139175,0.9785768,-0.010196255,,0.11,18.642708,,18.201672,1.0453299
