IWFirstEpisode,IWNorm1,IWMin,IWMean,ReturnMin,ReturnMean,ReturnLastEpisode,IWNorm2,ReturnStepMax,URet,SqrtESSClassic,Iteration,ExplorationBonus,IWLastEpisode,ReturnMax,target_sum_log_mean,DenMISEMeanLog,ReturnAbsMax,MISE,DenMISELogLast,TimestepsSoFar,LQGmu01,TimeElapsed,LQGsigma,Bound,IWMax,DenMISELogFirst,LQGmu1
,112.29042,,1.1342467,,15.74532,16.290558,22.81072,0.9999976,18.033677227480858,4.9227037,99,4.270421,8.382973,17.133204,-17.27378,13.168235,17.133204,18.559488,12.733665,1980,-0.015151516,108.27769422531128,0.11,22.82991,8.382973,9.355514,-0.15151516
,97.01535,,0.9701535,,15.756107,16.823938,25.376205,0.9999976,18.590107793367654,3.8230834,100,5.4887123,5.510676e-05,17.133204,-108.21824,13.213468,17.133204,16.508076,17.578007,2000,-0.02727273,109.49418210983276,0.11,21.996788,8.152012,9.345463,-0.27272728
,103.67244,,1.0264598,,15.767632,16.920095,25.782162,0.9999976,18.692318649969557,4.021092,101,5.2090497,8.112063,17.133204,-66.15495,13.127442,17.133204,17.365433,4.580453,2020,-0.023232324,110.67458057403564,0.11,22.574482,8.601483,9.335512,-0.23232323
,110.89128,,1.0871694,,15.779444,16.97252,22.197287,0.9999976,18.73689667458885,4.995713,102,4.185348,4.4612534e-08,17.133204,-16.663668,13.134967,17.133204,17.790108,13.894564,2040,-0.015151516,111.81147885322571,0.11,21.975456,7.962745,9.325661,-0.15151516
1.0706738e-20,80.73929,,0.7838766,,15.789399,16.804838,41.950672,0.9999976,18.568891177899687,1.9246244,103,10.844705,5.4784582e-17,17.133204,-16.602207,13.124212,17.133204,11.067877,11.958114,2060,-0.005050505,112.92921662330627,0.11,21.912582,29.793121,9.315905,-0.05050505
34.579945,127.79316,,1.2287804,,15.775572,14.351326,63.243233,0.9999976,15.866555247551748,2.0206614,104,10.311283,8.304651e-11,17.133204,-48.640373,13.0725565,17.133204,11.519355,8.035199,2080,0.001010101,114.0720648765564,0.11,21.830639,34.579945,9.306242,0.01010101
,104.276024,,0.993105,,15.7237015,10.329202,25.10612,0.9999976,11.31970150133866,4.153411,105,5.007854,,17.133204,-70.631744,13.10374,17.133204,16.80123,16.267557,2100,-0.023232324,115.36876177787781,0.11,21.809084,8.240353,9.583729,-0.23232323
,116.49494,,1.0990089,,15.730156,16.407888,24.711668,0.9999976,18.16095399264478,4.7141676,106,4.40463,7.5115895,17.133204,-27.522038,12.792317,17.133204,18.191248,-19.87767,2120,-0.017171716,116.51376128196716,0.11,22.595879,7.72868,9.57425,-0.17171717
,114.99513,,1.0747209,,15.740664,16.854448,23.830956,0.9999976,18.618483334358164,4.825452,107,4.2957773,6.252576,17.133204,-38.476864,12.808535,17.133204,17.962528,14.450074,2140,-0.019191919,117.64314031600952,0.11,22.258305,6.607854,9.56486,-0.1919192
,117.460815,,1.0876001,,15.750551,16.808598,23.930262,0.9999976,18.570409113504443,4.9084635,108,4.21606,5.8091025,17.133204,-26.724049,12.823021,17.133204,18.019464,14.317812,2160,-0.017171716,118.80467629432678,0.11,22.235525,7.1583457,9.555558,-0.17171717
,118.31531,,1.0854615,,15.758612,16.629208,23.454432,0.9999976,18.368266621079595,5.0444756,109,4.0955873,4.8510494,17.133204,-26.35145,12.818944,17.133204,17.987385,12.310015,2180,-0.017171716,119.85802268981934,0.11,22.082972,6.775537,9.546342,-0.17171717
,119.65879,,1.0878072,,15.768262,16.819927,23.326551,0.9999976,18.584870322569977,5.129725,110,4.020915,4.863116,17.133204,-37.035248,12.813156,17.133204,18.189054,12.114637,2200,-0.019191919,121.05950713157654,0.11,22.209969,6.1530795,9.5372095,-0.1919192
,120.63608,,1.0868115,,15.775339,16.553885,22.972813,0.9999976,18.310980350927487,5.251254,111,3.9214764,4.6595616,17.133204,-36.518555,12.867535,17.133204,18.16501,18.778763,2220,-0.019191919,122.18679022789001,0.11,22.086487,5.880101,9.528159,-0.1919192
,122.75439,,1.0960213,,15.783839,16.72734,22.906057,0.9999976,18.491277736456436,5.359036,112,3.8364224,5.6267414,17.133204,-36.045338,12.88501,17.133204,18.319288,14.754346,2240,-0.019191919,123.33487486839294,0.11,22.15571,5.634592,9.519191,-0.1919192
,124.382,,1.1007257,,15.791735,16.6761,22.74347,0.9999976,18.437165482098308,5.4689107,113,3.7533517,5.0660067,17.133204,-35.55112,12.932566,17.133204,18.39591,18.178507,2260,-0.019191919,124.64595913887024,0.11,22.149261,5.4125986,9.510302,-0.1919192
,126.06706,,1.1058514,,15.801098,16.859154,22.61425,0.9999976,18.618829536565315,5.5746737,114,3.6763275,5.022088,17.133204,-35.083656,12.96133,17.133204,18.487787,16.126572,2280,-0.019191919,125.81418919563293,0.11,22.164114,5.2108974,9.501492,-0.1919192
,124.25763,,1.0805011,,15.808749,16.680923,22.001972,0.9999976,18.435026765214545,5.6475677,115,3.6231985,1.4397678,17.133204,-34.648376,12.976447,17.133204,18.063238,14.608573,2300,-0.019191919,126.98324394226074,0.11,21.686436,5.026832,9.492758,-0.1919192
,110.20458,,0.9500395,,15.817271,16.79741,27.908789,0.9999976,18.565204046910274,3.9487412,116,5.173936,0.082455404,17.133204,-102.49348,13.0106325,17.133204,16.164017,16.875114,2320,-0.02727273,128.19162273406982,0.11,21.337952,8.647238,9.484099,-0.27272728
,117.72905,,1.0062312,,15.82661,16.909822,26.72298,0.9999976,18.67862308530059,4.4055357,117,4.630345,8.079455,17.133204,-62.45583,12.92281,17.133204,17.016785,2.8086014,2340,-0.023232324,129.38082146644592,0.11,21.64713,8.268487,9.475515,-0.23232323
,117.69326,,0.9974005,,15.836382,16.979746,25.860773,0.9999976,18.749827635497017,4.551034,118,4.475487,8.464827,17.133204,-79.90347,12.9120035,17.133204,16.919256,11.662297,2360,-0.025252525,130.88820719718933,0.11,21.394743,8.464827,9.467005,-0.25252524
,120.78351,,1.0149875,,15.846646,17.057755,25.836157,0.9999976,18.832358270712852,4.6749797,119,4.3502574,7.510071,17.133204,-79.12431,12.894081,17.133204,17.223494,10.800817,2380,-0.025252525,132.41026663780212,0.11,21.573751,7.965168,9.458566,-0.25252524
,123.637665,,1.0303138,,15.85639,17.015985,25.782045,0.9999976,18.7924763721448,4.795495,120,4.2345886,7.2127624,17.133204,-78.32758,12.907493,17.133204,17.486248,14.507115,2400,-0.025252525,134.29339718818665,0.11,21.720837,7.528213,9.450198,-0.25252524
,118.22719,,0.9770842,,15.866084,17.02935,35.583748,0.9999976,18.80013437117906,3.3225052,121,6.1028805,5.152629e-23,17.133204,-9.3920765,12.929612,17.133204,15.163596,15.571788,2420,-0.00909091,136.3338053226471,0.11,21.266476,14.233491,9.441899,-0.09090909
,135.32895,,1.1092536,,15.869215,16.248035,22.332146,0.9999976,17.96372017396195,6.0598273,122,3.3411944,4.2461734,17.133204,-10.8575,12.71509,17.133204,17.940691,-13.182713,2440,-0.013131313,137.65772414207458,0.11,21.281885,4.3406425,9.433668,-0.13131313
,123.68906,,1.0056021,,15.868164,15.739914,25.272099,0.9999976,17.422329166456173,4.894293,123,4.1308455,3.3488463e-27,17.133204,-77.071915,12.7393,17.133204,17.0678,15.596059,2460,-0.025252525,139.0958433151245,0.11,21.198647,7.2609005,9.425506,-0.25252524
,134.75777,,1.0867562,,15.875483,16.77568,23.312191,0.9999976,18.541706162817196,5.7805705,124,3.4924529,5.1028337,17.133204,-31.830788,12.712599,17.133204,18.169283,9.439265,2480,-0.019191919,140.27083206176758,0.11,21.661736,5.17147,9.417408,-0.1919192
,127.0585,,1.016468,,15.884645,17.02082,25.374887,0.9999976,18.791610910074382,5.0072536,125,4.0260515,6.595854,17.133204,-75.69867,12.694863,17.133204,17.254742,10.4220295,2500,-0.025252525,141.6443543434143,0.11,21.280792,6.965753,9.409376,-0.25252524
,136.01315,,1.0794694,,15.891773,16.78272,23.13393,0.9999976,18.55272246426068,5.8793793,126,3.4239733,3.5803318,17.133204,-31.201681,12.661775,17.133204,18.048761,8.525213,2520,-0.019191919,142.78201270103455,0.11,21.472734,5.0441585,9.401407,-0.1919192
,137.68109,,1.0841031,,15.897539,16.623976,23.033464,0.9999976,18.3766227468698,5.9774375,127,3.3630624,4.727354,17.133204,-30.83612,12.670251,17.133204,18.122461,13.671393,2540,-0.019191919,144.02061414718628,0.11,21.485523,4.88849,9.393502,-0.1919192
,139.58951,,1.090543,,15.902504,16.533144,22.995726,0.9999976,18.28259505281046,6.070237,128,3.3070252,4.899145,17.133204,-30.46961,12.685015,17.133204,18.222942,14.488023,2560,-0.019191919,145.21523690223694,0.11,21.529968,4.899145,9.385659,-0.1919192
,140.26358,,1.0873146,,15.909458,16.799534,22.738874,0.9999976,18.566768659563447,6.168449,129,3.249865,3.6165466,17.133204,-30.128866,12.681871,17.133204,18.17142,12.20096,2580,-0.019191919,147.20265674591064,0.11,21.421284,4.755407,9.377877,-0.1919192
,141.16382,,1.0858755,,15.914572,16.574085,22.534178,0.9999976,18.32859964176338,6.264432,130,3.1956754,3.7301598,17.133204,-29.773914,12.697968,17.133204,18.143333,14.698386,2600,-0.019191919,149.63213181495667,0.11,21.339008,4.62189,9.370155,-0.1919192
,142.14801,,1.0850993,,15.921605,16.836012,22.356615,0.9999976,18.59931110258667,6.358208,131,3.1442525,3.7195385,17.133204,-29.446953,12.691262,17.133204,18.133923,11.744607,2620,-0.019191919,151.6055464744568,0.11,21.278175,4.497544,9.362493,-0.1919192
,144.89243,,1.0976698,,15.9281435,16.78474,23.608292,0.9999976,18.545441033656264,6.1373534,132,3.2529976,8.4782164e-07,17.133204,-9.699178,12.698374,17.133204,17.741888,13.555229,2640,-0.013131313,154.23025369644165,0.11,20.994886,4.534959,9.354888,-0.13131313
,145.29718,,1.09246,,15.9342985,16.746897,22.39782,0.9999976,18.50936298712799,6.4871125,133,3.073482,3.7818294,17.133204,-28.801004,12.694596,17.133204,18.258524,12.110441,2660,-0.019191919,156.32921075820923,0.11,21.332006,4.414623,9.347341,-0.1919192
,146.93787,,1.0965513,,15.939337,16.609137,22.35557,0.9999976,18.368919144827885,6.572763,134,3.029396,4.244481,17.133204,-28.450418,12.725344,17.133204,18.323559,16.732304,2680,-0.019191919,158.4456605911255,0.11,21.352955,4.304925,9.339849,-0.1919192
,148.30676,,1.0985686,,15.945871,16.821701,22.270414,0.9999976,18.580717525221736,6.6593623,135,2.986055,3.92941,17.133204,-28.128761,12.732499,17.133204,18.360495,13.604773,2700,-0.019191919,159.80728936195374,0.11,21.34655,4.2020545,9.332415,-0.1919192
,146.45074,,1.0768437,,15.95059,16.587791,21.861456,0.9999976,18.339353991825433,6.699039,136,2.964482,0.6502,17.133204,-27.869268,12.695361,17.133204,17.996773,7.5928364,2720,-0.019191919,160.98848748207092,0.11,20.961254,4.1053953,9.325035,-0.1919192
,147.82211,,1.0789936,,15.956721,16.790337,21.7899,0.9999976,18.55172303321743,6.783974,137,2.9235628,3.7450128,17.133204,-27.5254,12.733995,17.133204,18.03479,17.920422,2740,-0.019191919,162.37983059883118,0.11,20.958353,4.0143995,9.317709,-0.1919192
,148.18755,,1.0738227,,15.9632635,16.859766,21.576448,0.9999976,18.62569002252294,6.868023,138,2.8840609,2.6913288,17.133204,-27.230602,12.730392,17.133204,17.951157,12.1667,2760,-0.019191919,163.58624124526978,0.11,20.835217,3.9285855,9.310436,-0.1919192
,149.01245,,1.072032,,15.968734,16.723564,21.433517,0.9999976,18.481660195842167,6.9523096,139,2.8454494,3.067696,17.133204,-26.950508,12.715403,17.133204,17.921331,10.581326,2780,-0.019191919,164.71611142158508,0.11,20.76678,3.8475218,9.303216,-0.1919192
,150.50308,,1.075022,,15.9740305,16.710052,21.402176,0.9999976,18.469676330475732,7.0321393,140,2.8095746,3.6698713,17.133204,-26.6411,12.732652,17.133204,17.971098,15.066422,2800,-0.019191919,166.16938996315002,0.11,20.780672,3.770827,9.296047,-0.1919192
,150.96054,,1.0706421,,15.978329,16.580027,21.224106,0.9999976,18.333568248496867,7.112693,141,2.7742531,2.602507,17.133204,-26.345436,12.742761,17.133204,17.895329,14.09093,2820,-0.019191919,167.48966360092163,0.11,20.669582,3.6981535,9.28893,-0.1919192
,152.41405,,1.0733384,,15.983904,16.770044,21.196598,0.9999976,18.53229919445188,7.1904955,142,2.7408013,3.5289476,17.133204,-26.00505,12.79944,17.133204,17.941744,20.728247,2840,-0.019191919,168.82585287094116,0.11,20.682545,3.629192,9.281862,-0.1919192
,152.97108,,1.0697279,,15.988242,16.604362,21.043623,0.9999976,18.356340422034712,7.269237,143,2.7077448,2.6008174,17.133204,-25.69884,12.828069,17.133204,17.87933,16.827541,2860,-0.019191919,170.0073733329773,0.11,20.587074,3.5636706,9.274845,-0.1919192
,142.9385,,0.9926285,,15.994843,16.938553,27.838558,0.9999976,18.709686247200885,5.1345515,144,3.8287609,2.86049,17.133204,-64.62306,12.871682,17.133204,16.847267,19.04576,2880,-0.025252525,171.20546627044678,0.11,20.676027,7.567775,9.267877,-0.25252524
,146.30408,,1.0089936,,16.000286,16.784336,27.542421,0.9999976,18.547544140970647,5.311954,145,3.696362,6.4356856,17.133204,-48.68191,12.852373,17.133204,17.055902,10.093941,2900,-0.023232324,172.37988328933716,0.11,20.752264,7.489258,9.260956,-0.23232323
,144.80946,,0.99184567,,16.00767,17.078346,27.367565,0.9999976,18.855083358658682,5.2912803,146,3.7062943,6.870216,17.133204,-63.557484,12.859027,17.133204,16.837395,13.829173,2920,-0.025252525,173.73615980148315,0.11,20.54369,7.0782146,9.254083,-0.25252524
,147.51367,,1.0034944,,16.01474,17.046875,27.321583,0.9999976,18.823074706594582,5.399163,147,3.6278546,6.6782064,17.133204,-62.994358,12.889242,17.133204,17.03809,17.322363,2940,-0.025252525,175.03976154327393,0.11,20.665945,6.7971663,9.247257,-0.25252524
,149.97308,,1.0133317,,16.021046,16.947958,27.239168,0.9999976,18.72171433103003,5.505788,148,3.5533352,6.3777394,17.133204,-62.465424,12.892864,17.133204,17.203495,13.435359,2960,-0.025252525,176.1185383796692,0.11,20.75683,6.5409555,9.240478,-0.25252524
,151.67886,,1.0179789,,16.027084,16.92104,27.012781,0.9999976,18.69237935654233,5.6150775,149,3.48003,5.557577,17.133204,-61.92955,12.9114685,17.133204,17.28004,15.664679,2980,-0.025252525,177.802392244339,0.11,20.76007,6.306431,9.233744,-0.25252524
,155.08965,,1.033931,,16.033974,17.060635,26.933174,0.99999964,18.834583927621622,5.758313,150,3.3894567,5.5455275,17.133204,-46.521786,12.912615,17.133204,17.488415,13.078118,3000,-0.023232324,179.160382270813,0.11,20.877872,6.634836,9.227055,-0.23232323
,156.29715,,1.0350804,,16.040686,17.047356,26.952389,0.99999964,18.82283475580074,5.7990093,151,3.3617225,5.925937,17.133204,-60.862976,12.964889,17.133204,17.57614,20.784458,3020,-0.025252525,180.33778190612793,0.11,20.937862,5.98606,9.220409,-0.25252524
,158.45796,,1.0424865,,16.047071,17.010891,26.874409,0.99999964,18.784917006087714,5.8962398,152,3.3024344,5.8091083,17.133204,-60.37389,12.956842,17.133204,17.702833,11.719056,3040,-0.025252525,181.5329670906067,0.11,21.005268,5.8091083,9.213809,-0.25252524
,160.17924,,1.0469232,,16.053139,16.975367,26.720198,0.99999964,18.747893614949575,5.994688,153,3.2444415,5.308755,17.133204,-59.847275,12.993458,17.133204,17.777739,18.528435,3060,-0.025252525,182.73337984085083,0.11,21.02218,5.632083,9.207252,-0.25252524
,156.95605,,1.0191952,,16.059034,16.96116,26.06465,0.99999964,18.731835571711667,6.021798,154,3.2261236,0.28150427,17.133204,-59.368492,13.007704,17.133204,17.30665,15.152247,3080,-0.025252525,184.0915162563324,0.11,20.532774,5.4676228,9.200737,-0.25252524
,159.14877,,1.0267663,,16.064497,16.905811,26.033445,0.99999964,18.678863002862965,6.1132426,155,3.1742384,5.480899,17.133204,-58.87204,13.0263,17.133204,17.432371,15.881746,3100,-0.025252525,185.37370228767395,0.11,20.60661,5.480899,9.194264,-0.25252524
,160.65594,,1.0298458,,16.070557,17.009842,25.87798,0.99999964,18.782573074157657,6.2082105,156,3.1221378,4.7527866,17.133204,-58.38926,13.038299,17.133204,17.485468,14.881905,3120,-0.025252525,186.59454441070557,0.11,20.607605,5.3278656,9.187834,-0.25252524
,162.44073,,1.0346544,,16.076942,17.073221,25.787764,0.99999964,18.848822972983335,6.29914,157,3.0736036,4.9530153,17.133204,-57.899,13.063545,17.133204,17.569933,16.982347,3140,-0.025252525,187.80067539215088,0.11,20.643536,5.184937,9.181444,-0.25252524
,169.44214,,1.0724186,,16.082336,16.929577,22.833122,0.99999964,18.69621712264115,7.4208922,158,2.606075,2.3693566,17.133204,-22.038515,13.067544,17.133204,17.930696,13.670787,3160,-0.019191919,189.2195224761963,0.11,20.536772,3.8308446,9.175095,-0.1919192
,165.55025,,1.0411965,,16.088438,17.052315,25.846266,0.99999964,18.82480805489453,6.40519,159,3.0159767,4.834658,17.133204,-56.999245,13.064992,17.133204,17.682936,12.596511,3180,-0.025252525,190.48016667366028,0.11,20.698912,5.082775,9.168785,-0.25252524
,167.12146,,1.0445092,,16.092922,16.80594,25.942732,0.99999964,18.571793034115345,6.4419374,160,2.9954615,6.138819,17.133204,-42.56535,13.088251,17.133204,17.670683,16.755013,3200,-0.023232324,191.90631866455078,0.11,20.666145,6.138819,9.162516,-0.23232323
,168.74591,,1.0481112,,16.09891,17.056467,25.781256,0.99999964,18.827021395124024,6.5452943,161,2.9449263,4.690262,17.133204,-42.23301,13.065533,17.133204,17.735895,9.396036,3220,-0.023232324,193.57296657562256,0.11,20.68082,5.9489374,9.156285,-0.23232323
,174.1603,,1.0750636,,16.102852,16.73786,23.108234,0.99999964,18.49664014983585,7.5367203,162,2.5547447,3.6829069,17.133204,-21.188242,13.066695,17.133204,17.976948,13.215183,3240,-0.019191919,194.90447402000427,0.11,20.531693,3.8251057,9.150093,-0.1919192
,170.23811,,1.0444056,,16.107042,16.785778,25.54419,0.99999964,18.54725881714453,6.6644554,163,2.8859894,3.7698634,17.133204,-41.531868,13.084376,17.133204,17.66996,15.880523,3260,-0.023232324,197.0375316143036,0.11,20.55595,5.7894907,9.143939,-0.23232323
,174.19595,,1.0621705,,16.112093,16.935293,24.860472,0.99999964,18.70530742262797,7.0069447,164,2.741973,5.257605,17.133204,-29.796446,13.104814,17.133204,17.881208,16.400932,3280,-0.021212121,198.90656232833862,0.11,20.62318,5.788746,9.137823,-0.21212122
,178.77531,,1.0834868,,16.11552,16.67767,23.174557,0.99999964,18.436143375141064,7.7142925,165,2.4878893,3.5876803,17.133204,-20.467941,13.148355,17.133204,18.118826,20.23515,3300,-0.019191919,201.27269506454468,0.11,20.606716,3.7528105,9.131744,-0.1919192
,180.23294,,1.0857406,,16.119473,16.771599,23.145576,0.99999964,18.532665503033797,7.786928,166,2.462064,3.5856795,17.133204,-20.24615,13.160411,17.133204,18.157646,15.072881,3320,-0.019191919,203.4251127243042,0.11,20.61971,3.6915925,9.125702,-0.1919192
,181.07664,,1.0842913,,16.12315,16.733688,23.03351,0.99999964,18.497789563145556,7.8614435,167,2.4361522,2.9432194,17.133204,-20.011942,13.188588,17.133204,18.133654,17.78695,3340,-0.019191919,205.90464854240417,0.11,20.569805,3.633036,9.119696,-0.1919192
,180.64752,,1.0752828,,16.127111,16.788677,24.919441,0.99999964,18.552210936252333,7.2492604,168,2.639107,4.487497,17.133204,-28.66025,13.197427,17.133204,18.097412,14.595423,3360,-0.021212121,208.25078654289246,0.11,20.736519,5.5290775,9.113726,-0.21212122
,181.23145,,1.0723754,,16.130146,16.640022,29.32236,0.99999964,18.399632345651877,6.180657,169,3.0921667,0.07004259,17.133204,-6.8900557,13.155551,17.133204,17.33613,6.052807,3380,-0.013131313,210.74465799331665,0.11,20.428297,5.612941,9.107791,-0.13131313
,179.4917,,1.0558336,,16.131737,16.400557,24.619055,0.99999964,18.14792754988224,7.2907634,170,2.6186302,0.0026843473,17.133204,-28.249718,13.157363,17.133204,17.769468,13.403124,3400,-0.021212121,212.97060990333557,0.11,20.388098,5.416631,9.1018915,-0.21212122
,184.63664,,1.0797465,,16.134275,16.565868,22.990349,0.99999964,18.32087224582712,8.03105,171,2.374801,2.8516705,17.133204,-19.266113,13.155368,17.133204,18.051933,12.767752,3420,-0.019191919,214.35981512069702,0.11,20.426735,3.5557573,9.096025,-0.1919192
,186.05998,,1.0817441,,16.137764,16.734177,22.96814,0.99999964,18.494516264769974,8.100786,172,2.3519464,3.3975737,17.133204,-19.05775,13.168552,17.133204,18.085709,15.349387,3440,-0.019191919,215.85557889938354,0.11,20.437654,3.5036964,9.090195,-0.1919192
,187.50339,,1.0838346,,16.140749,16.654343,22.951635,0.99999964,18.413371816893154,8.1695,173,2.3297904,3.392843,17.133204,-18.850315,13.183085,17.133204,18.119463,15.606932,3460,-0.019191919,217.05273580551147,0.11,20.449253,3.4537117,9.084398,-0.1919192
,187.93082,,1.0800622,,16.143642,16.64409,22.810553,0.99999964,18.39754502637125,8.238767,174,2.3078656,2.3536527,17.133204,-18.61882,13.226008,17.133204,18.055466,20.573677,3480,-0.019191919,218.33733940124512,0.11,20.36333,3.405687,9.078634,-0.1919192
,187.5662,,1.0718068,,16.147608,16.83741,22.607265,0.99999964,18.60069274516633,8.296721,175,2.2894397,1.5124049,17.133204,-18.442184,13.218735,17.133204,17.918568,11.878751,3500,-0.019191919,219.71752452850342,0.11,20.208008,3.3595028,9.072904,-0.1919192
,188.99486,,1.0738344,,16.150175,16.599365,22.596838,0.99999964,18.353429656420698,8.363774,176,2.268814,3.2457213,17.133204,-18.242678,13.232037,17.133204,17.950348,15.493469,3520,-0.019191919,221.21040034294128,0.11,20.219162,3.3150604,9.067205,-0.1919192
,189.82407,,1.0724523,,16.152237,16.51538,22.510818,0.99999964,18.25706111410253,8.43257,177,2.2480676,2.6258144,17.133204,-18.03997,13.251855,17.133204,17.924343,16.67129,3540,-0.019191919,222.6273558139801,0.11,20.172411,3.2722607,9.06154,-0.1919192
,188.44376,,1.0586728,,16.155964,16.815645,30.115662,0.99999964,18.580913900701262,6.257334,178,3.0265691,0.00014896544,17.133204,-6.0051007,13.288007,17.133204,17.118376,19.619555,3560,-0.013131313,224.01031351089478,0.11,20.144945,5.721676,9.055906,-0.13131313
,191.78186,,1.0714071,,16.156147,16.188658,22.566017,0.99999964,17.910943332240823,8.498702,179,2.2261813,1.1654774e-05,17.133204,-17.686766,13.3139305,17.133204,17.908594,17.881065,3580,-0.019191919,225.49984788894653,0.11,20.134775,3.249159,9.050303,-0.1919192
,192.98907,,1.0721616,,16.159853,16.823061,22.531818,0.99999964,18.588586603867494,8.56518,180,2.2067456,2.9518576,17.133204,-17.518927,13.303898,17.133204,17.923052,11.441942,3600,-0.019191919,227.3618187904358,0.11,20.129797,3.2090611,9.044733,-0.1919192
,194.3627,,1.073827,,16.163279,16.780111,22.522211,0.99999964,18.54549876209422,8.629824,181,2.1880882,3.0939715,17.133204,-17.319979,13.326687,17.133204,17.952044,17.361298,3620,-0.019191919,228.64874148368835,0.11,20.140131,3.1703682,9.039192,-0.1919192
,195.7435,,1.0755137,,16.165964,16.652044,22.515442,0.99999964,18.4094342642936,8.693745,182,2.169903,3.0822444,17.133204,-17.128153,13.344317,17.133204,17.979189,16.46658,3640,-0.019191919,230.03041815757751,0.11,20.149092,3.133005,9.033683,-0.1919192
,197.01155,,1.0765659,,16.168728,16.671732,22.495348,0.99999964,18.432532678531857,8.757879,183,2.1519442,2.9513931,17.133204,-16.927479,13.372948,17.133204,17.996115,18.512949,3660,-0.019191919,231.38370203971863,0.11,20.14806,3.0969088,9.028203,-0.1919192
,198.31702,,1.0778099,,16.172323,16.83026,22.48206,0.99999964,18.594395006484145,8.821123,184,2.1344757,2.9683266,17.133204,-16.76399,13.366238,17.133204,18.018814,12.066442,3680,-0.019191919,232.82639503479004,0.11,20.15329,3.062014,9.022754,-0.1919192
,199.07962,,1.0761061,,16.175714,16.799572,22.405699,0.99999964,18.56262853615629,8.885222,185,2.1170654,2.4065607,17.133204,-16.570108,13.392898,17.133204,17.99145,18.225403,3700,-0.019191919,234.11900639533997,0.11,20.108515,3.0282605,9.017334,-0.1919192
,199.94217,,1.0749578,,16.178152,16.629217,22.342773,0.99999964,18.38644959203082,8.948852,186,2.1000278,2.4757414,17.133204,-16.37767,13.419759,17.133204,17.971115,18.317274,3720,-0.019191919,235.46276664733887,0.11,20.071142,2.995593,9.011943,-0.1919192
,201.2107,,1.0759931,,16.181087,16.7271,22.330423,0.99999964,18.485166678864253,9.010608,187,2.0836763,2.8539557,17.133204,-16.192318,13.440535,17.133204,17.988619,17.234306,3740,-0.019191919,236.9129660129547,0.11,20.072296,2.9639647,9.006581,-0.1919192
,202.26234,,1.0758635,,16.183968,16.722532,22.293093,0.99999964,18.48707762225107,9.07287,188,2.067445,2.6193366,17.133204,-16.012598,13.4578905,17.133204,17.986567,16.632278,3760,-0.019191919,238.22948813438416,0.11,20.054012,2.9333193,9.001247,-0.1919192
