AvgEpLen,NumTrajectories,ReturnLastEpisode,MountainCar_std1_higher,ActionIn1,GridSize,Regret,MinEpLen,Regret/t,MountainCar_std0_higher,Iteration,MountainCar_mu0_higher,TimeElapsed,MountainCar_mu1_higher,ReturnMean
850.0,32,-0.012512704497046329,1.5,3.4481363,400,228.39736687473504,261,7.13741771483547,0.14999999,32,-0.15789473,18.75403094291687,5.7894735,-2.137417714835468
841.8181818181819,33,0.27540095310466706,1.5,7.2678037,400,233.12196592163036,261,7.064301997625162,0.14999999,33,-0.15789473,19.456987857818604,4.736842,-2.0643019976251606
846.4411764705883,34,-0.040461418003146093,1.5,-3.4830434,400,238.1624273396335,261,7.004777274695103,0.14999999,34,-0.15789473,20.346946716308594,-2.631579,-2.0047772746951016
850.8,35,-1.9652223047039692,1.5,-5.564374,400,245.12764964433745,261,7.003647132695356,0.14999999,35,-1.0,21.63337731361389,-5.7894735,-2.003647132695355
854.9166666666666,36,-1.6648325279392115,1.5,-2.2371588,400,251.79248217227666,261,6.994235615896574,0.14999999,36,-1.0,22.65446376800537,-2.631579,-1.9942356158965733
858.8108108108108,37,-4.928287180949126,1.5,-1.7202063,400,261.7207693532258,261,7.073534306843941,0.14999999,37,1.0,23.954180002212524,-2.631579,-2.0735343068439396
862.5,38,-0.08496413360025977,1.5,-2.5498114,400,266.80573348682606,261,7.021203512811212,0.14999999,38,-0.15789473,25.17999029159546,-1.5789474,-2.021203512811211
853.3076923076923,39,-0.25157904984046886,1.5,7.799921,400,272.05731253666653,261,6.975828526581193,0.14999999,39,-0.57894737,25.83035969734192,10.0,-1.9758285265811923
856.95,40,-0.04119685632337115,1.5,-0.69945145,400,277.0985093929899,261,6.927462734824748,0.14999999,40,-0.05263158,27.0994770526886,-0.5263158,-1.9274627348247466
860.4146341463414,41,-0.05387471773892471,1.5,-3.2728903,400,282.15238411072886,261,6.881765466115338,0.14999999,41,-0.2631579,28.222010850906372,0.5263158,-1.8817654661153362
863.7142857142857,42,-1.87965729086846,1.5,0.8514645,400,289.0320414015973,261,6.881715271466603,0.14999999,42,-1.0,29.382448196411133,0.5263158,-1.8817152714666012
866.8604651162791,43,-0.1694485332172327,1.5,-5.432334,400,294.20148993481456,261,6.84189511476313,0.14999999,43,-0.15789473,30.691211223602295,-4.736842,-1.8418951147631277
869.8636363636364,44,-0.001821505563669965,1.5,-2.8352988,400,299.20331144037823,261,6.8000752600085965,0.14999999,44,-0.15789473,32.184359073638916,-3.6842105,-1.8000752600085945
872.7333333333333,45,-0.7973737752296643,1.5,0.038196027,400,305.0006852156079,261,6.777793004791287,0.14999999,45,-0.68421054,32.991440534591675,5.7894735,-1.7777930047912849
859.3260869565217,46,5.244348756365856,1.5,6.631543,400,304.75633645924205,256,6.625137749113958,0.14999999,46,-1.0,33.35624384880066,7.894737,-1.6251377491139558
846.5744680851063,47,5.19213189078895,1.5,9.581819,400,304.5642045684531,256,6.480089458903257,0.14999999,47,-1.0,33.80205059051514,7.894737,-1.4800894589032558
835.625,48,1.4606359251229724,1.5,7.319873,400,308.1035686433301,256,6.418824346736044,0.14999999,48,-1.0,34.35079503059387,7.894737,-1.4188243467360426
825.1632653061224,49,1.6320993933262375,1.5,7.0194025,400,311.47146925000385,256,6.356560596938854,0.14999999,49,-1.0,34.98544001579285,7.894737,-1.3565605969388532
816.38,50,-0.8802560911435791,1.5,7.638625,400,317.3517253411474,256,6.347034506822948,0.14999999,50,-1.0,35.53450274467468,7.894737,-1.3470345068229477
806.8039215686274,51,2.166045139647062,1.5,6.739114,400,320.18568020150036,256,6.2781505921862815,0.14999999,51,-1.0,36.06045055389404,7.894737,-1.2781505921862808
802.5192307692307,52,-0.8969736513818067,1.5,8.551557,400,326.0826538528822,256,6.27082026640158,0.14999999,52,-1.0,36.757797718048096,7.894737,-1.2708202664015795
798.5283018867924,53,-2.3356988631920577,1.5,7.0474977,400,333.41835271607425,256,6.290912315397628,0.14999999,53,-1.0,37.62533211708069,7.894737,-1.2909123153976263
791.0,54,-0.06543050631360403,1.5,10.018573,400,338.48378322238784,256,6.268218207821997,0.14999999,54,-1.0,38.2109158039093,7.894737,-1.2682182078219963
785.4181818181818,55,-1.2608657426733136,1.5,4.669126,400,344.7446489650612,256,6.268084526637476,0.14999999,55,-1.0,38.79161763191223,7.894737,-1.268084526637475
778.5714285714286,56,-0.9994633742851902,1.5,3.5015974,400,350.7441123393464,256,6.263287720345471,0.14999999,56,-1.0,39.59515833854675,7.894737,-1.2632877203454698
770.5263157894736,57,1.6787424114592389,1.5,8.002692,400,354.06536992788716,256,6.211673156629599,0.14999999,57,-1.0,40.14418435096741,7.894737,-1.2116731566295975
761.6206896551724,58,5.204848186302721,1.5,7.108977,400,353.8605217415844,254,6.10104347830318,0.14999999,58,-1.0,40.678221225738525,7.894737,-1.1010434783031784
755.3220338983051,59,0.23915019641152546,1.5,8.530764,400,358.6213715451729,254,6.078328331274117,0.14999999,59,-1.0,41.38261866569519,7.894737,-1.0783283312741156
752.2,60,-1.2224263861910034,1.5,7.4392157,400,364.8437979313639,254,6.080729965522732,0.14999999,60,-1.0,42.02008390426636,7.894737,-1.0807299655227305
750.983606557377,61,-1.6168320687868927,1.5,4.297386,400,371.4606300001508,254,6.089518524592636,0.14999999,61,-1.0,43.171918869018555,7.894737,-1.0895185245926347
748.0806451612904,62,-1.6282707602716524,1.5,6.9803057,400,378.08890076042246,254,6.098208076781008,0.14999999,62,-1.0,43.80829453468323,7.894737,-1.0982080767810058
752.063492063492,63,-0.11236398915325294,1.5,-3.3802195,400,383.2012647495757,254,6.082559757929774,0.14999999,63,0.2631579,45.137980222702026,0.5263158,-1.0825597579297717
751.203125,64,-2.4940875764086745,1.5,8.060783,400,390.6953523259844,254,6.104614880093506,0.14999999,64,-1.0,46.50392985343933,7.894737,-1.1046148800935045
755.0153846153846,65,-0.021268183078903536,1.5,-7.751393,400,395.7166205090633,254,6.087948007831743,0.14999999,65,0.05263158,47.62048888206482,-6.8421054,-1.0879480078317414
758.7121212121212,66,-4.417254915660474,1.5,-7.086201,400,405.1338754247238,254,6.138392051889754,0.14999999,66,1.0,48.97264623641968,-6.8421054,-1.1383920518897526
762.2985074626865,67,-0.25900941666099464,1.5,-4.400288,400,410.3928848413848,254,6.125266937931116,0.14999999,67,-0.15789473,50.61978840827942,-5.7894735,-1.1252669379311144
765.7794117647059,68,-0.6178342032162292,1.5,-8.63259,400,416.010719044601,254,6.117804691832368,0.14999999,68,-0.2631579,51.91675043106079,-6.8421054,-1.1178046918323663
769.1594202898551,69,-0.007348328200700563,1.5,1.9912126,400,421.0180673728017,254,6.101711121344952,0.14999999,69,0.05263158,52.87106990814209,1.5789474,-1.1017111213449509
761.8285714285714,70,5.378851881900003,1.5,6.6238666,400,420.6392154909017,254,6.009131649870024,0.14999999,70,-1.0,53.355674505233765,7.894737,-1.009131649870023
755.6619718309859,71,1.0861393618313349,1.5,6.0892777,400,424.55307612907035,254,5.979620790550286,0.14999999,71,-1.0,54.09083604812622,7.894737,-0.9796207905502856
752.8472222222222,72,-0.8820233963343473,1.5,8.753461,400,430.43509952540467,254,5.978265271186176,0.14999999,72,-1.0,54.94037103652954,7.894737,-0.9782652711861753
750.6986301369863,73,-2.403587663178982,1.5,5.501236,400,437.83868718858366,254,5.99779023546005,0.14999999,73,-1.0,55.77154755592346,7.894737,-0.9977902354600494
744.0,74,4.944667990797463,1.5,6.8236217,400,437.8940191977862,254,5.91748674591603,0.14999999,74,-1.0,56.13170576095581,7.894737,-0.9174867459160291
737.4133333333333,75,5.557666156563901,1.5,9.343764,400,437.33635304122225,250,5.831151373882963,0.14999999,75,-1.0,56.78005337715149,7.894737,-0.8311513738829633
732.171052631579,76,0.9298827841809727,1.5,6.3799415,400,441.4064702570413,250,5.807979871803175,0.14999999,76,-1.0,57.29972553253174,7.894737,-0.8079798718031747
730.3376623376623,77,-1.8003619431422693,1.5,7.905607,400,448.20683220018356,250,5.820867950651735,0.14999999,77,-1.0,58.29722738265991,7.894737,-0.8208679506517343
725.1538461538462,78,1.3556040072530249,1.5,6.868463,400,451.85122819293053,250,5.79296446401193,0.14999999,78,-1.0,58.77808904647827,7.894737,-0.7929644640119298
720.0886075949367,79,0.9120536291974419,1.5,6.6369133,400,455.9391745637331,250,5.7713819565029505,0.14999999,79,-1.0,59.49910807609558,7.894737,-0.7713819565029503
723.575,80,-0.9356753562100458,1.5,6.8407817,400,461.87484991994313,250,5.773435623999289,0.14999999,80,-1.0,61.02903389930725,7.894737,-0.773435623999289
721.1851851851852,81,-1.3929521369412323,1.5,6.669093,400,468.26780205688436,250,5.781083976010918,0.14999999,81,-1.0,61.97584629058838,7.894737,-0.781083976010918
719.390243902439,82,-1.3401676515240701,1.5,6.787565,400,474.60796970840846,250,5.787902069614737,0.14999999,82,-1.0,62.96666407585144,7.894737,-0.787902069614737
714.6626506024096,83,1.3722004173535471,1.5,5.6264553,400,478.2357692910549,250,5.761876738446444,0.14999999,83,-1.0,63.62595081329346,7.894737,-0.7618767384464444
710.1309523809524,84,2.395821043991291,1.5,8.61601,400,480.8399482470636,250,5.724285098179329,0.14999999,84,-1.0,64.12609100341797,7.894737,-0.7242850981793285
713.5294117647059,85,-1.6948925418995981,1.5,6.9060316,400,487.5348407889632,250,5.73570400928192,0.14999999,85,-1.0,65.42290735244751,7.894737,-0.7357040092819199
709.0697674418604,86,1.6461916521210274,1.5,5.0837007,400,490.88864913684216,250,5.708007548102816,0.14999999,86,-1.0,65.892498254776,7.894737,-0.708007548102816
704.8275862068965,87,0.27208403451329977,1.5,7.382796,400,495.6165651023289,250,5.696742127612976,0.14999999,87,-1.0,66.74958038330078,7.894737,-0.6967421276129755
700.6704545454545,88,0.8483694715045562,1.5,6.346422,400,499.7681956308243,250,5.679184041259368,0.14999999,88,-1.0,67.67398738861084,7.894737,-0.6791840412593673
698.9101123595506,89,-1.5882777579261704,1.5,4.282074,400,506.3564733887505,250,5.689398577401691,0.14999999,89,-1.0,68.5527560710907,7.894737,-0.6893985774016909
700.2555555555556,90,-1.8904309433714435,1.5,4.881352,400,513.246904332122,250,5.7027433814680215,0.14999999,90,-1.0,69.60938858985901,7.894737,-0.7027433814680214
695.4175824175824,91,4.237500792435562,1.5,8.196833,400,514.0094035396864,250,5.648454983952599,0.14999999,91,-1.0,70.36966681480408,7.894737,-0.6484549839525975
698.7173913043479,92,-1.915344832305098,1.5,5.4427996,400,520.9247483719915,250,5.6622255257825165,0.14999999,92,-1.0,71.50592470169067,7.894737,-0.6622255257825159
696.3225806451613,93,0.11799516237203134,1.5,8.01029,400,525.8067532096195,250,5.653836056017414,0.14999999,93,-1.0,72.2446551322937,7.894737,-0.6538360560174132
693.7659574468086,94,-1.8409036547301323,1.5,7.179055,400,532.6476568643496,250,5.666464434727124,0.14999999,94,-1.0,72.93141412734985,7.894737,-0.666464434727123
692.4736842105264,95,-1.3855745127147485,1.5,7.158573,400,539.0332313770643,250,5.6740340144954144,0.14999999,95,-1.0,73.93390130996704,7.894737,-0.6740340144954138
695.6666666666666,96,-1.8659312864473514,1.5,-12.919469,400,545.8991626635117,250,5.686449611078246,0.14999999,96,-1.0,75.31301498413086,-8.947369,-0.6864496110782464
691.8144329896908,97,1.4481685765353558,1.5,10.306607,400,549.4509940869763,250,5.664443238010064,0.14999999,97,-1.0,76.2553346157074,10.0,-0.664443238010065
687.3163265306123,98,5.774577432590722,1.5,9.93725,400,548.6764166543855,250,5.598738945452914,0.14999999,98,-1.0,77.03126621246338,10.0,-0.5987389454529142
684.7272727272727,99,0.0686511085730992,1.5,9.541724,400,553.6077655458124,250,5.591997631775883,0.14999999,99,-1.0,77.86055374145508,10.0,-0.5919976317758837
683.21,100,-1.0630878628936438,1.5,14.107388,400,559.6708534087061,250,5.59670853408706,0.14999999,100,-1.0,78.96553039550781,10.0,-0.5967085340870613
680.3366336633663,101,0.32136429028929037,1.5,10.569807,400,564.3494891184168,250,5.587618704142741,0.14999999,101,-1.0,79.63135504722595,10.0,-0.587618704142741
676.1764705882352,102,5.5352215025558715,1.5,11.368828,400,563.814267615861,250,5.527590858979029,0.14999999,102,-1.0,80.18585801124573,10.0,-0.5275908589790291
674.1067961165048,103,-1.3452914422241449,1.5,6.207532,400,570.1595590580852,250,5.53552969959306,0.14999999,103,-1.0,80.8994722366333,10.0,-0.5355296995930594
670.0384615384615,104,5.9822247643838,1.5,11.061249,400,569.1773342937014,250,5.472858983593283,0.14999999,104,-1.0,81.67645120620728,10.0,-0.4728589835932819
666.0952380952381,105,5.5027019748241806,1.5,7.8530464,400,568.6746323188772,250,5.415948879227402,0.14999999,105,-1.0,82.1627905368805,10.0,-0.41594887922740126
662.8018867924528,106,1.5516026574281971,1.5,9.392801,400,572.123029661449,250,5.39738707227782,0.14999999,106,-1.0,82.61791729927063,10.0,-0.3973870722778201
659.018691588785,107,4.94963808873097,1.5,9.627994,400,572.1733915727181,250,5.347414874511384,0.14999999,107,-1.0,83.1576144695282,10.0,-0.3474148745113828
655.9814814814815,108,-0.033912424602414504,1.5,6.831812,400,577.2073039973204,250,5.3445120740492635,0.14999999,108,-1.0,83.85132265090942,10.0,-0.3445120740492627
652.3119266055046,109,4.765984242310827,1.5,7.722132,400,577.4413197550095,250,5.297626786743207,0.14999999,109,-1.0,84.39070868492126,10.0,-0.2976267867432068
651.1818181818181,110,-1.3298066257032808,1.5,10.133484,400,583.7711263807129,250,5.307010239824662,0.14999999,110,-1.0,85.27638077735901,10.0,-0.3070102398246621
647.5855855855856,111,5.444236758749694,1.5,10.018197,400,583.3268896219632,250,5.255197203801471,0.14999999,111,-1.0,85.96896839141846,10.0,-0.25519720380146965
644.1785714285714,112,5.153108672839317,1.5,9.850591,400,583.173780949124,250,5.206908758474321,0.14999999,112,-1.0,86.79741621017456,10.0,-0.2069087584743198
644.2389380530974,113,-2.5318894603707918,1.5,9.183648,400,590.7056704094948,250,5.227483808933583,0.14999999,113,-1.0,88.09242010116577,10.0,-0.2274838089335806
642.3684210526316,114,-0.10286550434941577,1.5,8.594653,400,595.8085359138443,250,5.226390665910914,0.14999999,114,-1.0,89.13767051696777,10.0,-0.2263906659109125
640.1565217391304,115,-0.636058755742257,1.5,9.735875,400,601.4445946695865,250,5.22995299712684,0.14999999,115,-1.0,90.20123767852783,10.0,-0.22995299712683726
638.0086206896551,116,-0.07800624692454705,1.5,7.7959213,400,606.5226009165111,250,5.228643111349234,0.14999999,116,-1.0,91.16708731651306,10.0,-0.22864311134923132
635.9487179487179,117,-0.5119555496212793,1.5,8.86699,400,612.0345564661324,250,5.231064585180619,0.14999999,117,-1.0,92.17054510116577,10.0,-0.23106458518061634
635.042372881356,118,-1.9163882334692126,1.5,5.3863535,400,618.9509446996016,250,5.245346988979675,0.14999999,118,-1.0,92.9447910785675,10.0,-0.24534698897967225
632.3865546218487,119,1.6434378630905204,1.5,8.114925,400,622.307506836511,250,5.229474847365639,0.14999999,119,-1.0,93.71621489524841,10.0,-0.229474847365637
629.225,120,5.448730954049159,1.5,8.607612,400,621.8587758824618,250,5.182156465687182,0.14999999,120,-1.0,94.2260901927948,10.0,-0.18215646568718036
628.3388429752066,121,-2.2849840282530196,1.5,10.640684,400,629.1437599107148,250,5.199535205873676,0.14999999,121,-1.0,95.10634803771973,10.0,-0.1995352058736749
627.5737704918033,122,-2.004696011011537,1.5,7.105098,400,636.1484559217264,250,5.21433160591579,0.14999999,122,-1.0,96.01078748703003,10.0,-0.2143316059157885
624.569105691057,123,5.377244013980241,1.5,8.441769,400,635.7712119077462,250,5.168871641526392,0.14999999,123,-1.0,96.51086163520813,10.0,-0.1688716415263899
623.258064516129,124,-0.6845969455653252,1.5,7.781202,400,641.4558088533115,250,5.173030716558964,0.14999999,124,-1.0,97.2598466873169,10.0,-0.17303071655896196
623.296,125,-1.8856306051229745,1.5,6.062861,400,648.3414394584345,250,5.186731515667476,0.14999999,125,-1.0,98.15971899032593,10.0,-0.18673151566747404
621.515873015873,126,-0.6384884811050731,1.5,6.8425546,400,653.9799279395396,250,5.190316888409044,0.14999999,126,-1.0,98.92982459068298,10.0,-0.1903168884090423
620.7322834645669,127,-1.4502091018694712,1.5,8.838266,400,660.4301370414091,250,5.200237299538655,0.14999999,127,-1.0,99.46671438217163,10.0,-0.200237299538652
618.359375,128,1.4693537223598496,1.5,8.862901,400,663.9607833190493,250,5.187193619680072,0.14999999,128,-1.0,100.23295068740845,10.0,-0.18719361968006995
616.1395348837209,129,1.652799215091108,1.5,8.01419,400,667.3079841039581,250,5.1729301093330085,0.14999999,129,-1.0,101.09497833251953,10.0,-0.17293010933300657
614.4769230769231,130,-0.7953060034980362,1.5,7.5501294,400,673.1032901074561,250,5.177717616211201,0.14999999,130,-1.0,101.67989468574524,10.0,-0.1777176162111991
611.1526717557252,131,13.12685873548138,1.5,11.830584,400,664.9764313719747,179,5.076155964671563,0.14999999,131,-1.0,102.30255961418152,10.0,-0.0761559646715611
608.9772727272727,132,0.23429105400936878,1.5,6.7479005,400,669.7421403179653,179,5.073804093317919,0.14999999,132,-1.0,103.01016330718994,10.0,-0.0738040933179177
606.8796992481203,133,1.303741020490325,1.5,8.500604,400,673.438399297475,179,5.063446611259211,0.14999999,133,-1.0,103.70457005500793,10.0,-0.06344661125920911
603.7537313432836,134,13.419974232184884,1.5,13.808496,400,665.0184250652901,179,4.962824067651419,0.14999999,134,-1.0,104.04724884033203,10.0,0.03717593234858264
600.6370370370371,135,13.421449300212874,1.5,10.084052,400,656.5969757650772,179,4.863681301963535,0.14999999,135,-1.0,104.44091463088989,10.0,0.13631869803646626
599.0882352941177,136,-0.2106982175814851,1.5,6.9376154,400,661.8076739826587,179,4.866232896931314,0.14999999,136,-1.0,105.12749814987183,10.0,0.13376710306868722
596.5693430656934,137,5.563129497288813,1.5,7.4669523,400,661.2445444853698,179,4.826602514491751,0.14999999,137,-1.0,105.9283926486969,10.0,0.17339748550825018
594.6376811594203,138,1.6952027156988727,1.5,8.00814,400,664.549341769671,179,4.815574940359935,0.14999999,138,-1.0,106.61916446685791,10.0,0.18442505964006628
592.2446043165468,139,4.820455850417089,1.5,9.478495,400,664.7288859192539,179,4.782222200857942,0.14999999,139,-1.0,107.1195433139801,10.0,0.21777779914205925
589.7928571428571,140,5.403057212949909,1.5,9.84395,400,664.325828706304,179,4.745184490759314,0.14999999,140,-1.0,107.61168456077576,10.0,0.25481550924068674
588.8368794326241,141,-0.7340557792908646,1.5,10.123409,400,670.0598844855949,179,4.752197762309184,0.14999999,141,-1.0,108.69202589988708,10.0,0.24780223769081763
587.9014084507043,142,-1.0231954705780881,1.5,8.289074,400,676.083079956173,179,4.761148450395585,0.14999999,142,-1.0,109.50368046760559,10.0,0.23885154960441687
585.0629370629371,143,14.006619494167213,1.5,11.340351,400,667.0764604620058,179,4.6648703528811595,0.14999999,143,-1.0,110.05329513549805,10.0,0.335129647118842
584.6944444444445,144,-1.9115793944489878,1.5,5.8438454,400,673.9880398564547,179,4.680472499003158,0.14999999,144,-1.0,110.84538269042969,10.0,0.31952750099684324
582.9379310344827,145,1.8188976419564784,1.5,7.940145,400,677.1691422144983,179,4.670132015272402,0.14999999,145,-1.0,111.52921891212463,10.0,0.3298679847275993
581.1506849315068,146,1.807132578937821,1.5,10.208147,400,680.3620096355604,179,4.660013764627126,0.14999999,146,-1.0,112.48975849151611,10.0,0.33998623537287476
578.9047619047619,147,5.305046090875644,1.5,9.597546,400,680.0569635446848,179,4.626237847242754,0.14999999,147,-1.0,113.01136231422424,10.0,0.37376215275724733
577.2162162162163,148,1.1621467734319442,1.5,6.8838515,400,683.8948167712529,179,4.6209109241300865,0.14999999,148,-1.0,113.67667746543884,10.0,0.3790890758699142
576.4429530201343,149,-0.7946108691064053,1.5,8.061123,400,689.6894276403592,179,4.628788104968854,0.14999999,149,-1.0,114.29610276222229,10.0,0.37121189503114693
573.8066666666666,150,13.049686455231587,1.5,10.64048,400,681.6397411851276,179,4.544264941234184,0.14999999,150,-1.0,114.80920815467834,10.0,0.45573505876581655
574.1523178807947,151,-1.7581562449684953,1.5,9.861161,400,688.3978974300961,179,4.558926473046994,0.14999999,151,-1.0,115.84673571586609,10.0,0.44107352695300656
572.5723684210526,152,2.22468241708832,1.5,7.1696315,400,691.1732150130078,179,4.547192204032946,0.14999999,152,-1.0,116.67664957046509,10.0,0.45280779596705467
571.1437908496732,153,1.2741443309087477,1.5,11.311439,400,694.8990706820991,179,4.541823991386269,0.14999999,153,-1.0,117.44338846206665,10.0,0.4581760086137324
569.077922077922,154,5.803765018473021,1.5,9.635594,400,694.0953056636262,179,4.507112374439131,0.14999999,154,-1.0,117.86582636833191,10.0,0.4928876255608706
567.9096774193548,155,-0.41992060045517654,1.5,9.981905,400,699.5152262640813,179,4.513001459768266,0.14999999,155,-1.0,118.62592267990112,10.0,0.4869985402317349
567.9166666666666,156,-1.364344982358543,1.5,7.5389943,400,705.8795712464398,179,4.5248690464515375,0.14999999,156,-1.0,119.80823636054993,10.0,0.47513095354846385
565.9808917197453,157,4.632436231768982,1.5,8.9643345,400,706.2471350146708,179,4.498389394997903,0.14999999,157,-1.0,120.94137763977051,10.0,0.5016106050020978
565.0949367088608,158,0.10462115432518626,1.5,11.041001,400,711.1425138603456,179,4.500901986457884,0.14999999,158,-1.0,121.4521906375885,10.0,0.49909801354211725
564.1823899371069,159,-0.28956844387482006,1.5,10.927091,400,716.4320823042204,179,4.505862152856732,0.14999999,159,-1.0,122.13914656639099,10.0,0.49413784714326864
564.78125,160,-2.0704745836097884,1.5,8.790123,400,723.5025568878302,179,4.521890980548939,0.14999999,160,-1.0,123.15334343910217,10.0,0.478109019451062
562.9006211180124,161,3.377450337633023,1.5,7.4601173,400,725.1251065501972,179,4.503882649380107,0.14999999,161,-1.0,123.63524532318115,10.0,0.49611735061989404
562.6666666666666,162,-2.4131860329640764,1.5,8.202822,400,732.5382925831613,179,4.521841312241736,0.14999999,162,-1.0,124.85028576850891,10.0,0.4781586877582646
561.6073619631902,163,-0.33864627876849207,1.5,7.1191835,400,737.8769388619297,179,4.52685238565601,0.14999999,163,-1.0,125.85097908973694,10.0,0.47314761434399
560.2987804878048,164,1.1415117799216692,1.5,7.25049,400,741.7354270820081,179,4.522776994402488,0.14999999,164,-1.0,126.42545628547668,10.0,0.47722300559751246
