Regret,Regret/t,ReturnMean,MountainCar_std1_higher,GridSize,MountainCar_mu1_higher,ReturnLastEpisode,NumTrajectories,ActionIn1,MountainCar_std0_higher,Iteration,MountainCar_mu0_higher,MinEpLen,TimeElapsed,AvgEpLen
253.62234654163976,7.685525652776962,-2.6855256527769624,1.5,400,-6.8421054,-0.11479128175685827,33,-7.2993383,0.14999999,33,0.15789473,341,19.928497314453125,917.6060606060606
259.17734014368125,7.62286294540239,-2.62286294540239,1.5,400,-7.894737,-0.5549936020415046,34,-8.630931,0.14999999,34,0.15789473,341,21.151231288909912,920.0
271.16770173762524,7.747648621075006,-2.7476486210750077,1.5,400,-6.8421054,-6.9903615939440025,35,-4.723775,0.14999999,35,1.0,341,22.333439350128174,922.2571428571429
276.2316326479996,7.6731009068888785,-2.673100906888879,1.5,400,-6.8421054,-0.06393091037438328,36,-6.3965073,0.14999999,36,-0.2631579,341,23.38837742805481,924.3888888888889
286.0089360711753,7.7299712451669,-2.729971245166901,1.5,400,-4.736842,-4.777303423175686,37,-4.207333,0.14999999,37,1.0,341,24.374468088150024,926.4054054054054
291.0377211238099,7.658887397994997,-2.658887397994998,1.5,400,-5.7894735,-0.028785052634587294,38,-5.923734,0.14999999,38,0.05263158,341,25.253769159317017,928.3157894736842
296.3758333877995,7.59938034327691,-2.5993803432769105,1.5,400,-8.947369,-0.33811226398958777,39,-6.8083305,0.14999999,39,-0.2631579,341,26.342942476272583,930.1282051282051
301.58842054601615,7.5397105136504035,-2.539710513650404,1.5,400,-4.736842,-0.21258715821665458,40,-5.0937,0.14999999,40,-0.36842105,341,27.439308166503906,931.85
306.4730483015159,7.474952397597949,-2.4749523975979497,1.5,400,8.947369,0.11537224450021999,41,7.8731604,0.14999999,41,-0.05263158,341,28.25672483444214,924.8048780487804
314.16140495718855,7.480033451361632,-2.4800334513616327,1.5,400,7.894737,-2.688356655672656,42,5.279093,0.14999999,42,-1.0,341,29.551939725875854,924.0
312.81855277410455,7.274850064514059,-2.2748500645140606,1.5,400,8.947369,6.342852183083977,43,9.852375,0.14999999,43,-0.47368422,259,30.05271816253662,908.5348837209302
311.04841357086974,7.069282126610676,-2.069282126610678,1.5,400,10.0,6.77013920323478,44,12.332923,0.14999999,44,-0.36842105,257,30.55094814300537,893.7272727272727
314.2094931644636,6.9824331814325244,-1.982433181432527,1.5,400,10.0,1.8389204064061224,45,7.4007907,0.14999999,45,-0.2631579,257,31.176677942276,882.2666666666667
318.3466594571401,6.920579553416089,-1.9205795534160917,1.5,400,10.0,0.8628337073234832,46,8.195087,0.14999999,46,-0.57894737,257,31.759596824645996,872.0652173913044
335.0925113892435,7.129627901898798,-2.1296279018988007,1.5,400,8.947369,-11.74585193210341,47,10.968788,0.14999999,47,1.0,257,32.790738344192505,874.7659574468086
338.10403127066104,7.043833984805438,-2.0438339848054414,1.5,400,8.947369,1.988480118582435,48,8.656208,0.14999999,48,-0.2631579,257,33.42839813232422,864.3125
345.17962799241275,7.0444822039267905,-2.044482203926794,1.5,400,7.894737,-2.0755967217517246,49,10.15854,0.14999999,49,0.57894737,257,34.61349105834961,867.0612244897959
348.41174581503276,6.968234916300656,-1.9682349163006585,1.5,400,8.947369,1.7678821773799935,50,9.523156,0.14999999,50,-0.68421054,257,35.121599435806274,857.0
354.1549993620935,6.944215673766539,-1.9442156737665435,1.5,400,8.947369,-0.7432535470607855,51,7.5289245,0.14999999,51,0.68421054,257,36.092405796051025,859.7843137254902
359.6405000006492,6.916163461550946,-1.9161634615509493,1.5,400,8.947369,-0.4855006385556446,52,7.5745687,0.14999999,52,0.36842105,257,37.26566958427429,862.4615384615385
364.18624404592765,6.871438566904295,-1.8714385669042988,1.5,400,10.0,0.45425595472152713,53,8.370534,0.14999999,53,-0.36842105,257,37.76142191886902,854.4528301886793
368.50078243097767,6.824088563536623,-1.8240885635366266,1.5,400,8.947369,0.6854616149500041,54,7.1586666,0.14999999,54,-0.47368422,257,38.40709471702576,846.074074074074
372.4161820928812,6.771203310779658,-1.7712033107796605,1.5,400,10.0,1.084600338096512,55,7.973859,0.14999999,55,-0.36842105,257,38.972646713256836,838.0727272727273
377.189471318465,6.735526273544018,-1.73552627354402,1.5,400,8.947369,0.2267107744161987,56,7.1761503,0.14999999,56,-0.47368422,257,39.528722524642944,831.6964285714286
380.0724253496979,6.667937286836805,-1.6679372868368072,1.5,400,10.0,2.1170459687671155,57,11.403217,0.14999999,57,-0.36842105,257,40.0312659740448,823.6140350877193
380.5734866586584,6.561611838942386,-1.5616118389423885,1.5,400,10.0,4.498938691039463,58,11.616642,0.14999999,58,-0.36842105,257,40.62122988700867,814.448275862069
381.2240449206616,6.461424490180705,-1.4614244901807074,1.5,400,10.0,4.349441737996801,59,8.702029,0.14999999,59,-0.36842105,257,41.23016142845154,805.8305084745763
385.71918937507564,6.4286531562512605,-1.4286531562512628,1.5,400,10.0,0.504855545585963,60,11.71999,0.14999999,60,-0.36842105,257,42.110323429107666,800.9333333333333
386.28984708802824,6.332620444066037,-1.3326204440660392,1.5,400,10.0,4.429342287047381,61,10.602435,0.14999999,61,-0.36842105,257,42.41260766983032,792.7868852459017
384.9601872341589,6.2090352779703055,-1.2090352779703077,1.5,400,10.0,6.329659853869314,62,9.415224,0.14999999,62,-0.36842105,257,43.029393911361694,784.241935483871
387.3034963780114,6.147674545682721,-1.1476745456827226,1.5,400,10.0,2.656690856147546,63,7.892313,0.14999999,63,-0.36842105,257,43.33163332939148,777.1587301587301
392.8757455993563,6.1386835249899425,-1.1386835249899445,1.5,400,10.0,-0.5722492213449215,64,9.347654,0.14999999,64,-0.36842105,257,44.39738726615906,776.765625
398.17288225606404,6.125736650093293,-1.125736650093295,1.5,400,10.0,-0.2971366567077286,65,10.330149,0.14999999,65,-0.36842105,257,45.84578037261963,777.123076923077
396.75646342488517,6.011461567043715,-1.011461567043717,1.5,400,10.0,6.416418831178865,66,9.104122,0.14999999,66,-0.36842105,257,46.31337237358093,769.3030303030303
401.31909490660615,5.989837237412032,-0.9898372374120344,1.5,400,10.0,0.4373685182790147,67,9.765442,0.14999999,67,-0.36842105,257,47.00617742538452,764.2835820895523
405.20353354671386,5.958875493334027,-0.9588754933340294,1.5,400,10.0,1.1155613598923155,68,9.051237,0.14999999,68,-0.36842105,257,47.78347373008728,758.9852941176471
406.0849743775973,5.885289483733294,-0.8852894837332963,1.5,400,10.0,4.118559169116555,69,9.481885,0.14999999,69,-0.36842105,257,48.4296715259552,752.4782608695652
409.03135198554645,5.8433050283649495,-0.8433050283649517,1.5,400,10.0,2.053622392050829,70,9.058301,0.14999999,70,-0.36842105,257,49.02958917617798,747.1714285714286
407.70490286928447,5.742322575623725,-0.7423225756237269,1.5,400,10.0,6.326449116262008,71,10.084443,0.14999999,71,-0.36842105,257,49.7092604637146,740.3239436619718
411.8380640376873,5.719973111634546,-0.7199731116345472,1.5,400,10.0,0.866838831597208,72,8.885189,0.14999999,72,-0.36842105,257,50.417511224746704,736.2222222222222
410.5019459297151,5.623314327804316,-0.6233143278043177,1.5,400,10.0,6.33611810797221,73,10.314723,0.14999999,73,-0.36842105,257,50.99279260635376,729.7671232876712
412.5607185497597,5.575144845267023,-0.575144845267025,1.5,400,10.0,2.9412273799553392,74,10.713846,0.14999999,74,-0.36842105,257,51.52060317993164,724.4324324324324
417.43474326767483,5.565796576902331,-0.5657965769023332,1.5,400,10.0,0.12597528208486902,75,8.553632,0.14999999,75,-0.36842105,257,52.361672163009644,722.1466666666666
422.34205008143414,5.557132237913607,-0.557132237913609,1.5,400,10.0,0.09269318624070255,76,8.0516615,0.14999999,76,-0.36842105,257,53.21287131309509,718.8684210526316
424.4464825311565,5.51229198092411,-0.5122919809241125,1.5,400,10.0,2.8955675502776175,77,10.207262,0.14999999,77,-0.36842105,257,54.01711559295654,713.8441558441558
427.74419880136514,5.483899984632886,-0.48389998463288836,1.5,400,10.0,1.7022837297913764,78,7.9534206,0.14999999,78,-0.36842105,257,54.55125379562378,709.4102564102565
430.6508911830879,5.451277103583391,-0.45127710358339285,1.5,400,10.0,2.093307618277257,79,9.320718,0.14999999,79,-0.36842105,257,55.059298515319824,705.2151898734177
436.50693107837276,5.45633663847966,-0.45633663847966116,1.5,400,10.0,-0.8560398952848599,80,8.586909,0.14999999,80,-0.36842105,257,56.039693117141724,708.3
438.8512953522847,5.417917226571416,-0.4179172265714179,1.5,400,10.0,2.655635726088046,81,7.5990553,0.14999999,81,-0.36842105,257,56.81732153892517,703.7407407407408
443.266766172298,5.405692270393878,-0.4056922703938796,1.5,400,10.0,0.5845291799867254,82,9.028737,0.14999999,82,-0.36842105,257,57.44063758850098,700.560975609756
445.4824728065707,5.3672587085128995,-0.3672587085129012,1.5,400,10.0,2.7842933657273266,83,8.416241,0.14999999,83,-0.36842105,257,58.345585107803345,696.2409638554217
449.1519901481132,5.347047501763252,-0.34704750176325405,1.5,400,10.0,1.3304826584574583,84,10.560782,0.14999999,84,-0.36842105,257,58.89637088775635,692.7619047619048
454.4759314211306,5.346775663778007,-0.3467756637780087,1.5,400,10.0,-0.3239412730173986,85,9.869706,0.14999999,85,-0.36842105,257,59.842408895492554,692.2352941176471
459.7670591859909,5.346128595185941,-0.34612859518594197,1.5,400,8.947369,-0.29112776486026676,86,6.837057,0.14999999,86,-0.47368422,257,60.93840265274048,694.5581395348837
464.9154411310487,5.343855645184467,-0.3438556451844688,1.5,400,8.947369,-0.14838194505777902,87,7.300871,0.14999999,87,-0.8947368,257,61.45533537864685,691.9655172413793
469.1669590179099,5.331442716112613,-0.33144271611261394,1.5,400,10.0,0.7484821131387603,88,9.203566,0.14999999,88,-0.36842105,257,62.2360417842865,689.3636363636364
473.4547138895836,5.319715886399816,-0.3197158863998175,1.5,400,10.0,0.7122451283262693,89,9.7235775,0.14999999,89,-0.36842105,257,62.93592548370361,686.2022471910112
478.31289659172523,5.314587739908058,-0.3145877399080597,1.5,400,10.0,0.1418172978583846,90,11.508884,0.14999999,90,-0.36842105,257,63.62644076347351,684.6666666666666
480.4274667447325,5.279422711480577,-0.27942271148057846,1.5,400,10.0,2.885429846992737,91,10.874754,0.14999999,91,-0.36842105,257,64.24867701530457,680.7472527472528
478.886135558944,5.205284082162435,-0.205284082162436,1.5,400,10.0,6.541331185788524,92,9.792472,0.14999999,92,-0.36842105,257,64.7800612449646,676.1847826086956
477.40469802489446,5.133383849730048,-0.13338384973004935,1.5,400,10.0,6.481437534049522,93,11.060737,0.14999999,93,-0.36842105,257,65.53964686393738,671.763440860215
481.0617447297505,5.117678135422878,-0.11767813542287929,1.5,400,10.0,1.342953295143936,94,10.475616,0.14999999,94,-0.36842105,257,66.17974662780762,668.9468085106383
486.0514123813016,5.11633065664528,-0.11633065664528176,1.5,400,10.0,0.010332348448885587,95,7.3031316,0.14999999,95,-0.36842105,257,66.93019819259644,668.1473684210526
486.5708632643407,5.068446492336882,-0.06844649233688412,1.5,400,10.0,4.480549116960893,96,10.316588,0.14999999,96,-0.36842105,257,67.53661012649536,664.34375
491.5223846492217,5.067241078857956,-0.06724107885795745,1.5,400,10.0,0.048478615119001534,97,7.962364,0.14999999,97,-0.36842105,257,68.21497559547424,663.1958762886597
494.49854737503716,5.045903544643236,-0.04590354464323794,1.5,400,10.0,2.0238372741845554,98,9.698417,0.14999999,98,-0.36842105,257,68.78080677986145,660.2755102040817
499.59896585079787,5.04645420051311,-0.04645420051311142,1.5,400,10.0,-0.10041847576071324,99,8.214519,0.14999999,99,-0.36842105,257,69.86688542366028,663.6969696969697
503.61820843469104,5.03618208434691,-0.03618208434691183,1.5,400,10.0,0.9807574161068477,100,9.175312,0.14999999,100,-0.36842105,257,70.43843841552734,661.31
507.4376752401376,5.0241353984172035,-0.024135398417205526,1.5,400,10.0,1.180533194553425,101,7.4714956,0.14999999,101,-0.36842105,257,70.8586413860321,658.980198019802
512.5823823410528,5.02531747393189,-0.025317473931892546,1.5,400,10.0,-0.14470710091528138,102,6.690996,0.14999999,102,-0.36842105,257,71.67574548721313,657.343137254902
517.6261317978324,5.025496425221673,-0.02549642522167508,1.5,400,10.0,-0.043749456779493906,103,8.978101,0.14999999,103,-0.36842105,257,72.58359551429749,656.7961165048544
518.1460310220266,4.9821733752117945,0.01782662478820442,1.5,400,10.0,4.480100775805793,104,12.233853,0.14999999,104,-0.36842105,257,73.02850532531738,653.3461538461538
520.4370651827232,4.956543477930698,0.04345652206930058,1.5,400,10.0,2.7089658393033007,105,9.107461,0.14999999,105,-0.36842105,257,73.62653231620789,650.3238095238095
525.2008301376736,4.954724812619562,0.0452751873804353,1.5,400,10.0,0.23623504504958182,106,8.536188,0.14999999,106,-0.36842105,257,74.42587566375732,649.4622641509434
528.0796359956003,4.93532370089346,0.06467629910653738,1.5,400,10.0,2.121194142073358,107,9.925187,0.14999999,107,-0.36842105,257,75.03462791442871,646.8971962616822
531.6783452836839,4.922947641515592,0.07705235848440563,1.5,400,10.0,1.4012907119163065,108,10.339579,0.14999999,108,-0.36842105,257,75.80387806892395,644.7592592592592
534.2475036315004,4.9013532443256915,0.09864675567430568,1.5,400,10.0,2.430841652183512,109,9.567736,0.14999999,109,-0.36842105,257,76.37004280090332,641.8990825688073
534.7517259128019,4.861379326480018,0.13862067351998042,1.5,400,10.0,4.495777718698529,110,10.098428,0.14999999,110,-0.36842105,257,77.12848663330078,638.7636363636364
537.1717735059473,4.839385346900426,0.16061465309957257,1.5,400,10.0,2.579952406854706,111,8.937086,0.14999999,111,-0.36842105,257,77.83583498001099,636.0990990990991
542.0412786514222,4.839654273673412,0.16034572632658586,1.5,400,10.0,0.1304948545250597,112,11.961538,0.14999999,112,-0.36842105,257,78.6651599407196,635.3035714285714
546.6845295111417,4.837916190364086,0.16208380963591262,1.5,400,10.0,0.3567491402805082,113,11.394387,0.14999999,113,-0.36842105,257,79.5339105129242,634.2300884955753
550.7900049321061,4.831491271334263,0.1685087286657348,1.5,400,10.0,0.8945245790356435,114,10.017772,0.14999999,114,-0.36842105,257,80.44825530052185,632.561403508772
549.4814266091323,4.7780993618185414,0.22190063818145625,1.5,400,10.0,6.308578322973701,115,11.520065,0.14999999,115,-0.36842105,257,81.06210947036743,629.3304347826087
552.4864652570757,4.762814355664445,0.23718564433555253,1.5,400,10.0,1.9949613520566238,116,8.192083,0.14999999,116,-0.36842105,257,81.67893838882446,627.1724137931035
556.329688991665,4.7549546067663675,0.24504539323363095,1.5,400,10.0,1.156776265410727,117,9.37833,0.14999999,117,-0.36842105,257,82.31867384910583,625.3589743589744
561.3021411674893,4.756797806504146,0.24320219349585234,1.5,400,10.0,0.027547824175755964,118,9.185253,0.14999999,118,-0.36842105,257,83.27830529212952,624.7033898305085
564.4311561422394,4.743118959178482,0.2568810408215163,1.5,400,10.0,1.8709850252498659,119,12.284576,0.14999999,119,-0.36842105,257,83.98812913894653,622.4957983193277
567.718075646396,4.730983963719966,0.26901603628003257,1.5,400,10.0,1.7130804958434613,120,12.600257,0.14999999,120,-0.36842105,257,84.56720399856567,620.35
571.5380962056001,4.7234553405421495,0.27654465945784945,1.5,400,10.0,1.1799794407958741,121,9.216923,0.14999999,121,-0.36842105,257,85.26152539253235,618.5785123966942
576.3592811677951,4.724256403014714,0.2757435969852854,1.5,400,10.0,0.17881503780503982,122,7.83525,0.14999999,122,-0.36842105,257,86.18174171447754,617.4344262295082
579.3549069750115,4.710202495731801,0.2897975042681983,1.5,400,10.0,2.0043741927835725,123,11.30052,0.14999999,123,-0.36842105,257,86.98069763183594,615.4065040650406
581.5631889374098,4.690025717237176,0.30997428276282374,1.5,400,10.0,2.791718037601756,124,10.714973,0.14999999,124,-0.36842105,257,87.48033118247986,613.1935483870968
586.6600485103497,4.693280388082798,0.3067196119172012,1.5,400,10.0,-0.09685957293998965,125,6.769398,0.14999999,125,-0.36842105,257,88.75023055076599,613.152
587.3167511990861,4.661244057135604,0.3387559428643956,1.5,400,10.0,4.343297311263692,126,9.143645,0.14999999,126,-0.36842105,257,89.4022798538208,610.6984126984127
591.1323109451733,4.654585125552546,0.3454148744474533,1.5,400,10.0,1.1844402539127157,127,9.977856,0.14999999,127,-0.36842105,257,89.80449771881104,609.2047244094488
596.2503895094686,4.658206168042724,0.34179383195727586,1.5,400,10.0,-0.11807856429525437,128,9.583129,0.14999999,128,-0.36842105,257,91.00876331329346,609.0078125
598.2156683994375,4.637330762786338,0.36266923721366223,1.5,400,10.0,3.0347211100311156,129,11.7351465,0.14999999,129,-0.36842105,257,91.63061332702637,606.8914728682171
590.177996759961,4.539830744307393,0.4601692556926067,1.5,400,10.0,13.037671639476441,130,12.07791,0.14999999,130,-0.36842105,198,92.05197644233704,603.7461538461539
594.1191132967211,4.535260406845199,0.46473959315480007,1.5,400,10.0,1.0588834632399449,131,8.913758,0.14999999,131,-0.36842105,198,92.76946306228638,602.236641221374
592.7000152763557,4.490151630881482,0.5098483691185177,1.5,400,10.0,6.419098020365525,132,9.521394,0.14999999,132,-0.36842105,198,93.54627895355225,599.6666666666666
598.0002262158522,4.496242302374829,0.5037576976251711,1.5,400,10.0,-0.30021093949659355,133,7.5151887,0.14999999,133,-0.36842105,198,94.27668190002441,599.2706766917294
600.5313572326984,4.481577292781331,0.5184227072186685,1.5,400,10.0,2.468868983153831,134,8.62556,0.14999999,134,-0.36842105,198,94.9055438041687,597.4104477611941
605.0751658302064,4.482038265408936,0.5179617345910635,1.5,400,10.0,0.4561914024920169,135,6.4627013,0.14999999,135,-0.36842105,198,95.5389666557312,596.6814814814815
610.5628922573735,4.489433031304217,0.5105669686957831,1.5,400,10.0,-0.48772642716706877,136,10.709504,0.14999999,136,-0.36842105,198,96.1488208770752,596.4926470588235
609.4653648086241,4.448652297873169,0.551347702126831,1.5,400,10.0,6.097527448749339,137,9.482791,0.14999999,137,-0.36842105,198,96.90643787384033,594.1167883211679
613.1075671231832,4.442808457414372,0.5571915425856285,1.5,400,10.0,1.3577976854408798,138,8.488961,0.14999999,138,-0.36842105,198,97.67623615264893,592.8695652173913
617.0437612280741,4.43916374984226,0.5608362501577396,1.5,400,10.0,1.0638058951090728,139,8.014874,0.14999999,139,-0.36842105,198,98.50657439231873,591.5611510791367
622.2247824065687,4.4444627314754905,0.5555372685245085,1.5,400,10.0,-0.1810211784946283,140,10.819255,0.14999999,140,-0.36842105,198,99.60720562934875,593.3142857142857
626.8792405452433,4.445952060604562,0.5540479393954363,1.5,400,10.0,0.3455418613253373,141,8.011026,0.14999999,141,-0.36842105,198,100.66287803649902,592.8156028368794
631.1049797023686,4.444401265509638,0.5555987344903609,1.5,400,10.0,0.7742608428747226,142,11.877798,0.14999999,142,-0.36842105,198,101.30628776550293,591.7323943661971
635.6961806813415,4.445427836932458,0.5545721630675409,1.5,400,10.0,0.40879902102708987,143,9.085647,0.14999999,143,-0.36842105,198,102.00956010818481,591.2307692307693
640.3297396521474,4.4467343031399125,0.5532656968600862,1.5,400,10.0,0.36644102919405835,144,7.2361264,0.14999999,144,-0.36842105,198,102.76924920082092,590.6111111111111
638.9410596907002,4.406490066832415,0.5935099331675834,1.5,400,10.0,6.3886799614471865,145,11.536322,0.14999999,145,-0.36842105,198,103.49265480041504,588.3310344827586
637.4283990802968,4.365947938906142,0.634052061093856,1.5,400,10.0,6.512660610403382,146,11.341869,0.14999999,146,-0.36842105,198,104.21714472770691,586.082191780822
642.0512228562957,4.3676953935802425,0.6323046064197557,1.5,400,10.0,0.3771762240011215,147,10.32829,0.14999999,147,-0.36842105,198,104.86546564102173,585.3945578231293
645.2043385574437,4.359488774036782,0.6405112259632163,1.5,400,10.0,1.8468842988519172,148,10.2868185,0.14999999,148,-0.36842105,198,105.4951171875,583.8986486486486
645.6185557118291,4.333010441018987,0.6669895589810113,1.5,400,10.0,4.585782845614673,149,12.301994,0.14999999,149,-0.36842105,198,106.0886402130127,581.9664429530201
651.04760476141,4.340317365076066,0.6596826349239325,1.5,400,10.0,-0.4290490495808012,150,5.9991903,0.14999999,150,-0.36842105,198,107.07038068771362,581.9866666666667
655.2077305172065,4.339124043160308,0.6608759568396908,1.5,400,10.0,0.839874244203425,151,13.78152,0.14999999,151,-0.36842105,198,107.76581859588623,581.1059602649007
657.5736752155266,4.326142600102148,0.6738573998978501,1.5,400,10.0,2.634055301679899,152,13.512879,0.14999999,152,-0.36842105,198,108.19785809516907,579.546052631579
655.9423622353379,4.287204981930313,0.7127950180696858,1.5,400,10.0,6.631312980188724,153,12.446831,0.14999999,153,-0.36842105,198,109.0796549320221,577.4836601307189
657.9419032341237,4.272350021000803,0.7276499789991956,1.5,400,10.0,3.0004590012141827,154,10.042124,0.14999999,154,-0.36842105,198,109.58357691764832,575.9350649350649
662.865785952905,4.276553457760677,0.7234465422393218,1.5,400,10.0,0.07611728121876847,155,8.711111,0.14999999,155,-0.36842105,198,110.7730815410614,576.3677419354839
666.7882789633545,4.274283839508683,0.7257161604913159,1.5,400,10.0,1.077506989550398,156,8.674944,0.14999999,156,-0.36842105,198,111.56353449821472,575.275641025641
671.7385877998995,4.278589731209551,0.7214102687904473,1.5,400,10.0,0.04969116345495317,157,8.350414,0.14999999,157,-0.36842105,198,112.70019006729126,574.8726114649681
675.7643887600727,4.276989802278941,0.7230101977210572,1.5,400,10.0,0.9741990398267985,158,11.075125,0.14999999,158,-0.36842105,198,113.60447311401367,574.0822784810126
678.5861347303979,4.267837325348415,0.7321626746515838,1.5,400,10.0,2.178254029674795,159,13.35481,0.14999999,159,-0.36842105,198,114.35115766525269,572.7924528301887
676.9665233886377,4.231040771178986,0.7689592288210128,1.5,400,10.0,6.619611341760219,160,11.23277,0.14999999,160,-0.36842105,198,115.12635588645935,570.81875
675.4020722417409,4.195043926967335,0.8049560730326637,1.5,400,10.0,6.564451146896801,161,11.695303,0.14999999,161,-0.36842105,198,115.66988372802734,568.888198757764
675.893966125997,4.172184976086402,0.8278150239135975,1.5,400,10.0,4.508106115743939,162,10.072202,0.14999999,162,-0.36842105,198,116.3135278224945,567.2098765432099
679.7364963524096,4.170162554309262,0.8298374456907379,1.5,400,10.0,1.1574697735874748,163,9.33676,0.14999999,163,-0.36842105,198,117.00690722465515,566.2085889570552
