ReturnMean,MountainCar_mu1_higher,NumTrajectories,Regret/t,MountainCar_std1_higher,GridSize,ActionIn1,TimeElapsed,ReturnLastEpisode,MountainCar_std0_higher,AvgEpLen,MinEpLen,MountainCar_mu0_higher,Iteration,Regret
-1.3788658569040144,-10.0,1,6.378865856904015,1.5,400,-11.25172,0.4895796775817871,-1.3788658569040144,0.14999999,999.0,999,-1.0,1,6.378865856904015
-0.8694722738317899,-1.5789474,2,5.86947227383179,1.5,400,-2.5443726,0.9565050601959229,-0.36007869075956533,0.14999999,999.0,999,0.36842105,2,11.73894454766358
-0.8348112277565981,6.8421054,3,5.834811227756599,1.5,400,8.030763,1.176905632019043,-0.7654891356062143,0.14999999,818.6666666666666,458,-1.0,3,17.504433683269795
-2.0691234263287113,2.631579,4,7.069123426328712,1.5,400,3.623221,1.6491925716400146,-5.772060022045052,0.14999999,863.75,458,1.0,4,28.27649370531485
-2.3751121629279166,-5.7894735,5,7.375112162927917,1.5,400,-4.858575,2.0729753971099854,-3.5990671093247375,0.14999999,890.8,458,1.0,5,36.875560814639584
-2.951206894042263,10.0,6,7.951206894042262,1.5,400,10.44742,2.4829535484313965,-5.831680549613995,0.14999999,908.8333333333334,458,1.0,6,47.707241364253576
-2.910175948928455,-3.6842105,7,7.910175948928455,1.5,400,-3.1821141,2.945711612701416,-2.6639902782456093,0.14999999,921.7142857142857,458,-1.0,7,55.37123164249918
-2.8120353201900357,0.5263158,8,7.812035320190035,1.5,400,-0.035276175,3.4100522994995117,-2.1250509190210978,0.14999999,931.375,458,-1.0,8,62.49628256152028
-3.325101353118823,5.7894735,9,8.325101353118823,1.5,400,7.1753855,3.942371129989624,-7.4296296165491205,0.14999999,938.8888888888889,458,1.0,9,74.92591217806941
-3.4188681894600683,-8.947369,10,8.418868189460069,1.5,400,-6.3747354,4.431054353713989,-4.262769716531277,0.14999999,944.9,458,1.0,10,84.18868189460069
-3.281976134467372,-6.8421054,11,8.281976134467373,1.5,400,-8.842765,4.9534759521484375,-1.9130555845404071,0.14999999,949.8181818181819,458,-1.0,11,91.1017374791411
-2.988446719148072,8.947369,12,7.988446719148072,1.5,400,6.417668,5.183857202529907,0.24037684936423087,0.14999999,903.75,397,-1.0,12,95.86136062977687
-2.9549955281733133,3.6842105,13,7.954995528173314,1.5,400,-1.392711,5.661273717880249,-2.553581236476216,0.14999999,911.0769230769231,397,-1.0,13,103.41494186625309
-2.944066585195472,-0.5263158,14,7.944066585195473,1.5,400,2.4023664,6.145326375961304,-2.801990326483535,0.14999999,917.3571428571429,397,1.0,14,111.21693219273662
-2.9019663540979996,-2.631579,15,7.901966354098,1.5,400,-3.297715,6.6607749462127686,-2.312563118733385,0.14999999,922.8,397,1.0,15,118.52949531147
-2.8527126906196068,-1.5789474,16,7.852712690619607,1.5,400,-1.9906924,7.223333120346069,-2.113907738443712,0.14999999,927.5625,397,-1.0,16,125.64340304991372
-2.78000292491531,10.0,17,7.780002924915311,1.5,400,8.840395,7.524468898773193,-1.6166466736465643,0.14999999,900.0588235294117,397,-1.0,17,132.2600497235603
-2.6230967161621432,7.894737,18,7.623096716162144,1.5,400,6.204657,7.900272846221924,0.044308832641691054,0.14999999,883.6666666666666,397,-0.05263158,18,137.2157408909186
-2.5325545409846746,7.894737,19,7.532554540984675,1.5,400,6.7759066,8.140713453292847,-0.902795387790233,0.14999999,858.3684210526316,397,-1.0,19,143.11853627870883
-2.6448007202869848,7.894737,20,7.644800720286986,1.5,400,9.464021,8.69721508026123,-4.777478127030883,0.14999999,865.4,397,1.0,20,152.89601440573972
-2.5960270673562356,5.7894735,21,7.5960270673562365,1.5,400,4.953028,9.299580097198486,-1.6205540087412502,0.14999999,871.7619047619048,397,-1.0,21,159.51656841448096
-2.5613924345437793,-8.947369,22,7.561392434543779,1.5,400,-9.162559,9.862716674804688,-1.83406514548219,0.14999999,877.5454545454545,397,-1.0,22,166.35063355996314
-2.3283078140864917,8.947369,23,7.328307814086492,1.5,400,8.031124,10.168001890182495,2.799553835973833,0.14999999,854.2173913043479,341,-0.2631579,23,168.55107972398932
-2.2151947244275845,8.947369,24,7.215194724427584,1.5,400,8.095063,10.578961849212646,0.3864063377272899,0.14999999,841.125,341,-0.05263158,24,173.16467338626202
-2.110778243937381,8.947369,25,7.11077824393738,1.5,400,7.51374,10.963735580444336,0.3952172878275022,0.14999999,823.4,341,-0.57894737,25,177.76945609843452
-1.7208788166839937,10.0,26,6.720878816683993,1.5,400,13.907925,11.192224502563477,8.026606864650688,0.14999999,801.0384615384615,242,-0.05263158,26,174.74284923378383
-1.97815255100752,6.8421054,27,6.978152551007519,1.5,400,8.414301,12.056418895721436,-8.667269643419202,0.14999999,808.3703703703703,242,1.0,27,188.41011887720302
-1.604817265017667,10.0,28,6.604817265017666,1.5,400,10.585517,12.497786283493042,8.475235456708363,0.14999999,788.1785714285714,242,0.05263158,28,184.93488342049466
-1.447797535350308,10.0,29,6.447797535350307,1.5,400,9.818902,12.899435043334961,2.948754895335747,0.14999999,772.8620689655172,242,0.05263158,29,186.9861285251589
-1.4098830914608422,10.0,30,6.409883091460841,1.5,400,7.023842,13.41107726097107,-0.3103642186663341,0.14999999,769.0333333333333,242,-0.2631579,30,192.29649274382524
-1.4866849305753906,8.947369,31,6.4866849305753895,1.5,400,9.535956,14.351839542388916,-3.7907401040118383,0.14999999,776.4516129032259,242,1.0,31,201.08723284783707
-1.4698765546884303,7.894737,32,6.469876554688429,1.5,400,6.390586,14.985597133636475,-0.9488169021926586,0.14999999,783.40625,242,-0.57894737,32,207.03604975002972
-1.3817228374842403,7.894737,33,6.381722837484239,1.5,400,7.2813697,15.332871437072754,1.4391961130498376,0.14999999,772.1212121212121,242,0.47368422,33,210.5968536369799
-1.2816739196677605,10.0,34,6.281673919667759,1.5,400,8.638164,15.81889533996582,2.0199403682760773,0.14999999,760.5294117647059,242,-0.05263158,34,213.5769132687038
-1.2327698486148801,10.0,35,6.232769848614879,1.5,400,8.888049,16.24238657951355,0.42996856718305027,0.14999999,752.9428571428572,242,0.05263158,35,218.14694470152077
-1.089075273000398,10.0,36,6.089075273000398,1.5,400,9.555918,16.660398244857788,3.9402348735064665,0.14999999,740.8333333333334,242,-0.05263158,36,219.2067098280143
-1.0452017126375417,10.0,37,6.045201712637541,1.5,400,8.36481,17.29653239250183,0.534246460425287,0.14999999,734.5405405405405,242,-0.05263158,37,223.67246336758902
-1.0281541093066002,6.8421054,38,6.0281541093066,1.5,400,5.605755,18.315321922302246,-0.39739278606176687,0.14999999,741.5,242,0.47368422,38,229.0698561536508
-0.9502164623289474,10.0,39,5.950216462328947,1.5,400,9.596798,18.94333529472351,2.0114141228218583,0.14999999,732.3589743589744,242,0.05263158,39,232.05844203082893
-0.8310566025052589,10.0,40,5.831056602505258,1.5,400,9.847716,19.523900270462036,3.816177930618593,0.14999999,722.025,242,-0.05263158,40,233.24226410021035
-0.7148584300733641,10.0,41,5.714858430073364,1.5,400,9.187611,19.926944494247437,3.9330684672024234,0.14999999,712.1951219512196,242,-0.05263158,41,234.30919563300793
-0.6801485817798201,10.0,42,5.68014858177982,1.5,400,11.686063,20.56530261039734,0.7429551982554914,0.14999999,706.3333333333334,242,-0.05263158,42,238.56624043475244
-0.6401326640174524,10.0,43,5.640132664017452,1.5,400,8.5606365,21.019145727157593,1.0405358820019888,0.14999999,700.2093023255813,242,0.05263158,43,242.52570455275045
-0.6212612446268387,10.0,44,5.621261244626838,1.5,400,8.426537,21.818697214126587,0.19020978916954667,0.14999999,697.1590909090909,242,-0.05263158,44,247.3354947635809
-0.41418934638760835,10.0,45,5.414189346387608,1.5,400,11.184876,22.225239515304565,8.696974176138529,0.14999999,687.0,240,0.05263158,45,243.63852058744237
-0.33191139286424254,10.0,46,5.331911392864242,1.5,400,9.107176,22.90161967277527,3.370596515687218,0.14999999,679.2391304347826,240,0.15789473,46,245.26792407175515
