LQGmu1_actor,LQGsigma_higher,Regret/t,ReturnMean,Iteration,Regret,ReturnLastEpisode,TimeElapsed,LQGmu1_higher
-0.7972617,0.14999999,0.022443993331375145,0.9426760066686248,1,0.022443993331375145,0.9426760066686248,0.041387081146240234,-1.0
0.736374,0.14999999,0.3697403992544861,0.5953796007455139,2,0.7394807985089722,0.24808319482240287,0.07208561897277832,0.57575756
-0.25183615,0.14999999,0.2555905769218103,0.7095294230781897,3,0.7667717307654309,0.9378290677435412,0.09437870979309082,-0.3131313
-0.64203346,0.14999999,0.1970495046158174,0.7680704953841826,4,0.7881980184632696,0.9436937123021613,0.11494660377502441,-0.67676765
-0.59514374,0.14999999,0.16185634486225217,0.8032636551377479,5,0.8092817243112609,0.9440362941520087,0.13190221786499023,-0.47474748
-0.96254086,0.14999999,0.1389777521945992,0.8261422478054009,6,0.8338665131675952,0.9405352111436657,0.1489088535308838,-0.8787879
-0.44337204,0.14999999,0.12252973497478681,0.8425902650252132,7,0.8577081448235077,0.9412783683440875,0.16576886177062988,-0.5555556
1.1581932,0.14999999,0.22366166072522287,0.7414583392747771,8,1.789293285801783,0.03353485902172461,0.18456554412841797,1.0
-0.48774287,0.14999999,0.2011981912872616,0.7639218087127384,9,1.8107837215853544,0.9436295642164285,0.2121133804321289,-0.47474748
-0.9306834,0.14999999,0.18344450596024742,0.7816754940397526,10,1.8344450596024742,0.9414586619828803,0.23314547538757324,-0.45454547
-0.57067657,0.14999999,0.16881803856719876,0.7963019614328012,11,1.8569984242391864,0.9425666353632879,0.2518165111541748,-0.57575756
-0.7174617,0.14999999,0.15658526658478356,0.8085347334152164,12,1.8790231990174027,0.9430952252217836,0.27142882347106934,-0.5959596
-0.35501808,0.14999999,0.1464504815138426,0.8186695184861574,13,1.9038562596799538,0.940286939337449,0.2954399585723877,-0.5151515
-0.5732511,0.14999999,0.13752982093826685,0.8275901790617332,14,1.9254174931357357,0.9435587665442181,0.31409502029418945,-0.65656567
-0.80318785,0.14999999,0.12989889741454527,0.8352211025854548,15,1.9484834612181792,0.9420540319175565,0.3309314250946045,-0.6363636
-0.4048826,0.14999999,0.12309192472616284,0.8420280752738372,16,1.9694707956186055,0.9441326655995738,0.34926319122314453,-0.67676765
-0.7103448,0.14999999,0.11715132910379626,0.8479686708962038,17,1.9915725947645364,0.943018200854069,0.36930084228515625,-0.67676765
-0.34612608,0.14999999,0.1120757897346161,0.8530442102653839,18,2.0173642152230897,0.9393283795414469,0.3896145820617676,-0.7979798
-0.6414698,0.14999999,0.10732913570312895,0.857790864296871,19,2.03925357835945,0.9432306368636396,0.41401004791259766,-0.6363636
-0.82693946,0.14999999,0.10308493358965228,0.8620350664103478,20,2.0616986717930454,0.9426749065664046,0.4339730739593506,-0.75757575
-0.8532761,0.14999999,0.09925523394300327,0.8658647660569967,21,2.0843599128030688,0.9424587589899769,0.4572288990020752,-0.65656567
-0.9800382,0.14999999,0.09586526367645544,0.8692547363235446,22,2.10903580088202,0.9404441119210492,0.4785804748535156,-0.6363636
-0.4668181,0.14999999,0.09269389108577854,0.8724261089142216,23,2.1319594949729064,0.9421963059091136,0.4997396469116211,-0.6363636
-0.5340408,0.14999999,0.08973911248078607,0.875380887519214,24,2.1537386995388657,0.9433407954340408,0.5229358673095703,-0.57575756
-1.0296698,0.14999999,0.08716664988643505,0.877953350113565,25,2.179166247160876,0.9396924523779896,0.5427708625793457,-0.61616164
-0.7773197,0.14999999,0.08466254398287064,0.8804574560171294,26,2.2012261435546367,0.9430601036062392,0.573474645614624,-0.67676765
-0.44958377,0.14999999,0.08237860686727527,0.8827413931327248,27,2.2242223854164322,0.9421237581382047,0.6049962043762207,-0.61616164
-0.97138816,0.14999999,0.08030942512462944,0.8848105748753705,28,2.248663903489624,0.9406784819268079,0.6362800598144531,-1.0
-0.8768585,0.14999999,0.07833375448675471,0.8867862455132453,29,2.2716788801158865,0.9421050233737376,0.6651754379272461,-0.7171717
-0.5902761,0.14999999,0.07644559625601333,0.8886744037439868,30,2.2933678876804,0.9434309924354868,0.6898243427276611,-0.61616164
-1.008313,0.14999999,0.07479330870156735,0.8903266912984327,31,2.3185925697485876,0.939895317931812,0.7151834964752197,-0.7979798
-0.7775228,0.14999999,0.07315765895458569,0.8919623410454143,32,2.341045086546742,0.9426674832018455,0.746488094329834,-0.67676765
-0.53594905,0.14999999,0.0715865440918546,0.8935334559081454,33,2.3623559550312017,0.9438091315155405,0.7764854431152344,-0.5151515
-0.57347214,0.14999999,0.070096687379996,0.8950233126200039,34,2.383287370919864,0.944188584111338,0.7987828254699707,-0.5959596
-0.6373423,0.14999999,0.06869872891705044,0.8964212710829494,35,2.4044555120967654,0.9439518588230983,0.8252761363983154,-0.5555556
-0.6243328,0.14999999,0.06740729571391518,0.8977127042860847,36,2.4266626457009464,0.9429128663958192,0.846829891204834,-0.57575756
