Iteration,LQGmu1_higher,Regret,LQGsigma_higher,ReturnLastEpisode,Regret/t,LQGmu1_actor,ReturnMean,TimeElapsed
26,-0.7979798,1.472285099580174,0.14999999,0.9561645388559246,0.056626349983852846,-0.92627466,0.9084936500161473,0.6386599540710449
27,-0.85858583,1.4817638608553252,0.14999999,0.9556412387248486,0.054880142994641674,-1.1372682,0.9102398570053585,0.6613996028900146
28,-0.6363636,1.4908850793452892,0.14999999,0.9559987815100359,0.05324589569090319,-0.6896062,0.9118741043090969,0.6846997737884521
29,-0.61616164,1.4998322096733898,0.14999999,0.9561728696718994,0.051718352057703094,-0.38057184,0.9134016479422971,0.7098381519317627
30,-0.8787879,1.5092311880393394,0.14999999,0.9557210216340504,0.05030770626797798,-0.9102274,0.9148122937320221,0.7365820407867432
31,-0.4949495,1.5181848887560896,0.14999999,0.9561662992832498,0.04897370608890612,-0.7929604,0.916146293911094,0.7617788314819336
32,-0.7171717,1.5269735821610775,0.14999999,0.9563313065950121,0.04771792444253367,-0.8073381,0.9174020755574664,0.7892978191375732
33,-0.65656567,1.5361125408330731,0.14999999,0.9559810413280042,0.04654886487372949,-0.5176312,0.9185711351262706,0.8195035457611084
34,-0.6363636,1.5456859608761748,0.14999999,0.9555465799568982,0.04546135179047573,-0.45093715,0.9196586482095244,0.8438534736633301
35,-0.85858583,1.5549861252693238,0.14999999,0.9558198356068511,0.04442817500769496,-0.9754518,0.9206918249923052,0.8677241802215576
36,-0.53535354,1.563617062239451,0.14999999,0.9564890630298728,0.04343380728442919,-0.52706283,0.9216861927155708,0.9006726741790771
37,-0.7171717,1.5725850612555776,0.14999999,0.9561520009838733,0.04250229895285345,-0.6632541,0.9226177010471465,0.9269835948944092
38,-0.4949495,1.5817452892872987,0.14999999,0.955959771968279,0.04162487603387628,-0.40869603,0.9234951239661238,0.9542920589447021
39,-0.8181818,1.590468241850434,0.14999999,0.9563970474368647,0.040781236970523944,-0.6278958,0.924338763029476,0.9779248237609863
40,-0.33333334,1.5996095208739618,0.14999999,0.9559787209764722,0.03999023802184905,-0.47627532,0.9251297619781511,1.0016491413116455
41,-0.83838385,1.608623293161488,0.14999999,0.9561062277124736,0.03923471446735337,-0.854642,0.9258852855326468,1.029419183731079
42,-0.83838385,1.6175950354101452,0.14999999,0.9561482577513428,0.038514167509765364,-0.4737355,0.9266058324902348,1.0561108589172363
43,-0.6969697,1.6266041452220223,0.14999999,0.9561108901881229,0.037828003377256336,-0.65020907,0.9272919966227438,1.0758116245269775
44,-0.7979798,1.6359044460947247,0.14999999,0.9558196991272975,0.03717964650215284,-0.8452021,0.9279403534978473,1.1005949974060059
45,-0.7373737,1.644778537676379,0.14999999,0.9562459084183456,0.0365506341705862,-0.6974319,0.9285693658294139,1.1348185539245605
46,-0.7777778,1.6539304792449334,0.14999999,0.9559680584314455,0.03595501041836812,-0.5601951,0.929164989581632,1.1700608730316162
47,-0.5959596,1.6632024405041028,0.14999999,0.9558480387408306,0.0353872859681724,-0.6011573,0.9297327140318277,1.1946990489959717
48,-0.85858583,1.6722718845015738,0.14999999,0.956050556002529,0.03483899759378279,-0.9522684,0.9302810024062174,1.2208893299102783
49,-0.47474748,1.6809875632040403,0.14999999,0.9564043212975336,0.03430586863681715,-0.5331741,0.930814131363183,1.250434160232544
50,-0.7373737,1.6899538983785525,0.14999999,0.9561536648254877,0.03379907796757105,-0.79998636,0.931320922032429,1.2754466533660889
51,-0.4949495,1.699019238698852,0.14999999,0.9560546596797005,0.033314102719585334,-0.300187,0.9318058972804147,1.301539421081543
52,-0.2929293,1.7092344053662167,0.14999999,0.9549048333326353,0.032869892410888786,-0.24906243,0.9322501075891113,1.3313651084899902
53,-0.43434343,1.7180632312942354,0.14999999,0.9562911740719813,0.0324162873829101,-0.42866936,0.93270371261709,1.3547215461730957
54,-0.43434343,1.7272363348543083,0.14999999,0.9559468964399271,0.03198585805285756,-0.55056906,0.9331341419471424,1.3798775672912598
55,-0.53535354,1.7361744592208068,0.14999999,0.9561818756335014,0.03156680834946921,-0.47258744,0.9335531916505309,1.4087655544281006
56,-0.43434343,1.7452118138402963,0.14999999,0.9560826453805106,0.031164496675719577,-0.29112008,0.9339555033242805,1.4319329261779785
57,-0.65656567,1.7540923336361143,0.14999999,0.9562394802041821,0.030773549712914284,-0.3902472,0.9343464502870859,1.454315185546875
58,-0.93939394,1.763157049790846,0.14999999,0.9560552838452683,0.030399259479152518,-0.9060976,0.9347207405208475,1.481567144393921
59,-0.3131313,1.7722873178592302,0.14999999,0.9559897319316157,0.030038768099308985,-0.4066049,0.935081231900691,1.5061652660369873
60,-0.41414142,1.7812664112900132,0.14999999,0.9561409065692171,0.02968777352150022,-0.4117392,0.9354322264784999,1.5323867797851562
61,-0.43434343,1.7901103325228578,0.14999999,0.9562760787671554,0.029346071024964882,-0.584549,0.9357739289750352,1.5604078769683838
62,-0.43434343,1.7989738068055985,0.14999999,0.9562565257172592,0.02901570656138062,-0.4710769,0.9361042934386193,1.5881845951080322
63,-0.43434343,1.8082194645806058,0.14999999,0.9558743422249927,0.02870189626318422,-0.39386454,0.9364181037368158,1.6152386665344238
64,-0.43434343,1.8181323155139686,0.14999999,0.9552071490666371,0.02840831742990576,-0.23482324,0.9367116825700943,1.6388640403747559
65,-0.65656567,1.8276578159162638,0.14999999,0.9555944995977049,0.028117812552557905,-0.6737881,0.9370021874474421,1.6744000911712646
66,-0.41414142,1.8369412064906616,0.14999999,0.9558366094256021,0.027832442522585783,-0.34490642,0.9372875574774142,1.7074525356292725
67,-0.43434343,1.8457843853565672,0.14999999,0.9562768211340945,0.02754902067696369,-0.40449497,0.9375709793230363,1.7340466976165771
68,-0.43434343,1.8572069045589337,0.14999999,0.9536974807976334,0.02731186624351373,-0.20922323,0.9378081337564863,1.7601077556610107
69,-0.93939394,1.8663568677438134,0.14999999,0.9559700368151202,0.027048650257156717,-0.88893527,0.9380713497428433,1.7844302654266357
70,-0.41414142,1.8749537341557012,0.14999999,0.9565231335881123,0.026785053345081446,-0.38486874,0.9383349466549186,1.8112735748291016
71,-0.5151515,1.8837036266023384,0.14999999,0.9563701075533628,0.026531036994399133,-0.80174655,0.9385889630056009,1.8373453617095947
72,-0.45454547,1.8931177995341826,0.14999999,0.9557058270681558,0.02629330277130809,-0.5231491,0.9388266972286919,1.862797498703003
73,-0.25252524,1.9018862964163308,0.14999999,0.9563515031178519,0.02605323693721001,-0.32704973,0.9390667630627901,1.8951430320739746
74,-0.67676765,1.9113689630565365,0.14999999,0.9556373333597943,0.025829310311574816,-0.84901834,0.9392906896884252,1.923065185546875
75,-0.5959596,1.920291143625306,0.14999999,0.9561978194312304,0.02560388191500408,-0.6366056,0.9395161180849959,1.9484291076660156
76,-0.67676765,1.9295025688203422,0.14999999,0.9559085748049638,0.025388191695004503,-0.8318805,0.9397318083049955,1.9731285572052002
77,-0.35353535,1.9385028254734953,0.14999999,0.9561197433468469,0.025175361369785654,-0.41552776,0.9399446386302144,2.001936197280884
78,-0.97979796,1.947873658574017,0.14999999,0.9557491668994782,0.0249727392124874,-1.1268724,0.9401472607875127,2.02791690826416
79,-0.21212122,1.9567621201395768,0.14999999,0.9562315384344403,0.024769140761260466,-0.44581836,0.9403508592387395,2.0496304035186768
80,-0.43434343,1.9655020265945637,0.14999999,0.9563800935450132,0.024568775332432048,-0.5865869,0.9405512246675679,2.0828301906585693
81,-0.5959596,1.9743836788238018,0.14999999,0.9562383477707619,0.024375107145972862,-0.52421033,0.9407448928540271,2.1056149005889893
82,-0.5959596,1.9836738862465875,0.14999999,0.9558297925772143,0.024191144954226678,-0.5695421,0.9409288550457734,2.128373622894287
83,-0.8989899,1.992558553419411,0.14999999,0.9562353328271763,0.024006729559270013,-0.60367155,0.94111327044073,2.1571810245513916
84,-0.5959596,2.0023487673270193,0.14999999,0.9553297860923916,0.023837485325321657,-0.35914874,0.9412825146746784,2.181936025619507
85,-0.8181818,2.011505012449115,0.14999999,0.955963754877904,0.02366476485234253,-0.8371006,0.9414552351476575,2.2115142345428467
86,-0.45454547,2.0201864797310094,0.14999999,0.956438532718106,0.023490540461988483,-0.4186492,0.9416294595380116,2.238035202026367
87,-0.7373737,2.0290169009637005,0.14999999,0.9562895787673088,0.02332203334441035,-0.40615624,0.9417979666555897,2.263338804244995
88,-0.27272728,2.038539150224032,0.14999999,0.9555977507396685,0.02316521761618218,-0.23877472,0.9419547823838179,2.2865209579467773
89,-0.8181818,2.047575358354548,0.14999999,0.9560837918694842,0.0230064647006129,-0.7203256,0.9421135352993872,2.313769578933716
90,-0.65656567,2.0566905440564964,0.14999999,0.9560048142980517,0.022852117156183294,-0.67894965,0.9422678828438169,2.3366873264312744
91,-0.7171717,2.0655427159191295,0.14999999,0.9562678281373669,0.022698271603506917,-0.6622342,0.9424217283964933,2.3593642711639404
92,-0.5555556,2.0744601396345903,0.14999999,0.956202576284539,0.022548479778636853,-0.7582582,0.9425715202213634,2.386019229888916
93,-0.2929293,2.083488239794413,0.14999999,0.956091899840177,0.0224030993526281,-0.30011615,0.9427169006473721,2.4108307361602783
94,-0.5959596,2.092564393401338,0.14999999,0.9560438463930753,0.02226132333405679,-0.430341,0.9428586766659434,2.43633770942688
95,-0.85858583,2.1014972492856434,0.14999999,0.9561871441156947,0.022121023676690985,-0.8350601,0.9429989763233091,2.461881637573242
96,-0.47474748,2.1103985094847735,0.14999999,0.9562187398008697,0.021983317807133057,-0.6001815,0.9431366821928671,2.485990285873413
97,-0.13131313,2.119957195442257,0.14999999,0.9555613140425165,0.02185522881899234,-0.23942128,0.9432647711810077,2.5148284435272217
98,-0.21212122,2.1299530988524102,0.14999999,0.9551240965898466,0.02173421529441235,-0.13185537,0.9433857847055876,2.542109489440918
99,-0.75757575,2.138960871636179,0.14999999,0.9561122272162311,0.021605665370062418,-0.61405385,0.9435143346299377,2.5681943893432617
100,-0.3131313,2.149691052212886,0.14999999,0.9543898194232933,0.02149691052212886,-0.07743719,0.9436230894778713,2.596146821975708
101,-0.27272728,2.1589809980174435,0.14999999,0.9558300541954422,0.021376049485321222,-0.4845567,0.943743950514679,2.6192896366119385
102,-0.8787879,2.168045273803079,0.14999999,0.9560557242143646,0.021255345821598815,-1.1081722,0.9438646541784014,2.642860174179077
103,-0.3131313,2.1771867783639443,0.14999999,0.9559784954391349,0.021137735712271302,-0.20767298,0.9439822642877289,2.6758205890655518
104,-0.7777778,2.18606008856111,0.14999999,0.9562466898028343,0.021019808543856825,-0.63903874,0.9441001914561434,2.693429946899414
105,-0.35353535,2.1951367923103247,0.14999999,0.9560432962507852,0.02090606468866976,-0.44825023,0.9442139353113305,2.716120481491089
106,-0.3939394,2.2042872969798366,0.14999999,0.9559694953304881,0.02079516317905506,-0.29299212,0.9443248368209453,2.74304461479187
107,-0.23232323,2.2133857697671377,0.14999999,0.9560215272126991,0.020685848315580728,-0.07556598,0.9444341516844196,2.7690656185150146
108,-0.5151515,2.2223392617013507,0.14999999,0.9561665080657872,0.02057721538612362,-0.7108042,0.9445427846138768,2.7929680347442627
109,-0.27272728,2.232531022740096,0.14999999,0.9549282389612547,0.020481935988441245,-0.1937623,0.9446380640115591,2.823134183883667
110,-0.57575756,2.2413046870955697,0.14999999,0.956346335644526,0.02037549715541427,-0.6370357,0.9447445028445861,2.8491580486297607
111,-0.6969697,2.250561457001745,0.14999999,0.9558632300938248,0.020275328441457165,-0.77470505,0.9448446715585432,2.8756263256073
112,-0.5151515,2.259576103707129,0.14999999,0.9561053532946159,0.020174786640242224,-0.50930184,0.9449452133597581,2.901906728744507
113,-0.8787879,2.2686520824495906,0.14999999,0.9560440212575386,0.02007656710132381,-0.82920593,0.9450434328986765,2.9269158840179443
114,-0.67676765,2.2776868203853984,0.14999999,0.9560852620641922,0.01997970895074911,-0.71357065,0.9451402910492512,2.965815544128418
115,-0.6969697,2.286617564129922,0.14999999,0.9561892562554763,0.019883630992434103,-0.81930745,0.9452363690075662,2.9940919876098633
116,-0.57575756,2.2956751640887387,0.14999999,0.9560624000411834,0.019790303138696022,-0.64579594,0.9453296968613042,3.018739938735962
117,-0.5555556,2.305079174978616,0.14999999,0.9557159891101225,0.019701531410073643,-0.4809945,0.9454184685899266,3.039742946624756
118,-0.41414142,2.3142646475723665,0.14999999,0.9559345274062496,0.019612412267562426,-0.3166299,0.9455075877324378,3.0704150199890137
119,-0.93939394,2.32311516703552,0.14999999,0.9562694805368466,0.019521976193575798,-0.72226506,0.9455980238064244,3.098841667175293
120,-0.5555556,2.3319624602274045,0.14999999,0.9562727068081156,0.019433020501895038,-0.7252631,0.9456869794981053,3.1259753704071045
121,-0.5555556,2.3414125731288076,0.14999999,0.9556698870985971,0.01935051713329593,-0.18803775,0.9457694828667044,3.148832321166992
122,-0.5151515,2.35031565882134,0.14999999,0.9562169143074679,0.019264882449355245,-0.42920595,0.945855117550645,3.184718608856201
123,-0.8989899,2.3595160785198575,0.14999999,0.9559195803014823,0.01918305754894193,-0.97000396,0.9459369424510583,3.2141268253326416
124,-0.8787879,2.3685679055892166,0.14999999,0.9560681729306411,0.01910135407733239,-0.93342483,0.9460186459226678,3.2415785789489746
125,-0.8787879,2.3774877740447637,0.14999999,0.956200131544453,0.01901990219235811,-0.72753894,0.9461000978076421,3.269205093383789
126,-0.11111111,2.3874338712676053,0.14999999,0.9551739027771584,0.018947887867203216,-0.053624768,0.9461721121327971,3.295393466949463
127,-0.8787879,2.396665063015853,0.14999999,0.9558888082517522,0.018871378448943724,-0.80603576,0.9462486215510565,3.32389760017395
128,-0.7979798,2.4057017665960454,0.14999999,0.9560832964198076,0.018794545051531605,-0.7266396,0.9463254549484686,3.3586394786834717
129,-0.5151515,2.41517914942422,0.14999999,0.9556426171718256,0.01872231898778465,-0.30373672,0.9463976810122156,3.387352466583252
130,-1.0,2.424164904798072,0.14999999,0.9561342446261482,0.018647422344600553,-0.8141717,0.9464725776553996,3.4139645099639893
131,-0.5151515,2.433316131935225,0.14999999,0.9559687728628468,0.018574932304849044,-0.5201996,0.9465450676951511,3.4412007331848145
132,-0.7373737,2.44267097014402,0.14999999,0.9557651617912052,0.018505083107151665,-1.0431347,0.9466149168928485,3.4721107482910156
133,-0.33333334,2.451429778784726,0.14999999,0.9563611913592938,0.018431802848005458,-0.5153081,0.9466881971519947,3.4992566108703613
134,-0.8787879,2.4603574239308714,0.14999999,0.9561923548538548,0.018360876297991578,-0.9024356,0.9467591237020085,3.5279572010040283
135,-0.83838385,2.4692419033002486,0.14999999,0.9562355206306227,0.01829068076518703,-0.6578241,0.9468293192348132,3.5630664825439453
136,-0.75757575,2.4785231177008766,0.14999999,0.9558387855993721,0.018224434688977033,-0.5763032,0.9468955653110233,3.5952847003936768
137,-0.21212122,2.4889192868253,0.14999999,0.9547238308755766,0.01816729406441825,-0.051535293,0.9469527059355819,3.623241901397705
138,-0.5555556,2.4978090129847623,0.14999999,0.9562302738405377,0.018100065311483785,-0.60297185,0.9470199346885163,3.6528046131134033
139,-0.47474748,2.5066771351357753,0.14999999,0.9562518778489868,0.01803364845421421,-0.6469102,0.9470863515457859,3.6840288639068604
140,-0.7979798,2.5156660362272607,0.14999999,0.9561310989085146,0.017969043115909005,-0.8049657,0.9471509568840911,3.7145395278930664
141,-0.93939394,2.524808471145846,0.14999999,0.9559775650814144,0.01790644305777196,-0.9836604,0.9472135569422281,3.744279623031616
142,-0.8787879,2.534103598357475,0.14999999,0.9558248727883708,0.017845799988432925,-1.0067363,0.9472742000115673,3.7764720916748047
143,-0.93939394,2.5437699282170625,0.14999999,0.9554536701404126,0.017788600896622816,-1.1532145,0.9473313991033773,3.819819927215576
144,-0.17171717,2.5525021447629515,0.14999999,0.9563877834541109,0.017725709338631608,-0.24552871,0.9473942906613685,3.8503315448760986
145,-0.8181818,2.561667425569162,0.14999999,0.9559547191937895,0.01766667190047698,-0.7874089,0.9474533280995231,3.8855221271514893
146,-0.53535354,2.570433755627854,0.14999999,0.956353669941308,0.017605710654985302,-0.7060552,0.9475142893450148,3.921478271484375
147,-0.13131313,2.580252228023589,0.14999999,0.9553015276042647,0.017552736245058428,-0.1937275,0.9475672637549416,3.952277660369873
148,-0.53535354,2.589226092117244,0.14999999,0.9561461359063451,0.017494770892684083,-0.62128043,0.9476252291073161,3.981862783432007
149,-0.83838385,2.598082906068657,0.14999999,0.9562631860485866,0.017436798027306424,-0.5851779,0.9476832019726936,4.010737895965576
150,-0.4949495,2.6070241877565357,0.14999999,0.9561787183121216,0.017380161251710238,-0.6782671,0.9477398387482897,4.041368722915649
151,-0.6363636,2.6162265344429088,0.14999999,0.9559176533136271,0.01732600353935701,-0.5899231,0.947793996460643,4.073543310165405
152,-0.43434343,2.625235418479134,0.14999999,0.9561111159637745,0.01727128564788904,-0.5205799,0.947848714352111,4.103396892547607
153,-0.3131313,2.634164550516359,0.14999999,0.9561908679627753,0.017216761768080777,-0.40034842,0.9479032382319194,4.134437561035156
154,-0.83838385,2.643050021703613,0.14999999,0.956234528812746,0.017162662478594888,-0.6189231,0.9479573375214053,4.164276361465454
155,-0.8787879,2.6521389555515977,0.14999999,0.956031066152015,0.017110573906784502,-1.0292226,0.9480094260932157,4.1962549686431885
156,-0.8989899,2.661278479591352,0.14999999,0.9559804759602456,0.0170594774332779,-0.9273802,0.9480605225667222,4.233904838562012
157,-0.2929293,2.6704348990360165,0.14999999,0.9559635805553355,0.017009139484305838,-0.32319412,0.9481108605156944,4.26830792427063
158,-0.43434343,2.679982606281487,0.14999999,0.9555722927545294,0.016961915229629664,-0.33554327,0.9481580847703706,4.2980124950408936
159,-0.27272728,2.688733038204834,0.14999999,0.9563695680766532,0.016910270680533548,-0.24965596,0.9482097293194668,4.327887773513794
160,-0.030303031,2.9416337108457085,0.14999999,0.7122193273591254,0.01838521069278568,0.15349537,0.9467347893072147,4.360802888870239
161,0.85858583,3.598922466403852,0.14999999,0.30783124444185644,0.02235355569194939,0.8563807,0.9427664443080508,4.392328500747681
162,-0.33333334,3.6076469180147237,0.14999999,0.9563955483891283,0.022269425419843975,-0.50218403,0.9428505745801563,4.4384589195251465
163,-0.2929293,3.6164174088538923,0.14999999,0.9563495091608315,0.022186609870269276,-0.3823196,0.9429333901297311,4.479058027267456
164,-0.7777778,3.6256126246910365,0.14999999,0.9559247841628559,0.022107394052994125,-0.9388546,0.9430126059470062,4.506897211074829
165,-0.2929293,3.634539563929504,0.14999999,0.9561930607615322,0.022027512508663662,-0.5526794,0.9430924874913367,4.536290884017944
166,-0.2929293,3.643586209901852,0.14999999,0.9560733540276521,0.021949314517481035,-0.481543,0.9431706854825194,4.566012859344482
167,-0.6969697,3.652799455861176,0.14999999,0.955906754040676,0.021873050633899258,-0.40809923,0.9432469493661012,4.597825765609741
168,-0.2929293,3.66172824509583,0.14999999,0.956191210765346,0.02179600145890375,-0.43677786,0.9433239985410967,4.626304388046265
169,-0.65656567,3.6704232429554082,0.14999999,0.9564250021404218,0.021718480727546795,-0.4484319,0.9434015192724537,4.6551384925842285
170,-0.45454547,3.6790721864583222,0.14999999,0.9564710564970861,0.02164160109681366,-0.49065244,0.943478398903187,4.702905178070068
171,-0.3131313,3.6882389891820164,0.14999999,0.9559531972763057,0.021568649059543955,-0.48592716,0.9435513509404566,4.729784250259399
172,-0.7171717,3.697326500328574,0.14999999,0.9560324888534425,0.021496084304235896,-0.62224835,0.9436239156957648,4.7597692012786865
173,-0.7373737,3.7064804008442573,0.14999999,0.9559660994843169,0.02142474220141189,-0.6310923,0.9436952577985888,4.792688608169556
174,-0.85858583,3.716132954699721,0.14999999,0.955467446144536,0.02135708594655012,-1.0925956,0.9437629140534505,4.818671703338623
175,-0.8787879,3.7250146777066453,0.14999999,0.9562382769930758,0.02128579815832369,-0.81907064,0.9438342018416769,4.854649543762207
176,-0.67676765,3.7337059796765697,0.14999999,0.9564286980300758,0.021214238520889602,-0.42036626,0.943905761479111,4.886427164077759
177,-0.7373737,3.742669940485662,0.14999999,0.9561560391909076,0.021145027912348374,-0.5576515,0.9439749720876522,4.917933225631714
178,-0.7171717,3.752222033175767,0.14999999,0.9555679073098947,0.02107989906278521,-0.92312646,0.9440401009372154,4.949944734573364
179,-0.27272728,3.761775260786526,0.14999999,0.9555667723892411,0.021015504250204056,-0.22241521,0.9441044957497965,4.983567476272583
180,-0.5151515,3.771293317127941,0.14999999,0.9556019436585851,0.02095162953959967,-0.48992985,0.9441683704604009,5.017423391342163
181,-0.2929293,3.781657390243753,0.14999999,0.9547559268841879,0.020893134752727915,-0.11418912,0.9442268652472727,5.048526763916016
182,-0.2929293,3.791647789968155,0.14999999,0.9551296002755978,0.020833229615209642,-0.36248893,0.9442867703847909,5.083367586135864
183,-0.2929293,3.815767136409078,0.14999999,0.9410006535590771,0.020851186537754526,0.023947537,0.9442688134622461,5.119387626647949
184,-0.2929293,3.824834337415473,0.14999999,0.9560527989936048,0.02078714313812757,-0.46553677,0.9443328568618731,5.151717662811279
185,-0.5555556,3.8339707419303246,0.14999999,0.9559835954851484,0.02072416617259635,-0.4645313,0.9443958338274042,5.183427333831787
186,-0.7777778,3.8431892328606043,0.14999999,0.9559015090697204,0.020662307703551635,-0.69737566,0.9444576922964489,5.217573642730713
187,-0.6363636,3.8523068256246358,0.14999999,0.9560024072359687,0.02060057126002479,-0.6632762,0.9445194287399757,5.249930381774902
188,-0.7373737,3.8611502875505685,0.14999999,0.9562765380740673,0.020538033444417916,-0.67420524,0.9445819665555826,5.284179449081421
189,-0.9191919,3.8703883299686725,0.14999999,0.955881957581896,0.020478245132109378,-0.9042556,0.9446417548678911,5.316027879714966
190,-0.7777778,3.879980341235718,0.14999999,0.9555279887329543,0.020420949164398516,-0.9933194,0.9446990508356021,5.343895196914673
191,-0.959596,3.889256380972698,0.14999999,0.9558439602630202,0.020362598853260198,-0.8825367,0.9447574011467404,5.378722667694092
192,-0.8181818,3.8985164557456775,0.14999999,0.9558599252270201,0.020304773207008738,-0.74628264,0.944815226792992,5.413344621658325
193,-0.2929293,3.9073899737021556,0.14999999,0.9562464820435217,0.020245543905192516,-0.36360738,0.9448744560948082,5.454241752624512
194,-0.959596,3.9181320496686087,0.14999999,0.9543779240335469,0.020196556957054683,-1.467517,0.944923443042946,5.48628044128418
195,-0.2929293,3.9269250314595814,0.14999999,0.9563270182090273,0.02013807708440811,-0.21147987,0.9449819229155926,5.517255067825317
196,-0.2929293,3.9360141045105834,0.14999999,0.956030926948998,0.020081704614849916,-0.43055108,0.9450382953851508,5.547593355178833
197,-0.35353535,3.9450924069394198,0.14999999,0.9560416975711638,0.020025849781418373,-0.45835868,0.9450941502185823,5.578233480453491
198,-0.5555556,3.953972205272901,0.14999999,0.9562402016665187,0.01996955659228738,-0.40119663,0.9451504434077134,5.617241144180298
199,-0.41414142,3.9630699399342753,0.14999999,0.9560222653386258,0.019914924321277765,-0.45164046,0.945205075678723,5.648659706115723
200,-0.5555556,3.972353482375472,0.14999999,0.9558364575588032,0.01986176741187736,-0.57110065,0.9452582325881234,5.6801087856292725
201,-0.6969697,3.981151339258103,0.14999999,0.9563221431173689,0.019806723080886084,-0.40655017,0.9453132769191147,5.711033582687378
202,-0.61616164,3.9900761911321343,0.14999999,0.9561951481259687,0.0197528524313472,-0.5092696,0.9453671475686536,5.743016481399536
203,-0.7373737,3.9989416339232693,0.14999999,0.9562545572088651,0.0196992198715432,-0.7282734,0.9454207801284575,5.775274276733398
204,-0.3131313,4.00795376651706,0.14999999,0.956107867406209,0.019646832188809117,-0.32013476,0.9454731678111917,5.808959245681763
205,-0.2929293,4.0168337834732615,0.14999999,0.9562399830437989,0.01959431113889396,-0.4018991,0.9455256888611068,5.8564465045928955
206,-0.27272728,4.040682093343275,0.14999999,0.941271690129987,0.019614961618171237,0.08286801,0.9455050383818294,5.891975402832031
207,-0.6363636,4.050071189851449,0.14999999,0.9557309034918253,0.01956556130363019,-0.40169594,0.9455544386963706,5.936769962310791
208,-0.35353535,4.058818172137363,0.14999999,0.9563730177140864,0.01951354890450655,-0.5250223,0.9456064510954942,5.979006767272949
209,-0.57575756,4.067444583686527,0.14999999,0.9564935884508355,0.019461457338213046,-0.53337264,0.9456585426617877,6.015190124511719
210,-0.85858583,4.07663791374829,0.14999999,0.9559266699382367,0.019412561494039478,-0.98927796,0.9457074385059613,6.048888683319092
