LQGmu1_higher,Regret,LQGsigma_higher,ReturnMean,TimeElapsed,Iteration,ReturnLastEpisode,LQGmu1_actor,Regret/t
-0.4949495,0.6964900590747146,0.14999999,0.9186873293950188,0.34142065048217773,15,0.9561189685816183,-0.49330792,0.04643267060498098
-0.7979798,0.7053815141258039,0.14999999,0.9210336553671371,0.3658638000488281,16,0.9562285449489107,-0.6913692,0.04408634463286274
-0.959596,0.7148709769625183,0.14999999,0.9230687660610282,0.3883543014526367,17,0.9556305371632855,-1.0421973,0.042051233938971665
-0.47474748,0.7236817841852474,0.14999999,0.9249154564341528,0.40967750549316406,18,0.9563091927772709,-0.50689006,0.04020454356584708
-0.27272728,0.7334207387786165,0.14999999,0.926518908485336,0.43013477325439453,19,0.9553810454066309,-0.10504858,0.038601091514664024
-0.75757575,0.7425969931744189,0.14999999,0.9279901503412791,0.4516465663909912,20,0.9559437456041976,-0.5441364,0.037129849658720945
-0.7777778,0.7515383352180562,0.14999999,0.9293324602277115,0.4727957248687744,21,0.9561786579563626,-0.7576166,0.03578753977228839
-0.3939394,0.7604729332995133,0.14999999,0.9305530484863858,0.4938328266143799,22,0.956185401918543,-0.28132653,0.03456695151361424
-0.5151515,0.7692075629181748,0.14999999,0.931676192916601,0.5147488117218018,23,0.9563853703813384,-0.47471064,0.033443807083398905
-0.41414142,0.7784296082103742,0.14999999,0.9326854329912343,0.5368893146514893,24,0.9558979547078006,-0.35606754,0.03243456700876559
-0.97979796,0.7877654234877901,0.14999999,0.9336093830604884,0.5574893951416016,25,0.9557841847225841,-0.9635021,0.031510616939511606
-0.7171717,0.7969744365745351,0.14999999,0.9344671370548256,0.5803360939025879,26,0.9559109869132549,-0.75901544,0.030652862945174428
-0.85858583,0.8062056334330219,0.14999999,0.9352605320950732,0.6032798290252686,27,0.9558888031415133,-0.9455112,0.029859467904926735
-0.37373737,0.8150661755139896,0.14999999,0.9360104937316432,0.6283643245697021,28,0.9562594579190322,-0.28742504,0.02910950626835677
-0.23232323,0.8238248302520014,0.14999999,0.9367122472326896,0.6499314308166504,29,0.9563613452619882,-0.27913392,0.028407752767310394
-0.6363636,0.8326339446953647,0.14999999,0.9373655351768212,0.6768934726715088,30,0.9563108855566367,-0.676041,0.027754464823178823
-0.61616164,0.8415916985335105,0.14999999,0.9379718806924673,0.7010080814361572,31,0.9561622461618542,-0.55629385,0.027148119307532595
-0.75757575,0.8502446698600551,0.14999999,0.9385498540668732,0.7273914813995361,32,0.9564670286734553,-0.40570307,0.02657014593312672
-0.6363636,0.8593882397922026,0.14999999,0.9390779321275089,0.7554812431335449,33,0.9559764300678525,-0.34277633,0.026042067872490988
-0.3939394,0.8689349556172211,0.14999999,0.9395630895406699,0.7812530994415283,34,0.9555732841749814,-0.20461121,0.025556910459330034
-0.15151516,0.8879285724026933,0.14999999,0.9397506122170658,0.8057887554168701,35,0.9461263832145278,0.02032514,0.025369387782934093
1.0,1.5495288408114312,0.14999999,0.9220775321996825,0.8358471393585205,36,0.303519731591262,0.8465094,0.043042467800317535
-0.7373737,1.5585062843120103,0.14999999,0.9229982085321079,0.8608033657073975,37,0.9561425564994208,-0.679805,0.04212179146789217
-0.8787879,1.5673075397170568,0.14999999,0.9238750647442879,0.8854219913482666,38,0.9563187445949535,-0.5459926,0.041244935255712024
-0.65656567,1.5762935760188228,0.14999999,0.9247022159995174,0.9151146411895752,39,0.956133963698234,-0.44003952,0.04041778400048263
-0.41414142,1.5852334890450448,0.14999999,0.9254891627738739,0.9411029815673828,40,0.956180086973778,-0.36905563,0.03963083722612612
-0.53535354,1.5941323977219701,0.14999999,0.9262387220067813,0.964951753616333,41,0.9562210913230746,-0.48754784,0.038881277993218784
-0.43434343,1.603017994223165,0.14999999,0.9269529048994485,0.9905028343200684,42,0.9562344034988052,-0.41206098,0.03816709510055155
-0.97979796,1.6122384254841355,0.14999999,0.9276260831282759,1.018092393875122,43,0.9558995687390295,-0.9397334,0.037493916871724084
-0.9191919,1.6210772457856653,0.14999999,0.9282773353230531,1.0570385456085205,44,0.9562811796984702,-0.85023606,0.03684266467694694
-0.35353535,1.6297431519378593,0.14999999,0.928903485512492,1.0896542072296143,45,0.9564540938478059,-0.36587998,0.036216514487507984
-0.35353535,1.6385483231741602,0.14999999,0.9294993842788226,1.1141629219055176,46,0.9563148287636991,-0.5598602,0.0356206157211774
-0.35353535,1.6496371300993624,0.14999999,0.9300213376574604,1.1404058933258057,47,0.9540311930747978,-0.20854391,0.035098662342539624
-0.35353535,1.6608905732941426,0.14999999,0.930518113056372,1.164576530456543,48,0.9538665568052199,-0.21686241,0.03460188694362797
-0.65656567,1.6698693095204835,0.14999999,0.931041034499582,1.1882038116455078,49,0.956141263773659,-0.78550816,0.03407896550041803
-0.3939394,1.67853224668756,0.14999999,0.9315493550662488,1.2126152515411377,50,0.9564570628329234,-0.6673818,0.0335706449337512
-0.25252524,1.6874915806057849,0.14999999,0.9320319297920434,1.2369647026062012,51,0.9561606660817751,-0.3583866,0.033088070207956566
-0.5959596,1.6963908137870298,0.14999999,0.9324970997348647,1.261089563369751,52,0.9562207668187549,-0.5205001,0.03262290026513519
-0.3939394,1.7060344188894585,0.14999999,0.9329306713417083,1.282529592514038,53,0.9554763948975713,-0.31993034,0.03218932865829167
-0.37373737,1.7147343891949633,0.14999999,0.9333656594593523,1.311575174331665,54,0.956420029694495,-0.37114188,0.03175434054064747
-0.33333334,1.7236621698502133,0.14999999,0.9337806878209051,1.3341610431671143,55,0.9561922193447501,-0.36818787,0.03133931217909479
-0.17171717,1.750975984197175,0.14999999,0.9338525717107646,1.358323097229004,56,0.9378061856530382,0.006925732,0.03126742828923527
-0.45454547,1.7598932406030934,0.14999999,0.9342446799894193,1.3848960399627686,57,0.9562027435940815,-0.7127391,0.030875320010580586
-0.41414142,1.768848896738761,0.14999999,0.9346226052286419,1.4173078536987305,58,0.9561643438643324,-0.21025455,0.030497394771357947
-0.6363636,1.777988825867257,0.14999999,0.9349845961717412,1.4469077587127686,59,0.9559800708715039,-0.57611847,0.030135403828258592
-0.6969697,1.7868376974290043,0.14999999,0.9353393717095165,1.4723889827728271,60,0.9562711284382526,-0.49410474,0.029780628290483405
-0.7373737,1.7956362592931625,0.14999999,0.9356833400115875,1.498476266860962,61,0.9563214381358417,-0.70056194,0.0294366599884125
-1.0,1.8045042761206944,0.14999999,0.936015092320634,1.5248591899871826,62,0.9562519831724682,-0.7261203,0.02910490767936604
-0.93939394,1.8137042400331602,0.14999999,0.9363310438089975,1.5505261421203613,63,0.9559200360875342,-1.0805176,0.028788956191002545
-0.7373737,1.8227265708568523,0.14999999,0.9366398973303617,1.5814886093139648,64,0.9560976691763079,-0.609411,0.028480102669638317
-0.37373737,1.8315371106350171,0.14999999,0.9369425059902305,1.607081651687622,65,0.9563094602218352,-0.31992137,0.028177494009769495
-0.33333334,1.8403801865636682,0.14999999,0.9372354517187323,1.6326801776885986,66,0.9562769240713488,-0.28999376,0.0278845482812677
-0.37373737,1.849093333143013,0.14999999,0.9375215920426415,1.6567127704620361,67,0.956406853420655,-0.52527004,0.027598407957358403
-0.3939394,1.8599769719132613,0.14999999,0.9377673974718638,1.6841535568237305,68,0.9542363612297518,-0.12869525,0.027352602528136195
-0.7373737,1.8689407941952014,0.14999999,0.9380339015334028,1.7090840339660645,69,0.9561561777180598,-0.5444511,0.02708609846659712
-0.93939394,1.877820308614135,0.14999999,0.9382939955912265,1.7363054752349854,70,0.9562404855810666,-0.7470963,0.026826004408773356
-0.5151515,1.8872520620882407,0.14999999,0.9385389850410106,1.7622311115264893,71,0.9556882465258942,-0.5359806,0.026581014958989305
-0.57575756,1.896125429075758,0.14999999,0.9387849245961699,1.7880840301513672,72,0.9562466330124825,-0.4713924,0.026335075403829972
-0.83838385,1.9053044269566497,0.14999999,0.9390199393567581,1.8240196704864502,73,0.9559410021191085,-0.8939384,0.026100060643241777
-0.61616164,1.9139438000012574,0.14999999,0.9392558945945776,1.855353832244873,74,0.9564806269553924,-0.5952972,0.0258641054054224
-0.7777778,1.9229424280175547,0.14999999,0.9394807676264325,1.8945047855377197,75,0.9561213719837028,-0.57418156,0.025639232373567397
-0.6969697,1.9316524922733571,0.14999999,0.9397035198385083,1.9350268840789795,76,0.9564099357441975,-0.6487784,0.02541648016149154
-0.8989899,1.9408419969466773,0.14999999,0.9399142597799132,1.9635751247406006,77,0.9559304953266798,-0.86776257,0.025205740220086717
-0.65656567,1.9496265204363907,0.14999999,0.9401247881995334,1.9871294498443604,78,0.9563354765102866,-0.772776,0.024995211800466547
-0.53535354,1.9583897380529072,0.14999999,0.9403302564803427,2.015378475189209,79,0.9563567823834837,-0.50577545,0.024789743519657053
-0.5151515,1.9675816763705,0.14999999,0.9405252290453687,2.042055606842041,80,0.955928061682407,-0.44491783,0.02459477095463125
-0.53535354,1.976749297857518,0.14999999,0.9407156876807712,2.066765546798706,81,0.9559523785129819,-0.850695,0.024404312319228617
-0.5555556,1.9853763058001621,0.14999999,0.9409080938317052,2.096393585205078,82,0.956492992057356,-0.6161408,0.02421190616829466
-0.2929293,1.9969711990072894,0.14999999,0.9410601060360565,2.121987819671631,83,0.9535251067928727,-0.08776468,0.024059893963943247
-0.93939394,2.0063865523821516,0.14999999,0.9412344458049741,2.1471316814422607,84,0.9557046466251379,-1.183817,0.023885554195025614
-0.5959596,2.0156244702750055,0.14999999,0.9414067709379409,2.170668125152588,85,0.955882082107146,-0.48034954,0.023713229062058888
-0.7373737,2.0245188292199083,0.14999999,0.9415790833811637,2.1944241523742676,86,0.9562256410550969,-0.8067464,0.023540916618836144
-0.35353535,2.033720830674178,0.14999999,0.9417438984979978,2.2176289558410645,87,0.9559179985457303,-0.43624192,0.023376101502002047
-0.4949495,2.042803036076437,0.14999999,0.9419063291354949,2.241840362548828,88,0.9560377945977407,-0.61093736,0.023213670864504966
-0.4949495,2.0516771958397046,0.14999999,0.942067447237756,2.266951084136963,89,0.9562458402367324,-0.65505624,0.023052552762243873
-0.53535354,2.0607325697521253,0.14999999,0.9422229714471985,2.2964160442352295,90,0.9560646260875793,-0.66593593,0.02289702855280139
-0.7979798,2.0697946227589186,0.14999999,0.9423750041455063,2.3195807933807373,91,0.9560579469932066,-0.56258136,0.022744995854493612
-0.85858583,2.078634701132375,0.14999999,0.942526144552909,2.3437352180480957,92,0.9562799216265435,-0.78005695,0.02259385544709103
-0.41414142,2.0874061355571394,0.14999999,0.9426747727359448,2.367286443710327,93,0.9563485655752357,-0.3798379,0.022445227264055262
-0.5555556,2.096117499694216,0.14999999,0.9428208776628275,2.3917267322540283,94,0.9564086358629236,-0.29535747,0.02229912233717251
-0.5151515,2.104915904502319,0.14999999,0.942962990478923,2.422665596008301,95,0.9563215951918967,-0.44252023,0.02215700952107704
-0.67676765,2.113789867337167,0.14999999,0.9431013555485713,2.4480979442596436,96,0.9562460371651519,-0.78060627,0.022018644451428825
-0.5959596,2.122638785453849,0.14999999,0.9432371259231562,2.4737017154693604,97,0.956271081883318,-0.43640217,0.021882874076843802
-0.7777778,2.1318102623544073,0.14999999,0.9433668340576081,2.499495029449463,98,0.9559485230994413,-0.7156849,0.021753165942391912
-0.5959596,2.1408529294920617,0.14999999,0.9434952229344237,2.5246329307556152,99,0.9560773328623458,-0.7021667,0.021624777065576382
-0.53535354,2.1496697563683407,0.14999999,0.9436233024363166,2.5457265377044678,100,0.9563031731237209,-0.43141097,0.021496697563683408
-0.8181818,2.1588487425510654,0.14999999,0.943745259974742,2.5705599784851074,101,0.9559410138172754,-0.9984927,0.021374740025258073
-0.4949495,2.1678000344081503,0.14999999,0.9438670584861947,2.5953996181488037,102,0.9561687081429152,-0.7075763,0.021252941513805395
-0.67676765,2.1764957967577274,0.14999999,0.9439889728470124,2.624413251876831,103,0.956424237650423,-0.4361468,0.021131027152987644
-0.5151515,2.185572013774194,0.14999999,0.9441048844829404,2.6462388038635254,104,0.9560437829835337,-0.49539334,0.021015115517059556
-0.959596,2.195127406489137,0.14999999,0.9442140247001034,2.669942617416382,105,0.9555646072850572,-1.1467305,0.020905975299896542
-0.85858583,2.204555445841719,0.14999999,0.9443223071147007,2.6906092166900635,106,0.9556919606474178,-1.0619277,0.020797692885299236
-0.8787879,2.213473632010814,0.14999999,0.9444333305419549,2.7148404121398926,107,0.956201813830905,-0.9833012,0.02068666945804499
-0.47474748,2.2226858448542584,0.14999999,0.9445395755106086,2.7388367652893066,108,0.9559077871565556,-0.66712725,0.02058042448939128
-0.3131313,2.231602569888857,0.14999999,0.9446465819276252,2.7617011070251465,109,0.9562032749654013,-0.34437072,0.020473418072374835
-0.47474748,2.2404044342500447,0.14999999,0.9447526869613632,2.7857840061187744,110,0.9563181356388123,-0.5848084,0.02036731303863677
-0.9191919,2.249536409344891,0.14999999,0.9448539062221181,2.8116455078125,111,0.9559880249051538,-1.0165695,0.0202660937778819
-0.7777778,2.2583352485769512,0.14999999,0.94495629242342,2.838615655899048,112,0.9563211607679395,-0.76892596,0.020163707576579922
-0.37373737,2.2675579296491133,0.14999999,0.945053115666822,2.8645617961883545,113,0.9558973189278381,-0.41618332,0.020066884333177992
-0.57575756,2.2763337564369097,0.14999999,0.9451521600312551,2.897512912750244,114,0.9563441732122033,-0.5171594,0.01996783996874482
-0.75757575,2.285448248185948,0.14999999,0.9452465369722961,2.922893524169922,115,0.9560055082509618,-1.0750239,0.019873463027703896
-0.85858583,2.29444200039278,0.14999999,0.9453403275828208,2.955766439437866,116,0.9561262477931678,-1.0373793,0.01977967241717914
-0.8181818,2.3033804436468572,0.14999999,0.9454329876611379,2.9900906085968018,117,0.9561815567459228,-0.75406694,0.01968701233886203
-0.7373737,2.312387959187353,0.14999999,0.9455234918712936,3.016026020050049,118,0.9561124844595044,-0.65128285,0.01959650812870638
-0.85858583,2.321483388008314,0.14999999,0.9456117362352243,3.040546178817749,119,0.9560245711790386,-0.9479002,0.019508263764775748
-0.85858583,2.330484251134119,0.14999999,0.9456992979072157,3.0723636150360107,120,0.9561191368741951,-0.39263472,0.019420702092784327
-0.5959596,2.3395399218951685,0.14999999,0.9457849593231805,3.0983123779296875,121,0.9560643292389506,-0.48296824,0.019335040676819574
-0.27272728,2.3487768129928193,0.14999999,0.9458677310410426,3.124784469604492,122,0.9558831089023493,-0.14936964,0.019252268958957534
-0.57575756,2.3578058040540766,0.14999999,0.9459508471215117,3.152290105819702,123,0.9560910089387429,-0.43049857,0.019169152878488426
-0.83838385,2.3670833174472152,0.14999999,0.9460306184076838,3.179537296295166,124,0.9558424866068614,-0.98803246,0.01908938159231625
-0.3131313,2.3763663197291716,0.14999999,0.9461090694421667,3.2064669132232666,125,0.9558369977180436,-0.5070181,0.019010930557833372
-0.8787879,2.3856705226606554,0.14999999,0.9461861069630106,3.2435145378112793,126,0.9558157970685163,-0.98848176,0.01893389303698933
-0.7171717,2.39450517600993,0.14999999,0.9462656285353549,3.271712303161621,127,0.9562853466507257,-0.6299416,0.018854371464645116
-0.3939394,2.403628781293789,0.14999999,0.9463416501461422,3.2973921298980713,128,0.955996394716141,-0.55128396,0.018778349853857727
-0.23232323,2.4124324051465265,0.14999999,0.9464189736035152,3.33284330368042,129,0.9563163761472625,-0.45878935,0.018701026396484702
-0.6969697,2.4213419824558233,0.14999999,0.9464942924426474,3.3632421493530273,130,0.956210422690703,-0.69995725,0.01862570755735249
-0.8989899,2.430356959581225,0.14999999,0.9465676567970898,3.3937489986419678,131,0.9561050228745985,-0.79057884,0.018552343202910115
-0.67676765,2.4394992053830356,0.14999999,0.9466389454137648,3.4221620559692383,132,0.9559777541981891,-0.8412874,0.018481054586235116
-0.53535354,2.4485286526498573,0.14999999,0.9467100101304521,3.450615882873535,133,0.9560905527331784,-0.5374602,0.0184099898695478
-0.3939394,2.4575066336057576,0.14999999,0.9467803982566733,3.477931499481201,134,0.9561420190440998,-0.6452043,0.01833960174332655
-0.67676765,2.4662772549731358,0.14999999,0.9468512795927914,3.521941661834717,135,0.956349378632622,-0.5955256,0.01826872040720841
-0.57575756,2.475050493992602,0.14999999,0.9469210993088777,3.5569026470184326,136,0.9563467609805338,-0.6754765,0.018198900691122073
-0.6969697,2.4840273957611982,0.14999999,0.946988413169626,3.586419105529785,137,0.9561430982314039,-0.671945,0.01813158683037371
-0.67676765,2.492917723750791,0.14999999,0.9470553788133997,3.6162118911743164,138,0.9562296720104069,-0.63260925,0.018064621186599936
-0.85858583,2.501849411566764,0.14999999,0.947121083370023,3.6529314517974854,139,0.9561883121840268,-0.7777497,0.01799891662997672
-0.53535354,2.5108731426831614,0.14999999,0.9471851918379771,3.6812305450439453,140,0.956096268883603,-0.33137634,0.017934808162022583
-0.61616164,2.5197652152146923,0.14999999,0.9472493247147891,3.7117390632629395,141,0.9562279274684691,-0.5065495,0.017870675285210583
-0.65656567,2.5285933037317934,0.14999999,0.947313004903297,3.7450180053710938,142,0.9562919114828988,-0.812508,0.01780699509670277
-0.41414142,2.5377331716292693,0.14999999,0.9473736141844105,3.77422833442688,143,0.9559801321025242,-0.1527637,0.017746385815589294
-0.45454547,2.5469930612478735,0.14999999,0.9474325481857784,3.8040661811828613,144,0.9558601103813958,-0.3948984,0.017687451814221343
-0.7373737,2.5562082989596977,0.14999999,0.9474909772485536,3.8322248458862305,145,0.9559047622881756,-0.6080837,0.01762902275144619
-0.959596,2.565200410334497,0.14999999,0.9475501341757908,3.8723130226135254,146,0.9561278886252007,-0.96845603,0.017569865824208882
-0.8181818,2.5740461278644395,0.14999999,0.9476094821233708,3.900606870651245,147,0.9562742824700573,-0.88079023,0.01751051787662884
-0.959596,2.583197774565193,0.14999999,0.9476659609826673,3.9309237003326416,148,0.9559683532992463,-1.0136317,0.017454039017332387
-0.61616164,2.5920286957913885,0.14999999,0.9477238342564334,3.956049919128418,149,0.9562890787738046,-0.80037963,0.017396165743566366
-0.57575756,2.6010310710256475,0.14999999,0.9477797928598287,3.984527587890625,150,0.9561176247657409,-0.52162254,0.017340207140170982
-0.83838385,2.60987812522902,0.14999999,0.9478360389057678,4.018220901489258,151,0.956272945796627,-0.8624328,0.01728396109423192
-0.5555556,2.6187382089835225,0.14999999,0.9478914591514239,4.04828667640686,152,0.9562599162454976,-0.7604948,0.017228540848575807
-0.57575756,2.6278545617301288,0.14999999,0.9479444799886917,4.075892686843872,153,0.9560036472533937,-0.6742585,0.01717552001130803
-0.4949495,2.6368375836581093,0.14999999,0.9479976780281938,4.1035308837890625,154,0.9561369780720196,-0.5950305,0.017122321971805906
-0.5555556,2.6459365760124878,0.14999999,0.9480494414450805,4.136642694473267,155,0.9560210076456216,-0.6293863,0.017070558554919277
-0.93939394,2.6556387631519147,0.14999999,0.9480966745951798,4.168140411376953,156,0.9554178128605729,-1.1481421,0.017023325404819965
-0.37373737,2.6661068511386343,0.14999999,0.9481384276997535,4.196752309799194,157,0.9546519120132805,-0.13669373,0.01698157230024608
-0.7979798,2.6748961669697437,0.14999999,0.9481902774242419,4.225404500961304,158,0.9563306841688907,-0.5908457,0.016929722575757873
-0.3131313,2.6864417199424855,0.14999999,0.9482241401261476,4.251957416534424,159,0.9535744470272581,0.007424921,0.01689585987385211
-0.27272728,2.6956409302478934,0.14999999,0.9482722441859505,4.283642053604126,160,0.9559207896945919,-0.5363207,0.016847755814049334
-0.6969697,2.7047440681417125,0.14999999,0.9483203474028462,4.315002918243408,161,0.956016862106181,-0.7040358,0.016799652597153495
-0.6969697,2.713853817261416,0.14999999,0.9483678159428305,4.346876859664917,162,0.9560102508802962,-0.7854846,0.016752184057169234
-0.6969697,2.722715963524826,0.14999999,0.9484162210826694,4.376226425170898,163,0.9562578537365899,-0.6525084,0.01670377891733022
-0.93939394,2.7320627591897924,0.14999999,0.9484610807366473,4.407370090484619,164,0.9557732043350338,-1.0701027,0.016658919263352393
-0.6363636,2.741040952810001,0.14999999,0.9485076305890301,4.44960618019104,165,0.9561418063797914,-0.7620679,0.016612369410969705
-0.85858583,2.7501010888885347,0.14999999,0.9485531259705507,4.483423471450806,166,0.9560598639214666,-0.81098014,0.016566874029449005
-0.8787879,2.7593519201608596,0.14999999,0.948596934609815,4.512967348098755,167,0.9558691687276751,-1.0119262,0.016523065390184787
-0.3939394,2.76858385938983,0.14999999,0.9486403341702984,4.543372392654419,168,0.9558880607710294,-0.38103247,0.016479665829701368
-0.65656567,2.7777272314187,0.14999999,0.9486837441927884,4.57470178604126,169,0.9559766279711301,-0.5784754,0.016436255807211243
-0.61616164,2.7867539825046723,0.14999999,0.9487273295146781,4.604322195053101,170,0.9560932489140275,-0.6977385,0.0163926704853216
-0.3131313,2.795481729552824,0.14999999,0.9487721536283457,4.631939649581909,171,0.956392252951848,-0.47876638,0.016347846371653943
-0.5555556,2.8044157680265225,0.14999999,0.9488152571626361,4.6580705642700195,172,0.9561859615263015,-0.438735,0.016304742837363502
-0.85858583,2.813985018018709,0.14999999,0.9488541906472903,4.684112787246704,173,0.9555507500078138,-1.0554354,0.016265809352709302
-0.959596,2.823044727752456,0.14999999,0.9488956050129166,4.7168591022491455,174,0.9560602902662528,-0.742331,0.01622439498708308
-0.7373737,2.8319524535454432,0.14999999,0.9489374145511686,4.752934455871582,175,0.9562122742070125,-0.79613626,0.016182585448831104
-0.9191919,2.8410540546691374,0.14999999,0.9489776474166522,4.785000801086426,176,0.9560183988763056,-0.7885257,0.016142352583347373
-0.6969697,2.8502895783492663,0.14999999,0.9490166690488739,4.8170976638793945,177,0.9558844763198713,-0.54647815,0.0161033309511258
-0.6969697,2.8592208251750826,0.14999999,0.9490569616563195,4.852229595184326,178,0.9561887531741837,-0.9258157,0.01606303834368024
-0.6969697,2.868548783911003,0.14999999,0.9490945877993796,4.883398771286011,179,0.9557920412640798,-0.6100161,0.016025412200620127
-0.6969697,2.87752111097888,0.14999999,0.9491337716056727,4.915425539016724,180,0.9561476729321229,-0.6400946,0.01598622839432711
-0.7373737,2.8863870688850213,0.14999999,0.9491731101166572,4.947961091995239,181,0.9562540420938587,-0.57089007,0.015946889883342658
-0.6363636,2.8956078857346057,0.14999999,0.9492100665618977,4.982259273529053,182,0.9558991831504158,-0.7781988,0.01590993343810223
-0.5959596,2.9045655276163123,0.14999999,0.9492480572261403,5.0116353034973145,183,0.9561623581182936,-0.3150103,0.01587194277385963
-0.3131313,2.913835626865908,0.14999999,0.9492839368105112,5.043341875076294,184,0.9558499007504043,-0.41695258,0.01583606318948863
-0.43434343,2.9233794734805882,0.14999999,0.9493179487919966,5.078346490859985,185,0.9555761533853195,-0.34265625,0.015802051208003178
-0.5555556,2.932490782080463,0.14999999,0.949353920526449,5.108732223510742,186,0.9560086914001253,-0.55888385,0.015766079473550878
-0.43434343,2.9413290803827774,0.14999999,0.9493909674845838,5.1410932540893555,187,0.9562817016976858,-0.3196642,0.015729032515415922
-0.6969697,2.9504440644055374,0.14999999,0.9494261485935874,5.171447515487671,188,0.9560050159772399,-0.65707463,0.015693851406412433
-0.2929293,2.959505395894917,0.14999999,0.9494612412915611,5.211772203445435,189,0.9560586685106205,-0.46076095,0.015658758708438712
-0.959596,2.968680659161941,0.14999999,0.9494953649517791,5.2445433139801025,190,0.9559447367329758,-0.9062083,0.015624635048220743
-0.33333334,2.9776894490781745,0.14999999,0.9495300028844074,5.2776875495910645,191,0.9561112100837665,-0.28509706,0.015589997115592537
-0.37373737,2.9868618334434927,0.14999999,0.949563427950815,5.311766147613525,192,0.9559476156346818,-0.2602561,0.015556572049184857
-0.6969697,2.996141688799572,0.14999999,0.9495959497989659,5.344849586486816,193,0.9558401446439204,-0.88503134,0.015524050201034053
-0.6969697,3.005401052224017,0.14999999,0.9496282419988452,5.377843856811523,194,0.9558606365755551,-0.6900332,0.015491758001154727
-0.6969697,3.0143410530371515,0.14999999,0.9496618407536556,5.409913539886475,195,0.9561799991868654,-0.8570186,0.015458159246344366
-0.85858583,3.0232644049771764,0.14999999,0.9496951816072592,5.443629264831543,196,0.956196648059975,-0.72409254,0.015424818392740696
-0.11111111,3.032466941034306,0.14999999,0.9497267667967801,5.477860927581787,197,0.9559174639428707,-0.096819684,0.015393233203219827
-0.93939394,3.0412102815189046,0.14999999,0.9497603521135408,5.510503768920898,198,0.9563766595154013,-0.769693,0.015359647886459113
-0.65656567,3.050092029569936,0.14999999,0.9497929043740204,5.542570114135742,199,0.9562382519489684,-0.48197892,0.015327095625979578
-0.6363636,3.059141360859224,0.14999999,0.9498242931957038,5.575276851654053,200,0.9560706687107118,-0.61223984,0.01529570680429612
-0.93939394,3.068340828966379,0.14999999,0.9498546227414608,5.606655597686768,201,0.9559205318928451,-0.76619136,0.0152653772585392
-0.8181818,3.077318564009002,0.14999999,0.9498857496831238,5.649186849594116,202,0.9561422649573768,-0.65685785,0.015234250316876249
-0.15151516,3.0866999991302313,0.14999999,0.9499145812850728,5.680989027023315,203,0.955738564878771,-0.111144304,0.015205418714927248
-0.33333334,3.0955362392376062,0.14999999,0.9499458027488352,5.713942289352417,204,0.9562837598926249,-0.54788655,0.015174197251164737
-0.8181818,3.10514789759061,0.14999999,0.9499729370849238,5.748819828033447,205,0.9555083416469962,-1.0638957,0.015147062915076146
-0.4949495,3.114159129330396,0.14999999,0.9500027226731533,5.791389465332031,206,0.9561087682602138,-0.45881593,0.015117277326846583
-0.959596,3.1233124639891225,0.14999999,0.9500315339903906,5.8255534172058105,207,0.9559666653412734,-1.0518545,0.015088466009609287
-0.6969697,3.1322053837650774,0.14999999,0.95006132027036,5.8587486743927,208,0.9562270802240452,-0.702871,0.015058679729639795
-0.41414142,3.1412095243325977,0.14999999,0.9500902893572603,5.893963575363159,209,0.9561158594324795,-0.32284763,0.015029710642739702
-0.6363636,3.1500947205586036,0.14999999,0.9501195489497207,5.940481901168823,210,0.9562348037739941,-0.7449717,0.015000451050279065
