Iteration,TimeElapsed,LQGmu1_higher,ReturnLastEpisode,LQGsigma_higher,Regret,Regret/t,ReturnMean,LQGmu1_actor
25,0.6075241565704346,-0.8181818,0.915442292624826,0.14999999,3.294283589936295,0.1317713435974518,0.8333486564025481,-0.7665995
26,0.6313326358795166,-0.85858583,0.9112065427556084,0.14999999,3.348197047180687,0.1287768095069495,0.8363431904930503,-0.8655228
27,0.6550540924072266,-0.8181818,0.9148012256380906,0.14999999,3.3985158215425963,0.1258709563534295,0.8392490436465704,-0.78257877
28,0.6752545833587646,-0.8181818,0.9129133147296232,0.14999999,3.450722506812973,0.12324008952903476,0.841879910470965,-0.80984956
29,0.6964311599731445,-0.7979798,0.9134279454561767,0.14999999,3.5024145613567965,0.12077291590885506,0.8443470840911448,-0.6843636
30,0.7177274227142334,-0.83838385,0.9128498339710741,0.14999999,3.5546847273857223,0.1184894909128574,0.8466305090871423,-0.73223317
31,0.743433952331543,-0.8989899,0.907351584334901,0.14999999,3.6124531430508213,0.1165307465500265,0.8485892534499733,-0.96888953
32,0.7739777565002441,-0.8989899,0.9101773023197381,0.14999999,3.667395840731083,0.11460612002284634,0.8505138799771534,-0.90935194
33,0.8050999641418457,-0.8181818,0.913783731674192,0.14999999,3.7187321090568908,0.11268885178960275,0.8524311482103971,-0.7545762
34,0.8356912136077881,-0.8181818,0.9147894968094855,0.14999999,3.769062612247405,0.11085478271315898,0.8542652172868409,-0.7398759
35,0.8727483749389648,-0.83838385,0.9093117683263825,0.14999999,3.8248708439210226,0.10928202411202921,0.8558379758879706,-0.92699534
36,0.9001283645629883,-0.8181818,0.9155944150484663,0.14999999,3.874396428872556,0.10762212302423767,0.8574978769757622,-0.6533986
37,0.9216465950012207,-0.8181818,0.9132742383323064,0.14999999,3.9262421905402496,0.10611465379838513,0.8590053462016147,-0.833086
38,0.943206787109375,-0.8989899,0.909071232120042,0.14999999,3.9822909584202075,0.1047971304847423,0.8603228695152577,-0.9358041
39,0.9671061038970947,-0.8181818,0.9146609305590321,0.14999999,4.032750027861176,0.10340384686823527,0.8617161531317646,-0.758445
40,0.9895238876342773,-1.0,0.9099111336814164,0.14999999,4.087958894179759,0.10219897235449397,0.862921027645506,-0.91570026
41,1.0137572288513184,-0.75757575,0.9148376030214249,0.14999999,4.138241291158334,0.10093271441849594,0.864187285581504,-0.71554536
42,1.0331711769104004,-0.83838385,0.9145231511561893,0.14999999,4.188838140002145,0.09973424142862249,0.8653857585713775,-0.70619965
43,1.0571422576904297,-0.93939394,0.9151772451329804,0.14999999,4.238780894869164,0.09857629988067823,0.8665437001193218,-0.7463224
44,1.0754673480987549,-0.7777778,0.9078102197754783,0.14999999,4.296090675093685,0.0976384244339474,0.8674815755660525,-0.9715954
45,1.0967257022857666,-0.93939394,0.9048733040173844,0.14999999,4.356337371076301,0.09680749713502891,0.8683125028649711,-1.1142287
46,1.1209416389465332,-1.0,0.9049587145571809,0.14999999,4.416498656519121,0.09601084035911132,0.8691091596408888,-1.0192852
47,1.1432430744171143,-1.0,0.9092822822632652,0.14999999,4.472336374255855,0.09515609306927351,0.8699639069307264,-0.9278411
48,1.1657295227050781,-1.0,0.9068151540976794,0.14999999,4.530641220158175,0.09438835875329532,0.8707316412467047,-0.9854305
49,1.191274881362915,-0.959596,0.9062060646955942,0.14999999,4.589555155462581,0.09366439092780778,0.8714556090721922,-0.9952386
50,1.2197105884552002,-0.7979798,0.9151188069066404,0.14999999,4.639556348555941,0.09279112697111883,0.8723288730288812,-0.5860902
51,1.2414543628692627,-0.93939394,0.9107267088888581,0.14999999,4.693949639667083,0.09203822822876633,0.8730817717712337,-0.8903867
52,1.2651755809783936,-1.0,0.9095637924898382,0.14999999,4.749505847177245,0.09133665090725471,0.8737833490927454,-0.9132831
53,1.300379753112793,-0.8181818,0.9133867340162191,0.14999999,4.801239113161026,0.09058941722945332,0.8745305827705467,-0.8078934
54,1.3219976425170898,-0.8181818,0.910335728192035,0.14999999,4.856023384968991,0.08992635898090724,0.8751936410190929,-0.9044246
55,1.3451266288757324,-0.7373737,0.9143312040120024,0.14999999,4.9068121809569885,0.0892147669264907,0.8759052330735094,-0.75323045
56,1.3687760829925537,-0.85858583,0.905151448270838,0.14999999,4.96678073268615,0.08869251308368124,0.8764274869163188,-1.1543378
57,1.3960533142089844,-0.8989899,0.9078225154491987,0.14999999,5.024078217236951,0.0881417231094202,0.8769782768905798,-0.9501837
58,1.419950008392334,-1.0,0.9047813381229107,0.14999999,5.08441687911404,0.08766235998472484,0.8774576400152752,-1.1526536
59,1.4422237873077393,-0.7777778,0.9146855251699172,0.14999999,5.134851353944123,0.08703137888040886,0.8780886211195911,-0.7570096
60,1.4711813926696777,-0.7979798,0.9141633172591767,0.14999999,5.185808036684946,0.0864301339447491,0.8786898660552508,-0.52253175
61,1.4977898597717285,-0.7171717,0.916845595523102,0.14999999,5.234082441161845,0.08580463018298107,0.8793153698170189,-0.5921551
62,1.5254850387573242,0.8181818,0.20946448442355656,0.14999999,5.9897379567382885,0.0966086767215853,0.8685113232784146,0.75218695
63,1.55031418800354,-0.93939394,0.9088493726427098,0.14999999,6.046008584095579,0.09596839022373935,0.8691516097762606,-0.93952566
64,1.5777034759521484,-0.7373737,0.9165191349769959,0.14999999,6.0946094491185825,0.09522827264247785,0.8698917273575221,-0.6704595
65,1.6025230884552002,-0.85858583,0.9125497761227663,0.14999999,6.147179672995816,0.09457199496916639,0.8705480050308335,-0.49275228
66,1.6269147396087646,-0.8787879,0.9101158269662314,0.14999999,6.202183846029585,0.09397248251559977,0.8711475174844002,-0.9066334
67,1.6549346446990967,-0.7979798,0.9111883805155029,0.14999999,6.256115465514082,0.09337485769424003,0.87174514230576,-0.8802629
68,1.6808876991271973,-0.6969697,0.912733419763783,0.14999999,6.3085020457502985,0.09277208890809263,0.8723479110919073,-0.52711225
69,1.7079277038574219,-0.7373737,0.9116808981882477,0.14999999,6.36194114756205,0.09220204561684131,0.8729179543831586,-0.3762787
70,1.7350435256958008,-0.7777778,0.9145378914098026,0.14999999,6.412523256152248,0.09160747508788926,0.8735125249121106,-0.769457
71,1.7611453533172607,-0.7373737,0.9102967514305589,0.14999999,6.467346504721689,0.09108938739044634,0.8740306126095535,-0.9128278
72,1.785722017288208,-0.7979798,0.914874684789905,0.14999999,6.517591819931784,0.09052210861016367,0.8745978913898362,-0.6674783
73,1.8125238418579102,-0.75757575,0.9122146022292514,0.14999999,6.570497217702533,0.09000681120140457,0.8751131887985953,-0.82983685
74,1.8414406776428223,-0.75757575,0.918435739057294,0.14999999,6.6171814786452385,0.08942137133304376,0.8756986286669561,-0.60274994
75,1.870715856552124,-0.75757575,0.915926528040962,0.14999999,6.666374950604276,0.08888499934139035,0.8762350006586094,-0.67105997
76,1.9058358669281006,-0.75757575,0.9104326066922223,0.14999999,6.721062343912054,0.08843503084094809,0.8766849691590517,-0.89078975
77,1.9304883480072021,-0.93939394,0.9047231527174966,0.14999999,6.781459191194558,0.08807089858694231,0.8770491014130575,-1.068284
78,1.958364486694336,-0.6969697,0.9086145914219512,0.14999999,6.837964599772606,0.08766621281759751,0.8774537871824023,-0.93675804
79,1.9885053634643555,-0.7373737,0.915976850708653,0.14999999,6.887107749063953,0.08717857910207535,0.8779414208979245,-0.6273041
80,2.016045570373535,-0.7373737,0.9166381106326463,0.14999999,6.935589638431307,0.08669487048039135,0.8784251295196086,-0.6966877
81,2.0398237705230713,-0.75757575,0.914656064267017,0.14999999,6.98605357416429,0.0862475749896826,0.8788724250103174,-0.7389514
82,2.0606799125671387,-0.75757575,0.9166824727331984,0.14999999,7.034491101431092,0.08578647684672064,0.8793335231532793,-0.6457241
83,2.093303680419922,-0.75757575,0.909792060265645,0.14999999,7.089819041165447,0.08541950652006564,0.8797004934799343,-0.9106468
84,2.1185224056243896,-0.75757575,0.9097738408546427,0.14999999,7.145165200310805,0.08506149047989053,0.8800585095201094,-0.92725027
85,2.1478323936462402,-0.97979796,0.9081668091311944,0.14999999,7.20211839117961,0.08473080460211306,0.8803891953978868,-0.95376384
86,2.1724326610565186,-0.959596,0.9051938821473595,0.14999999,7.2620445090322505,0.08444237801200291,0.8806776219879969,-1.1799855
87,2.1950302124023438,-0.67676765,0.9146445629169864,0.14999999,7.312519946115264,0.08405195340362373,0.8810680465963762,-0.7141371
88,2.227665901184082,-1.0,0.9071573845506256,0.14999999,7.370482561564639,0.08375548365414363,0.8813645163458563,-0.9736257
89,2.250267505645752,-0.8181818,0.9154823162716645,0.14999999,7.420120245292974,0.08337213758756151,0.8817478624124384,-0.69196093
90,2.2734627723693848,-0.97979796,0.9045335030022444,0.14999999,7.48070674229073,0.08311896380323033,0.8820010361967696,-1.0630147
91,2.3019728660583496,-1.0,0.9049756474840848,0.14999999,7.540851094806645,0.08286649554732577,0.882253504452674,-1.0651736
92,2.3281710147857666,-0.8181818,0.9131256545616887,0.14999999,7.592845440244957,0.08253092869831474,0.8825890713016851,-0.81833553
93,2.350860357284546,-0.93939394,0.9130251723292468,0.14999999,7.644940267915709,0.08220365879479258,0.8829163412052071,-0.8236932
94,2.3882246017456055,-0.97979796,0.9054562951017012,0.14999999,7.704603972814008,0.08196387205121285,0.8831561279487868,-1.0078303
95,2.4193835258483887,-0.7373737,0.9144659345855124,0.14999999,7.7552580382284955,0.08163429513924732,0.8834857048607524,-0.53597856
96,2.4452972412109375,-0.83838385,0.9142306437862655,0.14999999,7.80614739444223,0.08131403535877323,0.8838059646412265,-0.79621905
97,2.4732282161712646,-0.85858583,0.9049612558800677,0.14999999,7.866306138562162,0.0810959395728058,0.884024060427194,-1.0199838
98,2.5052366256713867,-0.7777778,0.9127575327190321,0.14999999,7.918668605843131,0.08080274087595031,0.8843172591240493,-0.80947405
99,2.5360300540924072,-0.9191919,0.9086781754227266,0.14999999,7.975110430420404,0.08055667101434752,0.8845633289856522,-0.9397334
100,2.561586380004883,-0.7171717,0.9117511211763428,0.14999999,8.02847930924406,0.0802847930924406,0.8848352069075589,-0.85894215
101,2.5947887897491455,-0.7979798,0.9121233898976299,0.14999999,8.081475919346431,0.08001461306283596,0.8851053869371637,-0.8554625
102,2.620854377746582,-0.8989899,0.9094790737885889,0.14999999,8.137116845557841,0.07977565534860628,0.8853443446513932,-0.9178105
103,2.6413636207580566,-0.959596,0.9048794353301969,0.14999999,8.197357410227644,0.0795859942740548,0.8855340057259448,-1.1175163
104,2.6599280834198,-0.75757575,0.9175081354266524,0.14999999,8.244969274800992,0.07927855071924031,0.8858414492807594,-0.63130486
105,2.6833372116088867,-0.8181818,0.9119746774006351,0.14999999,8.298114597400357,0.07902966283238436,0.8860903371676153,-0.85559946
106,2.712198495864868,-0.7171717,0.9150160765103794,0.14999999,8.348218520889978,0.07875677849896205,0.8863632215010376,-0.5862189
107,2.736077070236206,-0.7373737,0.9164559222518759,0.14999999,8.396882598638102,0.078475538305029,0.8866444616949707,-0.6411798
108,2.758906126022339,-0.6969697,0.9128009853484517,0.14999999,8.44920161328965,0.07823334827120047,0.8868866517287992,-0.50568825
109,2.7832658290863037,-0.85858583,0.9074030389545794,0.14999999,8.50691857433507,0.07804512453518414,0.8870748754648156,-0.9694875
110,2.810790777206421,-0.959596,0.9046097955256909,0.14999999,8.56742877880938,0.07788571617099435,0.8872342838290054,-1.291202
111,2.8367321491241455,-0.7373737,0.9147817178744967,0.14999999,8.617767060934883,0.07763754108950345,0.8874824589104962,-0.7167243
112,2.861356258392334,-0.6969697,0.9157458323334653,0.14999999,8.667141228601418,0.07738518954108409,0.8877348104589157,-0.6262068
113,2.889838695526123,-0.7777778,0.9157593117643674,0.14999999,8.71650191683705,0.07713718510475265,0.887982814895247,-0.61122775
114,2.9225001335144043,-0.7373737,0.915862733856808,0.14999999,8.765759182980242,0.07689262441210738,0.8882273755878923,-0.6924429
115,2.946908712387085,-0.85858583,0.9107372543216545,0.14999999,8.820141928658588,0.07669688633616163,0.8884231136638381,-0.900003
116,2.972881555557251,-0.93939394,0.9052324726034826,0.14999999,8.880029456055105,0.07655197806944056,0.8885680219305592,-1.0563428
117,3.0015523433685303,-0.8989899,0.9078951954022179,0.14999999,8.937254260652887,0.07638678855258878,0.888733211447411,-0.9572567
118,3.028022050857544,-0.9191919,0.9142470235723893,0.14999999,8.988127237080498,0.07617056980576693,0.8889494301942329,-0.6176849
119,3.0553321838378906,-0.7979798,0.9123843591501103,0.14999999,9.040862877930387,0.07597363762966712,0.8891463623703326,-0.847498
120,3.0807089805603027,-0.6969697,0.9140799597862935,0.14999999,9.091902918144093,0.07576585765120078,0.889354142348799,-0.6514482
121,3.1058101654052734,-0.75757575,0.9134736591008933,0.14999999,9.1435492590432,0.07556652280200991,0.8895534771979898,-0.8142349
122,3.141451358795166,-0.67676765,0.9155071779206965,0.14999999,9.193162081122503,0.07535378755018446,0.8897662124498154,-0.58430815
123,3.1709108352661133,-0.93939394,0.9105562199976607,0.14999999,9.247725861124843,0.07518476309857597,0.8899352369014237,-0.8978464
124,3.2038776874542236,-0.65656567,0.9159715934726799,0.14999999,9.296874267652164,0.07497479248106584,0.8901452075189339,-0.6020834
125,3.2299745082855225,-0.5959596,0.9159988457207887,0.14999999,9.345995421931375,0.07476796337545101,0.8903520366245488,-0.64197034
126,3.2604222297668457,-1.0,0.9059501286759637,0.14999999,9.405165293255411,0.07464416899409057,0.8904758310059092,-1.0061104
127,3.2904679775238037,-0.6969697,0.9157541984454465,0.14999999,9.454531094809965,0.07444512673078713,0.8906748732692127,-0.61785924
128,3.321681261062622,-0.75757575,0.9132791243319704,0.14999999,9.506371970477995,0.07426853101935933,0.8908514689806404,-0.8174409
129,3.3485164642333984,-0.6969697,0.915017962898366,0.14999999,9.556474007579629,0.07408119385720642,0.8910388061427933,-0.74537885
130,3.3799283504486084,-0.6969697,0.9111062507649141,0.14999999,9.610487756814715,0.07392682889857473,0.8911931711014249,-0.89100313
131,3.4081203937530518,-0.6969697,0.913315177000074,0.14999999,9.662292579814642,0.07375795862453925,0.8913620413754605,-0.81051683
132,3.436856746673584,-0.6969697,0.909789159223642,0.14999999,9.717623420591,0.07361835924690152,0.8915016407530981,-0.3986489
133,3.464747428894043,-0.83838385,0.9109148784729576,0.14999999,9.771828542118042,0.07347239505351912,0.8916476049464805,-0.8943574
134,3.493551254272461,-0.83838385,0.9045074723263927,0.14999999,9.83244106979165,0.07337642589396753,0.891743574106032,-1.1376402
135,3.5207998752593994,-0.65656567,0.9152007191220709,0.14999999,9.882360350669579,0.0732026692642191,0.8919173307357805,-0.63522404
136,3.5518808364868164,-0.7373737,0.9139303701379815,0.14999999,9.933549980531598,0.0730408086803794,0.8920791913196201,-0.5628866
137,3.582073926925659,-0.6969697,0.9151367846157462,0.14999999,9.983533195915852,0.07287250507967775,0.8922474949203217,-0.7333668
138,3.6191937923431396,-0.7171717,0.9149506150096643,0.14999999,10.033702580906187,0.0727079897167115,0.892412010283288,-0.5254318
139,3.659219741821289,-0.5959596,0.9122436818765374,0.14999999,10.08657889902965,0.07256531582035719,0.8925546841796422,-0.81572866
140,3.6993842124938965,-0.7373737,0.915538756841643,0.14999999,10.136160142188007,0.07240114387277148,0.8927188561272279,-0.51487476
141,3.7267134189605713,-0.7171717,0.9045616524004512,0.14999999,10.196718489787557,0.07231715240984082,0.8928028475901585,-1.202843
142,3.756211757659912,-0.85858583,0.9069178803819776,0.14999999,10.254920609405579,0.07221775077046182,0.8929022492295375,-0.9811119
143,3.783404588699341,-0.8181818,0.9145794664851338,0.14999999,10.305461142920445,0.07206616183860451,0.8930538381613949,-0.7637077
144,3.812159776687622,-0.8787879,0.911330431348276,0.14999999,10.35925071157217,0.07193924105258451,0.8931807589474149,-0.85321414
145,3.8405473232269287,-0.67676765,0.9148640935066901,0.14999999,10.40950661806548,0.07178970081424468,0.8933302991857547,-0.6893234
146,3.8718883991241455,-0.7979798,0.9112299593300367,0.14999999,10.463396658735443,0.07166710040229755,0.8934528995977018,-0.88379073
147,3.908571243286133,-0.7373737,0.9149113047748522,0.14999999,10.51360535396059,0.07152112485687477,0.8935988751431245,-0.5961312
148,3.945596933364868,-0.8787879,0.9083529768289439,0.14999999,10.570372377131648,0.07142143498061924,0.89369856501938,-0.9554107
149,3.9774935245513916,-0.67676765,0.9147265618338443,0.14999999,10.620765815297803,0.07128030748522016,0.8938396925147792,-0.6640423
150,4.009778738021851,-0.93939394,0.9104913510915795,0.14999999,10.675394464206224,0.0711692964280415,0.8939507035719579,-0.90167487
151,4.038128852844238,-1.0,0.9103069782941327,0.14999999,10.730207485912091,0.07106097672789465,0.8940590232721048,-0.90115154
152,4.065671682357788,-0.9191919,0.9166872181892899,0.14999999,10.778640267722801,0.07091210702449212,0.8942078929755073,-0.61538756
153,4.087788343429565,-0.67676765,0.9149107762925658,0.14999999,10.828849491430235,0.07077679406163552,0.8943432059383639,-0.6757081
154,4.117593050003052,-0.7171717,0.9170663043023601,0.14999999,10.876903187127875,0.07062924147485633,0.894490758525143,-0.62660015
155,4.1452295780181885,-0.67676765,0.9165869019228886,0.14999999,10.925436285204986,0.0704866857109999,0.8946333142889995,-0.60259837
156,4.172456741333008,-0.61616164,0.91588151679789,0.14999999,10.974674768407096,0.07035047928466087,0.8947695207153387,-0.60534275
157,4.1987550258636475,-0.7777778,0.9151105027369659,0.14999999,11.02468426567013,0.07022091888961866,0.894899081110381,-0.6616742
158,4.237492084503174,-0.75757575,0.9151532999767703,0.14999999,11.07465096569336,0.07009272763097063,0.8950272723690289,-0.5864636
159,4.281529426574707,-0.61616164,0.9154806819416759,0.14999999,11.124290283751684,0.06996408983491625,0.8951559101650833,-0.4718668
160,4.311151027679443,-0.7171717,0.9112948508146388,0.14999999,11.178115432937044,0.06986322145585652,0.8952567785441431,-0.8833529
161,4.343074321746826,-1.0,0.908699764749812,0.14999999,11.234535668187233,0.06977972464712567,0.8953402753528739,-0.9367745
162,4.372765064239502,-0.9191919,0.904682511480033,0.14999999,11.2949731567072,0.06972205652288395,0.8953979434771157,-1.0317334
163,4.402446269989014,-0.7777778,0.9156847941540512,0.14999999,11.34440836255315,0.06959759731627699,0.8955224026837227,-0.71493995
164,4.4330549240112305,-0.97979796,0.9128678463188725,0.14999999,11.396660516234277,0.06949183241606266,0.895628167583937,-0.83305013
165,4.472421169281006,-0.8787879,0.9144213573669261,0.14999999,11.447359158867352,0.06937793429616577,0.895742065703834,-0.7668863
166,4.503389596939087,-0.83838385,0.9053446564293713,0.14999999,11.50713450243798,0.06932008736408421,0.8957999126359156,-1.0127927
167,4.534251689910889,-0.93939394,0.9159638165245573,0.14999999,11.556290685913423,0.06919934542463127,0.8959206545753686,-0.7306151
168,4.565222978591919,-0.75757575,0.9138845030082147,0.14999999,11.607526182905207,0.06909241775538814,0.8960275822446117,-0.7938272
169,4.594476222991943,-0.7777778,0.9076108786499972,0.14999999,11.66503530425521,0.06902387753997166,0.8960961224600281,-0.969275
170,4.6272873878479,-0.6363636,0.9140524664003601,0.14999999,11.716102837854852,0.06891825198738148,0.8962017480126183,-0.5651108
171,4.659187078475952,-0.959596,0.913216092623408,0.14999999,11.768006745231444,0.06881875289609032,0.8963012471039095,-0.79695624
172,4.685968399047852,-0.67676765,0.9052334231786877,0.14999999,11.827893322052757,0.06876682163984162,0.8963531783601582,-1.0119704
173,4.7136077880859375,-0.959596,0.9040599358974432,0.14999999,11.888953386155315,0.06872227390841222,0.8963977260915875,-1.2184801
174,4.743547677993774,-0.6969697,0.9167869566552576,0.14999999,11.937286429500057,0.06860509442241412,0.8965149055775855,-0.6442804
175,4.787738084793091,-0.5959596,0.9148263431936796,0.14999999,11.987580086306377,0.06850045763603643,0.8966195423639632,-0.65730304
176,4.821830749511719,-0.67676765,0.915652708762191,0.14999999,12.037047377544186,0.06839231464513741,0.8967276853548622,-0.6195272
177,4.852551460266113,-0.85858583,0.9056544214489951,0.14999999,12.096512956095191,0.06834188110788243,0.8967781188921172,-1.0111791
178,4.881303310394287,-0.6363636,0.9146590331931079,0.14999999,12.146973922902083,0.06824142653315776,0.896878573466842,-0.62653774
179,4.916950464248657,-0.7777778,0.9104059082722069,0.14999999,12.201688014629877,0.06816585483033451,0.8969541451696651,-0.89867413
180,4.950775384902954,-0.8181818,0.9105452978925523,0.14999999,12.256262716737325,0.06809034842631848,0.8970296515736812,-0.90777147
181,4.978634357452393,-0.67676765,0.9148627259224245,0.14999999,12.3065199908149,0.06799182315367348,0.8971281768463262,-0.6492885
182,5.014601707458496,-0.6969697,0.9156482368479512,0.14999999,12.355991753966949,0.06789006458223598,0.8972299354177636,-0.72497135
183,5.045115232467651,-0.959596,0.9070145745320142,0.14999999,12.414097179434934,0.06783659660893407,0.8972834033910656,-0.9834794
184,5.076432466506958,-0.7979798,0.9109197653964001,0.14999999,12.468297414038535,0.06776248594586161,0.897357514054138,-0.8786748
185,5.110270023345947,-0.67676765,0.9143130164628549,0.14999999,12.51910439757568,0.06767083458149016,0.8974491654185094,-0.5062713
186,5.143757104873657,-0.8181818,0.9104987305506319,0.14999999,12.573725667025048,0.06760067562916693,0.8975193243708326,-0.89098907
187,5.1779351234436035,-0.67676765,0.913859186318039,0.14999999,12.624986480707008,0.06751329668827277,0.8976067033117268,-0.44279885
188,5.209544897079468,-0.67676765,0.9155431890658048,0.14999999,12.674563291641203,0.06741788984915534,0.8977021101508442,-0.63846385
189,5.243026494979858,-0.97979796,0.9050782988750643,0.14999999,12.734604992766139,0.06737886239558803,0.8977411376044114,-1.0917764
190,5.275559186935425,-0.8989899,0.9112036177381948,0.14999999,12.788521375027944,0.06730800723698918,0.8978119927630103,-0.8668135
191,5.311568021774292,-0.57575756,0.9160413506615702,0.14999999,12.837600024366374,0.06721256557259882,0.8979074344274006,-0.61643666
192,5.345287322998047,-0.7171717,0.9155811993980754,0.14999999,12.887138824968298,0.06712051471337656,0.8979994852866229,-0.5200505
193,5.376623630523682,-0.67676765,0.9160173967717089,0.14999999,12.93624142819659,0.0670271576590497,0.8980928423409498,-0.59084725
194,5.40925145149231,-1.0,0.9065840136116999,0.14999999,12.99477741458489,0.06698338873497366,0.8981366112650258,-0.98854893
195,5.4410789012908936,-0.57575756,0.9156378168570046,0.14999999,13.044259597727885,0.0668936389627071,0.8982263610372924,-0.7530329
196,5.471635341644287,-0.7373737,0.9138578653898629,0.14999999,13.095521732338023,0.06681388638947972,0.8983061136105198,-0.79169875
197,5.5127880573272705,-0.65656567,0.9154831539484554,0.14999999,13.145158578389568,0.0667266932913176,0.898393306708682,-0.6009869
198,5.557037830352783,-0.65656567,0.9136512346128627,0.14999999,13.196627343776704,0.0666496330493773,0.8984703669506223,-0.7949122
199,5.5923826694488525,-0.65656567,0.9154977234245986,0.14999999,13.246249620352106,0.06656406844398044,0.8985559315560192,-0.68335783
200,5.625190734863281,-0.65656567,0.9159158029518356,0.14999999,13.29545381740027,0.06647726908700136,0.8986427309129984,-0.68984544
201,5.6632397174835205,-0.61616164,0.9133103367995401,0.14999999,13.34726348060073,0.06640429592338672,0.8987157040766129,-0.42046353
202,5.695358037948608,-0.85858583,0.9071364036071574,0.14999999,13.405247076993573,0.06636260929204739,0.8987573907079522,-0.97623926
203,5.729358196258545,-0.57575756,0.9171766189673263,0.14999999,13.453190458026247,0.0662718741774692,0.8988481258225304,-0.6175376
204,5.762008905410767,-0.8787879,0.9126891558160324,0.14999999,13.505621302210216,0.06620402599122654,0.898915974008773,-0.83376414
205,5.811487674713135,-0.65656567,0.9117486025707496,0.14999999,13.558992699639466,0.06614142780311935,0.8989785721968803,-0.86174405
206,5.844977140426636,-0.959596,0.9069268705942111,0.14999999,13.617185829045255,0.06610284383031677,0.8990171561696828,-0.9747753
207,5.877778768539429,-0.65656567,0.9113934659178247,0.14999999,13.67091236312743,0.06604305489433542,0.8990769451056643,-0.8755117
208,5.912682294845581,-0.65656567,0.9124126442121692,0.14999999,13.723619718915261,0.06597894095632337,0.8991410590436762,-0.8154644
209,5.946284294128418,-0.61616164,0.9167510197015103,0.14999999,13.77198869921375,0.06589468277135765,0.899225317228642,-0.587135
210,5.984141111373901,-0.7979798,0.9115036183141845,0.14999999,13.825605080899566,0.06583621467095031,0.8992837853290493,-0.8732298
211,6.01617956161499,-0.75757575,0.9118402042843733,0.14999999,13.878884876615192,0.06577670557637531,0.8993432944236243,-0.86281973
212,6.0710601806640625,-0.6363636,0.9150899974770188,0.14999999,13.928914879138173,0.06570242867518006,0.8994175713248196,-0.71214354
