TimeElapsed,LQGsigma_higher,LQGmu1_higher,Iteration,ReturnLastEpisode,Regret,Regret/t,LQGmu1_actor,ReturnMean
0.08191394805908203,0.14999999,-1.0,1,0.9168181884940658,0.048301811505934156,0.048301811505934156,-1.0529442,0.9168181884940658
0.0966334342956543,0.14999999,0.5959596,2,0.449890928783959,0.5635308827219752,0.2817654413609876,0.27653217,0.6833545586390124
0.11198210716247559,0.14999999,-0.27272728,3,0.9223043707936646,0.6063465119283106,0.20211550397610353,-0.4113515,0.7630044960238965
0.13173365592956543,0.14999999,-0.65656567,4,0.9247784635331882,0.6466880483951224,0.1616720120987806,-0.66195923,0.8034479879012194
0.14898014068603516,0.14999999,-0.45454547,5,0.9256435824789729,0.6861644659161494,0.1372328931832299,-0.47912186,0.8278871068167701
0.16896772384643555,0.14999999,-0.8181818,6,0.9245604518362396,0.7267240140799098,0.1211206690133183,-0.44664866,0.8439993309866818
0.18720221519470215,0.14999999,-0.43434343,7,0.9240089672190854,0.7678350468608244,0.10969072098011777,-0.46195352,0.8554292790198824
0.20541620254516602,0.14999999,0.21212122,8,0.4956315435705728,1.2373235032902516,0.15466543791128146,0.043202147,0.8104545620887187
0.22755002975463867,0.14999999,1.0,9,0.012276967084277248,2.1901665362059743,0.24335183735621937,1.0652015,0.7217681626437807
0.2470567226409912,0.14999999,-0.35353535,10,0.9088404223933044,2.24644611381267,0.224644611381267,-0.22345975,0.7404753886187331
0.26718735694885254,0.14999999,-0.61616164,11,0.9264861321261473,2.285079981686523,0.2077345437896839,-0.6166824,0.7573854562103162
0.2893040180206299,0.14999999,-0.6363636,12,0.924842662755463,2.3253573189310597,0.1937797765775883,-0.8146095,0.7713402234224117
0.30588364601135254,0.14999999,-0.6969697,13,0.9237997047713623,2.3666776141596975,0.18205212416613056,-0.8034628,0.7830678758338695
0.32771778106689453,0.14999999,-0.7171717,14,0.9241198931154752,2.407677721044222,0.1719769800745873,-0.43573594,0.7931430199254128
0.34999561309814453,0.14999999,-0.61616164,15,0.9224753618166543,2.4503223592275676,0.1633548239485045,-0.84811246,0.8017651760514956
0.3746051788330078,0.14999999,-0.75757575,16,0.9255344085780798,2.4899079506494877,0.15561924691559298,-0.59310687,0.8095007530844072
0.398557186126709,0.14999999,-0.8181818,17,0.922669098903676,2.5323588517458115,0.14896228539681244,-0.88138413,0.8161577146031876
0.42316389083862305,0.14999999,-0.6969697,18,0.9239430390087897,2.573535812737022,0.14297421181872344,-0.75891036,0.8221457881812767
